geo,time,ny_gdp_mktp_cd
slb,1969,28606411.39804
slb,1971,50056882.82139
slb,1972,40606712.05064
slb,1973,55272108.84354
slb,1974,84539332.28256
slb,1975,74617096.4786
slb,1976,83099107.90664
slb,1977,93147039.25482
slb,1978,111022089.96223
slb,1979,151270207.85219
slb,1980,183170656.73958
slb,1981,194215751.96804
slb,1982,192564263.49468
slb,1983,181096595.48405
slb,1984,181359232.5313
slb,1985,165454831.97504
slb,1986,147573930.53662
slb,1987,155244493.4353
slb,1988,176709270.03102
slb,1989,172681320.83517
slb,1990,214727767.63812
slb,1991,227641078.53249
slb,1992,269116491.92309
slb,1993,300843868.62001
slb,1994,402868080.45209
slb,1995,469479432.74905
slb,1996,510598923.28398
slb,1997,526514030.50929
slb,1998,457679209.23665
slb,1999,488001488.18751
slb,2000,419933580.93105
slb,2001,409435392.19401
slb,2002,346431958.27406
slb,2003,352522682.1567
slb,2004,397611126.69846
slb,2005,476898763.5958
slb,2006,538668769.30153
slb,2007,620230005.22739
slb,2008,699157190.98078
slb,2009,735940409.68343
slb,2010,846797693.59539
slb,2011,1049952233.25874
slb,2012,1190994126.60431
slb,2013,1284698922.22785
slb,2014,1335538893.33315
slb,2015,1307061543.70981
slb,2016,1378551118.49224
slb,2017,1483758906.61054
slb,2018,1574599182.64697
slb,2019,1570093229.25588
slb,2020,1545888426.23031
sle,1960,322009471.56704
sle,1961,327834680.5571
sle,1962,342721579.81764
sle,1963,348546952.13437
sle,1964,371848114.74796
sle,1965,359379856.24806
sle,1966,375479849.80806
sle,1967,348795303.00038
sle,1968,329860091.94404
sle,1969,408690163.47606
sle,1970,434410373.76415
sle,1971,419549425.07709
sle,1972,465381089.98454
sle,1973,575230234.38706
sle,1974,648590642.93989
sle,1975,679335901.11745
sle,1976,594895672.33385
sle,1977,691777758.39512
sle,1978,960728338.93643
sle,1979,1109374722.08294
sle,1980,1100685844.92284
sle,1981,1114830471.91787
sle,1982,1295361885.92419
sle,1983,995104305.34707
sle,1984,1087471861.98928
sle,1985,856890498.62583
sle,1986,490181456.62441
sle,1987,701307602.28443
sle,1988,1055083945.37738
sle,1989,932974411.91714
sle,1990,649644826.80045
sle,1991,779981458.92149
sle,1992,679997997.59712
sle,1993,768812334.80176
sle,1994,911915970.68348
sle,1995,870758739.40678
sle,1996,941742152.7099
sle,1997,850218033.62201
sle,1998,672375927.34715
sle,1999,669384768.87263
sle,2000,635874002.19875
sle,2001,1090467712.30773
sle,2002,1253340519.53311
sle,2003,1385810072.19217
sle,2004,1448536630.88143
sle,2005,1650494366.99875
sle,2006,1885112201.85278
sle,2007,2158496872.85796
sle,2008,2505458705.03338
sle,2009,2453899846.88317
sle,2010,2578026297.15912
sle,2011,2942546781.04548
sle,2012,3801862611.36414
sle,2013,4920343194.99339
sle,2014,5015157815.73406
sle,2015,4218723875.1379
sle,2016,3674794530.18956
sle,2017,3719369107.34992
sle,2018,4085114794.22324
sle,2019,4076578542.56207
sle,2020,4063289449.58795
slv,1965,877720000
slv,1966,929520000
slv,1967,976200000
slv,1968,1009760100
slv,1969,1049400000
slv,1970,1132920000
slv,1971,1186120000
slv,1972,1263720000
slv,1973,1442320000
slv,1974,1665880000
slv,1975,1884120100
slv,1976,2328280100
slv,1977,2941640100
slv,1978,3127960000
slv,1979,3463639900
slv,1980,3573959900
slv,1981,3437200200
slv,1982,3399189100
slv,1983,3506347800
slv,1984,3661683400
slv,1985,3800368600
slv,1986,3771663200
slv,1987,3958045800
slv,1988,4189880000
slv,1989,4372215300
slv,1990,4817542204.02673
slv,1991,5252342400
slv,1992,5813399300
slv,1993,6680269200
slv,1994,7679384000
slv,1995,8921947100
slv,1996,9586327800
slv,1997,10221705900
slv,1998,10936669900
slv,1999,11284197000
slv,2000,11784927700
slv,2001,12282533600
slv,2002,12664190300
slv,2003,13243892200
slv,2004,13724810900
slv,2005,14698000000
slv,2006,15999890000
slv,2007,17011750000
slv,2008,17986890000
slv,2009,17601620000
slv,2010,18447920000
slv,2011,20283780000
slv,2012,21386150000
slv,2013,21990960000
slv,2014,22593470000
slv,2015,23438240000
slv,2016,24191430000
slv,2017,24979190000
slv,2018,26020850000
slv,2019,26896660000
slv,2020,24638720000
smr,1999,1109098657.57511
smr,2000,1005159388.24397
smr,2001,1077413479.05282
smr,2002,1168269230.76923
smr,2003,1464326160.8154
smr,2004,1723750000
smr,2005,1785847531.40157
smr,2006,1908167105.75837
smr,2007,2185874623.59704
smr,2008,2393437820.41892
smr,2009,2056126701.86163
smr,2010,1881214370.93994
smr,2011,1813752783.96437
smr,2012,1604779647.95066
smr,2013,1678841811.66158
smr,2014,1673973694.69908
smr,2015,1419394771.21029
smr,2016,1468377272.13859
smr,2017,1528630707.49794
smr,2018,1655300872.53427
smr,2019,1616369645.99635
som,1960,180459936.77602
som,1961,191659914.37603
som,1962,203531927.54723
som,1963,216145935.94163
som,1964,229529912.66804
som,1965,243724533.1728
som,1966,257374455.75326
som,1967,271780364.83781
som,1968,286718279.69032
som,1969,306357284.57143
som,1970,322600009.14286
som,1971,331102742.19342
som,1972,416942436.92784
som,1973,507028428.24166
som,1974,467577432.24782
som,1975,710850226.52899
som,1976,807275808.73709
som,1977,498550873.04348
som,1978,564986059.66851
som,1979,590419855.11811
som,1980,603592656.82221
som,1981,699112266.83576
som,1982,774419569.69907
som,1983,733901365.93535
som,1984,788307213.43824
som,1985,876404617.6565
som,1986,930318705.3322
som,1987,1009792724.39772
som,1988,1038291284.49695
som,1989,1092392963.199
som,1990,917044228.01268
som,2013,4574495666.99486
som,2014,5021956321.11861
som,2015,5331761394.25501
som,2016,5529873479.87153
som,2017,5609000000
som,2018,5850677295.69858
som,2019,6476674591.87348
som,2020,6965285324.52207
srb,1995,16832598870.0565
srb,1996,21818007448.7896
srb,1997,25676487999.5941
srb,1998,19457979423.376
srb,1999,19388663551.0012
srb,2000,6875845986.52121
srb,2001,12960538723.7591
srb,2002,17120906918.3503
srb,2003,22482365321.7656
srb,2004,26141968161.0924
srb,2005,27683225959.2468
srb,2006,32482070360.3204
srb,2007,43170990616.47289
srb,2008,52194221468.5007
srb,2009,45162894380.9318
srb,2010,41819468691.8251
srb,2011,49258136128.9672
srb,2012,43309252921.0567
srb,2013,48394239474.6762
srb,2014,47062206677.65391
srb,2015,39655958842.5478
srb,2016,40692643373.0327
srb,2017,44179055279.8887
srb,2018,50640650221.4622
srb,2019,51514222381.8428
srb,2020,53335016425.4148
ssd,2008,14586253383.0632
ssd,2009,12231264525.0671
ssd,2010,14602072410.9506
ssd,2011,14907308932.7534
ssd,2012,11931472169.4915
ssd,2013,18426469016.9492
ssd,2014,13962212847.4576
ssd,2015,11997800760.2242
stp,2001,75951210.68524
stp,2002,85171308.16544
stp,2003,102085583.46528
stp,2004,114582561.6271
stp,2005,136450274.67323
stp,2006,142775597.25592
stp,2007,149146423.08374
stp,2008,188021190.59285
stp,2009,187820464.57106
stp,2010,196652514.26726
stp,2011,231489270.14453
stp,2012,250680845.74784
stp,2013,300554483.61163
stp,2014,346528329.18323
stp,2015,316066072.34375
stp,2016,345495614.97998
stp,2017,375614126.19388
stp,2018,412253809.7288
stp,2019,427425039.68434
stp,2020,472914469.91933
sur,1960,99650000
sur,1961,107700000
sur,1962,116150000
sur,1963,125950000
sur,1964,134400000
sur,1965,154150000
sur,1966,190350000
sur,1967,220700000
sur,1968,241350000
sur,1969,259650000
sur,1970,274900000
sur,1971,301000000
sur,1972,311950000
sur,1973,339450000
sur,1974,409850000
sur,1975,465500000
sur,1976,505500000
sur,1977,641500000
sur,1978,735500000
sur,1979,782500000
sur,1980,795000000
sur,1981,889000000
sur,1982,915000000
sur,1983,883500000
sur,1984,864000000
sur,1985,873000000
sur,1986,891000000
sur,1987,980000000
sur,1988,1161000000
sur,1989,542600000
sur,1990,388400000
sur,1991,448100000
sur,1992,404600000
sur,1993,428764705.88235
sur,1994,605492537.31343
sur,1995,691590497.73756
sur,1996,861411471.3217
sur,1997,926422500
sur,1998,1110850000
sur,1999,886290697.67442
sur,2000,947671969.69697
sur,2001,834279357.79816
sur,2002,1093574468.08511
sur,2003,1274190311.41869
sur,2004,1484092538.40527
sur,2005,1793388732.29125
sur,2006,2626380435.17877
sur,2007,2936612021.85792
sur,2008,3532969034.60838
sur,2009,3875409836.06557
sur,2010,4368398047.64333
sur,2011,4422276621.78703
sur,2012,4980000000
sur,2013,5145757575.75758
sur,2014,5240606060.60606
sur,2015,5126291450.81511
sur,2016,3317438910.83068
sur,2017,3591623596.03082
sur,2018,3996247906.19765
sur,2019,3984483762.37123
sur,2020,2884248048.49068
svk,1990,12747380650.0762
svk,1991,14272201755.4704
svk,1992,15495514296.8042
svk,1993,16520676973.5301
svk,1994,20162936291.375
svk,1995,25840146405.2288
svk,1996,27925036755.3866
svk,1997,27706028095.6157
svk,1998,29856000671.216
svk,1999,30463670123.5931
svk,2000,29242558796.5507
svk,2001,30778781606.9575
svk,2002,35297794385.6863
svk,2003,46919965224.1497
svk,2004,57437444469.087
svk,2005,62808723476.719
svk,2006,70767338922.4411
svk,2007,86563986799.2505
svk,2008,100879902984.983
svk,2009,89399303222.15501
svk,2010,90801178162.25021
svk,2011,99492917848.58969
svk,2012,94253181330.3891
svk,2013,98569320342.5842
svk,2014,101089178418.02901
svk,2015,88636928904.6449
svk,2016,89674927723.2422
svk,2017,95393515077.74719
svk,2018,105612792516.582
svk,2019,105284375640.698
svk,2020,105172564491.569
svn,1995,21352224019.4096
svn,1996,21507232648.7252
svn,1997,20763101740.6963
svn,1998,22146231967.6861
svn,1999,22711384311.1404
svn,2000,20289627636.6767
svn,2001,20876309970.385
svn,2002,23489890274.3142
svn,2003,29634713641.0968
svn,2004,34414784504.2352
svn,2005,36206395970.6504
svn,2006,39481045038.26369
svn,2007,48067401207.3978
svn,2008,55779427739.6609
svn,2009,50567734885.9613
svn,2010,48208240226.4501
svn,2011,51583869785.1849
svn,2012,46577793184.0031
svn,2013,48415657264.8758
svn,2014,49997186439.0916
svn,2015,43107506024.3254
svn,2016,44766722790.5826
svn,2017,48589100043.0954
svn,2018,54163591695.32
svn,2019,54178877605.9999
svn,2020,53589609580.70989
swe,1960,15822585033.5764
swe,1961,17212686614.5726
swe,1962,18667251380.0746
swe,1963,20204870629.74409
swe,1964,22532416750.0125
swe,1965,24795499685.775
swe,1966,26971486546.2848
swe,1967,29275995674.6888
swe,1968,31066819929.2853
swe,1969,33738102482.1558
swe,1970,38092452060.62009
swe,1971,41566412922.6087
swe,1972,48954145808.8359
swe,1973,59404966684.2214
swe,1974,66013338964.725
swe,1975,82885397620.5385
swe,1976,89362071672.9034
swe,1977,94468740851.4816
swe,1978,104442351222.75101
swe,1979,123386410160.715
swe,1980,142092068280.689
swe,1981,129686938223.328
swe,1982,114380557730.87601
swe,1983,105014356666.797
swe,1984,109201362581.3
swe,1985,114123537581.79401
swe,1986,150498057723.62299
swe,1987,183009638350.89301
swe,1988,206986674500.58801
swe,1989,217948315624.564
swe,1990,261846194498.88501
swe,1991,274229034311.69901
swe,1992,284321115594.62903
swe,1993,212953336588.12296
swe,1994,229033566614.82599
swe,1995,267305875261.09897
swe,1996,291743811512.07898
swe,1997,268146144677.73001
swe,1998,270809066780.71399
swe,1999,274072182416.73096
swe,2000,262835454366.85501
swe,2001,242395852494.40897
swe,2002,266849061835.65897
swe,2003,334337212322.07599
swe,2004,385118044877.46497
swe,2005,392218088878.77893
swe,2006,423093437423.76202
swe,2007,491252589217.02094
swe,2008,517706149201.19598
swe,2009,436537014293.55402
swe,2010,495812558843.31
swe,2011,574094112972.73291
swe,2012,552483727282.802
swe,2013,586841821796.89099
swe,2014,581964017237.09497
swe,2015,505103781349.75696
swe,2016,515654671469.54694
swe,2017,541018749769.09698
swe,2018,555455371487.08899
swe,2019,533879529188.45398
swe,2020,541220059459.25
swz,1960,35076158.47683
swz,1961,43025199.49601
swz,1962,45927061.45877
swz,1963,54128377.43245
swz,1964,64979280.41439
swz,1965,70278594.42811
swz,1966,76858462.83074
swz,1967,74758504.8299
swz,1968,79798404.03192
swz,1969,105417891.64217
swz,1970,112137757.24486
swz,1971,136465324.38479
swz,1972,146741251.46351
swz,1973,221902017.29107
swz,1974,264311994.11332
swz,1975,288302907.36984
swz,1976,272539098.43606
swz,1977,304047838.08648
swz,1978,340616375.34499
swz,1979,412093133.76099
swz,1980,542000513.61068
swz,1981,570761166.8186
swz,1982,537575980.84362
swz,1983,555336145.76788
swz,1984,494475699.85766
swz,1985,360075380.26652
swz,1986,449146608.3151
swz,1987,584135559.92141
swz,1988,692016714.31713
swz,1989,696915430.66306
swz,1990,1114703088.1614
swz,1991,1156141998.33412
swz,1992,1284766234.2216
swz,1993,1357206995.74624
swz,1994,1419293454.99606
swz,1995,1698982437.76019
swz,1996,1602760100.48147
swz,1997,1716699913.19444
swz,1998,1576904292.4588
swz,1999,1547884442.26205
swz,2000,1738100853.05052
swz,2001,1542477308.89408
swz,2002,1432228125.26682
swz,2003,2197612701.09852
swz,2004,2770082791.50412
swz,2005,3178126491.90949
swz,2006,3291353835.93
swz,2007,3469363996.36642
swz,2008,3294093485.20796
swz,2009,3580417066.92472
swz,2010,4438778424.30203
swz,2011,4820499924.2539
swz,2012,4886533032.88672
swz,2013,4597532029.70451
swz,2014,4422968339.67584
swz,2015,4063245671.29285
swz,2016,3816022046.82656
swz,2017,4402969225.92165
swz,2018,4665420238.51784
swz,2019,4495679480.96886
swz,2020,3972728948.47088
sxm,2011,936089385.47486
sxm,2012,985865921.78771
sxm,2013,1022905027.93296
sxm,2014,1245251396.64804
sxm,2015,1253072625.69832
sxm,2016,1263687150.83799
sxm,2017,1191620111.73184
sxm,2018,1185474860.3352
syc,1960,12012012.01201
syc,1961,11592011.59201
syc,1962,12642026.5719
syc,1963,13923029.2644
syc,1964,15393032.35415
syc,1965,15603032.79555
syc,1966,16443034.56112
syc,1967,16632032.81402
syc,1968,16074027.3496
syc,1969,16452027.99276
syc,1970,18432031.3617
syc,1971,21965951.7213
syc,1972,30645121.01295
syc,1973,36896278.22356
syc,1974,43134498.69297
syc,1975,47803145.95603
syc,1976,49278979.54715
syc,1977,64526398.65854
syc,1978,85552369.91418
syc,1979,127261099.24396
syc,1980,147357222.7798
syc,1981,154902869.02139
syc,1982,147912069.76575
syc,1983,146712850.50925
syc,1984,151313241.98249
syc,1985,168887539.13082
syc,1986,207850623.63709
syc,1987,249267039.78267
syc,1988,283828769.02992
syc,1989,304832867.39325
syc,1990,368584758.94246
syc,1991,374359556.08493
syc,1992,433667193.8148
syc,1993,473916819.45383
syc,1994,486451204.55714
syc,1995,508221508.22151
syc,1996,503068472.20266
syc,1997,562958836.5199
syc,1998,608369282.22573
syc,1999,622985493.68273
syc,2000,614879764.78001
syc,2001,622262057.19164
syc,2002,697518248.17518
syc,2003,705704816.04236
syc,2004,839319927.27273
syc,2005,919103254.54545
syc,2006,1016418229.25159
syc,2007,1033561654.0568
syc,2008,967199593.96016
syc,2009,847397850.09442
syc,2010,969936525.29873
syc,2011,1065826669.89742
syc,2012,1060226125.62616
syc,2013,1328157608.83087
syc,2014,1343007845.04468
syc,2015,1377495054.04127
syc,2016,1426651768.82189
syc,2017,1528242026.36264
syc,2018,1547690759.44363
syc,2019,1582841058.89479
syc,2020,1059886363.63636
syr,1960,857704413.40782
syr,1961,945244972.06704
syr,1962,1110565880.75881
syr,1963,1200447408.37696
syr,1964,1339494267.01571
syr,1965,1329842434.55497
syr,1966,1321204502.6178
syr,1967,1443717801.04712
syr,1968,1562303429.31937
syr,1969,1796596910.99476
syr,1970,1780104712.04188
syr,1971,2097643979.05759
syr,1972,2415706806.28272
syr,1973,2579219250.63755
syr,1974,4244670160.29051
syr,1975,5566756756.75676
syr,1976,6417632802.89182
syr,1977,6882292993.63057
syr,1978,8251974522.29299
syr,1979,9929681528.66242
syr,1980,13062420382.1656
syr,1981,16758471337.5796
syr,1982,17525605095.5414
syr,1983,18672866242.0382
syr,1984,19195414012.7389
syr,1985,21203821656.051
syr,1986,25460636942.6752
syr,1987,32538089171.97449
syr,1988,16574342984.4098
syr,1989,18609532293.9866
syr,1990,23904498886.4143
syr,1991,27756258351.8931
syr,1992,33107349665.9243
syr,1993,36860133630.2895
syr,1994,45086948775.05569
syr,1995,50866369710.4677
syr,1996,61546280623.608
syr,1997,66420400890.8686
syr,1998,70418173719.3764
syr,1999,72970334075.7238
syr,2000,80590022271.71489
syr,2001,86771314031.1804
syr,2002,90558485523.3853
syr,2003,95693808463.25168
syr,2004,112863340757.23801
syr,2005,134203830734.967
syr,2006,153799910913.14001
syr,2007,180030111358.57501
syr,2008,218089977728.285
syr,2009,224561692650.33401
syr,2010,252518218262.806
syr,2011,64315437939.0108
syr,2012,42807315975.5342
syr,2013,20345458470.8427
syr,2014,21239000398.0826
syr,2015,16492072144.2125
syr,2016,12356980638.8143
syr,2017,16112991411.879
syr,2018,21490335085.8366
syr,2019,22777882165.1115
tca,2001,358744800
tca,2002,366707910
tca,2003,409753640
tca,2004,485598810
tca,2005,578645760
tca,2006,721891470
tca,2007,773489740
tca,2008,862683630
tca,2009,703175750
tca,2010,686787810
tca,2011,728789570
tca,2012,727161000
tca,2013,754238000
tca,2014,841070000
tca,2015,942070000
tca,2016,1032452000
tca,2017,1022365000
tca,2018,1113178000
tca,2019,1197415000
tca,2020,924583000
tcd,1960,313582729.42649
tcd,1961,333975338.83416
tcd,1962,357635713.87692
tcd,1963,371767002.656
tcd,1964,392247517.60202
tcd,1965,416926302.96351
tcd,1966,432794922.45983
tcd,1967,449826322.99507
tcd,1968,453980096.6545
tcd,1969,471635620.92443
tcd,1970,469266736.60518
tcd,1971,501866730.72256
tcd,1972,585427545.72371
tcd,1973,647199482.82806
tcd,1974,652532796.0667
tcd,1975,864602103.30315
tcd,1976,866044961.04821
tcd,1977,935360466.3514
tcd,1978,1113920122.61212
tcd,1979,1004316495.11165
tcd,1980,1033002401.82546
tcd,1981,876937559.72504
tcd,1982,834369860.42729
tcd,1983,832415805.95633
tcd,1984,919103735.32292
tcd,1985,1033069709.99507
tcd,1986,1067828247.23577
tcd,1987,1163426850.65015
tcd,1988,1482597298.88718
tcd,1989,1433686309.83642
tcd,1990,1738605558.05432
tcd,1991,1877138041.64308
tcd,1992,1881847676.80752
tcd,1993,1463251055.40068
tcd,1994,1179837954.72193
tcd,1995,1445919969.89272
tcd,1996,1607345450.04578
tcd,1997,1544689502.82472
tcd,1998,1744794457.276
tcd,1999,1534673583.2487
tcd,2000,1388506726.62093
tcd,2001,1710843360.64955
tcd,2002,1997005786.54118
tcd,2003,2742815194.54993
tcd,2004,4422855929.21428
tcd,2005,6649307057.03314
tcd,2006,7428701809.40597
tcd,2007,8650138068.63161
tcd,2008,10393834720.852
tcd,2009,9290728773.35723
tcd,2010,10668102734.8132
tcd,2011,12172309522.6171
tcd,2012,12367363677.6199
tcd,2013,12953535495.8781
tcd,2014,13940768065.6063
tcd,2015,10950392219.9104
tcd,2016,10097778353.7651
tcd,2017,10000395242.1457
tcd,2018,11239167048.4916
tcd,2019,11314951342.7807
tcd,2020,10829076801.729
tgo,1960,121128073.11402
tgo,1961,126396469.70706
tgo,1962,132237441.63086
tgo,1963,143255784.51075
tgo,1964,166104067.63004
tgo,1965,187300336.36537
tgo,1966,216136263.9125
tgo,1967,231706475.46411
tgo,1968,241956910.6581
tgo,1969,267732446.37841
tgo,1970,253976626.16664
tgo,1971,286537524.99033
tgo,1972,335677636.89374
tgo,1973,406479906.15965
tgo,1974,560437742.59497
tgo,1975,617321669.39088
tgo,1976,619375134.18051
tgo,1977,777435020.47585
tgo,1978,824263841.53926
tgo,1979,891775906.63101
tgo,1980,1136408814.19692
tgo,1981,962347000.99179
tgo,1982,821651918.72463
tgo,1983,765746590.61685
tgo,1984,718148959.61087
tgo,1985,762359722.7014
tgo,1986,1060911735.26065
tgo,1987,1249099130.02277
tgo,1988,1378847487.41137
tgo,1989,1352949662.75172
tgo,1990,1628427515.41881
tgo,1991,1602299862.9243
tgo,1992,1692959110.18022
tgo,1993,1233496846.33493
tgo,1994,982624324.5059
tgo,1995,1309382885.33029
tgo,1996,1465448290.34132
tgo,1997,1498950899.08774
tgo,1998,1587345950.9743
tgo,1999,1576672791.65481
tgo,2000,1491891107.95711
tgo,2001,1482437752.05739
tgo,2002,1706698099.44513
tgo,2003,2115836353.1204
tgo,2004,2259992642.29014
tgo,2005,2281482855.46518
tgo,2006,2351584608.41123
tgo,2007,2662612348.44099
tgo,2008,3323677130.04484
tgo,2009,3379258564.97242
tgo,2010,3429461495.41335
tgo,2011,3872459249.74631
tgo,2012,3873308389.30006
tgo,2013,4321655656.33177
tgo,2014,4574986536.90791
tgo,2015,4180866177.03946
tgo,2016,6031632168.17391
tgo,2017,6395472574.41445
tgo,2018,7112200725.00232
tgo,2019,7220395247.7424
tgo,2020,7574636978.66173
tha,1960,2760747471.88624
tha,1961,3034043574.06071
tha,1962,3308912796.93487
tha,1963,3540403456.55305
tha,1964,3889129942.30769
tha,1965,4388937649.03846
tha,1966,5279230817.30769
tha,1967,5638461442.30769
tha,1968,6081009427.88461
tha,1969,6695336567.30769
tha,1970,7086538437.5
tha,1971,7375000024.03846
tha,1972,8177884552.88461
tha,1973,10838587357.7466
tha,1974,13703000530.0587
tha,1975,14882747955.0328
tha,1976,16985211146.0238
tha,1977,19779315170.0237
tha,1978,24006570178.1561
tha,1979,27371699082.7126
tha,1980,32353440726.8856
tha,1981,34846107862.3673
tha,1982,36589797857.4006
tha,1983,40042826244.2337
tha,1984,41797592963.4424
tha,1985,38900692712.1496
tha,1986,43096746122.4614
tha,1987,50535438696.4094
tha,1988,61667199834.7428
tha,1989,72250877410.3183
tha,1990,85343063965.9182
tha,1991,98234695722.0341
tha,1992,111452869378.467
tha,1993,128889318946.58701
tha,1994,146683499005.96399
tha,1995,169278753531.98001
tha,1996,183035114648.39999
tha,1997,150180619366.60501
tha,1998,113675561057.46201
tha,1999,126669064386.717
tha,2000,126392233706.78999
tha,2001,120296476180.40199
tha,2002,134300851255.002
tha,2003,152280677649.05499
tha,2004,172895749632.04599
tha,2005,189318549680.384
tha,2006,221758196504.936
tha,2007,262942476722.42496
tha,2008,291382991177.698
tha,2009,281710416557.29199
tha,2010,341104820155.46399
tha,2011,370819140946.55298
tha,2012,397558222957.16998
tha,2013,420333203150.42603
tha,2014,407339454060.67798
tha,2015,401296437424.99493
tha,2016,413366150655.59106
tha,2017,456356961443.49695
tha,2018,506611070188.362
tha,2019,544263840039.16602
tha,2020,501643653514.92499
tjk,1990,2629395852.11903
tjk,1991,1352000000
tjk,1992,2156666666.66667
tjk,1993,1644325581.39535
tjk,1994,1518796992.4812
tjk,1995,1231040564.3739
tjk,1996,1043654822.33503
tjk,1997,921572114.52961
tjk,1998,1320242080.86531
tjk,1999,1086605267.40992
tjk,2000,860521119.29875
tjk,2001,1080768906.5003
tjk,2002,1221120798.81336
tjk,2003,1555301496.04756
tjk,2004,2076182460.86517
tjk,2005,2312327536.41789
tjk,2006,2830220713.07301
tjk,2007,3719506172.83951
tjk,2008,5161337336.40365
tjk,2009,4979481980.35098
tjk,2010,5642178579.58438
tjk,2011,6522732202.50748
tjk,2012,7633049792.09321
tjk,2013,8448469837.53831
tjk,2014,9112544556.05962
tjk,2015,8271454300.59548
tjk,2016,6992393787.40891
tjk,2017,7536439875.08334
tjk,2018,7765014424.33779
tjk,2019,8300784856.87904
tjk,2020,8194150301.78552
tkm,1987,2331358819.75985
tkm,1988,3010982414.24364
tkm,1989,3006988216.55077
tkm,1990,3189539641.31585
tkm,1991,3208098919.0146
tkm,1992,3200539816.0601
tkm,1993,3179225948.58114
tkm,1994,2561118608.35516
tkm,1995,2482228439.71407
tkm,1996,2378759975.44506
tkm,1997,2450349634.47436
tkm,1998,2605688065.08338
tkm,1999,2450564467.58315
tkm,2000,2904662604.82053
tkm,2001,3534803921.56863
tkm,2002,4461978498.86577
tkm,2003,5977560877.44013
tkm,2004,6838351088.46688
tkm,2005,8103901996.37024
tkm,2006,10276674364.8961
tkm,2007,12664165103.1895
tkm,2008,19271523178.8079
tkm,2009,20214385964.9123
tkm,2010,22583157894.7368
tkm,2011,29233333333.3333
tkm,2012,35164210526.3158
tkm,2013,39197543859.6491
tkm,2014,43524210526.3158
tkm,2015,35799714285.7143
tkm,2016,36169428571.4286
tkm,2017,37926285714.2857
tkm,2018,40765428571.4286
tkm,2019,45231428571.4286
tls,2000,367087900
tls,2001,477443500
tls,2002,469506700
tls,2003,490439100
tls,2004,440764600
tls,2005,462283600
tls,2006,453805100
tls,2007,542795400
tls,2008,648492700
tls,2009,726882400
tls,2010,881827800
tls,2011,1042411500
tls,2012,1160389500
tls,2013,1395519600
tls,2014,1447307100
tls,2015,1594410900
tls,2016,1650618500
tls,2017,1615609700
tls,2018,1583876200
tls,2019,2047931700
tls,2020,1902156800
ton,1975,32506741.72012
ton,1976,30036416.96199
ton,1977,34139387.89088
ton,1978,41567471.6722
ton,1979,44667002.01207
ton,1980,53260077.43111
ton,1981,62242013.33027
ton,1982,62068161.0711
ton,1983,60863963.96396
ton,1984,64248354.54147
ton,1985,60058663.31448
ton,1986,68195855.61497
ton,1987,81667133.4547
ton,1988,106657267.36734
ton,1989,106344854.98609
ton,1990,113563821.5774
ton,1991,132201141.44686
ton,1992,137066290.55007
ton,1993,138489884.39306
ton,1994,195990986.21421
ton,1995,208871665.74868
ton,1996,222100576.34548
ton,1997,214991452.315
ton,1998,191504892.76139
ton,1999,199214633.22171
ton,2000,204849612.59228
ton,2001,181116952.7897
ton,2002,182763693.91687
ton,2003,202246959.69028
ton,2004,230657965.48859
ton,2005,261797606.14972
ton,2006,292232117.079
ton,2007,298513956.15918
ton,2008,344428609.00673
ton,2009,312377379.29712
ton,2010,366840012.44232
ton,2011,414523388.46133
ton,2012,470714083.42675
ton,2013,450643615.18053
ton,2014,439878828.00861
ton,2015,437006227.16278
ton,2016,420540178.57143
ton,2017,460379144.98982
ton,2018,489235527.39539
ton,2019,512350059.42163
ton,2020,488829964.07082
tto,1960,535670127.74893
tto,1961,584961208.65659
tto,1962,619319197.34002
tto,1963,678235373.03856
tto,1964,711893367.55527
tto,1965,736568861.92615
tto,1966,723735635.53637
tto,1967,761981474.02336
tto,1968,758899950
tto,1969,779200000
tto,1970,821850000
tto,1971,896754316.67426
tto,1972,1083381044.08473
tto,1973,1308799458.96284
tto,1974,2042031901.42217
tto,1975,2442667573.04821
tto,1976,2500410583.79177
tto,1977,3138666666.66667
tto,1978,3562333458.33333
tto,1979,4602416625
tto,1980,6235833333.33333
tto,1981,6992083333.33333
tto,1982,8140416666.66667
tto,1983,7763750000
tto,1984,7757083333.33333
tto,1985,7375918367.34694
tto,1986,4794444444.44444
tto,1987,4797777777.77778
tto,1988,4496852073.46896
tto,1989,4323058823.52941
tto,1990,5068000000
tto,1991,5307905882.35294
tto,1992,5439552941.17647
tto,1993,4669488516.37981
tto,1994,4947205860.01451
tto,1995,5329214163.22001
tto,1996,5759537726.26601
tto,1997,5737751331.63779
tto,1998,6043694330.21609
tto,1999,6808982520.75759
tto,2000,8154338232.95978
tto,2001,8824873259.32105
tto,2002,9008273720.93395
tto,2003,11305459802.0683
tto,2004,13280275123.0354
tto,2005,15982282462.3786
tto,2006,18369361094.3886
tto,2007,21641620049.9352
tto,2008,27871587349.5413
tto,2009,19172165225.5015
tto,2010,22157948396.2042
tto,2011,25433011405.3017
tto,2012,25763220107.0051
tto,2013,27268478564.5547
tto,2014,27615843098.09489
tto,2015,24959858249.44329
tto,2016,22386264807.3174
tto,2017,22385426653.883
tto,2018,23679919654.9891
tto,2019,23208326547.5327
tto,2020,21588037504.9992
tun,1965,991047619.04762
tun,1966,1040952380.95238
