geo,time,dc_dac_chel_cd
mmr,1995,140000.0006
mmr,1996,689999.99762
mmr,1997,-349999.99404
mmr,1998,589999.97377
mmr,1999,389999.98569
mmr,2000,400000.00596
mmr,2001,610000.01431
mmr,2002,910000.02623
mmr,2003,1919999.95708
mmr,2004,2140000.1049
mmr,2005,2380000.11444
mmr,2006,2359999.8951
mmr,2007,3170000.07629
mmr,2008,6849999.90463
mmr,2009,5840000.15259
mmr,2010,6190000.05722
mmr,2011,11369999.88556
mmr,2012,12210000.03815
mmr,2013,21680000.30518
mmr,2014,33520000.45776
mmr,2015,40299999.23706
mmr,2016,39520000.45776
mmr,2017,41709999.08447
mmr,2018,47189998.62671
mmr,2019,44610000.61035
mne,2006,1360000.01431
mne,2007,280000.00119
mne,2008,79999.99821
mne,2009,9999.99978
mne,2011,9999.99978
mne,2012,140000.0006
mne,2013,39999.99911
mne,2014,129999.99523
mne,2015,29999.99933
mne,2016,19999.99955
mne,2017,829999.98331
mne,2018,39999.99911
mne,2019,19999.99955
mng,1984,119999.99732
mng,1985,129999.99523
mng,1986,180000.00715
mng,1990,9999.99978
mng,1991,9999.99978
mng,1992,9999.99978
mng,1993,29999.99933
mng,1994,39999.99911
mng,1995,39999.99911
mng,1996,90000.00358
mng,1998,9999.99978
mng,2000,90000.00358
mng,2001,2329999.92371
mng,2002,1279999.97139
mng,2003,1500000
mng,2004,2369999.88556
mng,2005,2680000.06676
mng,2006,3710000.03815
mng,2007,5329999.92371
mng,2008,8180000.30518
mng,2009,10369999.88556
mng,2010,11329999.92371
mng,2011,15199999.80927
mng,2012,20110000.61035
mng,2013,19950000.76294
mng,2014,21850000.38147
mng,2015,24700000.76294
mng,2016,21510000.22888
mng,2017,18790000.91553
mng,2018,16389999.38965
mng,2019,14859999.65668
moz,1967,19999.99955
moz,1969,29999.99933
moz,1970,39999.99911
moz,1971,70000.0003
moz,1972,79999.99821
moz,1973,79999.99821
moz,1974,150000.00596
moz,1975,259999.99046
moz,1976,109999.9994
moz,1977,289999.99166
moz,1978,200000.00298
moz,1979,1090000.03338
moz,1980,2269999.98093
moz,1981,1139999.98569
moz,1982,1700000.04768
moz,1983,2650000.09537
moz,1984,4349999.90463
moz,1985,3519999.98093
moz,1986,3200000.04768
moz,1987,23399999.61853
moz,1988,6440000.05722
moz,1989,7380000.11444
moz,1990,26110000.61035
moz,1991,27610000.61035
moz,1992,18979999.54224
moz,1993,19090000.15259
moz,1994,30079999.92371
moz,1995,27020000.45776
moz,1996,27090000.15259
moz,1997,18129999.16077
moz,1998,21799999.23706
moz,1999,17639999.38965
moz,2000,25090000.15259
moz,2001,23370000.83923
moz,2002,21639999.38965
moz,2003,20819999.69482
moz,2004,27649999.61853
moz,2005,24610000.61035
moz,2006,22430000.30518
moz,2007,24229999.54224
moz,2008,23850000.38147
moz,2009,24159999.84741
moz,2010,29360000.61035
moz,2011,30909999.84741
moz,2012,36919998.16895
moz,2013,36759998.32153
moz,2014,37180000.30518
moz,2015,39590000.15259
moz,2016,25579999.92371
moz,2017,26129999.16077
moz,2018,25430000.30518
moz,2019,35099998.47412
mrt,1969,79999.99821
mrt,1973,19999.99955
mrt,1974,109999.9994
mrt,1975,200000.00298
mrt,1976,230000.00417
mrt,1977,449999.98808
mrt,1978,519999.98093
mrt,1979,600000.02384
mrt,1980,529999.97139
mrt,1981,360000.01431
mrt,1982,289999.99166
mrt,1983,720000.02861
mrt,1984,1210000.03815
mrt,1985,790000.02146
mrt,1986,29999.99933
mrt,1987,100000.00149
mrt,1988,259999.99046
mrt,1989,400000.00596
mrt,1990,219999.99881
mrt,1991,349999.99404
mrt,1992,660000.02623
mrt,1993,899999.97616
mrt,1994,119999.99732
mrt,1995,370000.00477
mrt,1996,180000.00715
mrt,1997,270000.01073
mrt,1998,170000.00179
mrt,1999,29999.99933
mrt,2000,119999.99732
mrt,2001,370000.00477
mrt,2002,400000.00596
mrt,2003,850000.02384
mrt,2004,449999.98808
mrt,2005,479999.98927
mrt,2006,409999.99642
mrt,2007,759999.99046
mrt,2008,1029999.97139
mrt,2009,509999.99046
mrt,2010,509999.99046
mrt,2011,230000.00417
mrt,2012,610000.01431
mrt,2013,289999.99166
mrt,2014,319999.99285
mrt,2015,680000.00715
mrt,2016,439999.99762
mrt,2017,300000.01192
mrt,2018,330000.01311
mrt,2019,-29999.99933
mus,1968,9999.99978
mus,1969,29999.99933
mus,1970,29999.99933
mus,1971,29999.99933
mus,1972,29999.99933
mus,1973,140000.0006
mus,1974,39999.99911
mus,1975,19999.99955
mus,1976,50000.00075
mus,1977,109999.9994
mus,1978,129999.99523
mus,1979,189999.99762
mus,1980,9999.99978
mus,1981,50000.00075
mus,1982,39999.99911
mus,1983,39999.99911
mus,1984,19999.99955
mus,1985,9999.99978
mus,1986,29999.99933
mus,1987,9999.99978
mus,1988,9999.99978
mus,1991,9999.99978
mus,1992,29999.99933
mus,1995,600000.02384
mus,1996,-479999.98927
mus,1997,-29999.99933
mus,2018,19999.99955
mus,2019,9999.99978
mwi,1969,9999.99978
mwi,1972,9999.99978
mwi,1973,19999.99955
mwi,1974,9999.99978
mwi,1975,9999.99978
mwi,1976,9999.99978
mwi,1977,9999.99978
mwi,1978,29999.99933
mwi,1979,9999.99978
mwi,1980,9999.99978
mwi,1983,600000.02384
mwi,1984,170000.00179
mwi,1985,39999.99911
mwi,1986,19999.99955
mwi,1987,639999.98569
mwi,1988,29999.99933
mwi,1989,1659999.96662
mwi,1990,2059999.94278
mwi,1991,2529999.97139
mwi,1992,1830000.04292
mwi,1993,180000.00715
mwi,1994,2529999.97139
mwi,1995,330000.01311
mwi,1996,189999.99762
mwi,1997,70000.0003
mwi,1998,50000.00075
mwi,1999,19999.99955
mwi,2001,239999.99464
mwi,2002,569999.99285
mwi,2003,150000.00596
mwi,2004,29999.99933
mwi,2005,209999.99344
mwi,2006,29999.99933
mwi,2007,59999.99866
mwi,2009,129999.99523
mwi,2010,159999.99642
mwi,2011,200000.00298
mwi,2012,200000.00298
mwi,2013,629999.99523
mwi,2014,839999.97377
mwi,2015,490000.00954
mwi,2016,699999.98808
mwi,2017,649999.97616
mwi,2018,839999.97377
mwi,2019,819999.99285
mys,1968,9999.99978
mys,1969,9999.99978
mys,1970,59999.99866
mys,1971,19999.99955
mys,1972,59999.99866
mys,1973,90000.00358
mys,1974,90000.00358
mys,1975,39999.99911
mys,1976,9999.99978
mys,1977,29999.99933
mys,1978,200000.00298
mys,1979,39999.99911
mys,1980,39999.99911
mys,1981,70000.0003
mys,1982,90000.00358
mys,1983,109999.9994
mys,1984,70000.0003
mys,1985,159999.99642
mys,1986,259999.99046
mys,1987,430000.00715
mys,1988,699999.98808
mys,1989,259999.99046
mys,1990,589999.97377
mys,1991,270000.01073
mys,1992,180000.00715
mys,1993,150000.00596
mys,1994,219999.99881
mys,1995,300000.01192
mys,1996,310000.00238
mys,1997,239999.99464
mys,1998,140000.0006
mys,1999,109999.9994
mys,2000,50000.00075
mys,2002,39999.99911
mys,2003,200000.00298
mys,2004,259999.99046
mys,2005,100000.00149
mys,2006,50000.00075
mys,2007,19999.99955
mys,2008,29999.99933
mys,2009,29999.99933
mys,2011,9999.99978
mys,2012,9999.99978
mys,2013,19999.99955
mys,2014,29999.99933
mys,2015,79999.99821
mys,2016,39999.99911
mys,2017,0
mys,2018,19999.99955
mys,2019,50000.00075
nam,1989,990000.00954
nam,1990,709999.97854
nam,1991,550000.01192
nam,1992,1070000.05245
nam,1993,150000.00596
nam,1994,219999.99881
nam,1995,319999.99285
nam,1996,270000.01073
nam,1997,159999.99642
nam,1998,439999.99762
nam,1999,70000.0003
nam,2000,230000.00417
nam,2001,180000.00715
nam,2002,479999.98927
nam,2003,360000.01431
nam,2004,660000.02623
nam,2005,670000.01669
nam,2006,529999.97139
nam,2007,730000.01907
nam,2008,159999.99642
nam,2009,589999.97377
nam,2010,699999.98808
nam,2011,670000.01669
nam,2012,939999.99762
nam,2013,439999.99762
nam,2014,759999.99046
nam,2015,439999.99762
nam,2016,270000.01073
nam,2017,230000.00417
nam,2018,419999.98689
nam,2019,509999.99046
ncl,1977,29999.99933
ncl,1978,29999.99933
ncl,1979,39999.99911
ncl,1980,39999.99911
ncl,1981,19999.99955
ncl,1982,19999.99955
ncl,1983,19999.99955
ncl,1984,19999.99955
ncl,1985,19999.99955
ncl,1986,29999.99933
ncl,1987,39999.99911
ner,1971,9999.99978
ner,1972,50000.00075
ner,1973,270000.01073
ner,1974,189999.99762
ner,1975,439999.99762
ner,1976,490000.00954
ner,1977,479999.98927
ner,1978,1409999.96662
ner,1979,1149999.97616
ner,1980,1480000.01907
ner,1981,1970000.02861
ner,1982,2789999.96185
ner,1983,3730000.01907
ner,1984,2500000
ner,1985,3539999.96185
ner,1986,5420000.07629
ner,1987,5219999.79019
ner,1988,7269999.98093
ner,1989,6550000.19073
ner,1990,5809999.94278
ner,1991,11760000.22888
ner,1992,6409999.84741
ner,1993,13010000.22888
ner,1994,5670000.07629
ner,1995,7420000.07629
ner,1996,7070000.17166
ner,1997,5550000.19073
ner,1998,6429999.82834
ner,1999,7179999.82834
ner,2000,7750000
ner,2001,7320000.17166
ner,2002,8939999.58038
ner,2003,7619999.88556
ner,2004,7739999.77112
ner,2005,11579999.92371
ner,2006,11390000.34332
ner,2007,9970000.26703
ner,2008,11079999.92371
ner,2009,10470000.26703
ner,2010,18709999.08447
ner,2011,19219999.31335
ner,2012,27030000.68665
ner,2013,24129999.16077
ner,2014,26809999.46594
ner,2015,29729999.54224
ner,2016,30610000.61035
ner,2017,33250000
ner,2018,29290000.91553
ner,2019,32860000.61035
nga,1963,29999.99933
nga,1964,9999.99978
nga,1965,39999.99911
nga,1966,19999.99955
nga,1967,59999.99866
nga,1968,2319999.93324
nga,1969,2559999.94278
nga,1970,2390000.1049
nga,1971,270000.01073
nga,1972,59999.99866
nga,1973,419999.98689
nga,1974,90000.00358
nga,1975,59999.99866
nga,1977,19999.99955
nga,1978,9999.99978
nga,1979,9999.99978
nga,1982,59999.99866
nga,1983,59999.99866
nga,1984,129999.99523
nga,1985,170000.00179
nga,1986,9999.99978
nga,1988,29999.99933
nga,1989,59999.99866
nga,1990,19999.99955
nga,1991,50000.00075
nga,1992,19999.99955
nga,1993,70000.0003
nga,1994,79999.99821
nga,1995,150000.00596
nga,1996,250000
nga,1997,29999.99933
nga,1998,100000.00149
nga,1999,19999.99955
nga,2000,129999.99523
nga,2001,259999.99046
nga,2002,239999.99464
nga,2003,259999.99046
nga,2004,39999.99911
nga,2005,50169998.16895
nga,2006,51110000.61035
nga,2007,180000.00715
nga,2008,70000.0003
nga,2009,119999.99732
nga,2010,500000
nga,2011,1909999.96662
nga,2012,3470000.02861
nga,2013,3529999.97139
nga,2014,2339999.91417
nga,2015,7420000.07629
nga,2016,11119999.88556
nga,2017,16090000.15259
nga,2018,13470000.26703
nga,2019,11800000.19073
nic,1970,9999.99978
nic,1971,9999.99978
nic,1972,70000.0003
nic,1973,9999.99978
nic,1974,9999.99978
nic,1975,9999.99978
nic,1976,19999.99955
nic,1977,59999.99866
nic,1978,50000.00075
nic,1979,2269999.98093
nic,1980,509999.99046
nic,1981,800000.01192
nic,1982,1350000.02384
nic,1983,2539999.96185
nic,1984,2140000.1049
nic,1985,2890000.1049
nic,1986,3609999.8951
nic,1987,3210000.03815
nic,1988,6179999.82834
nic,1989,8500000
nic,1990,6300000.19073
nic,1991,20010000.22888
nic,1992,4480000.01907
nic,1993,5730000.01907
nic,1994,8640000.34332
nic,1995,18860000.61035
nic,1996,11369999.88556
nic,1997,4530000.20981
nic,1998,8710000.03815
nic,1999,8640000.34332
nic,2000,6920000.07629
nic,2001,4849999.90463
nic,2002,6190000.05722
nic,2003,15100000.38147
nic,2004,17559999.46594
nic,2005,14939999.58038
nic,2006,12689999.58038
nic,2007,19510000.22888
nic,2008,18100000.38147
nic,2009,10119999.88556
nic,2010,14939999.58038
nic,2011,22260000.22888
nic,2012,21059999.46594
nic,2013,24090000.15259
nic,2014,18049999.23706
nic,2015,21149999.61853
nic,2016,24610000.61035
nic,2017,21329999.92371
nic,2018,12390000.34332
nic,2019,17010000.22888
npl,1961,50000.00075
npl,1963,259999.99046
npl,1964,209999.99344
npl,1965,400000.00596
npl,1966,430000.00715
npl,1967,310000.00238
npl,1968,430000.00715
npl,1969,250000
npl,1970,230000.00417
npl,1971,490000.00954
npl,1972,439999.99762
npl,1973,829999.98331
npl,1974,1179999.94755
npl,1975,2059999.94278
npl,1976,2000000
npl,1977,3660000.08583
npl,1978,4260000.22888
npl,1979,5539999.96185
npl,1980,8060000.41962
npl,1981,9699999.80927
npl,1982,11810000.41962
npl,1983,10699999.80927
npl,1984,8020000.45776
npl,1985,7550000.19073
npl,1986,9100000.38147
npl,1987,9720000.26703
npl,1988,12779999.73297
npl,1989,19479999.54224
npl,1990,16040000.91553
npl,1991,11359999.65668
npl,1992,12979999.54224
npl,1993,13180000.30518
npl,1994,17129999.16077
npl,1995,15550000.19073
npl,1996,14819999.69482
npl,1997,11270000.45776
npl,1998,13399999.61853
npl,1999,13460000.03815
npl,2000,11630000.11444
npl,2001,12399999.61853
npl,2002,14399999.61853
npl,2003,14439999.58038
npl,2004,15560000.41962
npl,2005,15979999.54224
npl,2006,17319999.69482
npl,2007,18649999.61853
npl,2008,22500000
npl,2009,24459999.08447
npl,2010,27940000.53406
npl,2011,40380001.06812
npl,2012,40150001.52588
npl,2013,46169998.16895
npl,2014,45319999.69482
npl,2015,52659999.84741
npl,2016,47729999.54224
npl,2017,37759998.32153
npl,2018,32419998.16895
npl,2019,37729999.54224
nru,2009,509999.99046
nru,2019,109999.9994
omn,2004,29999.99933
omn,2008,-19999.99955
pak,1963,9999.99978
pak,1964,9999.99978
pak,1965,180000.00715
pak,1966,79999.99821
pak,1967,39999.99911
pak,1968,9999.99978
pak,1969,59999.99866
pak,1970,370000.00477
pak,1971,870000.00477
pak,1972,1750000
pak,1973,629999.99523
pak,1974,430000.00715
pak,1975,12189999.58038
pak,1976,14520000.45776
pak,1977,3839999.91417
pak,1978,3309999.94278
pak,1979,509999.99046
pak,1980,1309999.94278
pak,1981,2000000
pak,1982,3430000.06676
pak,1983,1889999.98569
pak,1984,5219999.79019
pak,1985,3789999.96185
pak,1986,5329999.92371
pak,1987,11600000.38147
pak,1988,6590000.15259
pak,1989,5800000.19073
pak,1990,9619999.88556
pak,1991,13989999.77112
pak,1992,18059999.46594
pak,1993,11680000.30518
pak,1994,14409999.84741
pak,1995,12729999.54224
pak,1996,13659999.84741
pak,1997,10130000.11444
pak,1998,10060000.41962
pak,1999,8750000
pak,2000,8899999.61853
pak,2001,8909999.84741
pak,2002,9869999.88556
pak,2003,13279999.73297
pak,2004,12779999.73297
pak,2005,19399999.61853
pak,2006,17670000.07629
pak,2007,17159999.84741
pak,2008,17010000.22888
pak,2009,19020000.45776
pak,2010,23659999.84741
pak,2011,18790000.91553
pak,2012,13800000.19073
pak,2013,18209999.08447
pak,2014,21770000.45776
pak,2015,18940000.53406
pak,2016,18500000
pak,2017,17719999.31335
pak,2018,11449999.80927
pak,2019,7639999.86649
pan,1969,9999.99978
pan,1970,9999.99978
pan,1978,19999.99955
pan,1979,9999.99978
pan,1985,9999.99978
pan,1988,9999.99978
pan,1990,540000.02146
pan,1991,209999.99344
pan,1993,29999.99933
pan,1994,39999.99911
pan,1995,50000.00075
pan,1996,9999.99978
pan,2000,59999.99866
pan,2002,9999.99978
pan,2006,9999.99978
pan,2012,90000.00358
pan,2013,219999.99881
pan,2014,340000.00358
pan,2015,340000.00358
pan,2016,219999.99881
pan,2017,150000.00596
pan,2018,879999.99523
pan,2019,560000.00238
per,1963,29999.99933
per,1964,39999.99911
per,1965,150000.00596
per,1966,150000.00596
per,1967,360000.01431
per,1968,289999.99166
per,1969,370000.00477
per,1970,509999.99046
per,1971,509999.99046
per,1972,1039999.96185
per,1973,970000.02861
per,1974,1149999.97616
per,1975,1230000.01907
per,1976,1210000.03815
per,1977,4670000.07629
per,1978,3089999.91417
per,1979,2349999.90463
per,1980,2920000.07629
per,1981,2740000.00954
per,1982,3289999.96185
per,1983,4480000.01907
per,1984,4119999.88556
per,1985,3769999.98093
per,1986,3839999.91417
per,1987,8170000.07629
per,1988,6030000.20981
per,1989,6260000.22888
per,1990,10720000.26703
per,1991,19790000.91553
per,1992,15939999.58038
per,1993,7150000.09537
per,1994,6590000.15259
per,1995,8760000.22888
per,1996,12590000.15259
per,1997,10760000.22888
per,1998,9939999.58038
per,1999,8079999.92371
per,2000,6429999.82834
per,2001,8930000.30518
per,2002,10909999.84741
per,2003,15699999.80927
per,2004,20040000.91553
per,2005,15279999.73297
per,2006,14119999.88556
per,2007,14569999.69482
per,2008,17799999.23706
per,2009,22229999.54224
per,2010,21350000.38147
per,2011,21620000.83923
per,2012,17950000.76294
per,2013,21670000.07629
per,2014,22200000.76294
per,2015,30409999.84741
per,2016,29780000.68665
per,2017,26319999.69482
per,2018,24639999.38965
per,2019,25530000.68665
phl,1961,9999.99978
phl,1964,9999.99978
phl,1965,9999.99978
phl,1969,9999.99978
phl,1970,19999.99955
phl,1972,39999.99911
phl,1974,9999.99978
phl,1975,9999.99978
phl,1976,100000.00149
phl,1977,70000.0003
phl,1979,150000.00596
phl,1980,109999.9994
phl,1981,59999.99866
phl,1982,29999.99933
phl,1983,460000.00834
phl,1984,1000000
phl,1985,1019999.98093
phl,1986,569999.99285
phl,1987,1480000.01907
phl,1988,1700000.04768
phl,1989,1769999.98093
phl,1990,9350000.38147
phl,1991,5519999.98093
phl,1992,4190000.05722
phl,1993,3130000.11444
phl,1994,21479999.54224
phl,1995,1250000
phl,1996,1990000.00954
phl,1997,2009999.99046
phl,1998,2150000.09537
phl,1999,1769999.98093
phl,2000,1580000.04292
phl,2001,1580000.04292
phl,2002,1039999.96185
phl,2003,1429999.94755
phl,2004,1230000.01907
phl,2005,1090000.03338
phl,2006,1669999.95708
phl,2007,1169999.95708
phl,2008,289999.99166
phl,2009,2480000.01907
phl,2010,1169999.95708
phl,2011,1230000.01907
phl,2012,2099999.90463
phl,2013,10189999.58038
phl,2014,4050000.19073
phl,2015,1610000.01431
phl,2016,1879999.99523
phl,2017,1570000.05245
phl,2018,1299999.95232
phl,2019,1070000.05245
png,1969,19999.99955
png,1970,19999.99955
png,1971,9999.99978
png,1972,19999.99955
png,1973,50000.00075
png,1974,9999.99978
png,1975,9999.99978
png,1981,29999.99933
png,1982,90000.00358
png,1983,100000.00149
png,1984,109999.9994
png,1986,109999.9994
png,1987,140000.0006
png,1988,230000.00417
png,1989,330000.01311
png,1990,230000.00417
png,1991,400000.00596
png,1992,310000.00238
png,1993,270000.01073
png,1994,250000
png,1995,310000.00238
png,1996,250000
png,1997,129999.99523
png,1998,140000.0006
png,1999,-70000.0003
png,2000,170000.00179
png,2001,170000.00179
png,2002,209999.99344
png,2003,250000
png,2004,200000.00298
png,2005,170000.00179
png,2006,29999.99933
png,2007,9999.99978
png,2010,100000.00149
png,2014,0
png,2018,159999.99642
png,2019,0
pol,1990,5789999.96185
pol,1991,16260000.22888
pol,1992,25680000.30518
pol,1993,25170000.07629
pol,1994,8760000.22888
pol,1995,8449999.80927
pol,1996,12819999.69482
pol,1997,2079999.92371
pol,1998,1190000.05722
pol,1999,310000.00238
pol,2000,330000.01311
pol,2001,560000.00238
pol,2002,219999.99881
pol,2003,230000.00417
pol,2004,200000.00298
prk,1986,9999.99978
prk,1987,29999.99933
prk,1991,29999.99933
prk,1992,9999.99978
prk,1994,39999.99911
prk,1995,119999.99732
prk,1996,2319999.93324
prk,1997,4550000.19073
prk,1998,4659999.84741
prk,1999,2000000
prk,2000,2609999.8951
prk,2001,4530000.20981
prk,2002,3430000.06676
prk,2003,3980000.01907
prk,2004,3900000.09537
prk,2005,4230000.01907
prk,2006,6039999.96185
prk,2007,5920000.07629
prk,2008,5989999.77112
prk,2009,5949999.80927
prk,2010,8220000.26703
prk,2011,9460000.03815
prk,2012,7110000.13351
prk,2013,10890000.34332
prk,2014,8130000.11444
prk,2015,9829999.92371
prk,2016,11729999.54224
prk,2017,8250000
prk,2018,7960000.03815
prk,2019,9189999.58038
pry,1969,70000.0003
pry,1970,759999.99046
pry,1971,50000.00075
pry,1972,639999.98569
pry,1973,639999.98569
pry,1974,709999.97854
pry,1975,400000.00596
pry,1976,419999.98689
pry,1977,460000.00834
pry,1978,730000.01907
pry,1979,1580000.04292
pry,1980,1649999.97616
pry,1981,1279999.97139
pry,1982,1360000.01431
pry,1983,839999.97377
pry,1984,779999.97139
pry,1985,560000.00238
pry,1986,670000.01669
pry,1987,829999.98331
pry,1988,550000.01192
pry,1989,829999.98331
pry,1990,959999.97854
pry,1991,810000.00238
pry,1992,-109999.9994
pry,1993,29999.99933
pry,1994,939999.99762
pry,1995,529999.97139
pry,1996,1100000.02384
pry,1997,699999.98808
pry,1998,1120000.00477
pry,1999,750000
pry,2000,779999.97139
pry,2001,829999.98331
pry,2002,790000.02146
pry,2003,759999.99046
pry,2004,649999.97616
pry,2005,620000.00477
pry,2006,529999.97139
pry,2007,540000.02146
pry,2008,180000.00715
pry,2009,360000.01431
pry,2010,319999.99285
pry,2011,319999.99285
pry,2012,460000.00834
pry,2013,939999.99762
pry,2014,560000.00238
pry,2015,509999.99046
pry,2016,550000.01192
pry,2017,649999.97616
pry,2018,899999.97616
pry,2019,660000.02623
pse,1993,2029999.97139
pse,1994,13119999.88556
pse,1995,12479999.54224
pse,1996,9479999.54224
pse,1997,6050000.19073
pse,1998,6869999.88556
pse,1999,6059999.94278
pse,2000,5280000.20981
pse,2001,6329999.92371
pse,2002,8210000.03815
pse,2003,13189999.58038
pse,2004,13409999.84741
pse,2005,14979999.54224
pse,2006,19940000.53406
pse,2007,15899999.61853
pse,2008,18329999.92371
pse,2009,20379999.16077
pse,2010,20979999.54224
pse,2011,26579999.92371
pse,2012,29219999.31335
pse,2013,28440000.53406
pse,2014,33220001.2207
pse,2015,30959999.08447
pse,2016,30549999.23706
pse,2017,26290000.91553
pse,2018,31760000.22888
pse,2019,37279998.7793
pyf,1969,9999.99978
pyf,1971,9999.99978
pyf,1972,9999.99978
pyf,1973,9999.99978
pyf,1974,9999.99978
pyf,1985,90000.00358
pyf,1987,9999.99978
pyf,1989,9999.99978
rou,1990,829999.98331
rou,1991,140000.0006
rou,1992,7329999.92371
rou,1993,5980000.01907
rou,1994,2650000.09537
rou,1995,6690000.05722
rou,1996,3720000.02861
rou,1997,7809999.94278
rou,1998,7630000.11444
rou,1999,8460000.03815
rou,2000,10159999.84741
rou,2001,4760000.22888
rou,2002,5269999.98093
rou,2003,15609999.65668
rou,2004,9520000.45776
rus,1991,50000.00075
rus,1994,6349999.90463
rus,1995,10210000.03815
rus,1996,19920000.07629
rus,1997,12710000.03815
rus,1998,12270000.45776
rus,1999,10699999.80927
rus,2000,10130000.11444
rus,2001,8369999.88556
rus,2002,15180000.30518
rus,2003,11569999.69482
rus,2004,12149999.61853
rwa,1963,39999.99911
rwa,1964,370000.00477
rwa,1965,289999.99166
rwa,1966,639999.98569
rwa,1967,670000.01669
rwa,1968,639999.98569
rwa,1969,850000.02384
rwa,1970,740000.00954
rwa,1971,889999.98569
rwa,1972,1419999.95708
rwa,1973,1860000.01431
rwa,1974,1779999.97139
rwa,1975,2170000.07629
rwa,1976,2059999.94278
rwa,1977,1419999.95708
rwa,1978,6519999.98093
rwa,1979,4409999.84741
rwa,1980,5170000.07629
rwa,1981,7719999.79019
rwa,1982,9260000.22888
rwa,1983,7389999.86649
rwa,1984,7300000.19073
rwa,1985,8409999.84741
rwa,1986,10289999.96185
rwa,1987,9380000.11444
rwa,1988,12750000
rwa,1989,9069999.69482
rwa,1990,10159999.84741
rwa,1991,17049999.23706
rwa,1992,13789999.96185
rwa,1993,20209999.08447
rwa,1994,22569999.69482
rwa,1995,17780000.68665
rwa,1996,17540000.91553
rwa,1997,12140000.34332
rwa,1998,7150000.09537
rwa,1999,7019999.98093
rwa,2000,5039999.96185
rwa,2001,3490000.00954
rwa,2002,3900000.09537
rwa,2003,6860000.13351
rwa,2004,6389999.86649
rwa,2005,5820000.17166
rwa,2006,4710000.03815
rwa,2007,5679999.82834
rwa,2008,5409999.84741
rwa,2009,5789999.96185
rwa,2010,5409999.84741
rwa,2011,4210000.03815
rwa,2012,5440000.05722
rwa,2013,6090000.15259
rwa,2014,8079999.92371
rwa,2015,4750000
rwa,2016,6050000.19073
rwa,2017,4909999.84741
rwa,2018,3390000.1049
rwa,2019,4909999.84741
sau,1975,70000.0003
sdn,1965,9999.99978
sdn,1966,9999.99978
sdn,1970,19999.99955
sdn,1972,119999.99732
sdn,1973,9999.99978
sdn,1974,209999.99344
sdn,1975,170000.00179
sdn,1976,140000.0006
sdn,1977,370000.00477
sdn,1978,430000.00715
sdn,1979,519999.98093
sdn,1980,330000.01311
sdn,1981,3690000.05722
sdn,1982,4019999.98093
sdn,1983,6050000.19073
sdn,1984,5960000.03815
sdn,1985,5519999.98093
sdn,1986,3730000.01907
sdn,1987,1470000.02861
sdn,1988,6719999.79019
sdn,1989,4489999.77112
sdn,1990,4239999.77112
sdn,1991,3410000.08583
sdn,1992,4780000.20981
sdn,1993,4170000.07629
sdn,1994,1759999.99046
sdn,1995,3710000.03815
sdn,1996,2720000.02861
sdn,1997,2170000.07629
sdn,1998,5949999.80927
sdn,1999,5329999.92371
sdn,2000,5539999.96185
sdn,2001,4429999.82834
sdn,2002,5179999.82834
sdn,2003,7599999.90463
sdn,2004,13439999.58038
sdn,2005,12899999.61853
sdn,2006,12319999.69482
sdn,2007,11000000
sdn,2008,14800000.19073
sdn,2009,15710000.03815
sdn,2010,17049999.23706
sdn,2011,14850000.38147
sdn,2012,10829999.92371
sdn,2013,13489999.77112
sdn,2014,8909999.84741
sdn,2015,15369999.88556
sdn,2016,10109999.65668
sdn,2017,9539999.96185
sdn,2018,10630000.11444
sdn,2019,12420000.07629
sen,1963,9999.99978
sen,1964,70000.0003
sen,1965,19999.99955
sen,1968,9999.99978
sen,1969,19999.99955
sen,1970,19999.99955
sen,1971,59999.99866
sen,1972,119999.99732
sen,1973,129999.99523
sen,1974,180000.00715
sen,1975,119999.99732
sen,1976,170000.00179
sen,1977,1000000
sen,1978,1009999.99046
sen,1979,2269999.98093
sen,1980,2539999.96185
sen,1981,3130000.11444
sen,1982,2769999.98093
sen,1983,3559999.94278
sen,1984,3650000.09537
sen,1985,3750000
sen,1986,11449999.80927
sen,1987,12670000.07629
sen,1988,4460000.03815
sen,1989,10489999.77112
sen,1990,12489999.77112
sen,1991,12340000.15259
sen,1992,6480000.01907
sen,1993,3529999.97139
sen,1994,3789999.96185
sen,1995,2880000.11444
sen,1996,2420000.07629
sen,1997,9840000.15259
sen,1998,2240000.00954
sen,1999,3450000.04768
sen,2000,2549999.95232
sen,2001,3339999.91417
sen,2002,4030000.20981
sen,2003,3210000.03815
sen,2004,2579999.92371
sen,2005,2980000.01907
sen,2006,3680000.06676
sen,2007,2849999.90463
sen,2008,2450000.04768
sen,2009,2599999.90463
sen,2010,1980000.01907
sen,2011,2440000.05722
sen,2012,2539999.96185
sen,2013,2799999.95232
sen,2014,3019999.98093
sen,2015,3220000.02861
sen,2016,3690000.05722
sen,2017,3470000.02861
sen,2018,3480000.01907
sen,2019,5070000.17166
sgp,1995,50000.00075
sgp,2001,9999.99978
sgp,2002,19999.99955
slb,1986,200000.00298
slb,2019,9999.99978
sle,1972,9999.99978
sle,1973,19999.99955
sle,1974,9999.99978
sle,1975,19999.99955
sle,1976,19999.99955
sle,1977,9999.99978
sle,1978,9999.99978
sle,1979,9999.99978
sle,1982,9999.99978
sle,1983,9999.99978
sle,1984,9999.99978
