geo,time,dc_dac_autl_cd
mys,1986,-50000.00075
mys,1987,9999.99978
mys,1988,39999.99911
mys,1989,100000.00149
mys,1990,90000.00358
mys,1991,70000.0003
mys,1992,-40069999.69482
mys,1993,59999.99866
mys,1994,79999.99821
mys,1995,100000.00149
mys,1996,90000.00358
mys,1997,159999.99642
mys,1998,39999.99911
mys,1999,29999.99933
mys,2000,29999.99933
mys,2001,29999.99933
mys,2002,9999.99978
mys,2003,59999.99866
mys,2004,39999.99911
mys,2005,59999.99866
mys,2006,39999.99911
mys,2007,70000.0003
mys,2008,70000.0003
mys,2009,109999.9994
mys,2010,79999.99821
mys,2011,150000.00596
mys,2012,170000.00179
mys,2013,109999.9994
mys,2014,109999.9994
mys,2015,100000.00149
mys,2016,109999.9994
mys,2017,50000.00075
mys,2018,289999.99166
mys,2019,129999.99523
nam,1986,70000.0003
nam,1989,19999.99955
nam,1990,200000.00298
nam,1991,1269999.98093
nam,1992,280000.00119
nam,1993,600000.02384
nam,1994,660000.02623
nam,1995,1460000.03815
nam,1996,889999.98569
nam,1997,1909999.96662
nam,1998,1330000.04292
nam,1999,2109999.8951
nam,2000,779999.97139
nam,2001,730000.01907
nam,2002,560000.00238
nam,2003,529999.97139
nam,2004,1639999.98569
nam,2005,370000.00477
nam,2006,349999.99404
nam,2007,119999.99732
nam,2008,259999.99046
nam,2009,170000.00179
nam,2011,70000.0003
nam,2012,19999.99955
nam,2013,0
nam,2014,39999.99911
nam,2015,29999.99933
nam,2016,29999.99933
nam,2017,9999.99978
nam,2018,50000.00075
nam,2019,39999.99911
ner,1974,270000.01073
ner,1975,9999.99978
ner,1976,19999.99955
ner,1977,59999.99866
ner,1978,119999.99732
ner,1979,19999.99955
ner,1980,19999.99955
ner,1981,9999.99978
ner,1982,9999.99978
ner,1983,9999.99978
ner,1984,19999.99955
ner,1985,19999.99955
ner,1986,29999.99933
ner,1987,39999.99911
ner,1988,29999.99933
ner,1989,39999.99911
ner,1990,70000.0003
ner,1991,39999.99911
ner,1992,50000.00075
ner,1993,29999.99933
ner,1994,39999.99911
ner,1995,29999.99933
ner,1996,29999.99933
ner,1997,29999.99933
ner,1998,59999.99866
ner,1999,39999.99911
ner,2000,50000.00075
ner,2001,39999.99911
ner,2002,29999.99933
ner,2003,19999.99955
ner,2004,39999.99911
ner,2005,59999.99866
ner,2006,409999.99642
ner,2007,9999.99978
ner,2008,159999.99642
ner,2009,19999.99955
ner,2010,39999.99911
ner,2011,219999.99881
ner,2012,50000.00075
ner,2013,490000.00954
ner,2014,59999.99866
ner,2015,29999.99933
ner,2016,109999.9994
ner,2017,660000.02623
ner,2018,9999.99978
ner,2019,0
nga,1963,150000.00596
nga,1964,159999.99642
nga,1965,810000.00238
nga,1966,1169999.95708
nga,1967,-109999.9994
nga,1968,19999.99955
nga,1969,-109999.9994
nga,1970,-100000.00149
nga,1971,159999.99642
nga,1974,250000
nga,1975,-119999.99732
nga,1976,310000.00238
nga,1977,699999.98808
nga,1978,330000.01311
nga,1979,800000.01192
nga,1980,479999.98927
nga,1981,6760000.22888
nga,1982,300000.01192
nga,1983,379999.99523
nga,1984,569999.99285
nga,1985,270000.01073
nga,1986,589999.97377
nga,1987,670000.01669
nga,1988,660000.02623
nga,1989,250000
nga,1990,1240000.00954
nga,1991,4630000.11444
nga,1992,4070000.17166
nga,1993,1629999.99523
nga,1994,1669999.95708
nga,1995,1240000.00954
nga,1996,1399999.97616
nga,1997,1149999.97616
nga,1998,1230000.01907
nga,1999,1179999.94755
nga,2000,1509999.99046
nga,2001,1690000.05722
nga,2002,2170000.07629
nga,2003,4300000.19073
nga,2004,9899999.61853
nga,2005,6449999.80927
nga,2006,600000.02384
nga,2007,321279998.7793
nga,2008,589999.97377
nga,2009,699999.98808
nga,2010,850000.02384
nga,2011,910000.02623
nga,2012,870000.00477
nga,2013,660000.02623
nga,2014,860000.01431
nga,2015,779999.97139
nga,2016,930000.00715
nga,2017,899999.97616
nga,2018,1750000
nga,2019,1340000.03338
nic,1965,39999.99911
nic,1966,19999.99955
nic,1967,50000.00075
nic,1976,9999.99978
nic,1978,19999.99955
nic,1979,189999.99762
nic,1980,740000.00954
nic,1981,709999.97854
nic,1982,8729999.54224
nic,1983,8060000.41962
nic,1984,490000.00954
nic,1985,4400000.09537
nic,1986,1279999.97139
nic,1987,1470000.02861
nic,1988,2160000.08583
nic,1989,2359999.8951
nic,1990,3579999.92371
nic,1991,16489999.77112
nic,1992,3589999.91417
nic,1993,7460000.03815
nic,1994,11210000.03815
nic,1995,10489999.77112
nic,1996,8890000.34332
nic,1997,5099999.90463
nic,1998,9619999.88556
nic,1999,10569999.69482
nic,2000,4949999.80927
nic,2001,5730000.01907
nic,2002,4449999.80927
nic,2003,7119999.88556
nic,2004,8649999.61853
nic,2005,9840000.15259
nic,2006,8359999.65668
nic,2007,8500000
nic,2008,8590000.15259
nic,2009,7849999.90463
nic,2010,8350000.38147
nic,2011,9390000.34332
nic,2012,5010000.22888
nic,2013,4079999.92371
nic,2014,2339999.91417
nic,2015,1850000.02384
nic,2016,3930000.06676
nic,2017,1710000.03815
nic,2018,2329999.92371
nic,2019,1409999.96662
npl,1975,9999.99978
npl,1976,180000.00715
npl,1977,90000.00358
npl,1978,50000.00075
npl,1979,109999.9994
npl,1980,79999.99821
npl,1981,159999.99642
npl,1982,50000.00075
npl,1983,889999.98569
npl,1984,39999.99911
npl,1985,79999.99821
npl,1986,280000.00119
npl,1987,610000.01431
npl,1988,250000
npl,1989,1460000.03815
npl,1990,6420000.07629
npl,1991,1360000.01431
npl,1992,1830000.04292
npl,1993,3240000.00954
npl,1994,1669999.95708
npl,1995,1830000.04292
npl,1996,2230000.01907
npl,1997,1090000.03338
npl,1998,1610000.01431
npl,1999,1710000.03815
npl,2000,1320000.05245
npl,2001,1269999.98093
npl,2002,1840000.03338
npl,2003,2329999.92371
npl,2004,1750000
npl,2005,1080000.04292
npl,2006,2069999.93324
npl,2007,3289999.96185
npl,2008,2539999.96185
npl,2009,2779999.97139
npl,2010,1509999.99046
npl,2011,2440000.05722
npl,2012,959999.97854
npl,2013,2279999.97139
npl,2014,1629999.99523
npl,2015,4500000
npl,2016,1840000.03338
npl,2017,1840000.03338
npl,2018,1860000.01431
npl,2019,2069999.93324
omn,1995,9999.99978
pak,1963,-29999.99933
pak,1964,409999.99642
pak,1965,-300000.01192
pak,1966,-140000.0006
pak,1967,50000.00075
pak,1968,59999.99866
pak,1969,119999.99732
pak,1970,4659999.84741
pak,1971,59999.99866
pak,1974,689999.99762
pak,1975,-689999.99762
pak,1976,1740000.00954
pak,1977,379999.99523
pak,1978,180000.00715
pak,1979,119999.99732
pak,1980,90000.00358
pak,1981,119999.99732
pak,1982,109999.9994
pak,1983,119999.99732
pak,1984,90000.00358
pak,1985,90000.00358
pak,1986,239999.99464
pak,1987,500000
pak,1988,310000.00238
pak,1989,620000.00477
pak,1990,2690000.05722
pak,1991,5579999.92371
pak,1992,1379999.99523
pak,1993,1850000.02384
pak,1994,949999.98808
pak,1995,1409999.96662
pak,1996,230000.00417
pak,1997,239999.99464
pak,1998,699999.98808
pak,1999,2420000.07629
pak,2000,1120000.00477
pak,2001,1190000.05722
pak,2002,689999.99762
pak,2003,1129999.99523
pak,2004,1799999.95232
pak,2005,6900000.09537
pak,2006,1789999.96185
pak,2007,2720000.02861
pak,2008,3579999.92371
pak,2009,3170000.07629
pak,2010,9779999.73297
pak,2011,2299999.95232
pak,2012,1299999.95232
pak,2013,1990000.00954
pak,2014,1759999.99046
pak,2015,2099999.90463
pak,2016,2079999.92371
pak,2017,2230000.01907
pak,2018,2279999.97139
pak,2019,2269999.98093
pan,1975,-19999.99955
pan,1976,-29999.99933
pan,1977,-19999.99955
pan,1978,9999.99978
pan,1983,9999.99978
pan,1993,870000.00477
pan,1994,189999.99762
pan,1995,209999.99344
pan,1996,129999.99523
pan,1997,119999.99732
pan,1998,90000.00358
pan,2000,19999.99955
pan,2001,9999.99978
pan,2002,9999.99978
pan,2003,19999.99955
pan,2004,9999.99978
pan,2005,9999.99978
pan,2006,9999.99978
pan,2007,9999.99978
pan,2008,9999.99978
pan,2009,9999.99978
pan,2010,9999.99978
pan,2011,19999.99955
pan,2012,9999.99978
pan,2013,9999.99978
pan,2015,9999.99978
pan,2016,29999.99933
pan,2017,39999.99911
pan,2018,29999.99933
pan,2019,19999.99955
per,1963,-39999.99911
per,1964,920000.01669
per,1965,1070000.05245
per,1966,970000.02861
per,1967,109999.9994
per,1969,-409999.99642
per,1970,-409999.99642
per,1971,-330000.01311
per,1972,9999.99978
per,1973,219999.99881
per,1974,159999.99642
per,1975,189999.99762
per,1976,180000.00715
per,1977,189999.99762
per,1978,180000.00715
per,1979,250000
per,1980,189999.99762
per,1981,239999.99464
per,1982,1429999.94755
per,1983,180000.00715
per,1984,230000.00417
per,1985,360000.01431
per,1986,610000.01431
per,1987,910000.02623
per,1988,699999.98808
per,1989,-90000.00358
per,1990,430000.00715
per,1991,400000.00596
per,1992,790000.02146
per,1993,649999.97616
per,1994,779999.97139
per,1995,589999.97377
per,1996,750000
per,1997,889999.98569
per,1998,759999.99046
per,1999,750000
per,2000,469999.99881
per,2001,500000
per,2002,529999.97139
per,2003,550000.01192
per,2004,469999.99881
per,2005,889999.98569
per,2006,579999.98331
per,2007,1009999.99046
per,2008,889999.98569
per,2009,810000.00238
per,2010,930000.00715
per,2011,920000.01669
per,2012,1529999.97139
per,2013,1000000
per,2014,899999.97616
per,2015,709999.97854
per,2016,639999.98569
per,2017,709999.97854
per,2018,870000.00477
per,2019,1820000.05245
phl,1963,540000.02146
phl,1965,-29999.99933
phl,1966,-39999.99911
phl,1971,9999.99978
phl,1972,9999.99978
phl,1975,29999.99933
phl,1976,29999.99933
phl,1977,109999.9994
phl,1978,50000.00075
phl,1979,839999.97377
phl,1980,550000.01192
phl,1981,6920000.07629
phl,1982,19540000.91553
phl,1983,1409999.96662
phl,1984,10210000.03815
phl,1985,8619999.88556
phl,1986,2319999.93324
phl,1987,150000.00596
phl,1988,140000.0006
phl,1989,209999.99344
phl,1990,-2740000.00954
phl,1991,-2710000.03815
phl,1992,-12069999.69482
phl,1993,-11939999.58038
phl,1994,-7480000.01907
phl,1995,209999.99344
phl,1996,180000.00715
phl,1997,699999.98808
phl,1998,1759999.99046
phl,1999,1279999.97139
phl,2000,1450000.04768
phl,2001,3430000.06676
phl,2002,639999.98569
phl,2003,180000.00715
phl,2004,519999.98093
phl,2005,449999.98808
phl,2006,730000.01907
phl,2007,680000.00715
phl,2008,1700000.04768
phl,2009,829999.98331
phl,2010,500000
phl,2011,519999.98093
phl,2012,1029999.97139
phl,2013,3279999.97139
phl,2014,2269999.98093
phl,2015,379999.99523
phl,2016,1179999.94755
phl,2017,3640000.1049
phl,2018,610000.01431
phl,2019,779999.97139
plw,2004,9999.99978
png,1975,9999.99978
png,1976,200000.00298
png,1977,349999.99404
png,1978,430000.00715
png,1979,500000
png,1980,430000.00715
png,1981,319999.99285
png,1982,300000.01192
png,1983,340000.00358
png,1984,310000.00238
png,1985,300000.01192
png,1986,430000.00715
png,1987,639999.98569
png,1988,540000.02146
png,1989,519999.98093
png,1990,569999.99285
png,1991,419999.98689
png,1992,540000.02146
png,1993,239999.99464
png,1994,9999.99978
png,1995,300000.01192
png,1996,19999.99955
png,1997,79999.99821
png,1998,720000.02861
png,1999,839999.97377
png,2000,680000.00715
png,2001,400000.00596
png,2002,479999.98927
png,2003,540000.02146
png,2004,629999.99523
png,2005,930000.00715
png,2006,899999.97616
png,2007,790000.02146
png,2008,930000.00715
png,2009,720000.02861
png,2010,750000
png,2011,629999.99523
png,2012,579999.98331
png,2013,569999.99285
png,2014,239999.99464
png,2015,759999.99046
png,2016,340000.00358
png,2017,430000.00715
png,2018,509999.99046
png,2019,340000.00358
pol,1990,26659999.84741
pol,1991,189220001.2207
pol,1992,257989990.23438
pol,1993,328929992.67578
pol,1994,190119995.11719
pol,1995,189800003.05176
pol,1996,151110000.61035
pol,1997,122059997.55859
pol,1998,117319999.69482
pol,1999,108730003.35693
pol,2000,123580001.83106
pol,2001,120569999.69482
pol,2002,97699996.94824
pol,2003,87860000.61035
pol,2004,82870002.74658
prk,1986,19999.99955
prk,1987,19999.99955
prk,1988,19999.99955
prk,1991,39999.99911
prk,1992,29999.99933
prk,1993,9999.99978
prk,1994,50000.00075
prk,1995,150000.00596
prk,1996,100000.00149
prk,1997,59999.99866
prk,1998,119999.99732
prk,1999,39999.99911
prk,2000,50000.00075
prk,2001,1580000.04292
prk,2002,109999.9994
prk,2003,140000.0006
prk,2004,550000.01192
prk,2005,140000.0006
prk,2006,50000.00075
prk,2007,9999.99978
prk,2008,9999.99978
prk,2009,9999.99978
prk,2010,19999.99955
prk,2011,29999.99933
prk,2013,29999.99933
prk,2015,29999.99933
prk,2016,59999.99866
prk,2017,39999.99911
prk,2018,50000.00075
prk,2019,50000.00075
pry,1965,9999.99978
pry,1966,9999.99978
pry,1967,-39999.99911
pry,1969,29999.99933
pry,1970,-9999.99978
pry,1971,-9999.99978
pry,1975,39999.99911
pry,1976,70000.0003
pry,1977,59999.99866
pry,1978,59999.99866
pry,1979,90000.00358
pry,1980,100000.00149
pry,1981,100000.00149
pry,1982,50000.00075
pry,1983,9999.99978
pry,1986,19999.99955
pry,1987,9999.99978
pry,1988,9999.99978
pry,1989,9999.99978
pry,1990,9999.99978
pry,1991,9999.99978
pry,1993,29999.99933
pry,1994,9999.99978
pry,1995,9999.99978
pry,1996,19999.99955
pry,1997,9999.99978
pry,1998,9999.99978
pry,1999,19999.99955
pry,2000,9999.99978
pry,2001,9999.99978
pry,2002,9999.99978
pry,2003,9999.99978
pry,2004,19999.99955
pry,2005,29999.99933
pry,2006,29999.99933
pry,2007,39999.99911
pry,2008,39999.99911
pry,2009,39999.99911
pry,2010,39999.99911
pry,2011,29999.99933
pry,2012,29999.99933
pry,2013,50000.00075
pry,2014,259999.99046
pry,2015,219999.99881
pry,2016,180000.00715
pry,2017,230000.00417
pry,2018,180000.00715
pry,2019,230000.00417
pse,1993,3019999.98093
pse,1994,1850000.02384
pse,1995,2059999.94278
pse,1996,1610000.01431
pse,1997,5280000.20981
pse,1998,4829999.92371
pse,1999,3650000.09537
pse,2000,4130000.11444
pse,2001,2190000.05722
pse,2002,3599999.90463
pse,2003,3369999.88556
pse,2004,4550000.19073
pse,2005,5840000.15259
pse,2006,6210000.03815
pse,2007,3390000.1049
pse,2008,8270000.45776
pse,2009,9020000.45776
pse,2010,5239999.77112
pse,2011,5630000.11444
pse,2012,4800000.19073
pse,2013,6349999.90463
pse,2014,8199999.80927
pse,2015,4780000.20981
pse,2016,6099999.90463
pse,2017,4739999.77112
pse,2018,5550000.19073
pse,2019,5570000.17166
pyf,1991,70000.0003
qat,2001,9999.99978
rou,1990,35360000.61035
rou,1991,29319999.69482
rou,1992,16190000.53406
rou,1993,2000000
rou,1994,2059999.94278
rou,1995,2289999.96185
rou,1996,1860000.01431
rou,1997,990000.00954
rou,1998,970000.02861
rou,1999,1789999.96185
rou,2000,3549999.95232
rou,2001,3839999.91417
rou,2002,3190000.05722
rou,2003,3900000.09537
rou,2004,4039999.96185
rus,1991,1370000.00477
rus,1992,2869999.88556
rus,1993,3960000.03815
rus,1994,2140000.1049
rus,1995,2700000.04768
rus,1996,469999.99881
rus,1997,560000.00238
rus,1998,730000.01907
rus,1999,680000.00715
rus,2000,970000.02861
rus,2001,1750000
rus,2002,4769999.98093
rus,2003,19799999.23706
rus,2004,22989999.77112
rwa,1971,9999.99978
rwa,1973,79999.99821
rwa,1975,90000.00358
rwa,1976,129999.99523
rwa,1977,560000.00238
rwa,1978,180000.00715
rwa,1979,50000.00075
rwa,1980,79999.99821
rwa,1981,90000.00358
rwa,1982,150000.00596
rwa,1983,150000.00596
rwa,1984,270000.01073
rwa,1985,569999.99285
rwa,1986,1779999.97139
rwa,1987,2400000.09537
rwa,1988,2730000.01907
rwa,1989,2349999.90463
rwa,1990,7190000.05722
rwa,1991,11279999.73297
rwa,1992,8539999.96185
rwa,1993,4349999.90463
rwa,1994,2289999.96185
rwa,1995,3490000.00954
rwa,1996,2839999.91417
rwa,1997,1440000.05722
rwa,1998,5090000.15259
rwa,1999,750000
rwa,2000,1190000.05722
rwa,2001,79999.99821
rwa,2002,1519999.98093
rwa,2003,2599999.90463
rwa,2004,790000.02146
rwa,2005,4599999.90463
rwa,2006,419999.98689
rwa,2007,1450000.04768
rwa,2008,1549999.95232
rwa,2009,1440000.05722
rwa,2010,1259999.99046
rwa,2011,660000.02623
rwa,2012,140000.0006
rwa,2013,100000.00149
rwa,2014,140000.0006
rwa,2015,100000.00149
rwa,2016,330000.01311
rwa,2017,370000.00477
rwa,2018,340000.00358
rwa,2019,289999.99166
sau,1964,9999.99978
sau,1965,29999.99933
sau,1966,39999.99911
sau,1967,59999.99866
sau,1977,180000.00715
sau,1978,449999.98808
sau,1979,310000.00238
sau,1980,370000.00477
sau,1981,219999.99881
sau,1982,200000.00298
sau,1983,170000.00179
sau,1984,90000.00358
sau,1985,189999.99762
sau,1986,239999.99464
sau,1987,239999.99464
sau,1988,219999.99881
sau,1989,200000.00298
sau,1990,280000.00119
sau,1991,280000.00119
sau,1992,209999.99344
sau,1993,150000.00596
sau,1994,140000.0006
sau,1995,140000.0006
sau,1996,90000.00358
sau,1997,59999.99866
sau,1998,70000.0003
sau,1999,59999.99866
sau,2000,39999.99911
sau,2001,29999.99933
sau,2002,50000.00075
sau,2003,90000.00358
sau,2004,39999.99911
sau,2005,39999.99911
sau,2006,29999.99933
sau,2007,59999.99866
sdn,1965,9999.99978
sdn,1966,170000.00179
sdn,1967,819999.99285
sdn,1970,1039999.96185
sdn,1971,1029999.97139
sdn,1972,9999.99978
sdn,1973,29999.99933
sdn,1975,-29999.99933
sdn,1976,29999.99933
sdn,1977,50000.00075
sdn,1978,159999.99642
sdn,1979,340000.00358
sdn,1980,759999.99046
sdn,1981,500000
sdn,1982,709999.97854
sdn,1983,419999.98689
sdn,1984,200000.00298
sdn,1985,990000.00954
sdn,1986,360000.01431
sdn,1987,159999.99642
sdn,1988,250000
sdn,1989,310000.00238
sdn,1990,1149999.97616
sdn,1991,600000.02384
sdn,1992,1610000.01431
sdn,1993,600000.02384
sdn,1994,670000.01669
sdn,1995,449999.98808
sdn,1996,550000.01192
sdn,1997,460000.00834
sdn,1998,579999.98331
sdn,1999,529999.97139
sdn,2000,389999.98569
sdn,2001,319999.99285
sdn,2002,490000.00954
sdn,2003,460000.00834
sdn,2004,2180000.06676
sdn,2005,889999.98569
sdn,2006,1120000.00477
sdn,2007,1320000.05245
sdn,2008,750000
sdn,2009,610000.01431
sdn,2010,419999.98689
sdn,2011,370000.00477
sdn,2012,409999.99642
sdn,2013,200000.00298
sdn,2014,300000.01192
sdn,2015,150000.00596
sdn,2016,239999.99464
sdn,2017,360000.01431
sdn,2018,250000
sdn,2019,219999.99881
sen,1966,29999.99933
sen,1972,9999.99978
sen,1973,29999.99933
sen,1974,29999.99933
sen,1975,419999.98689
sen,1976,189999.99762
sen,1977,159999.99642
sen,1978,230000.00417
sen,1979,129999.99523
sen,1980,219999.99881
sen,1981,409999.99642
sen,1982,469999.99881
sen,1983,629999.99523
sen,1984,259999.99046
sen,1985,319999.99285
sen,1986,579999.98331
sen,1987,699999.98808
sen,1988,1440000.05722
sen,1989,1070000.05245
sen,1990,1480000.01907
sen,1991,2329999.92371
sen,1992,2119999.88556
sen,1993,3289999.96185
sen,1994,2869999.88556
sen,1995,2049999.95232
sen,1996,2930000.06676
sen,1997,1220000.02861
sen,1998,2549999.95232
sen,1999,2000000
sen,2000,2559999.94278
sen,2001,2250000
sen,2002,2359999.8951
sen,2003,2930000.06676
sen,2004,2630000.11444
sen,2005,1769999.98093
sen,2006,3769999.98093
sen,2007,2940000.05722
sen,2008,3210000.03815
sen,2009,3259999.99046
sen,2010,930000.00715
sen,2011,1159999.96662
sen,2012,2289999.96185
sen,2013,4380000.11444
sen,2014,2160000.08583
sen,2015,389999.98569
sen,2016,1970000.02861
sen,2017,1629999.99523
sen,2018,1289999.96185
sen,2019,990000.00954
sgp,1966,170000.00179
sgp,1971,9999.99978
sgp,1977,9999.99978
sgp,1980,9999.99978
sgp,1981,150000.00596
sgp,1982,9999.99978
sgp,1984,39999.99911
sgp,1985,330000.01311
sgp,1986,19999.99955
sgp,1988,-370000.00477
sgp,1989,70000.0003
sgp,1990,100000.00149
sgp,1991,70000.0003
sgp,1992,29999.99933
sgp,1993,39999.99911
sgp,1994,9999.99978
sgp,1995,50000.00075
sgp,1996,19999.99955
sgp,1997,-9999.99978
sgp,1998,-9999.99978
sgp,2000,-9999.99978
sgp,2001,-70000.0003
sgp,2002,9999.99978
sgp,2003,100000.00149
sgp,2004,50000.00075
slb,2007,70000.0003
sle,1977,9999.99978
sle,1979,50000.00075
sle,1980,19999.99955
sle,1982,9999.99978
sle,1983,19999.99955
sle,1984,19999.99955
sle,1985,19999.99955
sle,1986,9999.99978
sle,1987,19999.99955
sle,1988,9999.99978
sle,1989,9999.99978
sle,1992,39999.99911
sle,1993,50000.00075
sle,1994,39999.99911
sle,1995,50000.00075
sle,1996,70000.0003
sle,1997,129999.99523
sle,1998,180000.00715
sle,1999,479999.98927
sle,2000,3839999.91417
sle,2001,7130000.11444
sle,2002,6090000.15259
sle,2003,5139999.86649
sle,2004,360000.01431
sle,2005,209999.99344
sle,2006,59999.99866
sle,2007,600000.02384
sle,2008,29999.99933
sle,2009,360000.01431
sle,2010,129999.99523
sle,2011,29999.99933
sle,2012,39999.99911
sle,2013,19999.99955
sle,2014,769999.98093
sle,2015,189999.99762
sle,2016,70000.0003
sle,2017,50000.00075
sle,2018,39999.99911
sle,2019,39999.99911
slv,1966,50000.00075
slv,1977,19999.99955
slv,1978,9999.99978
slv,1979,19999.99955
slv,1980,19999.99955
slv,1981,90000.00358
slv,1982,39999.99911
slv,1983,50000.00075
slv,1984,29999.99933
slv,1985,19999.99955
slv,1986,170000.00179
slv,1987,70000.0003
slv,1988,50000.00075
slv,1989,150000.00596
slv,1990,109999.9994
slv,1991,100000.00149
slv,1992,460000.00834
slv,1993,2279999.97139
slv,1994,2259999.99046
slv,1995,2859999.8951
slv,1996,1809999.94278
slv,1997,1149999.97616
slv,1998,1789999.96185
slv,1999,1440000.05722
slv,2000,1220000.02861
slv,2001,1389999.98569
slv,2002,1179999.94755
slv,2003,1299999.95232
slv,2004,1250000
slv,2005,1350000.02384
slv,2006,1389999.98569
slv,2007,980000.01907
slv,2008,810000.00238
slv,2009,720000.02861
slv,2010,439999.99762
slv,2011,540000.02146
slv,2012,699999.98808
slv,2013,920000.01669
slv,2014,839999.97377
slv,2015,430000.00715
slv,2016,550000.01192
slv,2017,660000.02623
slv,2018,439999.99762
slv,2019,800000.01192
som,1977,9999.99978
som,1981,479999.98927
som,1982,280000.00119
som,1983,109999.9994
som,1984,9999.99978
som,1986,280000.00119
som,1987,29999.99933
som,1988,19999.99955
som,1989,100000.00149
som,1990,430000.00715
som,1991,280000.00119
som,1992,1570000.05245
som,1993,1350000.02384
som,1994,209999.99344
som,1995,2579999.92371
som,1996,200000.00298
som,1997,180000.00715
som,1998,100000.00149
som,1999,140000.0006
som,2000,430000.00715
som,2001,469999.99881
som,2002,349999.99404
som,2003,469999.99881
som,2004,349999.99404
som,2005,340000.00358
som,2006,19999.99955
som,2007,319999.99285
som,2008,219999.99881
som,2009,90000.00358
som,2010,109999.9994
som,2011,1539999.96185
som,2012,3289999.96185
som,2013,379999.99523
som,2014,150000.00596
som,2015,170000.00179
som,2016,159999.99642
som,2017,1240000.00954
som,2018,150000.00596
som,2019,129999.99523
srb,1994,8109999.65668
srb,1995,10250000
srb,1996,29999.99933
srb,1997,7440000.05722
srb,1998,13439999.58038
srb,1999,40930000.30518
srb,2000,28159999.84741
srb,2001,22790000.91553
srb,2002,87040000.91553
srb,2003,19120000.83923
srb,2004,25500000
srb,2005,34560001.37329
srb,2006,55259998.32153
srb,2007,31329999.92371
srb,2008,33689998.62671
srb,2009,12399999.61853
srb,2010,13189999.58038
srb,2011,10369999.88556
srb,2012,11310000.41962
srb,2013,11590000.15259
srb,2014,11539999.96185
srb,2015,10539999.96185
srb,2016,11729999.54224
srb,2017,12109999.65668
srb,2018,13460000.03815
srb,2019,12850000.38147
ssd,2011,200000.00298
ssd,2012,930000.00715
ssd,2013,340000.00358
ssd,2014,1360000.01431
ssd,2015,600000.02384
ssd,2016,850000.02384
ssd,2017,3329999.92371
ssd,2018,2140000.1049
ssd,2019,400000.00596
stp,1982,70000.0003
stp,2002,9999.99978
stp,2003,9999.99978
stp,2004,9999.99978
stp,2005,9999.99978
stp,2006,9999.99978
stp,2007,9999.99978
stp,2008,9999.99978
stp,2009,9999.99978
stp,2010,9999.99978
stp,2011,9999.99978
stp,2012,9999.99978
stp,2013,9999.99978
stp,2014,9999.99978
stp,2015,9999.99978
sur,2009,19999.99955
sur,2014,9999.99978
sur,2015,70000.0003
sur,2016,170000.00179
sur,2017,79999.99821
svk,1990,1659999.96662
svk,1991,3799999.95232
svk,1992,4090000.15259
svk,1993,5329999.92371
svk,1994,2829999.92371
svk,1995,4539999.96185
svk,1996,3880000.11444
svk,1997,1809999.94278
svk,1998,3380000.11444
svk,1999,920000.01669
svk,2000,2019999.98093
svk,2001,6650000.09537
svk,2002,5510000.22888
svk,2003,7550000.19073
svk,2004,6630000.11444
svn,1994,9420000.07629
svn,1995,12489999.77112
svn,1996,5360000.13351
svn,1997,3210000.03815
svn,1998,3720000.02861
svn,1999,3059999.94278
svn,2000,2500000
svn,2001,2599999.90463
svn,2002,3690000.05722
svn,2003,3029999.97139
svn,2004,2779999.97139
swz,1975,9999.99978
swz,1976,19999.99955
swz,1977,29999.99933
swz,1978,9999.99978
swz,1979,19999.99955
swz,1980,19999.99955
swz,1983,9999.99978
swz,1986,19999.99955
swz,1989,9999.99978
swz,1990,9999.99978
swz,1992,19999.99955
swz,2007,19999.99955
swz,2008,9999.99978
swz,2012,39999.99911
swz,2013,59999.99866
swz,2015,59999.99866
swz,2016,29999.99933
swz,2017,19999.99955
syc,1979,9999.99978
syc,1980,29999.99933
syc,1981,39999.99911
syc,1983,9999.99978
syc,1985,170000.00179
syc,1986,140000.0006
syc,1987,250000
syc,1989,9999.99978
syc,1990,9999.99978
syc,1991,9999.99978
syc,1992,9999.99978
syc,1993,9999.99978
syc,1994,9999.99978
syc,1995,9999.99978
syc,1996,9999.99978
syc,1997,9999.99978
syc,2000,9999.99978
syc,2001,9999.99978
syc,2007,29999.99933
syr,1963,150000.00596
syr,1964,-19999.99955
syr,1965,819999.99285
syr,1966,159999.99642
syr,1967,90000.00358
syr,1969,-150000.00596
syr,1970,-150000.00596
syr,1971,-159999.99642
syr,1972,9999.99978
syr,1976,29999.99933
syr,1977,300000.01192
syr,1978,360000.01431
syr,1979,439999.99762
syr,1980,389999.98569
syr,1981,259999.99046
syr,1982,259999.99046
syr,1983,259999.99046
syr,1984,209999.99344
syr,1985,239999.99464
syr,1986,349999.99404
syr,1987,419999.98689
syr,1988,419999.98689
syr,1989,1639999.98569
syr,1990,2549999.95232
syr,1991,1029999.97139
syr,1992,1009999.99046
syr,1993,860000.01431
syr,1994,889999.98569
syr,1995,870000.00477
syr,1996,939999.99762
syr,1997,680000.00715
syr,1998,569999.99285
syr,1999,529999.97139
syr,2000,479999.98927
syr,2001,379999.99523
syr,2002,370000.00477
syr,2003,620000.00477
syr,2004,829999.98331
syr,2005,709999.97854
syr,2006,280000.00119
syr,2007,300000.01192
syr,2008,370000.00477
syr,2009,379999.99523
syr,2010,389999.98569
syr,2011,469999.99881
syr,2012,2200000.04768
