geo,time,dc_dac_finl_cd
ssd,2019,7489999.77112
stp,2006,79999.99821
stp,2017,0
sur,1987,9999.99978
sur,2006,9999.99978
sur,2008,79999.99821
sur,2009,79999.99821
sur,2010,79999.99821
sur,2011,19999.99955
sur,2012,0
sur,2013,39999.99911
sur,2014,39999.99911
sur,2017,0
svk,1991,2599999.90463
svk,1992,9999.99978
svk,1993,29999.99933
svk,1994,19999.99955
svk,1998,39999.99911
svk,1999,9999.99978
svk,2002,109999.9994
swz,1975,70000.0003
swz,1976,29999.99933
swz,1977,9999.99978
swz,1979,9999.99978
swz,1984,19999.99955
swz,1986,19999.99955
swz,1987,29999.99933
swz,1988,9999.99978
swz,1989,59999.99866
swz,1990,70000.0003
swz,1991,59999.99866
swz,1992,59999.99866
swz,2004,70000.0003
swz,2005,39999.99911
swz,2006,50000.00075
swz,2007,300000.01192
swz,2008,259999.99046
swz,2009,300000.01192
swz,2010,189999.99762
swz,2011,370000.00477
swz,2012,469999.99881
swz,2013,560000.00238
swz,2014,439999.99762
swz,2015,490000.00954
swz,2016,230000.00417
swz,2017,150000.00596
syc,1982,9999.99978
syr,1971,19999.99955
syr,1975,9999.99978
syr,1978,9999.99978
syr,1979,159999.99642
syr,1980,219999.99881
syr,1981,39999.99911
syr,1990,469999.99881
syr,1991,379999.99523
syr,1992,319999.99285
syr,1993,19999.99955
syr,1995,70000.0003
syr,1997,19999.99955
syr,1999,50000.00075
syr,2001,59999.99866
syr,2002,119999.99732
syr,2003,109999.9994
syr,2004,200000.00298
syr,2005,79999.99821
syr,2006,150000.00596
syr,2007,219999.99881
syr,2008,769999.98093
syr,2009,1049999.95232
syr,2010,460000.00834
syr,2011,1210000.03815
syr,2012,2869999.88556
syr,2013,11449999.80927
syr,2014,7570000.17166
syr,2015,12970000.26703
syr,2016,11369999.88556
syr,2017,10460000.03815
syr,2018,10319999.69482
syr,2019,17170000.07629
tcd,1980,9999.99978
tcd,1984,79999.99821
tcd,1985,109999.9994
tcd,1986,819999.99285
tcd,1987,270000.01073
tcd,1988,170000.00179
tcd,1989,9999.99978
tcd,1990,389999.98569
tcd,1991,29999.99933
tcd,1992,19999.99955
tcd,2000,39999.99911
tcd,2002,19999.99955
tcd,2004,870000.00477
tcd,2005,750000
tcd,2006,1509999.99046
tcd,2007,5480000.01907
tcd,2008,3519999.98093
tcd,2009,5360000.13351
tcd,2010,4639999.86649
tcd,2011,4309999.94278
tcd,2012,3180000.06676
tcd,2013,949999.98808
tcd,2014,3109999.8951
tcd,2015,2109999.8951
tcd,2016,1179999.94755
tgo,1980,9999.99978
tgo,1990,9999.99978
tgo,1997,100000.00149
tgo,1998,50000.00075
tgo,2005,289999.99166
tgo,2006,379999.99523
tgo,2007,119999.99732
tgo,2008,159999.99642
tgo,2009,200000.00298
tgo,2010,409999.99642
tgo,2011,319999.99285
tgo,2012,230000.00417
tgo,2013,340000.00358
tgo,2014,289999.99166
tgo,2015,310000.00238
tgo,2016,289999.99166
tgo,2017,319999.99285
tgo,2018,39999.99911
tha,1971,19999.99955
tha,1972,19999.99955
tha,1973,29999.99933
tha,1974,39999.99911
tha,1975,100000.00149
tha,1976,59999.99866
tha,1977,9999.99978
tha,1978,9999.99978
tha,1979,170000.00179
tha,1980,170000.00179
tha,1981,529999.97139
tha,1982,119999.99732
tha,1983,319999.99285
tha,1984,100000.00149
tha,1985,230000.00417
tha,1986,349999.99404
tha,1987,620000.00477
tha,1988,639999.98569
tha,1989,2809999.94278
tha,1990,4530000.20981
tha,1991,3849999.90463
tha,1992,3160000.08583
tha,1993,3809999.94278
tha,1994,6460000.03815
tha,1995,8270000.45776
tha,1996,7570000.17166
tha,1997,5610000.13351
tha,1998,6260000.22888
tha,1999,4639999.86649
tha,2000,3309999.94278
tha,2001,3140000.1049
tha,2002,2869999.88556
tha,2003,1870000.00477
tha,2004,2019999.98093
tha,2005,1230000.01907
tha,2006,949999.98808
tha,2007,730000.01907
tha,2008,569999.99285
tha,2009,340000.00358
tha,2010,1090000.03338
tha,2011,959999.97854
tha,2012,1190000.05722
tha,2013,1379999.99523
tha,2014,1250000
tha,2015,270000.01073
tha,2016,170000.00179
tha,2017,180000.00715
tha,2018,100000.00149
tha,2019,400000.00596
tjk,1994,479999.98927
tjk,1996,2119999.88556
tjk,1997,579999.98331
tjk,1998,370000.00477
tjk,1999,1080000.04292
tjk,2000,699999.98808
tjk,2001,860000.01431
tjk,2002,810000.00238
tjk,2003,569999.99285
tjk,2004,59999.99866
tjk,2005,189999.99762
tjk,2006,319999.99285
tjk,2007,1730000.01907
tjk,2008,1759999.99046
tjk,2009,1659999.96662
tjk,2010,810000.00238
tjk,2011,860000.01431
tjk,2012,709999.97854
tjk,2013,939999.99762
tjk,2014,2049999.95232
tjk,2015,2230000.01907
tjk,2016,1769999.98093
tjk,2017,1240000.00954
tjk,2018,1360000.01431
tjk,2019,1090000.03338
tkm,1996,9999.99978
tkm,1997,79999.99821
tkm,1998,19999.99955
tkm,2000,19999.99955
tkm,2003,9999.99978
tkm,2004,90000.00358
tkm,2005,129999.99523
tkm,2006,9999.99978
tkm,2008,129999.99523
tkm,2009,129999.99523
tkm,2010,119999.99732
tkm,2012,70000.0003
tkm,2013,70000.0003
tkm,2015,109999.9994
tkm,2018,19999.99955
tls,1980,29999.99933
tls,1981,50000.00075
tls,2000,2759999.99046
tls,2001,3609999.8951
tls,2002,1899999.97616
tls,2003,1970000.02861
tls,2004,1870000.00477
tls,2005,1779999.97139
tls,2006,2390000.1049
tls,2007,560000.00238
tls,2008,620000.00477
tls,2009,519999.98093
tls,2010,730000.01907
tls,2011,670000.01669
tls,2012,870000.00477
tls,2013,730000.01907
tls,2014,829999.98331
tls,2015,430000.00715
tls,2016,100000.00149
tls,2017,239999.99464
tls,2019,79999.99821
ton,1981,9999.99978
ton,1986,9999.99978
tto,1974,29999.99933
tto,1976,29999.99933
tto,1980,9999.99978
tto,1988,109999.9994
tto,2004,29999.99933
tto,2010,19999.99955
tun,1971,100000.00149
tun,1972,109999.9994
tun,1973,100000.00149
tun,1974,29999.99933
tun,1975,29999.99933
tun,1976,39999.99911
tun,1981,9999.99978
tun,1985,829999.98331
tun,1986,9999.99978
tun,1988,100000.00149
tun,1989,19999.99955
tun,1990,270000.01073
tun,1991,-349999.99404
tun,1992,-100000.00149
tun,1993,9999.99978
tun,1994,-19999.99955
tun,1995,-79999.99821
tun,1996,-79999.99821
tun,1997,-189999.99762
tun,1998,19999.99955
tun,1999,9999.99978
tun,2002,9999.99978
tun,2003,50000.00075
tun,2004,70000.0003
tun,2005,90000.00358
tun,2006,70000.0003
tun,2007,59999.99866
tun,2008,79999.99821
tun,2009,159999.99642
tun,2010,319999.99285
tun,2011,2039999.96185
tun,2012,579999.98331
tun,2013,490000.00954
tun,2014,750000
tun,2015,649999.97616
tun,2016,980000.01907
tun,2017,889999.98569
tun,2018,310000.00238
tun,2019,219999.99881
tur,1971,39999.99911
tur,1972,50000.00075
tur,1973,29999.99933
tur,1974,29999.99933
tur,1975,9999.99978
tur,1976,29999.99933
tur,1978,19999.99955
tur,1980,2019999.98093
tur,1981,209999.99344
tur,1982,-200000.00298
tur,1983,-170000.00179
tur,1984,-159999.99642
tur,1985,-180000.00715
tur,1986,-109999.9994
tur,1987,560000.00238
tur,1988,5460000.03815
tur,1989,1240000.00954
tur,1990,2900000.09537
tur,1991,9279999.73297
tur,1992,2390000.1049
tur,1993,-370000.00477
tur,1994,270000.01073
tur,1995,-129999.99523
tur,1996,-1210000.03815
tur,1997,300000.01192
tur,1998,-870000.00477
tur,1999,-3059999.94278
tur,2000,259999.99046
tur,2001,689999.99762
tur,2002,1129999.99523
tur,2003,680000.00715
tur,2004,769999.98093
tur,2005,490000.00954
tur,2006,469999.99881
tur,2007,500000
tur,2008,579999.98331
tur,2009,340000.00358
tur,2010,340000.00358
tur,2011,1000000
tur,2012,239999.99464
tur,2013,1480000.01907
tur,2014,4230000.01907
tur,2015,2819999.93324
tur,2016,9060000.41962
tur,2017,14079999.92371
tur,2018,7420000.07629
tur,2019,5309999.94278
tuv,2013,79999.99821
tuv,2014,0
tza,1971,949999.98808
tza,1972,2589999.91417
tza,1973,3769999.98093
tza,1974,6250000
tza,1975,12020000.45776
tza,1976,12340000.15259
tza,1977,8869999.88556
tza,1978,9869999.88556
tza,1979,13229999.54224
tza,1980,17649999.61853
tza,1981,16010000.22888
tza,1982,14810000.41962
tza,1983,18770000.45776
tza,1984,21139999.38965
tza,1985,16620000.83923
tza,1986,28920000.07629
tza,1987,34180000.30518
tza,1988,67220001.2207
tza,1989,55360000.61035
tza,1990,50979999.54224
tza,1991,40580001.83105
tza,1992,34909999.84741
tza,1993,15739999.77112
tza,1994,22520000.45776
tza,1995,9359999.65668
tza,1996,9039999.96185
tza,1997,10000000
tza,1998,11920000.07629
tza,1999,10619999.88556
tza,2000,12430000.30518
tza,2001,12899999.61853
tza,2002,12609999.65668
tza,2003,13170000.07629
tza,2004,14840000.15259
tza,2005,17159999.84741
tza,2006,30670000.07629
tza,2007,36650001.52588
tza,2008,42790000.91553
tza,2009,55650001.52588
tza,2010,47919998.16895
tza,2011,54540000.91553
tza,2012,35020000.45776
tza,2013,45240001.67847
tza,2014,54220001.2207
tza,2015,29040000.91553
tza,2016,22079999.92371
tza,2017,16760000.22888
tza,2018,14680000.30518
tza,2019,13170000.07629
uga,1971,39999.99911
uga,1972,119999.99732
uga,1973,19999.99955
uga,1974,19999.99955
uga,1976,9999.99978
uga,1979,9999.99978
uga,1980,170000.00179
uga,1981,1230000.01907
uga,1982,639999.98569
uga,1983,870000.00477
uga,1984,140000.0006
uga,1985,400000.00596
uga,1986,1629999.99523
uga,1987,670000.01669
uga,1988,7590000.15259
uga,1989,759999.99046
uga,1990,1460000.03815
uga,1991,1480000.01907
uga,1992,1490000.00954
uga,1993,469999.99881
uga,1994,310000.00238
uga,1995,1279999.97139
uga,1996,1070000.05245
uga,1997,1080000.04292
uga,1998,1129999.99523
uga,1999,1169999.95708
uga,2000,699999.98808
uga,2001,759999.99046
uga,2002,779999.97139
uga,2003,1029999.97139
uga,2004,2420000.07629
uga,2005,5329999.92371
uga,2006,6070000.17166
uga,2007,6099999.90463
uga,2008,5610000.13351
uga,2009,4570000.17166
uga,2010,5849999.90463
uga,2011,4889999.86649
uga,2012,3430000.06676
uga,2013,4139999.86649
uga,2014,4650000.09537
uga,2015,6119999.88556
uga,2016,3069999.93324
uga,2017,4940000.05722
uga,2018,5320000.17166
uga,2019,4949999.80927
ukr,1994,280000.00119
ukr,1995,730000.01907
ukr,1996,189999.99762
ukr,1997,250000
ukr,1998,250000
ukr,1999,1200000.04768
ukr,2000,1769999.98093
ukr,2001,1090000.03338
ukr,2002,1629999.99523
ukr,2003,1840000.03338
ukr,2004,29999.99933
ukr,2005,50000.00075
ukr,2006,2470000.02861
ukr,2007,930000.00715
ukr,2008,319999.99285
ukr,2009,519999.98093
ukr,2010,1190000.05722
ukr,2011,1669999.95708
ukr,2012,1659999.96662
ukr,2013,1570000.05245
ukr,2014,6840000.15259
ukr,2015,7710000.03815
ukr,2016,5610000.13351
ukr,2017,7210000.03815
ukr,2018,5550000.19073
ukr,2019,8899999.61853
ury,1980,9999.99978
ury,1985,9999.99978
ury,1986,9999.99978
ury,1987,19999.99955
ury,1988,9999.99978
ury,1989,29999.99933
ury,1990,19999.99955
ury,1991,79999.99821
ury,1992,29999.99933
ury,1993,6190000.05722
ury,1995,19999.99955
ury,1996,39999.99911
ury,1997,29999.99933
ury,1998,19999.99955
ury,2004,409999.99642
ury,2005,-5000000
ury,2006,-1389999.98569
ury,2008,140000.0006
ury,2009,100000.00149
ury,2010,119999.99732
ury,2011,50000.00075
ury,2012,259999.99046
ury,2013,379999.99523
ury,2014,270000.01073
ury,2015,70000.0003
uzb,1998,59999.99866
uzb,1999,19999.99955
uzb,2001,219999.99881
uzb,2002,579999.98331
uzb,2003,409999.99642
uzb,2004,150000.00596
uzb,2005,239999.99464
uzb,2006,529999.97139
uzb,2007,490000.00954
uzb,2008,400000.00596
uzb,2009,90000.00358
uzb,2010,19999.99955
uzb,2011,19999.99955
uzb,2012,70000.0003
uzb,2013,9999.99978
uzb,2014,59999.99866
uzb,2015,50000.00075
vct,2010,170000.00179
vct,2011,19999.99955
vct,2012,0
ven,1973,9999.99978
ven,1974,50000.00075
ven,1975,50000.00075
ven,1976,29999.99933
ven,1987,9999.99978
ven,1989,189999.99762
ven,1990,9999.99978
ven,1996,29999.99933
ven,1997,19999.99955
ven,1998,29999.99933
ven,1999,29999.99933
ven,2000,460000.00834
ven,2001,50000.00075
ven,2003,170000.00179
ven,2004,239999.99464
ven,2005,370000.00477
ven,2006,119999.99732
ven,2007,170000.00179
ven,2008,400000.00596
ven,2009,280000.00119
ven,2010,709999.97854
ven,2011,500000
ven,2012,209999.99344
ven,2013,39999.99911
ven,2014,50000.00075
vnm,1973,529999.97139
vnm,1974,300000.01192
vnm,1975,2549999.95232
vnm,1976,1500000
vnm,1977,1370000.00477
vnm,1978,349999.99404
vnm,1979,4260000.22888
vnm,1980,10109999.65668
vnm,1981,11359999.65668
vnm,1982,8810000.41962
vnm,1983,7820000.17166
vnm,1984,4090000.15259
vnm,1985,5800000.19073
vnm,1986,9909999.84741
vnm,1987,11920000.07629
vnm,1988,12420000.07629
vnm,1989,11779999.73297
vnm,1990,16049999.23706
vnm,1991,18370000.83923
vnm,1992,12880000.11444
vnm,1993,7320000.17166
vnm,1994,8039999.96185
vnm,1995,11189999.58038
vnm,1996,9680000.30518
vnm,1997,8220000.26703
vnm,1998,8699999.80927
vnm,1999,7690000.05722
vnm,2000,5780000.20981
vnm,2001,5170000.07629
vnm,2002,7179999.82834
vnm,2003,8619999.88556
vnm,2004,12600000.38147
vnm,2005,19379999.16077
vnm,2006,18690000.53406
vnm,2007,26780000.68665
vnm,2008,28770000.45776
vnm,2009,26299999.23706
vnm,2010,25190000.53406
vnm,2011,23170000.07629
vnm,2012,12930000.30518
vnm,2013,24719999.31335
vnm,2014,19610000.61035
vnm,2015,12399999.61853
vnm,2016,12930000.30518
vnm,2017,13550000.19073
vnm,2018,9369999.88556
vnm,2019,6079999.92371
vut,1985,109999.9994
vut,2019,19999.99955
wsm,1977,9999.99978
wsm,1980,50000.00075
wsm,1981,39999.99911
wsm,1982,79999.99821
wsm,1985,19999.99955
wsm,1986,9999.99978
yem,1971,29999.99933
yem,1975,79999.99821
yem,1976,79999.99821
yem,1978,9999.99978
yem,1979,59999.99866
yem,1983,9999.99978
yem,1984,59999.99866
yem,1985,19999.99955
yem,1986,39999.99911
yem,1987,79999.99821
yem,1988,79999.99821
yem,1989,70000.0003
yem,1990,170000.00179
yem,1991,29999.99933
yem,1992,50000.00075
yem,2006,9999.99978
yem,2007,9999.99978
yem,2008,180000.00715
yem,2009,550000.01192
yem,2010,3640000.1049
yem,2011,4320000.17166
yem,2012,4460000.03815
yem,2013,5119999.88556
yem,2014,5349999.90463
yem,2015,7730000.01907
yem,2016,5150000.09537
yem,2017,5239999.77112
yem,2018,3640000.1049
yem,2019,6400000.09537
zaf,1993,800000.01192
zaf,1994,689999.99762
zaf,1995,219999.99881
zaf,1996,1419999.95708
zaf,1997,3359999.8951
zaf,1998,3769999.98093
zaf,1999,2809999.94278
zaf,2000,2609999.8951
zaf,2001,3619999.88556
zaf,2002,6329999.92371
zaf,2003,9680000.30518
zaf,2004,10189999.58038
zaf,2005,13140000.34332
zaf,2006,14329999.92371
zaf,2007,7739999.77112
zaf,2008,14489999.77112
zaf,2009,13369999.88556
zaf,2010,5550000.19073
zaf,2011,5880000.11444
zaf,2012,6099999.90463
zaf,2013,5050000.19073
zaf,2014,4659999.84741
zaf,2015,7030000.20981
zaf,2016,1539999.96185
zaf,2017,1559999.94278
zaf,2018,990000.00954
zaf,2019,370000.00477
zmb,1971,50000.00075
zmb,1972,100000.00149
zmb,1973,620000.00477
zmb,1974,2410000.08583
zmb,1975,2990000.00954
zmb,1976,6409999.84741
zmb,1977,5170000.07629
zmb,1978,6010000.22888
zmb,1979,6769999.98093
zmb,1980,7550000.19073
zmb,1981,6380000.11444
zmb,1982,8579999.92371
zmb,1983,10239999.77112
zmb,1984,9350000.38147
zmb,1985,11810000.41962
zmb,1986,16620000.83923
zmb,1987,26299999.23706
zmb,1988,23840000.15259
zmb,1989,25090000.15259
zmb,1990,24940000.53406
zmb,1991,25379999.16077
zmb,1992,31100000.38147
zmb,1993,15159999.84741
zmb,1994,13079999.92371
zmb,1995,11890000.34332
zmb,1996,11739999.77112
zmb,1997,8479999.54224
zmb,1998,7119999.88556
zmb,1999,3779999.97139
zmb,2000,3349999.90463
zmb,2001,4000000
zmb,2002,5320000.17166
zmb,2003,4670000.07629
zmb,2004,6070000.17166
zmb,2005,8819999.69482
zmb,2006,8539999.96185
zmb,2007,21209999.08447
zmb,2008,16510000.22888
zmb,2009,24520000.45776
zmb,2010,21680000.30518
zmb,2011,18809999.46594
zmb,2012,14140000.34332
zmb,2013,40569999.69482
zmb,2014,28639999.38965
zmb,2015,15890000.34332
zmb,2016,10979999.54224
zmb,2017,10899999.61853
zmb,2018,6389999.86649
zmb,2019,8560000.41962
zwe,1980,289999.99166
zwe,1981,90000.00358
zwe,1982,2420000.07629
zwe,1983,1429999.94755
zwe,1984,1860000.01431
zwe,1985,4460000.03815
zwe,1986,4289999.96185
zwe,1987,7130000.11444
zwe,1988,3130000.11444
zwe,1989,9649999.61853
zwe,1990,10380000.11444
zwe,1991,11729999.54224
zwe,1992,9920000.07629
zwe,1993,9890000.34332
zwe,1994,1029999.97139
zwe,1995,7800000.19073
zwe,1996,5539999.96185
zwe,1997,879999.99523
zwe,1998,-879999.99523
zwe,1999,-1970000.02861
zwe,2000,180000.00715
zwe,2001,170000.00179
zwe,2002,670000.01669
zwe,2003,280000.00119
zwe,2004,1320000.05245
zwe,2005,19999.99955
zwe,2006,319999.99285
zwe,2007,270000.01073
zwe,2008,1149999.97616
zwe,2009,5070000.17166
zwe,2010,8979999.54224
zwe,2011,2849999.90463
zwe,2012,990000.00954
zwe,2013,970000.02861
zwe,2014,479999.98927
zwe,2015,409999.99642
zwe,2016,620000.00477
zwe,2017,649999.97616
zwe,2018,589999.97377
zwe,2019,310000.00238
