geo,time,ny_gdp_disc_cn
kor,1995,281200000000
kor,1996,-64000000000
kor,1997,183300000000
kor,1998,-389600000000
kor,1999,-712300000000
kor,2000,-501200000000
kor,2001,-777200000000
kor,2002,-963000000000
kor,2003,-1000900000000
kor,2004,-216900000000
kor,2005,678800000000
kor,2006,43900000000
kor,2007,804900000000
kor,2008,-193800000000
kor,2009,383800000000
kor,2010,0
kor,2011,-100000000
kor,2012,100000000
kor,2013,0
kor,2014,0
kor,2015,100000000
kor,2016,100000000
kor,2017,-100000000
kor,2018,0
kor,2019,0
kor,2020,-407700000000
kos,2008,-1000
kos,2009,0
kos,2010,-1000
kos,2011,1000
kos,2012,-4000
kos,2013,-2000
kos,2014,0
kos,2015,1000
kos,2016,-1000
kos,2017,0
kos,2018,-1000
kos,2019,0
kos,2020,1000
kwt,1965,0
kwt,1966,0
kwt,1967,0
kwt,1968,0
kwt,1969,0
kwt,1970,-100000
kwt,1971,-100
kwt,1972,0
kwt,1973,-100000
kwt,1974,-100
kwt,1975,0
kwt,1976,100
kwt,1977,-299900
kwt,1978,-100000
kwt,1979,-400
kwt,1980,300
kwt,1981,-99800
kwt,1982,-300
kwt,1983,0
kwt,1984,-200
kwt,1985,-10400
kwt,1986,-10400
kwt,1987,0
kwt,1988,-9800
kwt,1989,200300
kwt,1990,0
kwt,1991,-71399900
kwt,1992,-145399800
kwt,1993,-400100
kwt,1994,500000
kwt,1995,0
kwt,1996,100000
kwt,1997,0
kwt,1998,-100000
kwt,1999,0
kwt,2000,0
kwt,2001,0
kwt,2002,0
kwt,2003,0
kwt,2004,0
kwt,2005,100000
kwt,2006,0
kwt,2007,0
kwt,2008,0
kwt,2009,0
kwt,2010,100000
kwt,2011,11200000
kwt,2012,100000
kwt,2013,100000
kwt,2014,-700000
kwt,2015,-700000
kwt,2016,700000
kwt,2017,0
kwt,2018,-100
kwt,2019,0
lao,1984,0
lao,1985,-4200
lao,1986,-12100
lao,1987,-3100
lao,1988,8200
lao,2000,0
lao,2001,0
lao,2002,0
lao,2003,0
lao,2004,0
lao,2005,0
lao,2006,0
lao,2007,-100
lao,2008,0
lao,2009,0.00195
lao,2010,100
lao,2011,3918200410300
lao,2012,100
lao,2013,100
lao,2014,0
lao,2015,415894800
lao,2016,-119485700
lbn,1990,293588630060.29102
lbn,1991,819684371100
lbn,1992,0
lbn,1993,0
lbn,1994,0
lbn,1995,-100
lbn,1996,0
lbn,1997,0
lbn,1998,0
lbn,1999,0
lbn,2000,0
lbn,2001,0
lbn,2002,0
lbn,2003,0
lbn,2004,0.07031
lbn,2005,-0.00488
lbn,2006,-0.01074
lbn,2007,0.11719
lbn,2008,-0.00781
lbn,2009,0.09375
lbn,2010,0.01172
lbn,2011,0.0918
lbn,2012,-0.00195
lbn,2013,-0.09375
lbn,2014,-0.11328
lbn,2015,-0.00586
lbn,2016,-0.11133
lbn,2017,0.12305
lbn,2018,0.00977
lbn,2019,-0.00195
lbn,2020,-10320379201700
lby,1990,100000
lby,1991,-1000000
lby,1992,1200000
lby,1993,-100000
lby,1994,800000
lby,1995,200000
lby,1996,-100000
lby,1997,0
lby,1998,0
lby,1999,2547000000
lby,2000,2207000000
lby,2001,3458000000
lby,2002,1703000000
lby,2003,3429162600
lby,2004,3698460900
lby,2005,11239059100
lby,2006,-749900000
lby,2007,-6045200000
lby,2008,-6018000000
lka,1960,-124726554.12072
lka,1961,-144291430.44395
lka,1962,-72026304.99788
lka,1963,-175993509.29706
lka,1964,-114244194.62446
lka,1965,-195318000
lka,1966,16288000
lka,1967,-96620000
lka,1968,-93425198.2831
lka,1969,-43293000
lka,1970,-316620000
lka,1971,-302940000
lka,1972,-396060000
lka,1973,404600000
lka,1974,1425700000
lka,1975,2245120000
lka,1976,638580000
lka,1977,-207520000
lka,1978,619580000
lka,1979,1766180000
lka,1980,4444190000
lka,1981,6288350000
lka,1982,6409200000
lka,1983,5847090000
lka,1984,-1254000000
lka,1985,7871400000
lka,1986,8434700000
lka,1987,8636700000
lka,1988,11977100000
lka,1989,11708000000
lka,1990,10884800000
lka,1991,18528600000
lka,1992,12885700000
lka,1993,13006900000
lka,1994,17336800000
lka,1995,8207700000
lka,1996,17110600000
lka,1997,4644450900
lka,1998,-6311900000
lka,1999,-1348871700
lka,2000,7206100000
lka,2001,36488463900
lka,2002,-12194052900
lka,2003,0
lka,2004,0
lka,2005,0
lka,2006,0
lka,2007,-1000000
lka,2008,-1000000
lka,2009,1000000
lka,2010,472900
lka,2011,294600
lka,2012,305600
lka,2013,0
lka,2014,-100
lka,2015,0
lka,2016,0
lka,2017,391199.99951
lka,2018,0
lka,2019,-100
lka,2020,-100
lso,1960,0
lso,1961,0
lso,1962,0
lso,1963,0
lso,1964,0
lso,1965,0
lso,1966,0
lso,1967,0
lso,1968,0
lso,1969,0
lso,1970,0
lso,1971,0
lso,1972,0
lso,1973,0
lso,1974,0
lso,1975,0
lso,1976,0
lso,1977,0
lso,1978,0
lso,1979,0
lso,1980,0
lso,1981,0
lso,2007,-750200
lso,2008,-679200
lso,2009,-500800
lso,2010,161537300
lso,2011,146739100
lso,2012,45200
lso,2013,268109000
lso,2014,286351900
lso,2015,386339400
lso,2016,1423249700
lso,2017,445547700
lso,2018,928767000
lso,2019,281850500
ltu,1995,0
ltu,1996,-1000
ltu,1997,1000
ltu,1998,1000
ltu,1999,-1000
ltu,2000,0
ltu,2001,0
ltu,2002,-1000
ltu,2003,-1000
ltu,2004,1000
ltu,2005,0
ltu,2006,0
ltu,2007,1000
ltu,2008,0
ltu,2009,0
ltu,2010,-1000
ltu,2011,0
ltu,2012,0
ltu,2013,0
ltu,2014,1000
ltu,2015,0
ltu,2016,0
ltu,2017,0
ltu,2018,0
ltu,2019,0
ltu,2020,1000
lux,1970,34035000
lux,1971,40814000
lux,1972,50954000
lux,1973,45714000
lux,1974,7854000
lux,1975,27397000
lux,1976,41216000
lux,1977,35876000
lux,1978,61442000
lux,1979,34458000
lux,1980,53743000
lux,1981,58785000
lux,1982,64607000
lux,1983,67710000
lux,1984,28908000
lux,1985,-33365000
lux,1986,8198000
lux,1987,4897000
lux,1988,-4900000
lux,1989,-16433000
lux,1990,-5856000
lux,1991,-19379000
lux,1992,27605000
lux,1993,33704000
lux,1994,14418000
lux,1995,0
lux,1996,0
lux,1997,0
lux,1998,-2000
lux,1999,1000
lux,2000,1000
lux,2001,0
lux,2002,0
lux,2003,0
lux,2004,0
lux,2005,-25000
lux,2006,0
lux,2007,0
lux,2008,0
lux,2009,0
lux,2010,0
lux,2011,0
lux,2012,1000
lux,2013,0
lux,2014,-1000
lux,2015,-1000
lux,2016,0
lux,2017,0
lux,2018,0
lux,2019,0
lux,2020,0
lva,1995,0
lva,1996,0
lva,1997,-1000
lva,1998,0
lva,1999,0
lva,2000,0
lva,2001,0
lva,2002,0
lva,2003,1000
lva,2004,0
lva,2005,1000
lva,2006,0
lva,2007,-1000
lva,2008,0
lva,2009,1000
lva,2010,0
lva,2011,-1000
lva,2012,0
lva,2013,1000
lva,2014,1000
lva,2015,0
lva,2016,0
lva,2017,0
lva,2018,0
lva,2019,1000
lva,2020,0
mac,1982,-1000000
mac,1983,-1000000
mac,1984,0
mac,1985,1000000
mac,1986,1000000
mac,1987,1000000
mac,1988,0
mac,1989,0
mac,1990,0
mac,1991,0
mac,1992,0
mac,1993,-2000000
mac,1994,1000000
mac,1995,0
mac,1996,-1000000
mac,1997,0
mac,1998,-2000000
mac,1999,-2000000
mac,2000,1000000
mac,2001,-1000000
mac,2002,0
mac,2003,0
mac,2004,0
mac,2005,0
mac,2006,-1000000
mac,2007,-1000000
mac,2008,0
mac,2009,1000000
mac,2010,0
mac,2011,1000000
mac,2012,0
mac,2013,1000000
mac,2014,0
mac,2015,1000000
mac,2016,0
mac,2017,-1000000
mac,2018,-1000000
mac,2019,-1000000
mac,2020,0
mar,1960,1631600
mar,1961,5396700
mar,1962,-1606800
mar,1963,-5242600
mar,1964,1405000
mar,1965,0
mar,1966,0
mar,1967,0
mar,1968,0
mar,1969,0
mar,1970,0
mar,1971,0
mar,1972,0
mar,1973,0
mar,1974,0
mar,1975,0
mar,1976,0
mar,1977,0
mar,1978,0
mar,1979,0
mar,1980,3200
mar,1981,-400
mar,1982,-6000
mar,1983,2400
mar,1984,16700
mar,1985,-3000
mar,1986,-40000
mar,1987,1100
mar,1988,-36100
mar,1989,-386200
mar,1990,100
mar,1991,0
mar,1992,0
mar,1993,-100
mar,1994,-100
mar,1995,0.00003
mar,1996,0
mar,1997,0
mar,1998,0
mar,1999,-100
mar,2000,0
mar,2001,0
mar,2002,0
mar,2003,0
mar,2004,100
mar,2005,0
mar,2006,-33400
mar,2007,0
mar,2008,0
mar,2009,0
mar,2010,0
mar,2011,0
mar,2012,0
mar,2013,0
mar,2014,0
mar,2015,0
mar,2016,0
mar,2017,0
mar,2018,0
mar,2019,0
mar,2020,0
mda,1995,0
mda,1996,0
mda,1997,0
mda,1998,0
mda,1999,0
mda,2000,0
mda,2001,0
mda,2002,0
mda,2003,82000
mda,2004,223000
mda,2005,131000
mda,2006,-367000
mda,2007,429000
mda,2008,455000
mda,2009,-0.00001
mda,2010,0
mda,2011,1000
mda,2012,0
mda,2013,0
mda,2014,-1000
mda,2015,-1000
mda,2016,0
mda,2017,0
mda,2018,0
mda,2019,-486.38004
mda,2020,-0.0007
mdg,1960,656900
mdg,1961,684400
mdg,1962,719800
mdg,1963,733600
mdg,1964,771400
mdg,1965,98700
mdg,1966,0
mdg,1967,80000
mdg,1968,40000
mdg,1969,-80100
mdg,1970,100000
mdg,1971,-20000
mdg,1972,100000
mdg,1973,-60000
mdg,1974,-59900
mdg,1975,60000
mdg,1976,20000
mdg,1977,-60000
mdg,1978,40000
mdg,1979,-80100
mdg,1980,0.00008
mdg,1981,-0.00041
mdg,1982,-0.0006
mdg,1983,-0.00029
mdg,1984,-0.00021
mdg,1985,0.00027
mdg,1986,-0.00021
mdg,1987,-0.00024
mdg,1988,-0.00006
mdg,1989,-0.00104
mdg,1990,0.00311
mdg,1991,-100
mdg,1992,100
mdg,1993,0
mdg,1994,100
mdg,1995,100
mdg,1996,0
mdg,1997,-100
mdg,1998,100
mdg,1999,0
mdg,2000,0
mdg,2001,100
mdg,2002,-100
mdg,2003,0.00012
mdg,2004,100
mdg,2005,0
mdg,2006,0
mdg,2007,0
mdg,2008,773739.60156
mdg,2009,-682737.60156
mdg,2010,643485.60156
mdg,2011,-2925670.60156
mdg,2012,-6946876.69922
mdg,2013,-5820687.80078
mdg,2014,-4658335.40234
mdg,2015,-8677174.90234
mdg,2016,-4076107.89844
mdg,2017,1122871.60156
mdg,2018,-714389517029.89795
mdg,2019,-1497558894192.8999
mdg,2020,-2304803283479.2002
mdv,2014,746500
mdv,2015,100
mdv,2016,0
mdv,2017,0
mdv,2018,0
mdv,2019,100
mdv,2020,0
mex,1960,3141700
mex,1961,3626800
mex,1962,3159300
mex,1963,4324300
mex,1964,5544900
mex,1965,6022000
mex,1966,7175800
mex,1967,7163300
mex,1968,7274100
mex,1969,8930100
mex,1970,-277400
mex,1971,-11000
mex,1972,273500
mex,1973,108700
mex,1974,311200
mex,1975,-49800
mex,1976,31700
mex,1977,-262700
mex,1978,-397900
mex,1979,473600
mex,1980,248122000
mex,1981,339372750
mex,1982,613787500
mex,1983,876268750
mex,1984,1447148000
mex,1985,2759806000
mex,1986,3126332000
mex,1987,10029010500
mex,1988,-3484021750
mex,1989,-3880225500
mex,1990,-4095689000
mex,1991,-3957491700
mex,1992,-1397836200
mex,1993,27208651000
mex,1994,16412183000
mex,1995,52689987000
mex,1996,57612454000
mex,1997,101365263000
mex,1998,139483122000
mex,1999,133056115000
mex,2000,80832733000
mex,2001,156693493000
mex,2002,63182717000
mex,2003,-68615040000
mex,2004,77547277000
mex,2005,64960177000
mex,2006,107536522000
mex,2007,120917347000
mex,2008,74745530000
mex,2009,124466587000
mex,2010,193967038000
mex,2011,224570638000
mex,2012,107285240000
mex,2013,0
mex,2014,218808649000
mex,2015,185179801000
mex,2016,165847538000
mex,2017,454466760999.99799
mex,2018,702340576000
mex,2019,682266845000
mex,2020,450318219000
mhl,2004,-5141300
mhl,2005,-3005300
mhl,2006,-8218300
mhl,2007,-9778800
mhl,2008,-4665200
mhl,2009,-8319000
mhl,2010,-303600
mhl,2011,-2440800
mhl,2012,6725110.60181
mhl,2013,45742.9985
mhl,2014,-1464085.50134
mhl,2015,-600614.91776
mhl,2016,-11620296.90018
mhl,2017,-13073119.30981
mhl,2018,-10370531.55441
mhl,2019,-19525303.4195
mhl,2020,-2855094.45076
mkd,1990,52642000
mkd,1991,32858000
mkd,1992,-84768000
mkd,1993,2686245000
mkd,1994,7591000000
mkd,1995,8789800000
mkd,1996,9149201000
mkd,1997,9644336000
mkd,1998,10110011000
mkd,1999,10837863100
mkd,2000,-2000000
mkd,2001,-3000000
mkd,2002,1000000
mkd,2003,0
mkd,2004,1000000
mkd,2005,-1000000
mkd,2006,0
mkd,2007,-1000000
mkd,2008,1000000
mkd,2009,0
mkd,2010,1000000
mkd,2011,0
mkd,2012,0
mkd,2013,-2000000
mkd,2014,0
mkd,2015,1000000
mkd,2016,-1000000
mkd,2017,0
mkd,2018,0
mkd,2019,0
mkd,2020,0
mli,1967,402489400
mli,1968,631694400
mli,1969,601104300
mli,1970,825100400
mli,1971,727098300
mli,1972,434902000
mli,1973,1033601100
mli,1974,-666504100
mli,1975,200394800
mli,1976,1942495200
mli,1977,2149310600
mli,1978,531603500
mli,1979,1338900400
mli,1985,0
mli,1986,0
mli,1987,0
mli,1988,0
mli,1989,100
mli,1990,4402000000
mli,1991,-13473000000
mli,1992,-12518000000
mli,1993,-7701000000
mli,1994,1494000000
mli,1995,1557000000
mli,1996,1170000000
mli,1997,4256819100
mli,1998,-100
mli,1999,360000
mli,2000,-100
mli,2001,0
mli,2002,100
mli,2003,0
mli,2004,0
mli,2005,0
mli,2006,0
mli,2007,0
mli,2008,21458186200
mli,2009,4685616500
mli,2010,0
mli,2011,0
mli,2012,0
mli,2013,0
mli,2014,0
mli,2015,0
mli,2016,0
mli,2017,0
mli,2018,-100.00098
mli,2019,0
mli,2020,-100
mlt,1970,-325400
mlt,1971,186700
mlt,1972,-122700
mlt,1973,565900
mlt,1974,-825900
mlt,1975,4616700
mlt,1976,8609000
mlt,1977,6565700
mlt,1978,12008000
mlt,1979,18143200
mlt,1980,20430600
mlt,1981,22022300
mlt,1982,17640500
mlt,1983,16673800
mlt,1984,14804600
mlt,1985,13842700
mlt,1986,20441000
mlt,1987,27167200
mlt,1988,29981900
mlt,1989,33685300
mlt,1990,37860600
mlt,1991,45925000
mlt,1992,53604900
mlt,1993,60422600
mlt,1994,67463700
mlt,1995,0
mlt,1996,0
mlt,1997,-100
mlt,1998,0
mlt,1999,0
mlt,2000,100
mlt,2001,100
mlt,2002,100
mlt,2003,0
mlt,2004,100
mlt,2005,-100
mlt,2006,0
mlt,2007,100
mlt,2008,0
mlt,2009,-100
mlt,2010,-100
mlt,2011,-100
mlt,2012,0
mlt,2013,100
mlt,2014,0
mlt,2015,0
mlt,2016,0.00008
mlt,2017,0.00005
mlt,2018,-0.00005
mlt,2019,0.00002
mlt,2020,-0.00008
mmr,2010,469466750000
mmr,2011,2798278650000
mmr,2012,3376111800000
mmr,2013,2009922350000
mmr,2014,1394639650000
mmr,2015,2029627689400
mmr,2016,-256828650000
mmr,2017,-108511200000
mmr,2018,-625913500000
mmr,2019,-1200923000000
mmr,2020,-61679096300
mne,2000,0
mne,2001,0
mne,2002,0
mne,2003,0
mne,2004,0
mne,2005,0
mne,2006,0
mne,2007,1000
mne,2008,0
mne,2009,1000
mne,2010,0
mne,2011,0
mne,2012,0
mne,2013,0
mne,2014,0
mne,2015,0
mne,2016,1000
mne,2017,0
mne,2018,0
mne,2019,-300
mne,2020,800
mng,1981,-30800
mng,1982,-39100
mng,1983,-79700
mng,1984,69800
mng,1985,6500
mng,1986,88972600
mng,1987,-45265000
mng,1988,-19752900
mng,1989,690626800
mng,1990,2279514800
mng,1991,4846124200
mng,1992,9902407000
mng,1993,59404452800
mng,1994,95850829100
mng,1995,62319055700
mng,1996,71122691900
mng,1997,31803723300
mng,1998,66904987200
mng,1999,76937969600
mng,2000,-67719940900
mng,2001,-32862594900
mng,2002,-12737987000
mng,2003,-18914909300
mng,2004,-17542187600
mng,2005,36500
mng,2006,-33342355300
mng,2007,-85841535000
mng,2008,-83751026200
mng,2009,22233775400
mng,2010,0
mng,2011,0
mng,2012,-46500
mng,2013,44900
mng,2014,-20600
mng,2015,0
mng,2016,100
mng,2017,0
mng,2018,0
mng,2019,-100
mng,2020,-429766419400
moz,1991,100
moz,1992,100
moz,1993,0
moz,1994,0
moz,1995,-100
moz,1996,-100
moz,1997,100
moz,1998,-100
moz,1999,-100
moz,2000,-100
moz,2001,0
moz,2002,0
moz,2003,0
moz,2004,-100
moz,2005,0
moz,2006,100
moz,2007,0
moz,2008,0.00003
moz,2009,0
moz,2010,100
moz,2011,-100
moz,2012,0
moz,2013,0
moz,2014,-100.00006
moz,2015,0
moz,2016,100
moz,2017,0
moz,2018,100
moz,2019,5834877000
mrt,1961,649122709.97474
mrt,1962,646849081.31587
mrt,1963,681057892.57356
mrt,1964,808484367.31917
mrt,1965,938180544.43123
mrt,1966,34844832.9703
mrt,1967,58751871.86107
mrt,1968,90247793.47594
mrt,1969,61761041.06158
mrt,1970,71556626.88131
mrt,1971,77126206.50332
mrt,1972,-24840111.59573
mrt,1973,-97479235.1457
mrt,1974,-157997518.21026
mrt,1975,-151873382.61283
mrt,1976,-403838715.72591
mrt,1977,-400661488.6634
mrt,1978,-367597550.75963
mrt,1979,-476385139.41362
mrt,1980,-412907278.39537
mrt,1981,-379228647.37705
mrt,1982,-462921985.99485
mrt,1983,-458144127.86804
mrt,1984,-439520736.003
mrt,1985,-382521974.52565
mrt,1986,-319239632.3669
mrt,1987,-196464305.28597
mrt,1988,-99813398.80532
mrt,1989,-231934939.81268
mrt,1990,-410682095.36942
mrt,1991,373645500
mrt,1992,-866015200
mrt,1993,-1772425100
mrt,1994,394757400
mrt,1995,-2004639400
mrt,1996,-3583985600
mrt,1997,-3644445600
mrt,1998,-100
mrt,1999,100
mrt,2000,-100
mrt,2001,100
mrt,2002,0
mrt,2003,0
mrt,2004,0
mrt,2005,-99.99999
mrt,2006,0
mrt,2007,0
mrt,2008,-100
mrt,2009,100
mrt,2010,0
mrt,2011,100
mrt,2012,100
mrt,2013,0
mrt,2014,0
mrt,2015,0
mrt,2016,0
mrt,2017,0
mrt,2018,-200
mrt,2019,-100
mrt,2020,0
mus,1976,0
mus,1977,0
mus,1978,0
mus,1979,0
mus,1980,0
mus,1981,0
mus,1982,0
mus,1983,0
mus,1984,0
mus,1985,0
mus,1986,0
mus,1987,0
mus,1988,0
mus,1989,0
mus,1990,0
mus,1991,999900
mus,1992,-1000000
mus,1993,-1000000
mus,1994,-999900
mus,1995,0
mus,1996,0
mus,1997,1000000.00001
mus,1998,0
mus,1999,0
mus,2000,1000100
mus,2001,-999999.99998
mus,2002,-1000000
mus,2003,0
mus,2004,999900
mus,2005,-1000000
mus,2006,18446283900
mus,2007,10965000000
mus,2008,9319000000
mus,2009,-5430000000
mus,2010,-9647000000
mus,2011,6133000000
mus,2012,-250000000
mus,2013,8368000000
mus,2014,5421000000
mus,2015,6381000000
mus,2016,11219000000
mus,2017,19160000000
mus,2018,12530000000
mus,2019,20952000000
mus,2020,37473000000
mys,1960,0
mys,1961,0
mys,1962,0
mys,1963,0
mys,1964,0
mys,1965,0
mys,1966,0
mys,1967,0
mys,1968,0
mys,1969,0
mys,1970,0
mys,1971,0
mys,1972,0
mys,1973,0
mys,1974,0
mys,1975,0
mys,1976,0
mys,1977,0
mys,1978,0
mys,1979,0
mys,1980,0
mys,1981,0
mys,1982,0
mys,1983,0
mys,1984,0
mys,1985,0
mys,1986,0
mys,1987,0
mys,1988,0
mys,1989,0
mys,1990,-1000000
mys,1991,1000000
mys,1992,0
mys,1993,0
mys,1994,0
mys,1995,0
mys,1996,-1000000
mys,1997,0
mys,1998,0
mys,1999,0
mys,2000,1000000
mys,2001,-1000000
mys,2002,1000000
mys,2003,0
mys,2004,1000000
mys,2005,1000000
mys,2006,0
mys,2007,0
mys,2008,-1000000
mys,2009,0
mys,2010,-1000000
mys,2011,-1000000
mys,2012,0
mys,2013,-1000000
mys,2014,0
mys,2015,-1000
mys,2016,0
mys,2017,610000
mys,2018,-1629000
mys,2019,0
mys,2020,1000000
nam,1980,-33773632.6729
nam,1981,-131820684.71127
nam,1982,-146117304.12082
nam,1983,-96994172.95301
nam,1984,-51300963.99736
nam,1985,18729071.8236
nam,1986,-43357988.26504
nam,1987,-127265191.64905
nam,1988,-64714248.98662
nam,1989,-138193915.56959
nam,1990,204770389.18967
nam,1991,71278900
nam,1992,211085200
nam,1993,190726000
nam,1994,277295900
nam,1995,311903700
nam,1996,329189500
nam,1997,679515800
nam,1998,465973500
nam,1999,672442000
nam,2000,720068400
nam,2001,-927307900
nam,2002,64040600
nam,2003,613763700
nam,2004,914047600
nam,2005,1428575300
nam,2006,-857310600
nam,2007,774858600
nam,2008,916216700
nam,2009,970004900
nam,2010,1195922500
nam,2011,1313273900
nam,2012,992300
nam,2013,282400
nam,2014,229000
nam,2015,251400
nam,2016,275100
nam,2017,561200
nam,2018,531400
nam,2019,402900
nam,2020,320600
ncl,1990,-4696289280
ncl,1998,-0.00069
ncl,1999,-0.00055
ncl,2000,0.00105
ncl,2001,0.00136
ncl,2002,-0.00023
ncl,2003,0.00095
ncl,2004,0.00003
ncl,2005,0.00009
ncl,2006,-0.00006
ncl,2007,0.00012
ncl,2008,24124.67102
ncl,2009,0
ncl,2010,0
ncl,2011,0
ncl,2012,0
ncl,2013,0
ncl,2014,0
ncl,2015,0
ncl,2016,0
ncl,2017,-40000000
ner,1960,-1063500
ner,1961,-1363000
ner,1962,-1662000
ner,1963,-1602600
ner,1964,-1383399.99998
ner,1965,-11200
ner,1966,-1100
ner,1967,0
ner,1968,9200
ner,1969,-5100
ner,1970,-14300
ner,1971,0
ner,1972,-12400
ner,1973,12300
ner,1974,-6100
ner,1975,-2000
ner,1976,0
ner,1977,16500
ner,1978,4100
ner,1979,8200
ner,1980,8883000
ner,1981,10674599.99994
ner,1982,12325100.00002
ner,1983,12652700
ner,1984,112961300
ner,1985,112798900
ner,1986,111499800
ner,1987,12207600
ner,1988,10776400
ner,1989,12021000
ner,1990,206773.69199
ner,1991,296200
ner,1992,-486700
ner,1993,-197900
ner,1994,-319800
ner,1995,-150700
ner,1996,199400
ner,1997,-229900
ner,1998,460400
ner,1999,-373800
ner,2000,-346200
ner,2001,359100
ner,2002,-365400
ner,2003,-251600
ner,2004,431500
ner,2005,5100
ner,2006,262500
ner,2007,296400
ner,2008,16700
ner,2009,-82900
ner,2010,75900
ner,2011,-367400
ner,2012,-426200
ner,2013,-223600
ner,2014,125300
ner,2015,0
ner,2016,0
ner,2017,377600
ner,2018,-389900
ner,2019,195700
ner,2020,386100
nga,1981,0
nga,1982,-0.00031
nga,1983,-0.00005
nga,1984,-0.00038
nga,1985,0.00035
nga,1986,-0.00003
nga,1987,0.00035
nga,1988,-0.00058
nga,1989,-0.00046
nga,1990,0.00061
nga,1991,0
nga,1992,0
nga,1993,0
nga,1994,-100
nga,1995,-100
nga,1996,0
nga,1997,0
nga,1998,0
nga,1999,0
nga,2000,0
nga,2001,-100
nga,2002,-100
nga,2003,100
nga,2004,0
nga,2005,0
nga,2006,-100
nga,2007,-0.00391
nga,2008,0
nga,2009,0
nga,2010,-857086133600
nga,2011,-578624510000
nga,2012,-248177760000
nga,2013,1500
nga,2014,-17900
nga,2015,0
nga,2016,0
nga,2017,100
nga,2018,-1000
nga,2019,0
nga,2020,0
nic,1994,413815000
nic,1995,568790000
nic,1996,582048600
nic,1997,455897400
nic,1998,595390600
nic,1999,410349400
nic,2000,462561400
nic,2001,505392500.00001
nic,2002,271932200
nic,2003,136149900
nic,2004,211145700
nic,2005,19571100
nic,2006,-1000000
nic,2007,0
nic,2008,0
nic,2009,-2000000
nic,2010,0
nic,2011,-1000000
nic,2012,0
nic,2013,1000000
nic,2014,0
nic,2015,-2000000
nic,2016,-1000000
nic,2017,-1000000
nic,2018,-1000000
nic,2019,-1000000
nic,2020,1000000
nld,1969,-106912800
nld,1970,-226790000
nld,1971,-166225000
nld,1972,4301000
nld,1973,-545021000
nld,1974,2041292000
nld,1975,-350655000
nld,1976,-676810000
nld,1977,-1390143000
nld,1978,-981192000
nld,1979,-69251000
nld,1980,-271669000
nld,1981,85207000
nld,1982,220743000
nld,1983,81032000
nld,1984,-18002000
nld,1985,-207639000
nld,1986,29494000
nld,1987,8600000
nld,1988,-266544000
nld,1989,-523645000
nld,1990,-367563000
nld,1991,-263295000
nld,1992,-195973000
nld,1993,352340000
nld,1994,203112000
nld,1995,0
nld,1996,0
nld,1997,0
nld,1998,0
nld,1999,0
nld,2000,0
nld,2001,0
nld,2002,0
nld,2003,0
nld,2004,0
nld,2005,0
nld,2006,0
nld,2007,0
nld,2008,0
nld,2009,0
nld,2010,0
nld,2011,0
nld,2012,0
nld,2013,0
nld,2014,0
nld,2015,0
nld,2016,0
nld,2017,0
nld,2018,0
nld,2019,0
nld,2020,0
nld_curacao,2011,-27700
nld_curacao,2012,62000
nld_curacao,2013,-67000
nld_curacao,2014,-53200
nld_curacao,2015,20300
nld_curacao,2016,-4600
nor,1970,0
nor,1971,-3000000
nor,1972,-1000000
nor,1973,0
nor,1974,0
nor,1975,0
nor,1976,0
nor,1977,0
nor,1978,0
nor,1979,0
nor,1980,0
nor,1981,0
nor,1982,0
nor,1983,0
nor,1984,0
nor,1985,0
nor,1986,0
nor,1987,0
nor,1988,11000000
nor,1989,0
nor,1990,9000000
nor,1991,3000000
nor,1992,0
nor,1993,0
nor,1994,0
nor,1995,0
nor,1996,0
nor,1997,0
nor,1998,0
nor,1999,0
nor,2000,1000000
nor,2001,0
nor,2002,0
nor,2003,0
nor,2004,0
nor,2005,0
nor,2006,0
nor,2007,0
nor,2008,-13000000
nor,2009,0
nor,2010,0
nor,2011,0
nor,2012,0
nor,2013,0
nor,2014,0
nor,2015,0
nor,2016,0
nor,2017,0
nor,2018,0
nor,2019,0
nor,2020,-1000000
npl,1975,0
npl,1976,100
npl,1977,100
npl,1978,-100
npl,1979,100
npl,1980,0
npl,1981,0
npl,1982,-100
npl,1983,100
npl,1984,0
npl,1985,0
npl,1986,0
npl,1987,0
npl,1988,0
npl,1989,0
npl,1990,0
npl,1991,0
npl,1992,0
npl,1993,0
npl,1994,0
npl,1995,0
npl,1996,-100
npl,1997,0
npl,1998,0
npl,1999,0
npl,2000,0
npl,2001,-200000
npl,2002,-392700
npl,2003,-219000
npl,2004,-56800
npl,2005,445300
npl,2006,-122000
npl,2007,-705900
npl,2008,121600
npl,2009,276400
npl,2010,333600
npl,2011,-283037.40204
npl,2012,16515611461.2549
npl,2013,34666575618.084
npl,2014,91827925859.93689
npl,2015,62636228589.657
npl,2016,30207725251.0388
npl,2017,143940668092.44101
npl,2018,278546633187.92603
npl,2019,293831309924.90698
npl,2020,198568474606.53201
nzl,1971,-135000000
nzl,1972,-207000000
nzl,1973,-161000000
nzl,1974,-93000000
nzl,1975,-117000000
nzl,1976,-8000000
nzl,1977,-23000000
nzl,1978,-79000000
nzl,1979,149000000
nzl,1980,98000000
nzl,1981,299000000
nzl,1982,-249000000
nzl,1983,-264000000
nzl,1984,-459000000
nzl,1985,-531000000
nzl,1986,-1000000
nzl,1987,61000000
nzl,1988,-491000000
nzl,1989,-423000000
nzl,1990,-40000000
nzl,1991,-19000000
nzl,1992,27000000
