geo,time,dc_dac_deul_cd
kaz,2008,18399999.61853
kaz,2009,17520000.45776
kaz,2010,13569999.69482
kaz,2011,5880000.11444
kaz,2012,13979999.54224
kaz,2013,-25319999.69482
kaz,2014,12869999.88556
kaz,2015,12380000.11444
kaz,2016,13859999.65668
kaz,2017,16680000.30518
kaz,2018,16440000.53406
kaz,2019,12970000.26703
ken,1960,9999.99978
ken,1961,29999.99933
ken,1962,9999.99978
ken,1963,3430000.06676
ken,1964,4449999.80927
ken,1965,1509999.99046
ken,1966,4159999.84741
ken,1967,2039999.96185
ken,1968,3599999.90463
ken,1969,2069999.93324
ken,1970,4920000.07629
ken,1971,5670000.07629
ken,1972,4969999.79019
ken,1973,9010000.22888
ken,1974,15399999.61853
ken,1975,20020000.45776
ken,1976,13369999.88556
ken,1977,17620000.83923
ken,1978,40049999.23706
ken,1979,68290000.91553
ken,1980,34130001.06812
ken,1981,41029998.7793
ken,1982,29620000.83923
ken,1983,43409999.84741
ken,1984,37569999.69482
ken,1985,34529998.7793
ken,1986,42950000.76294
ken,1987,52360000.61035
ken,1988,55900001.52588
ken,1989,56130001.06812
ken,1990,143100006.10352
ken,1991,54490001.67847
ken,1992,68000000
ken,1993,55139999.38965
ken,1994,46650001.52588
ken,1995,52259998.32153
ken,1996,53520000.45776
ken,1997,43680000.30518
ken,1998,39009998.32153
ken,1999,37200000.76294
ken,2000,38389999.38965
ken,2001,32459999.08447
ken,2002,27120000.83923
ken,2003,35439998.62671
ken,2004,41689998.62671
ken,2005,49549999.23706
ken,2006,45409999.84741
ken,2007,62470001.2207
ken,2008,85290000.91553
ken,2009,85739997.86377
ken,2010,79819999.69482
ken,2011,156559997.55859
ken,2012,157009994.50684
ken,2013,98510002.13623
ken,2014,105699996.94824
ken,2015,46819999.69482
ken,2016,29000000
ken,2017,75879997.25342
ken,2018,82669998.16895
ken,2019,61869998.93188
kgz,1994,2019999.98093
kgz,1995,15510000.22888
kgz,1996,10489999.77112
kgz,1997,8680000.30518
kgz,1998,6969999.79019
kgz,1999,7420000.07629
kgz,2000,4750000
kgz,2001,7369999.88556
kgz,2002,11010000.22888
kgz,2003,14789999.96185
kgz,2004,13670000.07629
kgz,2005,27639999.38965
kgz,2006,17879999.16077
kgz,2007,25020000.45776
kgz,2008,21319999.69482
kgz,2009,23979999.54224
kgz,2010,25250000
kgz,2011,32869998.93188
kgz,2012,22870000.83923
kgz,2013,30069999.69482
kgz,2014,61310001.37329
kgz,2015,34639999.38965
kgz,2016,25829999.92371
kgz,2017,31209999.08447
kgz,2018,34380001.06812
kgz,2019,29350000.38147
khm,1960,9999.99978
khm,1961,9999.99978
khm,1963,59999.99866
khm,1964,159999.99642
khm,1965,639999.98569
khm,1966,610000.01431
khm,1967,610000.01431
khm,1968,740000.00954
khm,1969,1019999.98093
khm,1970,1570000.05245
khm,1971,189999.99762
khm,1972,-90000.00358
khm,1973,759999.99046
khm,1974,460000.00834
khm,1975,250000
khm,1976,50000.00075
khm,1977,19999.99955
khm,1979,8720000.26703
khm,1980,18299999.23706
khm,1981,1639999.98569
khm,1982,2230000.01907
khm,1983,180000.00715
khm,1984,19999.99955
khm,1985,430000.00715
khm,1986,330000.01311
khm,1987,180000.00715
khm,1988,280000.00119
khm,1989,479999.98927
khm,1990,3609999.8951
khm,1991,6670000.07629
khm,1992,10159999.84741
khm,1993,5469999.79019
khm,1994,12220000.26703
khm,1995,19629999.16077
khm,1996,14170000.07629
khm,1997,17010000.22888
khm,1998,17850000.38147
khm,1999,21620000.83923
khm,2000,19399999.61853
khm,2001,18719999.31335
khm,2002,18440000.53406
khm,2003,21979999.54224
khm,2004,22500000
khm,2005,24809999.46594
khm,2006,27639999.38965
khm,2007,37619998.93188
khm,2008,33799999.23706
khm,2009,37900001.52588
khm,2010,41259998.32153
khm,2011,10109999.65668
khm,2012,46369998.93188
khm,2013,37970001.2207
khm,2014,47380001.06812
khm,2015,28860000.61035
khm,2016,41810001.37329
khm,2017,30459999.08447
khm,2018,53659999.84741
khm,2019,38650001.52588
kir,1982,19999.99955
kir,1983,9999.99978
kir,1984,19999.99955
kir,1985,19999.99955
kir,1986,19999.99955
kir,1987,19999.99955
kir,1988,19999.99955
kir,1989,29999.99933
kir,1992,9999.99978
kir,1995,19999.99955
kir,1997,9999.99978
kir,1998,50000.00075
kir,1999,19999.99955
kir,2000,19999.99955
kir,2001,39999.99911
kir,2002,29999.99933
kir,2003,59999.99866
kir,2004,39999.99911
kir,2005,79999.99821
kir,2006,9999.99978
kir,2007,9999.99978
kir,2010,100000.00149
kir,2011,50000.00075
kir,2016,0
kir,2017,59999.99866
kir,2018,289999.99166
kna,1986,29999.99933
kna,1987,29999.99933
kna,1988,29999.99933
kna,1989,180000.00715
kna,1990,19999.99955
kna,1992,9999.99978
kna,1993,9999.99978
kna,1994,19999.99955
kna,1995,9999.99978
kna,1997,9999.99978
kna,1998,9999.99978
kna,1999,29999.99933
kna,2010,50000.00075
kna,2011,9999.99978
kor,1961,9999.99978
kor,1962,280000.00119
kor,1963,3450000.04768
kor,1964,10680000.30518
kor,1965,4489999.77112
kor,1966,6579999.92371
kor,1967,8439999.58038
kor,1968,2930000.06676
kor,1969,3769999.98093
kor,1970,1730000.01907
kor,1971,4070000.17166
kor,1972,5130000.11444
kor,1973,11699999.80927
kor,1974,16979999.54224
kor,1975,34680000.30518
kor,1976,29989999.77112
kor,1977,24520000.45776
kor,1978,11829999.92371
kor,1979,18129999.16077
kor,1980,14260000.22888
kor,1981,13220000.26703
kor,1982,18729999.54224
kor,1983,24889999.38965
kor,1984,18649999.61853
kor,1985,9859999.65668
kor,1986,6460000.03815
kor,1987,11300000.19073
kor,1988,17000000
kor,1989,37310001.37329
kor,1990,24889999.38965
kor,1991,27510000.22888
kor,1992,16680000.30518
kor,1993,13939999.58038
kor,1994,18899999.61853
kor,1995,19270000.45776
kor,1996,15989999.77112
kor,1997,14329999.92371
kor,1998,27870000.83923
kor,1999,25760000.22888
kor,2000,17409999.84741
kor,2001,3920000.07629
kor,2002,-180000.00715
kor,2003,8119999.88556
kor,2004,11529999.73297
kos,2009,32549999.23706
kos,2010,30579999.92371
kos,2011,34180000.30518
kos,2012,28379999.16077
kos,2013,31989999.77112
kos,2014,48770000.45776
kos,2015,53110000.61035
kos,2016,41799999.23706
kos,2017,43900001.52588
kos,2018,28729999.54224
kos,2019,26690000.53406
kwt,1969,59999.99866
kwt,1971,9999.99978
kwt,1972,59999.99866
kwt,1973,9999.99978
kwt,1975,9999.99978
kwt,1976,9999.99978
kwt,1977,159999.99642
kwt,1978,159999.99642
kwt,1979,70000.0003
kwt,1980,6639999.86649
kwt,1981,5460000.03815
kwt,1982,2430000.06676
kwt,1983,2740000.00954
kwt,1984,2140000.1049
kwt,1985,1929999.94755
kwt,1986,1779999.97139
kwt,1987,1230000.01907
kwt,1988,540000.02146
kwt,1989,469999.99881
kwt,1990,259999.99046
kwt,1991,439999.99762
kwt,1992,209999.99344
kwt,1993,119999.99732
kwt,1994,79999.99821
kwt,1995,150000.00596
kwt,1996,140000.0006
kwt,1997,119999.99732
kwt,1998,800000.01192
kwt,1999,779999.97139
kwt,2000,579999.98331
kwt,2001,1779999.97139
kwt,2002,1519999.98093
kwt,2003,90000.00358
kwt,2004,119999.99732
lao,1964,90000.00358
lao,1965,289999.99166
lao,1966,270000.01073
lao,1967,430000.00715
lao,1968,2240000.00954
lao,1969,1570000.05245
lao,1970,1539999.96185
lao,1971,1379999.99523
lao,1972,200000.00298
lao,1973,1409999.96662
lao,1974,860000.01431
lao,1975,2299999.95232
lao,1976,2609999.8951
lao,1977,5789999.96185
lao,1978,11000000
lao,1979,1929999.94755
lao,1980,-259999.99046
lao,1981,239999.99464
lao,1982,-610000.01431
lao,1983,-680000.00715
lao,1984,-529999.97139
lao,1985,-509999.99046
lao,1986,-839999.97377
lao,1987,-1889999.98569
lao,1988,-1210000.03815
lao,1989,379999.99523
lao,1990,2630000.11444
lao,1991,5960000.03815
lao,1992,7360000.13351
lao,1993,7320000.17166
lao,1994,8979999.54224
lao,1995,17350000.38147
lao,1996,22909999.84741
lao,1997,16629999.16077
lao,1998,18379999.16077
lao,1999,21659999.84741
lao,2000,13289999.96185
lao,2001,13640000.34332
lao,2002,11970000.26703
lao,2003,15850000.38147
lao,2004,15869999.88556
lao,2005,15039999.96185
lao,2006,18340000.15259
lao,2007,23760000.22888
lao,2008,28829999.92371
lao,2009,27360000.61035
lao,2010,24799999.23706
lao,2011,24319999.69482
lao,2012,31520000.45776
lao,2013,25840000.15259
lao,2014,29420000.07629
lao,2015,25610000.61035
lao,2016,27340000.15259
lao,2017,22930000.30518
lao,2018,33349998.47412
lao,2019,34229999.54224
lbn,1961,109999.9994
lbn,1962,150000.00596
lbn,1963,140000.0006
lbn,1964,610000.01431
lbn,1965,629999.99523
lbn,1966,680000.00715
lbn,1967,819999.99285
lbn,1968,839999.97377
lbn,1969,970000.02861
lbn,1970,1730000.01907
lbn,1971,1190000.05722
lbn,1972,1269999.98093
lbn,1973,1460000.03815
lbn,1974,2710000.03815
lbn,1975,2089999.91417
lbn,1976,4090000.15259
lbn,1977,2910000.08583
lbn,1978,2519999.98093
lbn,1979,3250000
lbn,1980,3490000.00954
lbn,1981,3170000.07629
lbn,1982,6090000.15259
lbn,1983,3529999.97139
lbn,1984,3720000.02861
lbn,1985,3160000.08583
lbn,1986,5219999.79019
lbn,1987,8130000.11444
lbn,1988,13699999.80927
lbn,1989,9229999.54224
lbn,1990,9779999.73297
lbn,1991,8310000.41962
lbn,1992,6559999.94278
lbn,1993,6670000.07629
lbn,1994,6829999.92371
lbn,1995,8109999.65668
lbn,1996,7679999.82834
lbn,1997,9579999.92371
lbn,1998,6449999.80927
lbn,1999,6280000.20981
lbn,2000,5530000.20981
lbn,2001,5610000.13351
lbn,2002,7179999.82834
lbn,2003,8880000.11444
lbn,2004,11979999.54224
lbn,2005,12890000.34332
lbn,2006,28930000.30518
lbn,2007,32599998.47412
lbn,2008,36430000.30518
lbn,2009,31559999.46594
lbn,2010,28049999.23706
lbn,2011,29159999.84741
lbn,2012,38020000.45776
lbn,2013,31270000.45776
lbn,2014,106930000.30518
lbn,2015,40389999.38965
lbn,2016,306160003.66211
lbn,2017,190710006.71387
lbn,2018,242940002.44141
lbn,2019,218520004.27246
lbr,1960,839999.97377
lbr,1961,9520000.45776
lbr,1962,44419998.16895
lbr,1963,21979999.54224
lbr,1964,2819999.93324
lbr,1965,8590000.15259
lbr,1966,4760000.22888
lbr,1967,3220000.02861
lbr,1968,920000.01669
lbr,1969,1360000.01431
lbr,1970,839999.97377
lbr,1971,39999.99911
lbr,1972,-39999.99911
lbr,1973,730000.01907
lbr,1974,790000.02146
lbr,1975,1830000.04292
lbr,1976,3940000.05722
lbr,1977,4420000.07629
lbr,1978,8649999.61853
lbr,1979,16389999.38965
lbr,1980,11289999.96185
lbr,1981,13350000.38147
lbr,1982,11289999.96185
lbr,1983,18920000.07629
lbr,1984,11880000.11444
lbr,1985,6809999.94278
lbr,1986,10970000.26703
lbr,1987,8539999.96185
lbr,1988,7940000.05722
lbr,1989,9020000.45776
lbr,1990,7309999.94278
lbr,1991,3289999.96185
lbr,1992,3549999.95232
lbr,1993,2299999.95232
lbr,1994,2259999.99046
lbr,1995,2569999.93324
lbr,1996,72949996.94824
lbr,1997,-5730000.01907
lbr,1998,-2470000.02861
lbr,1999,-6849999.90463
lbr,2000,-1279999.97139
lbr,2001,-6460000.03815
lbr,2002,-2140000.1049
lbr,2003,-3210000.03815
lbr,2004,-3079999.92371
lbr,2005,1320000.05245
lbr,2006,8960000.03815
lbr,2007,10029999.73297
lbr,2008,316600006.10352
lbr,2009,28069999.69482
lbr,2010,50139999.38965
lbr,2011,110000000
lbr,2012,15739999.77112
lbr,2013,24129999.16077
lbr,2014,41000000
lbr,2015,14649999.61853
lbr,2016,44729999.54224
lbr,2017,33069999.69482
lbr,2018,33279998.7793
lbr,2019,50729999.54224
lby,1960,9999.99978
lby,1961,19999.99955
lby,1962,400000.00596
lby,1963,319999.99285
lby,1964,360000.01431
lby,1965,689999.99762
lby,1966,779999.97139
lby,1967,680000.00715
lby,1968,300000.01192
lby,1969,230000.00417
lby,1970,-9999.99978
lby,1971,150000.00596
lby,1972,159999.99642
lby,1973,129999.99523
lby,1974,140000.0006
lby,1975,140000.0006
lby,1976,90000.00358
lby,1977,109999.9994
lby,1978,59999.99866
lby,1979,259999.99046
lby,1980,340000.00358
lby,1981,310000.00238
lby,1982,319999.99285
lby,1983,349999.99404
lby,1984,300000.01192
lby,1985,1360000.01431
lby,1986,639999.98569
lby,1987,720000.02861
lby,1988,370000.00477
lby,1989,270000.01073
lby,1990,319999.99285
lby,1991,409999.99642
lby,1992,419999.98689
lby,1993,639999.98569
lby,1994,509999.99046
lby,1995,1039999.96185
lby,1996,1100000.02384
lby,1997,990000.00954
lby,1998,2190000.05722
lby,1999,2079999.92371
lby,2000,1399999.97616
lby,2001,1460000.03815
lby,2002,1669999.95708
lby,2003,2359999.8951
lby,2004,2789999.96185
lby,2005,3650000.09537
lby,2006,3859999.8951
lby,2007,3900000.09537
lby,2008,3400000.09537
lby,2009,3589999.91417
lby,2010,3519999.98093
lby,2011,15250000
lby,2012,7400000.09537
lby,2013,6400000.09537
lby,2014,5800000.19073
lby,2015,9439999.58038
lby,2016,30989999.77112
lby,2017,172070007.32422
lby,2018,54360000.61035
lby,2019,32740001.67847
lca,1980,39999.99911
lca,1981,50000.00075
lca,1982,79999.99821
lca,1983,9999.99978
lca,1984,9999.99978
lca,1985,39999.99911
lca,1986,70000.0003
lca,1987,109999.9994
lca,1988,159999.99642
lca,1989,39999.99911
lca,1990,19999.99955
lca,1991,50000.00075
lca,1992,19999.99955
lca,1993,59999.99866
lca,1994,9999.99978
lca,1995,50000.00075
lca,1996,9999.99978
lca,1997,39999.99911
lca,1998,9999.99978
lca,1999,9999.99978
lca,2000,9999.99978
lca,2001,9999.99978
lca,2002,19999.99955
lca,2003,39999.99911
lca,2004,39999.99911
lca,2005,9999.99978
lca,2006,9999.99978
lca,2007,19999.99955
lca,2008,19999.99955
lca,2009,119999.99732
lca,2010,50000.00075
lca,2011,29999.99933
lca,2013,19999.99955
lca,2015,9999.99978
lca,2016,19999.99955
lca,2017,19999.99955
lca,2018,19999.99955
lca,2019,29999.99933
lka,1960,550000.01192
lka,1961,469999.99881
lka,1962,709999.97854
lka,1963,2559999.94278
lka,1964,1320000.05245
lka,1965,2410000.08583
lka,1966,2849999.90463
lka,1967,9079999.92371
lka,1968,5739999.77112
lka,1969,6860000.13351
lka,1970,5530000.20981
lka,1971,2349999.90463
lka,1972,6880000.11444
lka,1973,10989999.77112
lka,1974,18819999.69482
lka,1975,17149999.61853
lka,1976,11060000.41962
lka,1977,9640000.34332
lka,1978,33450000.76294
lka,1979,31309999.46594
lka,1980,19139999.38965
lka,1981,9600000.38147
lka,1982,24430000.30518
lka,1983,42580001.83105
lka,1984,33740001.67847
lka,1985,53590000.15259
lka,1986,73199996.94824
lka,1987,39669998.16895
lka,1988,37169998.16895
lka,1989,40790000.91553
lka,1990,26180000.30518
lka,1991,11170000.07629
lka,1992,4039999.96185
lka,1993,14420000.07629
lka,1994,7010000.22888
lka,1995,11399999.61853
lka,1996,15840000.15259
lka,1997,9750000
lka,1998,18989999.77112
lka,1999,10779999.73297
lka,2000,21200000.76294
lka,2001,31069999.69482
lka,2002,7769999.98093
lka,2003,16309999.46594
lka,2004,28569999.69482
lka,2005,75230003.35693
lka,2006,63939998.62671
lka,2007,21290000.91553
lka,2008,11140000.34332
lka,2009,-5590000.15259
lka,2010,-6369999.88556
lka,2011,1889999.98569
lka,2012,-310000.00238
lka,2013,-3549999.95232
lka,2014,-12199999.80927
lka,2015,-2230000.01907
lka,2016,6199999.80927
lka,2017,2339999.91417
lka,2018,-819999.99285
lka,2019,4920000.07629
lso,1963,59999.99866
lso,1965,140000.0006
lso,1966,19999.99955
lso,1967,50000.00075
lso,1968,9999.99978
lso,1969,50000.00075
lso,1970,90000.00358
lso,1971,100000.00149
lso,1972,19999.99955
lso,1973,430000.00715
lso,1974,1649999.97616
lso,1975,610000.01431
lso,1976,850000.02384
lso,1977,1309999.94278
lso,1978,3650000.09537
lso,1979,4119999.88556
lso,1980,18010000.22888
lso,1981,11829999.92371
lso,1982,9760000.22888
lso,1983,14819999.69482
lso,1984,11729999.54224
lso,1985,8149999.61853
lso,1986,11979999.54224
lso,1987,10539999.96185
lso,1988,10600000.38147
lso,1989,12590000.15259
lso,1990,14420000.07629
lso,1991,13279999.73297
lso,1992,14760000.22888
lso,1993,11859999.65668
lso,1994,12119999.88556
lso,1995,15779999.73297
lso,1996,12250000
lso,1997,5829999.92371
lso,1998,5670000.07629
lso,1999,4960000.03815
lso,2000,3200000.04768
lso,2001,4440000.05722
lso,2002,4659999.84741
lso,2003,6239999.77112
lso,2004,5260000.22888
lso,2005,5000000
lso,2006,6550000.19073
lso,2007,6760000.22888
lso,2008,7409999.84741
lso,2009,5400000.09537
lso,2010,4969999.79019
lso,2011,3859999.8951
lso,2012,6469999.79019
lso,2013,4300000.19073
lso,2014,4300000.19073
lso,2015,4739999.77112
lso,2016,2859999.8951
lso,2017,1200000.04768
lso,2018,1139999.98569
lso,2019,819999.99285
ltu,1991,1700000.04768
ltu,1992,5300000.19073
ltu,1993,14390000.34332
ltu,1994,11060000.41962
ltu,1995,65589996.33789
ltu,1996,11470000.26703
ltu,1997,8239999.77112
ltu,1998,8319999.69482
ltu,1999,7420000.07629
ltu,2000,4000000
ltu,2001,6840000.15259
ltu,2002,6869999.88556
ltu,2003,9800000.19073
ltu,2004,9750000
lva,1991,1399999.97616
lva,1992,6199999.80927
lva,1993,12380000.11444
lva,1994,10930000.30518
lva,1995,9840000.15259
lva,1996,12039999.96185
lva,1997,7570000.17166
lva,1998,7530000.20981
lva,1999,5469999.79019
lva,2000,5730000.01907
lva,2001,4639999.86649
lva,2002,3759999.99046
lva,2003,5840000.15259
lva,2004,5989999.77112
mac,1985,9999.99978
mac,1986,19999.99955
mac,1988,59999.99866
mac,1989,29999.99933
mac,1990,9999.99978
mac,1991,19999.99955
mac,1993,19999.99955
mar,1960,9999.99978
mar,1961,9999.99978
mar,1962,200000.00298
mar,1963,600000.02384
mar,1964,360000.01431
mar,1965,11560000.41962
mar,1966,2180000.06676
mar,1967,14590000.15259
mar,1968,25229999.54224
mar,1969,12189999.58038
mar,1970,16239999.77112
mar,1971,28329999.92371
mar,1972,12590000.15259
mar,1973,11060000.41962
mar,1974,11170000.07629
mar,1975,32240001.67847
mar,1976,9210000.03815
mar,1977,19120000.83923
mar,1978,31290000.91553
mar,1979,42849998.47412
mar,1980,9689999.58038
mar,1981,15100000.38147
mar,1982,43049999.23706
mar,1983,15329999.92371
mar,1984,32330001.83105
mar,1985,27629999.16077
mar,1986,71419998.16895
mar,1987,36430000.30518
mar,1988,81480003.35693
mar,1989,83099998.47412
mar,1990,71089996.33789
mar,1991,67739997.86377
mar,1992,90120002.74658
mar,1993,34959999.08447
mar,1994,11029999.73297
mar,1995,36270000.45776
mar,1996,-930000.00715
mar,1997,14949999.80927
mar,1998,-41450000.76294
mar,1999,30909999.84741
mar,2000,6179999.82834
mar,2001,29250000
mar,2002,16879999.16077
mar,2003,15699999.80927
mar,2004,34500000
mar,2005,61750000
mar,2006,104489997.86377
mar,2007,142820007.32422
mar,2008,90599998.47412
mar,2009,81669998.16895
mar,2010,38939998.62671
mar,2011,56090000.15259
mar,2012,11539999.96185
mar,2013,54299999.23706
mar,2014,414690002.44141
mar,2015,351920013.42773
mar,2016,462820007.32422
mar,2017,348429992.67578
mar,2018,52430000.30518
mar,2019,18280000.68665
mda,1993,219999.99881
mda,1994,689999.99762
mda,1995,2630000.11444
mda,1996,3170000.07629
mda,1997,2740000.00954
mda,1998,2359999.8951
mda,1999,2670000.07629
mda,2000,1899999.97616
mda,2001,1879999.99523
mda,2002,2400000.09537
mda,2003,5519999.98093
mda,2004,6250000
mda,2005,7809999.94278
mda,2006,9420000.07629
mda,2007,9279999.73297
mda,2008,10720000.26703
mda,2009,9020000.45776
mda,2010,8670000.07629
mda,2011,8579999.92371
mda,2012,21500000
mda,2013,10640000.34332
mda,2014,16209999.08447
mda,2015,10359999.65668
mda,2016,11750000
mda,2017,11510000.22888
mda,2018,12739999.77112
mda,2019,13699999.80927
mdg,1960,9999.99978
mdg,1961,50000.00075
mdg,1962,29999.99933
mdg,1963,79999.99821
mdg,1964,1990000.00954
mdg,1965,5380000.11444
mdg,1966,5199999.80927
mdg,1967,1580000.04292
mdg,1968,310000.00238
mdg,1969,529999.97139
mdg,1970,1820000.05245
mdg,1971,629999.99523
mdg,1972,400000.00596
mdg,1973,3829999.92371
mdg,1974,3779999.97139
mdg,1975,3400000.09537
mdg,1976,2789999.96185
mdg,1977,959999.97854
mdg,1978,-620000.00477
mdg,1979,810000.00238
mdg,1980,-319999.99285
mdg,1981,5489999.77112
mdg,1982,8880000.11444
mdg,1983,8439999.58038
mdg,1984,4679999.82834
mdg,1985,14529999.73297
mdg,1986,21459999.08447
mdg,1987,23420000.07629
mdg,1988,14289999.96185
mdg,1989,12619999.88556
mdg,1990,41569999.69482
mdg,1991,29290000.91553
mdg,1992,26760000.22888
mdg,1993,14550000.19073
mdg,1994,15760000.22888
mdg,1995,17760000.22888
mdg,1996,16260000.22888
mdg,1997,47540000.91553
mdg,1998,28649999.61853
mdg,1999,16850000.38147
mdg,2000,14229999.54224
mdg,2001,9960000.03815
mdg,2002,8619999.88556
mdg,2003,16399999.61853
mdg,2004,7570000.17166
mdg,2005,10949999.80927
mdg,2006,11159999.84741
mdg,2007,14010000.22888
mdg,2008,17700000.76294
mdg,2009,17829999.92371
mdg,2010,13140000.34332
mdg,2011,20260000.22888
mdg,2012,14850000.38147
mdg,2013,13939999.58038
mdg,2014,18180000.30518
mdg,2015,19979999.54224
mdg,2016,51299999.23706
mdg,2017,41509998.32153
mdg,2018,52000000
mdg,2019,35069999.69482
mdv,1975,9999.99978
mdv,1976,19999.99955
mdv,1977,9999.99978
mdv,1978,29999.99933
mdv,1979,100000.00149
mdv,1980,129999.99523
mdv,1981,129999.99523
mdv,1982,100000.00149
mdv,1983,90000.00358
mdv,1984,289999.99166
mdv,1985,930000.00715
mdv,1986,479999.98927
mdv,1987,1519999.98093
mdv,1988,1570000.05245
mdv,1989,959999.97854
mdv,1990,879999.99523
mdv,1991,270000.01073
mdv,1992,170000.00179
mdv,1993,79999.99821
mdv,1994,1240000.00954
mdv,1995,1990000.00954
mdv,1996,250000
mdv,1997,70000.0003
mdv,1998,150000.00596
mdv,1999,140000.0006
mdv,2000,150000.00596
mdv,2001,150000.00596
mdv,2002,29999.99933
mdv,2003,9999.99978
mdv,2004,9999.99978
mdv,2005,620000.00477
mdv,2007,19999.99955
mdv,2008,59999.99866
mdv,2009,50000.00075
mdv,2010,140000.0006
mdv,2011,280000.00119
mdv,2012,740000.00954
mdv,2013,910000.02623
mdv,2014,1840000.03338
mdv,2015,810000.00238
mdv,2016,29999.99933
mdv,2017,39999.99911
mdv,2018,39999.99911
mdv,2019,340000.00358
mex,1960,3599999.90463
mex,1961,2349999.90463
mex,1962,2779999.97139
mex,1963,4400000.09537
mex,1964,-1220000.02861
mex,1965,-1279999.97139
mex,1966,920000.01669
mex,1967,1149999.97616
mex,1968,1210000.03815
mex,1969,1629999.99523
mex,1970,3069999.93324
mex,1971,2119999.88556
mex,1972,2680000.06676
mex,1973,3109999.8951
mex,1974,4110000.13351
mex,1975,4630000.11444
mex,1976,4590000.15259
mex,1977,6159999.84741
mex,1978,7829999.92371
mex,1979,7769999.98093
mex,1980,15359999.65668
mex,1981,22000000
mex,1982,36639999.38965
mex,1983,28059999.46594
mex,1984,6739999.77112
mex,1985,7059999.94278
mex,1986,9470000.26703
mex,1987,5280000.20981
mex,1988,8489999.77112
mex,1989,10720000.26703
mex,1990,9250000
mex,1991,8079999.92371
mex,1992,16530000.68665
mex,1993,15840000.15259
mex,1994,14600000.38147
mex,1995,13760000.22888
mex,1996,12350000.38147
mex,1997,12510000.22888
mex,1998,12800000.19073
mex,1999,16469999.31335
mex,2000,15279999.73297
mex,2001,14180000.30518
mex,2002,14970000.26703
mex,2003,22649999.61853
mex,2004,23290000.91553
mex,2005,25299999.23706
mex,2006,25760000.22888
mex,2007,28229999.54224
mex,2008,39150001.52588
mex,2009,40790000.91553
mex,2010,35500000
mex,2011,91250000
mex,2012,79449996.94824
mex,2013,139509994.50684
mex,2014,249169998.16895
mex,2015,102669998.16894
mex,2016,327809997.55859
mex,2017,277579986.57227
mex,2018,203339996.33789
mex,2019,295700012.20703
mhl,2001,9999.99978
mhl,2002,9999.99978
mhl,2004,9999.99978
mhl,2009,140000.0006
mhl,2015,59999.99866
mhl,2016,19999.99955
mhl,2017,370000.00477
mhl,2018,1320000.05245
mhl,2019,819999.99285
mkd,1995,5860000.13351
mkd,1996,8170000.07629
mkd,1997,3109999.8951
mkd,1998,4269999.98093
mkd,1999,13869999.88556
mkd,2000,6659999.84741
mkd,2001,12229999.54224
mkd,2002,16819999.69482
mkd,2003,26690000.53406
mkd,2004,18190000.53406
mkd,2005,28889999.38965
mkd,2006,17209999.08447
mkd,2007,18420000.07629
mkd,2008,24770000.45776
mkd,2009,18770000.45776
mkd,2010,14079999.92371
mkd,2011,23250000
mkd,2012,33790000.91553
mkd,2013,56810001.37329
mkd,2014,35630001.06812
mkd,2015,1309999.94278
mkd,2016,-1370000.00477
mkd,2017,-2430000.06676
mkd,2018,-1529999.97139
mkd,2019,600000.02384
mli,1962,910000.02623
mli,1963,1710000.03815
mli,1964,790000.02146
mli,1965,379999.99523
mli,1966,519999.98093
mli,1967,529999.97139
mli,1968,589999.97377
mli,1969,1120000.00477
mli,1970,1950000.04768
mli,1971,3559999.94278
mli,1972,2660000.08583
mli,1973,7010000.22888
mli,1974,13270000.45776
mli,1975,11590000.15259
mli,1976,17760000.22888
mli,1977,16000000
mli,1978,22059999.46594
mli,1979,27670000.07629
mli,1980,27030000.68665
mli,1981,33540000.91553
mli,1982,28879999.16077
mli,1983,17129999.16077
mli,1984,19299999.23706
mli,1985,28049999.23706
mli,1986,24209999.08447
mli,1987,31610000.61035
mli,1988,39060001.37329
mli,1989,39909999.84741
mli,1990,31010000.22888
mli,1991,44389999.38965
mli,1992,24090000.15259
mli,1993,24649999.61853
mli,1994,25680000.30518
mli,1995,46200000.76294
mli,1996,65690002.44141
mli,1997,55680000.30518
mli,1998,51380001.06812
mli,1999,48759998.32153
mli,2000,31639999.38965
mli,2001,19290000.91553
mli,2002,27950000.76294
mli,2003,23530000.68665
mli,2004,26360000.61035
mli,2005,29040000.91553
mli,2006,40150001.52588
mli,2007,40639999.38965
mli,2008,39389999.38965
mli,2009,46909999.84741
mli,2010,60319999.69482
mli,2011,36490001.67847
mli,2012,52279998.7793
mli,2013,68080001.83105
mli,2014,74660003.66211
mli,2015,43450000.76294
mli,2016,68639999.38965
mli,2017,72529998.7793
mli,2018,126269996.64307
mli,2019,107480003.35693
mlt,1964,9999.99978
mlt,1965,9999.99978
mlt,1967,9999.99978
mlt,1968,39999.99911
mlt,1969,90000.00358
mlt,1970,159999.99642
mlt,1971,310000.00238
mlt,1972,250000
mlt,1973,239999.99464
mlt,1974,370000.00477
mlt,1975,3329999.92371
mlt,1976,2460000.03815
mlt,1977,379999.99523
mlt,1978,9289999.96185
mlt,1979,2450000.04768
mlt,1980,829999.98331
mlt,1981,540000.02146
mlt,1982,219999.99881
mlt,1983,1299999.95232
mlt,1984,259999.99046
mlt,1985,740000.00954
mlt,1986,-330000.01311
mlt,1987,-709999.97854
mlt,1988,-660000.02623
