geo,time,ny_gdp_defl_kd_zg_ad
mmr,1991,21.18036
mmr,1992,23.23771
mmr,1993,29.70588
mmr,1994,27.9612
mmr,1995,20.64666
mmr,1996,21.50001
mmr,1997,29.06766
mmr,1998,35.00444
mmr,1999,28.35236
mmr,2000,11.02653
mmr,2001,14.37464
mmr,2002,34.60624
mmr,2003,28.71971
mmr,2004,10.72225
mmr,2005,12.01366
mmr,2006,20.36749
mmr,2007,22.59393
mmr,2008,17.76433
mmr,2009,8.76185
mmr,2010,6.02587
mmr,2011,8.6778
mmr,2012,6.43547
mmr,2013,3.79699
mmr,2014,4.26521
mmr,2015,8.3749
mmr,2016,-2.65135
mmr,2017,5.3729
mmr,2018,5.44566
mmr,2019,6.26522
mmr,2020,5.057
mne,2001,20.20475
mne,2002,3.07516
mne,2003,8.32077
mne,2004,5.88572
mne,2005,4.33459
mne,2006,10.10696
mne,2007,16.04154
mne,2008,7.62913
mne,2009,2.40791
mne,2010,1.6042
mne,2011,1.2027
mne,2012,0.17702
mne,2013,2.06697
mne,2014,1.03623
mne,2015,2.21957
mne,2016,5.1011
mne,2017,3.82495
mne,2018,3.22611
mne,2019,2.02214
mne,2020,-0.1756
mng,1990,23.24293
mng,1991,93.31995
mng,1992,173.69068
mng,1993,318.89723
mng,1994,64.31939
mng,1995,60.27243
mng,1996,10.80757
mng,1997,21.67213
mng,1998,-1.9318
mng,1999,10.88176
mng,2000,11.99969
mng,2001,10.44854
mng,2002,6.36969
mng,2003,10.23657
mng,2004,16.69147
mng,2005,20.09844
mng,2006,21.98677
mng,2007,11.62857
mng,2008,21.44875
mng,2009,1.8267
mng,2010,39.17819
mng,2011,15.11927
mng,2012,12.78438
mng,2013,2.90785
mng,2014,7.44884
mng,2015,0.60977
mng,2016,2.99313
mng,2017,10.80045
mng,2018,7.96062
mng,2019,9.97221
mng,2020,3.70672
mnp,2003,-3.83468
mnp,2004,0.7608
mnp,2005,0.44543
mnp,2006,0.19292
mnp,2007,1.53404
mnp,2008,12.56758
mnp,2009,2.71484
mnp,2010,-0.8805
mnp,2011,-1.48649
mnp,2012,1.50892
mnp,2013,0.78329
mnp,2014,3.45034
mnp,2015,5.79545
mnp,2016,4.60693
mnp,2017,2.9703
mnp,2018,3.4797
mnp,2019,2.16751
moz,1991,61.05978
moz,1992,35.78277
moz,1993,43.91743
moz,1994,49.8994
moz,1995,51.54317
moz,1996,49.67482
moz,1997,10.69359
moz,1998,5.95427
moz,1999,9.35342
moz,2000,11.49754
moz,2001,15.7721
moz,2002,10.04114
moz,2003,4.34544
moz,2004,6.51767
moz,2005,7.19137
moz,2006,7.87412
moz,2007,7.54008
moz,2008,5.28211
moz,2009,1.06801
moz,2010,7.99862
moz,2011,3.19688
moz,2012,3.46607
moz,2013,2.97638
moz,2014,1.21069
moz,2015,7.58586
moz,2016,13.67561
moz,2017,7.64071
moz,2018,3.00117
moz,2019,5.05571
moz,2020,2.49998
mrt,1990,2.64248
mrt,1991,10.71066
mrt,1992,5.74194
mrt,1993,11.91288
mrt,1994,11.0926
mrt,1995,2.84192
mrt,1996,1.85706
mrt,1997,12.07706
mrt,1998,18.45161
mrt,1999,4.77452
mrt,2000,6.35159
mrt,2001,5.82662
mrt,2002,6.71479
mrt,2003,4.48548
mrt,2004,10.93754
mrt,2005,14.58526
mrt,2006,14.09106
mrt,2007,8.89559
mrt,2008,10.71632
mrt,2009,-0.35893
mrt,2010,22.34317
mrt,2011,15.90374
mrt,2012,0.98775
mrt,2013,3.01269
mrt,2014,-7.09152
mrt,2015,-4.79391
mrt,2016,11.21013
mrt,2017,1.58394
mrt,2018,3.10296
mrt,2019,4.34293
mrt,2020,3.52188
mus,1990,10.58363
mus,1991,8.56428
mus,1992,5.3554
mus,1993,9.22022
mus,1994,6.55543
mus,1995,5.4032
mus,1996,7.00204
mus,1997,5.12077
mus,1998,6.96358
mus,1999,6.57191
mus,2000,3.40993
mus,2001,6.23201
mus,2002,6.21928
mus,2003,5.62319
mus,2004,6.84545
mus,2005,3.9481
mus,2006,11.04312
mus,2007,8.30832
mus,2008,5.68669
mus,2009,-0.6542
mus,2010,1.12642
mus,2011,3.16146
mus,2012,2.46552
mus,2013,2.75088
mus,2014,1.48064
mus,2015,0.9608
mus,2016,2.14757
mus,2017,1.29687
mus,2018,1.44727
mus,2019,0.50444
mus,2020,1.33274
mwi,1990,10.66083
mwi,1991,15.5
mwi,1992,13.27642
mwi,1993,28.17467
mwi,1994,26.17188
mwi,1995,77.21958
mwi,1996,52.34561
mwi,1997,20.83484
mwi,1998,19.54848
mwi,1999,39.69078
mwi,2000,30.53395
mwi,2001,25.62247
mwi,2002,62.16466
mwi,2003,10.34609
mwi,2004,14.84663
mwi,2005,10.74124
mwi,2006,19.96726
mwi,2007,4.09972
mwi,2008,11.96467
mwi,2009,7.89982
mwi,2010,12.12718
mwi,2011,14.07576
mwi,2012,17.6561
mwi,2013,27.3004
mwi,2014,20.8837
mwi,2015,20.53466
mwi,2016,19.54413
mwi,2017,13.46151
mwi,2018,6.12909
mwi,2019,7.72835
mwi,2020,10.20315
mys,1990,3.80781
mys,1991,3.5847
mys,1992,2.41424
mys,1993,3.98697
mys,1994,3.93733
mys,1995,3.63342
mys,1996,3.6799
mys,1997,3.48235
mys,1998,8.49872
mys,1999,0.04545
mys,2000,8.85522
mys,2001,-1.58187
mys,2002,3.12888
mys,2003,3.29893
mys,2004,6.00928
mys,2005,8.86259
mys,2006,3.98093
mys,2007,4.88132
mys,2008,10.3889
mys,2009,-5.9922
mys,2010,7.26685
mys,2011,5.41241
mys,2012,0.99993
mys,2013,0.17447
mys,2014,2.46747
mys,2015,1.21806
mys,2016,1.65826
mys,2017,3.77896
mys,2018,0.62473
mys,2019,0.07434
mys,2020,-0.77781
nam,1990,6.38836
nam,1991,5.9869
nam,1992,9.70793
nam,1993,10.36195
nam,1994,15.6718
nam,1995,6.68151
nam,1996,15.17618
nam,1997,7.11317
nam,1998,8.26955
nam,1999,6.78526
nam,2000,11.28113
nam,2001,11.20376
nam,2002,10.0036
nam,2003,1.27111
nam,2004,2.04025
nam,2005,5.59808
nam,2006,9.40659
nam,2007,9.28643
nam,2008,10.96141
nam,2009,6.9454
nam,2010,3.7259
nam,2011,3.81488
nam,2012,11.26031
nam,2013,4.03979
nam,2014,8.23489
nam,2015,3.86457
nam,2016,7.96867
nam,2017,9.91904
nam,2018,4.42848
nam,2019,0.61268
nam,2020,5.82058
ncl,1990,-4.6356
ncl,1991,3.63041
ncl,1992,2.84172
ncl,1993,2.71528
ncl,1994,2.89169
ncl,1995,1.33153
ncl,1996,1.42228
ncl,1997,2.05846
ncl,1998,12.83121
ncl,1999,6.11502
ncl,2000,5.96172
ner,1990,39.35995
ner,1991,-2.64074
ner,1992,-5.20194
ner,1993,-3.86881
ner,1994,22.21437
ner,1995,4.24946
ner,1996,6.96863
ner,1997,6.99168
ner,1998,6.07816
ner,1999,0.37975
ner,2000,3.17839
ner,2001,5.01252
ner,2002,2.5723
ner,2003,-0.18848
ner,2004,0.38694
ner,2005,8.58488
ner,2006,1.4962
ner,2007,7.03666
ner,2008,10.12912
ner,2009,4.19006
ner,2010,3.47504
ner,2011,3.97161
ner,2012,5.30834
ner,2013,-0.36917
ner,2014,-0.40568
ner,2015,2.24943
ner,2016,1.79272
ner,2017,0.37208
ner,2018,2.17579
ner,2019,0.40685
ner,2020,0.89964
nga,1990,6.66894
nga,1991,18.86391
nga,1992,46.75236
nga,1993,41.63906
nga,1994,43.29646
nga,1995,75.40165
nga,1996,26.49109
nga,1997,5.05535
nga,1998,6.00934
nga,1999,13.43057
nga,2000,22.67374
nga,2001,10.07648
nga,2002,21.10905
nga,2003,9.80432
nga,2004,20.72768
nga,2005,19.85849
nga,2006,23.86438
nga,2007,7.09973
nga,2008,7.92139
nga,2009,0.6861
nga,2010,26.75076
nga,2011,9.77846
nga,2012,9.94764
nga,2013,4.96475
nga,2014,4.66262
nga,2015,2.86367
nga,2016,9.54367
nga,2017,11.11892
nga,2018,10.22849
nga,2019,10.38478
nga,2020,7.84914
nic,1990,7410
nic,1991,2931.69108
nic,1992,23.66531
nic,1993,20.39163
nic,1994,7.77926
nic,1995,13.39268
nic,1996,9.60681
nic,1997,9.77799
nic,1998,14.02849
nic,1999,9.22623
nic,2000,8.56623
nic,2001,7.24151
nic,2002,3.24838
nic,2003,5.33108
nic,2004,9.0509
nic,2005,9.86709
nic,2006,7.86791
nic,2007,9.67398
nic,2008,16.19928
nic,2009,6.03651
nic,2010,6.13753
nic,2011,10.21457
nic,2012,6.24411
nic,2013,4.34944
nic,2014,8.39223
nic,2015,7.58862
nic,2016,4.59008
nic,2017,4.1222
nic,2018,2.65897
nic,2019,5.51169
nic,2020,5.86242
nld,1990,1.55975
nld,1991,3.11705
nld,1992,2.49574
nld,1993,1.59751
nld,1994,2.06273
nld,1995,2.06462
nld,1996,1.04023
nld,1997,2.64279
nld,1998,2.08073
nld,1999,1.28337
nld,2000,3.42037
nld,2001,4.18485
nld,2002,3.77054
nld,2003,2.17028
nld,2004,1.20404
nld,2005,1.98874
nld,2006,2.56111
nld,2007,2.07221
nld,2008,2.30633
nld,2009,0.2207
nld,2010,0.94041
nld,2011,0.19365
nld,2012,1.44611
nld,2013,1.27999
nld,2014,0.25319
nld,2015,0.77273
nld,2016,0.45467
nld,2017,1.26071
nld,2018,2.43709
nld,2019,3.03273
nld,2020,2.2917
nld_curacao,2001,1.79
nld_curacao,2002,0.41
nld_curacao,2003,1.62
nld_curacao,2004,1.38
nld_curacao,2005,4.1
nld_curacao,2006,3.13
nld_curacao,2007,3
nld_curacao,2008,6.9
nld_curacao,2009,1.8
nld_curacao,2010,2.78
nld_curacao,2011,2.333
nld_curacao,2012,3.184
nld_curacao,2013,1.3323
nld_curacao,2014,1.4987
nld_curacao,2015,-0.483
nld_curacao,2016,0.0472
nld_curacao,2017,1.5855
nld_curacao,2018,2.58462
nld_curacao,2019,2.6552
nld_curacao,2020,2.55873
nor,1990,3.81145
nor,1991,2.21166
nor,1992,-0.6397
nor,1993,2.29266
nor,1994,-0.15592
nor,1995,3.06145
nor,1996,4.26151
nor,1997,2.78572
nor,1998,-0.69288
nor,1999,6.66597
nor,2000,15.38973
nor,2001,1.67365
nor,2002,-1.63232
nor,2003,2.86504
nor,2004,5.83712
nor,2005,8.75246
nor,2006,8.76331
nor,2007,2.95675
nor,2008,10.40592
nor,2009,-5.21392
nor,2010,5.96821
nor,2011,6.71671
nor,2012,3.34292
nor,2013,2.5552
nor,2014,0.2906
nor,2015,-2.85487
nor,2016,-1.47425
nor,2017,3.9511
nor,2018,6.65161
nor,2019,-0.4726
nor,2020,-3.60461
npl,1990,10.71589
npl,1991,12.54464
npl,1992,18.48909
npl,1993,10.77491
npl,1994,4.81599
npl,1995,6.30086
npl,1996,7.82304
npl,1997,7.27909
npl,1998,4.10785
npl,1999,8.88705
npl,2000,4.47243
npl,2001,3.41249
npl,2002,3.93486
npl,2003,3.0703
npl,2004,4.16643
npl,2005,6.11939
npl,2006,7.36004
npl,2007,7.60329
npl,2008,5.61985
npl,2009,15.90833
npl,2010,15.14693
npl,2011,26.67764
npl,2012,7.74115
npl,2013,7.08265
npl,2014,8.03537
npl,2015,4.40905
npl,2016,7.15033
npl,2017,8.26141
npl,2018,4.35586
npl,2019,4.69116
npl,2020,3.60898
nru,2005,-3.75
nru,2006,-15.10204
nru,2007,-3.60874
nru,2008,18.4953
nru,2009,30.95238
nru,2010,-19
nru,2011,12.79461
nru,2012,25.98233
nru,2013,-21.80851
nru,2014,-6.17284
nru,2015,-12.03008
nru,2016,27.18833
nru,2017,12.29304
nru,2018,4.00317
nru,2019,3.75
nru,2020,1.84146
nzl,1990,2.42377
nzl,1991,0.88999
nzl,1992,2.00084
nzl,1993,1.47978
nzl,1994,1.90772
nzl,1995,1.43006
nzl,1996,1.38818
nzl,1997,1.59119
nzl,1998,1.11234
nzl,1999,0.51489
nzl,2000,2.84991
nzl,2001,3.80734
nzl,2002,0.33585
nzl,2003,2.24333
nzl,2004,2.81811
nzl,2005,2.03196
nzl,2006,2.60864
nzl,2007,5.33914
nzl,2008,2.60818
nzl,2009,2.72642
nzl,2010,3.07488
nzl,2011,2.4499
nzl,2012,-0.14193
nzl,2013,4.22694
nzl,2014,0.41323
nzl,2015,1.45959
nzl,2016,2.47584
nzl,2017,3.56818
nzl,2018,2.03586
nzl,2019,3.65999
nzl,2020,-1.29075
omn,1990,24.84092
omn,1991,-8.49809
omn,1992,1.27308
omn,1993,-5.38937
omn,1994,-0.45045
omn,1995,1.75617
omn,1996,7.41575
omn,1997,-2.23523
omn,1998,-13.3524
omn,1999,11.03829
omn,2000,17.40873
omn,2001,-4.56253
omn,2002,4.70377
omn,2003,10.34663
omn,2004,13.00789
omn,2005,22.46462
omn,2006,13.63013
omn,2007,8.26411
omn,2008,33.7511
omn,2009,-25.12814
omn,2010,15.63529
omn,2011,15.88449
omn,2012,3.60643
omn,2013,-2.22041
omn,2014,1.7573
omn,2015,-19.14647
omn,2016,-9.13628
omn,2017,7.29794
omn,2018,11.73229
omn,2019,-2.66567
omn,2020,-13.22198
pak,1990,6.452
pak,1991,13.49242
pak,1992,10.20141
pak,1993,8.83855
pak,1994,13.02842
pak,1995,13.00648
pak,1996,8.37361
pak,1997,13.38351
pak,1998,7.52604
pak,1999,5.86229
pak,2000,3.72105
pak,2001,5.31064
pak,2002,3.72901
pak,2003,3.2586
pak,2004,7.33061
pak,2005,7.83976
pak,2006,10.46028
pak,2007,7.27432
pak,2008,13.20401
pak,2009,20.66652
pak,2010,10.85024
pak,2011,19.64465
pak,2012,5.96857
pak,2013,6.96594
pak,2014,7.41155
pak,2015,4.11025
pak,2016,0.40024
pak,2017,4.01338
pak,2018,2.45929
pak,2019,8.77873
pak,2020,10.1414
pan,1990,0.56521
pan,1991,0.4928
pan,1992,5.06106
pan,1993,3.5547
pan,1994,3.67975
pan,1995,0.46671
pan,1996,-0.94238
pan,1997,1.60884
pan,1998,0.99752
pan,1999,0.84239
pan,2000,-1.24818
pan,2001,1.02821
pan,2002,1.67134
pan,2003,1.13136
pan,2004,1.965
pan,2005,1.74832
pan,2006,1.96998
pan,2007,4.82494
pan,2008,7.5275
pan,2009,6.47096
pan,2010,2.59015
pan,2011,5.8441
pan,2012,6.17573
pan,2013,5.5048
pan,2014,4.19762
pan,2015,2.47883
pan,2016,2.00205
pan,2017,1.72902
pan,2018,0.67338
pan,2019,0.17993
pan,2020,-1.79594
per,1990,6261.23956
per,1991,378.04058
per,1992,69.26062
per,1993,46.38468
per,1994,26.68824
per,1995,13.5788
per,1996,9.68774
per,1997,7.28313
per,1998,5.37109
per,1999,2.93455
per,2000,3.52472
per,2001,0.45525
per,2002,0.10902
per,2003,1.80372
per,2004,6.27904
per,2005,3.50372
per,2006,7.65625
per,2007,1.49068
per,2008,1.10328
per,2009,2.0637
per,2010,5.71073
per,2011,6.74579
per,2012,1.20258
per,2013,1.05723
per,2014,2.43244
per,2015,2.69052
per,2016,3.08088
per,2017,3.61566
per,2018,2.26726
per,2019,1.98487
per,2020,4.21436
phl,1990,12.95684
phl,1991,16.39512
phl,1992,7.88186
phl,1993,6.80962
phl,1994,10.06023
phl,1995,7.6423
phl,1996,7.68897
phl,1997,6.25982
phl,1998,10.45748
phl,1999,6.33464
phl,2000,5.81693
phl,2001,5.61886
phl,2002,4.23109
phl,2003,3.19213
phl,2004,5.89076
phl,2005,5.91089
phl,2006,5.11159
phl,2007,3.16429
phl,2008,7.17922
phl,2009,2.73826
phl,2010,4.37088
phl,2011,3.91881
phl,2012,1.99418
phl,2013,2.06106
phl,2014,3.05306
phl,2015,-0.71968
phl,2016,1.28031
phl,2017,2.32026
phl,2018,3.74065
phl,2019,0.69708
phl,2020,1.63841
plw,2001,0.76334
plw,2002,0.40649
plw,2003,-2.46825
plw,2004,2.3207
plw,2005,10.90423
plw,2006,1.42454
plw,2007,1.33843
plw,2008,5.8092
plw,2009,1.24542
plw,2010,-1.05625
plw,2011,-0.73586
plw,2012,6.09035
plw,2013,7.75523
plw,2014,2.82335
plw,2015,7.91423
plw,2016,5.2963
plw,2017,-1.11071
plw,2018,-0.1032
plw,2019,-1.82648
plw,2020,4.12121
png,1990,4.13823
png,1991,6.99485
png,1992,2.87598
png,1993,-2.4958
png,1994,7.25309
png,1995,15.85133
png,1996,1.81188
png,1997,8.42636
png,1998,14.54385
png,1999,11.06889
png,2000,13.10242
png,2001,6.91391
png,2002,12.29043
png,2003,5.53934
png,2004,-1.99237
png,2005,12.18238
png,2006,9.43007
png,2007,3.84728
png,2008,7.76258
png,2009,-4.87931
png,2010,9.91716
png,2011,4.38461
png,2012,-0.57472
png,2013,3.58694
png,2014,5.43739
png,2015,-1.23112
png,2016,2.51785
png,2017,7.69954
png,2018,9.79761
png,2019,1.06414
png,2020,5.49223
pol,1991,55.25599
pol,1992,38.62547
pol,1993,30.6428
pol,1994,37.23403
pol,1995,27.93765
pol,1996,17.95252
pol,1997,13.66648
pol,1998,11.02163
pol,1999,6.16458
pol,2000,6.12332
pol,2001,3.11986
pol,2002,1.85018
pol,2003,0.77603
pol,2004,4.91665
pol,2005,2.55918
pol,2006,1.72842
pol,2007,3.71708
pol,2008,3.89435
pol,2009,3.78556
pol,2010,1.65091
pol,2011,3.27057
pol,2012,2.36149
pol,2013,0.30492
pol,2014,0.52187
pol,2015,0.97403
pol,2016,0.31162
pol,2017,1.8597
pol,2018,1.20161
pol,2019,3.19398
pol,2020,4.10389
pri,1990,11.85124
pri,1991,3.1233
pri,1992,2.57638
pri,1993,1.88639
pri,1994,3.17826
pri,1995,2.77418
pri,1996,3.91155
pri,1997,1.33225
pri,1998,6.36014
pri,1999,1.47278
pri,2000,3.29507
pri,2001,5.50491
pri,2002,2.54978
pri,2003,4.41747
pri,2004,-1.29218
pri,2005,6.59012
pri,2006,5.49286
pri,2007,3.78248
pri,2008,6.56186
pri,2009,4.98256
pri,2010,2.4941
pri,2011,2.36983
pri,2012,1.17923
pri,2013,1.18202
pri,2014,1.20055
pri,2015,1.9777
pri,2016,2.22087
pri,2017,2.0922
pri,2018,1.78493
pri,2019,2.43211
pri,2020,2.29999
prt,1990,13.14465
prt,1991,10.08619
prt,1992,11.44603
prt,1993,7.37643
prt,1994,7.27763
prt,1995,3.42862
prt,1996,2.39099
prt,1997,3.88521
prt,1998,3.82503
prt,1999,3.37053
prt,2000,3.42027
prt,2001,3.71598
prt,2002,4.18978
prt,2003,3.42715
prt,2004,2.39961
prt,2005,3.3329
prt,2006,3.18454
prt,2007,2.96635
prt,2008,1.73772
prt,2009,1.09814
prt,2010,0.64229
prt,2011,-0.26512
prt,2012,-0.3882
prt,2013,2.24865
prt,2014,0.7046
prt,2015,2.01996
prt,2016,1.71666
prt,2017,1.51191
prt,2018,1.813
prt,2019,1.74945
prt,2020,1.94187
pry,1990,36.60753
pry,1991,25.11984
pry,1992,14.08292
pry,1993,12.22003
pry,1994,12.57337
pry,1995,11.07643
pry,1996,11.42145
pry,1997,3.41099
pry,1998,16.25858
pry,1999,10.68013
pry,2000,14.66451
pry,2001,13.9356
pry,2002,17.94938
pry,2003,15.14432
pry,2004,11.83501
pry,2005,12.95282
pry,2006,8.85583
pry,2007,12.63551
pry,2008,12.22476
pry,2009,3.64796
pry,2010,4.6557
pry,2011,5.09571
pry,2012,4.79828
pry,2013,4.33768
pry,2014,2.85701
pry,2015,1.60389
pry,2016,4.13475
pry,2017,2.15921
pry,2018,1.96025
pry,2019,3.01189
pry,2020,2.67766
pse,1995,7.78472
pse,1996,2.61562
pse,1997,-3.8339
pse,1998,-5.37221
pse,1999,-3.02934
pse,2000,10.44235
pse,2001,2.34469
pse,2002,1.48786
pse,2003,-2.12562
pse,2004,-4.85518
pse,2005,0.05622
pse,2006,5.39312
pse,2007,4.77023
pse,2008,17.00836
pse,2009,1.85273
pse,2010,13.19632
pse,2011,5.41982
pse,2012,2.86773
pse,2013,5.73837
pse,2014,-1.124
pse,2015,-3.70701
pse,2016,1.27802
pse,2017,3.22541
pse,2018,-0.30199
pse,2019,3.84947
pse,2020,2.57647
pyf,1990,0.76436
pyf,1991,1.45017
pyf,1992,1.27157
pyf,1993,2.00284
pyf,1994,0.86732
pyf,1995,1.14156
pyf,1996,1.46834
pyf,1997,0.98404
pyf,1998,0.72591
pyf,1999,0.93059
pyf,2000,0.96153
pyf,2016,1.12948
pyf,2017,-0.30125
pyf,2018,0.00194
pyf,2019,0.30484
pyf,2020,0.2963
qat,2001,-4.95194
qat,2002,3.00901
qat,2003,17.17647
qat,2004,13.10678
qat,2005,30.5427
qat,2006,8.36161
qat,2007,10.96986
qat,2008,22.89956
qat,2009,-24.2181
qat,2010,6.97933
qat,2011,18.27017
qat,2012,6.32996
qat,2013,0.76749
qat,2014,-1.48275
qat,2015,-25.12981
qat,2016,-8.9767
qat,2017,7.78757
qat,2018,12.4144
qat,2019,-4.45591
qat,2020,-15.10042
rou,1991,195.00398
rou,1992,199.8589
rou,1993,227.30874
rou,1994,139.02307
rou,1995,43.93347
rou,1996,44.00228
rou,1997,135.3384
rou,1998,48.13452
rou,1999,49.52246
rou,2000,43.18079
rou,2001,37.95632
rou,2002,22.71427
rou,2003,23.15326
rou,2004,15.4566
rou,2005,12.00699
rou,2006,10.60658
rou,2007,15.81623
rou,2008,16.01558
rou,2009,4.08678
rou,2010,3.59313
rou,2011,3.7694
rou,2012,3.7707
rou,2013,3.39548
rou,2014,1.79696
rou,2015,3.25535
rou,2016,2.44704
rou,2017,4.67917
rou,2018,6.18623
rou,2019,6.79554
rou,2020,3.75466
rus,1990,15.90291
rus,1991,128.62977
rus,1992,1490.41842
rus,1993,887.84074
rus,1994,307.29806
rus,1995,144.00687
rus,1996,46.03638
rus,1997,15.0585
rus,1998,18.53897
rus,1999,72.38661
rus,2000,37.69793
rus,2001,16.47962
rus,2002,15.66191
rus,2003,13.65714
rus,2004,20.25515
rus,2005,19.27943
rus,2006,15.12041
rus,2007,13.84124
rus,2008,18.01352
rus,2009,1.97061
rus,2010,14.19111
rus,2011,24.46009
rus,2012,8.90787
rus,2013,5.32014
rus,2014,7.49007
rus,2015,7.24974
rus,2016,2.84422
rus,2017,5.34982
rus,2018,9.99792
rus,2019,3.08417
rus,2020,0.89602
rwa,1990,13.46147
rwa,1991,14.97894
rwa,1992,7.28328
rwa,1993,13.8705
rwa,1994,17.1913
rwa,1995,51.26658
rwa,1996,10.92142
rwa,1997,15.6215
rwa,1998,2.2282
rwa,1999,-3.5161
rwa,2000,3.27944
rwa,2001,1.1465
rwa,2002,-5.23047
rwa,2003,20.37186
rwa,2004,11.09755
rwa,2005,9.02683
rwa,2006,2.46112
rwa,2007,12.93066
rwa,2008,14.45997
rwa,2009,7.147
rwa,2010,3.18502
rwa,2011,7.19277
rwa,2012,4.72075
rwa,2013,2.69224
rwa,2014,4.73247
rwa,2015,0.48652
rwa,2016,5.03022
rwa,2017,8.1617
rwa,2018,-0.62603
rwa,2019,2.50106
rwa,2020,8.26647
sau,1990,7.10172
sau,1991,-2.26251
sau,1992,-0.29663
sau,1993,-1.66431
sau,1994,1.09495
sau,1995,5.81822
sau,1996,7.84293
sau,1997,3.45972
sau,1998,-13.93374
sau,1999,14.48833
sau,2000,10.94798
sau,2001,-1.64668
sau,2002,5.95687
sau,2003,2.31656
sau,2004,11.05648
sau,2005,20.14961
sau,2006,11.57236
sau,2007,8.4354
sau,2008,17.6898
sau,2009,-15.71323
sau,2010,17.19132
sau,2011,15.52937
sau,2012,4.01552
sau,2013,-1.21633
sau,2014,-2.27
sau,2015,-16.90853
sau,2016,-3.04641
sau,2017,7.56583
sau,2018,11.50847
sau,2019,0.48638
sau,2020,-7.92805
sdn,1990,66.23559
sdn,1991,88.77285
sdn,1992,109.23366
sdn,1993,97.48735
sdn,1994,159.26698
sdn,1995,104.55503
sdn,1996,32.56225
sdn,1997,47.58345
sdn,1998,17.66227
sdn,1999,15.82358
sdn,2000,9.85314
sdn,2001,1.6071
sdn,2002,10.80124
sdn,2003,9.79992
sdn,2004,17.274
sdn,2005,18.0544
sdn,2006,7.65225
sdn,2007,15.30662
sdn,2008,8.89102
sdn,2009,1.86213
sdn,2010,22.66942
sdn,2011,26.32835
sdn,2012,30.12859
sdn,2013,36.42863
sdn,2014,34.06699
sdn,2015,14.02256
sdn,2016,20.68559
sdn,2017,34.62237
sdn,2018,55.97533
sdn,2019,51.97889
sdn,2020,115.27777
sen,1990,-0.16687
sen,1991,-0.92368
sen,1992,-0.82747
sen,1993,0.08427
sen,1994,34.04137
sen,1995,7.11301
sen,1996,4.16152
sen,1997,1.97783
sen,1998,2.77903
sen,1999,-0.52545
sen,2000,1.30866
sen,2001,6.99494
sen,2002,1.90465
sen,2003,-0.92288
sen,2004,-0.13494
sen,2005,4.72088
sen,2006,2.88549
sen,2007,6.58871
sen,2008,8.21654
sen,2009,-1.68904
sen,2010,1.60442
sen,2011,3.85747
sen,2012,3.27411
sen,2013,1.18613
sen,2014,-1.51586
sen,2015,1.06978
sen,2016,0.95565
sen,2017,0.59892
sen,2018,-0.83964
sen,2019,1.86496
sen,2020,2.34277
sgp,1990,4.69728
sgp,1991,4.43524
sgp,1992,1.38781
sgp,1993,3.45329
sgp,1994,3.46092
sgp,1995,3.15173
sgp,1996,1.50623
sgp,1997,1.08153
sgp,1998,-1.32445
sgp,1999,-3.58297
sgp,2000,3.86269
sgp,2001,-1.81626
sgp,2002,-0.88857
sgp,2003,-1.78733
sgp,2004,4.0735
sgp,2005,1.90744
sgp,2006,1.8457
sgp,2007,5.91623
sgp,2008,-1.38617
sgp,2009,2.96109
sgp,2010,1.10261
sgp,2011,1.05384
sgp,2012,0.47023
sgp,2013,-0.44974
sgp,2014,-0.26963
sgp,2015,3.06022
sgp,2016,0.64714
sgp,2017,3.00609
sgp,2018,3.34764
sgp,2019,-0.62419
sgp,2020,-2.91966
slb,1990,34.16549
slb,1991,7.36996
slb,1992,13.13497
slb,1993,13.588
slb,1994,6.9474
slb,1995,9.53341
slb,1996,12.08135
slb,1997,8.46306
slb,1998,11.1775
slb,1999,7.64689
slb,2000,5.58488
slb,2001,9.87264
slb,2002,11.3033
slb,2003,6.24005
slb,2004,5.45651
slb,2005,14.33088
slb,2006,8.85283
slb,2007,10.84793
slb,2008,7.87386
slb,2009,6.70522
slb,2010,6.06015
slb,2011,9.51992
slb,2012,7.19182
slb,2013,1.66901
slb,2014,3.90713
slb,2015,3.55929
slb,2016,0.03404
slb,2017,1.39054
slb,2018,2.93807
slb,2019,1.26436
slb,2020,3.40447
sle,1990,70.59155
sle,1991,128.76167
sle,1992,82.02358
sle,1993,26.73632
sle,1994,25.06204
sle,1995,33.59799
sle,1996,29.58049
sle,1997,2.25277
sle,1998,23.77512
sle,1999,17.19385
sle,2000,3.28114
sle,2001,73.83711
sle,2002,-3.91622
sle,2003,13.14347
sle,2004,12.81586
sle,2005,16.62996
sle,2006,12.32894
sle,2007,6.79633
sle,2008,9.99371
sle,2009,7.78176
sle,2010,17.17712
sle,2011,17.37418
sle,2012,12.04108
sle,2013,6.92515
sle,2014,1.79731
sle,2015,18.86476
sle,2016,1.77562
sle,2017,14.04333
sle,2018,14.02199
sle,2019,7.70227
sle,2020,10.91548
slv,1990,45.08524
slv,1991,7.4204
slv,1992,3.41992
slv,1993,8.59328
slv,1994,9.80413
slv,1995,10.92903
slv,1996,6.58172
slv,1997,3.38381
slv,1998,4.2301
slv,1999,0.99411
slv,2000,3.27263
slv,2001,3.31363
slv,2002,1.51063
slv,2003,2.96567
slv,2004,2.71767
slv,2005,4.26474
slv,2006,4.32488
slv,2007,4.38295
slv,2008,3.53038
slv,2009,-0.05579
slv,2010,2.6456
