geo,time,en_urb_mcty
rou,1963,1090981
rou,1964,1122310
rou,1965,1154449
rou,1966,1191543
rou,1967,1239680
rou,1968,1289832
rou,1969,1341867
rou,1970,1396077
rou,1971,1452478
rou,1972,1511239
rou,1973,1572206
rou,1974,1635722
rou,1975,1701803
rou,1976,1770651
rou,1977,1815072
rou,1978,1831425
rou,1979,1847925
rou,1980,1864597
rou,1981,1881373
rou,1982,1898323
rou,1983,1915426
rou,1984,1932707
rou,1985,1950096
rou,1986,1967665
rou,1987,1985393
rou,1988,2003305
rou,1989,2021329
rou,1990,2039540
rou,1991,2057915
rou,1992,2060655
rou,1993,2046421
rou,1994,2032266
rou,1995,2018208
rou,1996,2004229
rou,1997,1990384
rou,1998,1976617
rou,1999,1962944
rou,2000,1949348
rou,2001,1935882
rou,2002,1925033
rou,2003,1920517
rou,2004,1916006
rou,2005,1911518
rou,2006,1907034
rou,2007,1902560
rou,2008,1898091
rou,2009,1893644
rou,2010,1889202
rou,2011,1884771
rou,2012,1876867
rou,2013,1867514
rou,2014,1858195
rou,2015,1848922
rou,2016,1839695
rou,2017,1830515
rou,2018,1821380
rou,2019,1812290
rou,2020,1803247
rou,2021,1794248
rus,1960,18468190
rus,1961,18851273
rus,1962,19243812
rus,1963,19645505
rus,1964,20057172
rus,1965,20477335
rus,1966,20907966
rus,1967,21348751
rus,1968,21800586
rus,1969,22261860
rus,1970,22689323
rus,1971,23070741
rus,1972,23459366
rus,1973,23853696
rus,1974,24255477
rus,1975,24664293
rus,1976,25080852
rus,1977,25503553
rus,1978,25934259
rus,1979,26282644
rus,1980,26528436
rus,1981,26775958
rus,1982,27026257
rus,1983,27279013
rus,1984,27534608
rus,1985,27792005
rus,1986,28052292
rus,1987,28315140
rus,1988,28580943
rus,1989,28734152
rus,1990,28757534
rus,1991,28781451
rus,1992,28753102
rus,1993,28672118
rus,1994,28646785
rus,1995,28678511
rus,1996,28759983
rus,1997,28893216
rus,1998,29013758
rus,1999,29120591
rus,2000,29237886
rus,2001,29357873
rus,2002,29481081
rus,2003,29658851
rus,2004,29858536
rus,2005,30059842
rus,2006,30263620
rus,2007,30469617
rus,2008,30678151
rus,2009,30888374
rus,2010,31101187
rus,2011,31371044
rus,2012,31666525
rus,2013,31964468
rus,2014,32266142
rus,2015,32571172
rus,2016,32880033
rus,2017,33191473
rus,2018,33506382
rus,2019,33674031
rus,2020,33830381
rus,2021,33970727
rwa,1960,34319
rwa,1961,36251
rwa,1962,38295
rwa,1963,40453
rwa,1964,42737
rwa,1965,45143
rwa,1966,47688
rwa,1967,50377
rwa,1968,53220
rwa,1969,56217
rwa,1970,59386
rwa,1971,64353
rwa,1972,69910
rwa,1973,75929
rwa,1974,82475
rwa,1975,89586
rwa,1976,97321
rwa,1977,105700
rwa,1978,114813
rwa,1979,121567
rwa,1980,128266
rwa,1981,135315
rwa,1982,142761
rwa,1983,150617
rwa,1984,158917
rwa,1985,167650
rwa,1986,176875
rwa,1987,186609
rwa,1988,196892
rwa,1989,207712
rwa,1990,219142
rwa,1991,231201
rwa,1992,250130
rwa,1993,271500
rwa,1994,294729
rwa,1995,319946
rwa,1996,347360
rwa,1997,379052
rwa,1998,415010
rwa,1999,454380
rwa,2000,497546
rwa,2001,544678
rwa,2002,596348
rwa,2003,622065
rwa,2004,644520
rwa,2005,667720
rwa,2006,691789
rwa,2007,716725
rwa,2008,742597
rwa,2009,769327
rwa,2010,797059
rwa,2011,825790
rwa,2012,855599
rwa,2013,886397
rwa,2014,918304
rwa,2015,951359
rwa,2016,985604
rwa,2017,1021081
rwa,2018,1057836
rwa,2019,1094796
rwa,2020,1132101
rwa,2021,1169889
sau,1960,546611
sau,1961,558064
sau,1962,569886
sau,1963,605719
sau,1964,670408
sau,1965,742060
sau,1966,821769
sau,1967,910354
sau,1968,1008969
sau,1969,1118319
sau,1970,1240098
sau,1971,1375577
sau,1972,1526553
sau,1973,1694133
sau,1974,1880944
sau,1975,2031386
sau,1976,2179032
sau,1977,2337161
sau,1978,2507220
sau,1979,2689884
sau,1980,2886378
sau,1981,3096885
sau,1982,3323345
sau,1983,3566659
sau,1984,3828473
sau,1985,4109039
sau,1986,4410951
sau,1987,4735425
sau,1988,5084671
sau,1989,5459032
sau,1990,5861986
sau,1991,6295171
sau,1992,6761550
sau,1993,7036293
sau,1994,7249834
sau,1995,7469970
sau,1996,7697225
sau,1997,7930858
sau,1998,8172046
sau,1999,8420694
sau,2000,8677397
sau,2001,8941321
sau,2002,9213793
sau,2003,9494713
sau,2004,9784748
sau,2005,10178764
sau,2006,10616148
sau,2007,11072976
sau,2008,11445749
sau,2009,11830036
sau,2010,12227827
sau,2011,12639040
sau,2012,13064127
sau,2013,13503559
sau,2014,13957824
sau,2015,14427421
sau,2016,14912871
sau,2017,15414711
sau,2018,15933494
sau,2019,16282472
sau,2020,16625034
sau,2021,16959711
sdn,1960,346586
sdn,1961,369470
sdn,1962,393900
sdn,1963,419945
sdn,1964,447752
sdn,1965,477316
sdn,1966,508877
sdn,1967,542524
sdn,1968,578448
sdn,1969,616641
sdn,1970,657414
sdn,1971,700884
sdn,1972,747293
sdn,1973,794791
sdn,1974,839329
sdn,1975,886362
sdn,1976,936102
sdn,1977,988484
sdn,1978,1043876
sdn,1979,1102372
sdn,1980,1164234
sdn,1981,1229382
sdn,1982,1298273
sdn,1983,1383355
sdn,1984,1493207
sdn,1985,1611443
sdn,1986,1739224
sdn,1987,1877138
sdn,1988,2026202
sdn,1989,2186642
sdn,1990,2360035
sdn,1991,2547177
sdn,1992,2749447
sdn,1993,2935428
sdn,1994,3010784
sdn,1995,3088076
sdn,1996,3167462
sdn,1997,3248662
sdn,1998,3332060
sdn,1999,3417598
sdn,2000,3505456
sdn,2001,3595320
sdn,2002,3687617
sdn,2003,3782284
sdn,2004,3879516
sdn,2005,3978970
sdn,2006,4081116
sdn,2007,4185884
sdn,2008,4293492
sdn,2009,4403866
sdn,2010,4517078
sdn,2011,4633200
sdn,2012,4752308
sdn,2013,4874477
sdn,2014,4999787
sdn,2015,5128318
sdn,2016,5260153
sdn,2017,5395378
sdn,2018,5534079
sdn,2019,5677921
sdn,2020,5828858
sdn,2021,5989024
sen,1960,359097
sen,1961,384417
sen,1962,404785
sen,1963,426232
sen,1964,448847
sen,1965,472595
sen,1966,497635
sen,1967,524002
sen,1968,551805
sen,1969,581000
sen,1970,610490
sen,1971,641478
sen,1972,674084
sen,1973,708251
sen,1974,744200
sen,1975,781974
sen,1976,819890
sen,1977,852253
sen,1978,885939
sen,1979,920958
sen,1980,957411
sen,1981,995202
sen,1982,1034539
sen,1983,1075431
sen,1984,1117999
sen,1985,1162128
sen,1986,1208063
sen,1987,1255814
sen,1988,1304387
sen,1989,1343622
sen,1990,1384093
sen,1991,1425784
sen,1992,1468790
sen,1993,1512970
sen,1994,1558542
sen,1995,1605487
sen,1996,1653914
sen,1997,1703662
sen,1998,1754978
sen,1999,1807840
sen,2000,1862370
sen,2001,1918388
sen,2002,1976172
sen,2003,2028406
sen,2004,2081097
sen,2005,2135006
sen,2006,2190388
sen,2007,2247207
sen,2008,2305582
sen,2009,2365306
sen,2010,2426662
sen,2011,2489611
sen,2012,2554282
sen,2013,2620448
sen,2014,2688423
sen,2015,2758161
sen,2016,2829709
sen,2017,2903112
sen,2018,2978419
sen,2019,3057065
sen,2020,3140442
sen,2021,3229800
sgp,1960,1633086
sgp,1961,1689546
sgp,1962,1741417
sgp,1963,1789338
sgp,1964,1834493
sgp,1965,1877808
sgp,1966,1919268
sgp,1967,1958726
sgp,1968,1996866
sgp,1969,2034528
sgp,1970,2072290
sgp,1971,2110975
sgp,1972,2150524
sgp,1973,2189635
sgp,1974,2226404
sgp,1975,2259748
sgp,1976,2288888
sgp,1977,2315015
sgp,1978,2341429
sgp,1979,2372615
sgp,1980,2411700
sgp,1981,2460387
sgp,1982,2517579
sgp,1983,2580261
sgp,1984,2643951
sgp,1985,2705535
sgp,1986,2763589
sgp,1987,2819601
sgp,1988,2876892
sgp,1989,2940264
sgp,1990,3012953
sgp,1991,3096570
sgp,1992,3189433
sgp,1993,3287588
sgp,1994,3385350
sgp,1995,3478779
sgp,1996,3566133
sgp,1997,3649135
sgp,1998,3731440
sgp,1999,3818462
sgp,2000,3913960
sgp,2001,4018779
sgp,2002,4131208
sgp,2003,4249295
sgp,2004,4370040
sgp,2005,4491042
sgp,2006,4611901
sgp,2007,4732528
sgp,2008,4851109
sgp,2009,4965518
sgp,2010,5074252
sgp,2011,5176017
sgp,2012,5270958
sgp,2013,5360837
sgp,2014,5448342
sgp,2015,5535262
sgp,2016,5622455
sgp,2017,5708844
sgp,2018,5791901
sgp,2019,5868104
sgp,2020,5935053
sgp,2021,5991801
sle,1960,119017
sle,1961,122176
sle,1962,125423
sle,1963,130035
sle,1964,138902
sle,1965,148347
sle,1966,158448
sle,1967,169237
sle,1968,180777
sle,1969,193069
sle,1970,206216
sle,1971,220257
sle,1972,235277
sle,1973,251274
sle,1974,268384
sle,1975,284039
sle,1976,298481
sle,1977,313615
sle,1978,329539
sle,1979,346271
sle,1980,363878
sle,1981,382327
sle,1982,401740
sle,1983,422138
sle,1984,443602
sle,1985,466094
sle,1986,483408
sle,1987,495876
sle,1988,508683
sle,1989,521785
sle,1990,535242
sle,1991,549047
sle,1992,563228
sle,1993,577734
sle,1994,592635
sle,1995,607920
sle,1996,623621
sle,1997,639683
sle,1998,656181
sle,1999,673106
sle,2000,690490
sle,2001,708274
sle,2002,726542
sle,2003,745281
sle,2004,764530
sle,2005,785524
sle,2006,808125
sle,2007,831376
sle,2008,855330
sle,2009,879905
sle,2010,905221
sle,2011,931266
sle,2012,958098
sle,2013,985626
sle,2014,1013984
sle,2015,1043158
sle,2016,1073214
sle,2017,1104136
sle,2018,1135949
sle,2019,1168424
sle,2020,1201900
sle,2021,1236425
slv,1960,311194
slv,1961,326221
slv,1962,342035
slv,1963,358616
slv,1964,376025
slv,1965,394228
slv,1966,413339
slv,1967,433376
slv,1968,454415
slv,1969,476412
slv,1970,499507
slv,1971,523658
slv,1972,540940
slv,1973,558742
slv,1974,577156
slv,1975,596178
slv,1976,615853
slv,1977,636121
slv,1978,657085
slv,1979,678741
slv,1980,701141
slv,1981,724216
slv,1982,748084
slv,1983,772738
slv,1984,798240
slv,1985,824511
slv,1986,851684
slv,1987,879752
slv,1988,908787
slv,1989,938695
slv,1990,969631
slv,1991,1001587
slv,1992,1034642
slv,1993,1044569
slv,1994,1046986
slv,1995,1049408
slv,1996,1051840
slv,1997,1054270
slv,1998,1056710
slv,1999,1059155
slv,2000,1061609
slv,2001,1064062
slv,2002,1066524
slv,2003,1068992
slv,2004,1071469
slv,2005,1073945
slv,2006,1076430
slv,2007,1078921
slv,2008,1081421
slv,2009,1083919
slv,2010,1086428
slv,2011,1088941
slv,2012,1091465
slv,2013,1093987
slv,2014,1096518
slv,2015,1099055
slv,2016,1101602
slv,2017,1104147
slv,2018,1106698
slv,2019,1105662
slv,2020,1105766
slv,2021,1107305
som,1960,93923
som,1961,100879
som,1962,108361
som,1963,116398
som,1964,127855
som,1965,143560
som,1966,161221
som,1967,181054
som,1968,203359
som,1969,228340
som,1970,256430
som,1971,287975
som,1972,323453
som,1973,363185
som,1974,407863
som,1975,444981
som,1976,464428
som,1977,484668
som,1978,505820
som,1979,527895
som,1980,550966
som,1981,574977
som,1982,600127
som,1983,648176
som,1984,700125
som,1985,747230
som,1986,797577
som,1987,851315
som,1988,908756
som,1989,969899
som,1990,1035248
som,1991,1105000
som,1992,1115275
som,1993,1125616
som,1994,1136068
som,1995,1146617
som,1996,1157279
som,1997,1168010
som,1998,1178855
som,1999,1189802
som,2000,1200865
som,2001,1212000
som,2002,1259866
som,2003,1309622
som,2004,1361416
som,2005,1415108
som,2006,1470995
som,2007,1100208
som,2008,1178934
som,2009,1263053
som,2010,1353302
som,2011,1450000
som,2012,1526976
som,2013,1607810
som,2014,1693044
som,2015,1782796
som,2016,1877307
som,2017,1976828
som,2018,2081624
som,2019,2179855
som,2020,2282009
som,2021,2387920
srb,1960,638101
srb,1961,662571
srb,1962,683648
srb,1963,705395
srb,1964,727866
srb,1965,750988
srb,1966,774877
srb,1967,799526
srb,1968,824996
srb,1969,851203
srb,1970,878280
srb,1971,903424
srb,1972,920836
srb,1973,938534
srb,1974,956597
srb,1975,975007
srb,1976,993798
srb,1977,1012898
srb,1978,1032392
srb,1979,1052262
srb,1980,1072542
srb,1981,1089033
srb,1982,1093478
srb,1983,1097941
srb,1984,1102429
srb,1985,1106923
srb,1986,1111441
srb,1987,1115977
srb,1988,1120539
srb,1989,1125106
srb,1990,1129699
srb,1991,1136350
srb,1992,1149167
srb,1993,1162093
srb,1994,1175182
srb,1995,1188419
srb,1996,1201823
srb,1997,1215341
srb,1998,1229030
srb,1999,1242873
srb,2000,1256892
srb,2001,1271030
srb,2002,1283400
srb,2003,1289908
srb,2004,1296457
srb,2005,1303021
srb,2006,1309628
srb,2007,1316268
srb,2008,1322952
srb,2009,1329650
srb,2010,1336392
srb,2011,1343168
srb,2012,1349747
srb,2013,1356261
srb,2014,1362815
srb,2015,1369401
srb,2016,1376019
srb,2017,1382669
srb,2018,1389351
srb,2019,1393717
srb,2020,1397939
srb,2021,1401786
swe,1960,804595
swe,1961,827495
swe,1962,868218
swe,1963,910946
swe,1964,955839
swe,1965,1002812
swe,1966,1034645
swe,1967,1049617
swe,1968,1064827
swe,1969,1080215
swe,1970,1095847
swe,1971,1033207
swe,1972,1028502
swe,1973,1023832
swe,1974,1019177
swe,1975,1014543
swe,1976,1009924
swe,1977,1005338
swe,1978,1000767
swe,1979,996217
swe,1980,991681
swe,1981,991930
swe,1982,996974
swe,1983,1002044
swe,1984,1007147
swe,1985,1012261
swe,1986,1017409
swe,1987,1022583
swe,1988,1027790
swe,1989,1033010
swe,1990,1038263
swe,1991,1051209
swe,1992,1072208
swe,1993,1093567
swe,1994,1115381
swe,1995,1137631
swe,1996,1155126
swe,1997,1167554
swe,1998,1180134
swe,1999,1192848
swe,2000,1205718
swe,2001,1216110
swe,2002,1223997
swe,2003,1231936
swe,2004,1239937
swe,2005,1247968
swe,2006,1263550
swe,2007,1286995
swe,2008,1310908
swe,2009,1335197
swe,2010,1359972
swe,2011,1385646
swe,2012,1412295
swe,2013,1439380
swe,2014,1467023
swe,2015,1495198
swe,2016,1523953
swe,2017,1553180
swe,2018,1582968
swe,2019,1608037
swe,2020,1632798
swe,2021,1656571
syr,1960,1221178
syr,1961,1272151
syr,1962,1328971
syr,1963,1388336
syr,1964,1450449
syr,1965,1515167
syr,1966,1582878
syr,1967,1653622
syr,1968,1727643
syr,1969,1804772
syr,1970,1885466
syr,1971,1965105
syr,1972,2046772
syr,1973,2131597
syr,1974,2220067
syr,1975,2312210
syr,1976,2408318
syr,1977,2508143
syr,1978,2612257
syr,1979,2720697
syr,1980,2833802
syr,1981,2951282
syr,1982,3041739
syr,1983,3127569
syr,1984,3216237
syr,1985,3307465
syr,1986,3401720
syr,1987,3498979
syr,1988,3599483
syr,1989,3702920
syr,1990,3809821
syr,1991,3920159
syr,1992,4034215
syr,1993,4151632
syr,1994,4273018
syr,1995,4396675
syr,1996,4524187
syr,1997,4655513
syr,1998,4791339
syr,1999,4931639
syr,2000,5076780
syr,2001,5226320
syr,2002,5381039
syr,2003,5540918
syr,2004,5706375
syr,2005,5876742
syr,2006,6053023
syr,2007,6235242
syr,2008,6423881
syr,2009,6618373
syr,2010,6819744
syr,2011,5702322
syr,2012,4932573
syr,2013,4396767
syr,2014,4014938
syr,2015,4443339
syr,2016,5113582
syr,2017,5238862
syr,2018,5368378
syr,2019,5502085
syr,2020,5644630
syr,2021,5805965
tcd,1960,71280
tcd,1961,79267
tcd,1962,88162
tcd,1963,94733
tcd,1964,101770
tcd,1965,109203
tcd,1966,117189
tcd,1967,125760
tcd,1968,134970
tcd,1969,144827
tcd,1970,155419
tcd,1971,166785
tcd,1972,179000
tcd,1973,195007
tcd,1974,212470
tcd,1975,231497
tcd,1976,252258
tcd,1977,274816
tcd,1978,299426
tcd,1979,311267
tcd,1980,323593
tcd,1981,336372
tcd,1982,349674
tcd,1983,363502
tcd,1984,377897
tcd,1985,392820
tcd,1986,408355
tcd,1987,424503
tcd,1988,441314
tcd,1989,458742
tcd,1990,476883
tcd,1991,495741
tcd,1992,515373
tcd,1993,535406
tcd,1994,555139
tcd,1995,575600
tcd,1996,596844
tcd,1997,618810
tcd,1998,641617
tcd,1999,665265
tcd,2000,689818
tcd,2001,715207
tcd,2002,741567
tcd,2003,768898
tcd,2004,797277
tcd,2005,826620
tcd,2006,857086
tcd,2007,888675
tcd,2008,921474
tcd,2009,955389
tcd,2010,990552
tcd,2011,1027010
tcd,2012,1064809
tcd,2013,1103999
tcd,2014,1144632
tcd,2015,1186761
tcd,2016,1230440
tcd,2017,1275726
tcd,2018,1322679
tcd,2019,1371524
tcd,2020,1422547
tcd,2021,1476115
tgo,1960,94904
tgo,1961,105400
tgo,1962,112666
tgo,1963,120432
tgo,1964,128745
tgo,1965,137608
tgo,1966,147093
tgo,1967,157233
tgo,1968,168087
tgo,1969,179657
tgo,1970,191650
tgo,1971,203192
tgo,1972,215446
tgo,1973,228402
tgo,1974,242157
tgo,1975,256740
tgo,1976,272223
tgo,1977,288594
tgo,1978,305974
tgo,1979,324401
tgo,1980,343964
tgo,1981,364649
tgo,1982,387190
tgo,1983,411746
tgo,1984,437895
tgo,1985,465627
tgo,1986,495156
tgo,1987,526559
tgo,1988,560000
tgo,1989,588800
tgo,1990,619124
tgo,1991,651010
tgo,1992,684585
tgo,1993,719793
tgo,1994,756863
tgo,1995,795842
tgo,1996,836887
tgo,1997,879927
tgo,1998,925245
tgo,1999,972896
tgo,2000,1023073
tgo,2001,1075688
tgo,2002,1131087
tgo,2003,1189340
tgo,2004,1250679
tgo,2005,1315000
tgo,2006,1343976
tgo,2007,1373590
tgo,2008,1403899
tgo,2009,1434791
tgo,2010,1466407
tgo,2011,1498719
tgo,2012,1531789
tgo,2013,1565495
tgo,2014,1599990
tgo,2015,1635246
tgo,2016,1671279
tgo,2017,1708106
tgo,2018,1745744
tgo,2019,1785310
tgo,2020,1827878
tgo,2021,1874394
tha,1960,2271471
tha,1961,2355879
tha,1962,2443607
tha,1963,2534662
tha,1964,2629314
tha,1965,2727295
tha,1966,2829145
tha,1967,2934881
tha,1968,3044807
tha,1969,3158624
tha,1970,3280243
tha,1971,3416973
tha,1972,3559747
tha,1973,3708214
tha,1974,3863238
tha,1975,4024893
tha,1976,4193700
tha,1977,4369245
tha,1978,4552550
tha,1979,4743702
tha,1980,4923826
tha,1981,5050546
tha,1982,5182154
tha,1983,5318818
tha,1984,5461111
tha,1985,5608846
tha,1986,5763093
tha,1987,5924166
tha,1988,6092882
tha,1989,6269178
tha,1990,6442586
tha,1991,6550827
tha,1992,6667112
tha,1993,6791901
tha,1994,6926781
tha,1995,7072816
tha,1996,7231623
tha,1997,7404099
tha,1998,7592708
tha,1999,7799244
tha,2000,8034821
tha,2001,8311188
tha,2002,8600063
tha,2003,8901763
tha,2004,9217472
tha,2005,9546644
tha,2006,9891453
tha,2007,10252364
tha,2008,10630869
tha,2009,11026407
tha,2010,11441686
tha,2011,11748366
tha,2012,12037216
tha,2013,12332410
tha,2014,12635334
tha,2015,12945769
tha,2016,13263902
tha,2017,13589926
tha,2018,13924038
tha,2019,14170741
tha,2020,14411975
tha,2021,14646879
tun,1960,588271
tun,1961,601006
tun,1962,614036
tun,1963,627347
tun,1964,640967
tun,1965,654843
tun,1966,670169
tun,1967,691880
tun,1968,714325
tun,1969,737434
tun,1970,761324
tun,1971,785988
tun,1972,811487
tun,1973,837739
tun,1974,864879
tun,1975,892898
tun,1976,921865
tun,1977,951688
tun,1978,982519
tun,1979,1014349
tun,1980,1047256
tun,1981,1081135
tun,1982,1116160
tun,1983,1152319
tun,1984,1190764
tun,1985,1233560
tun,1986,1277956
tun,1987,1323951
tun,1988,1371667
tun,1989,1420964
tun,1990,1472105
tun,1991,1525087
tun,1992,1580052
tun,1993,1636839
tun,1994,1686610
tun,1995,1700091
tun,1996,1713700
tun,1997,1727379
tun,1998,1741186
tun,1999,1755104
tun,2000,1769153
tun,2001,1783275
tun,2002,1797529
tun,2003,1811897
tun,2004,1828955
tun,2005,1858568
tun,2006,1888701
tun,2007,1919324
tun,2008,1950485
tun,2009,1982065
tun,2010,2014201
tun,2011,2046858
tun,2012,2080091
tun,2013,2113769
tun,2014,2148041
tun,2015,2182869
tun,2016,2218261
tun,2017,2254227
tun,2018,2290777
tun,2019,2327822
tun,2020,2365201
tun,2021,2402680
tur,1960,3349316
tur,1961,3560717
tur,1962,3815085
tur,1963,4088345
tur,1964,4382367
tur,1965,4697467
tur,1966,4994752
tur,1967,5293097
tur,1968,5612723
tur,1969,5953800
tur,1970,6319334
tur,1971,6626792
tur,1972,6910649
tur,1973,7207161
tur,1974,7518187
tur,1975,7844025
tur,1976,8151709
tur,1977,8455525
tur,1978,8772796
tur,1979,9103750
tur,1980,9449544
tur,1981,9838042
tur,1982,10255564
tur,1983,10691381
tur,1984,11146960
tur,1985,11621250
tur,1986,12081698
tur,1987,12545347
tur,1988,13028586
tur,1989,13530218
tur,1990,14053150
tur,1991,14503135
tur,1992,14925862
tur,1993,15360308
tur,1994,15808652
tur,1995,16270732
tur,1996,16747656
tur,1997,17237879
tur,1998,17711183
tur,1999,18174366
tur,2000,18651191
tur,2001,19229175
tur,2002,19868003
tur,2003,20528831
tur,2004,21213396
tur,2005,21919627
tur,2006,22651235
tur,2007,23408128
tur,2008,24192300
tur,2009,25001389
tur,2010,25839645
tur,2011,26706973
tur,2012,27400782
tur,2013,27903045
tur,2014,28416288
tur,2015,28908251
tur,2016,29377612
tur,2017,29853900
tur,2018,30339219
tur,2019,30836753
tur,2020,31344136
tur,2021,31852051
tza,1960,185764
tza,1961,199301
tza,1962,213855
tza,1963,229479
tza,1964,246277
tza,1965,264263
tza,1966,283601
tza,1967,304364
tza,1968,333627
tza,1969,367005
tza,1970,403780
tza,1971,444244
tza,1972,488834
tza,1973,537765
tza,1974,591678
tza,1975,651005
tza,1976,716383
tza,1977,788129
tza,1978,867186
tza,1979,922266
tza,1980,974906
tza,1981,1030411
tza,1982,1089179
tza,1983,1151317
tza,1984,1217115
tza,1985,1286497
tza,1986,1359962
tza,1987,1437644
tza,1988,1519904
tza,1989,1592299
tza,1990,1665525
tza,1991,1742157
tza,1992,1822467
tza,1993,1906286
tza,1994,1994128
tza,1995,2086065
tza,1996,2182425
tza,1997,2283007
tza,1998,2388430
tza,1999,2498778
tza,2000,2614452
tza,2001,2735204
tza,2002,2861783
tza,2003,3024943
tza,2004,3200793
tza,2005,3386345
tza,2006,3582940
tza,2007,3790955
tza,2008,4011368
tza,2009,4243946
tza,2010,4490367
tza,2011,4751106
tza,2012,5027386
tza,2013,5318918
tza,2014,5627368
tza,2015,5953717
tza,2016,6299006
tza,2017,6664335
tza,2018,7050867
tza,2019,7429015
tza,2020,7822080
tza,2021,8228903
uga,1960,137486
uga,1961,151339
uga,1962,166609
uga,1963,183421
uga,1964,201955
uga,1965,222304
uga,1966,244735
uga,1967,269430
uga,1968,296655
uga,1969,326546
uga,1970,339836
uga,1971,350668
uga,1972,361862
uga,1973,373380
uga,1974,385281
uga,1975,397562
uga,1976,410253
uga,1977,423311
uga,1978,436804
uga,1979,450728
uga,1980,468589
uga,1981,491444
uga,1982,515448
uga,1983,540624
uga,1984,567067
uga,1985,594725
uga,1986,623773
uga,1987,654240
uga,1988,686240
uga,1989,719711
uga,1990,754863
uga,1991,792274
uga,1992,832239
uga,1993,874101
uga,1994,918131
uga,1995,964379
uga,1996,1013026
uga,1997,1063982
uga,1998,1117577
uga,1999,1173872
uga,2000,1233086
uga,2001,1295111
uga,2002,1360348
uga,2003,1428872
uga,2004,1500949
uga,2005,1576448
uga,2006,1655857
uga,2007,1739266
uga,2008,1827000
uga,2009,1918900
uga,2010,2015559
uga,2011,2117087
uga,2012,2223879
uga,2013,2335743
uga,2014,2453399
uga,2015,2576982
uga,2016,2706790
uga,2017,2843137
uga,2018,2986352
uga,2019,3137690
uga,2020,3298364
uga,2021,3469510
ukr,1960,2824547
ukr,1961,2909022
ukr,1962,2996221
ukr,1963,3086115
ukr,1964,3178918
ukr,1965,3274327
ukr,1966,3372828
ukr,1967,3474381
ukr,1968,3579231
ukr,1969,3687040
ukr,1970,3787418
ukr,1971,3877389
ukr,1972,3969770
ukr,1973,4064236
ukr,1974,4161240
ukr,1975,4260714
ukr,1976,4362871
ukr,1977,4467349
ukr,1978,4574648
ukr,1979,4661119
ukr,1980,4721126
ukr,1981,4781872
ukr,1982,4843621
ukr,1983,4906307
ukr,1984,4970033
ukr,1985,5034548
ukr,1986,5100136
ukr,1987,5166722
ukr,1988,5234418
ukr,1989,5264759
ukr,1990,5251730
ukr,1991,5238803
ukr,1992,5225963
ukr,1993,5213259
ukr,1994,5200640
ukr,1995,5188121
ukr,1996,5175686
ukr,1997,5163385
ukr,1998,5151167
ukr,1999,5139045
ukr,2000,5127007
ukr,2001,5115099
ukr,2002,5114021
ukr,2003,5121197
ukr,2004,5128533
ukr,2005,5144179
ukr,2006,5168383
ukr,2007,5192842
ukr,2008,5217596
ukr,2009,5238873
ukr,2010,5256624
ukr,2011,5274515
ukr,2012,5292576
ukr,2013,5310730
ukr,2014,5329053
ukr,2015,5347523
ukr,2016,5366164
ukr,2017,5384902
ukr,2018,5403788
ukr,2019,5415973
ukr,2020,5426469
ukr,2021,5435099
ury,1960,1284958
ury,1961,1292480
ury,1962,1300058
ury,1963,1307679
ury,1964,1315356
ury,1965,1323057
ury,1966,1330813
ury,1967,1338615
ury,1968,1346474
ury,1969,1354356
ury,1970,1362296
ury,1971,1370283
ury,1972,1378327
ury,1973,1386397
ury,1974,1394524
ury,1975,1402912
ury,1976,1413053
ury,1977,1423239
ury,1978,1433513
ury,1979,1443860
ury,1980,1454297
ury,1981,1464780
ury,1982,1475354
ury,1983,1486004
ury,1984,1496745
ury,1985,1507535
ury,1986,1516381
ury,1987,1524350
ury,1988,1532372
ury,1989,1540415
ury,1990,1548510
ury,1991,1556648
ury,1992,1564840
ury,1993,1573053
ury,1994,1581320
ury,1995,1589631
ury,1996,1597189
ury,1997,1597988
ury,1998,1598789
ury,1999,1599589
ury,2000,1600392
ury,2001,1601192
ury,2002,1601994
ury,2003,1602797
ury,2004,1603601
ury,2005,1612740
ury,2006,1621967
ury,2007,1631247
ury,2008,1640593
ury,2009,1649967
ury,2010,1659407
ury,2011,1668901
ury,2012,1678462
ury,2013,1688078
ury,2014,1697749
ury,2015,1707475
ury,2016,1717257
ury,2017,1727095
ury,2018,1736989
ury,2019,1744700
ury,2020,1752388
ury,2021,1759906
usa,1960,69978587
usa,1961,71357652
usa,1962,72774562
usa,1963,74228631
usa,1964,75723200
usa,1965,77253309
usa,1966,78826568
usa,1967,80442305
usa,1968,82104310
usa,1969,83807175
usa,1970,85290017
usa,1971,85993398
usa,1972,86720408
usa,1973,87468789
usa,1974,88242400
usa,1975,89041091
usa,1976,89866913
usa,1977,90717336
usa,1978,91596793
usa,1979,92505147
usa,1980,93466126
usa,1981,94515019
usa,1982,95589276
usa,1983,96688144
usa,1984,97813885
usa,1985,98962536
usa,1986,100139539
usa,1987,101344109
usa,1988,102578758
usa,1989,103839184
usa,1990,105216000
usa,1991,106882401
usa,1992,108589444
usa,1993,110331233
usa,1994,112116197
usa,1995,113943290
usa,1996,115816534
usa,1997,117729566
usa,1998,119691727
usa,1999,121701995
usa,2000,123562801
usa,2001,124843418
usa,2002,126152120
usa,2003,127487866
usa,2004,128853293
usa,2005,130243458
usa,2006,131664843
