geo,time,sp_pop_totl
prk,1998,22536754
prk,1999,22731470
prk,2000,22929078
prk,2001,23132982
prk,2002,23339453
prk,2003,23542434
prk,2004,23732740
prk,2005,23904167
prk,2006,24054866
prk,2007,24188330
prk,2008,24310143
prk,2009,24428340
prk,2010,24548840
prk,2011,24673392
prk,2012,24800638
prk,2013,24929500
prk,2014,25057793
prk,2015,25183832
prk,2016,25307665
prk,2017,25429816
prk,2018,25549606
prk,2019,25666158
prk,2020,25778815
prt,1960,8857716
prt,1961,8929316
prt,1962,8993985
prt,1963,9030355
prt,1964,9035365
prt,1965,8998595
prt,1966,8930990
prt,1967,8874520
prt,1968,8836650
prt,1969,8757705
prt,1970,8680431
prt,1971,8643756
prt,1972,8630430
prt,1973,8633100
prt,1974,8754365
prt,1975,9093470
prt,1976,9355810
prt,1977,9455675
prt,1978,9558250
prt,1979,9661265
prt,1980,9766312
prt,1981,9851362
prt,1982,9911771
prt,1983,9957865
prt,1984,9996232
prt,1985,10023613
prt,1986,10032734
prt,1987,10030031
prt,1988,10019610
prt,1989,10005000
prt,1990,9983218
prt,1991,9960235
prt,1992,9952494
prt,1993,9964675
prt,1994,9991525
prt,1995,10026176
prt,1996,10063945
prt,1997,10108977
prt,1998,10160196
prt,1999,10217828
prt,2000,10289898
prt,2001,10362722
prt,2002,10419631
prt,2003,10458821
prt,2004,10483861
prt,2005,10503330
prt,2006,10522288
prt,2007,10542964
prt,2008,10558177
prt,2009,10568247
prt,2010,10573100
prt,2011,10557560
prt,2012,10514844
prt,2013,10457295
prt,2014,10401062
prt,2015,10358076
prt,2016,10325452
prt,2017,10300300
prt,2018,10283822
prt,2019,10286263
prt,2020,10297081
pry,1960,1903990
pry,1961,1954552
pry,1962,2006675
pry,1963,2060340
pry,1964,2115573
pry,1965,2172309
pry,1966,2230733
pry,1967,2290797
pry,1968,2351926
pry,1969,2413396
pry,1970,2474757
pry,1971,2535877
pry,1972,2597149
pry,1973,2659418
pry,1974,2723816
pry,1975,2791236
pry,1976,2861868
pry,1977,2935710
pry,1978,3013281
pry,1979,3095151
pry,1980,3181627
pry,1981,3272922
pry,1982,3368763
pry,1983,3468533
pry,1984,3571275
pry,1985,3676206
pry,1986,3783074
pry,1987,3891725
pry,1988,4001678
pry,1989,4112396
pry,1990,4223413
pry,1991,4334348
pry,1992,4445019
pry,1993,4555518
pry,1994,4666096
pry,1995,4776838
pry,1996,4887638
pry,1997,4998096
pry,1998,5107840
pry,1999,5216346
pry,2000,5323202
pry,2001,5428442
pry,2002,5531958
pry,2003,5632983
pry,2004,5730556
pry,2005,5824095
pry,2006,5913212
pry,2007,5998430
pry,2008,6081296
pry,2009,6163970
pry,2010,6248017
pry,2011,6333981
pry,2012,6421510
pry,2013,6510273
pry,2014,6599524
pry,2015,6688746
pry,2016,6777878
pry,2017,6867058
pry,2018,6956069
pry,2019,7044639
pry,2020,7132530
pse,1990,1978248
pse,1991,2068845
pse,1992,2163591
pse,1993,2262676
pse,1994,2366298
pse,1995,2474666
pse,1996,2587997
pse,1997,2706518
pse,1998,2776568
pse,1999,2848431
pse,2000,2922153
pse,2001,2997784
pse,2002,3075373
pse,2003,3154969
pse,2004,3236626
pse,2005,3320396
pse,2006,3406334
pse,2007,3494496
pse,2008,3591977
pse,2009,3689099
pse,2010,3786161
pse,2011,3882986
pse,2012,3979998
pse,2013,4076708
pse,2014,4173398
pse,2015,4270092
pse,2016,4367088
pse,2017,4454805
pse,2018,4569087
pse,2019,4685306
pse,2020,4803269
pyf,1960,78080
pyf,1961,80705
pyf,1962,83652
pyf,1963,86847
pyf,1964,90132
pyf,1965,93442
pyf,1966,96719
pyf,1967,99990
pyf,1968,103329
pyf,1969,106814
pyf,1970,110490
pyf,1971,114385
pyf,1972,118438
pyf,1973,122641
pyf,1974,126919
pyf,1975,131229
pyf,1976,135559
pyf,1977,139893
pyf,1978,144273
pyf,1979,148734
pyf,1980,153298
pyf,1981,157954
pyf,1982,162679
pyf,1983,167456
pyf,1984,172249
pyf,1985,177024
pyf,1986,181807
pyf,1987,186588
pyf,1988,191260
pyf,1989,195728
pyf,1990,199906
pyf,1991,203716
pyf,1992,207238
pyf,1993,210644
pyf,1994,214196
pyf,1995,218064
pyf,1996,222323
pyf,1997,226854
pyf,1998,231562
pyf,1999,236217
pyf,2000,240681
pyf,2001,244929
pyf,2002,248976
pyf,2003,252707
pyf,2004,255995
pyf,2005,258780
pyf,2006,261007
pyf,2007,262717
pyf,2008,264064
pyf,2009,265256
pyf,2010,266449
pyf,2011,267702
pyf,2012,268995
pyf,2013,270332
pyf,2014,271713
pyf,2015,273119
pyf,2016,274576
pyf,2017,276108
pyf,2018,277673
pyf,2019,279285
pyf,2020,280904
qat,1960,47383
qat,1961,51427
qat,1962,56266
qat,1963,61721
qat,1964,67562
qat,1965,73631
qat,1966,79850
qat,1967,86298
qat,1968,93206
qat,1969,100880
qat,1970,109521
qat,1971,119413
qat,1972,130505
qat,1973,142181
qat,1974,153624
qat,1975,164314
qat,1976,173716
qat,1977,182319
qat,1978,191947
qat,1979,205172
qat,1980,223622
qat,1981,247984
qat,1982,277229
qat,1983,309299
qat,1984,341272
qat,1985,370886
qat,1986,397739
qat,1987,422154
qat,1988,443611
qat,1989,461688
qat,1990,476275
qat,1991,487354
qat,1992,495403
qat,1993,501479
qat,1994,507044
qat,1995,513447
qat,1996,522531
qat,1997,535320
qat,1998,551566
qat,1999,570486
qat,2000,592467
qat,2001,615013
qat,2002,640872
qat,2003,681791
qat,2004,753332
qat,2005,865410
qat,2006,1022704
qat,2007,1218441
qat,2008,1436670
qat,2009,1654944
qat,2010,1856329
qat,2011,2035862
qat,2012,2196078
qat,2013,2336579
qat,2014,2459202
qat,2015,2565708
qat,2016,2654379
qat,2017,2724727
qat,2018,2781682
qat,2019,2832071
qat,2020,2881060
rou,1960,18406905
rou,1961,18555250
rou,1962,18676550
rou,1963,18797850
rou,1964,18919126
rou,1965,19031576
rou,1966,19215450
rou,1967,19534242
rou,1968,19799831
rou,1969,20009141
rou,1970,20250398
rou,1971,20461567
rou,1972,20657957
rou,1973,20835681
rou,1974,21029429
rou,1975,21293583
rou,1976,21551634
rou,1977,21756096
rou,1978,21951464
rou,1979,22090488
rou,1980,22207282
rou,1981,22353070
rou,1982,22475741
rou,1983,22560478
rou,1984,22640547
rou,1985,22732999
rou,1986,22836841
rou,1987,22949430
rou,1988,23057662
rou,1989,23161458
rou,1990,23201835
rou,1991,23001155
rou,1992,22794284
rou,1993,22763280
rou,1994,22730211
rou,1995,22684270
rou,1996,22619004
rou,1997,22553978
rou,1998,22507344
rou,1999,22472040
rou,2000,22442971
rou,2001,22131970
rou,2002,21730496
rou,2003,21574326
rou,2004,21451748
rou,2005,21319685
rou,2006,21193760
rou,2007,20882982
rou,2008,20537875
rou,2009,20367487
rou,2010,20246871
rou,2011,20147528
rou,2012,20058035
rou,2013,19983693
rou,2014,19908979
rou,2015,19815616
rou,2016,19702267
rou,2017,19588715
rou,2018,19473970
rou,2019,19371648
rou,2020,19257520
rus,1960,119897000
rus,1961,121236000
rus,1962,122591000
rus,1963,123960000
rus,1964,125345000
rus,1965,126745000
rus,1966,127468000
rus,1967,128196000
rus,1968,128928000
rus,1969,129664000
rus,1970,130404000
rus,1971,131155000
rus,1972,131909000
rus,1973,132669000
rus,1974,133432000
rus,1975,134200000
rus,1976,135147000
rus,1977,136100000
rus,1978,137060000
rus,1979,138027000
rus,1980,139010000
rus,1981,139941000
rus,1982,140823000
rus,1983,141668000
rus,1984,142745000
rus,1985,143858000
rus,1986,144894000
rus,1987,145908000
rus,1988,146857000
rus,1989,147721000
rus,1990,147969407
rus,1991,148394216
rus,1992,148538197
rus,1993,148458777
rus,1994,148407912
rus,1995,148375787
rus,1996,148160129
rus,1997,147915361
rus,1998,147670784
rus,1999,147214776
rus,2000,146596869
rus,2001,145976482
rus,2002,145306497
rus,2003,144648618
rus,2004,144067316
rus,2005,143518814
rus,2006,143049637
rus,2007,142805114
rus,2008,142742366
rus,2009,142785349
rus,2010,142849468
rus,2011,142960908
rus,2012,143201721
rus,2013,143506995
rus,2014,143819667
rus,2015,144096870
rus,2016,144342397
rus,2017,144496739
rus,2018,144477859
rus,2019,144406261
rus,2020,144104080
rwa,1960,2935575
rwa,1961,2998334
rwa,1962,3052937
rwa,1963,3105417
rwa,1964,3164258
rwa,1965,3235536
rwa,1966,3321674
rwa,1967,3420897
rwa,1968,3529839
rwa,1969,3643237
rwa,1970,3757351
rwa,1971,3871428
rwa,1972,3987223
rwa,1973,4106411
rwa,1974,4231579
rwa,1975,4364709
rwa,1976,4506109
rwa,1977,4655386
rwa,1978,4812872
rwa,1979,4978812
rwa,1980,5153314
rwa,1981,5329250
rwa,1982,5504847
rwa,1983,5690989
rwa,1984,5902847
rwa,1985,6146884
rwa,1986,6443748
rwa,1987,6779981
rwa,1988,7088194
rwa,1989,7276983
rwa,1990,7288883
rwa,1991,7083928
rwa,1992,6702239
rwa,1993,6263758
rwa,1994,5936253
rwa,1995,5836490
rwa,1996,6013112
rwa,1997,6419898
rwa,1998,6962800
rwa,1999,7501238
rwa,2000,7933688
rwa,2001,8231150
rwa,2002,8427061
rwa,2003,8557160
rwa,2004,8680516
rwa,2005,8840220
rwa,2006,9043342
rwa,2007,9273759
rwa,2008,9524532
rwa,2009,9782770
rwa,2010,10039338
rwa,2011,10293333
rwa,2012,10549668
rwa,2013,10811538
rwa,2014,11083629
rwa,2015,11369066
rwa,2016,11668829
rwa,2017,11980960
rwa,2018,12301969
rwa,2019,12626938
rwa,2020,12952209
sau,1960,4086534
sau,1961,4218852
sau,1962,4362788
sau,1963,4516540
sau,1964,4677304
sau,1965,4843632
sau,1966,5015353
sau,1967,5195124
sau,1968,5387822
sau,1969,5599909
sau,1970,5836388
sau,1971,6100631
sau,1972,6392973
sau,1973,6711922
sau,1974,7054532
sau,1975,7419486
sau,1976,7802928
sau,1977,8207695
sau,1978,8646845
sau,1979,9137928
sau,1980,9691471
sau,1981,10311771
sau,1982,10988851
sau,1983,11701132
sau,1984,12418836
sau,1985,13118998
sau,1986,13794167
sau,1987,14445663
sau,1988,15070082
sau,1989,15666289
sau,1990,16233786
sau,1991,16772695
sau,1992,17282686
sau,1993,17763297
sau,1994,18214475
sau,1995,18638790
sau,1996,19033843
sau,1997,19407138
sau,1998,19783301
sau,1999,20194531
sau,2000,20663840
sau,2001,21202646
sau,2002,21805322
sau,2003,22456645
sau,2004,23132686
sau,2005,23816175
sau,2006,24498313
sau,2007,25184589
sau,2008,25888535
sau,2009,26630303
sau,2010,27421468
sau,2011,28267591
sau,2012,29154906
sau,2013,30052058
sau,2014,30916603
sau,2015,31717676
sau,2016,32443443
sau,2017,33101183
sau,2018,33702757
sau,2019,34268529
sau,2020,34813867
sdn,1960,7544498
sdn,1961,7769475
sdn,1962,8004122
sdn,1963,8248818
sdn,1964,8503989
sdn,1965,8770094
sdn,1966,9047803
sdn,1967,9337662
sdn,1968,9639846
sdn,1969,9954411
sdn,1970,10281695
sdn,1971,10621471
sdn,1972,10974626
sdn,1973,11343923
sdn,1974,11732957
sdn,1975,12144128
sdn,1976,12578398
sdn,1977,13034631
sdn,1978,13510429
sdn,1979,14002302
sdn,1980,14507466
sdn,1981,15027254
sdn,1982,15562129
sdn,1983,16107613
sdn,1984,16657956
sdn,1985,17210182
sdn,1986,17757494
sdn,1987,18303430
sdn,1988,18867559
sdn,1989,19476653
sdn,1990,20147592
sdn,1991,20891442
sdn,1992,21696240
sdn,1993,22527837
sdn,1994,23338465
sdn,1995,24094741
sdn,1996,24782384
sdn,1997,25413912
sdn,1998,26015518
sdn,1999,26626512
sdn,2000,27275019
sdn,2001,27971077
sdn,2002,28704786
sdn,2003,29460517
sdn,2004,30214189
sdn,2005,30949514
sdn,2006,31661824
sdn,2007,32360619
sdn,2008,33060844
sdn,2009,33783779
sdn,2010,34545014
sdn,2011,35349676
sdn,2012,36193781
sdn,2013,37072555
sdn,2014,37977657
sdn,2015,38902948
sdn,2016,39847433
sdn,2017,40813398
sdn,2018,41801532
sdn,2019,42813237
sdn,2020,43849269
sen,1960,3206757
sen,1961,3295280
sen,1962,3386803
sen,1963,3481654
sen,1964,3580241
sen,1965,3682879
sen,1966,3789381
sen,1967,3899648
sen,1968,4014107
sen,1969,4133324
sen,1970,4257508
sen,1971,4387532
sen,1972,4522886
sen,1973,4660726
sen,1974,4797188
sen,1975,4929846
sen,1976,5057375
sen,1977,5181505
sen,1978,5306685
sen,1979,5439069
sen,1980,5583157
sen,1981,5740441
sen,1982,5909734
sen,1983,6089567
sen,1984,6277420
sen,1985,6471329
sen,1986,6670665
sen,1987,6875746
sen,1988,7086624
sen,1989,7303511
sen,1990,7526306
sen,1991,7755503
sen,1992,7990090
sen,1993,8226749
sen,1994,8461066
sen,1995,8690155
sen,1996,8912872
sen,1997,9130876
sen,1998,9347777
sen,1999,9568717
sen,2000,9797731
sen,2001,10036102
sen,2002,10283694
sen,2003,10541470
sen,2004,10810086
sen,2005,11090123
sen,2006,11382272
sen,2007,11687078
sen,2008,12004700
sen,2009,12335092
sen,2010,12678143
sen,2011,13033814
sen,2012,13401990
sen,2013,13782429
sen,2014,14174740
sen,2015,14578450
sen,2016,14993514
sen,2017,15419354
sen,2018,15854324
sen,2019,16296362
sen,2020,16743930
sgp,1960,1646400
sgp,1961,1702400
sgp,1962,1750200
sgp,1963,1795000
sgp,1964,1841600
sgp,1965,1886900
sgp,1966,1934400
sgp,1967,1977600
sgp,1968,2012000
sgp,1969,2042500
sgp,1970,2074507
sgp,1971,2112900
sgp,1972,2152400
sgp,1973,2193000
sgp,1974,2229800
sgp,1975,2262600
sgp,1976,2293300
sgp,1977,2325300
sgp,1978,2353600
sgp,1979,2383500
sgp,1980,2413945
sgp,1981,2532835
sgp,1982,2646466
sgp,1983,2681061
sgp,1984,2732221
sgp,1985,2735957
sgp,1986,2733373
sgp,1987,2774789
sgp,1988,2846108
sgp,1989,2930901
sgp,1990,3047132
sgp,1991,3135083
sgp,1992,3230698
sgp,1993,3313471
sgp,1994,3419048
sgp,1995,3524506
sgp,1996,3670704
sgp,1997,3796038
sgp,1998,3927213
sgp,1999,3958723
sgp,2000,4027887
sgp,2001,4138012
sgp,2002,4175950
sgp,2003,4114826
sgp,2004,4166664
sgp,2005,4265762
sgp,2006,4401365
sgp,2007,4588599
sgp,2008,4839396
sgp,2009,4987573
sgp,2010,5076732
sgp,2011,5183688
sgp,2012,5312437
sgp,2013,5399162
sgp,2014,5469724
sgp,2015,5535002
sgp,2016,5607283
sgp,2017,5612253
sgp,2018,5638676
sgp,2019,5703569
sgp,2020,5685807
slb,1960,117847
slb,1961,121385
slb,1962,125040
slb,1963,128838
slb,1964,132766
slb,1965,136815
slb,1966,140995
slb,1967,145319
slb,1968,149887
slb,1969,154830
slb,1970,160240
slb,1971,166163
slb,1972,172550
slb,1973,179306
slb,1974,186297
slb,1975,193401
slb,1976,200602
slb,1977,207885
slb,1978,215299
slb,1979,222841
slb,1980,230550
slb,1981,238423
slb,1982,246451
slb,1983,254566
slb,1984,262691
slb,1985,270787
slb,1986,278834
slb,1987,286871
slb,1988,294976
slb,1989,303272
slb,1990,311869
slb,1991,320781
slb,1992,330004
slb,1993,339501
slb,1994,349273
slb,1995,359276
slb,1996,369517
slb,1997,379998
slb,1998,390702
slb,1999,401592
slb,2000,412665
slb,2001,423949
slb,2002,435434
slb,2003,447016
slb,2004,458549
slb,2005,469918
slb,2006,481086
slb,2007,492133
slb,2008,503366
slb,2009,515182
slb,2010,527861
slb,2011,541522
slb,2012,556066
slb,2013,571329
slb,2014,587079
slb,2015,603133
slb,2016,619438
slb,2017,636030
slb,2018,652856
slb,2019,669821
slb,2020,686878
sle,1960,2317638
sle,1961,2352370
sle,1962,2388759
sle,1963,2426864
sle,1964,2466671
sle,1965,2508226
sle,1966,2551580
sle,1967,2596798
sle,1968,2644011
sle,1969,2693344
sle,1970,2744890
sle,1971,2798727
sle,1972,2854866
sle,1973,2913347
sle,1974,2974105
sle,1975,3037158
sle,1976,3102595
sle,1977,3170503
sle,1978,3240841
sle,1979,3313506
sle,1980,3388494
sle,1981,3464113
sle,1982,3540164
sle,1983,3619854
sle,1984,3707513
sle,1985,3805304
sle,1986,3916685
sle,1987,4038154
sle,1988,4156636
sle,1989,4254434
sle,1990,4319763
sle,1991,4348663
sle,1992,4347727
sle,1993,4328965
sle,1994,4309780
sle,1995,4303953
sle,1996,4312660
sle,1997,4335295
sle,1998,4381484
sle,1999,4462374
sle,2000,4584570
sle,2001,4754069
sle,2002,4965770
sle,2003,5201074
sle,2004,5433995
sle,2005,5645629
sle,2006,5829240
sle,2007,5989641
sle,2008,6133599
sle,2009,6272735
sle,2010,6415636
sle,2011,6563238
sle,2012,6712586
sle,2013,6863975
sle,2014,7017153
sle,2015,7171909
sle,2016,7328846
sle,2017,7488427
sle,2018,7650149
sle,2019,7813207
sle,2020,7976985
slv,1960,2766319
slv,1961,2846601
slv,1962,2931187
slv,1963,3019224
slv,1964,3109571
slv,1965,3201310
slv,1966,3293954
slv,1967,3387384
slv,1968,3481624
slv,1969,3576834
slv,1970,3673066
slv,1971,3770060
slv,1972,3867310
slv,1973,3964273
slv,1974,4060255
slv,1975,4154689
slv,1976,4247508
slv,1977,4338451
slv,1978,4426679
slv,1979,4511127
slv,1980,4591135
slv,1981,4666361
slv,1982,4737256
slv,1983,4804936
slv,1984,4871041
slv,1985,4936803
slv,1986,5002339
slv,1987,5067531
slv,1988,5133273
slv,1989,5200608
slv,1990,5270074
slv,1991,5342190
slv,1992,5416327
slv,1993,5490478
slv,1994,5561916
slv,1995,5628602
slv,1996,5689943
slv,1997,5746288
slv,1998,5797764
slv,1999,5844834
slv,2000,5887930
slv,2001,5927001
slv,2002,5962139
slv,2003,5994075
slv,2004,6023801
slv,2005,6052124
slv,2006,6079395
slv,2007,6105810
slv,2008,6131767
slv,2009,6157678
slv,2010,6183877
slv,2011,6210567
slv,2012,6237922
slv,2013,6266076
slv,2014,6295124
slv,2015,6325121
slv,2016,6356137
slv,2017,6388124
slv,2018,6420740
slv,2019,6453550
slv,2020,6486201
smr,1960,15440
smr,1961,15836
smr,1962,16255
smr,1963,16669
smr,1964,17101
smr,1965,17508
smr,1966,17919
smr,1967,18309
smr,1968,18668
smr,1969,18980
smr,1970,19224
smr,1971,19393
smr,1972,19490
smr,1973,19561
smr,1974,19661
smr,1975,19829
smr,1976,20086
smr,1977,20397
smr,1978,20764
smr,1979,21122
smr,1980,21453
smr,1981,21761
smr,1982,22043
smr,1983,22295
smr,1984,22546
smr,1985,22794
smr,1986,23046
smr,1987,23297
smr,1988,23548
smr,1989,23833
smr,1990,24124
smr,1991,24454
smr,1992,24830
smr,1993,25208
smr,1994,25588
smr,1995,25925
smr,1996,26253
smr,1997,26563
smr,1998,26851
smr,1999,27141
smr,2000,27460
smr,2001,27818
smr,2002,28175
smr,2003,28561
smr,2004,28942
smr,2005,29324
smr,2006,29694
smr,2007,30068
smr,2008,30434
smr,2009,30825
smr,2010,31221
smr,2011,31655
smr,2012,32103
smr,2013,32554
smr,2014,32941
smr,2015,33270
smr,2016,33503
smr,2017,33671
smr,2018,33784
smr,2019,33864
smr,2020,33938
som,1960,2755967
som,1961,2814125
som,1962,2874215
som,1963,2936478
som,1964,3001160
som,1965,3068465
som,1966,3143654
som,1967,3227835
som,1968,3312735
som,1969,3386736
som,1970,3444569
som,1971,3472357
som,1972,3479792
som,1973,3512626
som,1974,3632986
som,1975,3880285
som,1976,4278974
som,1977,4802134
som,1978,5375018
som,1979,5892763
som,1980,6281138
som,1981,6511115
som,1982,6608040
som,1983,6618594
som,1984,6614713
som,1985,6648628
som,1986,6736751
som,1987,6862267
som,1988,7005226
som,1989,7133263
som,1990,7225089
som,1991,7274026
som,1992,7295380
som,1993,7315864
som,1994,7372592
som,1995,7491647
som,1996,7682683
som,1997,7936122
som,1998,8235064
som,1999,8553595
som,2000,8872250
som,2001,9186719
som,2002,9501335
som,2003,9815412
som,2004,10130251
som,2005,10446856
som,2006,10763904
som,2007,11080122
som,2008,11397188
som,2009,11717691
som,2010,12043886
som,2011,12376305
som,2012,12715487
som,2013,13063711
som,2014,13423571
som,2015,13797204
som,2016,14185635
som,2017,14589165
som,2018,15008225
som,2019,15442906
som,2020,15893219
srb,1960,6608000
srb,1961,6655000
srb,1962,6696000
srb,1963,6732000
srb,1964,6765000
srb,1965,6794000
srb,1966,6841000
srb,1967,6880000
srb,1968,6915000
srb,1969,6945000
srb,1970,6972000
srb,1971,7013000
srb,1972,7053000
srb,1973,7091000
srb,1974,7128000
srb,1975,7163000
srb,1976,7214000
srb,1977,7258000
srb,1978,7297000
srb,1979,7332000
srb,1980,7362000
srb,1981,7405000
srb,1982,7440000
srb,1983,7468000
srb,1984,7489000
srb,1985,7504000
srb,1986,7536000
srb,1987,7558000
srb,1988,7572000
srb,1989,7581000
srb,1990,7586000
srb,1991,7595636
srb,1992,7646424
srb,1993,7699307
srb,1994,7734639
srb,1995,7625357
srb,1996,7617794
srb,1997,7596501
srb,1998,7567745
srb,1999,7540401
srb,2000,7516346
srb,2001,7503433
srb,2002,7496522
srb,2003,7480591
srb,2004,7463157
srb,2005,7440769
srb,2006,7411569
srb,2007,7381579
srb,2008,7350222
srb,2009,7320807
srb,2010,7291436
srb,2011,7234099
srb,2012,7199077
srb,2013,7164132
srb,2014,7130576
srb,2015,7095383
srb,2016,7058322
srb,2017,7020858
srb,2018,6982604
srb,2019,6945235
srb,2020,6899126
ssd,1960,2842718
ssd,1961,2895609
ssd,1962,2951041
ssd,1963,3009061
ssd,1964,3069735
ssd,1965,3133155
ssd,1966,3199348
ssd,1967,3268392
ssd,1968,3340426
ssd,1969,3415572
ssd,1970,3494011
ssd,1971,3575896
ssd,1972,3661442
ssd,1973,3750780
ssd,1974,3844094
ssd,1975,3941613
ssd,1976,4041792
ssd,1977,4144552
ssd,1978,4253085
ssd,1979,4371711
ssd,1980,4502603
ssd,1981,4646478
ssd,1982,4799435
ssd,1983,4953154
ssd,1984,5096478
ssd,1985,5220748
ssd,1986,5328167
ssd,1987,5419808
ssd,1988,5485288
ssd,1989,5511582
ssd,1990,5492620
ssd,1991,5420179
ssd,1992,5305449
ssd,1993,5185712
ssd,1994,5111371
ssd,1995,5118084
ssd,1996,5221925
ssd,1997,5411653
ssd,1998,5661934
ssd,1999,5933884
ssd,2000,6199396
ssd,2001,6447791
ssd,2002,6688225
ssd,2003,6935665
ssd,2004,7213354
ssd,2005,7535931
ssd,2006,7907407
ssd,2007,8315144
ssd,2008,8736932
ssd,2009,9142258
ssd,2010,9508372
ssd,2011,9830695
ssd,2012,10113648
ssd,2013,10355030
ssd,2014,10554882
ssd,2015,10715657
ssd,2016,10832520
ssd,2017,10910774
ssd,2018,10975924
ssd,2019,11062114
ssd,2020,11193729
stp,1960,64294
stp,1961,64597
stp,1962,64478
stp,1963,64237
stp,1964,64278
stp,1965,64884
stp,1966,66172
stp,1967,68039
stp,1968,70258
stp,1969,72501
stp,1970,74570
stp,1971,76344
stp,1972,77930
stp,1973,79463
stp,1974,81148
stp,1975,83134
stp,1976,85475
stp,1977,88102
stp,1978,90846
stp,1979,93458
stp,1980,95788
stp,1981,97767
stp,1982,99478
stp,1983,101064
stp,1984,102826
stp,1985,104926
stp,1986,107429
stp,1987,110259
stp,1988,113288
stp,1989,116313
stp,1990,119211
stp,1991,121949
stp,1992,124574
stp,1993,127066
stp,1994,129426
stp,1995,131679
stp,1996,133799
stp,1997,135831
stp,1998,137855
stp,1999,139964
stp,2000,142264
stp,2001,144760
stp,2002,147450
stp,2003,150405
stp,2004,153736
stp,2005,157472
stp,2006,161676
stp,2007,166297
stp,2008,171122
stp,2009,175877
stp,2010,180372
stp,2011,184521
stp,2012,188394
stp,2013,192076
stp,2014,195727
stp,2015,199439
stp,2016,203221
stp,2017,207086
stp,2018,211032
stp,2019,215048
stp,2020,219161
sur,1960,287870
sur,1961,295913
sur,1962,303894
sur,1963,311945
sur,1964,320267
sur,1965,328939
sur,1966,338155
sur,1967,347673
sur,1968,356551
sur,1969,363574
sur,1970,367926
sur,1971,369230
sur,1972,367907
sur,1973,364907
sur,1974,361665
sur,1975,359234
sur,1976,357949
sur,1977,357649
sur,1978,358103
sur,1979,358826
sur,1980,359531
sur,1981,360144
sur,1982,360927
sur,1983,362282
sur,1984,364722
sur,1985,368636
sur,1986,374133
sur,1987,381033
sur,1988,388877
sur,1989,397082
sur,1990,405169
sur,1991,413009
sur,1992,420658
sur,1993,428028
sur,1994,435099
sur,1995,441851
sur,1996,448207
sur,1997,454165
sur,1998,459838
sur,1999,465380
sur,2000,470944
sur,2001,476574
sur,2002,482228
sur,2003,487938
sur,2004,493680
sur,2005,499461
sur,2006,505292
sur,2007,511181
sur,2008,517122
sur,2009,523113
sur,2010,529126
sur,2011,535177
sur,2012,541247
sur,2013,547295
sur,2014,553278
sur,2015,559136
sur,2016,564883
sur,2017,570501
sur,2018,575987
sur,2019,581363
sur,2020,586634
svk,1960,4068095
svk,1961,4191667
svk,1962,4238188
svk,1963,4282017
svk,1964,4327341
svk,1965,4370983
svk,1966,4411666
svk,1967,4449367
svk,1968,4483915
svk,1969,4518607
svk,1970,4538223
svk,1971,4557449
svk,1972,4596622
svk,1973,4641445
svk,1974,4689623
svk,1975,4739105
svk,1976,4789507
svk,1977,4840501
svk,1978,4890125
svk,1979,4938973
svk,1980,4979815
svk,1981,5016105
svk,1982,5055099
svk,1983,5091971
svk,1984,5127097
svk,1985,5161768
svk,1986,5193838
svk,1987,5222840
svk,1988,5250596
svk,1989,5275942
svk,1990,5299187
svk,1991,5303294
svk,1992,5305016
svk,1993,5325305
svk,1994,5346331
svk,1995,5361999
svk,1996,5373361
svk,1997,5383291
svk,1998,5390516
svk,1999,5396020
svk,2000,5388720
svk,2001,5378867
svk,2002,5376912
svk,2003,5373374
svk,2004,5372280
svk,2005,5372807
svk,2006,5373054
svk,2007,5374622
svk,2008,5379233
svk,2009,5386406
svk,2010,5391428
svk,2011,5398384
svk,2012,5407579
svk,2013,5413393
svk,2014,5418649
svk,2015,5423801
svk,2016,5430798
svk,2017,5439232
svk,2018,5446771
svk,2019,5454147
svk,2020,5458827
svn,1960,1584720
svn,1961,1594131
svn,1962,1603649
svn,1963,1616971
svn,1964,1632114
svn,1965,1649160
svn,1966,1669905
svn,1967,1689528
svn,1968,1704546
svn,1969,1713874
svn,1970,1724891
svn,1971,1738335
svn,1972,1752233
svn,1973,1766697
svn,1974,1776132
svn,1975,1793581
svn,1976,1820249
svn,1977,1842377
svn,1978,1862548
svn,1979,1882599
svn,1980,1901315
svn,1981,1906531
svn,1982,1910334
svn,1983,1922321
svn,1984,1932154
svn,1985,1941641
svn,1986,1965964
svn,1987,1989776
svn,1988,1995196
svn,1989,1996351
svn,1990,1998161
svn,1991,1999429
svn,1992,1996498
svn,1993,1991746
svn,1994,1989443
svn,1995,1989872
svn,1996,1988628
svn,1997,1985956
svn,1998,1981629
svn,1999,1983045
svn,2000,1988925
svn,2001,1992060
svn,2002,1994530
svn,2003,1995733
svn,2004,1997012
svn,2005,2000474
svn,2006,2006868
svn,2007,2018122
svn,2008,2021316
svn,2009,2039669
svn,2010,2048583
svn,2011,2052843
svn,2012,2057159
svn,2013,2059953
svn,2014,2061980
svn,2015,2063531
svn,2016,2065042
svn,2017,2066388
svn,2018,2073894
svn,2019,2088385
svn,2020,2102419
swe,1960,7484656
swe,1961,7519998
swe,1962,7561588
swe,1963,7604328
swe,1964,7661354
swe,1965,7733853
swe,1966,7807797
swe,1967,7867931
swe,1968,7912273
swe,1969,7968072
swe,1970,8042801
swe,1971,8098334
swe,1972,8122300
