geo,time,ny_gdp_fcst_cd
rou,2011,161165092173.457
rou,2012,149836601118.73599
rou,2013,168281228402.29599
rou,2014,176859488833.15399
rou,2015,156097960406.42099
rou,2016,168725364603.86301
rou,2017,191644811844.54001
rou,2018,218210599756.444
rou,2019,225950116803.134
rou,2020,226582657869.93399
rus,1989,469993267879.01398
rus,1990,481033590039.68494
rus,1991,499037037037.03699
rus,1992,452186440677.966
rus,1993,395617960426.17999
rus,1994,364093214308.81696
rus,1995,369669952375.67798
rus,1996,357694708912.12701
rus,1997,369109766637.85693
rus,1998,246223596084.49301
rus,1999,176251015434.60599
rus,2000,232150728759.332
rus,2001,273424751456.97601
rus,2002,305623402312.59998
rus,2003,378592151560.66693
rus,2004,515750330805.276
rus,2005,654695371275.33203
rus,2006,845034890114.37585
rus,2007,1113509788587.53003
rus,2008,1415637543236.3999
rus,2009,1065875786001.43994
rus,2010,1318500045439.42993
rus,2011,1766900181330.26001
rus,2012,1911027048875.14966
rus,2013,2001478022379.55005
rus,2014,1791066127275.37988
rus,2015,1224537645119.52002
rus,2016,1149445959581.47998
rus,2017,1420867603956.27002
rus,2018,1481277433727.8501
rus,2019,1514207146966.90991
rus,2020,1334468220948.91992
rwa,1965,148799980
rwa,1966,124525702.85714
rwa,1967,159560018
rwa,1968,172200018
rwa,1969,188700037
rwa,1970,219900006
rwa,1971,222952578.19638
rwa,1972,246457838.33668
rwa,1973,290746157.14592
rwa,1974,308458423.18385
rwa,1975,571863295.74012
rwa,1976,637754162.10109
rwa,1977,746650558.55469
rwa,1978,905709147.27019
rwa,1979,1109346220.52885
rwa,1980,1254765349.93185
rwa,1981,1407062607.63214
rwa,1982,1407242640.23211
rwa,1983,1479688125.8852
rwa,1984,1587412957.22263
rwa,1985,1715625839.17973
rwa,1986,1944711061.30888
rwa,1987,2157434025.16467
rwa,1988,2395493877.51365
rwa,1989,2405021932.89997
rwa,1990,2550185618.14774
rwa,1991,1911600969.76612
rwa,1992,2029026704.02707
rwa,1993,1971525998.87685
rwa,1994,753636370.45454
rwa,1995,1293535010.94467
rwa,1996,1382334879.40812
rwa,1997,1851558301.7002
rwa,1998,1989343495.21844
rwa,1999,1978224355.79363
rwa,2000,1909005014.67553
rwa,2001,1801466347.35308
rwa,2002,1787520415.88236
rwa,2003,1944760115.68757
rwa,2004,2159906762.32879
rwa,2005,2675906282.75011
rwa,2006,3021295777.87473
rwa,2007,3701631761.29663
rwa,2008,4677377856.06878
rwa,2009,5135460202.54406
rwa,2010,5540776522.04677
rwa,2011,6185846729.96211
rwa,2012,7025672189.14818
rwa,2013,7216435521.68453
rwa,2014,7537216124.61882
rwa,2015,7784693015.13795
rwa,2016,7932078884.57501
rwa,2017,8467154241.48603
rwa,2018,8836774584.3832
rwa,2019,9478866393.37628
rwa,2020,9506966054.48684
sau,1970,5313713292.97389
sau,1971,7101730531.60464
sau,1972,9557910817.12956
sau,1973,14817182957.394
sau,1974,45288464867.1259
sau,1975,46627181364.74129
sau,1976,63748400074.2887
sau,1977,73788091173.1534
sau,1978,79728316125.97539
sau,1979,111217022310.67
sau,1980,163779942484.125
sau,1981,183512287880.27301
sau,1982,152291555896.64499
sau,1983,128107347321.819
sau,1984,118497506924.427
sau,1985,102818378730.36
sau,1986,86085696510.4202
sau,1987,84773912387.54849
sau,1988,86056963137.06329
sau,1989,93544619846.39391
sau,1990,115761112923.976
sau,1991,130354109612.817
sau,1992,134657970120.16
sau,1993,130490731855.808
sau,1994,132961535353.80499
sau,1995,141340366114.82001
sau,1996,156292572309.746
sau,1997,163533650867.82401
sau,1998,144105364746.66699
sau,1999,159147893333.33301
sau,2000,186941592880
sau,2001,182235392133.33301
sau,2002,187636205840
sau,2003,213651121920
sau,2004,256388929706.66696
sau,2005,325760279229.27094
sau,2006,373956210493.992
sau,2007,412815550366.91101
sau,2008,515812738640
sau,2009,425659232613.33295
sau,2010,524295599306.66693
sau,2011,666629506773.33301
sau,2012,730243110026.66699
sau,2013,741000727413.33301
sau,2014,750078347333.33301
sau,2015,647337902880
sau,2016,638039008106.66699
sau,2017,682352110960
sau,2018,781360398826.66699
sau,2019,787307334373.33301
sau,2020,694247463280
sdn,1960,1214666666.66667
sdn,1961,1305666666.66667
sdn,1962,1397333333.33333
sdn,1963,1416333333.33333
sdn,1964,1463666666.66667
sdn,1965,1531666666.66667
sdn,1966,1578000000
sdn,1967,1695000000
sdn,1968,1721666666.66667
sdn,1969,1867000000
sdn,1970,2132666666.66667
sdn,1971,2313000000
sdn,1972,2515000000
sdn,1973,3170333333.33333
sdn,1974,4096333333.33333
sdn,1975,4940666666.66667
sdn,1976,6177333333.33333
sdn,1977,7769000000
sdn,1978,6841750000
sdn,1979,8157500000
sdn,1980,6791333333.33333
sdn,1981,9194166666.66667
sdn,1982,8539444444.44444
sdn,1983,7611692307.69231
sdn,1984,9025285714.28572
sdn,1985,11636733333.3333
sdn,1986,15015000000
sdn,1987,19417222222.2222
sdn,1988,14602500000
sdn,1989,14588571428.5714
sdn,1990,11932377049.1803
sdn,1991,10944796296.2963
sdn,1992,6732659137.577
sdn,1993,8565163214.06152
sdn,1994,12364257251.3812
sdn,1995,13331179893.2691
sdn,1996,8734424688.19955
sdn,1997,11242324744.558
sdn,1998,10776093426.2948
sdn,1999,10218770659.2754
sdn,2000,11824842213.7523
sdn,2001,12676783301.121
sdn,2002,14227676882.7618
sdn,2003,16892069852.0959
sdn,2004,19993427707.3398
sdn,2005,25743217601.9047
sdn,2006,33791521805.2038
sdn,2007,43315332423.98689
sdn,2008,51793610133.0016
sdn,2009,44196579384.6154
sdn,2010,49427241379.3103
sdn,2011,47416578947.3684
sdn,2012,36672000000
sdn,2013,41162054794.52049
sdn,2014,47923146067.4157
sdn,2015,49862424242.4242
sdn,2016,38571200000
sdn,2017,36831809523.8095
sdn,2018,29126305882.3529
sdn,2019,20803262032.0856
sdn,2020,17070033374.6716
sen,1980,4112466284.3426
sen,1981,3756565153.86586
sen,1982,3673024402.31694
sen,1983,3234168909.46078
sen,1984,3164913959.36595
sen,1985,3476978404.47653
sen,1986,4874329124.30865
sen,1987,5853270158.02747
sen,1988,5800279249.16232
sen,1989,5910772295.42902
sen,1990,6792046339.8295
sen,1991,6635936510.23779
sen,1992,7111060765.76607
sen,1993,6817652599.24863
sen,1994,4675331840.85077
sen,1995,5829296396.82307
sen,1996,6006293853.57199
sen,1997,5522060563.39428
sen,1998,5949896099.98647
sen,1999,5994623012.5661
sen,2000,5472457011.32626
sen,2001,5816514957.78864
sen,2002,6209658605.16998
sen,2003,7934736816.02987
sen,2004,9062905226.81847
sen,2005,9748329656.38859
sen,2006,10379050985.2503
sen,2007,12673571991.0654
sen,2008,15321500820.1794
sen,2009,14766081823.1768
sen,2010,14632223285.1106
sen,2011,16117079081.1898
sen,2012,16115985191.4471
sen,2013,17206214812.6866
sen,2014,17843246064.4126
sen,2015,15873953441.7198
sen,2016,17084145003.0172
sen,2017,18987310402.1705
sen,2018,21191574706.1148
sen,2019,21365589540.7323
sen,2020,22225529780.4325
sgp,1960,666535998.95466
sgp,1961,725826473.27845
sgp,1962,785378283.02626
sgp,1963,876029008.23207
sgp,1964,850222135.11041
sgp,1965,920325362.6029
sgp,1966,1034692277.53822
sgp,1967,1175682738.79524
sgp,1968,1354501502.67869
sgp,1969,1573304586.43669
sgp,1970,1815366522.93218
sgp,1971,2154579903.30589
sgp,1972,2593109778.08372
sgp,1973,3529457777.77778
sgp,1974,5031089769.67527
sgp,1975,5433501579.87607
sgp,1976,6100999451.77751
sgp,1977,6373118018.45556
sgp,1978,7234278921.04616
sgp,1979,8937994722.95514
sgp,1980,11454842269.8427
sgp,1981,13664814122.9217
sgp,1982,15520992095.4229
sgp,1983,17126915887.8505
sgp,1984,19010837671.557
sgp,1985,18435328864.0945
sgp,1986,17929321394.4821
sgp,1987,20087535592.909
sgp,1988,24239886039.886
sgp,1989,28884267541.2443
sgp,1990,34468902220.1713
sgp,1991,43504370477.5687
sgp,1992,49495702885.2057
sgp,1993,57160168337.6656
sgp,1994,68761097289.5116
sgp,1995,81888528291.2375
sgp,1996,90309574468.08508
sgp,1997,93949824892.24141
sgp,1998,81374641491.3958
sgp,1999,81130147492.6254
sgp,2000,89555974477.95821
sgp,2001,84457219400.56929
sgp,2002,87719926281.69331
sgp,2003,92406440133.16499
sgp,2004,109299964501.242
sgp,2005,122102138908.916
sgp,2006,142417647429.039
sgp,2007,170644151018.51199
sgp,2008,183553325323.34399
sgp,2009,184567136473.01501
sgp,2010,226657132379.90497
sgp,2011,263476546350.77097
sgp,2012,278161318716.492
sgp,2013,289858147526.57202
sgp,2014,297686686133.69098
sgp,2015,290360343322.66498
sgp,2016,299522113644.58899
sgp,2017,322428343833.73199
sgp,2018,356275800711.74402
sgp,2019,355345697111.85999
sgp,2020,324172863666.01398
slb,1971,48464163.82253
slb,1972,39054102.47223
slb,1973,53146258.5034
slb,1974,80813870.18197
slb,1975,71868045.5557
slb,1976,80043993.64536
slb,1977,89376801.95165
slb,1978,106558315.21117
slb,1979,143648960.73903
slb,1980,160515338.66916
slb,1981,176977667.47383
slb,1982,176809005.57238
slb,1983,170387517.96264
slb,1984,241184226.11955
slb,1985,220966616.41728
slb,1986,199425782.39442
slb,1987,227026352.4578
slb,1988,294115293.19023
slb,1989,315884719.22474
slb,1990,285868698.38968
slb,1991,302895240.90172
slb,1992,354871759.84427
slb,1993,377482197.19547
slb,1994,437260740.11059
slb,1995,491734930.56167
slb,1996,537068192.01436
slb,1997,539266593.12868
slb,1998,447753135.64249
slb,1999,456398172.83644
slb,2000,416553675.647
slb,2001,407583099.65896
slb,2002,335682847.321
slb,2003,325304094.11263
slb,2004,366948575.09319
slb,2005,405901804.80484
slb,2006,448754845.91629
sle,1964,353017366.40193
sle,1965,338239864.70405
sle,1966,344749862.10005
sle,1967,351004616.08352
sle,1968,336300134.52005
sle,1969,369600147.84006
sle,1970,381420152.56806
sle,1971,394213943.05411
sle,1972,453806404.23986
sle,1973,528761229.97469
sle,1974,592253767.26701
sle,1975,637373869.22
sle,1976,593616332.98587
sle,1977,675970344.52682
sle,1978,878142191.32029
sle,1979,1000879873.60095
sle,1980,1012097542.38903
sle,1981,1012164610.47364
sle,1982,1213821499.21285
sle,1983,954262648.97922
sle,1984,1045638359.32987
sle,1985,812181036.51354
sle,1986,448222731.7922
sle,1987,661776344.28736
sle,1988,993464335.36323
sle,1989,862162041.69662
sle,1990,609353192.49134
sle,1991,738220015.83238
sle,1992,643392070.48458
sle,1993,719730396.47577
sle,1994,865839611.38572
sle,1995,811129502.11864
sle,1996,897010969.9142
sle,1997,832050942.43505
sle,1998,646267587.61832
sle,1999,646674426.33854
sle,2000,599397734.33392
sle,2001,1020895424.21267
sle,2002,1181690080.56217
sle,2003,1309067903.48822
sle,2004,1372452014.28942
sle,2005,1576559073.53558
sle,2006,1790308924.96637
sle,2007,2057087104.66196
sle,2008,2385598487.67474
sle,2009,2329698153.35312
sle,2010,2436070841.30251
sle,2011,2832424332.90771
sle,2012,3662018198.46127
sle,2013,4748584237.99788
sle,2014,4814093056.43377
sle,2015,4034193311.09141
sle,2016,3513062502.42351
sle,2017,3604822588.79701
sle,2018,3879610547.22195
sle,2019,3875145749.75302
sle,2020,3832729474.00549
slv,1965,877720000
slv,1966,929520000
slv,1967,976200000
slv,1968,1009760100
slv,1969,1049400000
slv,1970,1132920000
slv,1971,1186120000
slv,1972,1263720000
slv,1973,1442320000
slv,1974,1665880000
slv,1975,1884120100
slv,1976,2328280100
slv,1977,2941640100
slv,1978,3127959900
slv,1979,3463639900
slv,1980,3573959900
slv,1981,3437200200
slv,1982,3399189200
slv,1983,3506347800
slv,1984,3661683400
slv,1985,3800368600
slv,1986,3771663100
slv,1987,3958045800
slv,1988,4189880000
slv,1989,4372215400
slv,1990,4527584183.50041
slv,1991,4909468400
slv,1992,5397303100
slv,1993,6179007900
slv,1994,7089216600
slv,1995,8147412900
slv,1996,8775964000
slv,1997,9440624000
slv,1998,10123232600
slv,1999,10459510200
slv,2000,10915724000
slv,2001,11323373600
slv,2002,11677069200
slv,2003,12140231800
slv,2004,12603088800
slv,2005,13401730000
slv,2006,14527930000
slv,2007,15469460000
slv,2008,16492420000
slv,2009,16302850000
slv,2010,16927900000
slv,2011,18532180000
slv,2012,19557140000
slv,2013,20073650000
slv,2014,20627710000
slv,2015,21289350000
slv,2016,21989870000
slv,2017,22651260000
slv,2018,23501950000
slv,2019,24336670000
slv,2020,22281270000
smr,2015,1296207506.14871
smr,2016,1348987562.15408
smr,2017,1412213433.43559
smr,2018,1532297837.02411
smr,2019,1501333643.98112
som,1960,163519952.51202
som,1961,173655930.53763
som,1962,184421939.67122
som,1963,195859948.53602
som,1964,208011943.67522
som,1965,219210675.77595
som,1966,231502610.98433
som,1967,244494533.0328
som,1968,254672476.44514
som,1969,271957284.57143
som,1970,286385572.57143
som,1971,290884605.67292
som,1972,369751163.45038
som,1973,446183078.56404
som,1974,392136611.27879
som,1975,639618582.36696
som,1976,731294358.06195
som,1977,457101430.72464
som,1978,493577334.80663
som,1979,514042053.54331
som,1980,567805135.88826
som,1981,642675971.08434
som,1982,719926574.46186
som,1983,672165450.34333
som,1984,756179015.91237
som,1985,835272937.39968
som,1986,874758878.55544
som,1987,965575217.06218
som,1988,999085690.14373
som,1989,1043638726.89784
som,1990,879102566.12889
srb,1995,15774858757.0621
srb,1996,20263426443.203
srb,1997,23798589381.459
srb,1998,17825278143.3186
srb,1999,17892801097.6289
srb,2000,6369917946.23365
srb,2001,11529981154.8308
srb,2002,14486146373.4291
srb,2003,19075651119.9019
srb,2004,22035021428.0576
srb,2005,22988330750.1596
srb,2006,27010566558.1466
srb,2007,35802839864.1655
srb,2008,43640616615.9699
srb,2009,37811479921.7527
srb,2010,34954691240.967
srb,2011,41559199491.6368
srb,2012,36554423899.0694
srb,2013,40951412007.4355
srb,2014,39530115275.8941
srb,2015,33064249701.7776
srb,2016,33753137864.7512
srb,2017,36680681595.67329
srb,2018,41955797398.7548
srb,2019,42612543895.6538
srb,2020,44318631722.71529
stp,2001,72676377.78356
stp,2002,80955228.15048
stp,2003,96416235.18336
stp,2004,108030841.31969
stp,2005,129245207.42565
stp,2006,131895201.06679
stp,2007,137263828.96992
stp,2008,170216465.24035
stp,2009,175543881.29685
stp,2010,188346968.88123
stp,2011,223834394.1152
stp,2012,244129287.81869
stp,2013,293258804.54949
stp,2014,338587816.43442
stp,2015,308775667.82654
stp,2016,338841632.10714
stp,2017,380017002.90683
stp,2018,415261357.44009
stp,2019,433290040.36464
stp,2020,477753973.52827
sur,1960,90150000
sur,1961,95100000
sur,1962,100300000
sur,1963,106500000
sur,1964,116550000
sur,1965,134100000
sur,1966,168100000
sur,1967,196150000
sur,1968,218900000
sur,1969,230450000
sur,1970,243100000
sur,1971,266550000
sur,1972,282700000
sur,1973,305250000
sur,1974,361150000
sur,1975,367100000
sur,1976,426200000
sur,1977,550700000
sur,1978,617950000
sur,1979,669850000
sur,1980,671000000
sur,1981,754000000
sur,1982,792500000
sur,1983,770500000
sur,1984,757000000
sur,1985,781500000
sur,1986,818000000
sur,1987,910000000
sur,1988,1070000000
sur,1989,497600000
sur,1990,360800000
sur,1991,415800000
sur,1992,378533333.33333
sur,1993,421764705.88235
sur,1994,581097014.92537
sur,1995,641805429.86425
sur,1996,779204488.77805
sur,1997,865040000
sur,1998,973370000
sur,1999,774872093.02326
sur,2000,867589393.93939
sur,2001,731492201.83486
sur,2002,979249361.70213
sur,2003,1123475970.78047
sur,2004,1326993416.23994
sur,2005,1627557930.95874
sur,2006,2425921201.29752
sur,2007,2700546448.08743
sur,2008,3291803278.68852
sur,2009,3558834244.08015
sur,2010,4056968019.23217
sur,2011,4017135862.9131
sur,2012,4546363636.36364
sur,2013,4709696969.69697
sur,2014,4815454545.45455
sur,2015,4724441712.76378
sur,2016,3138425970.52307
sur,2017,3497469182.79311
sur,2018,3901373534.33836
sur,2019,3898169944.56679
sur,2020,2784830117.16576
svk,1993,14983665963.926
svk,1994,17654700438.9607
svk,1995,22375660130.719
svk,1996,24453458808.6185
svk,1997,24361951965.5602
svk,1998,26287041056.0465
svk,1999,26943460607.7503
svk,2000,25830706332.0957
svk,2001,27527775392.5701
svk,2002,31568148083.1871
svk,2003,41718875035.9274
svk,2004,50889249113.54569
svk,2005,55512915317.93929
svk,2006,63365192110.9023
svk,2007,77524372583.13948
svk,2008,90912525518.51248
svk,2009,80888363200.3925
svk,2010,81869635401.4335
svk,2011,89333462395.8465
svk,2012,85909985963.67308
svk,2013,89460211599.8551
svk,2014,91476724640.57619
svk,2015,79647685421.6492
svk,2016,80828314526.7364
svk,2017,85607933177.1837
svk,2018,94732544065.17088
svk,2019,94019674580.54099
svn,1995,18336928831.37889
svn,1996,18512650495.7507
svn,1997,18086265006.0024
svn,1998,19205070686.6705
svn,1999,19596270270.2703
svn,2000,17718684890.2282
svn,2001,18317667324.7779
svn,2002,20514781047.3815
svn,2003,25938994562.0734
svn,2004,30193273542.60089
svn,2005,31797920656.6347
svn,2006,34687758123.1966
svn,2007,42114217285.2778
svn,2008,48835448462.9242
svn,2009,44249807081.7656
svn,2010,42016570683.5167
svn,2011,44912438443.1908
svn,2012,40438931583.03049
svn,2013,41847381767.9146
svn,2014,43218776887.2877
svn,2015,37270454124.8558
svn,2016,38774332326.1413
svn,2017,42218704753.72949
svn,2018,47174102981.4094
svn,2019,47402109554.5646
swe,1970,32948544227.944
swe,1971,36368830839.4623
swe,1972,42132747564.2533
swe,1973,51419505415.2451
swe,1974,59716291165.4728
swe,1975,74272005924.57011
swe,1976,80033064119.92929
swe,1977,84070392270.6176
swe,1978,91882798937.70061
swe,1979,108910219728.95399
swe,1980,129669461887.649
swe,1981,117749400007.89999
swe,1982,103793269028.746
swe,1983,95149551329.7075
swe,1984,98592146086.70419
swe,1985,102345709736.282
swe,1986,134761764838.00301
swe,1987,162760495867.76901
swe,1988,183797513219.74097
swe,1989,193507177247.98001
swe,1990,230714621207.00101
swe,1991,236732077056.63501
swe,1992,247762503863.457
swe,1993,184805098029.13901
swe,1994,199288102643.85696
swe,1995,234892686414.422
swe,1996,257716969877.72101
swe,1997,237172850986.91501
swe,1998,239317224116.02701
swe,1999,242409953524.39999
swe,2000,233633297679.59695
swe,2001,215354968003.02097
swe,2002,236667180166.57901
swe,2003,296577421070.20502
swe,2004,342248091551.11603
swe,2005,347199020486.81299
swe,2006,375155322436.36707
swe,2007,435664762975.67603
swe,2008,458427121421.31097
swe,2009,385101256892.00098
swe,2010,437466726033.63898
swe,2011,508699923975.76495
swe,2012,490125349030.54999
swe,2013,520794251740.42499
swe,2014,517431022834.85101
swe,2015,449094781377.51898
swe,2016,456764985561.18597
swe,2017,479671628763.79401
swe,2018,492252973869.67499
swe,2019,471560514568.302
swz,1960,33672686.54627
swz,1961,41332633.34733
swz,1962,44193336.13328
swz,1963,52064398.71203
swz,1964,62254794.9041
swz,1965,67058658.82682
swz,1966,73358532.82934
swz,1967,70838583.22834
swz,1968,76438471.23058
swz,1969,94218115.63769
swz,1970,101917961.64077
swz,1971,123322147.65101
swz,1972,131780928.8409
swz,1973,198847262.24784
swz,1974,230757910.22811
swz,1975,217714672.07573
swz,1976,216191352.34591
swz,1977,247240110.39558
swz,1978,301287948.48206
swz,1979,356379187.45545
swz,1980,465840010.27221
swz,1981,484731084.77666
swz,1982,433781543.56235
swz,1983,449869850.10322
swz,1984,405883549.10866
swz,1985,295463723.24674
swz,1986,384376367.61488
swz,1987,502357563.85069
swz,1988,593358258.19221
swz,1989,594349372.78377
swz,1990,951328102.65528
swz,1991,993139028.71836
swz,1992,1103244460.02805
swz,1993,1181211616.73348
swz,1994,1210833361.496
swz,1995,1425513247.498
swz,1996,1350416649.22197
swz,1997,1436534960.9375
swz,1998,1319157788.10846
swz,1999,1284098535.06834
swz,2000,1667118749.81988
swz,2001,1471066894.33274
swz,2002,1360226816.05586
swz,2003,2089791306.99168
swz,2004,2654623955.04366
swz,2005,3053767553.03257
swz,2006,3168569475.00554
swz,2007,3340772575.01348
swz,2008,3155802026.34
swz,2009,3427000365.83783
swz,2010,4241329959.56947
swz,2011,4592370315.79237
swz,2012,4597150523.75152
swz,2013,4316335998.59142
swz,2014,4147578648.63122
swz,2015,3811643261.18168
swz,2016,3595725029.91244
swz,2017,4130124356.68522
swz,2018,4354537344.8841
swz,2019,4192176089.9654
swz,2020,3647208028.99765
sxm,2011,850000000
sxm,2012,885530726.25698
sxm,2013,922402234.63687
sxm,2014,957150837.98883
sxm,2015,962346368.71508
sxm,2016,970949720.67039
sxm,2017,926536312.84916
syc,1976,45869436.78085
syc,1977,59646360.80378
syc,1978,78648345.44229
syc,1979,116775757.40279
syc,1980,135576780.19002
syc,1981,131624682.81597
syc,1982,121418548.79987
syc,1983,121046597.98285
syc,1984,126394227.5974
syc,1985,147792365.55692
syc,1986,175877115.27599
syc,1987,209231420.78782
syc,1988,225315311.40926
syc,1989,243547468.13813
syc,1990,281230676.98477
syc,1991,291796646.05902
syc,1992,328745192.21383
syc,1993,349879378.55833
syc,1994,407512164.247
syc,1995,444822444.82244
syc,1996,441437453.46989
syc,1997,498955494.10103
syc,1998,542102962.6955
syc,1999,563350491.343
syc,2000,506324320.06721
syc,2001,513967989.75672
syc,2002,572215328.46715
syc,2003,539716129.39064
syc,2004,677643545.45454
syc,2005,761600781.81818
syc,2006,865098827.83485
syc,2007,896940666.45775
syc,2008,830004906.31476
syc,2009,717515911.21169
syc,2010,807100846.88178
syc,2011,834073515.87109
syc,2012,868679990.65325
syc,2013,1110636531.01338
syc,2014,1107007233.13119
syc,2015,1141639887.63623
syc,2016,1178734458.99276
syc,2017,1246950124.92581
syc,2018,1260381698.59469
syc,2019,1307107991.59155
syc,2020,860340909.09091
syr,1995,45431714922.049
syr,1996,56966057906.4588
syr,1997,61402405345.2116
syr,1998,67614253897.55009
syr,1999,69938351893.09579
syr,2000,78341915367.48329
syr,2001,84580757238.30739
syr,2002,87864409799.5546
syr,2003,78341826280.62358
syr,2004,117293452115.813
syr,2005,144760979955.457
syr,2006,170741826280.62399
syr,2007,199016124721.604
syr,2008,242618975501.11401
syr,2009,221957238307.35001
syr,2010,252331581291.759
syr,2011,68334974854.8442
syr,2012,46387270066.7121
syr,2013,22239183610.9378
syr,2014,21472820747.5721
syr,2015,16255949474.4142
syr,2016,11515916101.8653
syr,2017,15255685571.1236
syr,2018,19705667316.2068
syr,2019,21080320887.0891
tca,2001,320096900
tca,2002,322581400
tca,2003,357945100
tca,2004,424948600
tca,2005,499114000
tca,2006,616696700
tca,2007,662102400
tca,2008,757608200
tca,2009,609315200
tca,2010,590228800
tca,2011,622337500
tca,2012,613994000
tca,2013,638785000
tca,2014,695142000
tca,2015,769522000
tca,2016,855902000
tca,2017,849531000
tca,2018,918876000
tca,2019,983575000
tca,2020,753746000
tcd,1960,304339449.68721
tcd,1961,324503906.26115
tcd,1962,345613647.40294
tcd,1963,355863011.80425
tcd,1964,373163779.53607
tcd,1965,395919144.81876
tcd,1966,410960250.78427
tcd,1967,426565855.97663
tcd,1968,433908657.85362
tcd,1969,443201023.79966
tcd,1970,438789903.77826
tcd,1971,470764350.54563
tcd,1972,560125912.46945
tcd,1973,620925816.15756
tcd,1974,621329680.34108
tcd,1975,834562470.64571
tcd,1976,837058143.83636
tcd,1977,944220067.36448
tcd,1978,1124074439.44494
tcd,1979,1015453054.85485
tcd,1980,1047745054.48717
tcd,1981,888442556.9223
tcd,1982,845274064.98995
tcd,1983,826632196.31483
tcd,1984,890635940.97639
tcd,1985,1005567648.11705
tcd,1986,1036818506.45521
tcd,1987,1116573629.57288
tcd,1988,1419371318.6391
tcd,1989,1366226692.21975
tcd,1990,1656001784.09965
tcd,1991,1826311349.70467
tcd,1992,1827588504.44177
tcd,1993,1413985910.5687
tcd,1994,1160565783.57496
tcd,1995,1414466398.16936
tcd,1996,1547332047.7042
tcd,1997,1482839421.25457
tcd,1998,1667330501.74607
tcd,1999,1469869200.71834
tcd,2000,1335705293.80125
tcd,2001,1648855181.27651
tcd,2002,1919019667.78202
tcd,2003,2635796111.17415
tcd,2004,4314955493.44064
tcd,2005,6524374007.12819
tcd,2006,7304728175.64836
tcd,2007,8444861398.39297
tcd,2008,10147205768.3857
tcd,2009,9037164719.51339
tcd,2010,10382889192.7413
tcd,2011,11733899732.1159
tcd,2012,12325056805.6843
tcd,2013,12486549897.9955
tcd,2014,13417948080.9701
tcd,2015,10631454012.1584
tcd,2016,9116079902.04615
tcd,2017,9675258892.21635
tcd,2018,10900961658.7736
tcd,2019,11013051982.2977
tcd,2020,11473371485.7554
tgo,2012,3436168379.8633
tgo,2013,3615192680.86064
tgo,2014,3074042652.12889
tgo,2015,2711791732.1325
tgo,2016,5520676821.14378
tgo,2017,5833822291.20925
tgo,2018,6510935742.68629
tgo,2019,6537046292.01363
tgo,2020,6877144562.23744
tjk,1990,2629395852.11903
tjk,1991,1332000000
tjk,1992,2323333333.33333
tjk,1993,1481372093.02326
tjk,1994,1244586466.16541
tjk,1995,1175322751.32275
tjk,1996,964739086.29442
tjk,1997,833334874.62209
tjk,1998,1219923383.98146
tjk,1999,1007415495.23348
tjk,2000,788421711.69869
tjk,2001,983686029.84571
tjk,2002,1100719945.00923
tjk,2003,1389266348.72934
tjk,2004,1847332098.97324
tjk,2005,2045626644.4202
tjk,2006,2508974048.02328
tjk,2007,3253681917.21133
tjk,2008,4509575305.33127
tjk,2009,4427547251.79231
tjk,2010,5006965060.5161
tjk,2011,5714220641.18693
tjk,2012,6692551237.94246
tjk,2013,7370198564.29201
tjk,2014,7849663804.27738
tjk,2015,7400107088.96497
tjk,2016,6270046071.187
tjk,2017,6795232581.26016
tjk,2018,6998000262.26069
tjk,2019,7493609921.93402
tjk,2020,7268051424.64081
tkm,1987,2331358819.75985
tkm,1988,3010982414.24364
tkm,1989,3006988216.55077
tkm,1990,3189539641.31585
tkm,1991,3208098919.0146
tkm,1992,3280553311.4616
tkm,1993,2969815856.15963
tkm,1994,2461258479.13031
tkm,1995,2342507912.50931
tkm,1996,2254051565.37753
tkm,1997,2297660430.87881
tkm,1998,2504588485.28057
tkm,1999,2324462122.50483
tkm,2000,2686659973.93988
tkm,2001,3352156862.7451
tkm,2002,4243021994.27951
tkm,2003,5632119138.65969
tkm,2004,6456600277.90644
tkm,2005,7985299455.53539
tkm,2006,10132748267.8984
tkm,2007,12519136960.6004
tkm,2008,18979103194.3903
tkm,2009,19896243894.7368
tkm,2010,22270435789.4737
tls,2000,350753400
tls,2001,449771500
tls,2002,445714100
tls,2003,463164200
tls,2004,425144400
tls,2005,450117200
tls,2006,455269400
tls,2007,533316400
tls,2008,650361200
tls,2009,744912300
tls,2010,914172900
tls,2011,1064468600
tls,2012,1249758300
tls,2013,1435702900
tls,2014,1469056500
tls,2015,1588878800
tls,2016,1682454900
tls,2017,1617072500
tls,2018,1592787900
tls,2019,2030016100
tls,2020,1826812900
ton,1975,27509228.95667
ton,1976,26223634.36393
ton,1977,29585384.78598
ton,1978,35512418.45027
ton,1979,38799687.01095
ton,1980,46211569.11865
ton,1981,53892208.68766
ton,1982,53270108.53028
ton,1983,52144144.14414
ton,1984,55390960.94778
ton,1985,50644598.08646
ton,1986,57651069.51872
ton,1987,68819493.0682
ton,1988,88925061.94993
ton,1989,89842669.84505
ton,1990,95442197.87004
ton,1991,109984575.04242
ton,1992,117768539.82629
ton,1993,115776734.10405
ton,1994,169913876.68535
ton,1995,180944606.18459
ton,1996,192864924.10098
ton,1997,185525920.06332
ton,1998,167311863.27078
ton,1999,175807670.4366
ton,2000,179481239.70472
ton,2001,158509452.27877
ton,2002,157189421.0478
ton,2003,172221452.97199
