geo,time,eg_use_comm_fo_zs
mys,1977,79.56476
mys,1978,83.70193
mys,1979,85.81948
mys,1980,85.50881
mys,1981,86.04535
mys,1982,86.07016
mys,1983,87.77387
mys,1984,87.02189
mys,1985,86.78251
mys,1986,87.93424
mys,1987,87.5323
mys,1988,87.62776
mys,1989,88.8348
mys,1990,89.91072
mys,1991,91.68186
mys,1992,92.45779
mys,1993,92.8517
mys,1994,92.37407
mys,1995,93.04961
mys,1996,93.94502
mys,1997,95.04527
mys,1998,94.59444
mys,1999,94.13803
mys,2000,94.9731
mys,2001,95.17806
mys,2002,95.62842
mys,2003,95.99111
mys,2004,96.21647
mys,2005,96.82708
mys,2006,96.69408
mys,2007,96.94483
mys,2008,96.76023
mys,2009,96.66435
mys,2010,96.89621
mys,2011,96.81165
mys,2012,96.74023
mys,2013,96.75188
mys,2014,96.6282
nam,1991,54.32242
nam,1992,55.43127
nam,1993,58.75398
nam,1994,62.68107
nam,1995,63.21802
nam,1996,63.82024
nam,1997,64.07792
nam,1998,62.82449
nam,1999,61.75233
nam,2000,62.1521
nam,2001,66.8057
nam,2002,62.95989
nam,2003,63.58198
nam,2004,63.19755
nam,2005,63.08335
nam,2006,62.3573
nam,2007,62.88921
nam,2008,66.60772
nam,2009,66.96951
nam,2010,67.11417
nam,2011,66.43282
nam,2012,66.08277
nam,2013,66.77395
nam,2014,66.71909
ner,2000,14.36868
ner,2001,13.80433
ner,2002,14.2851
ner,2003,15.08263
ner,2004,16.11641
ner,2005,14.02574
ner,2006,13.71825
ner,2007,14.26757
ner,2008,15.30266
ner,2009,17.3237
ner,2010,21.10588
ner,2011,24.19286
ner,2012,29.68774
ner,2013,26.73112
ner,2014,24.06037
nga,1971,5.96777
nga,1972,6.93959
nga,1973,8.59489
nga,1974,8.9948
nga,1975,10.35113
nga,1976,12.42662
nga,1977,14.63783
nga,1978,16.43727
nga,1979,17.33392
nga,1980,18.95469
nga,1981,20.49486
nga,1982,22.08605
nga,1983,22.17331
nga,1984,20.05241
nga,1985,20.36798
nga,1986,18.95003
nga,1987,19.72562
nga,1988,19.82671
nga,1989,20.44464
nga,1990,20.51768
nga,1991,21.92551
nga,1992,22.84479
nga,1993,22.04813
nga,1994,17.83639
nga,1995,17.7523
nga,1996,18.83062
nga,1997,19.19587
nga,1998,17.36211
nga,1999,17.77525
nga,2000,18.4483
nga,2001,19.88929
nga,2002,19.76046
nga,2003,21.59308
nga,2004,21.2808
nga,2005,21.65634
nga,2006,19.69781
nga,2007,17.58054
nga,2008,18.42964
nga,2009,15.85414
nga,2010,18.0815
nga,2011,19.0819
nga,2012,18.76894
nga,2013,18.58926
nga,2014,18.87677
nic,1971,41.38479
nic,1972,41.0575
nic,1973,43.47662
nic,1974,44.06161
nic,1975,43.40021
nic,1976,44.54756
nic,1977,49.64056
nic,1978,47.05356
nic,1979,37.35799
nic,1980,40.88707
nic,1981,41.15843
nic,1982,39.47097
nic,1983,38.97317
nic,1984,33.1248
nic,1985,32.31357
nic,1986,37.63488
nic,1987,37.49172
nic,1988,36.02306
nic,1989,30.61101
nic,1990,29.34162
nic,1991,28.54962
nic,1992,32.37297
nic,1993,32.87801
nic,1994,35.19308
nic,1995,37.33433
nic,1996,37.77282
nic,1997,38.90686
nic,1998,43.85809
nic,1999,46.8264
nic,2000,46.02143
nic,2001,48.30904
nic,2002,46.68975
nic,2003,48.11023
nic,2004,47.5386
nic,2005,47.88554
nic,2006,48.05703
nic,2007,49.17254
nic,2008,46.51946
nic,2009,47.33217
nic,2010,46.90268
nic,2011,48.59859
nic,2012,43.28521
nic,2013,40.50977
nic,2014,40.69539
nld,1960,99.95162
nld,1961,99.98309
nld,1963,99.98511
nld,1964,99.99456
nld,1965,99.99046
nld,1969,99.88153
nld,1970,99.8644
nld,1971,99.97544
nld,1973,99.72083
nld,1974,98.80796
nld,1975,98.24401
nld,1976,98.21284
nld,1977,98.05012
nld,1978,97.90665
nld,1979,98.29368
nld,1980,97.98788
nld,1981,98.1149
nld,1982,97.56313
nld,1983,97.54972
nld,1984,97.8765
nld,1985,97.45564
nld,1986,97.78462
nld,1987,97.86305
nld,1988,97.15103
nld,1989,97.12598
nld,1990,98.04491
nld,1991,96.5459
nld,1992,96.88957
nld,1993,97.60033
nld,1994,97.83545
nld,1995,95.46346
nld,1996,95.16427
nld,1997,95.50036
nld,1998,95.01435
nld,1999,94.15364
nld,2000,93.84683
nld,2001,94.1999
nld,2002,93.98506
nld,2003,94.33435
nld,2004,94.01768
nld,2005,93.05624
nld,2006,92.75139
nld,2007,92.72578
nld,2008,92.32417
nld,2009,92.88726
nld,2010,93.6745
nld,2011,92.18561
nld,2012,91.23394
nld,2013,91.55437
nld,2014,90.92188
nld,2015,93.461
nld_curacao,1971,100
nld_curacao,1978,99.99997
nld_curacao,1984,99.99993
nor,1960,60.49762
nor,1961,58.65194
nor,1962,56.5696
nor,1963,58.18742
nor,1964,56.85608
nor,1965,56.89427
nor,1966,59.01729
nor,1967,58.20608
nor,1968,57.77258
nor,1969,60.7906
nor,1970,63.01105
nor,1971,61.06635
nor,1972,60.82285
nor,1973,59.2733
nor,1974,57.17784
nor,1975,57.85635
nor,1976,56.74258
nor,1977,58.95527
nor,1978,59.7559
nor,1979,57.17118
nor,1980,57.84799
nor,1981,54.8431
nor,1982,54.06294
nor,1983,52.95456
nor,1984,52.90661
nor,1985,52.15408
nor,1986,55.48633
nor,1987,53.79634
nor,1988,51.78077
nor,1989,53.37572
nor,1990,52.05301
nor,1991,52.94427
nor,1992,53.59214
nor,1993,54.75825
nor,1994,53.3725
nor,1995,53.03901
nor,1996,52.45721
nor,1997,54.56681
nor,1998,54.0345
nor,1999,55.19582
nor,2000,54.34402
nor,2001,55.65629
nor,2002,53.53006
nor,2003,58.88828
nor,2004,55.89156
nor,2005,54.98216
nor,2006,56.68576
nor,2007,56.18881
nor,2008,61.6709
nor,2009,63.11011
nor,2010,63.04306
nor,2011,57.32152
nor,2012,57.80717
nor,2013,61.84012
nor,2014,57.97823
nor,2015,56.95163
npl,1971,1.65387
npl,1972,2.16295
npl,1973,2.98688
npl,1974,2.74542
npl,1975,2.4086
npl,1976,1.91968
npl,1977,2.16661
npl,1978,2.09136
npl,1979,3.05868
npl,1980,3.45657
npl,1981,2.9827
npl,1982,3.43138
npl,1983,4.44908
npl,1984,4.74528
npl,1985,3.50437
npl,1986,4.50329
npl,1987,4.16599
npl,1988,4.28368
npl,1989,3.37266
npl,1990,5.05114
npl,1991,6.00983
npl,1992,6.28724
npl,1993,6.70178
npl,1994,7.85394
npl,1995,8.55869
npl,1996,8.66871
npl,1997,9.65592
npl,1998,9.93047
npl,1999,12.50624
npl,2000,11.97369
npl,2001,12.35246
npl,2002,10.15773
npl,2003,10.61004
npl,2004,9.70524
npl,2005,10.6468
npl,2006,8.83105
npl,2007,8.61563
npl,2008,9.88606
npl,2009,11.03914
npl,2010,12.5969
npl,2011,12.98683
npl,2012,15.19158
npl,2013,13.67799
npl,2014,15.48268
nzl,1960,79.27944
nzl,1961,77.32761
nzl,1962,71.03619
nzl,1963,68.90464
nzl,1964,68.58345
nzl,1965,67.66464
nzl,1966,67.62704
nzl,1967,69.12395
nzl,1968,68.41395
nzl,1969,69.22638
nzl,1970,69.98761
nzl,1971,67.66303
nzl,1972,69.62796
nzl,1973,70.82683
nzl,1974,68.61008
nzl,1975,65.00362
nzl,1976,69.22466
nzl,1977,71.11574
nzl,1978,69.10094
nzl,1979,65.77573
nzl,1980,64.76562
nzl,1981,64.54419
nzl,1982,68.0411
nzl,1983,66.94057
nzl,1984,68.26025
nzl,1985,71.37562
nzl,1986,69.68552
nzl,1987,69.36143
nzl,1988,69.38862
nzl,1989,67.4444
nzl,1990,66.74635
nzl,1991,67.04698
nzl,1992,69.03009
nzl,1993,68.30793
nzl,1994,68.45249
nzl,1995,67.89192
nzl,1996,69.8094
nzl,1997,72.05136
nzl,1998,69.59774
nzl,1999,70.81707
nzl,2000,69.46326
nzl,2001,71.80384
nzl,2002,69.77398
nzl,2003,70.01994
nzl,2004,68.25818
nzl,2005,68.18112
nzl,2006,67.62941
nzl,2007,67.57929
nzl,2008,66.85097
nzl,2009,64.13141
nzl,2010,61.05375
nzl,2011,59.75881
nzl,2012,62.23658
nzl,2013,60.83265
nzl,2014,59.84684
nzl,2015,59.74917
omn,1971,100
omn,1972,100
omn,1974,99.99933
omn,1975,100
omn,1976,100
omn,1977,99.99987
omn,1978,99.99982
omn,1979,100
omn,1980,100
omn,1981,100
omn,1984,100
omn,1985,100
omn,1987,100
omn,1988,100
omn,1991,99.99997
omn,1993,100
omn,1996,100
omn,1997,100
omn,1998,99.99996
omn,1999,100
omn,2000,100
omn,2001,100
omn,2002,100
omn,2003,98.13632
omn,2004,99.01366
omn,2007,100
omn,2008,99.99999
omn,2009,99.99999
omn,2010,99.99999
omn,2011,100
omn,2013,100
omn,2014,99.96317
pak,1971,35.60035
pak,1972,35.29485
pak,1973,35.84296
pak,1974,37.4696
pak,1975,38.08993
pak,1976,36.52247
pak,1977,37.6767
pak,1978,37.77752
pak,1979,39.32018
pak,1980,40.3163
pak,1981,42.57308
pak,1982,44.10935
pak,1983,44.97512
pak,1984,44.7639
pak,1985,46.27605
pak,1986,46.60285
pak,1987,49.6651
pak,1988,50.60135
pak,1989,52.02364
pak,1990,52.6828
pak,1991,52.30527
pak,1992,53.54954
pak,1993,54.90888
pak,1994,55.00241
pak,1995,55.84916
pak,1996,57.01362
pak,1997,57.15228
pak,1998,56.93917
pak,1999,58.66169
pak,2000,58.57436
pak,2001,58.13013
pak,2002,57.64562
pak,2003,58.02195
pak,2004,59.82735
pak,2005,60.0808
pak,2006,60.92952
pak,2007,62.47639
pak,2008,61.63521
pak,2009,61.03429
pak,2010,60.27257
pak,2011,59.68739
pak,2012,59.48637
pak,2013,59.28014
pak,2014,61.58536
pan,1971,79.2968
pan,1972,81.70996
pan,1973,83.09075
pan,1974,81.61364
pan,1975,77.37846
pan,1976,75.78229
pan,1977,73.19357
pan,1978,69.89596
pan,1979,71.19782
pan,1980,62.6537
pan,1981,62.26273
pan,1982,65.59035
pan,1983,69.30122
pan,1984,62.91082
pan,1985,61.10976
pan,1986,61.74157
pan,1987,64.0056
pan,1988,61.24182
pan,1989,58.37182
pan,1990,58.41256
pan,1991,61.99115
pan,1992,65.48531
pan,1993,64.15331
pan,1994,66.56332
pan,1995,69.12635
pan,1996,67.05938
pan,1997,67.29565
pan,1998,74.49979
pan,1999,71.41295
pan,2000,70.20179
pan,2001,75.43775
pan,2002,70.49667
pan,2003,72.88872
pan,2004,69.85745
pan,2005,73.66243
pan,2006,74.5382
pan,2007,75.88296
pan,2008,70.71913
pan,2009,75.0939
pan,2010,81.35094
pan,2011,82.63561
pan,2012,80.55434
pan,2013,79.90276
pan,2014,80.71266
per,1971,58.19919
per,1972,57.77347
per,1973,58.80491
per,1974,60.22126
per,1975,62.07483
per,1976,62.26744
per,1977,63.05549
per,1978,61.76384
per,1979,61.44138
per,1980,64.13861
per,1981,63.3401
per,1982,62.54769
per,1983,59.16434
per,1984,59.31115
per,1985,59.08567
per,1986,61.55587
per,1987,63.73178
per,1988,65.21668
per,1989,63.55265
per,1990,63.28006
per,1991,62.65214
per,1992,64.20497
per,1993,65.57455
per,1994,66.36034
per,1995,68.62247
per,1996,69.50435
per,1997,68.61725
per,1998,69.76567
per,1999,71.1974
per,2000,69.90924
per,2001,67.54891
per,2002,67.4048
per,2003,66.54729
per,2004,69.74943
per,2005,71.55883
per,2006,68.94929
per,2007,70.3552
per,2008,76.57106
per,2009,73.40752
per,2010,68.26018
per,2011,73.87026
per,2012,76.65912
per,2013,76.24395
per,2014,79.55568
phl,1971,51.68087
phl,1972,50.54122
phl,1973,53.30671
phl,1974,51.80671
phl,1975,53.26003
phl,1976,53.84165
phl,1977,54.95005
phl,1978,54.407
phl,1979,53.40927
phl,1980,48.64934
phl,1981,44.80969
phl,1982,42.65203
phl,1983,43.80956
phl,1984,34.60137
phl,1985,35.18158
phl,1986,35.54182
phl,1987,39.42724
phl,1988,40.95282
phl,1989,41.92495
phl,1990,43.07913
phl,1991,44.28031
phl,1992,48.22953
phl,1993,49.27312
phl,1994,51.77031
phl,1995,55.37105
phl,1996,56.33446
phl,1997,57.72249
phl,1998,55.92492
phl,1999,53.21613
phl,2000,53.06861
phl,2001,54.3049
phl,2002,55.87292
phl,2003,57.21562
phl,2004,56.38303
phl,2005,57.81259
phl,2006,56.18238
phl,2007,57.27484
phl,2008,57.62975
phl,2009,56.26292
phl,2010,60.11117
phl,2011,59.88099
phl,2012,59.4838
phl,2013,61.41214
phl,2014,62.4349
plw,1990,0
pol,1960,98.2469
pol,1961,98.30406
pol,1962,98.39622
pol,1963,98.42086
pol,1964,98.51842
pol,1965,98.48322
pol,1966,98.38042
pol,1967,98.31816
pol,1968,98.32664
pol,1969,98.30941
pol,1970,98.51604
pol,1971,98.40003
pol,1972,98.26794
pol,1973,98.6605
pol,1974,98.6916
pol,1975,98.53121
pol,1976,98.66291
pol,1977,98.61725
pol,1978,98.8616
pol,1979,99.0084
pol,1980,98.89705
pol,1981,98.56129
pol,1982,98.87214
pol,1983,98.89133
pol,1984,98.77884
pol,1985,98.5598
pol,1986,97.84634
pol,1987,97.9889
pol,1988,97.79066
pol,1989,97.89936
pol,1990,97.80681
pol,1991,98.05066
pol,1992,98.04603
pol,1993,95.58677
pol,1994,95.33848
pol,1995,95.45552
pol,1996,95.89705
pol,1997,95.89721
pol,1998,96.10865
pol,1999,96.31843
pol,2000,96.21984
pol,2001,95.9809
pol,2002,95.87003
pol,2003,96.24776
pol,2004,95.97876
pol,2005,95.99394
pol,2006,95.82034
pol,2007,95.21207
pol,2008,94.11389
pol,2009,93.15406
pol,2010,92.45121
pol,2011,92.11514
pol,2012,90.97852
pol,2013,91.14641
pol,2014,90.08796
pol,2015,90.29138
prk,1971,92.43368
prk,1972,92.55055
prk,1973,92.5285
prk,1974,92.66969
prk,1975,92.76596
prk,1976,93.04387
prk,1977,93.26368
prk,1978,93.59977
prk,1979,93.89636
prk,1980,94.1636
prk,1981,94.23609
prk,1982,94.40522
prk,1983,94.52884
prk,1984,94.58479
prk,1985,94.5067
prk,1986,94.25604
prk,1987,93.85855
prk,1988,93.5951
prk,1989,93.54234
prk,1990,93.0886
prk,1991,92.88731
prk,1992,92.07253
prk,1993,91.64576
prk,1994,90.63294
prk,1995,89.86263
prk,1996,89.17158
prk,1997,89.67866
prk,1998,89.13749
prk,1999,89.76592
prk,2000,90.45489
prk,2001,90.56718
prk,2002,90.12493
prk,2003,89.83704
prk,2004,89.70141
prk,2005,89.8157
prk,2006,90.08915
prk,2007,87.98893
prk,2008,88.73479
prk,2009,67.72732
prk,2010,66.51085
prk,2011,63.55992
prk,2012,64.84206
prk,2013,59.93945
prk,2014,62.05199
prt,1960,67.3558
prt,1961,69.29536
prt,1962,68.9795
prt,1963,70.83497
prt,1964,71.4544
prt,1965,71.59105
prt,1966,70.49402
prt,1967,72.46606
prt,1968,73.16833
prt,1969,74.70312
prt,1970,78.36645
prt,1971,80.1141
prt,1972,80.42129
prt,1973,81.61575
prt,1974,81.90369
prt,1975,84.24608
prt,1976,85.37395
prt,1977,81.54774
prt,1978,81.25863
prt,1979,82.1805
prt,1980,84.3221
prt,1981,85.4041
prt,1982,85.28487
prt,1983,85.3338
prt,1984,84.55017
prt,1985,81.40423
prt,1986,84.21854
prt,1987,83.11159
prt,1988,82.13302
prt,1989,84.22662
prt,1990,80.44668
prt,1991,80.59661
prt,1992,83.56346
prt,1993,81.96161
prt,1994,80.82211
prt,1995,83.17811
prt,1996,80.55177
prt,1997,81.02221
prt,1998,83.49737
prt,1999,86.50724
prt,2000,84.03617
prt,2001,83.38538
prt,2002,85.25673
prt,2003,81.77346
prt,2004,82.75609
prt,2005,84.12213
prt,2006,80.81645
prt,2007,79.24052
prt,2008,78.63659
prt,2009,78.08766
prt,2010,75.12558
prt,2011,75.65654
prt,2012,75.81242
prt,2013,73.34963
prt,2014,72.81273
prt,2015,77.02412
pry,1971,14.61236
pry,1972,15.46637
pry,1973,16.65349
pry,1974,14.66437
pry,1975,16.4013
pry,1976,17.10978
pry,1977,22.34407
pry,1978,25.2454
pry,1979,23.7464
pry,1980,22.80287
pry,1981,21.30825
pry,1982,20.94472
pry,1983,19.03838
pry,1984,21.28773
pry,1985,21.60087
pry,1986,21.47364
pry,1987,20.25596
pry,1988,21.46281
pry,1989,19.73022
pry,1990,21.33365
pry,1991,20.14417
pry,1992,23.88374
pry,1993,26.5701
pry,1994,28.47487
pry,1995,29.52427
pry,1996,28.57717
pry,1997,29.13697
pry,1998,30.96401
pry,1999,32.4351
pry,2000,28.20042
pry,2001,28.78706
pry,2002,30.51362
pry,2003,30.97287
pry,2004,31.11407
pry,2005,29.00938
pry,2006,30.10552
pry,2007,30.25418
pry,2008,30.01932
pry,2009,30.70985
pry,2010,32.58029
pry,2011,33.63711
pry,2012,33.81693
pry,2013,33.6151
pry,2014,33.70331
qat,1971,100
qat,1974,99.99992
qat,1975,100
qat,1978,100
qat,1980,100
qat,1982,100
qat,1983,100
qat,1984,100
qat,1991,99.99999
qat,1992,99.99999
qat,1993,99.99999
qat,1995,100
qat,1997,99.99999
qat,1998,100
qat,1999,99.99999
qat,2000,99.99999
qat,2001,99.99999
qat,2004,100
qat,2005,100
qat,2007,100
qat,2008,100
qat,2009,100
qat,2013,100
qat,2014,99.99503
rou,1971,96.4353
rou,1972,95.87917
rou,1973,96.41956
rou,1974,96.34334
rou,1975,96.43246
rou,1976,96.87777
rou,1977,96.719
rou,1978,96.94844
rou,1979,97.16215
rou,1980,96.81329
rou,1981,96.90621
rou,1982,96.68708
rou,1983,96.95942
rou,1984,96.73971
rou,1985,96.04786
rou,1986,96.41432
rou,1987,96.60408
rou,1988,96.01776
rou,1989,96.38813
rou,1990,96.14829
rou,1991,94.98323
rou,1992,94.81982
rou,1993,94.69314
rou,1994,94.48811
rou,1995,93.15786
rou,1996,90.9545
rou,1997,85.93159
rou,1998,85.23059
rou,1999,84.32978
rou,2000,84.8166
rou,2001,86.5353
rou,2002,86.74475
rou,2003,86.86268
rou,2004,84.48009
rou,2005,83.86668
rou,2006,85.05886
rou,2007,83.17948
rou,2008,79.84316
rou,2009,76.59494
rou,2010,75.07095
rou,2011,77.65184
rou,2012,76.4272
rou,2013,73.49376
rou,2014,72.52369
rus,1990,93.39615
rus,1991,93.38488
rus,1992,92.57095
rus,1993,92.39747
rus,1994,92.57572
rus,1995,92.30323
rus,1996,92.32698
rus,1997,92.07337
rus,1998,92.11537
rus,1999,91.30938
rus,2000,91.12638
rus,2001,90.88613
rus,2002,90.75279
rus,2003,90.91553
rus,2004,90.69042
rus,2005,90.68846
rus,2006,90.62146
rus,2007,90.54975
rus,2008,90.94758
rus,2009,90.16258
rus,2010,90.52975
rus,2011,90.90832
rus,2012,90.86581
rus,2013,89.5118
rus,2014,92.14288
sau,1971,99.98001
sau,1972,99.97647
sau,1973,99.97968
sau,1974,99.98797
sau,1975,99.98889
sau,1976,99.97871
sau,1977,99.98706
sau,1978,99.98427
sau,1979,99.9869
sau,1980,99.99527
sau,1981,99.98956
sau,1982,99.98293
sau,1983,99.98439
sau,1984,99.98229
sau,1985,99.9936
sau,1986,99.98078
sau,1987,99.98393
sau,1988,99.98596
sau,1989,99.98052
sau,1990,99.97889
sau,1991,99.98186
sau,1992,99.98948
sau,1993,99.99263
sau,1994,99.98475
sau,1995,99.98764
sau,1996,99.99535
sau,1997,99.99551
sau,1998,99.99512
sau,1999,99.99521
sau,2000,99.99542
sau,2001,99.9948
sau,2002,99.99531
sau,2003,99.99536
sau,2004,99.99562
sau,2005,99.99572
sau,2006,99.9956
sau,2007,99.99574
sau,2008,99.99618
sau,2009,99.99641
sau,2010,99.99678
sau,2011,99.20369
sau,2012,99.51085
sau,2013,99.57056
sau,2014,99.92802
sdn,1971,19.355
sdn,1972,19.06227
sdn,1973,19.74532
sdn,1974,18.81488
sdn,1975,17.22125
sdn,1976,14.95433
sdn,1977,15.18985
sdn,1978,14.13996
sdn,1979,12.57205
sdn,1980,15.25626
sdn,1981,13.80003
sdn,1982,15.30544
sdn,1983,14.22006
sdn,1984,13.5397
sdn,1985,15.16392
sdn,1986,14.61414
sdn,1987,11.6485
sdn,1988,15.42301
sdn,1989,14.00476
sdn,1990,17.44861
sdn,1991,16.08395
sdn,1992,14.83784
sdn,1993,11.11628
sdn,1994,13.7525
sdn,1995,13.18439
sdn,1996,12.97351
sdn,1997,14.20812
sdn,1998,14.5436
sdn,1999,22.42724
sdn,2000,17.57416
sdn,2001,16.17991
sdn,2002,19.12149
sdn,2003,18.5627
sdn,2004,20.27672
sdn,2005,23.31137
sdn,2006,27.72255
sdn,2007,30.95161
sdn,2008,32.7629
sdn,2009,32.22586
sdn,2010,31.0291
sdn,2011,29.56458
sdn,2012,32.82946
sdn,2013,31.19914
sdn,2014,31.72653
sen,1971,33.56182
sen,1972,33.9611
sen,1973,36.40462
sen,1974,37.59652
sen,1975,38.56572
sen,1976,39.41786
sen,1977,40.46693
sen,1978,40.15534
sen,1979,42.32553
sen,1980,43.25871
sen,1981,42.43517
sen,1982,41.46298
sen,1983,41.16543
sen,1984,43.67615
sen,1985,41.1072
sen,1986,43.27245
sen,1987,46.34652
sen,1988,43.121
sen,1989,42.29948
sen,1990,43.25663
sen,1991,42.3866
sen,1992,45.40541
sen,1993,44.8393
sen,1994,44.03001
sen,1995,45.6487
sen,1996,45.42345
sen,1997,47.06854
sen,1998,48.44879
sen,1999,49.71396
sen,2000,50.30181
sen,2001,53.25674
sen,2002,52.27382
sen,2003,51.18696
sen,2004,54.57289
sen,2005,55.16466
sen,2006,54.76652
sen,2007,53.61726
sen,2008,53.48385
sen,2009,44.52372
sen,2010,46.08066
sen,2011,47.49722
sen,2012,45.77369
sen,2013,52.17271
sen,2014,53.90912
sgp,1971,99.63265
sgp,1972,99.79287
sgp,1973,99.88804
sgp,1974,99.94754
sgp,1975,99.86812
sgp,1976,99.8315
sgp,1977,99.74434
sgp,1978,99.93122
sgp,1979,99.99197
sgp,1982,99.97874
sgp,1983,99.9891
sgp,1986,99.02495
sgp,1987,99.08381
sgp,1988,99.17368
sgp,1989,99.17412
sgp,1990,99.39174
sgp,1991,98.4537
sgp,1992,98.6373
sgp,1993,98.91353
sgp,1994,99.08538
sgp,1995,98.92797
sgp,1996,98.97307
sgp,1997,99.08531
sgp,1998,98.98801
sgp,1999,98.88757
sgp,2000,98.91781
sgp,2001,98.16821
sgp,2002,98.15512
sgp,2003,98.40425
sgp,2004,98.71374
sgp,2005,98.17113
sgp,2006,98.30136
sgp,2007,98.1287
sgp,2008,98.24675
sgp,2009,97.93284
sgp,2010,97.68803
sgp,2011,97.70145
sgp,2012,96.32909
sgp,2013,94.00616
sgp,2014,90.57887
slb,1990,0
slb,2004,0
slb,2005,0
slb,2006,0
slb,2007,0
slv,1971,28.37425
slv,1972,30.90165
slv,1973,32.74006
slv,1974,31.20848
slv,1975,30.95927
slv,1976,27.18284
slv,1977,27.05692
slv,1978,26.57063
slv,1979,26.12585
slv,1980,24.07761
slv,1981,21.09116
slv,1982,19.96984
slv,1983,20.78797
slv,1984,20.84652
slv,1985,23.48101
slv,1986,27.24822
slv,1987,29.24178
slv,1988,30.70321
slv,1989,31.97712
slv,1990,31.4362
slv,1991,36.70771
slv,1992,38.1409
slv,1993,41.63509
slv,1994,44.51158
slv,1995,46.74147
slv,1996,43.12578
slv,1997,47.65365
slv,1998,49.22261
slv,1999,46.52849
slv,2000,44.9385
slv,2001,44.19638
slv,2002,44.2087
slv,2003,45.02382
slv,2004,44.53409
slv,2005,44.08805
slv,2006,44.29105
slv,2007,47.82812
slv,2008,44.61572
slv,2009,47.22863
slv,2010,46.45623
slv,2011,47.38177
slv,2012,48.4643
slv,2013,47.89684
slv,2014,48.42959
srb,1990,90.81892
srb,1991,89.24646
srb,1992,89.03507
srb,1993,88.11244
srb,1994,87.35428
srb,1995,87.31651
srb,1996,87.17252
srb,1997,89.10561
srb,1998,89.19775
srb,1999,83.67748
srb,2000,84.75161
srb,2001,85.1623
srb,2002,86.16733
srb,2003,88.6416
srb,2004,90.4094
srb,2005,89.60711
srb,2006,90.14644
srb,2007,89.93497
srb,2008,90.25828
srb,2009,87.81703
srb,2010,86.94195
srb,2011,89.07431
srb,2012,87.08941
srb,2013,88.48592
srb,2014,83.87126
ssd,2012,70.06847
ssd,2013,72.37599
ssd,2014,72.22263
stp,1990,0
stp,2004,0
stp,2005,0
stp,2006,0
stp,2007,0
sur,2000,75.58484
sur,2001,76.65679
sur,2002,70.28983
sur,2003,74.30399
sur,2004,77.41734
sur,2005,82.21256
sur,2006,78.08129
sur,2007,74.93191
sur,2008,73.56823
sur,2009,73.81323
sur,2010,79.41492
sur,2011,79.29074
sur,2012,80.30944
sur,2013,76.8842
sur,2014,76.2535
svk,1971,96.19163
svk,1972,96.3848
svk,1973,96.08889
svk,1974,95.40605
svk,1975,96.34799
svk,1976,96.14055
svk,1977,96.57341
svk,1978,96.70324
svk,1979,93.8962
svk,1980,90.72865
svk,1981,89.64704
svk,1982,88.55195
svk,1983,87.83675
svk,1984,87.16135
svk,1985,84.89539
svk,1986,82.48739
svk,1987,82.50397
svk,1988,82.38912
svk,1989,81.6322
svk,1990,81.6238
svk,1991,80.71671
svk,1992,80.83385
svk,1993,78.56661
svk,1994,76.22312
svk,1995,78.58278
svk,1996,78.20464
svk,1997,78.18583
svk,1998,78.48092
svk,1999,75.94364
svk,2000,72.51585
svk,2001,73.07818
svk,2002,72.44125
svk,2003,72.18104
svk,2004,72.21615
svk,2005,72.10993
svk,2006,70.89196
svk,2007,70.92914
svk,2008,70.33797
svk,2009,70.02844
svk,2010,70.23777
svk,2011,68.51136
svk,2012,66.83287
svk,2013,66.4244
svk,2014,63.9461
svk,2015,64.0915
svn,1990,71.27504
svn,1991,69.50208
svn,1992,72.09984
svn,1993,73.48133
svn,1994,71.73326
svn,1995,72.87553
svn,1996,73.9625
svn,1997,74.28475
svn,1998,73.50537
svn,1999,74.16533
svn,2000,70.13821
svn,2001,70.39381
svn,2002,69.86247
svn,2003,69.74644
svn,2004,69.29593
svn,2005,68.57142
svn,2006,69.47994
svn,2007,69.28049
svn,2008,69.50735
svn,2009,67.42339
svn,2010,66.67921
svn,2011,64.93527
svn,2012,65.08202
svn,2013,63.74932
svn,2014,59.66321
svn,2015,61.1142
swe,1960,74.49345
swe,1961,72.75348
swe,1962,73.22551
swe,1963,74.98481
swe,1964,74.74405
swe,1965,75.18439
swe,1966,77.28905
swe,1967,75.93528
swe,1968,77.81746
swe,1969,80.25025
swe,1970,81.83017
swe,1971,79.11747
swe,1972,78.22607
swe,1973,76.03951
swe,1974,74.86176
swe,1975,69.96264
swe,1976,70.29042
swe,1977,68.79457
swe,1978,64.37363
swe,1979,65.89126
swe,1980,60.12571
swe,1981,55.1498
swe,1982,52.31005
swe,1983,48.32813
swe,1984,44.10862
swe,1985,43.42663
swe,1986,41.75551
swe,1987,40.00649
swe,1988,40.04288
swe,1989,39.09302
swe,1990,37.29496
swe,1991,35.52822
swe,1992,36.90835
swe,1993,36.87734
swe,1994,36.90248
swe,1995,36.85323
swe,1996,36.71649
swe,1997,35.63737
swe,1998,35.04732
swe,1999,34.84981
swe,2000,34.82918
swe,2001,33.98789
swe,2002,37.44625
swe,2003,36.52181
swe,2004,34.83201
swe,2005,33.81151
swe,2006,33.41258
swe,2007,32.45247
swe,2008,33.11264
swe,2009,31.984
swe,2010,34.42325
swe,2011,34.21419
swe,2012,30.99916
swe,2013,30.01602
swe,2014,29.77475
swe,2015,25.1171
swz,1990,0
swz,2004,0
