geo,time,ny_gdp_pcap_pp_cd
mli,1996,992.7184
mli,1997,1032.31929
mli,1998,1094.12826
mli,1999,1142.07475
mli,2000,1134.54085
mli,2001,1299.11323
mli,2002,1320.21236
mli,2003,1422.56169
mli,2004,1437.30313
mli,2005,1528.69378
mli,2006,1594.96501
mli,2007,1639.39368
mli,2008,1693.71972
mli,2009,1731.26844
mli,2010,1787.16167
mli,2011,1826.64756
mli,2012,1763.84025
mli,2013,1812.96622
mli,2014,1915.30447
mli,2015,2032.65587
mli,2016,2189.00662
mli,2017,2246.79742
mli,2018,2338.53368
mli,2019,2419.88684
mli,2020,2347.98817
mlt,1990,9019.40472
mlt,1991,9644.34278
mlt,1992,10220.86004
mlt,1993,10823.31568
mlt,1994,11570.41573
mlt,1995,12475.00438
mlt,1996,13076.11883
mlt,1997,13820.16717
mlt,1998,14470.54795
mlt,1999,15110.49434
mlt,2000,18355.49679
mlt,2001,18510.59845
mlt,2002,19599.94143
mlt,2003,20929.39549
mlt,2004,21545.42519
mlt,2005,22306.62287
mlt,2006,23320.95984
mlt,2007,25059.13771
mlt,2008,26523.53269
mlt,2009,26649.60413
mlt,2010,28722.70219
mlt,2011,28973.27086
mlt,2012,30243.84131
mlt,2013,32295.84734
mlt,2014,34344.02179
mlt,2015,37455.20487
mlt,2016,39887.09949
mlt,2017,42644.08044
mlt,2018,44268.53387
mlt,2019,45888.68813
mlt,2020,42461.25371
mmr,1990,400.274
mmr,1991,412.65224
mmr,1992,435.67971
mmr,1993,475.17477
mmr,1994,512.33133
mmr,1995,554.13518
mmr,1996,594.55732
mmr,1997,633.516
mmr,1998,668.88408
mmr,1999,726.98565
mmr,2000,825.90113
mmr,2001,939.08718
mmr,2002,1054.92519
mmr,2003,1202.79183
mmr,2004,1392.31677
mmr,2005,1617.62678
mmr,2006,1874.90036
mmr,2007,2151.94647
mmr,2008,2421.71297
mmr,2009,2676.99756
mmr,2010,2960.24122
mmr,2011,3224.50102
mmr,2012,3547.13065
mmr,2013,3782.5726
mmr,2014,4009.96256
mmr,2015,4105.44338
mmr,2016,4031.17974
mmr,2017,4224.54503
mmr,2018,4575.13099
mmr,2019,4940.1525
mmr,2020,5123.8256
mne,2000,6001.79131
mne,2001,6770.28792
mne,2002,7100.32463
mne,2003,7340.861
mne,2004,7842.30215
mne,2005,8313.65223
mne,2006,10458.7261
mne,2007,12459.31796
mne,2008,13816.57331
mne,2009,13022.14537
mne,2010,13636.01508
mne,2011,14472.48482
mne,2012,13863.8907
mne,2013,14870.15294
mne,2014,15371.14255
mne,2015,16332.84831
mne,2016,18199.38303
mne,2017,19682.2652
mne,2018,21513.29975
mne,2019,23072.67374
mne,2020,19989.57158
mng,1990,3344.44522
mng,1991,3108.88234
mng,1992,2852.50522
mng,1993,2802.9728
mng,1994,2901.77742
mng,1995,3127.47706
mng,1996,3229.8446
mng,1997,3387.67002
mng,1998,3510.27713
mng,1999,3638.53493
mng,2000,3729.2515
mng,2001,3887.61721
mng,2002,4095.95647
mng,2003,4418.13842
mng,2004,4963.61773
mng,2005,5424.23012
mng,2006,5989.65998
mng,2007,6689.46229
mng,2008,7319.09689
mng,2009,7167.24679
mng,2010,7581.54667
mng,2011,8912.87339
mng,2012,10227.53027
mng,2013,10549.89206
mng,2014,11056.29853
mng,2015,10648.27398
mng,2016,10737.48613
mng,2017,11366.30394
mng,2018,12317.44092
mng,2019,13014.1129
mng,2020,12366.94712
moz,1991,307.91156
moz,1992,285.40491
moz,1993,310.43258
moz,1994,324.73597
moz,1995,327.31761
moz,1996,359.5686
moz,1997,396.51019
moz,1998,429.86856
moz,1999,474.93682
moz,2000,478.31071
moz,2001,532.5499
moz,2002,574.14965
moz,2003,606.70728
moz,2004,652.79596
moz,2005,697.4311
moz,2006,766.27687
moz,2007,824.482
moz,2008,877.59845
moz,2009,914.77707
moz,2010,958.93746
moz,2011,1023.06508
moz,2012,1035.52244
moz,2013,1084.98419
moz,2014,1139.05178
moz,2015,1291.26803
moz,2016,1363.67495
moz,2017,1283.65987
moz,2018,1320.70226
moz,2019,1335.98641
moz,2020,1297.40453
mrt,1990,2637.34015
mrt,1991,2704.07949
mrt,1992,2745.56561
mrt,1993,2900.08048
mrt,1994,2798.81036
mrt,1995,3059.28162
mrt,1996,3214.22846
mrt,1997,3061.11146
mrt,1998,3101.70308
mrt,1999,3178.81968
mrt,2000,3041.07023
mrt,2001,3000.57467
mrt,2002,3005.95073
mrt,2003,3183.31817
mrt,2004,3328.1064
mrt,2005,3621.09156
mrt,2006,4290.19749
mrt,2007,4196.50016
mrt,2008,4142.72234
mrt,2009,4058.74089
mrt,2010,4092.07881
mrt,2011,4225.57126
mrt,2012,4262.0637
mrt,2013,4481.25184
mrt,2014,4295.05149
mrt,2015,4200.15256
mrt,2016,4700.10626
mrt,2017,5108.54913
mrt,2018,5318.08595
mrt,2019,5569.99526
mrt,2020,5390.0861
mus,1990,4943.37544
mus,1991,5279.92069
mus,1992,5676.76191
mus,1993,6034.68599
mus,1994,6329.24863
mus,1995,6681.33601
mus,1996,7110.74815
mus,1997,7554.37133
mus,1998,8018.50389
mus,1999,8241.22061
mus,2000,9027.42553
mus,2001,9459.23215
mus,2002,9696.47891
mus,2003,10386.34681
mus,2004,11058.24331
mus,2005,11536.87669
mus,2006,12406.32643
mus,2007,13407.97742
mus,2008,14353.11306
mus,2009,14902.35421
mus,2010,15698.52215
mus,2011,16653.2438
mus,2012,16963.51124
mus,2013,17866.30682
mus,2014,18488.04679
mus,2015,19229.83549
mus,2016,20701.21897
mus,2017,21415.11611
mus,2018,22741.35132
mus,2019,23836.91689
mus,2020,20530.50523
mwi,1990,665.28389
mwi,1991,732.57037
mwi,1992,688.18454
mwi,1993,770.83684
mwi,1994,704.11277
mwi,1995,830.72185
mwi,1996,891.67062
mwi,1997,919.81552
mwi,1998,940.07652
mwi,1999,955.32324
mwi,2000,965.87295
mwi,2001,914.71324
mwi,2002,922.25537
mwi,2003,969.27161
mwi,2004,1023.58984
mwi,2005,1061.99456
mwi,2006,1114.85176
mwi,2007,1220.08201
mwi,2008,1301.18411
mwi,2009,1380.0558
mwi,2010,1449.88397
mwi,2011,1508.19213
mwi,2012,1467.13818
mwi,2013,1572.83347
mwi,2014,1530.93075
mwi,2015,1445.73511
mwi,2016,1454.35894
mwi,2017,1472.14687
mwi,2018,1532.66847
mwi,2019,1602.14678
mwi,2020,1591.6054
mys,1990,6814.05548
mys,1991,7512.69736
mys,1992,8154.094
mys,1993,8946.30626
mys,1994,9733.01905
mys,1995,10642.10747
mys,1996,11620.33145
mys,1997,12373.31664
mys,1998,11302.46384
mys,1999,11875.81129
mys,2000,12913.17492
mys,2001,12976.67579
mys,2002,13606.05103
mys,2003,14369.82704
mys,2004,15450.04856
mys,2005,16454.21538
mys,2006,17549.60295
mys,2007,18784.48431
mys,2008,19695.07921
mys,2009,19193.19186
mys,2010,20508.75753
mys,2011,21704.74427
mys,2012,22985.80166
mys,2013,23477.99117
mys,2014,24607.66873
mys,2015,24801.88843
mys,2016,25546.12952
mys,2017,26661.50742
mys,2018,28239.50008
mys,2019,29623.40516
mys,2020,27923.68768
nam,1990,3704.84497
nam,1991,4020.82358
nam,1992,4290.27279
nam,1993,4216.55952
nam,1994,4280.01538
nam,1995,4439.62467
nam,1996,4565.5911
nam,1997,4744.51299
nam,1998,4859.66242
nam,1999,5002.82266
nam,2000,5202.65566
nam,2001,5293.60972
nam,2002,5550.08102
nam,2003,5806.29947
nam,2004,6593.76264
nam,2005,6861.14613
nam,2006,7442.05621
nam,2007,7911.39504
nam,2008,8129.63007
nam,2009,8067.18289
nam,2010,8499.51964
nam,2011,8958.93231
nam,2012,9341.10668
nam,2013,9735.53264
nam,2014,10467.22804
nam,2015,10633.29442
nam,2016,10427.12176
nam,2017,10171.4215
nam,2018,10329.65502
nam,2019,10227.58262
nam,2020,9298.08681
ner,1990,763.28525
ner,1991,760.78271
ner,1992,767.92942
ner,1993,762.53384
ner,1994,766.61204
ner,1995,774.71327
ner,1996,762.66428
ner,1997,760.93359
ner,1998,816.74531
ner,1999,797.65805
ner,2000,777.07935
ner,2001,821.411
ner,2002,843.94319
ner,2003,846.4718
ner,2004,840.65698
ner,2005,896.35269
ner,2006,942.31988
ner,2007,961.24649
ner,2008,1016.56154
ner,2009,1005.37411
ner,2010,1062.68991
ner,2011,1068.24485
ner,2012,1158.66902
ner,2013,1127.34895
ner,2014,1142.51686
ner,2015,1145.3094
ner,2016,1153.33969
ner,2017,1163.22617
ner,2018,1229.22378
ner,2019,1276.15388
ner,2020,1288.25858
nga,1990,2057.82207
nga,1991,2081.3656
nga,1992,2171.92377
nga,1993,2124.30681
nga,1994,2077.83158
nga,1995,2067.72908
nga,1996,2140.00636
nga,1997,2187.13501
nga,1998,2213.01666
nga,1999,2202.40995
nga,2000,2306.11452
nga,2001,2434.24622
nga,2002,2780.7923
nga,2003,2964.36299
nga,2004,3241.7245
nga,2005,3467.10516
nga,2006,3690.84025
nga,2007,3934.84254
nga,2008,4170.73291
nga,2009,4420.97401
nga,2010,4703.20483
nga,2011,4922.70234
nga,2012,4982.9454
nga,2013,5225.17293
nga,2014,5507.16949
nga,2015,5426.33279
nga,2016,5234.67913
nga,2017,5190.35613
nga,2018,5278.84839
nga,2019,5352.67942
nga,2020,5186.41158
nic,1990,1974.13723
nic,1991,1992.10144
nic,1992,1999.93994
nic,1993,1994.52409
nic,1994,2060.54393
nic,1995,2183.49799
nic,1996,2319.96522
nic,1997,2411.34072
nic,1998,2486.25259
nic,1999,2656.1198
nic,2000,2783.22891
nic,2001,2885.20362
nic,2002,2911.09479
nic,2003,2998.08762
nic,2004,3198.3472
nic,2005,3392.56218
nic,2006,3590.83108
nic,2007,3821.59214
nic,2008,3974.72955
nic,2009,3820.50292
nic,2010,3981.08092
nic,2011,4263.15778
nic,2012,4427.94692
nic,2013,4610.29898
nic,2014,4941.6997
nic,2015,5293.87046
nic,2016,5694.05429
nic,2017,6004.01409
nic,2018,5867.24389
nic,2019,5682.21598
nic,2020,5569.72155
nld,1990,19164.80342
nld,1991,20136.83077
nld,1992,20789.33632
nld,1993,21400.09421
nld,1994,22369.00399
nld,1995,23433.65269
nld,1996,24508.78975
nld,1997,26017.05322
nld,1998,27708.97207
nld,1999,29268.5361
nld,2000,31870.83351
nld,2001,33180.18292
nld,2002,34447.20532
nld,2003,34149.61923
nld,2004,35809.78566
nld,2005,37625.56171
nld,2006,41013.78664
nld,2007,43939.14534
nld,2008,46420.20168
nld,2009,44556.92115
nld,2010,45043.90423
nld,2011,46599.02103
nld,2012,47272.10302
nld,2013,49241.51784
nld,2014,49233.2154
nld,2015,50288.59139
nld,2016,52288.41508
nld,2017,55088.6338
nld,2018,57826.6285
nld,2019,59004.32497
nld,2020,59266.90858
nld_curacao,2000,22701.96044
nld_curacao,2001,23897.75198
nld_curacao,2002,24342.34454
nld_curacao,2003,24358.34994
nld_curacao,2004,24637.58086
nld_curacao,2005,24932.89034
nld_curacao,2006,25445.7018
nld_curacao,2007,26251.05178
nld_curacao,2008,27005.29252
nld_curacao,2009,26890.91975
nld_curacao,2010,26884.27092
nld_curacao,2011,27224.40097
nld_curacao,2012,26175.4939
nld_curacao,2013,25921.15841
nld_curacao,2014,25379.2977
nld_curacao,2015,25090.20812
nld_curacao,2016,24808.40367
nld_curacao,2017,25475.48966
nld_curacao,2018,25656.45853
nld_curacao,2019,25530.20687
nld_curacao,2020,21423.0842
nor,1990,18451.15237
nor,1991,19570.06452
nor,1992,20612.19002
nor,1993,21572.36571
nor,1994,23015.46833
nor,1995,24347.8175
nor,1996,26818.30357
nor,1997,28608.65413
nor,1998,28186.39132
nor,1999,30555.04906
nor,2000,36936.48651
nor,2001,37764.30844
nor,2002,37980.35398
nor,2003,38593.70835
nor,2004,42549.94387
nor,2005,47797.52995
nor,2006,54160.4818
nor,2007,55930.53347
nor,2008,61716.59971
nor,2009,55364.21942
nor,2010,57919.65195
nor,2011,62076.74066
nor,2012,65354.77925
nor,2013,66961.2531
nor,2014,65892.68928
nor,2015,60368.92087
nor,2016,58939.91261
nor,2017,64050.75617
nor,2018,69808.32941
nor,2019,66799.16472
nor,2020,62644.84574
npl,1990,858.93899
npl,1991,920.19653
npl,1992,953.63132
npl,1993,986.5242
npl,1994,1061.82445
npl,1995,1093.86846
npl,1996,1145.93443
npl,1997,1198.48969
npl,1998,1222.91938
npl,1999,1270.40834
npl,2000,1354.49524
npl,2001,1426.45437
npl,2002,1428.54948
npl,2003,1491.05905
npl,2004,1581.55907
npl,2005,1666.24846
npl,2006,1752.4998
npl,2007,1838.68765
npl,2008,1967.69983
npl,2009,2055.85227
npl,2010,2169.51536
npl,2011,2288.24934
npl,2012,2505.39181
npl,2013,2702.22496
npl,2014,2947.31649
npl,2015,2996.22046
npl,2016,2989.67501
npl,2017,3565.19781
npl,2018,3864.32212
npl,2019,4119.92234
npl,2020,4008.50552
nru,2004,4388.56866
nru,2005,4413.9847
nru,2006,4984.5238
nru,2007,3940.8775
nru,2008,4893.41996
nru,2009,5343.81598
nru,2010,5968.35222
nru,2011,6662.3895
nru,2012,7511.78952
nru,2013,9913.08076
nru,2014,12677.72949
nru,2015,13163.75788
nru,2016,13645.41063
nru,2017,12975.39238
nru,2018,13963.76739
nru,2019,14099.48535
nru,2020,14340.17241
nzl,1990,14864.00053
nzl,1991,14568.98984
nzl,1992,14921.57702
nzl,1993,15966.02181
nzl,1994,17099.30791
nzl,1995,17915.41703
nzl,1996,18470.15123
nzl,1997,19143.8128
nzl,1998,19347.41567
nzl,1999,20579.36592
nzl,2000,21513.70277
nzl,2001,22508.93671
nzl,2002,23306.27954
nzl,2003,23973.63396
nzl,2004,25091.15698
nzl,2005,25677.41908
nzl,2006,27755.52704
nzl,2007,29369.80819
nzl,2008,29827.14255
nzl,2009,30681.24454
nzl,2010,31222.45448
nzl,2011,32701.3786
nzl,2012,32988.60976
nzl,2013,36242.62123
nzl,2014,37293.35679
nzl,2015,37479.68298
nzl,2016,39955.80303
nzl,2017,42285.3199
nzl,2018,42575.44492
nzl,2019,45437.88899
nzl,2020,44491.32491
omn,1990,26198.09521
omn,1991,27491.20661
omn,1992,29107.68635
omn,1993,30243.63485
omn,1994,30946.97788
omn,1995,32334.12604
omn,1996,33437.7977
omn,1997,35879.01598
omn,1998,37206.82676
omn,1999,37818.10269
omn,2000,40958.88979
omn,2001,43219.41594
omn,2002,42677.7037
omn,2003,41400.52944
omn,2004,42019.20116
omn,2005,43244.72239
omn,2006,45682.49138
omn,2007,47589.39768
omn,2008,50703.58449
omn,2009,51852.50539
omn,2010,50456.85836
omn,2011,49583.74381
omn,2012,50848.47581
omn,2013,48174.84971
omn,2014,44374.88159
omn,2015,35803.65721
omn,2016,33187.95461
omn,2017,33308.48431
omn,2018,33377.28266
omn,2019,32607.01547
omn,2020,31120.29585
pak,1990,1922.30257
pak,1991,2028.89279
pak,1992,2173.57495
pak,1993,2202.79916
pak,1994,2270.39834
pak,1995,2365.93068
pak,1996,2455.15546
pak,1997,2452.98246
pak,1998,2472.43206
pak,1999,2529.00928
pak,2000,2625.26179
pak,2001,2709.0279
pak,2002,2753.54074
pak,2003,2898.03298
pak,2004,3127.69077
pak,2005,3357.36343
pak,2006,3579.96243
pak,2007,3766.85556
pak,2008,3818.07199
pak,2009,3868.74394
pak,2010,3890.29062
pak,2011,3993.55937
pak,2012,4018.73274
pak,2013,4103.62956
pak,2014,4238.63387
pak,2015,4373.01447
pak,2016,4410.00656
pak,2017,4571.20508
pak,2018,4853.26656
pak,2019,4896.39315
pak,2020,4812.88982
pan,1990,5041.80491
pan,1991,5585.33127
pan,1992,6054.36807
pan,1993,6402.70389
pan,1994,6589.16426
pan,1995,6706.37972
pan,1996,6963.851
pan,1997,7394.00621
pan,1998,7865.19085
pan,1999,8126.98766
pan,2000,8367.73199
pan,2001,8435.28877
pan,2002,8594.07055
pan,2003,8951.64979
pan,2004,9701.82263
pan,2005,10527.45555
pan,2006,11570.97393
pan,2007,13066.86072
pan,2008,14373.65015
pan,2009,14405.11096
pan,2010,15153.53596
pan,2011,16923.94652
pan,2012,18679.51394
pan,2013,20809.85514
pan,2014,22897.40263
pan,2015,25319.21669
pan,2016,27828.55571
pan,2017,30446.84957
pan,2018,31784.31449
pan,2019,32769.87032
pan,2020,26782.48498
per,1990,3359.26403
per,1991,3478.86029
per,1992,3470.42567
per,1993,3668.48361
per,1994,4129.78967
per,1995,4445.42628
per,1996,4568.05314
per,1997,4861.12191
per,1998,4811.26042
per,1999,4873.86444
per,2000,5043.26718
per,2001,5120.06881
per,2002,5423.64423
per,2003,5697.43213
per,2004,6084.89253
per,2005,6610.89171
per,2006,7262.25808
per,2007,8026.61033
per,2008,8857.86386
per,2009,8951.01253
per,2010,9730.4211
per,2011,10476.79633
per,2012,10767.67733
per,2013,11295.96326
per,2014,11510.27888
per,2015,11572.32079
per,2016,12013.37739
per,2017,12506.52938
per,2018,13088.29584
per,2019,13397.27392
per,2020,11878.52154
phl,1990,2649.38018
phl,1991,2659.99746
phl,1992,2666.20698
phl,1993,2723.04774
phl,1994,2835.27166
phl,1995,2959.03176
phl,1996,3117.52828
phl,1997,3263.3948
phl,1998,3211.00257
phl,1999,3293.42284
phl,2000,3439.53876
phl,2001,3545.73414
phl,2002,3657.97036
phl,2003,3835.91675
phl,2004,4115.76881
phl,2005,4370.37389
phl,2006,4657.70879
phl,2007,5008.20141
phl,2008,5239.72694
phl,2009,5268.49498
phl,2010,5626.28116
phl,2011,5865.34355
phl,2012,6296.82761
phl,2013,6614.68352
phl,2014,6960.90072
phl,2015,7186.76928
phl,2016,7703.76228
phl,2017,8120.86879
phl,2018,8720.60738
phl,2019,9291.72692
phl,2020,8389.84859
plw,2000,9956.87242
plw,2001,10670.81936
plw,2002,11083.5522
plw,2003,10827.26084
plw,2004,11629.91769
plw,2005,12515.57986
plw,2006,12999.05536
plw,2007,13892.39997
plw,2008,13665.4364
plw,2009,13156.08501
plw,2010,13587.76091
plw,2011,14970.49765
plw,2012,15612.20997
plw,2013,15375.97638
plw,2014,16625.26939
plw,2015,18008.0905
plw,2016,18127.48261
plw,2017,17770.562
plw,2018,18074.19995
plw,2019,17957.76774
plw,2020,16321.98561
png,1990,1438.32795
png,1991,1591.11379
png,1992,1810.3515
png,1993,2140.65417
png,1994,2262.96192
png,1995,2181.60049
png,1996,2336.06832
png,1997,2229.46625
png,1998,2117.05709
png,1999,2136.04147
png,2000,2081.45394
png,2001,2079.3558
png,2002,2066.01306
png,2003,2106.82342
png,2004,2176.64556
png,2005,2335.1622
png,2006,2477.99475
png,2007,2678.30277
png,2008,2656.86483
png,2009,2791.71539
png,2010,3039.78416
png,2011,3069.75974
png,2012,3206.19582
png,2013,3318.80094
png,2014,3761.52343
png,2015,3966.77071
png,2016,4144.60363
png,2017,4285.62876
png,2018,4290.69828
png,2019,4474.6858
png,2020,4286.63445
pol,1990,6181.89178
pol,1991,5921.53701
pol,1992,6189.79407
pol,1993,6556.68454
pol,1994,7036.27274
pol,1995,7681.19689
pol,1996,8275.8016
pol,1997,8936.62578
pol,1998,9487.75428
pol,1999,10040.89838
pol,2000,10672.12109
pol,2001,11119.71515
pol,2002,11804.26626
pol,2003,12288.46287
pol,2004,13353.6821
pol,2005,13896.79338
pol,2006,15152.33608
pol,2007,16802.83391
pol,2008,18303.35292
pol,2009,19239.92847
pol,2010,21072.52658
pol,2011,22827.69814
pol,2012,23745.6978
pol,2013,24567.50617
pol,2014,25475.50469
pol,2015,26862.05252
pol,2016,28322.10698
pol,2017,30064.50348
pol,2018,31953.03503
pol,2019,33797.76736
pol,2020,34286.98508
pri,1990,13414.92863
pri,1991,14088.16089
pri,1992,14969.9257
pri,1993,15902.03787
pri,1994,16765.02889
pri,1995,17730.66008
pri,1996,18266.96557
pri,1997,19320.60801
pri,1998,20500.48839
pri,1999,21807.87374
pri,2000,22961.29087
pri,2001,24893.0168
pri,2002,25485.62659
pri,2003,25956.53488
pri,2004,28981.39847
pri,2005,29332.65213
pri,2006,29920.8258
pri,2007,30545.67417
pri,2008,30745.41586
pri,2009,30541.06419
pri,2010,30925.40083
pri,2011,31824.15484
pri,2012,32582.62241
pri,2013,33172.67126
pri,2014,33682.85003
pri,2015,34016.02235
pri,2016,34346.86733
pri,2017,34363.75463
pri,2018,35122.88848
pri,2019,36276.84236
pri,2020,34336.54771
prt,1990,11773.62199
prt,1991,12732.77788
prt,1992,13175.0759
prt,1993,13195.6234
prt,1994,13570.88323
prt,1995,14398.92008
prt,1996,14917.56036
prt,1997,15788.69698
prt,1998,16687.06971
prt,1999,17718.15157
prt,2000,18876.65948
prt,2001,19524.88674
prt,2002,20356.6473
prt,2003,20851.08854
prt,2004,21477.82618
prt,2005,22725.27749
prt,2006,24682.71885
prt,2007,25733.12709
prt,2008,26665.8373
prt,2009,26458.91104
prt,2010,27261.95345
prt,2011,26769.51189
prt,2012,26438.0163
prt,2013,27936.03966
prt,2014,28742.44038
prt,2015,29660.89607
prt,2016,31607.75424
prt,2017,33044.71674
prt,2018,34928.54353
prt,2019,36172.07254
prt,2020,34177.08571
pry,1990,5388.3242
pry,1991,5617.60405
pry,1992,5697.61465
pry,1993,5972.12741
pry,1994,6271.79451
pry,1995,6681.61634
pry,1996,6754.36497
pry,1997,7008.43643
pry,1998,6939.76238
pry,1999,6799.34869
pry,2000,6654.17282
pry,2001,6612.67735
pry,2002,6590.16728
pry,2003,6876.99709
pry,2004,7223.55654
pry,2005,7485.29922
pry,2006,7960.72539
pry,2007,8495.337
pry,2008,9097.52049
pry,2009,9020.30802
pry,2010,10001.53043
pry,2011,10503.59585
pry,2012,10018.72363
pry,2013,11062.55873
pry,2014,11454.42888
pry,2015,11486.52319
pry,2016,12041.72354
pry,2017,12590.54844
pry,2018,13135.69887
pry,2019,13149.03857
pry,2020,13069.17612
pse,1994,2201.92204
pse,1995,2302.67091
pse,1996,2269.39502
pse,1997,2532.79209
pse,1998,2854.55942
pse,1999,3056.44927
pse,2000,2785.32517
pse,2001,2516.27334
pse,2002,2180.40815
pse,2003,2468.29508
pse,2004,3012.52583
pse,2005,3369.87431
pse,2006,3350.53655
pse,2007,3480.78965
pse,2008,3708.66444
pse,2009,3951.23499
pse,2010,4119.81947
pse,2011,4494.73132
pse,2012,5255.82561
pse,2013,5371.6871
pse,2014,5510.13293
pse,2015,5954.40078
pse,2016,6305.3918
pse,2017,6401.74089
pse,2018,6469.9091
pse,2019,6509.56834
pse,2020,5689.94533
qat,2000,96823.11329
qat,2001,99035.25784
qat,2002,103476.33836
qat,2003,102757.77866
qat,2004,113857.65403
qat,2005,109856.95292
qat,2006,120838.17388
qat,2007,122882.8385
qat,2008,125010.6974
qat,2009,122424.61196
qat,2010,132047.98661
qat,2011,139358.96529
qat,2012,141634.70382
qat,2013,138229.76897
qat,2014,129068.5789
qat,2015,92968.2321
qat,2016,83102.3505
qat,2017,91738.7528
qat,2018,93154.2349
qat,2019,93771.12531
qat,2020,89968.77102
rou,1990,5277.48212
rou,1991,4792.59502
rou,1992,4512.64721
rou,1993,4696.62669
rou,1994,4992.78489
rou,1995,5426.19767
rou,1996,5743.96197
rou,1997,5564.09451
rou,1998,5544.30857
rou,1999,5596.47249
rou,2000,5848.08495
rou,2001,6518.67529
rou,2002,7162.36578
rou,2003,7559.97535
rou,2004,8990.32565
rou,2005,9602.10476
rou,2006,11556.62425
rou,2007,13700.09357
rou,2008,16782.22907
rou,2009,16631.85819
rou,2010,16976.25909
rou,2011,17896.27586
rou,2012,18869.56897
rou,2013,19781.92571
rou,2014,20657.67329
rou,2015,21605.83562
rou,2016,24271.47002
rou,2017,27141.90093
rou,2018,29342.04115
rou,2019,31867.38957
rou,2020,32099.40572
rus,1990,8027.75291
rus,1991,7857.81595
rus,1992,6862.38403
rus,1993,6419.50927
rus,1994,5734.40998
rus,1995,5613.28065
rus,1996,5517.85889
rus,1997,5699.94762
rus,1998,5465.05636
rus,1999,5914.32606
rus,2000,6825.39151
rus,2001,7361.36368
rus,2002,8037.47454
rus,2003,9254.5372
rus,2004,10226.76615
rus,2005,11822.34693
rus,2006,14912.23393
rus,2007,16648.24164
rus,2008,20163.60942
rus,2009,19389.94118
rus,2010,20490.12672
rus,2011,22798.67443
rus,2012,24303.47341
rus,2013,26073.87453
rus,2014,25761.64802
rus,2015,24085.32418
rus,2016,24128.08641
rus,2017,25926.44385
rus,2018,28821.24745
rus,2019,29967.12885
rus,2020,29812.21025
rwa,1990,555.21754
rwa,1991,575.75075
rwa,1992,658.9598
rwa,1993,663.27319
rwa,1994,355.63243
rwa,1995,499.37708
rwa,1996,556.49453
rwa,1997,604.03409
rwa,1998,613.09736
rwa,1999,602.42954
rwa,2000,631.07134
rwa,2001,674.34783
rwa,2002,757.35605
rwa,2003,776.42376
rwa,2004,844.53466
rwa,2005,935.30042
rwa,2006,1028.87654
rwa,2007,1108.90773
rwa,2008,1223.56616
rwa,2009,1275.34996
rwa,2010,1349.45209
rwa,2011,1450.57948
rwa,2012,1488.66971
rwa,2013,1543.2734
rwa,2014,1706.67299
rwa,2015,1804.54995
rwa,2016,1882.37238
rwa,2017,1975.24866
rwa,2018,2138.8997
rwa,2019,2321.71859
rwa,2020,2213.82805
sau,1990,32067.24989
sau,1991,36902.02595
sau,1992,38089.84607
sau,1993,37420.3301
sau,1994,37480.95654
sau,1995,37475.05621
sau,1996,38354.7487
sau,1997,38712.2864
sau,1998,39514.79079
sau,1999,37791.22655
sau,2000,39882.62897
sau,2001,39240.76069
sau,2002,37667.02377
sau,2003,41441.86116
sau,2004,44601.7787
sau,2005,47161.12884
sau,2006,48552.52741
sau,2007,49394.01919
sau,2008,52047.06692
sau,2009,49933.19365
sau,2010,51529.82789
sau,2011,56133.14419
sau,2012,57364.98511
sau,2013,55908.24993
sau,2014,55726.10231
sau,2015,48611.13147
sau,2016,45484.43843
sau,2017,47306.22232
sau,2018,48735.4605
sau,2019,48948.174
sau,2020,46759.65723
sdn,1990,1639.99505
sdn,1991,1776.28649
sdn,1992,1886.78659
sdn,1993,1967.87552
sdn,1994,1977.58223
sdn,1995,2084.23782
sdn,1996,2188.72629
sdn,1997,2397.65017
sdn,1998,2461.08781
sdn,1999,2504.31592
sdn,2000,2648.42716
sdn,2001,2803.35746
sdn,2002,2935.65946
sdn,2003,3090.62407
sdn,2004,3245.03843
sdn,2005,3437.78806
sdn,2006,3669.80835
sdn,2007,3876.12344
sdn,2008,3993.36964
sdn,2009,3809.61175
sdn,2010,3900.26887
sdn,2011,4216.37341
sdn,2012,3805.89564
sdn,2013,3838.36005
sdn,2014,4427.44859
sdn,2015,4434.47499
sdn,2016,4757.05715
sdn,2017,4598.85003
sdn,2018,4474.67882
sdn,2019,4350.06606
sdn,2020,4142.44861
sen,1990,1552.70015
sen,1991,1599.20642
sen,1992,1608.58901
sen,1993,1621.10139
sen,1994,1609.10101
sen,1995,1687.00569
sen,1996,1708.80101
sen,1997,1749.53834
sen,1998,1830.11365
sen,1999,1927.62824
sen,2000,1999.47134
sen,2001,2080.78915
sen,2002,2064.22952
sen,2003,2165.88942
sen,2004,2269.64127
sen,2005,2379.57034
sen,2006,2444.33034
sen,2007,2513.63954
sen,2008,2587.11748
sen,2009,2606.83823
sen,2010,2652.86079
sen,2011,2669.51709
sen,2012,2739.419
sen,2013,2742.42074
sen,2014,2830.69731
sen,2015,2971.34682
sen,2016,3075.93735
sen,2017,3203.90637
sen,2018,3388.94631
sen,2019,3503.61755
sen,2020,3502.82
sgp,1990,23820.1752
sgp,1991,25535.75623
sgp,1992,27027.53066
sgp,1993,30069.31618
sgp,1994,33066.08572
sgp,1995,35107.56846
sgp,1996,36891.1621
sgp,1997,39332.06576
