geo,time,pa_nus_fcrf
gnq,1985,449.26296
gnq,1986,346.3059
gnq,1987,300.53656
gnq,1988,297.84822
gnq,1989,319.0083
gnq,1990,272.26479
gnq,1991,282.10691
gnq,1992,264.6918
gnq,1993,283.16258
gnq,1994,555.2047
gnq,1995,499.14843
gnq,1996,511.55243
gnq,1997,583.66937
gnq,1998,589.95177
gnq,1999,615.47335
gnq,2000,710.20798
gnq,2001,732.39769
gnq,2002,693.71323
gnq,2003,579.89743
gnq,2004,527.33803
gnq,2005,527.25836
gnq,2006,522.42562
gnq,2007,478.63372
gnq,2008,446.00004
gnq,2009,470.29342
gnq,2010,494.79426
gnq,2011,471.24863
gnq,2012,510.55634
gnq,2013,493.89962
gnq,2014,493.75733
gnq,2015,591.2117
gnq,2016,592.60562
gnq,2017,580.65675
gnq,2018,555.44646
gnq,2019,585.91101
gnq,2020,575.586
gnq,2021,554.53068
grc,1960,30.0003
grc,1961,30.00005
grc,1962,30
grc,1963,30
grc,1964,30
grc,1965,30
grc,1966,30
grc,1967,30
grc,1968,30
grc,1969,30
grc,1970,30
grc,1971,30
grc,1972,30.0003
grc,1973,29.62523
grc,1974,30.0003
grc,1975,32.05132
grc,1976,36.51758
grc,1977,36.83842
grc,1978,36.74542
grc,1979,37.03842
grc,1980,42.61658
grc,1981,55.40842
grc,1982,66.80317
grc,1983,88.06425
grc,1984,112.71658
grc,1985,138.11908
grc,1986,139.98117
grc,1987,135.4295
grc,1988,141.8605
grc,1989,162.41658
grc,1990,158.51392
grc,1991,182.26642
grc,1992,190.62425
grc,1993,229.24984
grc,1994,242.60282
grc,1995,231.66274
grc,1996,240.71154
grc,1997,273.05785
grc,1998,295.52911
grc,1999,305.6466
grc,2000,365.39856
grc,2001,1.11653
grc,2002,1.05756
grc,2003,0.88405
grc,2004,0.80392
grc,2005,0.8038
grc,2006,0.79643
grc,2007,0.72967
grc,2008,0.67992
grc,2009,0.71696
grc,2010,0.75431
grc,2011,0.71841
grc,2012,0.77834
grc,2013,0.75295
grc,2014,0.75273
grc,2015,0.9013
grc,2016,0.90342
grc,2017,0.88521
grc,2018,0.84677
grc,2019,0.89328
grc,2020,0.87551
grc,2021,0.84549
grd,1960,1.71429
grd,1961,1.71429
grd,1962,1.71429
grd,1963,1.71429
grd,1964,1.71429
grd,1965,1.71429
grd,1966,1.71429
grd,1967,1.76191
grd,1968,2
grd,1969,2
grd,1970,2
grd,1971,1.97487
grd,1972,1.92128
grd,1973,1.95922
grd,1974,2.05323
grd,1975,2.1698
grd,1976,2.61467
grd,1977,2.7
grd,1978,2.7
grd,1979,2.7
grd,1980,2.7
grd,1981,2.7
grd,1982,2.7
grd,1983,2.7
grd,1984,2.7
grd,1985,2.7
grd,1986,2.7
grd,1987,2.7
grd,1988,2.7
grd,1989,2.7
grd,1990,2.7
grd,1991,2.7
grd,1992,2.7
grd,1993,2.7
grd,1994,2.7
grd,1995,2.7
grd,1996,2.7
grd,1997,2.7
grd,1998,2.7
grd,1999,2.7
grd,2000,2.7
grd,2001,2.7
grd,2002,2.7
grd,2003,2.7
grd,2004,2.7
grd,2005,2.7
grd,2006,2.7
grd,2007,2.7
grd,2008,2.7
grd,2009,2.7
grd,2010,2.7
grd,2011,2.7
grd,2012,2.7
grd,2013,2.7
grd,2014,2.7
grd,2015,2.7
grd,2016,2.7
grd,2017,2.7
grd,2018,2.7
grd,2019,2.7
grd,2020,2.7
grd,2021,2.7
grl,1960,6.90714
grl,1961,6.90714
grl,1962,6.90714
grl,1963,6.90714
grl,1964,6.90714
grl,1965,6.90714
grl,1966,6.90714
grl,1967,7.00595
grl,1968,7.5
grl,1969,7.5
grl,1970,7.5
grl,1971,7.4176
grl,1972,6.94929
grl,1973,6.0495
grl,1974,6.0949
grl,1975,5.74615
grl,1976,6.04502
grl,1977,6.00319
grl,1978,5.51462
grl,1979,5.26096
grl,1980,5.63594
grl,1981,7.12337
grl,1982,8.33244
grl,1983,9.14499
grl,1984,10.35659
grl,1985,10.59639
grl,1986,8.09099
grl,1987,6.84032
grl,1988,6.73153
grl,1989,7.31018
grl,1990,6.18856
grl,1991,6.39646
grl,1992,6.03613
grl,1993,6.48394
grl,1994,6.36055
grl,1995,5.60237
grl,1996,5.79867
grl,1997,6.60446
grl,1998,6.70083
grl,1999,6.97624
grl,2000,8.08314
grl,2001,8.32282
grl,2002,7.89471
grl,2003,6.58767
grl,2004,5.99106
grl,2005,5.99691
grl,2006,5.94678
grl,2007,5.4437
grl,2008,5.09813
grl,2009,5.36087
grl,2010,5.62408
grl,2011,5.36871
grl,2012,5.79248
grl,2013,5.61631
grl,2014,5.61247
grl,2015,6.72791
grl,2016,6.73172
grl,2017,6.6029
grl,2018,6.3146
grl,2019,6.6694
grl,2020,6.54215
grl,2021,6.28711
gtm,1960,1
gtm,1961,1
gtm,1962,1
gtm,1963,1
gtm,1964,1
gtm,1965,1
gtm,1966,1
gtm,1967,1
gtm,1968,1
gtm,1969,1
gtm,1970,1
gtm,1971,1
gtm,1972,1
gtm,1973,1
gtm,1974,1
gtm,1975,1
gtm,1976,1
gtm,1977,1
gtm,1978,1
gtm,1979,1
gtm,1980,1
gtm,1981,1
gtm,1982,1
gtm,1983,1
gtm,1984,1
gtm,1985,1
gtm,1986,1.875
gtm,1987,2.5
gtm,1988,2.61958
gtm,1989,2.81612
gtm,1990,4.48576
gtm,1991,5.02888
gtm,1992,5.17063
gtm,1993,5.63536
gtm,1994,5.7512
gtm,1995,5.81034
gtm,1996,6.04951
gtm,1997,6.06527
gtm,1998,6.39465
gtm,1999,7.38561
gtm,2000,7.76316
gtm,2001,7.85859
gtm,2002,7.82165
gtm,2003,7.94085
gtm,2004,7.9465
gtm,2005,7.63394
gtm,2006,7.60263
gtm,2007,7.6733
gtm,2008,7.56003
gtm,2009,8.16156
gtm,2010,8.05777
gtm,2011,7.78542
gtm,2012,7.83361
gtm,2013,7.85681
gtm,2014,7.73223
gtm,2015,7.65482
gtm,2016,7.59994
gtm,2017,7.34794
gtm,2018,7.51916
gtm,2019,7.6967
gtm,2020,7.72165
gtm,2021,7.73439
gum,2002,1
gum,2003,1
gum,2004,1
gum,2005,1
gum,2006,1
gum,2007,1
gum,2008,1
gum,2009,1
gum,2010,1
gum,2011,1
gum,2012,1
gum,2013,1
gum,2014,1
gum,2015,1
gum,2016,1
gum,2017,1
gum,2018,1
gum,2019,1
gum,2020,1
gum,2021,1
guy,1960,1.71429
guy,1961,1.71429
guy,1962,1.71429
guy,1963,1.71429
guy,1964,1.71429
guy,1965,1.71429
guy,1966,1.71429
guy,1967,1.7381
guy,1968,2
guy,1969,2
guy,1970,2
guy,1971,1.98866
guy,1972,2.08727
guy,1973,2.10618
guy,1974,2.22686
guy,1975,2.35538
guy,1976,2.55
guy,1977,2.55
guy,1978,2.55
guy,1979,2.55
guy,1980,2.55
guy,1981,2.8125
guy,1982,3
guy,1983,3
guy,1984,3.83157
guy,1985,4.25185
guy,1986,4.27242
guy,1987,9.75583
guy,1988,10
guy,1989,27.15875
guy,1990,39.53333
guy,1991,111.81067
guy,1992,125.0025
guy,1993,126.73044
guy,1994,138.29024
guy,1995,141.98917
guy,1996,140.375
guy,1997,142.40083
guy,1998,150.51917
guy,1999,177.995
guy,2000,182.43
guy,2001,187.32083
guy,2002,190.665
guy,2003,193.87833
guy,2004,198.3075
guy,2005,199.875
guy,2006,200.18833
guy,2007,202.34667
guy,2008,203.63333
guy,2009,203.95
guy,2010,203.63583
guy,2011,204.0175
guy,2012,204.35833
guy,2013,205.39417
guy,2014,206.44917
guy,2015,206.5
guy,2016,206.5
guy,2017,206.5
guy,2018,207.71667
guy,2019,208.5
guy,2020,208.5
guy,2021,208.5
hkg,1960,5.7143
hkg,1961,5.7143
hkg,1962,5.7143
hkg,1963,5.7143
hkg,1964,5.7143
hkg,1965,5.7143
hkg,1966,5.7143
hkg,1967,5.74316
hkg,1968,6.0606
hkg,1969,6.0606
hkg,1970,6.0606
hkg,1971,5.98041
hkg,1972,5.64142
hkg,1973,5.1465
hkg,1974,5.03158
hkg,1975,4.93517
hkg,1976,4.90475
hkg,1977,4.662
hkg,1978,4.68367
hkg,1979,5.00267
hkg,1980,4.97608
hkg,1981,5.58933
hkg,1982,6.06992
hkg,1983,7.26517
hkg,1984,7.818
hkg,1985,7.79075
hkg,1986,7.80333
hkg,1987,7.79825
hkg,1988,7.806
hkg,1989,7.79992
hkg,1990,7.78975
hkg,1991,7.77117
hkg,1992,7.74058
hkg,1993,7.73558
hkg,1994,7.72842
hkg,1995,7.73583
hkg,1996,7.73425
hkg,1997,7.74208
hkg,1998,7.74533
hkg,1999,7.7575
hkg,2000,7.79117
hkg,2001,7.79875
hkg,2002,7.79892
hkg,2003,7.78675
hkg,2004,7.788
hkg,2005,7.77733
hkg,2006,7.76783
hkg,2007,7.80142
hkg,2008,7.78683
hkg,2009,7.75175
hkg,2010,7.76917
hkg,2011,7.784
hkg,2012,7.75642
hkg,2013,7.756
hkg,2014,7.75408
hkg,2015,7.75175
hkg,2016,7.76225
hkg,2017,7.79325
hkg,2018,7.8385
hkg,2019,7.83592
hkg,2020,7.75725
hkg,2021,7.77325
hnd,1960,2
hnd,1961,2
hnd,1962,2
hnd,1963,2
hnd,1964,2
hnd,1965,2
hnd,1966,2
hnd,1967,2
hnd,1968,2
hnd,1969,2
hnd,1970,2
hnd,1971,2
hnd,1972,2.00001
hnd,1973,2
hnd,1974,2
hnd,1975,2
hnd,1976,2
hnd,1977,2
hnd,1978,2
hnd,1979,2
hnd,1980,2
hnd,1981,2
hnd,1982,2
hnd,1983,2
hnd,1984,2
hnd,1985,2
hnd,1986,2
hnd,1987,2
hnd,1988,2
hnd,1989,2
hnd,2000,14.84062
hnd,2001,15.47682
hnd,2002,16.43706
hnd,2003,17.35249
hnd,2004,18.20972
hnd,2005,18.83234
hnd,2006,18.89521
hnd,2007,18.8951
hnd,2008,18.90376
hnd,2009,18.8951
hnd,2010,18.8951
hnd,2011,18.91714
hnd,2012,19.50225
hnd,2013,20.35378
hnd,2014,20.98716
hnd,2015,21.94517
hnd,2016,22.83502
hnd,2017,23.48708
hnd,2018,23.90273
hnd,2019,24.50854
hnd,2020,24.58188
hnd,2021,24.01666
hrv,1992,0.2633
hrv,1993,3.57915
hrv,1994,5.99801
hrv,1995,5.23076
hrv,1996,5.43416
hrv,1997,6.16058
hrv,1998,6.36329
hrv,1999,7.11174
hrv,2000,8.27767
hrv,2001,8.34154
hrv,2002,7.87168
hrv,2003,6.70497
hrv,2004,6.03434
hrv,2005,5.94924
hrv,2006,5.83779
hrv,2007,5.36454
hrv,2008,4.93504
hrv,2009,5.28395
hrv,2010,5.49801
hrv,2011,5.34387
hrv,2012,5.85029
hrv,2013,5.70488
hrv,2014,5.74817
hrv,2015,6.8583
hrv,2016,6.80599
hrv,2017,6.62383
hrv,2018,6.27903
hrv,2019,6.62255
hrv,2020,6.61406
hrv,2021,6.36008
hti,1960,5
hti,1961,5
hti,1962,5
hti,1963,5
hti,1964,5
hti,1965,5
hti,1966,5
hti,1967,5
hti,1968,5
hti,1969,5
hti,1970,5
hti,1971,5
hti,1972,5.00002
hti,1973,5.00001
hti,1974,5
hti,1975,5
hti,1976,5
hti,1977,5
hti,1978,5
hti,1979,5
hti,1980,5
hti,1981,5
hti,1982,5
hti,1983,5
hti,1984,5
hti,1985,5
hti,1986,5
hti,1987,5
hti,1988,5
hti,1989,5
hti,1990,5
hti,1991,6.03417
hti,1992,9.80167
hti,1993,12.8225
hti,1994,15.04
hti,1995,15.10973
hti,1996,15.70115
hti,1997,16.6545
hti,1998,16.76567
hti,1999,16.93789
hti,2000,21.17067
hti,2001,24.42908
hti,2002,29.25048
hti,2003,42.36676
hti,2004,38.35203
hti,2005,40.44855
hti,2006,40.40852
hti,2007,36.86142
hti,2008,39.10759
hti,2009,41.19761
hti,2010,39.7974
hti,2011,40.52282
hti,2012,41.94972
hti,2013,43.46278
hti,2014,45.21598
hti,2015,50.70643
hti,2016,63.33582
hti,2017,64.76968
hti,2018,68.03175
hti,2019,88.81497
hti,2020,93.50981
hti,2021,89.22664
hun,1968,60
hun,1969,60
hun,1970,60
hun,1971,59.82162
hun,1972,55.26
hun,1973,48.96622
hun,1974,46.7524
hun,1975,43.97138
hun,1976,41.57527
hun,1977,40.96075
hun,1978,37.91135
hun,1979,35.578
hun,1980,32.53228
hun,1981,34.31429
hun,1982,36.63055
hun,1983,42.67115
hun,1984,48.04221
hun,1985,50.1194
hun,1986,45.83215
hun,1987,46.97054
hun,1988,50.41321
hun,1989,59.06634
hun,1990,63.20587
hun,1991,74.73538
hun,1992,78.98839
hun,1993,91.93318
hun,1994,105.16046
hun,1995,125.68143
hun,1996,152.64667
hun,1997,186.78917
hun,1998,214.40167
hun,1999,237.14583
hun,2000,282.17917
hun,2001,286.49
hun,2002,257.88667
hun,2003,224.30667
hun,2004,202.74583
hun,2005,199.5825
hun,2006,210.39
hun,2007,183.62583
hun,2008,172.11333
hun,2009,202.34167
hun,2010,207.94417
hun,2011,201.055
hun,2012,225.10417
hun,2013,223.695
hun,2014,232.60167
hun,2015,279.3325
hun,2016,281.52333
hun,2017,274.43333
hun,2018,270.21167
hun,2019,290.66
hun,2020,307.99667
hun,2021,303.14083
idn,1967,149.58333
idn,1968,296.29167
idn,1969,326
idn,1970,362.83333
idn,1971,391.875
idn,1972,415
idn,1973,415
idn,1974,415
idn,1975,415
idn,1976,415
idn,1977,415
idn,1978,442.04542
idn,1979,623.0555
idn,1980,626.994
idn,1981,631.75667
idn,1982,661.42075
idn,1983,909.26483
idn,1984,1025.94483
idn,1985,1110.58
idn,1986,1282.56
idn,1987,1643.84833
idn,1988,1685.70417
idn,1989,1770.05917
idn,1990,1842.81333
idn,1991,1950.3175
idn,1992,2029.92083
idn,1993,2087.10387
idn,1994,2160.75367
idn,1995,2248.60797
idn,1996,2342.29629
idn,1997,2909.38
idn,1998,10013.6225
idn,1999,7855.15
idn,2000,8421.775
idn,2001,10260.85
idn,2002,9311.19167
idn,2003,8577.13333
idn,2004,8938.85
idn,2005,9704.74167
idn,2006,9159.31667
idn,2007,9141
idn,2008,9698.9625
idn,2009,10389.9375
idn,2010,9090.43333
idn,2011,8770.43333
idn,2012,9386.62917
idn,2013,10461.24
idn,2014,11865.2113
idn,2015,13389.41294
idn,2016,13308.3268
idn,2017,13380.83388
idn,2018,14236.93877
idn,2019,14147.67136
idn,2020,14582.20347
idn,2021,14308.1439
ind,1960,4.7619
ind,1961,4.7619
ind,1962,4.7619
ind,1963,4.7619
ind,1964,4.7619
ind,1965,4.7619
ind,1966,6.35913
ind,1967,7.5
ind,1968,7.5
ind,1969,7.5
ind,1970,7.5
ind,1971,7.49194
ind,1972,7.59447
ind,1973,7.74204
ind,1974,8.1016
ind,1975,8.37589
ind,1976,8.96041
ind,1977,8.73858
ind,1978,8.19284
ind,1979,8.12579
ind,1980,7.86294
ind,1981,8.65852
ind,1982,9.45513
ind,1983,10.0989
ind,1984,11.36258
ind,1985,12.36875
ind,1986,12.61083
ind,1987,12.9615
ind,1988,13.91708
ind,1989,16.2255
ind,1990,17.5035
ind,1991,22.74243
ind,1992,25.91808
ind,1993,30.49329
ind,1994,31.37374
ind,1995,32.42708
ind,1996,35.43317
ind,1997,36.31329
ind,1998,41.25937
ind,1999,43.05543
ind,2000,44.94161
ind,2001,47.18641
ind,2002,48.61032
ind,2003,46.58328
ind,2004,45.31647
ind,2005,44.09998
ind,2006,45.30701
ind,2007,41.34853
ind,2008,43.50518
ind,2009,48.40527
ind,2010,45.72581
ind,2011,46.67047
ind,2012,53.43723
ind,2013,58.59785
ind,2014,61.02951
ind,2015,64.15194
ind,2016,67.19531
ind,2017,65.12157
ind,2018,68.38947
ind,2019,70.42034
ind,2020,74.09957
ind,2021,73.91801
irl,1960,0.35714
irl,1961,0.35714
irl,1962,0.35714
irl,1963,0.35714
irl,1964,0.35714
irl,1965,0.35714
irl,1966,0.35714
irl,1967,0.3621
irl,1968,0.41667
irl,1969,0.41667
irl,1970,0.41667
irl,1971,0.41092
irl,1972,0.40039
irl,1973,0.40817
irl,1974,0.42776
irl,1975,0.45204
irl,1976,0.55651
irl,1977,0.57327
irl,1978,0.5215
irl,1979,0.48859
irl,1980,0.48665
irl,1981,0.6213
irl,1982,0.70456
irl,1983,0.80468
irl,1984,0.92255
irl,1985,0.94561
irl,1986,0.74313
irl,1987,0.67292
irl,1988,0.65647
irl,1989,0.70554
irl,1990,0.60459
irl,1991,0.6213
irl,1992,0.58772
irl,1993,0.67725
irl,1994,0.66863
irl,1995,0.62373
irl,1996,0.62503
irl,1997,0.65964
irl,1998,0.70227
irl,1999,0.93828
irl,2000,1.08271
irl,2001,1.11653
irl,2002,1.05756
irl,2003,0.88405
irl,2004,0.80392
irl,2005,0.8038
irl,2006,0.79643
irl,2007,0.72967
irl,2008,0.67992
irl,2009,0.71696
irl,2010,0.75431
irl,2011,0.71841
irl,2012,0.77834
irl,2013,0.75295
irl,2014,0.75273
irl,2015,0.9013
irl,2016,0.90342
irl,2017,0.88521
irl,2018,0.84677
irl,2019,0.89328
irl,2020,0.87551
irl,2021,0.84549
irn,1960,75.75
irn,1961,75.75
irn,1962,75.75
irn,1963,75.75
irn,1964,75.75
irn,1965,75.75
irn,1966,75.75
irn,1967,75.75
irn,1968,75.75
irn,1969,75.75
irn,1970,75.75
irn,1971,75.75
irn,1972,75.74997
irn,1973,68.88604
irn,1974,67.64134
irn,1975,67.65495
irn,1976,70.23907
irn,1977,70.63373
irn,1978,70.49203
irn,1979,70.49203
irn,1980,70.63185
irn,1981,78.34685
irn,1982,83.62267
irn,1983,86.37874
irn,1984,90.05144
irn,1985,91.07359
irn,1986,78.77878
irn,1987,71.47744
irn,1988,68.69976
irn,1989,72.03224
irn,1990,68.11237
irn,1991,67.52173
irn,1992,65.56784
irn,1993,1268.07876
irn,1994,1749.17374
irn,1995,1748.35025
irn,1996,1751.18636
irn,1997,1753.34548
irn,1998,1752.28599
irn,1999,1753.35495
irn,2000,1764.85607
irn,2001,1753.98568
irn,2002,6907.03446
irn,2003,8193.88752
irn,2004,8613.98942
irn,2005,8963.95891
irn,2006,9170.94288
irn,2007,9281.15183
irn,2008,9428.52826
irn,2009,9864.30246
irn,2010,10254.17647
irn,2011,10616.30664
irn,2012,12175.54722
irn,2013,18414.44801
irn,2014,25941.66414
irn,2015,29011.49138
irn,2016,30914.85244
irn,2017,33226.29815
irn,2018,40864.32901
irn,2019,42000
irn,2020,42000
irn,2021,42000
irq,1960,0.35714
irq,1961,0.35714
irq,1962,0.35714
irq,1963,0.35714
irq,1964,0.35714
irq,1965,0.35714
irq,1966,0.35714
irq,1967,0.35714
irq,1968,0.35714
irq,1969,0.35714
irq,1970,0.35714
irq,1971,935.61784
irq,1972,2144.56721
irq,1973,1950.84445
irq,1974,1902.26533
irq,1975,1902.26533
irq,1976,1902.26533
irq,1977,1902.26533
irq,1978,1902.26533
irq,1979,1902.26533
irq,1980,1902.26533
irq,1981,1902.26533
irq,1982,1922.92537
irq,1983,2002.38558
irq,1984,2002.38558
irq,1985,2002.38559
irq,1986,2002.38559
irq,1987,2002.38559
irq,1988,2002.38559
irq,1989,2002.38559
irq,1990,2002.38559
irq,1991,2002.38559
irq,1992,2002.38559
irq,1993,2002.38629
irq,1994,2002.38739
irq,1995,2002.38723
irq,1996,2002.38721
irq,1997,2002.38721
irq,1998,2002.38724
irq,1999,2002.38977
irq,2000,2002.40341
irq,2001,2002.40491
irq,2002,2002.3727
irq,2004,1453.41667
irq,2005,1472
irq,2006,1467.41667
irq,2007,1254.56722
irq,2008,1193.08333
irq,2009,1170
irq,2010,1170
irq,2011,1170
irq,2012,1166.16667
irq,2013,1166
irq,2014,1166
irq,2015,1167.33333
irq,2016,1182
irq,2017,1184
irq,2018,1182.75
irq,2019,1182
irq,2020,1192
isl,1960,0.3619
isl,1961,0.40083
isl,1962,0.43
isl,1963,0.43
isl,1964,0.43
isl,1965,0.43
isl,1966,0.43
isl,1967,0.44167
isl,1968,0.62167
isl,1969,0.88
isl,1970,0.88
isl,1971,0.88
isl,1972,0.8826
isl,1973,0.90134
isl,1974,0.99952
isl,1975,1.53695
isl,1976,1.82172
isl,1977,1.9887
isl,1978,2.71111
isl,1979,3.526
isl,1980,4.79764
isl,1981,7.22418
isl,1982,12.35153
isl,1983,24.84277
isl,1984,31.69374
isl,1985,41.50767
isl,1986,41.10416
isl,1987,38.67718
isl,1988,43.01398
isl,1989,57.04179
isl,1990,58.28377
isl,1991,58.99634
isl,1992,57.54593
isl,1993,67.60318
isl,1994,69.94438
isl,1995,64.69167
isl,1996,66.5
isl,1997,70.90429
isl,1998,70.95833
isl,1999,72.33529
isl,2000,78.61595
isl,2001,97.4246
isl,2002,91.66167
isl,2003,76.70898
isl,2004,70.19167
isl,2005,62.98167
isl,2006,70.18
isl,2007,64.055
isl,2008,87.94792
isl,2009,123.63838
isl,2010,122.24181
isl,2011,115.95404
isl,2012,125.08279
isl,2013,122.17912
isl,2014,116.76735
isl,2015,131.91871
isl,2016,120.81155
isl,2017,106.83957
isl,2018,108.30018
isl,2019,122.60677
isl,2020,135.42171
isl,2021,126.98886
isr,1960,0.00018
isr,1961,0.00018
isr,1962,0.00029
isr,1963,0.0003
isr,1964,0.0003
isr,1965,0.0003
isr,1966,0.0003
isr,1967,0.00031
isr,1968,0.00035
isr,1969,0.00035
isr,1970,0.00035
isr,1971,0.00038
isr,1972,0.00042
isr,1973,0.00042
isr,1974,0.00045
isr,1975,0.00063
isr,1976,0.00079
isr,1977,0.00104
isr,1978,0.00174
isr,1979,0.00254
isr,1980,0.00512
isr,1981,0.01143
isr,1982,0.02427
isr,1983,0.05621
isr,1984,0.29321
isr,1985,1.17885
isr,1986,1.48784
isr,1987,1.59464
isr,1988,1.59893
isr,1989,1.91642
isr,1990,2.01618
isr,1991,2.27911
isr,1992,2.45908
isr,1993,2.83008
isr,1994,3.01106
isr,1995,3.01129
isr,1996,3.19165
isr,1997,3.44935
isr,1998,3.80008
isr,1999,4.13972
isr,2000,4.07733
isr,2001,4.20565
isr,2002,4.73782
isr,2003,4.55413
isr,2004,4.48198
isr,2005,4.4877
isr,2006,4.45581
isr,2007,4.10808
isr,2008,3.58802
isr,2009,3.93234
isr,2010,3.73897
isr,2011,3.57813
isr,2012,3.85592
isr,2013,3.61076
isr,2014,3.57793
isr,2015,3.88683
isr,2016,3.84057
isr,2017,3.59956
isr,2018,3.59056
isr,2019,3.56453
isr,2020,3.44241
isr,2021,3.2302
ita,1960,623.98634
ita,1961,625
ita,1962,625
ita,1963,625
ita,1964,625
ita,1965,625
ita,1966,625
ita,1967,625
ita,1968,625
ita,1969,625
ita,1970,625
ita,1971,620.35929
ita,1972,583.2175
ita,1973,582.99583
ita,1974,650.34333
ita,1975,652.84917
ita,1976,832.335
ita,1977,882.38833
ita,1978,848.66333
ita,1979,830.86167
ita,1980,856.4475
ita,1981,1136.765
ita,1982,1352.51
ita,1983,1518.84833
ita,1984,1756.96083
ita,1985,1909.43917
ita,1986,1490.81
ita,1987,1296.07
ita,1988,1301.6275
ita,1989,1372.09333
ita,1990,1198.10167
ita,1991,1240.61333
ita,1992,1232.40583
ita,1993,1573.66587
ita,1994,1612.44498
ita,1995,1628.93316
ita,1996,1542.94697
ita,1997,1703.09691
ita,1998,1736.20738
ita,1999,0.93828
ita,2000,1.08271
ita,2001,1.11653
ita,2002,1.05756
ita,2003,0.88405
ita,2004,0.80392
ita,2005,0.8038
ita,2006,0.79643
ita,2007,0.72967
ita,2008,0.67992
ita,2009,0.71696
ita,2010,0.75431
ita,2011,0.71841
ita,2012,0.77834
ita,2013,0.75295
ita,2014,0.75273
ita,2015,0.9013
ita,2016,0.90342
ita,2017,0.88521
ita,2018,0.84677
ita,2019,0.89328
ita,2020,0.87551
ita,2021,0.84549
jam,1960,0.71429
jam,1961,0.71429
jam,1962,0.71429
jam,1963,0.71429
jam,1964,0.71429
jam,1965,0.71429
jam,1966,0.71429
jam,1967,0.72421
jam,1968,0.83333
jam,1969,0.83333
jam,1970,0.83333
jam,1971,0.8328
jam,1972,0.76746
jam,1973,0.90909
jam,1974,0.90909
jam,1975,0.90909
jam,1976,0.90909
jam,1977,0.90909
jam,1978,1.41326
jam,1979,1.76478
jam,1980,1.78142
jam,1981,1.78142
jam,1982,1.78142
jam,1983,1.93222
jam,1984,3.9428
jam,1985,5.55856
jam,1986,5.47783
jam,1987,5.48667
jam,1988,5.48855
jam,1989,5.74464
jam,1990,7.18403
jam,1991,12.11588
jam,1992,22.96035
jam,1993,24.94855
jam,1994,33.08593
jam,1995,35.14212
jam,1996,37.11956
jam,1997,35.40447
jam,1998,36.55
jam,1999,39.04352
jam,2000,42.9857
jam,2001,45.99625
jam,2002,48.41594
jam,2003,57.74087
jam,2004,61.1972
jam,2005,62.28071
jam,2006,65.74386
jam,2007,69.19216
jam,2008,72.7562
jam,2009,87.89412
jam,2010,87.19615
jam,2011,85.89346
jam,2012,88.7498
jam,2013,100.39788
jam,2014,110.93453
jam,2015,116.96978
jam,2016,125.09503
jam,2017,127.96454
jam,2018,128.87152
jam,2019,133.31212
jam,2020,142.40283
jor,1960,0.35714
jor,1961,0.35714
jor,1962,0.35714
jor,1963,0.35714
jor,1964,0.35714
jor,1965,0.35714
jor,1966,0.35714
jor,1967,0.35714
jor,1968,0.35714
jor,1969,0.35714
jor,1970,0.35714
jor,1971,0.35714
jor,1972,0.35714
jor,1973,0.32857
jor,1974,0.32209
jor,1975,0.31979
jor,1976,0.33198
jor,1977,0.32927
jor,1978,0.30562
jor,1979,0.30033
jor,1980,0.29792
jor,1981,0.33043
jor,1982,0.35249
jor,1983,0.36308
jor,1984,0.38446
jor,1985,0.39462
jor,1986,0.34997
jor,1987,0.33846
jor,1988,0.37429
jor,1989,0.57458
jor,1990,0.66371
jor,1991,0.68087
jor,1992,0.67982
jor,1993,0.69285
jor,1994,0.69876
jor,1995,0.70038
jor,1996,0.709
jor,1997,0.709
jor,1998,0.709
jor,1999,0.709
jor,2000,0.709
jor,2001,0.70898
jor,2002,0.709
jor,2003,0.709
jor,2004,0.709
jor,2005,0.709
jor,2006,0.709
jor,2007,0.709
jor,2008,0.70967
jor,2009,0.71
jor,2010,0.71
jor,2011,0.71
jor,2012,0.71
jor,2013,0.71
jor,2014,0.71
jor,2015,0.71
jor,2016,0.71
jor,2017,0.71
jor,2018,0.71
jor,2019,0.71
jor,2020,0.71
jor,2021,0.71
jpn,1960,360
jpn,1961,360
jpn,1962,360
jpn,1963,360
jpn,1964,360
jpn,1965,360
jpn,1966,360
jpn,1967,360
jpn,1968,360
jpn,1969,360
jpn,1970,360
jpn,1971,350.67769
jpn,1972,303.1725
jpn,1973,271.70167
jpn,1974,292.0825
jpn,1975,296.7875
jpn,1976,296.5525
jpn,1977,268.51
jpn,1978,210.44167
jpn,1979,219.14
jpn,1980,226.74083
jpn,1981,220.53583
jpn,1982,249.07667
jpn,1983,237.51167
jpn,1984,237.5225
jpn,1985,238.53583
jpn,1986,168.51983
jpn,1987,144.6375
jpn,1988,128.15167
jpn,1989,137.96442
jpn,1990,144.7925
jpn,1991,134.70667
jpn,1992,126.65133
jpn,1993,111.19779
jpn,1994,102.20781
jpn,1995,94.05958
jpn,1996,108.77906
jpn,1997,120.99086
jpn,1998,130.9053
jpn,1999,113.90681
jpn,2000,107.7655
jpn,2001,121.52895
jpn,2002,125.38802
jpn,2003,115.93346
jpn,2004,108.19257
jpn,2005,110.21821
jpn,2006,116.29931
jpn,2007,117.75353
jpn,2008,103.35949
jpn,2009,93.57009
jpn,2010,87.77988
jpn,2011,79.80702
jpn,2012,79.79046
jpn,2013,97.59566
