geo,time,eg_imp_cons_zs
mmr,2009,-54.00433
mmr,2010,-60.89374
mmr,2011,-58.24637
mmr,2012,-46.28354
mmr,2013,-39.8198
mmr,2014,-32.97079
mne,2005,39.25233
mne,2006,41.4603
mne,2007,50.11631
mne,2008,42.89944
mne,2009,39.67266
mne,2010,24.20175
mne,2011,35.54947
mne,2012,33.31852
mne,2013,22.23033
mne,2014,27.56914
mng,1985,20.45893
mng,1986,20.50824
mng,1987,16.35267
mng,1988,13.53875
mng,1989,14.15543
mng,1990,19.59142
mng,1991,14.99518
mng,1992,13.40189
mng,1993,18.46467
mng,1994,14.2441
mng,1995,16.63204
mng,1996,17.8948
mng,1997,19.0119
mng,1998,17.58132
mng,1999,18.5645
mng,2000,18.69228
mng,2001,19.07949
mng,2002,17.97064
mng,2003,18.97588
mng,2004,19.69647
mng,2005,-28.45735
mng,2006,-29.6622
mng,2007,-44.77129
mng,2008,-58.85852
mng,2009,-131.59563
mng,2010,-297.58531
mng,2011,-338.60394
mng,2012,-248.41582
mng,2013,-211.39728
mng,2014,-168.09339
moz,1971,10.59685
moz,1972,9.46777
moz,1973,9.82783
moz,1974,8.29113
moz,1975,6.02698
moz,1976,5.10532
moz,1977,8.65091
moz,1978,7.26067
moz,1979,7.33862
moz,1980,9.42811
moz,1981,6.55989
moz,1982,7.52925
moz,1983,7.88647
moz,1984,6.99462
moz,1985,6.95182
moz,1986,7.56736
moz,1987,7.34571
moz,1988,7.3315
moz,1989,7.14118
moz,1990,5.29996
moz,1991,4.93977
moz,1992,5.66759
moz,1993,6.34843
moz,1994,5.63063
moz,1995,5.99357
moz,1996,6.1663
moz,1997,6.58457
moz,1998,-1.72829
moz,1999,-2.54804
moz,2000,-1.19085
moz,2001,-0.02466
moz,2002,-1.54266
moz,2003,4.11182
moz,2004,-8.16079
moz,2005,-18.70068
moz,2006,-22.65433
moz,2007,-21.28974
moz,2008,-23.28186
moz,2009,-22.17478
moz,2010,-22.55164
moz,2011,-24.98152
moz,2012,-50.85035
moz,2013,-53.47892
moz,2014,-54.60163
mus,1971,23.38346
mus,1972,25.46516
mus,1973,28.11912
mus,1974,32.59159
mus,1975,34.17672
mus,1976,37.81018
mus,1977,41.62698
mus,1978,43.88542
mus,1979,44.0914
mus,1980,42.89535
mus,1981,43.6702
mus,1982,41.72165
mus,1983,45.75275
mus,1984,46.87728
mus,1985,43.49334
mus,1986,47.13398
mus,1987,47.87591
mus,1988,53.3075
mus,1989,54.18111
mus,1990,55.4594
mus,1991,58.45552
mus,1992,59.04804
mus,1993,62.67849
mus,1994,65.87286
mus,1995,63.2954
mus,1996,65.39391
mus,1997,63.78779
mus,1998,65.49166
mus,1999,75.80207
mus,2000,73.8631
mus,2001,73.52794
mus,2002,75.42073
mus,2003,75.84145
mus,2004,75.46382
mus,2005,77.3982
mus,2006,79.5037
mus,2007,80.32562
mus,2008,79.38892
mus,2009,81.04683
mus,2010,81.65622
mus,2011,82.43963
mus,2012,83.15317
mus,2013,83.7811
mus,2014,84.54229
mys,1971,18.46231
mys,1972,-0.73266
mys,1973,-0.37332
mys,1974,16.37735
mys,1975,6.69947
mys,1976,-28.71684
mys,1977,-39.64244
mys,1978,-43.48719
mys,1979,-53.69725
mys,1980,-48.45794
mys,1981,-29.78581
mys,1982,-49.31028
mys,1983,-77.53011
mys,1984,-113.00925
mys,1985,-117.62228
mys,1986,-129.18315
mys,1987,-131.75443
mys,1988,-135.75518
mys,1989,-130.93682
mys,1990,-121.52917
mys,1991,-95.26798
mys,1992,-81.75306
mys,1993,-74.4682
mys,1994,-80.69364
mys,1995,-85.28967
mys,1996,-83.24365
mys,1997,-66.53206
mys,1998,-77.49811
mys,1999,-71.67339
mys,2000,-58.61331
mys,2001,-54.01237
mys,2002,-55.08937
mys,2003,-50.69568
mys,2004,-52.07923
mys,2005,-45.39604
mys,2006,-40.71883
mys,2007,-28.35414
mys,2008,-26.96616
mys,2009,-24.72079
mys,2010,-21.70278
mys,2011,-14.73706
mys,2012,-11.86881
mys,2013,-5.76051
mys,2014,-5.50503
nam,1991,55.05494
nam,1992,58.89988
nam,1993,63.02315
nam,1994,67.90502
nam,1995,65.76716
nam,1996,69.83688
nam,1997,71.83069
nam,1998,69.29553
nam,1999,67.1784
nam,2000,63.02362
nam,2001,69.76
nam,2002,65.37935
nam,2003,66.54407
nam,2004,68.21301
nam,2005,68.54757
nam,2006,69.25539
nam,2007,69.63891
nam,2008,72.04106
nam,2009,72.07448
nam,2010,73.60845
nam,2011,73.19643
nam,2012,72.64563
nam,2013,75.30615
nam,2014,74.44167
ner,2000,12.50608
ner,2001,11.99224
ner,2002,12.12859
ner,2003,13.03946
ner,2004,13.66292
ner,2005,12.71845
ner,2006,12.62161
ner,2007,13.72577
ner,2008,14.66315
ner,2009,16.91441
ner,2010,19.71719
ner,2011,18.17463
ner,2012,0.82275
ner,2013,-4.63214
ner,2014,-5.80974
nga,1971,-227.32195
nga,1972,-261.62519
nga,1973,-281.42633
nga,1974,-299.17679
nga,1975,-224.28101
nga,1976,-246.85024
nga,1977,-234.37077
nga,1978,-199.01784
nga,1979,-233.89755
nga,1980,-196.52344
nga,1981,-125.50375
nga,1982,-103.3028
nga,1983,-95.67179
nga,1984,-111.66083
nga,1985,-117.38582
nga,1986,-114.16805
nga,1987,-98.94224
nga,1988,-106.86697
nga,1989,-123.82323
nga,1990,-120.24735
nga,1991,-119.05671
nga,1992,-117.89299
nga,1993,-118.2392
nga,1994,-125.43435
nga,1995,-123.37146
nga,1996,-130.55146
nga,1997,-137.6665
nga,1998,-130.86552
nga,1999,-121.05659
nga,2000,-130.05006
nga,2001,-130.01612
nga,2002,-106.17722
nga,2003,-118.85882
nga,2004,-126.55166
nga,2005,-121.79881
nga,2006,-119.66055
nga,2007,-114.75249
nga,2008,-104.99188
nga,2009,-102.34625
nga,2010,-111.90135
nga,2011,-104.38867
nga,2012,-99.14236
nga,2013,-90.57835
nga,2014,-93.02722
nic,1971,41.38479
nic,1972,41.0575
nic,1973,43.47669
nic,1974,44.06161
nic,1975,43.40021
nic,1976,44.5857
nic,1977,49.68511
nic,1978,47.04845
nic,1979,37.35799
nic,1980,40.83664
nic,1981,41.19662
nic,1982,40.00974
nic,1983,40.66188
nic,1984,34.35811
nic,1985,33.14614
nic,1986,37.94208
nic,1987,37.84431
nic,1988,36.37734
nic,1989,30.6632
nic,1990,29.62268
nic,1991,28.91889
nic,1992,32.49759
nic,1993,32.68808
nic,1994,35.1618
nic,1995,37.33433
nic,1996,37.78773
nic,1997,39.48538
nic,1998,43.88295
nic,1999,47.03646
nic,2000,46.40758
nic,2001,48.36663
nic,2002,46.71917
nic,2003,48.08149
nic,2004,47.54165
nic,2005,47.93663
nic,2006,48.21782
nic,2007,49.36353
nic,2008,46.60206
nic,2009,47.33214
nic,2010,46.80661
nic,2011,48.51142
nic,2012,43.32966
nic,2013,39.74899
nic,2014,40.85938
nld,1960,51.3683
nld,1961,52.00478
nld,1962,59.391
nld,1963,62.87932
nld,1964,63.62804
nld,1965,63.83528
nld,1966,64.77934
nld,1967,63.20417
nld,1968,55.59551
nld,1969,48.30204
nld,1970,41.19983
nld,1971,26.58981
nld,1972,18.17351
nld,1973,8.44741
nld,1974,-9.41131
nld,1975,-20.85976
nld,1976,-16.81582
nld,1977,-20.33666
nld,1978,-7.60143
nld,1979,-7.6031
nld,1980,-11.58472
nld,1981,-9.74536
nld,1982,-6.05477
nld,1983,-9.28217
nld,1984,-5.19921
nld,1985,-9.39225
nld,1986,0.94768
nld,1987,3.73159
nld,1988,13.34625
nld,1989,7.28514
nld,1990,7.82458
nld,1991,2.86009
nld,1992,1.40886
nld,1993,0.57274
nld,1994,4.26203
nld,1995,9.46762
nld,1996,3.97389
nld,1997,11.88112
nld,1998,15.95187
nld,1999,19.96259
nld,2000,23.27991
nld,2001,20.50292
nld,2002,22.62686
nld,2003,27.51065
nld,2004,17.59402
nld,2005,23.18579
nld,2006,23.7307
nld,2007,23.7228
nld,2008,16.41234
nld,2009,19.19711
nld,2010,16.30285
nld,2011,16.77562
nld,2012,16.85249
nld,2013,10.38469
nld,2014,19.76929
nld,2015,35.02101
nld_curacao,1971,100
nld_curacao,1972,100
nld_curacao,1973,100
nld_curacao,1974,100
nld_curacao,1975,100
nld_curacao,1976,100
nld_curacao,1977,100
nld_curacao,1978,100
nld_curacao,1979,100
nld_curacao,1980,100
nld_curacao,1981,100
nld_curacao,1982,100
nld_curacao,1983,100
nld_curacao,1984,100
nld_curacao,1985,100
nld_curacao,1986,100
nld_curacao,1987,100
nld_curacao,1988,100
nld_curacao,1989,100
nld_curacao,1990,100
nld_curacao,1991,100
nld_curacao,1992,100
nld_curacao,1993,99.94615
nld_curacao,1994,99.94713
nld_curacao,1995,99.94765
nld_curacao,1996,99.94901
nld_curacao,1997,99.97106
nld_curacao,1998,99.97469
nld_curacao,1999,99.96639
nld_curacao,2000,99.9673
nld_curacao,2001,99.87451
nld_curacao,2002,99.87217
nld_curacao,2003,99.86597
nld_curacao,2004,99.87326
nld_curacao,2005,99.86829
nld_curacao,2006,99.86637
nld_curacao,2007,99.88224
nld_curacao,2008,99.87691
nld_curacao,2009,99.87992
nld_curacao,2010,99.86501
nld_curacao,2011,99.88642
nld_curacao,2012,99.86492
nld_curacao,2013,99.84745
nld_curacao,2014,99.86047
nor,1960,56.54168
nor,1961,54.91717
nor,1962,51.80037
nor,1963,53.9397
nor,1964,51.93673
nor,1965,51.86771
nor,1966,55.96296
nor,1967,54.17837
nor,1968,53.57929
nor,1969,57.6554
nor,1970,60.03206
nor,1971,54.74492
nor,1972,44.3937
nor,1973,43.57069
nor,1974,39.88919
nor,1975,-10.48469
nor,1976,-36.74174
nor,1977,-42.09755
nor,1978,-109.06583
nor,1979,-152.88254
nor,1980,-200.15216
nor,1981,-206.63977
nor,1982,-216.65104
nor,1983,-248.2506
nor,1984,-260.85121
nor,1985,-263.91895
nor,1986,-258.45627
nor,1987,-310.27593
nor,1988,-369.27096
nor,1989,-437.02151
nor,1990,-467.1068
nor,1991,-504.26274
nor,1992,-565.31201
nor,1993,-559.84652
nor,1994,-639.81235
nor,1995,-687.17184
nor,1996,-812.01698
nor,1997,-784.42264
nor,1998,-719.75544
nor,1999,-696.52984
nor,2000,-771.48365
nor,2001,-744.03694
nor,2002,-843.48188
nor,2003,-768.20769
nor,2004,-764.51818
nor,2005,-736.37183
nor,2006,-693.01554
nor,2007,-680.48429
nor,2008,-588.73625
nor,2009,-594.18679
nor,2010,-512.23148
nor,2011,-611.50128
nor,2012,-584.36291
nor,2013,-494.81575
nor,2014,-582.89934
nor,2015,-581.34657
npl,1971,1.65619
npl,1972,2.17665
npl,1973,2.98685
npl,1974,2.77152
npl,1975,2.48122
npl,1976,1.95955
npl,1977,2.21368
npl,1978,2.14541
npl,1979,3.12647
npl,1980,3.48485
npl,1981,3.01606
npl,1982,3.46565
npl,1983,4.47528
npl,1984,4.79127
npl,1985,3.56681
npl,1986,4.52451
npl,1987,4.24935
npl,1988,4.43404
npl,1989,3.4314
npl,1990,4.98132
npl,1991,5.96666
npl,1992,6.33781
npl,1993,6.77295
npl,1994,7.95306
npl,1995,8.54075
npl,1996,8.73628
npl,1997,9.82925
npl,1998,10.12894
npl,1999,12.65964
npl,2000,11.95501
npl,2001,12.37836
npl,2002,10.03612
npl,2003,10.48581
npl,2004,9.77068
npl,2005,10.72711
npl,2006,8.93698
npl,2007,8.86262
npl,2008,10.06937
npl,2009,11.43742
npl,2010,13.06717
npl,2011,13.50546
npl,2012,15.76566
npl,2013,14.59476
npl,2014,16.67706
nzl,1960,40.52219
nzl,1961,42.08292
nzl,1962,40.95322
nzl,1963,40.04817
nzl,1964,42.27563
nzl,1965,44.18342
nzl,1966,45.65778
nzl,1967,48.04014
nzl,1968,49.92849
nzl,1969,51.01845
nzl,1970,52.22448
nzl,1971,51.18998
nzl,1972,50.74912
nzl,1973,50.37619
nzl,1974,50.10768
nzl,1975,46.28613
nzl,1976,42.61705
nzl,1977,38.2593
nzl,1978,36.97924
nzl,1979,40.09668
nzl,1980,39.10648
nzl,1981,35.20243
nzl,1982,29.71969
nzl,1983,27.42164
nzl,1984,23.88772
nzl,1985,20.06686
nzl,1986,12.15946
nzl,1987,14.409
nzl,1988,12.11439
nzl,1989,9.67349
nzl,1990,10.18348
nzl,1991,7.90418
nzl,1992,8.43448
nzl,1993,9.16331
nzl,1994,14.04211
nzl,1995,15.02606
nzl,1996,11.16209
nzl,1997,10.17049
nzl,1998,15.82302
nzl,1999,16.15376
nzl,2000,16.3786
nzl,2001,16.1291
nzl,2002,14.55477
nzl,2003,21.2015
nzl,2004,23.58033
nzl,2005,24.02625
nzl,2006,21.72167
nzl,2007,17.58464
nzl,2008,13.91342
nzl,2009,12.67197
nzl,2010,8.14443
nzl,2011,11.98194
nzl,2012,16.459
nzl,2013,16.41409
nzl,2014,17.08455
nzl,2015,19.47815
omn,1971,-17632.76611
omn,1972,-16718.71444
omn,1973,-15639.37605
omn,1974,-10003.21384
omn,1975,-7333.48306
omn,1976,-4940.45903
omn,1977,-2265.23166
omn,1978,-2863.92473
omn,1979,-1749.35966
omn,1980,-1210.90501
omn,1981,-1678.84523
omn,1982,-1106.12064
omn,1983,-1416.57223
omn,1984,-896.0285
omn,1985,-1167.17594
omn,1986,-1422.77944
omn,1987,-1278.55579
omn,1988,-1422.47686
omn,1989,-1252.3685
omn,1990,-807.85673
omn,1991,-576.33111
omn,1992,-664.69528
omn,1993,-647.05639
omn,1994,-665.6084
omn,1995,-697.3668
omn,1996,-699.60957
omn,1997,-663.79449
omn,1998,-661.88059
omn,1999,-666.79968
omn,2000,-697.03131
omn,2001,-740.75164
omn,2002,-674.15645
omn,2003,-595.1635
omn,2004,-559.38468
omn,2005,-501.52744
omn,2006,-292.77202
omn,2007,-235.68525
omn,2008,-277.98099
omn,2009,-295.95979
omn,2010,-258.43694
omn,2011,-215.757
omn,2012,-205.86981
omn,2013,-209.61606
omn,2014,-206.19471
pak,1971,15.74455
pak,1972,15.26016
pak,1973,15.14007
pak,1974,15.78766
pak,1975,16.06246
pak,1976,15.70744
pak,1977,14.99955
pak,1978,15.17033
pak,1979,16.2539
pak,1980,15.49815
pak,1981,16.83441
pak,1982,17.85232
pak,1983,18.94999
pak,1984,20.29022
pak,1985,19.41108
pak,1986,18.2969
pak,1987,18.30452
pak,1988,19.213
pak,1989,19.30328
pak,1990,20.33151
pak,1991,17.77269
pak,1992,19.49226
pak,1993,20.873
pak,1994,22.89846
pak,1995,23.33528
pak,1996,25.49067
pak,1997,27.02328
pak,1998,26.67871
pak,1999,27.69675
pak,2000,26.80658
pak,2001,24.91469
pak,2002,24.22832
pak,2003,20.07456
pak,2004,20.7813
pak,2005,20.28517
pak,2006,22.98747
pak,2007,24.20401
pak,2008,24.09956
pak,2009,23.35586
pak,2010,23.56047
pak,2011,23.11647
pak,2012,22.81117
pak,2013,23.43859
pak,2014,24.12317
pan,1971,79.3279
pan,1972,81.81143
pan,1973,83.17106
pan,1974,81.68666
pan,1975,77.53102
pan,1976,75.82849
pan,1977,73.28198
pan,1978,69.94891
pan,1979,71.22752
pan,1980,62.66595
pan,1981,62.30835
pan,1982,65.60591
pan,1983,69.40847
pan,1984,63.23557
pan,1985,61.27516
pan,1986,61.82837
pan,1987,64.60968
pan,1988,61.34542
pan,1989,58.78848
pan,1990,58.93172
pan,1991,62.71489
pan,1992,66.15288
pan,1993,64.54894
pan,1994,66.92601
pan,1995,69.74225
pan,1996,67.14394
pan,1997,68.26861
pan,1998,75.00449
pan,1999,71.2061
pan,2000,70.59347
pan,2001,75.21629
pan,2002,70.45121
pan,2003,72.3142
pan,2004,69.433
pan,2005,73.5119
pan,2006,74.40291
pan,2007,75.55562
pan,2008,70.92459
pan,2009,75.01478
pan,2010,81.42717
pan,2011,82.77611
pan,2012,80.46926
pan,2013,79.91142
pan,2014,80.90455
per,1971,19.43303
per,1972,17.59779
per,1973,17.22633
per,1974,17.54621
per,1975,22.26718
per,1976,20.51725
per,1977,15.28884
per,1978,-16.20853
per,1979,-34.6639
per,1980,-28.53605
per,1981,-28.61225
per,1982,-29.60941
per,1983,-28.08997
per,1984,-34.59925
per,1985,-38.58675
per,1986,-29.33727
per,1987,-16.62192
per,1988,-6.23566
per,1989,-7.40716
per,1990,-8.855
per,1991,-2.93745
per,1992,-3.34203
per,1993,-1.57222
per,1994,1.58294
per,1995,8.66552
per,1996,11.86516
per,1997,10.91622
per,1998,14.93843
per,1999,22.26988
per,2000,23.40871
per,2001,20.19109
per,2002,21.75302
per,2003,18.31835
per,2004,25.37946
per,2005,20.01021
per,2006,12.07038
per,2007,12.97133
per,2008,15.93557
per,2009,4.24318
per,2010,-3.73748
per,2011,-23.02417
per,2012,-14.18641
per,2013,-18.91874
per,2014,-14.89959
phl,1971,51.13351
phl,1972,50.29873
phl,1973,53.19078
phl,1974,51.67014
phl,1975,53.07035
phl,1976,53.63064
phl,1977,54.50345
phl,1978,53.72574
phl,1979,47.69958
phl,1980,45.68748
phl,1981,42.91759
phl,1982,39.29155
phl,1983,39.06137
phl,1984,29.43703
phl,1985,30.87879
phl,1986,31.02535
phl,1987,35.87625
phl,1988,37.2275
phl,1989,38.67
phl,1990,40.00256
phl,1991,41.33605
phl,1992,43.82786
phl,1993,45.10955
phl,1994,48.66699
phl,1995,52.94752
phl,1996,54.50076
phl,1997,56.04352
phl,1998,54.17761
phl,1999,51.72134
phl,2000,51.11645
phl,2001,52.02945
phl,2002,48.20669
phl,2003,47.08691
phl,2004,46.16209
phl,2005,44.93143
phl,2006,44.53712
phl,2007,42.71327
phl,2008,42.71938
phl,2009,38.54161
phl,2010,41.70865
phl,2011,40.92327
phl,2012,41.80192
phl,2013,45.32489
phl,2014,45.768
pol,1960,-19.62735
pol,1961,-17.69994
pol,1962,-14.71229
pol,1963,-17.08047
pol,1964,-19.71941
pol,1965,-17.71507
pol,1966,-17.76042
pol,1967,-15.86375
pol,1968,-16.07235
pol,1969,-15.40586
pol,1970,-14.97017
pol,1971,-15.24131
pol,1972,-16.44009
pol,1973,-15.64229
pol,1974,-14.15604
pol,1975,-12.2829
pol,1976,-10.22928
pol,1977,-8.85532
pol,1978,-8.03196
pol,1979,-7.64811
pol,1980,-0.01679
pol,1981,7.13947
pol,1982,-0.70955
pol,1983,-3.45334
pol,1984,-7.79695
pol,1985,-3.31917
pol,1986,-1.10863
pol,1987,0.64131
pol,1988,0.00801
pol,1989,1.28245
pol,1990,-0.73687
pol,1991,1.16085
pol,1992,0.90924
pol,1993,3.56471
pol,1994,-1.26777
pol,1995,0.11906
pol,1996,4.39948
pol,1997,2.09589
pol,1998,8.27201
pol,1999,9.7908
pol,2000,10.74057
pol,2001,10.57571
pol,2002,9.79124
pol,2003,12.39913
pol,2004,13.74715
pol,2005,14.96564
pol,2006,20.10305
pol,2007,25.04414
pol,2008,27.34505
pol,2009,28.60192
pol,2010,33.21092
pol,2011,32.51823
pol,2012,26.97655
pol,2013,27.3321
pol,2014,28.39101
pol,2015,28.54636
prk,1971,6.4107
prk,1972,7.47693
prk,1973,7.47684
prk,1974,8.37208
prk,1975,8.0854
prk,1976,8.22568
prk,1977,7.70958
prk,1978,9.8229
prk,1979,10.48432
prk,1980,10.38708
prk,1981,9.79115
prk,1982,9.31611
prk,1983,12.0218
prk,1984,11.86418
prk,1985,11.63714
prk,1986,10.93183
prk,1987,9.119
prk,1988,11.92634
prk,1989,12.22663
prk,1990,12.96736
prk,1991,11.4171
prk,1992,11.75752
prk,1993,11.72641
prk,1994,8.70565
prk,1995,8.91387
prk,1996,7.54039
prk,1997,5.62025
prk,1998,7.80636
prk,1999,4.04582
prk,2000,4.70539
prk,2001,5.35164
prk,2002,4.68957
prk,2003,3.80062
prk,2004,1.22845
prk,2005,-3.30397
prk,2006,-3.31057
prk,2007,-7.63159
prk,2008,-3.28492
prk,2009,-4.63589
prk,2010,-10.21803
prk,2011,-43.84494
prk,2012,-42.20311
prk,2013,-88.42474
prk,2014,-74.75239
prt,1960,57.57389
prt,1961,59.74273
prt,1962,60.85374
prt,1963,62.91295
prt,1964,63.65156
prt,1965,65.53818
prt,1966,63.97171
prt,1967,66.02253
prt,1968,67.73404
prt,1969,69.7846
prt,1970,75.57167
prt,1971,77.93919
prt,1972,78.12274
prt,1973,79.68053
prt,1974,80.0439
prt,1975,82.73709
prt,1976,85.77274
prt,1977,79.49663
prt,1978,80.20247
prt,1979,81.23842
prt,1980,85.16967
prt,1981,87.42307
prt,1982,86.92867
prt,1983,85.6691
prt,1984,84.38527
prt,1985,82.27967
prt,1986,84.75752
prt,1987,84.34099
prt,1988,82.98731
prt,1989,84.19115
prt,1990,79.77921
prt,1991,79.99074
prt,1992,83.70044
prt,1993,81.59251
prt,1994,80.91032
prt,1995,83.56738
prt,1996,81.02961
prt,1997,82.20593
prt,1998,83.6009
prt,1999,86.20444
prt,2000,84.36173
prt,2001,83.46832
prt,2002,85.88938
prt,2003,82.73042
prt,2004,84.91462
prt,2005,86.34024
prt,2006,82.63822
prt,2007,81.68178
prt,2008,81.87672
prt,2009,79.77449
prt,2010,75.31334
prt,2011,75.78984
prt,2012,78.04272
prt,2013,73.17308
prt,2014,71.66829
prt,2015,76.86056
pry,1971,14.61236
pry,1972,15.46637
pry,1973,16.21764
pry,1974,13.75116
pry,1975,15.22263
pry,1976,16.20981
pry,1977,22.19772
pry,1978,25.53482
pry,1979,23.947
pry,1980,22.99268
pry,1981,21.95292
pry,1982,22.22467
pry,1983,20.0163
pry,1984,21.49765
pry,1985,10.94153
pry,1986,-16.95288
pry,1987,-33.63532
pry,1988,-32.11967
pry,1989,-36.14518
pry,1990,-48.98478
pry,1991,-53.71145
pry,1992,-43.08259
pry,1993,-46.97824
pry,1994,-50.09342
pry,1995,-53.50018
pry,1996,-59.04323
pry,1997,-60.51165
pry,1998,-59.2252
pry,1999,-63.85878
pry,2000,-77.55351
pry,2001,-57.08349
pry,2002,-61.94284
pry,2003,-67.00575
pry,2004,-65.56458
pry,2005,-66.2301
pry,2006,-70.83477
pry,2007,-68.86399
pry,2008,-66.46354
pry,2009,-59.23691
pry,2010,-48.0948
pry,2011,-50.85842
pry,2012,-50.74579
pry,2013,-50.80906
pry,2014,-36.93956
qat,1971,-2278.89631
qat,1972,-2357.57349
qat,1973,-1961.64353
qat,1974,-2046.74327
qat,1975,-1058.89632
qat,1976,-1614.46094
qat,1977,-1245.52469
qat,1978,-1455.25149
qat,1979,-877.0207
qat,1980,-699.48363
qat,1981,-488.37106
qat,1982,-340.47417
qat,1983,-299.96883
qat,1984,-364.69808
qat,1985,-275.32188
qat,1986,-274.87349
qat,1987,-241.0563
qat,1988,-252.87402
qat,1989,-295.83301
qat,1990,-324.32625
qat,1991,-287.54681
qat,1992,-288.11151
qat,1993,-267.37301
qat,1994,-261.22474
qat,1995,-253.7769
qat,1996,-242.40607
qat,1997,-295.76234
qat,1998,-331.79796
qat,1999,-371.8433
qat,2000,-444.57445
qat,2001,-422.25421
qat,2002,-398.58265
qat,2003,-412.14328
qat,2004,-405.57429
qat,2005,-435.98205
qat,2006,-407.38175
qat,2007,-404.42103
qat,2008,-491.14717
qat,2009,-487.87442
qat,2010,-545.20813
qat,2011,-524.79254
qat,2012,-444.12764
qat,2013,-455.17229
qat,2014,-398.99119
rou,1971,-1.61315
rou,1972,-0.81708
rou,1973,3.32794
rou,1974,1.10913
rou,1975,3.55113
rou,1976,6.81353
rou,1977,9.1503
rou,1978,15.75194
rou,1979,18.55016
rou,1980,19.3795
rou,1981,15.51774
rou,1982,14.84881
rou,1983,14.33266
rou,1984,13.98287
rou,1985,16.35859
rou,1986,18.99426
rou,1987,24.3551
rou,1988,23.49693
rou,1989,28.04674
rou,1990,34.40864
rou,1991,29.9287
rou,1992,26.28832
rou,1993,26.5733
rou,1994,26.06043
rou,1995,30.28917
rou,1996,30.89732
rou,1997,29.5962
rou,1998,29.2088
rou,1999,22.90754
rou,2000,21.81483
rou,2001,24.60824
rou,2002,23.36379
rou,2003,25.706
rou,2004,26.68238
rou,2005,27.68751
rou,2006,30.02244
rou,2007,30.28604
rou,2008,26.86108
rou,2009,18.76109
rou,2010,21.57087
rou,2011,22.99181
rou,2012,22.1643
rou,2013,18.75932
rou,2014,16.7755
rus,1990,-47.07886
rus,1991,-39.80518
rus,1992,-43.11995
rus,1993,-40.77226
rus,1994,-50.90908
rus,1995,-51.9785
rus,1996,-53.15387
rus,1997,-55.06125
rus,1998,-59.8348
rus,1999,-57.98272
rus,2000,-57.92623
rus,2001,-61.05656
rus,2002,-67.91521
rus,2003,-73.47216
rus,2004,-81.08263
rus,2005,-84.6287
rus,2006,-82.95043
rus,2007,-84.23247
rus,2008,-82.13312
rus,2009,-84.02163
rus,2010,-85.84724
rus,2011,-80.0043
rus,2012,-77.85611
rus,2013,-83.84124
rus,2014,-83.67054
sau,1971,-3218.027
sau,1972,-4828.82431
sau,1973,-5271.90005
sau,1974,-5272.40643
sau,1975,-4057.42522
sau,1976,-4266.23154
sau,1977,-4085.86964
sau,1978,-2458.42497
sau,1979,-2115.58315
sau,1980,-1615.85786
sau,1981,-1155.30399
sau,1982,-662.13794
sau,1983,-447.65667
sau,1984,-478.32671
sau,1985,-336.43097
sau,1986,-522.09565
sau,1987,-352.52173
sau,1988,-373.19807
sau,1989,-376.3491
sau,1990,-535.18825
sau,1991,-586.68201
sau,1992,-520.32748
sau,1993,-490.73584
sau,1994,-449.63235
sau,1995,-449.35272
sau,1996,-418.53617
sau,1997,-438.43669
sau,1998,-420.66944
sau,1999,-372.6679
sau,2000,-386.24778
sau,2001,-361.9302
sau,2002,-290.77403
sau,2003,-349.86842
sau,2004,-352.90274
sau,2005,-365.87321
sau,2006,-316.27966
sau,2007,-289.45173
sau,2008,-266.00826
sau,2009,-211.60896
sau,2010,-186.50972
sau,2011,-232.73747
sau,2012,-211.95635
sau,2013,-219.73951
sau,2014,-191.52388
sdn,1971,19.35499
sdn,1972,19.06227
sdn,1973,19.74532
sdn,1974,18.81488
sdn,1975,17.22125
sdn,1976,14.95433
sdn,1977,15.18985
sdn,1978,14.13995
sdn,1979,12.57205
sdn,1980,15.25626
sdn,1981,13.80004
sdn,1982,15.30545
sdn,1983,14.22007
sdn,1984,13.5397
sdn,1985,15.16394
sdn,1986,14.61414
sdn,1987,11.64851
sdn,1988,15.42302
sdn,1989,14.00475
sdn,1990,17.44861
sdn,1991,16.08395
sdn,1992,14.83784
sdn,1993,11.11627
sdn,1994,13.7525
sdn,1995,13.18438
sdn,1996,12.12731
sdn,1997,12.14551
sdn,1998,10.4643
sdn,1999,-2.5246
sdn,2000,-50.19099
sdn,2001,-59.73631
sdn,2002,-61.84866
sdn,2003,-73.13986
sdn,2004,-83.92173
sdn,2005,-80.33301
sdn,2006,-81.42306
sdn,2007,-124.76928
sdn,2008,-115.97204
sdn,2009,-115.54331
sdn,2010,-109.73257
sdn,2011,-108.75027
sdn,2012,-11.72142
sdn,2013,-9.17211
sdn,2014,-8.99308
sen,1971,33.56182
sen,1972,33.96118
sen,1973,36.4047
sen,1974,37.5966
sen,1975,38.56565
sen,1976,39.41786
sen,1977,40.46686
sen,1978,40.15527
sen,1979,42.32547
sen,1980,43.25865
sen,1981,42.43511
sen,1982,41.46291
sen,1983,41.1653
sen,1984,43.67603
sen,1985,41.10713
sen,1986,43.27239
sen,1987,46.27068
sen,1988,42.45474
sen,1989,41.7145
sen,1990,42.86615
sen,1991,42.0689
sen,1992,45.19833
sen,1993,44.06912
sen,1994,42.87631
sen,1995,43.08762
sen,1996,43.13329
sen,1997,45.85621
sen,1998,47.4129
sen,1999,49.40389
sen,2000,50.2785
sen,2001,53.25674
sen,2002,52.15872
