geo,time,eg_elc_fosl_zs
mys,2003,93.55669
mys,2004,92.91357
mys,2005,93.71984
mys,2006,92.82756
mys,2007,93.34366
mys,2008,92.37124
mys,2009,92.9907
mys,2010,94.00414
mys,2011,93.28254
mys,2012,92.61056
mys,2013,91.41585
mys,2014,90.2922
mys,2015,90.04283
nam,1991,4.82361
nam,1992,1.79487
nam,1993,17.13796
nam,1994,23.11213
nam,1995,3.15969
nam,1996,4.3673
nam,1997,4.98442
nam,1998,2.64966
nam,1999,3.30852
nam,2000,0.78181
nam,2001,0
nam,2002,0.41987
nam,2003,0.14075
nam,2004,0.8702
nam,2005,0.24096
nam,2006,5.85305
nam,2007,2.15736
nam,2008,11.25954
nam,2009,5.43624
nam,2010,4.44444
nam,2011,1.81818
nam,2012,2.19111
nam,2013,4.43276
nam,2014,0.86782
nam,2015,2.21354
ner,2000,100
ner,2001,100
ner,2002,100
ner,2003,100
ner,2004,100
ner,2005,99.12664
ner,2006,99.08257
ner,2007,99.10714
ner,2008,98.68421
ner,2009,98.83268
ner,2010,98.97611
ner,2011,100
ner,2012,100
ner,2013,99.09707
ner,2014,99.09707
ner,2015,99.2467
nga,1971,16.58718
nga,1972,35.31515
nga,1973,29.21905
nga,1974,13.03017
nga,1975,30.91801
nga,1976,29.20117
nga,1977,38.70146
nga,1978,49.24656
nga,1979,47.35585
nga,1980,61.18008
nga,1981,69.2644
nga,1982,71.015
nga,1983,77.17204
nga,1984,70.30276
nga,1985,69.75834
nga,1986,66.28274
nga,1987,70.84776
nga,1988,65.60837
nga,1989,67.68907
nga,1990,67.4144
nga,1991,58.1351
nga,1992,59.15464
nga,1993,61.58566
nga,1994,64.18775
nga,1995,65.315
nga,1996,66.13926
nga,1997,65.29751
nga,1998,61.78281
nga,1999,61.78756
nga,2000,61.78448
nga,2001,61.78373
nga,2002,61.78232
nga,2003,63.09948
nga,2004,66.59938
nga,2005,66.99945
nga,2006,72.89918
nga,2007,72.90017
nga,2008,72.8991
nga,2009,77.09966
nga,2010,75.59818
nga,2011,78.23851
nga,2012,80.28635
nga,2013,81.56009
nga,2014,82.40869
nga,2015,81.80487
nic,1971,65.19608
nic,1972,46.38298
nic,1973,44.10029
nic,1974,48.78049
nic,1975,52.04082
nic,1976,55.3816
nic,1977,75.34602
nic,1978,70.03515
nic,1979,50.16429
nic,1980,47.06468
nic,1981,50.29126
nic,1982,55.78842
nic,1983,61.38952
nic,1984,43.36188
nic,1985,43.21705
nic,1986,52.13747
nic,1987,48.90454
nic,1988,47.73438
nic,1989,35.47146
nic,1990,38.64104
nic,1991,39.74784
nic,1992,49.0543
nic,1993,42.99712
nic,1994,51.54639
nic,1995,54.55526
nic,1996,56.49774
nic,1997,58.23961
nic,1998,72.15357
nic,1999,72.62235
nic,2000,78.60485
nic,2001,80.19841
nic,2002,75.41985
nic,2003,72.94372
nic,2004,72.27926
nic,2005,65.3884
nic,2006,69.94257
nic,2007,71.00998
nic,2008,64.47486
nic,2009,69.09933
nic,2010,62.99535
nic,2011,66.00418
nic,2012,57.18184
nic,2013,47.69563
nic,2014,46.13135
nic,2015,49.9454
nld,1960,100
nld,1961,100
nld,1962,100
nld,1963,100
nld,1964,100
nld,1965,100
nld,1966,100
nld,1967,100
nld,1968,99.91671
nld,1969,99.15195
nld,1970,99.09932
nld,1971,99.09808
nld,1972,99.34209
nld,1973,97.89462
nld,1974,94.01581
nld,1975,92.37347
nld,1976,91.83996
nld,1977,92.14734
nld,1978,91.44263
nld,1979,92.87199
nld,1980,91.93902
nld,1981,92.59519
nld,1982,93.09922
nld,1983,93.59598
nld,1984,94.06161
nld,1985,93.10054
nld,1986,92.89288
nld,1987,93.7722
nld,1988,93.49528
nld,1989,93.18412
nld,1990,93.22477
nld,1991,93.51608
nld,1992,92.97928
nld,1993,92.52971
nld,1994,92.50254
nld,1995,92.21358
nld,1996,91.72237
nld,1997,93.43874
nld,1998,91.81145
nld,1999,91.1024
nld,2000,90.67956
nld,2001,90.68469
nld,2002,90.25849
nld,2003,90.1227
nld,2004,89.46687
nld,2005,86.85762
nld,2006,86.75746
nld,2007,87.19156
nld,2008,85.76131
nld,2009,85.28907
nld,2010,85.84388
nld,2011,83.90355
nld,2012,82.25329
nld,2013,83.39329
nld,2014,83.01069
nld,2015,82.23312
nld_curacao,1971,100
nld_curacao,1972,100
nld_curacao,1973,100
nld_curacao,1974,100
nld_curacao,1975,100
nld_curacao,1976,100
nld_curacao,1977,100
nld_curacao,1978,100
nld_curacao,1979,100
nld_curacao,1980,100
nld_curacao,1981,100
nld_curacao,1982,100
nld_curacao,1983,100
nld_curacao,1984,100
nld_curacao,1985,100
nld_curacao,1986,100
nld_curacao,1987,100
nld_curacao,1988,100
nld_curacao,1989,100
nor,1960,0.69966
nor,1961,0.65698
nor,1962,0.33047
nor,1963,0.52541
nor,1964,0.39345
nor,1965,0.19778
nor,1966,0.34755
nor,1967,0.18913
nor,1968,0.16251
nor,1969,0.40449
nor,1970,0.63427
nor,1971,0.44547
nor,1972,0.25891
nor,1973,0.22183
nor,1974,0.07306
nor,1975,0.09173
nor,1976,0.11703
nor,1977,0.31695
nor,1978,0.16452
nor,1979,0.16433
nor,1980,0.16358
nor,1981,0.13662
nor,1982,0.2889
nor,1983,0.3028
nor,1984,0.30782
nor,1985,0.32805
nor,1986,0.42724
nor,1987,0.47012
nor,1988,0.38507
nor,1989,0.37174
nor,1990,0.07236
nor,1991,0.08502
nor,1992,0.08027
nor,1993,0.08269
nor,1994,0.22524
nor,1995,0.22333
nor,1996,0.35435
nor,1997,0.29323
nor,1998,0.26453
nor,1999,0.30502
nor,2000,0.2049
nor,2001,0.28271
nor,2002,0.27104
nor,2003,0.43124
nor,2004,0.46137
nor,2005,0.38617
nor,2006,0.52548
nor,2007,0.68767
nor,2008,0.42919
nor,2009,3.3303
nor,2010,4.058
nor,2011,3.36551
nor,2012,1.92916
nor,2013,1.98297
nor,2014,1.9706
nor,2015,1.93021
npl,1971,22.09302
npl,1972,21.49533
npl,1973,22.11538
npl,1974,14.28571
npl,1975,14.77273
npl,1976,9.79021
npl,1977,11.46497
npl,1978,12.06897
npl,1979,11.9171
npl,1980,6.45161
npl,1981,3.95257
npl,1982,1.54321
npl,1983,0.83565
npl,1984,1.03627
npl,1985,0.69767
npl,1986,0.18484
npl,1987,1.06383
npl,1988,3.76712
npl,1989,0.13966
npl,1990,0.1139
npl,1991,3.43348
npl,1992,5.30474
npl,1993,6.64523
npl,1994,8.0198
npl,1995,3.09365
npl,1996,3.276
npl,1997,9.15312
npl,1998,9.52
npl,1999,4.53315
npl,2000,1.62749
npl,2001,0.96411
npl,2002,0.18841
npl,2003,0.17644
npl,2004,0.57899
npl,2005,0.63166
npl,2006,0.47307
npl,2007,0.32235
npl,2008,0.32006
npl,2009,0.41734
npl,2010,0.09352
npl,2011,0.05727
npl,2012,0.53491
npl,2013,0.28433
npl,2014,0.02634
npl,2015,0
nzl,1960,14.41674
nzl,1961,13.7084
nzl,1962,5.53637
nzl,1963,12.64079
nzl,1964,8.10784
nzl,1965,7.13359
nzl,1966,6.39459
nzl,1967,4.99449
nzl,1968,5.09282
nzl,1969,11.92389
nzl,1970,9.4901
nzl,1971,7.13917
nzl,1972,11.81514
nzl,1973,16.03799
nzl,1974,16.19397
nzl,1975,10.14394
nzl,1976,23.09843
nzl,1977,26.29747
nzl,1978,20.18539
nzl,1979,9.01186
nzl,1980,9.6079
nzl,1981,10.59044
nzl,1982,21.96235
nzl,1983,17.97456
nzl,1984,20.8426
nzl,1985,23.40211
nzl,1986,18.28108
nzl,1987,18.68068
nzl,1988,16.96554
nzl,1989,21.87958
nzl,1990,19.78615
nzl,1991,22.60932
nzl,1992,27.20861
nzl,1993,22.78045
nzl,1994,17.75559
nzl,1995,15.9614
nzl,1996,20.75234
nzl,1997,29.72594
nzl,1998,24.17579
nzl,1999,30.29854
nzl,2000,28.32828
nzl,2001,36.31608
nzl,2002,30.2764
nzl,2003,33.78375
nzl,2004,27.73029
nzl,2005,35.57531
nzl,2006,35.347
nzl,2007,34.29479
nzl,2008,35.6115
nzl,2009,28.16146
nzl,2010,26.68359
nzl,2011,23.84731
nzl,2012,28.04762
nzl,2013,25.62402
nzl,2014,20.67119
nzl,2015,19.78962
omn,1971,100
omn,1972,100
omn,1973,100
omn,1974,100
omn,1975,100
omn,1976,100
omn,1977,100
omn,1978,100
omn,1979,100
omn,1980,100
omn,1981,100
omn,1982,100
omn,1983,100
omn,1984,100
omn,1985,100
omn,1986,100
omn,1987,100
omn,1988,100
omn,1989,100
omn,1990,100
omn,1991,100
omn,1992,100
omn,1993,100
omn,1994,100
omn,1995,100
omn,1996,100
omn,1997,100
omn,1998,100
omn,1999,100
omn,2000,100
omn,2001,100
omn,2002,100
omn,2003,100
omn,2004,100
omn,2005,100
omn,2006,100
omn,2007,100
omn,2008,100
omn,2009,100
omn,2010,100
omn,2011,100
omn,2012,100
omn,2013,100
omn,2014,100
omn,2015,100
pak,1971,50.03962
pak,1972,50.03962
pak,1973,44.38343
pak,1974,49.20565
pak,1975,50.06539
pak,1976,41.41473
pak,1977,48.46005
pak,1978,37.99596
pak,1979,41.17398
pak,1980,41.79244
pak,1981,42.76553
pak,1982,45.11533
pak,1983,41.14332
pak,1984,39.88022
pak,1985,45.28105
pak,1986,44.37454
pak,1987,45.12072
pak,1988,48.79575
pak,1989,50.86847
pak,1990,54.29618
pak,1991,54.50385
pak,1992,55.55419
pak,1993,60.6425
pak,1994,56.36449
pak,1995,58.40898
pak,1996,64.137
pak,1997,63.90475
pak,1998,65.25494
pak,1999,70.07145
pak,2000,71.826
pak,2001,70.68618
pak,2002,68.17738
pak,2003,64.48843
pak,2004,66.75659
pak,2005,64.38497
pak,2006,65.13598
pak,2007,66.77434
pak,2008,67.90735
pak,2009,67.50422
pak,2010,62.6727
pak,2011,64.47366
pak,2012,64.20286
pak,2013,64.10316
pak,2014,63.47254
pak,2015,63.08711
pan,1971,90.54505
pan,1972,91.55909
pan,1973,91.17897
pan,1974,90.49208
pan,1975,91.36691
pan,1976,89.48864
pan,1977,76.19368
pan,1978,51.13182
pan,1979,53.69014
pan,1980,45.58499
pan,1981,25.6194
pan,1982,44.49234
pan,1983,57.97231
pan,1984,29.03664
pan,1985,18.1405
pan,1986,16.81484
pan,1987,21.97679
pan,1988,11.41071
pan,1989,13.64341
pan,1990,14.7313
pan,1991,25.5914
pan,1992,33.27592
pan,1993,25.7388
pan,1994,28.02737
pan,1995,30.86104
pan,1996,20.99895
pan,1997,27.82029
pan,1998,48.38941
pan,1999,31.13537
pan,2000,29.56824
pan,2001,50.78064
pan,2002,35.40525
pan,2003,48.9957
pan,2004,33.98716
pan,2005,35.6959
pan,2006,39.82301
pan,2007,42.30173
pan,2008,37.92996
pan,2009,43.31164
pan,2010,42.89584
pan,2011,47.31526
pan,2012,37.06846
pan,2013,42.07412
pan,2014,44.20157
pan,2015,34.67366
per,1971,24.16401
per,1972,25.85878
per,1973,24.93994
per,1974,24.6564
per,1975,23.40681
per,1976,23.7241
per,1977,27.33913
per,1978,26.89411
per,1979,25.88515
per,1980,29.26927
per,1981,24.9256
per,1982,24.65621
per,1983,22.74855
per,1984,24.8066
per,1985,21.13781
per,1986,21.11523
per,1987,21.36227
per,1988,22.0853
per,1989,22.40111
per,1990,23.1967
per,1991,19.72794
per,1992,25.14861
per,1993,19.58401
per,1994,18.90836
per,1995,19.70391
per,1996,22.0704
per,1997,25.57531
per,1998,25.00673
per,1999,22.93067
per,2000,18.01245
per,2001,14.47685
per,2002,17.08593
per,2003,18.29087
per,2004,27.11194
per,2005,27.7305
per,2006,26.70517
per,2007,33.2899
per,2008,39.86741
per,2009,39.40903
per,2010,42.27919
per,2011,43.23994
per,2012,44.74968
per,2013,46.06031
per,2014,47.63154
per,2015,47.26949
phl,1971,100
phl,1972,100
phl,1973,85.78037
phl,1974,81.91155
phl,1975,83.5406
phl,1976,81.01386
phl,1977,85.43103
phl,1978,81.92639
phl,1979,78.96504
phl,1980,68.90999
phl,1981,63.19755
phl,1982,60.54313
phl,1983,58.52522
phl,1984,49.77809
phl,1985,49.60907
phl,1986,44.74588
phl,1987,55.15855
phl,1988,53.19695
phl,1989,52.3169
phl,1990,54.57515
phl,1991,57.49152
phl,1992,60.80402
phl,1993,59.75394
phl,1994,60.021
phl,1995,63.15617
phl,1996,63.06804
phl,1997,66.56532
phl,1998,66.37645
phl,1999,55.50782
phl,2000,57.10974
phl,2001,62.70776
phl,2002,64.35719
phl,2003,66.58104
phl,2004,66.26874
phl,2005,67.63484
phl,2006,63.97161
phl,2007,68.40013
phl,2008,66.08408
phl,2009,67.41493
phl,2010,73.69136
phl,2011,71.3123
phl,2012,71.53083
phl,2013,73.55645
phl,2014,74.35997
phl,2015,74.56348
pol,1960,97.8007
pol,1961,98.06762
pol,1962,97.78588
pol,1963,98.17276
pol,1964,98.17935
pol,1965,97.84406
pol,1966,97.94742
pol,1967,97.97154
pol,1968,98.0296
pol,1969,98.36714
pol,1970,97.05202
pol,1971,97.50061
pol,1972,97.66586
pol,1973,97.91319
pol,1974,97.31788
pol,1975,97.59878
pol,1976,98.11863
pol,1977,97.83521
pol,1978,97.97517
pol,1979,98.15011
pol,1980,97.71955
pol,1981,97.78496
pol,1982,98.33622
pol,1983,98.26974
pol,1984,98.56754
pol,1985,98.23974
pol,1986,98.49773
pol,1987,98.61614
pol,1988,98.58975
pol,1989,98.71406
pol,1990,98.75386
pol,1991,98.59638
pol,1992,98.52242
pol,1993,98.59386
pol,1994,98.43204
pol,1995,98.35671
pol,1996,98.34625
pol,1997,98.1793
pol,1998,98.17931
pol,1999,98.29858
pol,2000,98.31743
pol,2001,98.01142
pol,2002,97.95086
pol,2003,98.48009
pol,2004,97.69649
pol,2005,97.30173
pol,2006,97.10818
pol,2007,96.41033
pol,2008,95.67384
pol,2009,94.21788
pol,2010,92.98741
pol,2011,91.86295
pol,2012,89.4936
pol,2013,89.50629
pol,2014,87.36026
pol,2015,86.08138
prk,1971,38.35801
prk,1972,40.71247
prk,1973,42.82268
prk,1974,44.72477
prk,1975,46.44809
prk,1976,47.24576
prk,1977,47.99589
prk,1978,48.70259
prk,1979,49.36954
prk,1980,50
prk,1981,50.59688
prk,1982,51.16279
prk,1983,51.70009
prk,1984,52.21088
prk,1985,50.99602
prk,1986,48.6166
prk,1987,47.89272
prk,1988,46.23656
prk,1989,48.63014
prk,1990,43.68231
prk,1991,42.96578
prk,1992,42.51012
prk,1993,39.819
prk,1994,40.25974
prk,1995,38.26087
prk,1996,41.31455
prk,1997,44.55959
prk,1998,40
prk,1999,44.62366
prk,2000,47.42268
prk,2001,47.52475
prk,2002,46.29854
prk,2003,44.18516
prk,2004,43.112
prk,2005,42.68506
prk,2006,43.74861
prk,2007,38.29856
prk,2008,39.37513
prk,2009,40.834
prk,2010,38.14623
prk,2011,31.34297
prk,2012,29.81909
prk,2013,24.1763
prk,2014,27.4108
prk,2015,27.2039
prt,1960,3.53766
prt,1961,4.03624
prt,1962,7.30888
prt,1963,5.61436
prt,1964,11.24248
prt,1965,10.33448
prt,1966,1.88138
prt,1967,4.59132
prt,1968,13.2885
prt,1969,3.86523
prt,1970,19.4676
prt,1971,20.04813
prt,1972,18.56335
prt,1973,23.15155
prt,1974,25.05381
prt,1975,37.89365
prt,1976,50.05973
prt,1977,25.95281
prt,1978,24.35783
prt,1979,28.81787
prt,1980,45.18611
prt,1981,61.44387
prt,1982,52.63398
prt,1983,53.29862
prt,1984,47.18416
prt,1985,40.23923
prt,1986,55.13357
prt,1987,51.41521
prt,1988,42.52453
prt,1989,74.62914
prt,1990,65.28474
prt,1991,66.87635
prt,1992,81.42997
prt,1993,69.54501
prt,1994,62.85505
prt,1995,71.69925
prt,1996,54.13894
prt,1997,58.32064
prt,1998,63.63893
prt,1999,79.7269
prt,2000,69.73854
prt,2001,65.35263
prt,2002,78.10734
prt,2003,61.34864
prt,2004,71.93209
prt,2005,81.45622
prt,2006,67.00428
prt,2007,64.80723
prt,2008,67.16438
prt,2009,62.4328
prt,2010,46.57764
prt,2011,52.89855
prt,2012,56.93128
prt,2013,41.08917
prt,2014,38.7671
prt,2015,51.87301
pry,1971,14.04255
pry,1972,12.69231
pry,1973,9.52381
pry,1974,7.10173
pry,1975,5.56492
pry,1976,5.96026
pry,1977,32.04904
pry,1978,52.8169
pry,1979,30.24602
pry,1980,8.73533
pry,1981,6.57396
pry,1982,4.13105
pry,1983,2.9656
pry,1984,2.47934
pry,1985,0.56248
pry,1986,0.35259
pry,1987,0.23658
pry,1988,0.13008
pry,1989,0.01644
pry,1990,0.02575
pry,1991,0.03748
pry,1992,0.04053
pry,1993,0.04453
pry,1994,0.01922
pry,1995,0.28174
pry,1996,0.03346
pry,1997,0.02163
pry,1998,0.02162
pry,1999,0.02886
pry,2000,0
pry,2001,0
pry,2002,0
pry,2003,0
pry,2004,0
pry,2005,0
pry,2006,0
pry,2007,0
pry,2008,0
pry,2009,0
pry,2010,0.00185
pry,2011,0.00174
pry,2012,0.00498
pry,2013,0.00497
pry,2014,0.01085
pry,2015,0.00179
qat,1971,100
qat,1972,100
qat,1973,100
qat,1974,100
qat,1975,100
qat,1976,100
qat,1977,100
qat,1978,100
qat,1979,100
qat,1980,100
qat,1981,100
qat,1982,100
qat,1983,100
qat,1984,100
qat,1985,100
qat,1986,100
qat,1987,100
qat,1988,100
qat,1989,100
qat,1990,100
qat,1991,100
qat,1992,100
qat,1993,100
qat,1994,100
qat,1995,100
qat,1996,100
qat,1997,100
qat,1998,100
qat,1999,100
qat,2000,100
qat,2001,100
qat,2002,100
qat,2003,100
qat,2004,100
qat,2005,100
qat,2006,100
qat,2007,100
qat,2008,100
qat,2009,100
qat,2010,100
qat,2011,100
qat,2012,100
qat,2013,100
qat,2014,100
qat,2015,100
rou,1971,88.60699
rou,1972,83.09584
rou,1973,83.86669
rou,1974,82.7239
rou,1975,82.57478
rou,1976,86.08623
rou,1977,84.38805
rou,1978,83.48144
rou,1979,82.53738
rou,1980,81.27463
rou,1981,81.84009
rou,1982,82.80085
rou,1983,85.71307
rou,1984,84.19635
rou,1985,82.29831
rou,1986,85.67795
rou,1987,84.86845
rou,1988,80.38289
rou,1989,81.96728
rou,1990,82.25598
rou,1991,74.31826
rou,1992,78.30612
rou,1993,76.86026
rou,1994,76.33851
rou,1995,71.8287
rou,1996,72.06031
rou,1997,59.89361
rou,1998,54.76858
rou,1999,53.68172
rou,2000,61.03901
rou,2001,62.18579
rou,2002,60.60656
rou,2003,67.05114
rou,2004,60.94621
rou,2005,56.62734
rou,2006,61.73342
rou,2007,61.55044
rou,2008,56.20112
rou,2009,52.71125
rou,2010,47.33829
rou,2011,54.73798
rou,2012,55.09579
rou,2013,45.73083
rou,2014,40.48649
rou,2015,42.5958
rus,1990,73.15617
rus,1991,72.53781
rus,1992,70.30948
rus,1993,68.54741
rus,1994,68.26757
rus,1995,67.45605
rus,1996,68.40005
rus,1997,67.4925
rus,1998,67.69819
rus,1999,66.19152
rus,2000,65.89824
rus,2001,64.61708
rus,2002,65.38313
rus,2003,66.19167
rus,2004,65.19128
rus,2005,65.71236
rus,2006,66.40419
rus,2007,66.41619
rus,2008,68.09205
rus,2009,65.52116
rus,2010,67.11864
rus,2011,67.4459
rus,2012,67.50446
rus,2013,66.15519
rus,2014,66.01329
rus,2015,65.48123
sau,1971,100
sau,1972,100
sau,1973,100
sau,1974,100
sau,1975,100
sau,1976,100
sau,1977,100
sau,1978,100
sau,1979,100
sau,1980,100
sau,1981,100
sau,1982,100
sau,1983,100
sau,1984,100
sau,1985,100
sau,1986,100
sau,1987,100
sau,1988,100
sau,1989,100
sau,1990,73.44816
sau,1991,73.40395
sau,1992,70.34432
sau,1993,69.06085
sau,1994,68.53027
sau,1995,68.42283
sau,1996,67.67312
sau,1997,69.40565
sau,1998,68.30043
sau,1999,71.80271
sau,2000,73.71524
sau,2001,81.10538
sau,2002,83.69081
sau,2003,86.73791
sau,2004,86.99797
sau,2005,86.57366
sau,2006,85.6113
sau,2007,85.67245
sau,2008,84.13859
sau,2009,72.56981
sau,2010,70.21165
sau,2011,69.7905
sau,2012,72.37375
sau,2013,76.7028
sau,2014,75.06366
sau,2015,76.21004
sdn,1971,50.50505
sdn,1972,35.28369
sdn,1973,30
sdn,1974,28.17337
sdn,1975,27.3913
sdn,1976,24.6996
sdn,1977,33.91521
sdn,1978,36.99422
sdn,1979,38.27801
sdn,1980,29.98776
sdn,1981,29.96433
sdn,1982,29.9667
sdn,1983,30.01072
sdn,1984,30.01007
sdn,1985,40.03255
sdn,1986,34.8281
sdn,1987,34.80783
sdn,1988,35.26851
sdn,1989,34.43223
sdn,1990,36.76568
sdn,1991,37.50753
sdn,1992,33.35373
sdn,1993,35.29063
sdn,1994,39.66631
sdn,1995,47.85408
sdn,1996,47.93989
sdn,1997,50.97674
sdn,1998,46.94812
sdn,1999,50.06191
sdn,2000,53.95095
sdn,2001,55.35211
sdn,2002,58.38991
sdn,2003,65.32499
sdn,2004,68.07038
sdn,2005,67.0413
sdn,2006,69.69697
sdn,2007,71.10137
sdn,2008,73.42899
sdn,2009,50.2696
sdn,2010,17.29564
sdn,2011,23.51271
sdn,2012,29.85375
sdn,2013,19.14625
sdn,2014,21.65084
sdn,2015,22.61823
sen,1971,90.28871
sen,1972,90.5
sen,1973,91.40271
sen,1974,91.33333
sen,1975,91.85804
sen,1976,92.39766
sen,1977,92.94533
sen,1978,93.54839
sen,1979,94.08284
sen,1980,94.08284
sen,1981,94.3899
sen,1982,93.77778
sen,1983,94.39252
sen,1984,94.79554
sen,1985,94.76961
sen,1986,94.75655
sen,1987,95.0289
sen,1988,95.17396
sen,1989,95.33116
sen,1990,95.34392
sen,1991,95.45924
sen,1992,95.72243
sen,1993,95.66056
sen,1994,95.79439
sen,1995,95.9364
sen,1996,96.0931
sen,1997,96.28195
sen,1998,96.38109
sen,1999,96.42346
sen,2000,90.02494
sen,2001,91.49049
sen,2002,79.7456
sen,2003,74.95345
sen,2004,78.00353
sen,2005,81.80031
sen,2006,87.00287
sen,2007,90.06024
sen,2008,88.60532
sen,2009,88.13856
sen,2010,86.37841
sen,2011,86.03618
sen,2012,86.72464
sen,2013,87.78433
sen,2014,87.77927
sen,2015,87.78761
sgp,1971,100
sgp,1972,100
sgp,1973,100
sgp,1974,100
sgp,1975,100
sgp,1976,100
sgp,1977,100
sgp,1978,100
sgp,1979,100
sgp,1980,100
sgp,1981,100
sgp,1982,100
sgp,1983,100
sgp,1984,100
sgp,1985,100
sgp,1986,98.40226
sgp,1987,98.57251
sgp,1988,98.70358
sgp,1989,98.7974
sgp,1990,98.91816
sgp,1991,97.10419
sgp,1992,97.22757
sgp,1993,97.41588
sgp,1994,97.64977
sgp,1995,97.79716
sgp,1996,97.9668
sgp,1997,98.1783
sgp,1998,98.27313
sgp,1999,98.34011
sgp,2000,98.45255
sgp,2001,97.14104
sgp,2002,97.27094
sgp,2003,97.19801
sgp,2004,97.39752
sgp,2005,97.49823
sgp,2006,97.58126
sgp,2007,97.63207
sgp,2008,97.48544
sgp,2009,97.41076
sgp,2010,97.40085
sgp,2011,97.3619
sgp,2012,97.31111
sgp,2013,97.13565
sgp,2014,97.06156
sgp,2015,96.92353
slv,1971,29.26829
slv,1972,45.29703
slv,1973,46.34678
slv,1974,43.34677
slv,1975,54.34343
slv,1976,37.07865
slv,1977,27.63975
slv,1978,10.90781
slv,1979,0.46144
slv,1980,1.50685
slv,1981,4.27655
slv,1982,5.68421
slv,1983,4.28571
slv,1984,4.02726
slv,1985,6.62368
slv,1986,4.00958
slv,1987,17.11569
slv,1988,12.56941
slv,1989,8.07882
slv,1990,6.80794
slv,1991,26.29517
slv,1992,24.13938
slv,1993,31.80022
slv,1994,41.05497
slv,1995,42.17523
slv,1996,31.49793
slv,1997,46.59788
slv,1998,46.56954
slv,1999,35.80347
slv,2000,41.93071
slv,2001,45.81531
slv,2002,48.61412
slv,2003,42.74412
slv,2004,45.35762
slv,2005,41.75824
slv,2006,42.61715
slv,2007,43.79625
slv,2008,37.48324
slv,2009,43.6982
slv,2010,34.95989
slv,2011,37.07052
slv,2012,39.76271
slv,2013,39.55676
slv,2014,40.30211
slv,2015,42.17733
srb,1990,76.87067
srb,1991,71.13389
srb,1992,68.91307
srb,1993,67.59259
srb,1994,67.59259
srb,1995,64.63337
srb,1996,59.10781
srb,1997,65.92177
srb,1998,65.9014
srb,1999,58.93445
srb,2000,64.85062
srb,2001,64.5602
srb,2002,66.48602
srb,2003,72.14556
srb,2004,70.49037
srb,2005,67.01212
srb,2006,69.94326
srb,2007,72.53899
srb,2008,74.03274
srb,2009,72.05387
srb,2010,68.22542
srb,2011,77.2065
srb,2012,74.30815
srb,2013,73.93122
srb,2014,67.00652
srb,2015,73.08419
ssd,2012,99.55056
ssd,2013,99.57627
ssd,2014,99.59016
ssd,2015,99.39394
sur,2000,11.6041
sur,2001,13.36032
sur,2002,20.62315
sur,2003,27.38901
sur,2004,34.39943
sur,2005,47.29908
sur,2006,33.11604
sur,2007,25.85209
sur,2008,22.05456
sur,2009,23.21839
sur,2010,29.81439
sur,2011,39.36443
sur,2012,36.76471
sur,2013,40.0641
sur,2014,37.66055
sur,2015,39.94686
svk,1971,86.41509
svk,1972,86.89842
svk,1973,87.36483
svk,1974,78.97718
svk,1975,83.6263
svk,1976,83.04746
svk,1977,83.52388
svk,1978,85.23847
svk,1979,76.06721
svk,1980,66.04397
svk,1981,63.97361
svk,1982,61.69114
svk,1983,58.49626
svk,1984,55.91317
svk,1985,47.60082
svk,1986,43.56694
svk,1987,41.85192
svk,1988,41.18353
svk,1989,39.66239
svk,1990,45.42103
svk,1991,46.01624
svk,1992,44.09866
svk,1993,37.80153
svk,1994,33.41975
svk,1995,38.25867
svk,1996,39.20013
svk,1997,39.56812
svk,1998,39.0914
svk,1999,37.29941
svk,2000,31.35593
svk,2001,30.28001
svk,2002,27.35937
svk,2003,30.6816
svk,2004,30.4432
svk,2005,28.40329
svk,2006,26.75434
svk,2007,27.06869
svk,2008,25.85883
svk,2009,26.51337
svk,2010,25.07282
svk,2011,27.48162
svk,2012,25.646
svk,2013,22.26275
svk,2014,19.4379
svk,2015,19.97597
svn,1990,39.1514
svn,1991,32.83114
svn,1992,40.10045
svn,1993,41.47832
svn,1994,37.89841
svn,1995,37.80686
svn,1996,36.27939
svn,1997,38.44111
svn,1998,38.14831
svn,1999,36.14839
svn,2000,36.399
svn,2001,36.92106
svn,2002,38.74503
svn,2003,40
svn,2004,36.61843
svn,2005,37.38837
svn,2006,38.76282
svn,2007,39.64635
svn,2008,35.45948
svn,2009,35.07285
svn,2010,35.95201
svn,2011,36.51901
svn,2012,36.56419
svn,2013,34.10715
svn,2014,24.32558
svn,2015,32.43572
swe,1960,11.18044
swe,1961,4.95178
swe,1962,4.02485
swe,1963,6.76351
swe,1964,5.05712
swe,1965,5.39621
swe,1966,10.05452
swe,1967,8.33488
swe,1968,13.25031
swe,1969,27.85126
swe,1970,31.22483
swe,1971,21.45069
swe,1972,22.63548
swe,1973,20.08455
swe,1974,20.54853
swe,1975,13.19024
swe,1976,17.60927
swe,1977,18.02554
swe,1978,11.9224
swe,1979,13.25395
swe,1980,10.57041
swe,1981,4.33658
swe,1982,4.38138
swe,1983,2.60956
swe,1984,2.06217
swe,1985,3.76742
swe,1986,3.7412
swe,1987,3.22996
swe,1988,2.90234
swe,1989,2.27406
swe,1990,2.21189
swe,1991,3.36531
swe,1992,4.00038
swe,1993,4.6328
swe,1994,5.60406
swe,1995,5.09532
swe,1996,8.6093
swe,1997,4.74847
swe,1998,4.2748
swe,1999,4.31419
swe,2000,3.07166
swe,2001,3.63254
swe,2002,4.83845
