geo,time,eg_elc_rnwx_zs
pak,2013,0.38145
pak,2014,0.74962
pak,2015,0.75771
pan,1971,0.22247
pan,1972,0.19861
pan,1973,0.16964
pan,1974,0.66722
pan,1975,0.79936
pan,1976,0.71023
pan,1977,0.87424
pan,1978,0.99867
pan,1979,1.07042
pan,1980,1.21413
pan,1981,4.05904
pan,1982,4.07088
pan,1983,3.34971
pan,1984,3.48259
pan,1985,2.14876
pan,1986,2.16467
pan,1987,1.94684
pan,1988,2.65729
pan,1989,1.82171
pan,1990,2.10447
pan,1991,1.43369
pan,1992,1.58457
pan,1993,1.3346
pan,1994,0.83309
pan,1995,0.42626
pan,1996,0.47071
pan,1997,0.51839
pan,1998,0.5488
pan,1999,0.63319
pan,2000,0.4911
pan,2001,0.44887
pan,2002,0.34007
pan,2003,0.37661
pan,2004,0.41659
pan,2005,0.39471
pan,2006,0.40073
pan,2007,0.2943
pan,2008,0.24903
pan,2009,0.33261
pan,2010,0.29798
pan,2011,0.29404
pan,2012,0.30222
pan,2013,0.39071
pan,2014,1.59363
pan,2015,4.55517
per,1971,3.81448
per,1972,3.61005
per,1973,3.45345
per,1974,3.65585
per,1975,3.55377
per,1976,3.095
per,1977,2.8058
per,1978,2.45322
per,1979,1.7595
per,1980,0.84737
per,1981,0.70685
per,1982,1.3311
per,1983,1.35742
per,1984,1.20718
per,1985,1.39543
per,1986,1.18937
per,1987,0.97101
per,1988,1.00354
per,1989,1.05631
per,1990,0.98494
per,1991,0.91838
per,1992,1.01357
per,1993,0.73609
per,1994,0.75003
per,1995,0.87958
per,1996,0.79319
per,1997,0.86365
per,1998,0.68371
per,1999,0.73529
per,2000,0.79843
per,2001,0.7893
per,2002,0.85066
per,2003,0.85936
per,2004,0.63492
per,2005,1.36868
per,2006,1.27568
per,2007,1.39655
per,2008,1.42152
per,2009,1.39998
per,2010,1.87796
per,2011,1.72348
per,2012,1.82391
per,2013,2.6617
per,2014,3.82058
per,2015,3.58956
phl,1971,0
phl,1972,0
phl,1973,0
phl,1974,0
phl,1975,0
phl,1976,0
phl,1977,0
phl,1978,0.0193
phl,1979,3.82563
phl,1980,11.53312
phl,1981,16.75725
phl,1982,20.01443
phl,1983,22.9794
phl,1984,25.30217
phl,1985,25.9993
phl,1986,26.56622
phl,1987,21.6677
phl,1988,21.27634
phl,1989,22.32433
phl,1990,22.39906
phl,1991,22.44922
phl,1992,22.03324
phl,1993,21.32134
phl,1994,20.74103
phl,1995,18.27742
phl,1996,17.79073
phl,1997,18.18479
phl,1998,21.43922
phl,1999,25.56961
phl,2000,25.67013
phl,2001,22.19341
phl,2002,21.1319
phl,2003,18.55308
phl,2004,18.37482
phl,2005,17.53849
phl,2006,18.52491
phl,2007,17.23507
phl,2008,17.73236
phl,2009,16.77783
phl,2010,14.7796
phl,2011,14.63658
phl,2012,14.38543
phl,2013,13.09223
phl,2014,13.77132
phl,2015,14.89935
pol,1960,0.03415
pol,1961,0.03412
pol,1962,0.0509
pol,1963,0.0379
pol,1964,0.03942
pol,1965,0.05938
pol,1966,0.08024
pol,1967,0.0859
pol,1968,0.08473
pol,1969,0.1401
pol,1970,0.09159
pol,1971,0.14525
pol,1972,0.24328
pol,1973,0.26577
pol,1974,0.25747
pol,1975,0.21801
pol,1976,0.17656
pol,1977,0.24329
pol,1978,0.22759
pol,1979,0.20545
pol,1980,0.20506
pol,1981,0.2357
pol,1982,0.23082
pol,1983,0.29146
pol,1984,0.2597
pol,1985,0.29264
pol,1986,0.26655
pol,1987,0.13455
pol,1988,0.06622
pol,1989,0.07187
pol,1990,0.04092
pol,1991,0.06253
pol,1992,0.08494
pol,1993,0.04629
pol,1994,0.03826
pol,1995,0.04962
pol,1996,0.0942
pol,1997,0.12133
pol,1998,0.15912
pol,1999,0.14071
pol,2000,0.15785
pol,2001,0.31867
pol,2002,0.34246
pol,2003,0.38598
pol,2004,0.73746
pol,2005,1.05948
pol,2006,1.39895
pol,2007,1.93876
pol,2008,2.88023
pol,2009,4.17083
pol,2010,5.07228
pol,2011,6.62465
pol,2012,9.1781
pol,2013,8.91832
pol,2014,11.14139
pol,2015,12.68764
prk,1971,0
prk,1972,0
prk,1973,0
prk,1974,0
prk,1975,0
prk,1976,0
prk,1977,0
prk,1978,0
prk,1979,0
prk,1980,0
prk,1981,0
prk,1982,0
prk,1983,0
prk,1984,0
prk,1985,0
prk,1986,0
prk,1987,0
prk,1988,0
prk,1989,0
prk,1990,0
prk,1991,0
prk,1992,0
prk,1993,0
prk,1994,0
prk,1995,0
prk,1996,0
prk,1997,0
prk,1998,0
prk,1999,0
prk,2000,0
prk,2001,0
prk,2002,0
prk,2003,0
prk,2004,0
prk,2005,0
prk,2006,0
prk,2007,0
prk,2008,0
prk,2009,0
prk,2010,0
prk,2011,0
prk,2012,0
prk,2013,0
prk,2014,0
prk,2015,0
prt,1960,1.37237
prt,1961,1.4827
prt,1962,1.49793
prt,1963,1.72572
prt,1964,0.41485
prt,1965,4.43825
prt,1966,3.58359
prt,1967,3.22906
prt,1968,3.65034
prt,1969,4.08401
prt,1970,2.50067
prt,1971,1.81104
prt,1972,1.27828
prt,1973,2.04248
prt,1974,1.6846
prt,1975,2.2054
prt,1976,2.28947
prt,1977,1.69873
prt,1978,1.58915
prt,1979,1.60099
prt,1980,2.10443
prt,1981,2.24971
prt,1982,2.29863
prt,1983,2.24339
prt,1984,1.94321
prt,1985,2.91334
prt,1986,2.98126
prt,1987,3.05427
prt,1988,2.91258
prt,1989,2.59501
prt,1990,2.45219
prt,1991,2.74152
prt,1992,3.01117
prt,1993,2.95902
prt,1994,3.14355
prt,1995,3.15894
prt,1996,2.99561
prt,1997,3.30189
prt,1998,3.00717
prt,1999,3.17845
prt,2000,3.56221
prt,2001,3.69737
prt,2002,4.23439
prt,2003,4.25614
prt,2004,5.4543
prt,2005,7.64051
prt,2006,9.71673
prt,2007,13.06295
prt,2008,17.24684
prt,2009,20.22352
prt,2010,22.73193
prt,2011,24.23489
prt,2012,30.165
prt,2013,31.14933
prt,2014,30.77619
prt,2015,30.63903
pry,1971,16.17021
pry,1972,13.46154
pry,1973,10.58201
pry,1974,8.06142
pry,1975,5.73356
pry,1976,6.29139
pry,1977,6.30473
pry,1978,3.52113
pry,1979,5.49928
pry,1980,5.3455
pry,1981,5.81542
pry,1982,3.84615
pry,1983,3.91459
pry,1984,3.39761
pry,1985,0.90487
pry,1986,0.23506
pry,1987,0.16131
pry,1988,0.14008
pry,1989,0.09041
pry,1990,0.06989
pry,1991,0.05451
pry,1992,0.05158
pry,1993,0.08907
pry,1994,0.04394
pry,1995,0.06156
pry,1996,0.07138
pry,1997,0.07078
pry,1998,0.07075
pry,1999,0.06927
pry,2000,0
pry,2001,0
pry,2002,0
pry,2003,0
pry,2004,0
pry,2005,0
pry,2006,0
pry,2007,0
pry,2008,0
pry,2009,0
pry,2010,0
pry,2011,0
pry,2012,0
pry,2013,0
pry,2014,0
pry,2015,0
qat,1971,0
qat,1972,0
qat,1973,0
qat,1974,0
qat,1975,0
qat,1976,0
qat,1977,0
qat,1978,0
qat,1979,0
qat,1980,0
qat,1981,0
qat,1982,0
qat,1983,0
qat,1984,0
qat,1985,0
qat,1986,0
qat,1987,0
qat,1988,0
qat,1989,0
qat,1990,0
qat,1991,0
qat,1992,0
qat,1993,0
qat,1994,0
qat,1995,0
qat,1996,0
qat,1997,0
qat,1998,0
qat,1999,0
qat,2000,0
qat,2001,0
qat,2002,0
qat,2003,0
qat,2004,0
qat,2005,0
qat,2006,0
qat,2007,0
qat,2008,0
qat,2009,0
qat,2010,0
qat,2011,0
qat,2012,0
qat,2013,0
qat,2014,0
qat,2015,0
rou,1971,0
rou,1972,0
rou,1973,0
rou,1974,0
rou,1975,0
rou,1976,0
rou,1977,0
rou,1978,0
rou,1979,0
rou,1980,0
rou,1981,0
rou,1982,0
rou,1983,0
rou,1984,0
rou,1985,0
rou,1986,0
rou,1987,0
rou,1988,0
rou,1989,0
rou,1990,0
rou,1991,0
rou,1992,0.00369
rou,1993,0.0018
rou,1994,0
rou,1995,0
rou,1996,0
rou,1997,0.01925
rou,1998,0.02056
rou,1999,0
rou,2000,0
rou,2001,0
rou,2002,0.00548
rou,2003,0.00544
rou,2004,0.00708
rou,2005,0.0101
rou,2006,0.00638
rou,2007,0.06162
rou,2008,0.04465
rou,2009,0.03291
rou,2010,0.6879
rou,2011,2.55972
rou,2012,4.8661
rou,2013,8.86976
rou,2014,12.76341
rou,2015,14.51564
rus,1990,0.00601
rus,1991,0.00609
rus,1992,0.00625
rus,1993,0.00628
rus,1994,0.00697
rus,1995,0.00687
rus,1996,0.00674
rus,1997,0.00684
rus,1998,0.00702
rus,1999,0.0071
rus,2000,0.00936
rus,2001,0.01316
rus,2002,0.02013
rus,2003,0.04101
rus,2004,0.04861
rus,2005,0.04815
rus,2006,0.05152
rus,2007,0.04993
rus,2008,0.04757
rus,2009,0.0506
rus,2010,0.0526
rus,2011,0.05337
rus,2012,0.04928
rus,2013,0.04595
rus,2014,0.06994
rus,2015,0.09103
sau,1971,0
sau,1972,0
sau,1973,0
sau,1974,0
sau,1975,0
sau,1976,0
sau,1977,0
sau,1978,0
sau,1979,0
sau,1980,0
sau,1981,0
sau,1982,0
sau,1983,0
sau,1984,0
sau,1985,0
sau,1986,0
sau,1987,0
sau,1988,0
sau,1989,0
sau,1990,0
sau,1991,0
sau,1992,0
sau,1993,0
sau,1994,0
sau,1995,0
sau,1996,0
sau,1997,0
sau,1998,0
sau,1999,0
sau,2000,0
sau,2001,0
sau,2002,0
sau,2003,0
sau,2004,0
sau,2005,0
sau,2006,0
sau,2007,0
sau,2008,0
sau,2009,0
sau,2010,0
sau,2011,0
sau,2012,0.00037
sau,2013,0.00035
sau,2014,0.00032
sau,2015,0.0003
sdn,1971,0
sdn,1972,0
sdn,1973,0
sdn,1974,0
sdn,1975,0
sdn,1976,0
sdn,1977,0
sdn,1978,0
sdn,1979,0
sdn,1980,0
sdn,1981,0
sdn,1982,0
sdn,1983,0
sdn,1984,0
sdn,1985,0
sdn,1986,0
sdn,1987,0
sdn,1988,0
sdn,1989,0
sdn,1990,0
sdn,1991,0
sdn,1992,0
sdn,1993,0
sdn,1994,0
sdn,1995,0
sdn,1996,0
sdn,1997,0
sdn,1998,0
sdn,1999,0
sdn,2000,0
sdn,2001,0
sdn,2002,0
sdn,2003,0
sdn,2004,0
sdn,2005,0
sdn,2006,0
sdn,2007,0
sdn,2008,0
sdn,2009,0
sdn,2010,0
sdn,2011,0
sdn,2012,0
sdn,2013,0
sdn,2014,0
sdn,2015,0
sen,1971,9.71129
sen,1972,9.5
sen,1973,8.59729
sen,1974,8.66667
sen,1975,8.14196
sen,1976,7.60234
sen,1977,7.05467
sen,1978,6.45161
sen,1979,5.91716
sen,1980,5.91716
sen,1981,5.6101
sen,1982,6.22222
sen,1983,5.60748
sen,1984,5.20446
sen,1985,5.23039
sen,1986,5.24345
sen,1987,4.9711
sen,1988,4.82604
sen,1989,4.66884
sen,1990,4.65608
sen,1991,4.54076
sen,1992,4.27757
sen,1993,4.33944
sen,1994,4.20561
sen,1995,4.0636
sen,1996,3.9069
sen,1997,3.71805
sen,1998,3.61891
sen,1999,3.57654
sen,2000,3.30424
sen,2001,3.27696
sen,2002,3.42466
sen,2003,2.65363
sen,2004,1.98763
sen,2005,2.16195
sen,2006,2.25502
sen,2007,1.50602
sen,2008,1.54565
sen,2009,1.85444
sen,2010,2.50325
sen,2011,2.53888
sen,2012,1.42029
sen,2013,1.76917
sen,2014,1.77658
sen,2015,1.76991
sgp,1971,0
sgp,1972,0
sgp,1973,0
sgp,1974,0
sgp,1975,0
sgp,1976,0
sgp,1977,0
sgp,1978,0
sgp,1979,0
sgp,1980,0
sgp,1981,0
sgp,1982,0
sgp,1983,0
sgp,1984,0
sgp,1985,0
sgp,1986,0.79887
sgp,1987,0.71375
sgp,1988,0.64821
sgp,1989,0.6013
sgp,1990,0.54092
sgp,1991,1.4479
sgp,1992,1.38622
sgp,1993,1.29206
sgp,1994,1.17512
sgp,1995,1.10142
sgp,1996,1.0166
sgp,1997,0.91085
sgp,1998,0.86344
sgp,1999,0.82995
sgp,2000,0.77372
sgp,2001,1.42948
sgp,2002,1.36453
sgp,2003,1.401
sgp,2004,1.30124
sgp,2005,1.25088
sgp,2006,1.20937
sgp,2007,1.18396
sgp,2008,1.25848
sgp,2009,1.29826
sgp,2010,1.30509
sgp,2011,1.32774
sgp,2012,1.35828
sgp,2013,1.54683
sgp,2014,1.66262
sgp,2015,1.82089
slv,1971,0
slv,1972,0
slv,1973,0
slv,1974,0
slv,1975,16.76768
slv,1976,45.98099
slv,1977,40.45031
slv,1978,42.22379
slv,1979,31.57548
slv,1980,33.69863
slv,1981,56.80684
slv,1982,62.59649
slv,1983,43.57143
slv,1984,42.13135
slv,1985,24.73623
slv,1986,22.32196
slv,1987,22.9794
slv,1988,21.70621
slv,1989,21.72414
slv,1990,18.89089
slv,1991,18.50239
slv,1992,16.41478
slv,1993,13.65433
slv,1994,12.93295
slv,1995,13.38369
slv,1996,12.75903
slv,1997,13.5527
slv,1998,11.94702
slv,1999,16.23236
slv,2000,23.2751
slv,2001,24.5739
slv,2002,23.93348
slv,2003,24.11844
slv,2004,23.81164
slv,2005,23.63674
slv,2006,22.68789
slv,2007,26.27775
slv,2008,28.36796
slv,2009,30.31768
slv,2010,30.2139
slv,2011,29.87013
slv,2012,30.6237
slv,2013,31.9037
slv,2014,32.09063
slv,2015,35.23126
srb,1990,0
srb,1991,0
srb,1992,0
srb,1993,0
srb,1994,0
srb,1995,0
srb,1996,0
srb,1997,0
srb,1998,0
srb,1999,0
srb,2000,0
srb,2001,0
srb,2002,0
srb,2003,0
srb,2004,0
srb,2005,0
srb,2006,0
srb,2007,0
srb,2008,0
srb,2009,0
srb,2010,0
srb,2011,0
srb,2012,0.01659
srb,2013,0.05353
srb,2014,0.08671
srb,2015,0.0931
ssd,2012,0.44944
ssd,2013,0.42373
ssd,2014,0.40984
ssd,2015,0.60606
sur,2000,0
sur,2001,0
sur,2002,0
sur,2003,0
sur,2004,0
sur,2005,0
sur,2006,0
sur,2007,0
sur,2008,0
sur,2009,0
sur,2010,0
sur,2011,0
sur,2012,0
sur,2013,0
sur,2014,0
sur,2015,0
svk,1971,0
svk,1972,0
svk,1973,0
svk,1974,0
svk,1975,0
svk,1976,0
svk,1977,0
svk,1978,0
svk,1979,0
svk,1980,0
svk,1981,0
svk,1982,0
svk,1983,0
svk,1984,0
svk,1985,0
svk,1986,0
svk,1987,0
svk,1988,0
svk,1989,0
svk,1990,0
svk,1991,0
svk,1992,0
svk,1993,0
svk,1994,0
svk,1995,0
svk,1996,0
svk,1997,0
svk,1998,0
svk,1999,0
svk,2000,0
svk,2001,0.48343
svk,2002,0.47187
svk,2003,0.32595
svk,2004,0.08536
svk,2005,0.1212
svk,2006,1.29276
svk,2007,1.73168
svk,2008,1.82197
svk,2009,2.09499
svk,2010,2.49417
svk,2011,4.31632
svk,2012,4.83973
svk,2013,5.27811
svk,2014,7.4407
svk,2015,8.16311
svn,1990,0
svn,1991,0
svn,1992,0
svn,1993,0
svn,1994,0
svn,1995,0
svn,1996,0
svn,1997,0
svn,1998,0
svn,1999,0.23375
svn,2000,0.5138
svn,2001,0.49772
svn,2002,0.69873
svn,2003,0.88278
svn,2004,0.79235
svn,2005,0.75412
svn,2006,0.74099
svn,2007,0.75118
svn,2008,1.7684
svn,2009,1.17052
svn,2010,1.4211
svn,2011,1.99811
svn,2012,2.76563
svn,2013,3.04257
svn,2014,3.02395
svn,2015,3.69171
swe,1960,0
swe,1961,0
swe,1962,0
swe,1963,0
swe,1964,0
swe,1965,0
swe,1966,0
swe,1967,0
swe,1968,0
swe,1969,0
swe,1970,0.21454
swe,1971,0.24048
swe,1972,0.31541
swe,1973,0.51115
swe,1974,0.4753
swe,1975,0.38484
swe,1976,0.40976
swe,1977,0.40005
swe,1978,0.29714
swe,1979,0.36501
swe,1980,0.74858
swe,1981,0.89551
swe,1982,1.00691
swe,1983,1.33188
swe,1984,1.50323
swe,1985,1.32416
swe,1986,1.43825
swe,1987,1.3461
swe,1988,1.40482
swe,1989,1.53517
swe,1990,1.33508
swe,1991,1.27441
swe,1992,1.39856
swe,1993,1.52843
swe,1994,1.61317
swe,1995,1.65483
swe,1996,1.60922
swe,1997,1.99523
swe,1998,1.95099
swe,1999,1.97368
swe,2000,3.13707
swe,2001,2.63684
swe,2002,3.26176
swe,2003,3.83442
swe,2004,5.30945
swe,2005,5.32251
swe,2006,6.52401
swe,2007,7.57208
swe,2008,8.23048
swe,2009,10.21346
swe,2010,10.57726
swe,2011,11.73014
swe,2012,11.64291
swe,2013,13.93639
swe,2014,14.31223
swe,2015,16.75405
syr,1971,0
syr,1972,0
syr,1973,0
syr,1974,0
syr,1975,0
syr,1976,0
syr,1977,0
syr,1978,0
syr,1979,0
syr,1980,0
syr,1981,0
syr,1982,0
syr,1983,0
syr,1984,0
syr,1985,0
syr,1986,0
syr,1987,0
syr,1988,0
syr,1989,0
syr,1990,0
syr,1991,0
syr,1992,0
syr,1993,0
syr,1994,0
syr,1995,0
syr,1996,0
syr,1997,0
syr,1998,0
syr,1999,0
syr,2000,0
syr,2001,0
syr,2002,0
syr,2003,0
syr,2004,0
syr,2005,0
syr,2006,0
syr,2007,0
syr,2008,0
syr,2009,0
syr,2010,0
syr,2011,0
syr,2012,0
syr,2013,0
syr,2014,0
syr,2015,0
tgo,1971,0
tgo,1972,0
tgo,1973,0
tgo,1974,0
tgo,1975,0
tgo,1976,0
tgo,1977,0
tgo,1978,0
tgo,1979,0
tgo,1980,0
tgo,1981,0
tgo,1982,0
tgo,1983,0
tgo,1984,0
tgo,1985,0
tgo,1986,0
tgo,1987,0
tgo,1988,0
tgo,1989,0
tgo,1990,0
tgo,1991,0
tgo,1992,0
tgo,1993,0
tgo,1994,0
tgo,1995,0
tgo,1996,0
tgo,1997,0
tgo,1998,0
tgo,1999,0
tgo,2000,0
tgo,2001,0.81301
tgo,2002,0.65789
tgo,2003,1.13636
tgo,2004,1.07527
tgo,2005,1.0582
tgo,2006,1.35747
tgo,2007,5.10204
tgo,2008,1.62602
tgo,2009,2.63158
tgo,2010,2.23464
tgo,2011,3.90625
tgo,2012,4.5045
tgo,2013,5.37634
tgo,2014,3.44828
tgo,2015,6.17284
tha,1971,0
tha,1972,0
tha,1973,0
tha,1974,0
tha,1975,0
tha,1976,0
tha,1977,0
tha,1978,0
tha,1979,0
tha,1980,0
tha,1981,0
tha,1982,0
tha,1983,0
tha,1984,0
tha,1985,0
tha,1986,0
tha,1987,0
tha,1988,0
tha,1989,0
tha,1990,0.00226
tha,1991,0.00199
tha,1992,0.00175
tha,1993,0.00158
tha,1994,0.0014
tha,1995,0.36088
tha,1996,0.95946
tha,1997,0.37007
tha,1998,0.35646
tha,1999,0.96403
tha,2000,0.53242
tha,2001,0.48233
tha,2002,0.63112
tha,2003,0.98561
tha,2004,1.01967
tha,2005,1.15888
tha,2006,1.06096
tha,2007,1.25473
tha,2008,1.77309
tha,2009,2.08027
tha,2010,2.13889
tha,2011,2.81491
tha,2012,3.14418
tha,2013,4.90503
tha,2014,5.30391
tha,2015,5.87252
tjk,1990,0
tjk,1991,0
tjk,1992,0
tjk,1993,0
tjk,1994,0
tjk,1995,0
tjk,1996,0
tjk,1997,0
tjk,1998,0
tjk,1999,0
tjk,2000,0
tjk,2001,0
tjk,2002,0
tjk,2003,0
tjk,2004,0
tjk,2005,0
tjk,2006,0
tjk,2007,0
tjk,2008,0
tjk,2009,0
tjk,2010,0
tjk,2011,0
tjk,2012,0
tjk,2013,0
tjk,2014,0
tjk,2015,0
tkm,1990,0
tkm,1991,0
tkm,1992,0
tkm,1993,0
tkm,1994,0
tkm,1995,0
tkm,1996,0
tkm,1997,0
tkm,1998,0
tkm,1999,0
tkm,2000,0
tkm,2001,0
tkm,2002,0
tkm,2003,0
tkm,2004,0
tkm,2005,0
tkm,2006,0
tkm,2007,0
tkm,2008,0
tkm,2009,0
tkm,2010,0
tkm,2011,0
tkm,2012,0
tkm,2013,0
tkm,2014,0
tkm,2015,0
tto,1971,3.53179
tto,1972,3.15315
tto,1973,2.62443
tto,1974,2.17014
tto,1975,2.00523
tto,1976,1.46605
tto,1977,1.58184
tto,1978,1.86256
tto,1979,1.56334
tto,1980,1.27764
tto,1981,0.83115
tto,1982,0.66766
tto,1983,0.55077
tto,1984,0.43247
tto,1985,0.56236
tto,1986,0.79003
tto,1987,0.89055
tto,1988,0.77475
tto,1989,0.75846
tto,1990,0.86665
tto,1991,0.67204
tto,1992,0.75453
tto,1993,0.73356
tto,1994,0.78643
tto,1995,0.76619
tto,1996,0.37437
tto,1997,0.36087
tto,1998,0.34823
tto,1999,0.34305
tto,2000,0.36637
tto,2001,0.51382
tto,2002,0.46067
tto,2003,0.18642
tto,2004,0.3577
tto,2005,0.3117
tto,2006,0.62587
tto,2007,0.24752
tto,2008,0.2587
tto,2009,0.24225
tto,2010,0
tto,2011,0
tto,2012,0
tto,2013,0
tto,2014,0
tto,2015,0
tun,1971,0
tun,1972,0
tun,1973,0
tun,1974,0
tun,1975,0
tun,1976,0
tun,1977,0
tun,1978,0
tun,1979,0
tun,1980,0
tun,1981,0
tun,1982,0
tun,1983,0
tun,1984,0
tun,1985,0
tun,1986,0
tun,1987,0
tun,1988,0
tun,1989,0
tun,1990,0
tun,1991,0
tun,1992,0
tun,1993,0
tun,1994,0
tun,1995,0
tun,1996,0
tun,1997,0
tun,1998,0
tun,1999,0
tun,2000,0.21706
tun,2001,0.21067
tun,2002,0.25336
tun,2003,0.29229
tun,2004,0.36851
tun,2005,0.33173
tun,2006,0.29094
tun,2007,0.31298
tun,2008,0.27153
tun,2009,0.63598
tun,2010,0.85512
tun,2011,0.67285
tun,2012,1.1129
tun,2013,2.00751
tun,2014,2.7704
tun,2015,2.48526
tur,1960,1.45648
tur,1961,1.46131
tur,1962,1.26404
tur,1963,1.58172
tur,1964,2.17929
tur,1965,2.01898
tur,1966,2.1978
tur,1967,2.78538
tur,1968,2.58074
tur,1969,2.27099
tur,1970,1.92508
tur,1971,1.65627
tur,1972,1.55652
tur,1973,1.58551
tur,1974,1.53595
tur,1975,1.40818
tur,1976,0.8806
tur,1977,1.06005
tur,1978,0.63058
tur,1979,0.64381
tur,1980,0.58432
tur,1981,0.44583
tur,1982,0
tur,1983,0
tur,1984,0.07186
tur,1985,0.01753
tur,1986,0.11085
tur,1987,0.13077
tur,1988,0.14361
tur,1989,0.12105
tur,1990,0.13903
tur,1991,0.19752
tur,1992,0.17374
tur,1993,0.18155
tur,1994,0.16598
tur,1995,0.35711
tur,1996,0.27408
tur,1997,0.36497
tur,1998,0.29814
tur,1999,0.20182
tur,2000,0.22014
tur,2001,0.27378
tur,2002,0.2187
tur,2003,0.1629
tur,2004,0.15063
tur,2005,0.11546
tur,2006,0.15769
tur,2007,0.31635
tur,2008,0.58009
tur,2009,1.12057
tur,2010,1.8541
tur,2011,2.51097
tur,2012,3.06936
tur,2013,4.08071
tur,2014,4.75586
tur,2015,6.30713
tza,1971,0
tza,1972,0
tza,1973,0
tza,1974,0
tza,1975,0
tza,1976,0
tza,1977,0
tza,1978,0
tza,1979,0
tza,1980,0
tza,1981,0
tza,1982,0
tza,1983,0
tza,1984,0
tza,1985,0
tza,1986,0
tza,1987,0
tza,1988,0
tza,1989,0
tza,1990,0
tza,1991,0
tza,1992,0
tza,1993,0
tza,1994,0
tza,1995,0
tza,1996,0
tza,1997,0
tza,1998,0
tza,1999,0
tza,2000,0
tza,2001,0
tza,2002,0
tza,2003,0
tza,2004,0
tza,2005,0
tza,2006,0.029
tza,2007,0.0478
tza,2008,0.06835
tza,2009,0.10546
tza,2010,0.47402
tza,2011,0.66758
tza,2012,0.57255
tza,2013,0.60596
tza,2014,0.64319
tza,2015,0.6672
ukr,1990,0
ukr,1991,0
ukr,1992,0
ukr,1993,0
ukr,1994,0
ukr,1995,0
ukr,1996,0
ukr,1997,0
ukr,1998,0.00174
ukr,1999,0.00174
ukr,2000,0.0035
ukr,2001,0.00926
ukr,2002,0.01267
ukr,2003,0.0172
ukr,2004,0.01813
ukr,2005,0.02044
ukr,2006,0.01811
ukr,2007,0.16611
ukr,2008,0.16045
ukr,2009,0.10483
ukr,2010,0.12657
ukr,2011,0.13029
ukr,2012,0.38062
ukr,2013,0.67628
ukr,2014,0.92815
ukr,2015,1.05238
ury,1971,0.37329
ury,1972,0.41186
ury,1973,0.3528
ury,1974,0.45852
ury,1975,0.35828
ury,1976,0.3701
ury,1977,0.37788
ury,1978,0.32415
ury,1979,0.30151
ury,1980,0.19565
ury,1981,0.22527
ury,1982,0.45484
ury,1983,0.28579
ury,1984,0.35971
ury,1985,0.42379
ury,1986,0.56634
ury,1987,0.46333
ury,1988,0.45904
ury,1989,0.55915
ury,1990,0.79258
ury,1991,0.81208
ury,1992,0.74166
ury,1993,0.73953
ury,1994,0.77438
ury,1995,0.69764
ury,1996,0.61469
ury,1997,0.43369
ury,1998,0.44941
ury,1999,0.65332
ury,2000,0.46125
ury,2001,0.4
ury,2002,0.40604
ury,2003,0.44294
ury,2004,0.61214
ury,2005,0.50768
ury,2006,0.89015
ury,2007,1.45343
ury,2008,9.5906
ury,2009,9.41694
ury,2010,8.804
ury,2011,9.40642
ury,2012,10.5879
ury,2013,10.48705
ury,2014,16.58855
ury,2015,28.39884
usa,1960,0.01526
usa,1961,0.02154
usa,1962,0.02279
usa,1963,0.02943
usa,1964,0.03072
usa,1965,0.03086
usa,1966,0.0316
usa,1967,0.03688
usa,1968,0.04469
usa,1969,0.05231
usa,1970,0.05031
usa,1971,0.04955
usa,1972,0.09929
usa,1973,0.13981
usa,1974,0.14632
usa,1975,0.18029
usa,1976,0.19163
usa,1977,0.19199
usa,1978,0.15101
usa,1979,0.19613
usa,1980,0.23932
usa,1981,0.26348
usa,1982,0.21551
usa,1983,0.26239
usa,1984,0.32079
usa,1985,0.43411
usa,1986,0.46228
usa,1987,0.47902
usa,1988,0.44499
usa,1989,2.27448
usa,1990,3.00014
usa,1991,1.90289
usa,1992,2.1386
usa,1993,2.13114
usa,1994,2.13481
usa,1995,1.97357
usa,1996,1.97037
usa,1997,1.90492
usa,1998,1.82584
usa,1999,1.89473
usa,2000,1.9166
usa,2001,1.8801
usa,2002,2.01428
usa,2003,2.01803
usa,2004,2.0942
usa,2005,2.19636
usa,2006,2.4173
usa,2007,2.59478
usa,2008,3.09253
usa,2009,3.67567
usa,2010,4.09729
usa,2011,4.78961
usa,2012,5.48624
usa,2013,6.32001
usa,2014,6.90003
usa,2015,7.38695
uzb,1990,0
uzb,1991,0
uzb,1992,0
uzb,1993,0
uzb,1994,0
uzb,1995,0
uzb,1996,0
uzb,1997,0
uzb,1998,0
uzb,1999,0
uzb,2000,0
uzb,2001,0
uzb,2002,0
uzb,2003,0
uzb,2004,0
uzb,2005,0
uzb,2006,0
uzb,2007,0
uzb,2008,0
uzb,2009,0
uzb,2010,0
uzb,2011,0
uzb,2012,0
uzb,2013,0
uzb,2014,0
uzb,2015,0
ven,1971,0
ven,1972,0
ven,1973,0
ven,1974,0
ven,1975,0
ven,1976,0
ven,1977,0
ven,1978,0
ven,1979,0
ven,1980,0
ven,1981,0
ven,1982,0
ven,1983,0
ven,1984,0
ven,1985,0
ven,1986,0
ven,1987,0
ven,1988,0
ven,1989,0
ven,1990,0
ven,1991,0
ven,1992,0
ven,1993,0
ven,1994,0
ven,1995,0
ven,1996,0
ven,1997,0
ven,1998,0
ven,1999,0
ven,2000,0
ven,2001,0
ven,2002,0
ven,2003,0
ven,2004,0
ven,2005,0
ven,2006,0
ven,2007,0
ven,2008,0
