geo,time,pa_nus_atls
gnq,1961,245.26
gnq,1962,245.0138
gnq,1963,245.0163
gnq,1964,245.0271
gnq,1965,60
gnq,1966,60
gnq,1967,61.667
gnq,1968,70
gnq,1969,70
gnq,1970,70
gnq,1971,69.469
gnq,1972,64.271
gnq,1973,58.26
gnq,1974,57.687
gnq,1975,57.407
gnq,1976,66.903
gnq,1977,75.962
gnq,1978,76.668
gnq,1979,68.341
gnq,1980,110.63
gnq,1981,184.63
gnq,1982,219.72
gnq,1983,286.86
gnq,1984,321.52
gnq,1985,449.263
gnq,1986,346.3059
gnq,1987,300.5366
gnq,1988,297.8482
gnq,1989,319.0083
gnq,1990,272.2648
gnq,1991,282.1069
gnq,1992,264.6918
gnq,1993,283.1626
gnq,1994,555.2047
gnq,1995,499.1484
gnq,1996,511.5524
gnq,1997,583.6694
gnq,1998,589.9518
gnq,1999,615.6991
gnq,2000,711.9763
gnq,2001,733.0385
gnq,2002,696.9882
gnq,2003,581.2003
gnq,2004,528.2848
gnq,2005,527.4681
gnq,2006,522.8901
gnq,2007,479.2668
gnq,2008,447.8053
gnq,2009,472.1863
gnq,2010,494.79426
gnq,2011,471.24863
gnq,2012,510.55634
gnq,2013,493.89962
gnq,2014,493.75733
gnq,2015,591.2117
gnq,2016,592.60562
gnq,2017,580.65675
gnq,2018,555.44646
gnq,2019,585.91101
gnq,2020,575.586
grc,1960,0.08804
grc,1961,0.08804
grc,1962,0.08804
grc,1963,0.08804
grc,1964,0.08804
grc,1965,0.08804
grc,1966,0.08804
grc,1967,0.08804
grc,1968,0.08804
grc,1969,0.08804
grc,1970,0.088
grc,1971,0.088
grc,1972,0.088
grc,1973,0.0869
grc,1974,0.088
grc,1975,0.0941
grc,1976,0.1072
grc,1977,0.1081
grc,1978,0.1078
grc,1979,0.1087
grc,1980,0.1251
grc,1981,0.1626
grc,1982,0.196
grc,1983,0.2584
grc,1984,0.3308
grc,1985,0.4053
grc,1986,0.4108
grc,1987,0.3974
grc,1988,0.4163
grc,1989,0.4766
grc,1990,0.4652
grc,1991,0.5349
grc,1992,0.5594
grc,1993,0.6728
grc,1994,0.712
grc,1995,0.6799
grc,1996,0.7064
grc,1997,0.8013
grc,1998,0.8673
grc,1999,0.93828
grc,2000,1.08271
grc,2001,1.11653
grc,2002,1.05756
grc,2003,0.88405
grc,2004,0.80392
grc,2005,0.8038
grc,2006,0.79643
grc,2007,0.72967
grc,2008,0.67992
grc,2009,0.71696
grc,2010,0.75431
grc,2011,0.71841
grc,2012,0.77834
grc,2013,0.75295
grc,2014,0.75273
grc,2015,0.9013
grc,2016,0.90342
grc,2017,0.88521
grc,2018,0.84677
grc,2019,0.89328
grc,2020,0.87551
grd,1960,1.7143
grd,1961,1.7143
grd,1962,1.7143
grd,1963,1.7143
grd,1964,1.7143
grd,1965,1.7143
grd,1966,1.7143
grd,1967,1.7619
grd,1968,2
grd,1969,2
grd,1970,2
grd,1971,1.9749
grd,1972,1.9213
grd,1973,1.9592
grd,1974,2.0532
grd,1975,2.7
grd,1976,2.7
grd,1977,2.7
grd,1978,2.7
grd,1979,2.7
grd,1980,2.7
grd,1981,2.7
grd,1982,2.7
grd,1983,2.7
grd,1984,2.7
grd,1985,2.7
grd,1986,2.7
grd,1987,2.7
grd,1988,2.7
grd,1989,2.7
grd,1990,2.7
grd,1991,2.7
grd,1992,2.7
grd,1993,2.7
grd,1994,2.7
grd,1995,2.7
grd,1996,2.7
grd,1997,2.7
grd,1998,2.7
grd,1999,2.7
grd,2000,2.7
grd,2001,2.7
grd,2002,2.7
grd,2003,2.7
grd,2004,2.7
grd,2005,2.7
grd,2006,2.7
grd,2007,2.7
grd,2008,2.7
grd,2009,2.7
grd,2010,2.7
grd,2011,2.7
grd,2012,2.7
grd,2013,2.7
grd,2014,2.7
grd,2015,2.7
grd,2016,2.7
grd,2017,2.7
grd,2018,2.7
grd,2019,2.7
grd,2020,2.7
grl,1965,6.907
grl,1966,6.907
grl,1967,7.006
grl,1968,7.5
grl,1969,7.5
grl,1970,7.5
grl,1971,7.4176
grl,1972,6.9493
grl,1973,6.0495
grl,1974,6.0949
grl,1975,5.7461
grl,1976,6.045
grl,1977,6.0032
grl,1978,5.5146
grl,1979,5.261
grl,1980,5.6359
grl,1981,7.1234
grl,1982,8.3324
grl,1983,9.145
grl,1984,10.3566
grl,1985,10.5964
grl,1986,8.091
grl,1987,6.8403
grl,1988,6.7315
grl,1989,7.3102
grl,1990,6.1886
grl,1991,6.3965
grl,1992,6.0361
grl,1993,6.4839
grl,1994,6.3606
grl,1995,5.6024
grl,1996,5.7987
grl,1997,6.6045
grl,1998,6.7008
grl,1999,6.9762
grl,2000,8.0831
grl,2001,8.3228
grl,2002,7.8947
grl,2003,6.5877
grl,2004,5.9911
grl,2005,5.9969
grl,2006,5.9468
grl,2007,5.4437
grl,2008,5.0981
grl,2009,5.3609
grl,2010,5.6241
grl,2011,5.3687
grl,2012,5.7925
grl,2013,5.6163
grl,2014,5.6125
grl,2015,6.7279
grl,2016,6.7317
grl,2017,6.6029
grl,2018,6.3146
grl,2019,6.6694
grl,2020,6.54215
gtm,1960,1
gtm,1961,1
gtm,1962,1
gtm,1963,1
gtm,1964,1
gtm,1965,1
gtm,1966,1
gtm,1967,1
gtm,1968,1
gtm,1969,1
gtm,1970,1
gtm,1971,1
gtm,1972,1
gtm,1973,1
gtm,1974,1
gtm,1975,1
gtm,1976,1
gtm,1977,1
gtm,1978,1
gtm,1979,1
gtm,1980,1
gtm,1981,1
gtm,1982,1
gtm,1983,1
gtm,1984,1
gtm,1985,1.15
gtm,1986,2.19
gtm,1987,2.5
gtm,1988,2.62
gtm,1989,2.816
gtm,1990,4.4858
gtm,1991,5.0289
gtm,1992,5.1706
gtm,1993,5.6354
gtm,1994,5.7512
gtm,1995,5.8106
gtm,1996,6.0912
gtm,1997,6.0637
gtm,1998,6.3944
gtm,1999,7.3853
gtm,2000,7.7632
gtm,2001,7.8586
gtm,2002,7.8217
gtm,2003,7.9409
gtm,2004,7.9465
gtm,2005,7.6339
gtm,2006,7.6026
gtm,2007,7.6733
gtm,2008,7.56
gtm,2009,8.1616
gtm,2010,8.0578
gtm,2011,7.7854
gtm,2012,7.8336
gtm,2013,7.8568
gtm,2014,7.7322
gtm,2015,7.6548
gtm,2016,7.5999
gtm,2017,7.3479
gtm,2018,7.5192
gtm,2019,7.6967
gtm,2020,7.72165
gum,2002,1
gum,2003,1
gum,2004,1
gum,2005,1
gum,2006,1
gum,2007,1
gum,2008,1
gum,2009,1
gum,2010,1
gum,2011,1
gum,2012,1
gum,2013,1
gum,2014,1
gum,2015,1
gum,2016,1
gum,2017,1
gum,2018,1
gum,2019,1
gum,2020,1
guy,1960,1.7143
guy,1961,1.7143
guy,1962,1.7143
guy,1963,1.7143
guy,1964,1.7143
guy,1965,1.7
guy,1966,1.7
guy,1967,1.7
guy,1968,2
guy,1969,2
guy,1970,2
guy,1971,2
guy,1972,2.1
guy,1973,2.1
guy,1974,2.2
guy,1975,2.4
guy,1976,2.5
guy,1977,2.5
guy,1978,2.5
guy,1979,2.5
guy,1980,2.5
guy,1981,2.8
guy,1982,3
guy,1983,3
guy,1984,3.8
guy,1985,4.3
guy,1986,4.3
guy,1987,9.8
guy,1988,10
guy,1989,27.2
guy,1990,39.5
guy,1991,111.8
guy,1992,125.1
guy,1993,130.2
guy,1994,138.3
guy,1995,142
guy,1996,140.4
guy,1997,142.401
guy,1998,150.519
guy,1999,177.998
guy,2000,182.43
guy,2001,187.3208
guy,2002,190.665
guy,2003,193.8783
guy,2004,198.3075
guy,2005,199.875
guy,2006,200.1883
guy,2007,202.3467
guy,2008,203.6333
guy,2009,203.95
guy,2010,203.6358
guy,2011,204.0175
guy,2012,204.3583
guy,2013,205.3942
guy,2014,206.4492
guy,2015,206.5
guy,2016,206.5
guy,2017,206.5
guy,2018,207.7167
guy,2019,208.5
guy,2020,208.5
hkg,1960,5.3878
hkg,1961,5.3878
hkg,1962,5.3878
hkg,1963,5.3878
hkg,1964,5.3878
hkg,1965,5.73
hkg,1966,5.7361
hkg,1967,5.7475
hkg,1968,6.0851
hkg,1969,6.0936
hkg,1970,6.0793
hkg,1971,5.9609
hkg,1972,5.6414
hkg,1973,5.1465
hkg,1974,5.0316
hkg,1975,4.9352
hkg,1976,4.9048
hkg,1977,4.662
hkg,1978,4.6837
hkg,1979,5.0027
hkg,1980,4.9761
hkg,1981,5.5893
hkg,1982,6.0699
hkg,1983,7.2652
hkg,1984,7.818
hkg,1985,7.7908
hkg,1986,7.8033
hkg,1987,7.7983
hkg,1988,7.806
hkg,1989,7.7999
hkg,1990,7.7898
hkg,1991,7.7712
hkg,1992,7.7406
hkg,1993,7.7356
hkg,1994,7.7284
hkg,1995,7.7358
hkg,1996,7.7343
hkg,1997,7.7421
hkg,1998,7.7453
hkg,1999,7.7575
hkg,2000,7.7912
hkg,2001,7.7988
hkg,2002,7.7989
hkg,2003,7.7868
hkg,2004,7.788
hkg,2005,7.7773
hkg,2006,7.7678
hkg,2007,7.8014
hkg,2008,7.7868
hkg,2009,7.7518
hkg,2010,7.7692
hkg,2011,7.784
hkg,2012,7.7564
hkg,2013,7.756
hkg,2014,7.7541
hkg,2015,7.7518
hkg,2016,7.7623
hkg,2017,7.7932
hkg,2018,7.8385
hkg,2019,7.8359
hkg,2020,7.7572
hnd,1960,2
hnd,1961,2
hnd,1962,2
hnd,1963,2
hnd,1964,2
hnd,1965,2
hnd,1966,2
hnd,1967,2
hnd,1968,2
hnd,1969,2
hnd,1970,2
hnd,1971,2
hnd,1972,2
hnd,1973,2
hnd,1974,2
hnd,1975,2
hnd,1976,2
hnd,1977,2
hnd,1978,2
hnd,1979,2
hnd,1980,2
hnd,1981,2
hnd,1982,2
hnd,1983,2
hnd,1984,2
hnd,1985,2
hnd,1986,2
hnd,1987,2
hnd,1988,2.33
hnd,1989,2.9
hnd,1990,4.112
hnd,1991,5.3167
hnd,1992,5.4979
hnd,1993,6.5161
hnd,1994,8.4088
hnd,1995,9.59
hnd,1996,11.84
hnd,1997,13.15
hnd,1998,13.54
hnd,1999,14.35
hnd,2000,15.01363
hnd,2001,15.65133
hnd,2002,16.61253
hnd,2003,17.54458
hnd,2004,18.41135
hnd,2005,18.99782
hnd,2006,19.02723
hnd,2007,19.0271
hnd,2008,19.03027
hnd,2009,19.02728
hnd,2010,19.02687
hnd,2011,19.04855
hnd,2012,19.63793
hnd,2013,20.49509
hnd,2014,21.13475
hnd,2015,22.0988
hnd,2016,22.99488
hnd,2017,23.6515
hnd,2018,24.07006
hnd,2019,24.6801
hnd,2020,24.75395
hrv,1990,0.01132
hrv,1991,0.0243
hrv,1992,0.2633
hrv,1993,3.57915
hrv,1994,5.99801
hrv,1995,5.23076
hrv,1996,5.43416
hrv,1997,6.16058
hrv,1998,6.36329
hrv,1999,7.11174
hrv,2000,8.27767
hrv,2001,8.34154
hrv,2002,7.87168
hrv,2003,6.70497
hrv,2004,6.03434
hrv,2005,5.94924
hrv,2006,5.83779
hrv,2007,5.36454
hrv,2008,4.93504
hrv,2009,5.28395
hrv,2010,5.49801
hrv,2011,5.34387
hrv,2012,5.85029
hrv,2013,5.70488
hrv,2014,5.74817
hrv,2015,6.8583
hrv,2016,6.80599
hrv,2017,6.62383
hrv,2018,6.27903
hrv,2019,6.62255
hrv,2020,6.61406
hti,1960,5
hti,1961,5
hti,1962,5
hti,1963,5
hti,1964,5
hti,1965,5
hti,1966,5
hti,1967,5
hti,1968,5
hti,1969,5
hti,1970,5
hti,1971,5
hti,1972,5
hti,1973,5
hti,1974,5
hti,1975,5
hti,1976,5
hti,1977,5
hti,1978,5
hti,1979,5
hti,1980,5
hti,1981,5
hti,1982,5
hti,1983,5
hti,1984,5
hti,1985,5
hti,1986,5
hti,1987,5
hti,1988,5
hti,1989,5
hti,1990,5
hti,1991,5.2042
hti,1992,9.1692
hti,1993,12.3317
hti,1994,14.7442
hti,1995,14.4772
hti,1996,16.0436
hti,1997,16.1746
hti,1998,16.9169
hti,1999,16.6727
hti,2000,19.6214
hti,2001,23.8291
hti,2002,27.0803
hti,2003,40.4546
hti,2004,39.6829
hti,2005,38.984
hti,2006,41.4486
hti,2007,37.3998
hti,2008,38.2666
hti,2009,40.6825
hti,2010,40.3096
hti,2011,40.2901
hti,2012,41.5782
hti,2013,43.1253
hti,2014,44.6238
hti,2015,48.5571
hti,2016,60.373
hti,2017,65.639
hti,2018,65.4154
hti,2019,84.1355
hti,2020,99.9356
hun,1968,60
hun,1969,60
hun,1970,60
hun,1971,59.8217
hun,1972,55.26
hun,1973,48.9658
hun,1974,46.75
hun,1975,43.9733
hun,1976,41.575
hun,1977,40.9617
hun,1978,37.9117
hun,1979,35.58
hun,1980,32.5325
hun,1981,34.315
hun,1982,36.6317
hun,1983,42.6708
hun,1984,48.0425
hun,1985,50.1208
hun,1986,45.8325
hun,1987,46.9717
hun,1988,50.4142
hun,1989,59.0667
hun,1990,63.205
hun,1991,74.735
hun,1992,78.9883
hun,1993,91.9342
hun,1994,105.1217
hun,1995,125.7167
hun,1996,152.6467
hun,1997,186.7892
hun,1998,214.4017
hun,1999,237.1458
hun,2000,282.1792
hun,2001,286.4875
hun,2002,257.8633
hun,2003,224.3067
hun,2004,202.7458
hun,2005,199.5825
hun,2006,210.39
hun,2007,183.6258
hun,2008,172.1133
hun,2009,202.3417
hun,2010,207.94417
hun,2011,201.055
hun,2012,225.10417
hun,2013,223.695
hun,2014,232.60167
hun,2015,279.3325
hun,2016,281.52333
hun,2017,274.43333
hun,2018,270.21167
hun,2019,290.66
hun,2020,307.99667
idn,1967,149.58299
idn,1968,296.29199
idn,1969,326
idn,1970,365
idn,1971,393.42001
idn,1972,415
idn,1973,415
idn,1974,415
idn,1975,415
idn,1976,415
idn,1977,415
idn,1978,442.04999
idn,1979,623.06
idn,1980,626.98999
idn,1981,631.76001
idn,1982,661.41998
idn,1983,909.26001
idn,1984,1025.93994
idn,1985,1110.57996
idn,1986,1282.56006
idn,1987,1643.84998
idn,1988,1685.69995
idn,1989,1770.06006
idn,1990,1842.81006
idn,1991,1950.3199
idn,1992,2029.92
idn,1993,2087.1001
idn,1994,2160.75
idn,1995,2248.6001
idn,1996,2342.3
idn,1997,2909.3799
idn,1998,10013.5996
idn,1999,7855.1499
idn,2000,8421.7754
idn,2001,10260.8496
idn,2002,9311.1914
idn,2003,8577.1328
idn,2004,8938.8496
idn,2005,9704.7417
idn,2006,9159.3167
idn,2007,9141
idn,2008,9698.9625
idn,2009,10389.9375
idn,2010,9090.4333
idn,2011,8770.4333
idn,2012,9386.6292
idn,2013,10461.24
idn,2014,11865.2113
idn,2015,13389.4129
idn,2016,13308.3268
idn,2017,13380.8339
idn,2018,14236.9388
idn,2019,14147.6714
idn,2020,14582.2035
ind,1960,4.7619
ind,1961,4.7619
ind,1962,4.7619
ind,1963,4.7619
ind,1964,4.7619
ind,1965,4.762
ind,1966,7
ind,1967,7.5
ind,1968,7.5
ind,1969,7.5
ind,1970,7.5
ind,1971,7.4416
ind,1972,7.7306
ind,1973,7.863
ind,1974,7.9756
ind,1975,8.6534
ind,1976,8.9383
ind,1977,8.5625
ind,1978,8.2062
ind,1979,8.0764
ind,1980,7.8928
ind,1981,8.9294
ind,1982,9.6283
ind,1983,10.3121
ind,1984,11.8868
ind,1985,12.2374
ind,1986,12.7865
ind,1987,12.9685
ind,1988,14.4767
ind,1989,16.6624
ind,1990,17.9485
ind,1991,24.5186
ind,1992,26.4113
ind,1993,31.3643
ind,1994,31.3977
ind,1995,33.4622
ind,1996,35.5008
ind,1997,37.1583
ind,1998,42.0622
ind,1999,43.3342
ind,2000,45.6855
ind,2001,47.6936
ind,2002,48.4061
ind,2003,45.9525
ind,2004,44.9318
ind,2005,44.2736
ind,2006,45.2495
ind,2007,40.2607
ind,2008,45.9936
ind,2009,47.4437
ind,2010,45.5622
ind,2011,47.9215
ind,2012,54.4091
ind,2013,60.5019
ind,2014,61.1436
ind,2015,65.4685
ind,2016,67.072
ind,2017,64.4549
ind,2018,69.9229
ind,2019,70.897
ind,2020,74.225
irl,1960,0.45348
irl,1961,0.45348
irl,1962,0.45348
irl,1963,0.45348
irl,1964,0.45348
irl,1965,0.45348
irl,1966,0.45348
irl,1967,0.45978
irl,1968,0.52906
irl,1969,0.52906
irl,1970,0.5291
irl,1971,0.5218
irl,1972,0.5084
irl,1973,0.5183
irl,1974,0.5431
irl,1975,0.574
irl,1976,0.7066
irl,1977,0.7279
irl,1978,0.6622
irl,1979,0.6204
irl,1980,0.6179
irl,1981,0.7889
irl,1982,0.8946
irl,1983,1.0217
irl,1984,1.1714
irl,1985,1.2007
irl,1986,0.9436
irl,1987,0.8544
irl,1988,0.8335
irl,1989,0.8959
irl,1990,0.7677
irl,1991,0.7889
irl,1992,0.7463
irl,1993,0.8599
irl,1994,0.849
irl,1995,0.792
irl,1996,0.7936
irl,1997,0.8376
irl,1998,0.8917
irl,1999,0.93828
irl,2000,1.08271
irl,2001,1.11653
irl,2002,1.05756
irl,2003,0.88405
irl,2004,0.80392
irl,2005,0.8038
irl,2006,0.79643
irl,2007,0.72967
irl,2008,0.67992
irl,2009,0.71696
irl,2010,0.75431
irl,2011,0.71841
irl,2012,0.77834
irl,2013,0.75295
irl,2014,0.75273
irl,2015,0.9013
irl,2016,0.90342
irl,2017,0.88521
irl,2018,0.84677
irl,2019,0.89328
irl,2020,0.87551
irn,1960,75.75
irn,1961,75.75
irn,1962,75.75
irn,1963,75.75
irn,1964,75.75
irn,1965,75.75
irn,1966,75.75
irn,1967,75.75
irn,1968,75.75
irn,1969,75.75
irn,1970,75.75
irn,1971,75.75
irn,1972,75.75
irn,1973,68.882
irn,1974,67.625
irn,1975,68.166
irn,1976,70.535
irn,1977,70.579
irn,1978,70.475
irn,1979,70.475
irn,1980,71.575
irn,1981,80.027
irn,1982,84.452
irn,1983,87.228
irn,1984,91.902
irn,1985,87.733
irn,1986,76.55
irn,1987,144.91
irn,1988,177.97
irn,1989,226
irn,1990,304.347
irn,1993,1665
irn,1994,1945
irn,1995,2047
irn,1996,2246
irn,1997,2779.5
irn,1998,3206
irn,1999,4172
irn,2000,5731
irn,2001,5819
irn,2002,7958
irn,2003,8193.8896
irn,2004,8613.9893
irn,2005,8963.9589
irn,2006,9170.9429
irn,2007,9281.1518
irn,2008,9428.5283
irn,2009,9864.3025
irn,2010,10344.5635
irn,2011,11013.632
irn,2012,12259.6917
irn,2013,21581.8286
irn,2014,26618.5179
irn,2015,29650.9237
irn,2016,31463.5782
irn,2017,34392.4829
irn,2018,64985.2421
irn,2019,94532.4108
irn,2020,172430.8311
irq,1962,0.3571
irq,1963,0.3571
irq,1964,0.3571
irq,1965,0.3571
irq,1966,0.3571
irq,1967,0.3571
irq,1968,0.3571
irq,1969,0.3571
irq,1970,0.3571
irq,1971,0.3535
irq,1972,0.3329
irq,1973,0.3029
irq,1974,0.2953
irq,1975,0.2953
irq,1976,0.2953
irq,1977,0.2953
irq,1978,0.2953
irq,1979,0.2953
irq,1980,0.3
irq,1981,0.3
irq,1982,0.3
irq,1983,0.31
irq,1984,0.31
irq,1985,0.31
irq,1986,0.31
irq,1987,0.31
irq,1988,0.31
irq,1989,0.31
irq,1990,0.31
irq,1991,104.1
irq,1992,207.9
irq,1993,311.69
irq,1994,415.48
irq,1995,519.27
irq,1996,623.07
irq,1997,726.86
irq,1998,830.65
irq,1999,934.45
irq,2000,1038.24
irq,2001,1142.03
irq,2002,1245.82
irq,2003,1349.62
irq,2004,1453.41
irq,2005,1472
irq,2006,1467.42
irq,2007,1254.6095
irq,2008,1193.0763
irq,2009,1170.0343
irq,2010,1170
irq,2011,1170
irq,2012,1166.1587
irq,2013,1166
irq,2014,1166
irq,2015,1167.3333
irq,2016,1182
irq,2017,1184
irq,2018,1182.75
irq,2019,1182
irq,2020,1192
isl,1960,0.36191
isl,1961,0.40083
isl,1962,0.43
isl,1963,0.43
isl,1964,0.43
isl,1965,0.43
isl,1966,0.43
isl,1967,0.44167
isl,1968,0.62167
isl,1969,0.88
isl,1970,0.88
isl,1971,0.88
isl,1972,0.8826
isl,1973,0.9013
isl,1974,0.9995
isl,1975,1.537
isl,1976,1.8217
isl,1977,1.9887
isl,1978,2.7111
isl,1979,3.526
isl,1980,4.7976
isl,1981,7.2242
isl,1982,12.3515
isl,1983,24.8428
isl,1984,31.6937
isl,1985,41.5077
isl,1986,41.1042
isl,1987,38.6772
isl,1988,43.014
isl,1989,57.0418
isl,1990,58.2838
isl,1991,58.9963
isl,1992,57.5459
isl,1993,67.6032
isl,1994,69.9444
isl,1995,64.6917
isl,1996,66.5
isl,1997,70.9043
isl,1998,70.9583
isl,1999,72.3353
isl,2000,78.616
isl,2001,97.4246
isl,2002,91.6617
isl,2003,76.709
isl,2004,70.1917
isl,2005,62.9817
isl,2006,70.18
isl,2007,64.055
isl,2008,87.9479
isl,2009,123.6384
isl,2010,122.24181
isl,2011,115.95404
isl,2012,125.08279
isl,2013,122.17912
isl,2014,116.76735
isl,2015,131.91871
isl,2016,120.81155
isl,2017,106.83957
isl,2018,108.30018
isl,2019,122.60677
isl,2020,135.42171
isr,1960,0.0002
isr,1961,0.0002
isr,1962,0.0003
isr,1963,0.0003
isr,1964,0.0003
isr,1965,0.0003
isr,1966,0.0003
isr,1967,0.0003
isr,1968,0.0003
isr,1969,0.0003
isr,1970,0.0003
isr,1971,0.0004
isr,1972,0.0004
isr,1973,0.0004
isr,1974,0.0004
isr,1975,0.0006
isr,1976,0.0008
isr,1977,0.001
isr,1978,0.0017
isr,1979,0.0025
isr,1980,0.0051
isr,1981,0.0114
isr,1982,0.0243
isr,1983,0.0562
isr,1984,0.2932
isr,1985,1.1789
isr,1986,1.4878
isr,1987,1.5946
isr,1988,1.5989
isr,1989,1.9164
isr,1990,2.0162
isr,1991,2.2791
isr,1992,2.4591
isr,1993,2.8301
isr,1994,3.0111
isr,1995,3.0113
isr,1996,3.1917
isr,1997,3.4494
isr,1998,3.8001
isr,1999,4.1397
isr,2000,4.0773
isr,2001,4.2057
isr,2002,4.7378
isr,2003,4.5541
isr,2004,4.482
isr,2005,4.4877
isr,2006,4.4558
isr,2007,4.1081
isr,2008,3.588
isr,2009,3.9323
isr,2010,3.73897
isr,2011,3.57813
isr,2012,3.85592
isr,2013,3.61076
isr,2014,3.57793
isr,2015,3.88683
isr,2016,3.84057
isr,2017,3.59956
isr,2018,3.59056
isr,2019,3.56453
isr,2020,3.44241
ita,1960,0.32226
ita,1961,0.32279
ita,1962,0.32279
ita,1963,0.32279
ita,1964,0.32279
ita,1965,0.32279
ita,1966,0.32279
ita,1967,0.32279
ita,1968,0.32279
ita,1969,0.32279
ita,1970,0.3228
ita,1971,0.3204
ita,1972,0.3012
ita,1973,0.3011
ita,1974,0.3359
ita,1975,0.3372
ita,1976,0.4299
ita,1977,0.4557
ita,1978,0.4383
ita,1979,0.4291
ita,1980,0.4423
ita,1981,0.5871
ita,1982,0.6985
ita,1983,0.7844
ita,1984,0.9074
ita,1985,0.9861
ita,1986,0.7699
ita,1987,0.6694
ita,1988,0.6722
ita,1989,0.7086
ita,1990,0.6188
ita,1991,0.6407
ita,1992,0.6365
ita,1993,0.8127
ita,1994,0.8328
ita,1995,0.8413
ita,1996,0.7969
ita,1997,0.8796
ita,1998,0.8967
ita,1999,0.93828
ita,2000,1.08271
ita,2001,1.11653
ita,2002,1.05756
ita,2003,0.88405
ita,2004,0.80392
ita,2005,0.8038
ita,2006,0.79643
ita,2007,0.72967
ita,2008,0.67992
ita,2009,0.71696
ita,2010,0.75431
ita,2011,0.71841
ita,2012,0.77834
ita,2013,0.75295
ita,2014,0.75273
ita,2015,0.9013
ita,2016,0.90342
ita,2017,0.88521
ita,2018,0.84677
ita,2019,0.89328
ita,2020,0.87551
jam,1960,0.7143
jam,1961,0.7143
jam,1962,0.7143
jam,1963,0.7143
jam,1964,0.7143
jam,1965,0.7143
jam,1966,0.7143
jam,1967,0.7242
jam,1968,0.8333
jam,1969,0.8333
jam,1970,0.8333
jam,1971,0.8328
jam,1972,0.7675
jam,1973,0.9024
jam,1974,0.9091
jam,1975,0.9091
jam,1976,0.9091
jam,1977,0.9091
jam,1978,1.4133
jam,1979,1.7648
jam,1980,1.7814
jam,1981,1.7814
jam,1982,1.7814
jam,1983,1.9322
jam,1984,3.9428
jam,1985,5.5586
jam,1986,5.4778
jam,1987,5.4867
jam,1988,5.4886
jam,1989,5.7446
jam,1990,7.184
jam,1991,12.1159
jam,1992,22.9603
jam,1993,24.9486
jam,1994,33.0859
jam,1995,35.1421
jam,1996,37.1196
jam,1997,35.4045
jam,1998,36.55
jam,1999,39.0435
jam,2000,42.9857
jam,2001,45.9963
jam,2002,48.4159
jam,2003,57.7409
jam,2004,61.1972
jam,2005,62.2807
jam,2006,65.7439
jam,2007,69.1922
jam,2008,72.7562
jam,2009,87.8941
jam,2010,87.1961
jam,2011,85.8935
jam,2012,88.7498
jam,2013,100.3979
jam,2014,110.9345
jam,2015,116.9698
jam,2016,125.095
jam,2017,127.9645
jam,2018,128.8715
jam,2019,133.3121
jam,2020,142.4028
jor,1960,0.3572
jor,1961,0.3572
jor,1962,0.3572
jor,1963,0.3572
jor,1964,0.3572
jor,1965,0.3571
jor,1966,0.3571
jor,1967,0.3571
jor,1968,0.3571
jor,1969,0.3571
jor,1970,0.3571
jor,1971,0.3571
jor,1972,0.3571
jor,1973,0.3286
jor,1974,0.3221
jor,1975,0.3198
jor,1976,0.332
jor,1977,0.3293
jor,1978,0.3056
jor,1979,0.3003
jor,1980,0.2979
jor,1981,0.3304
jor,1982,0.3525
jor,1983,0.3631
jor,1984,0.3845
jor,1985,0.3946
jor,1986,0.35
jor,1987,0.3385
jor,1988,0.3743
jor,1989,0.5746
jor,1990,0.6637
jor,1991,0.6809
jor,1992,0.6798
jor,1993,0.6929
jor,1994,0.6987
jor,1995,0.7008
jor,1996,0.709
jor,1997,0.709
jor,1998,0.709
jor,1999,0.709
jor,2000,0.709
jor,2001,0.709
jor,2002,0.709
jor,2003,0.709
jor,2004,0.709
jor,2005,0.709
jor,2006,0.709
jor,2007,0.709
jor,2008,0.7097
jor,2009,0.71
jor,2010,0.71
jor,2011,0.71
jor,2012,0.71
jor,2013,0.71
jor,2014,0.71
jor,2015,0.71
jor,2016,0.71
jor,2017,0.71
jor,2018,0.71
jor,2019,0.71
jor,2020,0.71
jpn,1960,360
jpn,1961,360
jpn,1962,360
jpn,1963,360
jpn,1964,360
jpn,1965,360
jpn,1966,360
jpn,1967,360
jpn,1968,360
jpn,1969,360
jpn,1970,360
jpn,1971,350.6777
jpn,1972,303.1725
jpn,1973,271.7017
jpn,1974,292.0825
jpn,1975,296.7875
jpn,1976,296.5525
jpn,1977,268.51
jpn,1978,210.4417
jpn,1979,219.14
jpn,1980,226.7408
jpn,1981,220.5358
jpn,1982,249.0767
jpn,1983,237.5117
jpn,1984,237.5225
jpn,1985,238.5358
jpn,1986,168.5198
jpn,1987,144.6375
jpn,1988,128.1517
jpn,1989,137.9644
jpn,1990,144.7925
jpn,1991,134.7067
jpn,1992,126.6513
jpn,1993,111.1978
jpn,1994,102.2078
jpn,1995,94.0596
jpn,1996,108.7791
jpn,1997,120.9909
jpn,1998,130.9053
jpn,1999,113.9068
jpn,2000,107.7655
jpn,2001,121.5289
jpn,2002,125.388
jpn,2003,115.9335
jpn,2004,108.193
jpn,2005,110.2182
jpn,2006,116.2993
jpn,2007,117.7535
jpn,2008,103.3595
jpn,2009,93.5701
jpn,2010,87.77988
jpn,2011,79.80702
jpn,2012,79.79046
jpn,2013,97.59566
jpn,2014,105.94478
jpn,2015,121.04403
jpn,2016,108.7929
jpn,2017,112.16614
