geo,time,fp_cpi_totl_zg
isr,1986,47.96488
isr,1987,19.09385
isr,1988,16.44022
isr,1989,20.30338
isr,1990,17.26479
isr,1991,19.02399
isr,1992,12.02224
isr,1993,10.98015
isr,1994,12.27874
isr,1995,9.94026
isr,1996,11.39623
isr,1997,8.95664
isr,1998,5.49683
isr,1999,5.17506
isr,2000,1.05358
isr,2001,1.1535
isr,2002,5.75658
isr,2003,0.72576
isr,2004,-0.41173
isr,2005,1.31266
isr,2006,2.0608
isr,2007,0.45982
isr,2008,4.55721
isr,2009,3.34031
isr,2010,2.71664
isr,2011,3.47857
isr,2012,1.68948
isr,2013,1.57621
isr,2014,0.4865
isr,2015,-0.63439
isr,2016,-0.54603
isr,2017,0.24495
isr,2018,0.81732
isr,2019,0.84413
isr,2020,-0.58843
isr,2021,1.49229
ita,1960,2.35016
ita,1961,2.0507
ita,1962,4.69114
ita,1963,7.45472
ita,1964,5.91232
ita,1965,4.51927
ita,1966,2.34659
ita,1967,3.73334
ita,1968,1.27731
ita,1969,2.65725
ita,1970,4.96832
ita,1971,4.79166
ita,1972,5.7495
ita,1973,10.79862
ita,1974,19.15977
ita,1975,16.9505
ita,1976,16.61417
ita,1977,17.13005
ita,1978,12.09401
ita,1979,14.79857
ita,1980,21.06417
ita,1981,17.9693
ita,1982,16.48041
ita,1983,14.64658
ita,1984,10.7945
ita,1985,9.20599
ita,1986,5.82355
ita,1987,4.74728
ita,1988,5.05825
ita,1989,6.25983
ita,1990,6.45661
ita,1991,6.25
ita,1992,5.27059
ita,1993,4.62673
ita,1994,4.05184
ita,1995,5.23542
ita,1996,4.00698
ita,1997,2.04311
ita,1998,1.95509
ita,1999,1.66346
ita,2000,2.53769
ita,2001,2.78517
ita,2002,2.46532
ita,2003,2.67256
ita,2004,2.20674
ita,2005,1.98529
ita,2006,2.09084
ita,2007,1.82974
ita,2008,3.34783
ita,2009,0.77477
ita,2010,1.52552
ita,2011,2.78063
ita,2012,3.04136
ita,2013,1.21999
ita,2014,0.24105
ita,2015,0.03879
ita,2016,-0.09402
ita,2017,1.22653
ita,2018,1.13749
ita,2019,0.61125
ita,2020,-0.13771
ita,2021,1.87378
jam,1960,3.27425
jam,1961,6.69845
jam,1962,1.40751
jam,1963,1.7625
jam,1964,2.01342
jam,1965,2.63158
jam,1966,1.9024
jam,1967,3.02354
jam,1968,5.9287
jam,1969,6.30346
jam,1970,14.728
jam,1971,5.33618
jam,1972,5.4277
jam,1973,17.68259
jam,1974,27.15819
jam,1975,17.37615
jam,1976,9.79365
jam,1977,11.191
jam,1978,34.8998
jam,1979,29.07926
jam,1980,27.30816
jam,1981,12.73972
jam,1982,6.54541
jam,1983,11.58211
jam,1984,27.81477
jam,1985,25.6731
jam,1986,15.10538
jam,1987,6.65245
jam,1988,8.26677
jam,1989,14.32954
jam,1990,21.96018
jam,1991,51.0711
jam,1992,77.29659
jam,1993,22.06995
jam,1994,35.06339
jam,1995,19.90875
jam,1996,26.40666
jam,1997,9.65755
jam,1998,8.6319
jam,1999,5.95424
jam,2000,8.17108
jam,2001,6.80191
jam,2002,7.07635
jam,2003,10.08696
jam,2004,13.5545
jam,2005,15.05287
jam,2006,8.56106
jam,2007,9.24482
jam,2008,22.02284
jam,2009,9.59225
jam,2010,12.61055
jam,2011,7.55586
jam,2012,6.87398
jam,2013,9.3415
jam,2014,8.27408
jam,2015,3.69154
jam,2016,2.35102
jam,2017,4.3784
jam,2018,3.73664
jam,2019,3.9051
jam,2020,5.22678
jor,1970,5.9
jor,1971,4.81586
jor,1972,7.65766
jor,1973,11.12971
jor,1974,19.42771
jor,1975,11.97982
jor,1976,11.5
jor,1977,14.56652
jor,1978,6.92152
jor,1979,14.24649
jor,1980,11.11111
jor,1981,7.7
jor,1982,7.42804
jor,1983,5.02017
jor,1984,3.84747
jor,1985,2.98507
jor,1986,0
jor,1987,-0.2
jor,1988,6.61323
jor,1989,25.71272
jor,1990,16.19214
jor,1991,8.1555
jor,1992,3.99584
jor,1993,3.31667
jor,1994,3.5167
jor,1995,2.35312
jor,1996,6.50122
jor,1997,3.03788
jor,1998,3.09167
jor,1999,0.60626
jor,2000,0.66688
jor,2001,1.7722
jor,2002,1.83299
jor,2003,1.63
jor,2004,3.36187
jor,2005,3.49369
jor,2006,6.25172
jor,2007,4.74391
jor,2008,13.97123
jor,2009,-0.73907
jor,2010,4.84552
jor,2011,4.16244
jor,2012,4.51523
jor,2013,4.82462
jor,2014,2.89948
jor,2015,-0.87685
jor,2016,-0.77843
jor,2017,3.32389
jor,2018,4.46231
jor,2019,0.76151
jor,2020,0.33329
jor,2021,1.34609
jpn,1960,3.57451
jpn,1961,5.36846
jpn,1962,6.83544
jpn,1963,6.70691
jpn,1964,3.80039
jpn,1965,6.65599
jpn,1966,5.04083
jpn,1967,3.98985
jpn,1968,5.33943
jpn,1969,5.24982
jpn,1970,6.92417
jpn,1971,6.39535
jpn,1972,4.84352
jpn,1973,11.60862
jpn,1974,23.22225
jpn,1975,11.73127
jpn,1976,9.37404
jpn,1977,8.16183
jpn,1978,4.20957
jpn,1979,3.70185
jpn,1980,7.77858
jpn,1981,4.91216
jpn,1982,2.74104
jpn,1983,1.89972
jpn,1984,2.26161
jpn,1985,2.03228
jpn,1986,0.59559
jpn,1987,0.12618
jpn,1988,0.67856
jpn,1989,2.27229
jpn,1990,3.07852
jpn,1991,3.25144
jpn,1992,1.76028
jpn,1993,1.24305
jpn,1994,0.69546
jpn,1995,-0.1279
jpn,1996,0.1366
jpn,1997,1.7478
jpn,1998,0.66197
jpn,1999,-0.3413
jpn,2000,-0.67658
jpn,2001,-0.74006
jpn,2002,-0.92349
jpn,2003,-0.25654
jpn,2004,-0.00857
jpn,2005,-0.28295
jpn,2006,0.24936
jpn,2007,0.06004
jpn,2008,1.38008
jpn,2009,-1.35284
jpn,2010,-0.72824
jpn,2011,-0.27246
jpn,2012,-0.04406
jpn,2013,0.33504
jpn,2014,2.75923
jpn,2015,0.79528
jpn,2016,-0.12726
jpn,2017,0.4842
jpn,2018,0.98909
jpn,2019,0.46878
jpn,2020,-0.025
jpn,2021,-0.23335
kaz,1994,1877.3724
kaz,1995,176.1553
kaz,1996,39.18254
kaz,1997,17.40804
kaz,1998,7.14633
kaz,1999,8.29603
kaz,2000,13.18089
kaz,2001,8.35414
kaz,2002,5.83692
kaz,2003,6.43822
kaz,2004,6.88205
kaz,2005,7.58
kaz,2006,8.72169
kaz,2007,10.84684
kaz,2008,17.1399
kaz,2009,7.31608
kaz,2010,7.40046
kaz,2011,8.42489
kaz,2012,5.09791
kaz,2013,5.84641
kaz,2014,6.70658
kaz,2015,6.66578
kaz,2016,14.54602
kaz,2017,7.44
kaz,2018,6.01913
kaz,2019,5.24548
kaz,2020,6.749
ken,1960,1.24378
ken,1961,2.457
ken,1962,3.11751
ken,1963,0.69767
ken,1964,-0.0993
ken,1965,3.57853
ken,1966,5.0144
ken,1967,1.7592
ken,1968,0.36671
ken,1969,-0.1715
ken,1970,2.18853
ken,1971,3.78021
ken,1972,5.83164
ken,1973,9.28119
ken,1974,17.80995
ken,1975,19.12018
ken,1976,11.44903
ken,1977,14.82096
ken,1978,16.93178
ken,1979,7.97935
ken,1980,13.85818
ken,1981,11.60305
ken,1982,20.66671
ken,1983,11.39778
ken,1984,10.2841
ken,1985,13.00657
ken,1986,2.53428
ken,1987,8.63767
ken,1988,12.26496
ken,1989,13.78932
ken,1990,17.78181
ken,1991,20.0845
ken,1992,27.33236
ken,1993,45.97888
ken,1994,28.81439
ken,1995,1.55433
ken,1996,8.86409
ken,1997,11.36185
ken,1998,6.72244
ken,1999,5.742
ken,2000,9.98003
ken,2001,5.7386
ken,2002,1.96131
ken,2003,9.81569
ken,2004,11.62404
ken,2005,10.31278
ken,2006,14.45373
ken,2007,9.75888
ken,2008,26.23982
ken,2009,9.23413
ken,2010,3.96139
ken,2011,14.02249
ken,2012,9.37777
ken,2013,5.71749
ken,2014,6.87815
ken,2015,6.58217
ken,2016,6.29716
ken,2017,8.00572
ken,2018,4.68982
ken,2019,5.23586
ken,2020,5.40481
ken,2021,6.11091
kgz,1996,31.94734
kgz,1997,23.43543
kgz,1998,10.45738
kgz,1999,37.03093
kgz,2000,18.70073
kgz,2001,6.91968
kgz,2002,2.13421
kgz,2003,2.97461
kgz,2004,4.11065
kgz,2005,4.33867
kgz,2006,5.55212
kgz,2007,10.2301
kgz,2008,24.5201
kgz,2009,6.83656
kgz,2010,7.96772
kgz,2011,16.63633
kgz,2012,2.76844
kgz,2013,6.61375
kgz,2014,7.53425
kgz,2015,6.50332
kgz,2016,0.38884
kgz,2017,3.17531
kgz,2018,1.54266
kgz,2019,1.13362
kgz,2020,6.32542
khm,1995,-0.79894
khm,1996,7.15086
khm,1997,7.96021
khm,1998,14.8065
khm,1999,4.00821
khm,2000,-0.79199
khm,2001,-0.60065
khm,2002,0.21147
khm,2003,0.94175
khm,2004,4.31934
khm,2005,6.61526
khm,2006,5.81069
khm,2007,8.70883
khm,2008,24.09685
khm,2009,-1.24172
khm,2010,3.9964
khm,2011,5.47845
khm,2012,2.93432
khm,2013,2.94163
khm,2014,3.85569
khm,2015,1.22393
khm,2016,3.01914
khm,2017,2.91264
khm,2018,2.45909
khm,2019,1.94258
khm,2020,2.9403
khm,2021,2.92073
kir,2007,3.59252
kir,2008,13.6654
kir,2009,9.81644
kir,2010,-3.89955
kir,2011,1.49741
kir,2012,-3.04586
kir,2013,-1.48806
kir,2014,2.10399
kir,2015,0.57202
kir,2016,1.91731
kir,2017,0.35552
kir,2018,0.56403
kir,2019,-1.81308
kna,1980,17.73665
kna,1981,10.47636
kna,1982,5.92722
kna,1983,2.29154
kna,1984,2.7149
kna,1985,2.61955
kna,1986,-0.00669
kna,1987,0.96301
kna,1988,0.23253
kna,1989,5.16996
kna,1990,4.01098
kna,1991,4.32374
kna,1992,2.85845
kna,1993,1.79486
kna,1994,1.44227
kna,1995,2.9568
kna,1996,2.08657
kna,1997,8.90518
kna,1998,3.44636
kna,1999,3.36304
kna,2000,2.14886
kna,2001,2.30345
kna,2002,2.04109
kna,2003,2.23544
kna,2004,2.31455
kna,2005,3.37782
kna,2006,8.48749
kna,2007,4.48089
kna,2008,5.3003
kna,2009,2.05794
kna,2010,0.85088
kna,2011,5.83517
kna,2012,0.81609
kna,2013,1.10699
kna,2014,0.24787
kna,2015,-2.30188
kna,2016,-0.68704
kna,2017,0.69492
kna,2018,-1.03712
kna,2019,-0.32956
kna,2020,-1.16725
kna,2021,1.19569
kor,1960,7.96557
kor,1961,8.19565
kor,1962,6.61831
kor,1963,20.69165
kor,1964,29.46283
kor,1965,13.54819
kor,1966,11.26138
kor,1967,10.88244
kor,1968,10.77182
kor,1969,12.38956
kor,1970,15.95034
kor,1971,13.5117
kor,1972,11.68899
kor,1973,3.22103
kor,1974,24.3042
kor,1975,25.24926
kor,1976,15.32732
kor,1977,10.09667
kor,1978,14.46029
kor,1979,18.3235
kor,1980,28.69761
kor,1981,21.35164
kor,1982,7.19085
kor,1983,3.42061
kor,1984,2.27396
kor,1985,2.45911
kor,1986,2.74998
kor,1987,3.04966
kor,1988,7.1461
kor,1989,5.70017
kor,1990,8.57327
kor,1991,9.33279
kor,1992,6.21328
kor,1993,4.801
kor,1994,6.26586
kor,1995,4.48074
kor,1996,4.92454
kor,1997,4.43893
kor,1998,7.51358
kor,1999,0.81296
kor,2000,2.25917
kor,2001,4.06658
kor,2002,2.76226
kor,2003,3.51487
kor,2004,3.59066
kor,2005,2.75379
kor,2006,2.24234
kor,2007,2.53457
kor,2008,4.6739
kor,2009,2.7565
kor,2010,2.93929
kor,2011,4.02597
kor,2012,2.18707
kor,2013,1.30135
kor,2014,1.27477
kor,2015,0.70633
kor,2016,0.97169
kor,2017,1.94433
kor,2018,1.47584
kor,2019,0.383
kor,2020,0.53729
kor,2021,2.49833
kos,2003,-1.08481
kos,2004,-1.06473
kos,2005,-1.38519
kos,2006,0.62165
kos,2007,4.3585
kos,2008,9.35042
kos,2009,-2.41026
kos,2010,3.48051
kos,2011,7.33642
kos,2012,2.47674
kos,2013,1.76732
kos,2014,0.42896
kos,2015,-0.53693
kos,2016,0.27317
kos,2017,1.48823
kos,2018,1.0538
kos,2019,2.67599
kos,2020,0.19823
kos,2021,3.35369
kwt,1973,8.26667
kwt,1974,12.99261
kwt,1975,8.39237
kwt,1976,5.23504
kwt,1977,9.88952
kwt,1978,8.68975
kwt,1979,7.05
kwt,1980,6.92823
kwt,1981,7.37478
kwt,1982,7.7768
kwt,1983,4.71817
kwt,1984,1.17746
kwt,1985,1.49032
kwt,1986,0.95361
kwt,1987,0.65484
kwt,1988,1.46813
kwt,1989,3.34203
kwt,1990,9.83364
kwt,1991,9.05819
kwt,1992,-0.54547
kwt,1993,0.38254
kwt,1994,2.53444
kwt,1995,2.68673
kwt,1996,3.55399
kwt,1997,0.68219
kwt,1998,0.12966
kwt,1999,2.99081
kwt,2000,1.81295
kwt,2001,1.3
kwt,2002,0.88845
kwt,2003,0.96135
kwt,2004,1.24856
kwt,2005,4.14298
kwt,2006,3.05701
kwt,2007,5.48495
kwt,2008,10.58271
kwt,2009,4.6096
kwt,2010,4.4964
kwt,2011,4.8394
kwt,2012,3.25515
kwt,2013,2.6823
kwt,2014,2.90893
kwt,2015,3.2717
kwt,2016,3.1984
kwt,2017,2.17183
kwt,2018,0.54313
kwt,2019,1.09185
kwt,2020,2.10173
kwt,2021,3.42363
lao,1989,61.3326
lao,1990,35.64298
lao,1991,13.44156
lao,1992,9.86453
lao,1993,6.26722
lao,1994,6.78448
lao,1995,19.59392
lao,1996,13.02442
lao,1997,27.50886
lao,1998,90.98073
lao,1999,125.27213
lao,2000,25.08464
lao,2001,7.81181
lao,2002,10.63134
lao,2003,15.48935
lao,2004,10.46227
lao,2005,7.16542
lao,2006,6.54559
lao,2007,4.66197
lao,2008,7.62881
lao,2009,0.14119
lao,2010,5.98255
lao,2011,7.56899
lao,2012,4.25513
lao,2013,6.37143
lao,2014,4.12924
lao,2015,1.27735
lao,2016,1.59691
lao,2017,0.82548
lao,2018,2.04039
lao,2019,3.32256
lao,2020,5.10407
lao,2021,3.75562
lbn,2009,1.1951
lbn,2010,3.98348
lbn,2011,4.97149
lbn,2012,6.58147
lbn,2013,4.82102
lbn,2014,1.8546
lbn,2015,-3.74915
lbn,2016,-0.78336
lbn,2017,4.32135
lbn,2018,6.07699
lbn,2019,3.00539
lbn,2020,84.86433
lbn,2021,154.7561
lbr,2002,14.15965
lbr,2003,10.33029
lbr,2004,7.82909
lbr,2005,10.83436
lbr,2006,7.34145
lbr,2007,11.3919
lbr,2008,17.48945
lbr,2009,7.42764
lbr,2010,7.28993
lbr,2011,8.48817
lbr,2012,6.83179
lbr,2013,7.57731
lbr,2014,9.86111
lbr,2015,7.7487
lbr,2016,8.83425
lbr,2017,12.41963
lbr,2018,23.56351
lby,1965,11.425
lby,1966,12.24291
lby,1967,7.29611
lby,1968,0.39123
lby,1969,9.78597
lby,1970,-5.29637
lby,1971,-3.10385
lby,1972,-0.25102
lby,1973,7.9709
lby,1974,7.45845
lby,1975,9.1192
lby,1976,5.47922
lby,1977,6.28021
lby,1978,29.37979
lby,1979,-6.03903
lby,1980,9.73429
lby,1981,11.19972
lby,1982,10.25881
lby,1983,10.6052
lby,1984,12.47763
lby,1985,9.13844
lby,1986,3.29098
lby,1987,4.35572
lby,1988,6.08696
lby,1989,1.51184
lby,1990,8.45146
lby,1991,11.8961
lby,1992,9.35975
lby,1993,11.07355
lby,1994,5.1126
lby,1995,7.23798
lby,1996,4.02808
lby,1997,3.5503
lby,1998,3.70927
lby,1999,2.64862
lby,2000,-2.9
lby,2001,-8.81394
lby,2002,-9.79765
lby,2003,-2.19115
lby,2004,-2.19757
lby,2005,2.65021
lby,2006,1.45927
lby,2007,6.25099
lby,2008,10.36073
lby,2009,2.4599
lby,2010,2.7999
lby,2011,15.51848
lby,2012,6.0598
lby,2013,2.60582
lca,1966,2.47901
lca,1967,3.20718
lca,1968,3.96945
lca,1969,2.25438
lca,1970,13.39876
lca,1971,8.39135
lca,1972,7.88058
lca,1973,13.4406
lca,1974,34.2206
lca,1975,17.74279
lca,1976,9.66912
lca,1977,8.86573
lca,1978,10.87752
lca,1979,9.39004
lca,1980,19.47773
lca,1981,15.12484
lca,1982,4.61407
lca,1983,1.47306
lca,1984,1.20548
lca,1985,1.4232
lca,1986,2.19026
lca,1987,7.02175
lca,1988,0.82947
lca,1989,4.37264
lca,1990,4.26756
lca,1991,6.14955
lca,1992,5.1389
lca,1993,0.84818
lca,1994,2.81592
lca,1995,5.62966
lca,1996,0.92484
lca,1997,-0.00552
lca,1998,3.20194
lca,1999,3.5038
lca,2000,3.71079
lca,2001,5.30722
lca,2002,-0.25554
lca,2003,1.03425
lca,2004,1.46037
lca,2005,3.89827
lca,2006,2.39562
lca,2007,2.8231
lca,2008,5.54955
lca,2009,-0.15694
lca,2010,3.25034
lca,2011,2.76941
lca,2012,4.17764
lca,2013,1.46857
lca,2014,3.51696
lca,2015,-0.9836
lca,2016,-3.07822
lca,2017,0.10426
lca,2018,1.93562
lca,2019,0.53909
lca,2020,-1.75581
lka,1960,-1.54468
lka,1961,1.13444
lka,1962,1.50358
lka,1963,2.27291
lka,1964,3.19565
lka,1965,0.22278
lka,1966,-0.1556
lka,1967,2.18924
lka,1968,5.86057
lka,1969,7.45695
lka,1970,5.86696
lka,1971,2.66538
lka,1972,6.34949
lka,1973,9.62664
lka,1974,12.30289
lka,1975,6.62599
lka,1976,1.32952
lka,1977,1.22488
lka,1978,12.1416
lka,1979,10.73192
lka,1980,26.14541
lka,1981,17.969
lka,1982,10.82575
lka,1983,13.96439
lka,1984,16.63825
lka,1985,1.48118
lka,1986,7.97636
lka,1987,7.71717
lka,1988,13.99155
lka,1989,11.56754
lka,1990,21.49525
lka,1991,12.18563
lka,1992,11.38344
lka,1993,11.74674
lka,1994,8.44871
lka,1995,7.67485
lka,1996,15.93583
lka,1997,9.5737
lka,1998,9.36424
lka,1999,4.69171
lka,2000,6.17628
lka,2001,14.15846
lka,2002,9.55103
lka,2003,6.31464
lka,2004,7.57593
lka,2005,11.63969
lka,2006,10.02018
lka,2007,15.84211
lka,2008,22.5645
lka,2009,3.46496
lka,2010,6.21765
lka,2011,6.71677
lka,2012,7.54291
lka,2013,6.90845
lka,2014,3.179
lka,2015,3.76837
lka,2016,3.95889
lka,2017,7.70414
lka,2018,2.13504
lka,2019,3.52839
lka,2020,6.15395
lso,1974,13.42283
lso,1975,14.21194
lso,1976,11.41255
lso,1977,16.68831
lso,1978,13.48358
lso,1979,16.00355
lso,1980,16.27484
lso,1981,12.41326
lso,1982,12.13992
lso,1983,17.49235
lso,1984,10.98386
lso,1985,13.32083
lso,1986,18.00497
lso,1987,11.75026
lso,1988,11.45637
lso,1989,14.72825
lso,1990,11.63476
lso,1991,17.6781
lso,1992,17.20852
lso,1993,13.13566
lso,1994,8.21474
lso,1995,9.27083
lso,1996,9.33031
lso,2000,6.13198
lso,2001,-9.61615
lso,2002,33.81258
lso,2003,6.62916
lso,2004,5.02342
lso,2005,3.43788
lso,2006,6.07272
lso,2007,8.01244
lso,2008,10.71567
lso,2009,7.30585
lso,2010,3.46153
lso,2011,5.03663
lso,2012,6.05144
lso,2013,4.86512
lso,2014,5.37029
lso,2015,3.21845
lso,2016,6.5965
lso,2017,4.4477
lso,2018,4.7518
lso,2019,5.18708
lso,2020,4.9781
lso,2021,6.04775
ltu,1992,1020.62057
ltu,1993,410.45186
ltu,1994,72.25468
ltu,1995,39.64763
ltu,1996,24.6252
ltu,1997,8.88105
ltu,1998,5.06755
ltu,1999,0.72755
ltu,2000,0.98162
ltu,2001,1.36712
ltu,2002,0.28151
ltu,2003,-1.13431
ltu,2004,1.1641
ltu,2005,2.65848
ltu,2006,3.73912
ltu,2007,5.73717
ltu,2008,10.92589
ltu,2009,4.45304
ltu,2010,1.31921
ltu,2011,4.13028
ltu,2012,3.08998
ltu,2013,1.04748
ltu,2014,0.10376
ltu,2015,-0.8841
ltu,2016,0.90553
ltu,2017,3.72289
ltu,2018,2.69793
ltu,2019,2.33451
ltu,2020,1.19989
ltu,2021,4.68354
lux,1960,0.44962
lux,1961,0.48243
lux,1962,0.89595
lux,1963,2.87632
lux,1964,3.09638
lux,1965,3.33368
lux,1966,3.33168
lux,1967,2.16616
lux,1968,2.62543
lux,1969,2.29443
lux,1970,4.63935
lux,1971,4.67221
lux,1972,5.22568
lux,1973,6.0681
lux,1974,9.54066
lux,1975,10.71767
lux,1976,9.79735
lux,1977,6.70549
lux,1978,3.09466
lux,1979,4.54653
lux,1980,6.2999
lux,1981,8.07294
lux,1982,9.35705
lux,1983,8.66927
lux,1984,6.43586
lux,1985,4.09359
lux,1986,0.29456
lux,1987,-0.05666
lux,1988,1.43659
lux,1989,3.37096
lux,1990,3.25377
lux,1991,3.11836
lux,1992,3.15417
lux,1993,3.5881
lux,1994,2.19476
lux,1995,1.86769
lux,1996,1.18386
lux,1997,1.36751
lux,1998,0.95857
lux,1999,1.0252
lux,2000,3.15077
lux,2001,2.66382
lux,2002,2.07409
lux,2003,2.04984
lux,2004,2.22568
lux,2005,2.4877
lux,2006,2.66631
lux,2007,2.31246
lux,2008,3.40188
lux,2009,0.36804
lux,2010,2.27368
lux,2011,3.41068
lux,2012,2.66284
lux,2013,1.73404
lux,2014,0.62854
lux,2015,0.47474
lux,2016,0.29083
lux,2017,1.7308
lux,2018,1.5282
lux,2019,1.74332
lux,2020,0.81996
lux,2021,2.52692
lva,1992,951.69619
lva,1993,108.98954
lva,1994,35.92471
lva,1995,24.97594
lva,1996,17.61047
lva,1997,8.44738
lva,1998,4.64421
lva,1999,2.36482
lva,2000,2.65425
lva,2001,2.48704
lva,2002,1.93888
lva,2003,2.94265
lva,2004,6.19239
lva,2005,6.74845
lva,2006,6.5362
lva,2007,10.09298
lva,2008,15.40232
lva,2009,3.53411
lva,2010,-1.08464
lva,2011,4.37074
lva,2012,2.25779
lva,2013,-0.02945
lva,2014,0.62049
lva,2015,0.17424
lva,2016,0.14063
lva,2017,2.93036
lva,2018,2.53445
lva,2019,2.81141
lva,2020,0.21906
lva,2021,3.27583
mac,1989,8.77095
mac,1990,7.96969
mac,1991,9.56888
mac,1992,7.71392
mac,1993,6.70589
mac,1994,6.25207
mac,1995,8.55867
mac,1996,4.82249
mac,1997,3.49094
mac,1998,0.17263
mac,1999,-3.20416
mac,2000,-1.60972
mac,2001,-1.98465
mac,2002,-2.63752
mac,2003,-1.56245
mac,2004,0.98073
mac,2005,4.39589
mac,2006,5.14997
mac,2007,5.5715
mac,2008,8.61102
mac,2009,1.16907
mac,2010,2.80947
mac,2011,5.80625
mac,2012,6.10739
mac,2013,5.50058
mac,2014,6.04823
mac,2015,4.56056
mac,2016,2.36896
mac,2017,1.22812
mac,2018,3.00446
mac,2019,2.75193
mac,2020,0.81141
mar,1960,3.4243
mar,1961,1.76312
mar,1962,5.09673
mar,1963,5.69971
mar,1964,4.02154
mar,1965,3.48282
mar,1966,-1.01358
mar,1967,-0.74828
mar,1968,0.43648
mar,1969,2.94989
mar,1970,1.27918
mar,1971,4.15535
mar,1972,3.75917
mar,1973,4.08461
mar,1974,17.55682
mar,1975,7.91829
mar,1976,8.50215
mar,1977,12.597
mar,1978,9.71603
mar,1979,8.33137
mar,1980,9.40838
mar,1981,12.49253
mar,1982,10.52781
mar,1983,6.20794
mar,1984,12.44757
mar,1985,7.72864
mar,1986,8.73356
mar,1987,2.69874
mar,1988,2.36906
mar,1989,3.25997
mar,1990,6.78259
mar,1991,7.98617
mar,1992,5.74025
mar,1993,5.18311
mar,1994,5.14167
mar,1995,6.12358
mar,1996,2.98681
mar,1997,1.0382
mar,1998,2.75311
mar,1999,0.68478
mar,2000,1.89463
mar,2001,0.6198
mar,2002,2.79562
mar,2003,1.16773
mar,2004,1.49344
mar,2005,0.98264
mar,2006,3.28476
mar,2007,2.04209
mar,2008,3.71484
mar,2009,0.97186
mar,2010,0.99356
mar,2011,0.90692
mar,2012,1.28712
mar,2013,1.88065
mar,2014,0.44231
mar,2015,1.55791
mar,2016,1.63531
mar,2017,0.75466
mar,2018,1.80392
mar,2019,0.30339
mar,2020,0.70597
mar,2021,1.40196
mda,1992,1026.82626
mda,1993,1613.60399
mda,1994,486.42562
mda,1995,29.86561
mda,1996,23.50568
mda,1997,11.77283
mda,1998,7.69577
mda,1999,39.25598
mda,2000,31.2993
mda,2001,9.76466
mda,2002,5.30124
mda,2003,11.74608
mda,2004,12.52428
mda,2005,11.95918
mda,2006,12.77776
mda,2007,12.36717
mda,2008,12.78305
mda,2009,-0.06272
mda,2010,7.48385
mda,2011,7.68725
mda,2012,4.54633
mda,2013,4.59788
mda,2014,5.08879
mda,2015,9.67624
mda,2016,6.35931
mda,2017,6.57023
mda,2018,3.04505
mda,2019,4.83778
mda,2020,3.76597
mda,2021,5.10641
mdg,1965,4.20186
mdg,1966,3.21157
mdg,1967,0.81519
mdg,1968,0.95651
mdg,1969,3.82887
mdg,1970,2.87865
mdg,1971,5.38588
mdg,1972,5.62256
mdg,1973,6.1201
mdg,1974,22.10094
mdg,1975,8.19121
mdg,1976,4.98682
mdg,1977,3.10895
mdg,1978,6.52845
mdg,1979,14.05559
mdg,1980,18.21787
mdg,1981,30.53818
mdg,1982,31.7897
mdg,1983,19.32834
mdg,1984,9.85662
mdg,1985,10.55648
mdg,1986,14.49733
mdg,1987,14.99314
mdg,1988,26.8538
mdg,1989,9.013
mdg,1990,11.78448
mdg,1991,8.59265
mdg,1992,14.51238
mdg,1993,10.00836
mdg,1994,38.94179
mdg,1995,49.08021
mdg,1996,19.75635
mdg,1997,4.48638
mdg,1998,6.20802
mdg,1999,9.92953
mdg,2000,11.85968
mdg,2001,7.91694
mdg,2002,16.49853
mdg,2003,-1.704
mdg,2004,13.9558
mdg,2005,18.36382
mdg,2006,10.76564
mdg,2007,10.28797
mdg,2008,9.29651
mdg,2009,8.95422
mdg,2010,9.24732
mdg,2011,9.48254
mdg,2012,5.71384
mdg,2013,5.82643
mdg,2014,6.08041
mdg,2015,7.40419
mdg,2016,6.03576
mdg,2017,8.60905
mdg,2018,8.59423
mdg,2019,5.61051
mdg,2020,4.20179
mdv,1986,9.72219
mdv,1987,9.70407
mdv,1988,6.45636
mdv,1989,7.16586
mdv,1990,3.64991
mdv,1991,14.71368
mdv,1992,16.856
mdv,1993,20.12736
mdv,1994,3.3861
mdv,1995,5.48886
mdv,1996,6.24125
mdv,1997,7.57283
mdv,1998,-1.40425
mdv,1999,2.95371
mdv,2000,-1.17476
mdv,2001,0.67258
mdv,2002,4.17867
mdv,2003,-1.26065
mdv,2004,-1.68541
mdv,2005,1.30028
mdv,2006,2.73842
mdv,2007,6.79477
mdv,2008,12.04146
mdv,2009,4.53018
mdv,2010,6.14989
mdv,2011,11.27341
mdv,2012,10.8847
mdv,2013,3.80563
mdv,2014,2.12
mdv,2015,0.95321
mdv,2016,0.50251
mdv,2017,2.81747
mdv,2018,-0.13337
mdv,2019,0.22003
mdv,2020,-1.36977
mdv,2021,0.54315
mex,1960,4.92752
mex,1961,1.60876
mex,1962,1.19898
mex,1963,0.59406
mex,1964,2.3379
mex,1965,3.56804
mex,1966,4.21579
mex,1967,3.01695
mex,1968,2.33395
mex,1969,3.367
mex,1970,5.00341
mex,1971,5.46903
mex,1972,4.94369
mex,1973,12.08194
mex,1974,23.78402
mex,1975,14.94453
mex,1976,15.82472
mex,1977,29.06412
mex,1978,17.45729
mex,1979,18.19125
mex,1980,26.35165
mex,1981,27.93376
mex,1982,58.91342
mex,1983,101.87494
mex,1984,65.44881
mex,1985,57.74845
mex,1986,86.23332
