geo,time,en_atm_co2e_lf_kt
prt,1975,17997.636
prt,1976,19255.417
prt,1977,19328.757
prt,1978,18500.015
prt,1979,20784.556
prt,1980,22493.378
prt,1981,22959.087
prt,1982,25071.279
prt,1983,25547.989
prt,1984,24711.913
prt,1985,21862.654
prt,1986,22335.697
prt,1987,21660.969
prt,1988,22064.339
prt,1989,28653.938
prt,1990,28334.909
prt,1991,29211.322
prt,1992,33263.357
prt,1993,31110.828
prt,1994,31015.486
prt,1995,34279.116
prt,1996,33391.702
prt,1997,34906.173
prt,1998,39698.942
prt,1999,40520.35
prt,2000,38551.171
prt,2001,40340.667
prt,2002,42493.196
prt,2003,38455.829
prt,2004,38283.48
prt,2005,39706.276
prt,2006,34884.171
prt,2007,34183.774
prt,2008,33127.678
prt,2009,31114.495
prt,2010,29266.327
prt,2011,26494.075
prt,2012,23835.5
prt,2013,24279.207
prt,2014,24290.208
prt,2015,24777.919
prt,2016,26006.364
pry,1960,297.027
pry,1961,355.699
pry,1962,385.035
pry,1963,403.37
pry,1964,421.705
pry,1965,535.382
pry,1966,498.712
pry,1967,480.377
pry,1968,579.386
pry,1969,502.379
pry,1970,700.397
pry,1971,605.055
pry,1972,678.395
pry,1973,832.409
pry,1974,902.082
pry,1975,770.07
pry,1976,957.087
pry,1977,1059.763
pry,1978,1375.125
pry,1979,1254.114
pry,1980,1404.461
pry,1981,1312.786
pry,1982,1312.786
pry,1983,1338.455
pry,1984,1441.131
pry,1985,1529.139
pry,1986,1576.81
pry,1987,1760.16
pry,1988,2002.182
pry,1989,2082.856
pry,1990,1994.848
pry,1991,1969.179
pry,1992,2361.548
pry,1993,2706.246
pry,1994,3142.619
pry,1995,3648.665
pry,1996,3446.98
pry,1997,3857.684
pry,1998,4140.043
pry,1999,4140.043
pry,2000,3366.306
pry,2001,3498.318
pry,2002,3674.334
pry,2003,3810.013
pry,2004,3854.017
pry,2005,3556.99
pry,2006,3685.335
pry,2007,3835.682
pry,2008,4052.035
pry,2009,4261.054
pry,2010,4774.434
pry,2011,4994.454
pry,2012,4877.11
pry,2013,4954.117
pry,2014,5203.473
pry,2015,5694.851
pry,2016,6802.285
pse,1990,861.745
pse,1991,883.747
pse,1992,916.75
pse,1993,935.085
pse,1994,968.088
pse,1995,946.086
pse,1996,1037.761
pse,1997,865.412
pse,1998,1463.133
pse,1999,1367.791
pse,2000,1661.151
pse,2001,1349.456
pse,2002,1155.105
pse,2003,1279.783
pse,2004,2196.533
pse,2005,2742.916
pse,2006,2266.206
pse,2007,2324.878
pse,2008,2053.52
pse,2009,2090.19
pse,2010,2035.185
pse,2011,2247.871
pse,2012,2200.2
pse,2013,2438.555
pse,2014,2838.258
pse,2015,3006.94
pse,2016,3234.294
pyf,1960,36.67
pyf,1961,58.672
pyf,1962,47.671
pyf,1963,66.006
pyf,1964,66.006
pyf,1965,84.341
pyf,1966,121.011
pyf,1967,139.346
pyf,1968,154.014
pyf,1969,161.348
pyf,1970,194.351
pyf,1971,227.354
pyf,1972,216.353
pyf,1973,209.019
pyf,1974,216.353
pyf,1975,212.686
pyf,1976,264.024
pyf,1977,275.025
pyf,1978,311.695
pyf,1979,282.359
pyf,1980,293.36
pyf,1981,330.03
pyf,1982,337.364
pyf,1983,421.705
pyf,1984,458.375
pyf,1985,586.72
pyf,1986,605.055
pyf,1987,608.722
pyf,1988,572.052
pyf,1989,542.716
pyf,1990,436.373
pyf,1991,432.706
pyf,1992,414.371
pyf,1993,425.372
pyf,1994,440.04
pyf,1995,429.039
pyf,1996,432.706
pyf,1997,451.041
pyf,1998,447.374
pyf,1999,495.045
pyf,2000,568.385
pyf,2001,678.395
pyf,2002,682.062
pyf,2003,737.067
pyf,2004,726.066
pyf,2005,781.071
pyf,2006,781.071
pyf,2007,766.403
pyf,2008,792.072
pyf,2009,795.739
pyf,2010,803.073
pyf,2011,773.737
pyf,2012,751.735
pyf,2013,759.069
pyf,2014,737.067
pyf,2015,766.403
pyf,2016,770.07
qat,1960,176.016
qat,1961,161.348
qat,1962,190.684
qat,1963,194.351
qat,1964,154.014
qat,1965,168.682
qat,1966,154.014
qat,1967,216.353
qat,1968,242.022
qat,1969,304.361
qat,1970,300.694
qat,1971,337.364
qat,1972,381.368
qat,1973,462.042
qat,1974,513.38
qat,1975,418.038
qat,1976,1199.109
qat,1977,1591.478
qat,1978,1499.803
qat,1979,1404.461
qat,1980,1606.146
qat,1981,2225.869
qat,1982,2456.89
qat,1983,2618.238
qat,1984,2519.229
qat,1985,2291.875
qat,1986,2357.881
qat,1987,2273.54
qat,1988,2251.538
qat,1989,2643.907
qat,1990,2735.582
qat,1991,3050.944
qat,1992,4723.096
qat,1993,4855.108
qat,1994,4605.752
qat,1995,5614.177
qat,1996,5632.512
qat,1997,9031.821
qat,1998,11873.746
qat,1999,8500.106
qat,2000,9820.226
qat,2001,15570.082
qat,2002,14649.665
qat,2003,13435.888
qat,2004,8808.134
qat,2005,10861.654
qat,2006,18687.032
qat,2007,12497.136
qat,2008,14425.978
qat,2009,14778.01
qat,2010,15214.383
qat,2011,10131.921
qat,2012,8291.087
qat,2013,11789.405
qat,2014,4429.736
qat,2015,2680.577
qat,2016,2497.227
rou,1960,16706.852
rou,1961,16600.509
rou,1962,18081.977
rou,1963,19380.095
rou,1964,18591.69
rou,1965,20205.17
rou,1966,20931.236
rou,1967,22878.413
rou,1968,24818.256
rou,1969,27894.869
rou,1970,34037.094
rou,1971,35943.934
rou,1972,37788.435
rou,1973,42482.195
rou,1974,39471.588
rou,1975,42478.528
rou,1976,47982.695
rou,1977,52566.445
rou,1978,59695.093
rou,1979,60208.473
rou,1980,58393.308
rou,1981,51264.66
rou,1982,50538.594
rou,1983,46493.893
rou,1984,46699.245
rou,1985,48793.102
rou,1986,53545.534
rou,1987,61462.587
rou,1988,56248.113
rou,1989,57256.538
rou,1990,55437.706
rou,1991,44033.336
rou,1992,35060.187
rou,1993,38818.862
rou,1994,35228.869
rou,1995,39944.631
rou,1996,39511.925
rou,1997,38400.824
rou,1998,33945.419
rou,1999,28415.583
rou,2000,27161.469
rou,2001,31979.907
rou,2002,30414.098
rou,2003,29842.046
rou,2004,27176.137
rou,2005,26270.388
rou,2006,28646.604
rou,2007,28279.904
rou,2008,26530.745
rou,2009,23758.493
rou,2010,23795.163
rou,2011,23564.142
rou,2012,23083.765
rou,2013,22134.012
rou,2014,21814.983
rou,2015,23765.827
rou,2016,23846.501
rus,1960,364554.805
rus,1961,395067.912
rus,1962,441924.838
rus,1963,484088.004
rus,1964,519272.869
rus,1965,554124.037
rus,1966,592726.546
rus,1967,646279.414
rus,1968,689073.304
rus,1969,738185.435
rus,1970,804345.449
rus,1971,857212.588
rus,1972,931021.964
rus,1973,1000698.631
rus,1974,1072568.164
rus,1975,1134199.433
rus,1976,1162270.318
rus,1977,1204092.453
rus,1978,1291814.427
rus,1979,1298602.044
rus,1980,1329591.861
rus,1981,1345851.339
rus,1982,1352653.624
rus,1983,1353427.361
rus,1984,1324021.688
rus,1985,1336841.52
rus,1986,1338238.647
rus,1987,1179321.868
rus,1988,1170165.369
rus,1989,1154085.574
rus,1990,1113832.915
rus,1991,1116920.529
rus,1992,583243.684
rus,1993,535444.339
rus,1994,402222.229
rus,1995,379072.458
rus,1996,354888.593
rus,1997,335570.837
rus,1998,330385.699
rus,1999,323792.433
rus,2000,333491.648
rus,2001,334507.407
rus,2002,323799.767
rus,2003,329351.605
rus,2004,326913.05
rus,2005,331654.481
rus,2006,346348.15
rus,2007,339417.52
rus,2008,370091.975
rus,2009,358889.29
rus,2010,343550.229
rus,2011,397180.104
rus,2012,401334.815
rus,2013,370722.699
rus,2014,393821.132
rus,2015,361679.877
rus,2016,391342.24
rwa,1960,106.343
rwa,1961,132.012
rwa,1962,84.341
rwa,1963,84.341
rwa,1964,36.67
rwa,1965,47.671
rwa,1966,44.004
rwa,1967,40.337
rwa,1968,51.338
rwa,1969,55.005
rwa,1970,58.672
rwa,1971,62.339
rwa,1972,66.006
rwa,1973,66.006
rwa,1974,69.673
rwa,1975,176.016
rwa,1976,267.691
rwa,1977,267.691
rwa,1978,289.693
rwa,1979,293.36
rwa,1980,495.045
rwa,1981,597.721
rwa,1982,608.722
rwa,1983,693.063
rwa,1984,630.724
rwa,1985,612.389
rwa,1986,594.054
rwa,1987,579.386
rwa,1988,667.394
rwa,1989,652.726
rwa,1990,498.712
rwa,1991,443.707
rwa,1992,451.041
rwa,1993,454.708
rwa,1994,454.708
rwa,1995,447.374
rwa,1996,443.707
rwa,1997,454.708
rwa,1998,458.375
rwa,1999,476.71
rwa,2000,487.711
rwa,2001,484.044
rwa,2002,480.377
rwa,2003,469.376
rwa,2004,476.71
rwa,2005,476.71
rwa,2006,476.71
rwa,2007,502.379
rwa,2008,491.378
rwa,2009,524.381
rwa,2010,539.049
rwa,2011,612.389
rwa,2012,685.729
rwa,2013,744.401
rwa,2014,770.07
rwa,2015,850.744
rwa,2016,861.745
sau,1960,2632.906
sau,1961,3516.653
sau,1962,6142.225
sau,1963,6820.62
sau,1964,5680.183
sau,1965,2119.526
sau,1966,4110.707
sau,1967,4466.406
sau,1968,5438.161
sau,1969,8045.398
sau,1970,16402.491
sau,1971,21151.256
sau,1972,17231.233
sau,1973,20568.203
sau,1974,21976.331
sau,1975,25566.324
sau,1976,27858.199
sau,1977,44381.701
sau,1978,50399.248
sau,1979,70622.753
sau,1980,72129.89
sau,1981,81198.381
sau,1982,96181.743
sau,1983,117167.984
sau,1984,109096.917
sau,1985,123464.223
sau,1986,147230.05
sau,1987,131120.919
sau,1988,134883.261
sau,1989,133511.803
sau,1990,88466.375
sau,1991,149646.603
sau,1992,163738.884
sau,1993,185638.208
sau,1994,174644.542
sau,1995,150871.381
sau,1996,169481.406
sau,1997,124105.948
sau,1998,115008.121
sau,1999,135253.628
sau,2000,198531.38
sau,2001,205172.317
sau,2002,219642.299
sau,2003,217016.727
sau,2004,263411.611
sau,2005,256899.019
sau,2006,283998.149
sau,2007,258677.514
sau,2008,289051.275
sau,2009,326333.664
sau,2010,359941.719
sau,2011,335985.208
sau,2012,386534.803
sau,2013,359677.695
sau,2014,413230.563
sau,2015,415504.103
sau,2016,322490.648
sdn,1960,1272.449
sdn,1961,1301.785
sdn,1962,1408.128
sdn,1963,1569.476
sdn,1964,1815.165
sdn,1965,2368.882
sdn,1966,2592.569
sdn,1967,3116.95
sdn,1968,3028.942
sdn,1969,4096.039
sdn,1970,4774.434
sdn,1971,4884.444
sdn,1972,5298.815
sdn,1973,5320.817
sdn,1974,5533.503
sdn,1975,4132.709
sdn,1976,3689.002
sdn,1977,3733.006
sdn,1978,3344.304
sdn,1979,3479.983
sdn,1980,3655.999
sdn,1981,3567.991
sdn,1982,3736.673
sdn,1983,3810.013
sdn,1984,3417.644
sdn,1985,3978.695
sdn,1986,4176.713
sdn,1987,3289.299
sdn,1988,4778.101
sdn,1989,3685.335
sdn,1990,5137.467
sdn,1991,4807.437
sdn,1992,4253.72
sdn,1993,2896.93
sdn,1994,4066.703
sdn,1995,4103.373
sdn,1996,4242.719
sdn,1997,5280.48
sdn,1998,4598.418
sdn,1999,4979.786
sdn,2000,5460.163
sdn,2001,6274.237
sdn,2002,8016.062
sdn,2003,8936.479
sdn,2004,11309.028
sdn,2005,10817.65
sdn,2006,11914.083
sdn,2007,13963.936
sdn,2008,14789.011
sdn,2009,15251.053
sdn,2010,14979.695
sdn,2011,14161.954
sdn,2012,12893.172
sdn,2013,13710.913
sdn,2014,14103.282
sdn,2015,17968.3
sdn,2016,17997.636
sen,1960,744.401
sen,1961,722.399
sen,1962,722.399
sen,1963,766.403
sen,1964,821.408
sen,1965,1602.479
sen,1966,1624.481
sen,1967,616.056
sen,1968,-179.683
sen,1969,388.702
sen,1970,1188.108
sen,1971,1232.112
sen,1972,1287.117
sen,1973,1404.461
sen,1974,1686.82
sen,1975,2401.885
sen,1976,1584.144
sen,1977,2079.189
sen,1978,2449.556
sen,1979,2709.913
sen,1980,3157.287
sen,1981,3109.616
sen,1982,2874.928
sen,1983,2434.888
sen,1984,3116.95
sen,1985,2475.225
sen,1986,2478.892
sen,1987,2266.206
sen,1988,2533.897
sen,1989,3490.984
sen,1990,2937.267
sen,1991,3168.288
sen,1992,3175.622
sen,1993,3274.631
sen,1994,3520.32
sen,1995,3058.278
sen,1996,3252.629
sen,1997,2790.587
sen,1998,2893.263
sen,1999,3190.29
sen,2000,3270.964
sen,2001,3560.657
sen,2002,3410.31
sen,2003,3828.348
sen,2004,3644.998
sen,2005,4107.04
sen,2006,2823.59
sen,2007,2878.595
sen,2008,2937.267
sen,2009,2291.875
sen,2010,4994.454
sen,2011,5053.126
sen,2012,4701.094
sen,2013,4935.782
sen,2014,5731.521
sen,2015,6864.624
sen,2016,6831.621
sgp,1960,1386.126
sgp,1961,2086.523
sgp,1962,2482.559
sgp,1963,3285.632
sgp,1964,3582.659
sgp,1965,2416.553
sgp,1966,462.042
sgp,1967,2816.256
sgp,1968,5119.132
sgp,1969,6886.626
sgp,1970,17836.288
sgp,1971,16270.479
sgp,1972,21726.975
sgp,1973,20692.881
sgp,1974,21426.281
sgp,1975,23879.504
sgp,1976,29350.668
sgp,1977,27619.844
sgp,1978,32474.952
sgp,1979,35441.555
sgp,1980,30447.101
sgp,1981,25709.337
sgp,1982,28400.915
sgp,1983,33413.704
sgp,1984,31976.24
sgp,1985,32379.61
sgp,1986,34103.1
sgp,1987,31796.557
sgp,1988,35261.872
sgp,1989,40993.393
sgp,1990,43490.62
sgp,1991,44227.687
sgp,1992,46497.56
sgp,1993,46900.93
sgp,1994,56794.496
sgp,1995,37154.044
sgp,1996,45030.76
sgp,1997,53805.891
sgp,1998,44191.017
sgp,1999,46585.568
sgp,2000,45723.823
sgp,2001,45151.771
sgp,2002,40491.014
sgp,2003,20755.22
sgp,2004,16325.484
sgp,2005,17590.599
sgp,2006,17025.881
sgp,2007,5163.136
sgp,2008,21033.912
sgp,2009,43380.61
sgp,2010,41770.797
sgp,2011,30047.398
sgp,2012,31792.89
sgp,2013,34623.814
sgp,2014,33905.082
sgp,2015,38287.147
sgp,2016,15852.441
slb,1960,11.001
slb,1961,14.668
slb,1962,14.668
slb,1963,14.668
slb,1964,18.335
slb,1965,25.669
slb,1966,25.669
slb,1967,33.003
slb,1968,36.67
slb,1969,36.67
slb,1970,40.337
slb,1971,47.671
slb,1972,55.005
slb,1973,66.006
slb,1974,66.006
slb,1975,58.672
slb,1976,62.339
slb,1977,80.674
slb,1978,62.339
slb,1979,110.01
slb,1980,102.676
slb,1981,135.679
slb,1982,121.011
slb,1983,143.013
slb,1984,143.013
slb,1985,150.347
slb,1986,154.014
slb,1987,161.348
slb,1988,157.681
slb,1989,161.348
slb,1990,146.68
slb,1991,146.68
slb,1992,143.013
slb,1993,143.013
slb,1994,139.346
slb,1995,143.013
slb,1996,143.013
slb,1997,143.013
slb,1998,143.013
slb,1999,154.014
slb,2000,154.014
slb,2001,157.681
slb,2002,157.681
slb,2003,161.348
slb,2004,161.348
slb,2005,161.348
slb,2006,165.015
slb,2007,179.683
slb,2008,179.683
slb,2009,179.683
slb,2010,187.017
slb,2011,183.35
slb,2012,183.35
slb,2013,194.351
slb,2014,194.351
slb,2015,190.684
slb,2016,168.682
sle,1960,685.729
sle,1961,260.357
sle,1962,282.359
sle,1963,355.699
sle,1964,304.361
sle,1965,271.358
sle,1966,300.694
sle,1967,253.023
sle,1968,363.033
sle,1969,1085.432
sle,1970,858.078
sle,1971,803.073
sle,1972,678.395
sle,1973,539.049
sle,1974,520.714
sle,1975,524.381
sle,1976,451.041
sle,1977,513.38
sle,1978,711.398
sle,1979,678.395
sle,1980,608.722
sle,1981,693.063
sle,1982,553.717
sle,1983,689.396
sle,1984,616.056
sle,1985,663.727
sle,1986,674.728
sle,1987,498.712
sle,1988,458.375
sle,1989,374.034
sle,1990,487.711
sle,1991,546.383
sle,1992,451.041
sle,1993,454.708
sle,1994,480.377
sle,1995,374.034
sle,1996,425.372
sle,1997,399.703
sle,1998,396.036
sle,1999,377.701
sle,2000,388.702
sle,2001,513.38
sle,2002,517.047
sle,2003,568.385
sle,2004,553.717
sle,2005,462.042
sle,2006,616.056
sle,2007,517.047
sle,2008,535.382
sle,2009,535.382
sle,2010,575.719
sle,2011,744.401
sle,2012,861.745
sle,2013,1034.094
sle,2014,1140.437
sle,2015,905.749
sle,2016,931.418
slv,1960,575.719
slv,1961,546.383
slv,1962,616.056
slv,1963,1085.432
slv,1964,1188.108
slv,1965,1001.091
slv,1966,1235.779
slv,1967,1089.099
slv,1968,1184.441
slv,1969,1122.102
slv,1970,1349.456
slv,1971,1419.129
slv,1972,1569.476
slv,1973,1848.168
slv,1974,1826.166
slv,1975,1943.51
slv,1976,2049.853
slv,1977,2101.191
slv,1978,2163.53
slv,1979,2097.524
slv,1980,1873.837
slv,1981,1606.146
slv,1982,1558.475
slv,1983,1686.82
slv,1984,1408.128
slv,1985,1763.827
slv,1986,1771.161
slv,1987,2145.195
slv,1988,2159.863
slv,1989,2273.54
slv,1990,2200.2
slv,1991,2863.927
slv,1992,3138.952
slv,1993,3604.661
slv,1994,4147.377
slv,1995,4616.753
slv,1996,4008.031
slv,1997,4979.786
slv,1998,5276.813
slv,1999,5148.468
slv,2000,5218.141
slv,2001,5364.821
slv,2002,5518.835
slv,2003,5856.199
slv,2004,5731.521
slv,2005,5837.864
slv,2006,6186.229
slv,2007,6329.242
slv,2008,5892.869
slv,2009,5837.864
slv,2010,5815.862
slv,2011,5988.211
slv,2012,5973.543
slv,2013,5632.512
slv,2014,5786.526
slv,2015,6351.244
slv,2016,6670.273
som,1960,84.341
som,1961,88.008
som,1962,106.343
som,1963,102.676
som,1964,135.679
som,1965,132.012
som,1966,139.346
som,1967,227.354
som,1968,154.014
som,1969,161.348
som,1970,216.353
som,1971,187.017
som,1972,234.688
som,1973,264.024
som,1974,330.03
som,1975,502.379
som,1976,480.377
som,1977,799.406
som,1978,557.384
som,1979,487.711
som,1980,814.074
som,1981,275.025
som,1982,718.732
som,1983,935.085
som,1984,715.065
som,1985,858.078
som,1986,924.084
som,1987,993.757
som,1988,982.756
som,1989,931.418
som,1990,715.065
som,1991,704.064
som,1992,671.061
som,1993,630.724
som,1994,619.723
som,1995,579.386
som,1996,568.385
som,1997,539.049
som,1998,513.38
som,1999,491.378
som,2000,480.377
som,2001,502.379
som,2002,586.72
som,2003,594.054
som,2004,594.054
som,2005,594.054
som,2006,594.054
som,2007,608.722
som,2008,601.388
som,2009,597.721
som,2010,612.389
som,2011,612.389
som,2012,608.722
som,2013,630.724
som,2014,630.724
som,2015,630.724
som,2016,645.392
srb,2006,14902.688
srb,2007,13608.237
srb,2008,10282.268
srb,2009,10161.257
srb,2010,9592.872
srb,2011,9303.179
srb,2012,8899.809
srb,2013,8221.414
srb,2014,8221.414
srb,2015,8496.439
srb,2016,8896.142
ssd,2012,1331.121
ssd,2013,1448.465
ssd,2014,1536.473
ssd,2015,1943.51
ssd,2016,1727.157
stp,1960,11.001
stp,1961,11.001
stp,1962,11.001
stp,1963,7.334
stp,1964,11.001
stp,1965,11.001
stp,1966,11.001
stp,1967,11.001
stp,1968,14.668
stp,1969,14.668
stp,1970,14.668
stp,1971,11.001
stp,1972,11.001
stp,1973,14.668
stp,1974,18.335
stp,1975,18.335
stp,1976,29.336
stp,1977,29.336
stp,1978,33.003
stp,1979,33.003
stp,1980,40.337
stp,1981,44.004
stp,1982,47.671
stp,1983,55.005
stp,1984,51.338
stp,1985,55.005
stp,1986,51.338
stp,1987,51.338
stp,1988,47.671
stp,1989,47.671
stp,1990,47.671
stp,1991,47.671
stp,1992,47.671
stp,1993,47.671
stp,1994,47.671
stp,1995,47.671
stp,1996,47.671
stp,1997,47.671
stp,1998,47.671
stp,1999,47.671
stp,2000,47.671
stp,2001,51.338
stp,2002,58.672
stp,2003,66.006
stp,2004,73.34
stp,2005,77.007
stp,2006,84.341
stp,2007,84.341
stp,2008,84.341
stp,2009,91.675
stp,2010,99.009
stp,2011,102.676
stp,2012,113.677
stp,2013,113.677
stp,2014,113.677
stp,2015,113.677
stp,2016,121.011
sur,1960,432.706
sur,1961,429.039
sur,1962,495.045
sur,1963,531.715
sur,1964,594.054
sur,1965,773.737
sur,1966,1045.095
sur,1967,1290.784
sur,1968,1386.126
sur,1969,1452.132
sur,1970,1529.139
sur,1971,1606.146
sur,1972,1631.815
sur,1973,1987.514
sur,1974,1485.135
sur,1975,1917.841
sur,1976,1892.172
sur,1977,1796.83
sur,1978,2288.208
sur,1979,2189.199
sur,1980,2273.54
sur,1981,1936.176
sur,1982,1793.163
sur,1983,1294.451
sur,1984,1499.803
sur,1985,1573.143
sur,1986,1734.491
sur,1987,1734.491
sur,1988,1851.835
sur,1989,1829.833
sur,1990,1716.156
sur,1991,2002.182
sur,1992,2009.516
sur,1993,2016.85
sur,1994,2016.85
sur,1995,2035.185
sur,1996,2057.187
sur,1997,2079.189
sur,1998,2079.189
sur,1999,2097.524
sur,2000,2167.197
sur,2001,2328.545
sur,2002,1525.472
sur,2003,1499.803
sur,2004,1518.138
sur,2005,1554.808
sur,2006,1705.155
sur,2007,1723.49
sur,2008,1899.506
sur,2009,1965.512
sur,2010,2368.882
sur,2011,1756.493
sur,2012,2196.533
sur,2013,2031.518
sur,2014,2163.53
sur,2015,1639.149
sur,2016,1653.817
svk,1992,7726.369
svk,1993,6637.27
svk,1994,7330.333
svk,1995,7825.378
svk,1996,6952.632
svk,1997,7275.328
svk,1998,7055.308
svk,1999,6178.895
svk,2000,4829.439
svk,2001,6695.942
svk,2002,7821.711
svk,2003,7289.996
svk,2004,7264.327
svk,2005,7799.709
svk,2006,7590.69
svk,2007,7814.377
svk,2008,8210.413
svk,2009,7378.004
svk,2010,8118.738
svk,2011,7906.052
svk,2012,7869.382
svk,2013,7664.03
svk,2014,7084.644
svk,2015,7909.719
svk,2016,8577.113
svn,1992,4745.098
svn,1993,5768.191
svn,1994,6200.897
svn,1995,6758.281
svn,1996,7744.704
svn,1997,7931.721
svn,1998,7110.313
svn,1999,7444.01
svn,2000,6703.276
svn,2001,6978.301
svn,2002,6765.615
svn,2003,6893.96
svn,2004,6992.969
svn,2005,7124.981
svn,2006,7348.668
svn,2007,7216.656
svn,2008,8408.431
svn,2009,7256.993
svn,2010,7352.335
svn,2011,7330.333
svn,2012,7124.981
svn,2013,6714.277
svn,2014,6556.596
svn,2015,6479.589
svn,2016,6820.62
swe,1960,37696.76
swe,1961,37942.449
swe,1962,41110.737
swe,1963,44913.416
swe,1964,49863.866
swe,1965,52878.14
swe,1966,63149.407
swe,1967,59511.743
swe,1968,69111.949
swe,1969,78019.092
swe,1970,83354.577
swe,1971,76299.269
swe,1972,77421.371
swe,1973,79456.556
swe,1974,72448.919
swe,1975,72173.894
swe,1976,80296.299
swe,1977,79119.192
swe,1978,72687.274
swe,1979,76852.986
swe,1980,64128.496
swe,1981,62808.376
swe,1982,54407.279
swe,1983,49324.817
swe,1984,46394.884
swe,1985,49423.826
swe,1986,48822.438
swe,1987,46849.592
swe,1988,44543.049
swe,1989,42566.536
swe,1990,38375.155
swe,1991,38624.511
swe,1992,38532.836
swe,1993,38532.836
swe,1994,40799.042
swe,1995,41191.411
swe,1996,41283.086
swe,1997,39233.233
swe,1998,40344.334
swe,1999,38899.536
swe,2000,36952.359
swe,2001,37267.721
swe,2002,43208.261
swe,2003,41345.425
swe,2004,39933.63
swe,2005,38378.822
swe,2006,35925.599
swe,2007,34403.794
swe,2008,36490.317
swe,2009,32408.946
swe,2010,38250.477
swe,2011,38554.838
swe,2012,35368.215
swe,2013,32958.996
swe,2014,32412.613
swe,2015,27080.795
swe,2016,32126.587
swz,1960,0
swz,1961,0
swz,1964,0
swz,1965,0
swz,1966,0
swz,1967,0
swz,1968,0
swz,1969,0
swz,1970,0
swz,1971,0
swz,1972,0
swz,1973,0
swz,1974,0
swz,1975,0
swz,1976,0
swz,1977,0
swz,1978,0
swz,1979,0
swz,1980,0
swz,1981,0
swz,1982,0
swz,1983,0
swz,1984,0
swz,1985,0
swz,1986,0
swz,1987,0
swz,1988,0
swz,1989,0
swz,1990,539.049
swz,1991,550.05
swz,1992,572.052
swz,1993,579.386
swz,1994,597.721
swz,1995,612.389
swz,1996,616.056
swz,1997,638.058
swz,1998,649.059
swz,1999,652.726
swz,2000,656.393
swz,2001,641.725
swz,2002,645.392
swz,2003,649.059
swz,2004,649.059
swz,2005,649.059
swz,2006,645.392
swz,2007,678.395
swz,2008,696.73
swz,2009,685.729
swz,2010,689.396
swz,2011,700.397
swz,2012,715.065
swz,2013,726.066
swz,2014,722.399
swz,2015,751.735
swz,2016,836.076
sxm,2012,696.73
sxm,2013,715.065
sxm,2014,733.4
syc,1963,7.334
syc,1964,7.334
syc,1965,7.334
syc,1966,7.334
syc,1967,7.334
syc,1968,7.334
syc,1969,7.334
syc,1970,29.336
syc,1971,33.003
syc,1972,44.004
syc,1973,47.671
syc,1974,55.005
syc,1975,58.672
syc,1976,80.674
syc,1977,84.341
syc,1978,77.007
syc,1979,121.011
syc,1980,95.342
syc,1981,99.009
syc,1982,84.341
syc,1983,99.009
syc,1984,99.009
syc,1985,150.347
syc,1986,165.015
syc,1987,201.685
syc,1988,198.018
syc,1989,234.688
syc,1990,150.347
syc,1991,172.349
syc,1992,172.349
syc,1993,183.35
syc,1994,201.685
syc,1995,198.018
syc,1996,234.688
syc,1997,341.031
syc,1998,432.706
syc,1999,509.713
syc,2000,572.052
syc,2001,634.391
syc,2002,539.049
syc,2003,550.05
syc,2004,737.067
syc,2005,689.396
syc,2006,733.4
syc,2007,641.725
syc,2008,693.063
syc,2009,524.381
syc,2010,443.707
syc,2011,326.363
syc,2012,421.705
syc,2013,330.03
syc,2014,487.711
syc,2015,491.378
syc,2016,605.055
syr,1960,2970.27
syr,1961,2786.92
syr,1962,2893.263
syr,1963,3263.63
syr,1964,4041.034
syr,1965,3329.636
syr,1966,4598.418
syr,1967,4305.058
syr,1968,5500.5
syr,1969,6574.931
syr,1970,5845.198
syr,1971,8030.73
syr,1972,6893.96
syr,1973,7102.979
syr,1974,8833.803
syr,1975,10278.601
syr,1976,12277.116
syr,1977,13028.851
syr,1978,13413.886
syr,1979,20806.558
syr,1980,19020.729
syr,1981,24532.23
syr,1982,22233.021
syr,1983,25195.957
syr,1984,29966.724
syr,1985,26519.744
syr,1986,28360.578
syr,1987,29101.312
syr,1988,30054.732
syr,1989,27440.161
syr,1990,28404.582
syr,1991,32130.254
syr,1992,31400.521
syr,1993,32775.646
syr,1994,32870.988
syr,1995,32441.949
syr,1996,33230.354
syr,1997,32625.299
syr,1998,34532.139
syr,1999,36061.278
syr,2000,34869.503
syr,2001,34334.121
syr,2002,22984.756
syr,2003,37660.09
syr,2004,34018.759
syr,2005,35463.557
syr,2006,38276.146
syr,2007,51382.004
syr,2008,52962.481
syr,2009,45225.111
syr,2010,39874.958
syr,2011,38048.792
syr,2012,29002.303
syr,2013,23582.477
syr,2014,19061.066
syr,2015,18760.372
syr,2016,19754.129
tca,1990,29.336
tca,1991,29.336
tca,1992,33.003
tca,1993,40.337
tca,1994,44.004
tca,1995,47.671
tca,1996,47.671
tca,1997,55.005
tca,1998,58.672
tca,1999,66.006
tca,2000,69.673
tca,2001,73.34
tca,2002,99.009
tca,2003,102.676
tca,2004,102.676
tca,2005,121.011
tca,2006,143.013
tca,2007,165.015
tca,2008,172.349
tca,2009,179.683
tca,2010,183.35
tca,2011,183.35
tca,2012,183.35
tca,2013,187.017
tca,2014,198.018
tca,2015,205.352
tca,2016,216.353
tcd,1960,55.005
tcd,1961,51.338
tcd,1962,84.341
tcd,1963,91.675
tcd,1964,99.009
tcd,1965,106.343
