geo,time,ny_gdp_mktp_cn
pse,2007,5815700000
pse,2008,7310400000
pse,2009,8085700000
pse,2010,9681500000
pse,2011,11186100000
pse,2012,12208400000
pse,2013,13515500000
pse,2014,13989700000
pse,2015,13972400000
pse,2016,15405400000
pse,2017,16128000000
pse,2018,16276600000
pse,2019,17133500000
pse,2020,15561300000
pyf,1965,15846627328
pyf,1966,19358670848
pyf,1967,19836661760
pyf,1968,23302103040
pyf,1969,22943610880
pyf,1970,25653825536
pyf,1971,29891225600
pyf,1972,29916319744
pyf,1973,34953146368
pyf,1974,48608178176
pyf,1975,53797998592
pyf,1976,63629074432
pyf,1977,70862290944
pyf,1978,82513321984
pyf,1979,93986349056
pyf,1980,104652742656
pyf,1981,126475395072
pyf,1982,153722765312
pyf,1983,185119014912
pyf,1984,219124482048
pyf,1985,246231777280
pyf,1986,289841250304
pyf,1987,277930967040
pyf,1988,291080175616
pyf,1989,305837441024
pyf,1990,314955005952
pyf,1991,335178989600
pyf,1992,342495985700
pyf,1993,349705011200
pyf,1994,355559997400
pyf,1995,361417015300
pyf,1996,367824011300
pyf,1997,378501005300
pyf,1998,404885995500
pyf,1999,425000009700
pyf,2000,446249992200
pyf,2015,572812000000
pyf,2016,592618000000
pyf,2017,616195000000
pyf,2018,636343000000
pyf,2019,657240000000
pyf,2020,609090000000
qat,1970,1437100000
qat,1971,1840800000
qat,1972,2238000100
qat,1973,3172600100
qat,1974,9479299100
qat,1975,9877000200
qat,1976,13016999900
qat,1977,14321999900
qat,1978,15709200400
qat,1979,21255000100
qat,1980,28630999000
qat,1981,31527000100
qat,1982,27651999700
qat,1983,23541999600
qat,1984,24404000800
qat,1985,22397999100
qat,1986,18392999900
qat,1987,19825000400
qat,1988,21979000800
qat,1989,23616000000
qat,1990,26791999500
qat,1991,25056000000
qat,1992,27832000500
qat,1993,26050000900
qat,1994,26843000800
qat,1995,29621999600
qat,1996,32975999000
qat,1997,41123999700
qat,1998,37330001900
qat,1999,45111000000
qat,2000,64646000000
qat,2001,63840000000
qat,2002,70484000000
qat,2003,85663000000
qat,2004,115512000000
qat,2005,162091000000
qat,2006,221611000000
qat,2007,290152000000
qat,2008,419583000000
qat,2009,355986000000
qat,2010,455445195100
qat,2011,610701977800
qat,2012,680073948600
qat,2013,723368620400
qat,2014,750657538800
qat,2015,588733438300
qat,2016,552305142000
qat,2017,586400804900
qat,2018,667339231900
qat,2019,641991414388.25696
qat,2020,525657362576.78302
rou,1981,62370000
rou,1982,72740000
rou,1983,76870000
rou,1984,81610000
rou,1985,81750000
rou,1986,83860000
rou,1987,84510000
rou,1988,85700000
rou,1989,80000000
rou,1990,85790000
rou,1991,220390000
rou,1992,602920000
rou,1993,2003580000
rou,1994,4977319900
rou,1995,7610600000
rou,1996,11387700000
rou,1997,25500100000
rou,1998,37007700000
rou,1999,55126400000
rou,2000,80873100000
rou,2001,117391400000
rou,2002,152271500000
rou,2003,191917600000
rou,2004,244688300000
rou,2005,286861900000
rou,2006,342762600000
rou,2007,425691100000
rou,2008,539834600000
rou,2009,530894400000
rou,2010,528514500000
rou,2011,558889900000
rou,2012,591799100000
rou,2013,634967800000
rou,2014,669703900000
rou,2015,711929900000
rou,2016,763652500000
rou,2017,857895700000
rou,2018,951728500000
rou,2019,1058973200000
rou,2020,1055548800000
rus,1988,534300000
rus,1989,573000000
rus,1990,644200000
rus,1991,1398500000
rus,1992,19010000000
rus,1993,171510000000
rus,1994,610750000000
rus,1995,1428522100000
rus,1996,2007825100000
rus,1997,2342514000000
rus,1998,2629623000000
rus,1999,4823233500000
rus,2000,7305646300000
rus,2001,8943582400000
rus,2002,10830500000000
rus,2003,13208233779300
rus,2004,17027190860300
rus,2005,21609765489300
rus,2006,26917201375100
rus,2007,33247513228800
rus,2008,41276849187000
rus,2009,38807218574800
rus,2010,46308541189900
rus,2011,60114000000000
rus,2012,68103400000000
rus,2013,72985700000000
rus,2014,79030000000000
rus,2015,83087400000000
rus,2016,85616100000000
rus,2017,91843200000000
rus,2018,103861651089200
rus,2019,109241536407100
rus,2020,106967459428100
rwa,1960,5950001200
rwa,1961,6100000800
rwa,1962,6250000400
rwa,1963,6400000000
rwa,1964,6499999700
rwa,1965,7439999000
rwa,1966,10895999000
rwa,1967,15956001800
rwa,1968,17220001800
rwa,1969,18870003700
rwa,1970,21990000600
rwa,1971,22229999600
rwa,1972,22699999200
rwa,1973,24399999000
rwa,1974,28680001500
rwa,1975,52770000900
rwa,1976,61869998100
rwa,1977,71629996000
rwa,1978,81050009600
rwa,1979,96170000400
rwa,1980,107989999600
rwa,1981,122639999000
rwa,1982,130958000100
rwa,1983,142189002800
rwa,1984,159111004200
rwa,1985,173698023400
rwa,1986,170338992100
rwa,1987,171431002100
rwa,1988,183129997300
rwa,1989,192760102900
rwa,1990,213460992000
rwa,1991,239264006100
rwa,1992,271764996100
rwa,1993,284366995500
rwa,1994,165800001500
rwa,1995,339141984300
rwa,1996,424127987700
rwa,1997,558300004400
rwa,1998,621300023300
rwa,1999,719865000000
rwa,2000,805708000000
rwa,2001,870676000000
rwa,2002,933988000000
rwa,2003,1149019000000
rwa,2004,1371604000000
rwa,2005,1635655000000
rwa,2006,1830548000000
rwa,2007,2225049000000
rwa,2008,2831044000000
rwa,2009,3222912000000
rwa,2010,3569481000000
rwa,2011,4130732000000
rwa,2012,4699542000000
rwa,2013,5053848000000
rwa,2014,5619449000000
rwa,2015,6146916000000
rwa,2016,6841598000000
rwa,2017,7694234000000
rwa,2018,8302054000000
rwa,2019,9314768000000
rwa,2020,9746379000000
sau,1968,18844999700
sau,1969,20185999400
sau,1970,24197709818.3825
sau,1971,32237044549.2037
sau,1972,40055628754.8386
sau,1973,55404370349.8766
sau,1974,161216050278.297
sau,1975,164529773168.61401
sau,1976,225939852262.23901
sau,1977,261521400194.483
sau,1978,272871383501.866
sau,1979,375938168581.70099
sau,1980,547380734661.93903
sau,1981,623367313755.0249
sau,1982,525333911924.87903
sau,1983,446287884996.88293
sau,1984,421558214401.68201
sau,1985,376318167761.36499
sau,1986,322020334178.086
sau,1987,320931301891.36902
sau,1988,330519326948.302
sau,1989,357064601324.74493
sau,1990,440525367900.28894
sau,1991,495176140500
sau,1992,513394098100
sau,1993,497964790800
sau,1994,506229949900
sau,1995,536819671100
sau,1996,594190683300
sau,1997,621533522500
sau,1998,550408117800
sau,1999,606438600000
sau,2000,710680973300
sau,2001,690515511500
sau,2002,711022200900
sau,2003,809278707200
sau,2004,970283486400
sau,2005,1230771342300
sau,2006,1411491008300
sau,2007,1558827275000
sau,2008,1949237769900
sau,2009,1609117122300
sau,2010,1980777497400
sau,2011,2517145650400
sau,2012,2759905662600
sau,2013,2799926727800
sau,2014,2836313802500
sau,2015,2453512135800
sau,2016,2418508280400
sau,2017,2582198416100
sau,2018,2949456868400
sau,2019,2973625643100
sau,2020,2625442024700
sdn,1960,392200
sdn,1961,425800
sdn,1962,462500
sdn,1963,470500
sdn,1964,483400
sdn,1965,503800
sdn,1966,516900
sdn,1967,559700
sdn,1968,584200
sdn,1969,643300
sdn,1970,731300
sdn,1971,796800
sdn,1972,864600
sdn,1973,1071500
sdn,1974,1378500
sdn,1975,1679400
sdn,1976,2093800
sdn,1977,2611200
sdn,1978,3068200
sdn,1979,3612900
sdn,1980,4475900
sdn,1981,6009900
sdn,1982,8316000
sdn,1983,10699200
sdn,1984,13581900
sdn,1985,18605600
sdn,1986,25230500
sdn,1987,36280000
sdn,1988,64676500
sdn,1989,96336500
sdn,1990,151385500
sdn,1991,307239000
sdn,1992,685133000
sdn,1993,1414868500
sdn,1994,3705198100
sdn,1995,8033698800
sdn,1996,11280018400
sdn,1997,18406531100
sdn,1998,22590658600
sdn,1999,26977505300
sdn,2000,31516274000
sdn,2001,40658558000
sdn,2002,47756111000
sdn,2003,55733784000
sdn,2004,68721385000
sdn,2005,85707127000
sdn,2006,98291904100
sdn,2007,119837265800
sdn,2008,135511711800
sdn,2009,134214714600
sdn,2010,170992636300
sdn,2011,209070555400
sdn,2012,225797519800
sdn,2013,314075332000
sdn,2014,440699062700
sdn,2015,512094910900
sdn,2016,639455640000
sdn,2017,866955977500
sdn,2018,1315984861600
sdn,2019,1956453789500
sdn,2020,4058929542000
sen,1960,246100452148.95901
sen,1961,259724379535.84296
sen,1962,265956603615.42096
sen,1963,274942614217.99799
sen,1964,291320328001.28198
sen,1965,296537999591.09302
sen,1966,306338454207.74597
sen,1967,306635437627.27002
sen,1968,324157462670.71301
sen,1969,323711987541.427
sen,1970,358607545791.95398
sen,1971,368853475664.48999
sen,1972,408500769513.58197
sen,1973,415331389428.60602
sen,1974,505317382255.20801
sen,1975,606588747175.875
sen,1976,685734843164.29602
sen,1977,721818335346.11389
sen,1978,740231310774.72595
sen,1979,868941926032.2301
sen,1980,952893672664.97693
sen,1981,1112982896641.70996
sen,1982,1319009543266.25
sen,1983,1360160389578.58008
sen,1984,1522866267519.96997
sen,1985,1715710509180.68994
sen,1986,1867313795050.28003
sen,1987,1949686798036.31006
sen,1988,1911714783717.90967
sen,1989,2030819391613.26001
sen,1990,2012300161502.01001
sen,1991,2046744999700
sen,1992,2056607077500
sen,1993,2086337986100
sen,1994,2795227008600
sen,1995,3157783967800
sen,1996,3355636698600
sen,1997,3526226093900
sen,1998,3837994933400
sen,1999,4057714195500
sen,2000,4270611957000
sen,2001,4766315891400
sen,2002,4860433962900
sen,2003,5084959063800
sen,2004,5313888669800
sen,2005,5804604948700
sen,2006,6111292249300
sen,2007,6698104789500
sen,2008,7516880064900
sen,2009,7593295291500
sen,2010,7976734607700
sen,2011,8394956688200
sen,2012,9016869323200
sen,2013,9343922875900
sen,2014,9775039000000
sen,2015,10508650000000
sen,2016,11283396000000
sen,2017,12191796000000
sen,2018,12840090000000
sen,2019,13655367000000
sen,2020,14184876413400
sgp,1960,2157400000
sgp,1961,2340700000
sgp,1962,2529300000
sgp,1963,2809000000
sgp,1964,2737200000
sgp,1965,2983600000
sgp,1966,3356400000
sgp,1967,3789900000
sgp,1968,4364400000
sgp,1969,5081300000
sgp,1970,5879300000
sgp,1971,6929900000
sgp,1972,8302300000
sgp,1973,10395600000
sgp,1974,12831400000
sgp,1975,13728700000
sgp,1976,15003400000
sgp,1977,16353200000
sgp,1978,18337400000
sgp,1979,21141200000
sgp,1980,25869600000
sgp,1981,30352000000
sgp,1982,33981200000
sgp,1983,38058000000
sgp,1984,41730400000
sgp,1985,40862800000
sgp,1986,40892700000
sgp,1987,45549500000
sgp,1988,53432300000
sgp,1989,61308500000
sgp,1990,70492300000
sgp,1991,78542800000
sgp,1992,84920200000
sgp,1993,97923100000
sgp,1994,112555400000
sgp,1995,124463300000
sgp,1996,135777200000
sgp,1997,148664400000
sgp,1998,143474900000
sgp,1999,146252500000
sgp,2000,165632400000
sgp,2001,160885600000
sgp,2002,165698100000
sgp,2003,170117900000
sgp,2004,194433000000
sgp,2005,212723000000
sgp,2006,236158800000
sgp,2007,272697600000
sgp,2008,273941600000
sgp,2009,282394500000
sgp,2010,326980100000
sgp,2011,351367900000
sgp,2012,368770500000
sgp,2013,384870300000
sgp,2014,398947900000
sgp,2015,423444100000
sgp,2016,440372200000
sgp,2017,474115100000
sgp,2018,507123900000
sgp,2019,510737800000
sgp,2020,469095900000
slb,1967,22600000
slb,1968,25200000
slb,1969,25700000
slb,1971,44000000
slb,1972,34000000
slb,1973,39000000
slb,1974,59000000
slb,1975,57000000
slb,1976,68000000
slb,1977,84000000
slb,1978,97000000
slb,1979,131000000
slb,1980,152000000
slb,1981,169000000
slb,1982,187000000
slb,1983,208000000
slb,1984,231000000
slb,1985,245000000
slb,1986,257000000
slb,1987,311000000
slb,1988,368000000
slb,1989,396000000
slb,1990,543000000
slb,1991,618000000
slb,1992,788000000
slb,1993,959000000
slb,1994,1326000000
slb,1995,1599000000
slb,1996,1821000000
slb,1997,1957000000
slb,1998,2204000000
slb,1999,2361000000
slb,2000,2137000000
slb,2001,2161000000
slb,2002,2338000000
slb,2003,2646000000
slb,2004,2976000000
slb,2005,3591000000
slb,2006,4099000000
slb,2007,4746000000
slb,2008,5417000000
slb,2009,5928000000
slb,2010,6829000000
slb,2011,8023000000
slb,2012,8760000000
slb,2013,9381000000
slb,2014,9850000000
slb,2015,10345000000
slb,2016,10957000000
slb,2017,11703000000
slb,2018,12522000000
slb,2019,12833000000
slb,2020,12697000000
sle,1960,197156700
sle,1961,200723300
sle,1962,209838100
sle,1963,213404800
sle,1964,227671400
sle,1965,256700000
sle,1966,268200000
sle,1967,252600000
sle,1968,274883300
sle,1969,340575000
sle,1970,362008500
sle,1971,348601100
sle,1972,372668800
sle,1973,469584600
sle,1974,554844000
sle,1975,614134600
sle,1976,662023700
sle,1977,793123200
sle,1978,1005921000
sle,1979,1172575800
sle,1980,1155500000
sle,1981,1292200000
sle,1982,1604500000
sle,1983,1876100000
sle,1984,2729500000
sle,1985,4365000200
sle,1986,7888000000
sle,1987,22471999500
sle,1988,34304999400
sle,1989,55803998500
sle,1990,98386000000
sle,1991,230363000000
sle,1992,339591000000
sle,1993,436301000000
sle,1994,535021100000
sle,1995,657597000000
sle,1996,867062000000
sle,1997,834489000000
sle,1998,1051327000000
sle,1999,1207704000000
sle,2000,1330312000000
sle,2001,2165832446800
sle,2002,2630761750500
sle,2003,3253743468500
sle,2004,3912932001000
sle,2005,4769247891700
sle,2006,5583531173700
sle,2007,6443514214200
sle,2008,7470061959300
sle,2009,8308046016600
sle,2010,10255614187400
sle,2011,12797612937600
sle,2012,16515434133800
sle,2013,21317382464000
sle,2014,22689365851800
sle,2015,21414242390200
sle,2016,23114237474700
sle,2017,27465429000000
sle,2018,32401626000000
sle,2019,36730874000000
sle,2020,39938072000000
slv,1965,877720000
slv,1966,929520000
slv,1967,976200000
slv,1968,1009760100
slv,1969,1049400000
slv,1970,1132920000
slv,1971,1186120000
slv,1972,1263720000
slv,1973,1442320000
slv,1974,1665880000
slv,1975,1884120100
slv,1976,2328280100
slv,1977,2941640100
slv,1978,3127960000
slv,1979,3463639900
slv,1980,3573959900
slv,1981,3437200200
slv,1982,3399189100
slv,1983,3506347800
slv,1984,3661683400
slv,1985,3800368600
slv,1986,3771663200
slv,1987,3958045800
slv,1988,4189880000
slv,1989,4372215300
slv,1990,4817542204.02673
slv,1991,5252342400
slv,1992,5813399300
slv,1993,6680269200
slv,1994,7679384000
slv,1995,8921947100
slv,1996,9586327800
slv,1997,10221705900
slv,1998,10936669900
slv,1999,11284197000
slv,2000,11784927700
slv,2001,12282533600
slv,2002,12664190300
slv,2003,13243892200
slv,2004,13724810900
slv,2005,14698000000
slv,2006,15999890000
slv,2007,17011750000
slv,2008,17986890000
slv,2009,17601620000
slv,2010,18447920000
slv,2011,20283780000
slv,2012,21386150000
slv,2013,21990960000
slv,2014,22593470000
slv,2015,23438240000
slv,2016,24191430000
slv,2017,24979190000
slv,2018,26020850000
slv,2019,26896660000
slv,2020,24638720000
smr,1997,859000000
smr,1998,940000000
smr,1999,1041000000
smr,2000,1091000000
smr,2001,1183000000
smr,2002,1215000000
smr,2003,1293000000
smr,2004,1379000000
smr,2005,1436000000
smr,2006,1521000000
smr,2007,1597000000
smr,2008,1634000000
smr,2009,1480000000
smr,2010,1419000000
smr,2011,1303000000
smr,2012,1249000000
smr,2013,1264000000
smr,2014,1260000000
smr,2015,1279300507.29183
smr,2016,1326532027.65
smr,2017,1353143902.27718
smr,2018,1401708778.86202
smr,2019,1443741367.80394
som,1960,1289000064
som,1961,1368999936
som,1962,1453800064
som,1963,1543900160
som,1964,1639500032
som,1965,1740899968
som,1966,1838400000
som,1967,1941299968
som,1968,2048000000
som,1969,2144500992
som,1970,2258200064
som,1971,2360299008
som,1972,2910299904
som,1973,3184899072
som,1974,2943399936
som,1975,4474802176
som,1976,5081801216
som,1977,6880002048
som,1978,8180998144
som,1979,8997998592
som,1980,17372000256
som,1981,22050000896
som,1982,29105010688
som,1983,35057000448
som,1984,62321991680
som,1985,87360012288
som,1986,120560001024
som,1987,168079998976
som,1988,283899985920
som,1989,559479980032
som,1990,1738780049408
som,2013,88213659543195.5
som,2014,101598968326951
som,2015,118654364337503
som,2016,127528753269999
som,2017,129560383940000
som,2018,140148202806057
som,2019,162329752802069
som,2020,179432715245013
srb,1995,59587400000
srb,1996,117162700000
srb,1997,151807100000
srb,1998,195179100000
srb,1999,226100900000
srb,2000,434319000000
srb,2001,867237600000
srb,2002,1102557300000
srb,2003,1294656000000
srb,2004,1526204700000
srb,2005,1846853200000
srb,2006,2181034600000
srb,2007,2523495500000
srb,2008,2908444700000
srb,2009,3052135500000
srb,2010,3250581300000
srb,2011,3612266600000
srb,2012,3810057900000
srb,2013,4121200200000
srb,2014,4160548500000
srb,2015,4315020400000
srb,2016,4528191900000
srb,2017,4760686400000
srb,2018,5072932200000
srb,2019,5421851300000
srb,2020,5502216300000
ssd,2008,30504231700
ssd,2009,28251774800
ssd,2010,33656316700
ssd,2011,44557946400
ssd,2012,35197842900
ssd,2013,54358083600
ssd,2014,41188527900
ssd,2015,43242473500
stp,2001,671568200
stp,2002,774062400
stp,2003,954255200
stp,2004,1134630900
stp,2005,1440642000
stp,2006,1777356300
stp,2007,2018965300
stp,2008,2763009000
stp,2009,3044288000
stp,2010,3652623800
stp,2011,4109906800
stp,2012,4815930000
stp,2013,5588960900
stp,2014,6443313100
stp,2015,7030510500
stp,2016,7697780500
stp,2017,8231170400
stp,2018,8618990400
stp,2019,9424294700
stp,2020,10247299900
sur,1960,199300
sur,1961,215400
sur,1962,232300
sur,1963,251900
sur,1964,268800
sur,1965,308300
sur,1966,380700
sur,1967,441400
sur,1968,482700
sur,1969,519300
sur,1970,549800
sur,1971,602000
sur,1972,623900
sur,1973,678900
sur,1974,819700
sur,1975,931000
sur,1976,1011000
sur,1977,1283000
sur,1978,1471000
sur,1979,1565000
sur,1980,1590000
sur,1981,1778000
sur,1982,1830000
sur,1983,1767000
sur,1984,1728000
sur,1985,1746000
sur,1986,1782000
sur,1987,1960000
sur,1988,2322000
sur,1989,2713000
sur,1990,3884000
sur,1991,4481000
sur,1992,6069000
sur,1993,14578000
sur,1994,81136000
sur,1995,305683000
sur,1996,345426000
sur,1997,370569000
sur,1998,444340000
sur,1999,762210000
sur,2000,1250927000
sur,2001,1818729000
sur,2002,2569900000
sur,2003,3314169000
sur,2004,4057509000
sur,2005,4899000000
sur,2006,7206000000
sur,2007,8061000000
sur,2008,9698000000
sur,2009,10638000000
sur,2010,11993000000
sur,2011,14452000000
sur,2012,16434000000
sur,2013,16981000000
sur,2014,17294000000
sur,2015,17515000000
sur,2016,20663000000
sur,2017,26893000000
sur,2018,29822000000
sur,2019,31483000000
sur,2020,38353000000
svk,1990,10039837000
svk,1991,11544784000
svk,1992,11976483000
svk,1993,14105354000
svk,1994,16995339000
svk,1995,19767712000
svk,1996,22032854000
svk,1997,24456111000
svk,1998,26688279000
svk,1999,28583546000
svk,2000,31661067000
svk,2001,34365528000
svk,2002,37329500000
svk,2003,41479498000
svk,2004,46175205000
svk,2005,50485664000
svk,2006,56361425000
svk,2007,63163352000
svk,2008,68590534000
svk,2009,64095519000
svk,2010,68492145000
svk,2011,71477095000
svk,2012,73360844000
svk,2013,74217289000
svk,2014,76092675000
svk,2015,79888147000
svk,2016,81014252000
svk,2017,84442865000
svk,2018,89430026000
svk,2019,94048033000
svk,2020,92079253000
svn,1995,10560810000
svn,1996,12147285000
svn,1997,13836531000
svn,1998,15351768000
svn,1999,17226585000
svn,2000,18853122000
svn,2001,21147702000
svn,2002,23548615000
svn,2003,25613283000
svn,2004,27628189000
svn,2005,29113563000
svn,2006,31470341000
svn,2007,35073456000
svn,2008,37925698000
svn,2009,36254927000
svn,2010,36363909000
svn,2011,37058569000
svn,2012,36253272000
svn,2013,36454333000
svn,2014,37634292000
svn,2015,38852641000
svn,2016,40443217000
svn,2017,43011339000
svn,2018,45864249000
svn,2019,48396705000
svn,2020,46918046000
swe,1960,81853557400
swe,1961,89044845000
swe,1962,96569614200
swe,1963,104524041700
swe,1964,116564926900
swe,1965,128272330500
swe,1966,139529167800
swe,1967,151450877800
swe,1968,160715188000
swe,1969,174534294000
swe,1970,197059873000
swe,1971,213065276000
swe,1972,233139224000
swe,1973,259439311000
swe,1974,293059617000
swe,1975,344156748000
swe,1976,389252248000
swe,1977,423371109000
swe,1978,471922764000
swe,1979,528969879000
swe,1980,600992612000
swe,1981,656656843000
swe,1982,718607292000
swe,1983,805155574000
swe,1984,903291831000
swe,1985,981907505000
swe,1986,1072087964000
swe,1987,1160354311000
swe,1988,1268248752000
swe,1989,1405090996000
swe,1990,1549815256000
swe,1991,1658400085000
swe,1992,1655829313000
swe,1993,1657501000000
swe,1994,1767223000000
swe,1995,1906773000000
swe,1996,1956434000000
swe,1997,2047269000000
swe,1998,2152905000000
swe,1999,2264494000000
swe,2000,2408151000000
swe,2001,2503731000000
swe,2002,2598336000000
swe,2003,2703551000000
swe,2004,2830194000000
swe,2005,2931085000000
swe,2006,3121668000000
swe,2007,3320278000000
swe,2008,3412253000000
swe,2009,3341167000000
swe,2010,3573581000000
swe,2011,3727905000000
swe,2012,3743086000000
swe,2013,3822671000000
swe,2014,3992730000000
swe,2015,4260470000000
swe,2016,4415031000000
swe,2017,4625094000000
swe,2018,4828306000000
swe,2019,5049619000000
swe,2020,4984804000000
swz,1960,25054900
swz,1961,30732900
swz,1962,32805700
swz,1963,38663900
swz,1964,46414700
swz,1965,50200000
swz,1966,54900000
swz,1967,53400000
swz,1968,57000000
swz,1969,75300000
swz,1970,80100000
swz,1971,97600000
swz,1972,112800000
swz,1973,154000000
swz,1974,179600000
swz,1975,213200000
swz,1976,237000000
swz,1977,264400000
swz,1978,296200000
swz,1979,346900000
swz,1980,422110000
swz,1981,500900000
swz,1982,583700000
swz,1983,618700000
swz,1984,729500000
swz,1985,802500000
swz,1986,1026300000
swz,1987,1189300000
swz,1988,1573300000
swz,1989,1827800100
swz,1990,2884071300
swz,1991,3192454900
swz,1992,3664153300
swz,1993,4434945300
swz,1994,5039627200
swz,1995,6162379200
swz,1996,6890746500
swz,1997,7910553200
swz,1998,8717600000
swz,1999,9456800000
swz,2000,12062072300
swz,2001,13279341400
swz,2002,15096687000
swz,2003,16624280800
swz,2004,17893626800
swz,2005,20210659800
swz,2006,22287402500
swz,2007,24443057100
swz,2008,27213165100
swz,2009,30339380100
swz,2010,32497184600
swz,2011,35002132000
swz,2012,40118436200
swz,2013,44389631500
swz,2014,48001148500
swz,2015,51791348300
swz,2016,56132157900
swz,2017,58688938000
swz,2018,61770630500
swz,2019,64962568500
swz,2020,65432037600
sxm,2009,1530400000
sxm,2010,1597200000
sxm,2011,1675600000
sxm,2012,1764700000
sxm,2013,1831000000
sxm,2014,2229000000
sxm,2015,2243000000
sxm,2016,2262000000
sxm,2017,2133000000
sxm,2018,2122000000
syc,1960,57200000
syc,1961,55200000
syc,1962,60200000
syc,1963,66300000
syc,1964,73300000
syc,1965,74300000
syc,1966,78300000
syc,1967,80300000
syc,1968,89300000
syc,1969,91400000
syc,1970,102400000
syc,1971,120500000
syc,1972,163600000
syc,1973,200800000
syc,1974,246000000
syc,1975,288100000
syc,1976,365595000
syc,1977,493200000
syc,1978,594800000
syc,1979,805900000
syc,1980,941900000
syc,1981,978200000
syc,1982,969200000
syc,1983,992900000
syc,1984,1068100000
syc,1985,1204900000
syc,1986,1283850000
syc,1987,1395897500
syc,1988,1528011100
syc,1989,1721000000
syc,1990,1967100000
syc,1991,1980100000
syc,1992,2221200000
syc,1993,2455600000
syc,1994,2459400000
syc,1995,2420100000
syc,1996,2500200000
syc,1997,2829600000
syc,1998,3201300000
syc,1999,3328300000
syc,2000,3513300000
syc,2001,3644900000
syc,2002,3822400000
syc,2003,3811300000
syc,2004,4616259600
syc,2005,5055067900
syc,2006,5610323700
syc,2007,6926000000
syc,2008,9147000000
syc,2009,11533000000
syc,2010,11705000000
syc,2011,13196000000
syc,2012,14519372700
syc,2013,16014526000
syc,2014,17119186700
syc,2015,18339831400
syc,2016,19002430900
syc,2017,20857600000
syc,2018,21530700000
syc,2019,22212800000
syc,2020,18654000000
syr,1960,3070581800
syr,1961,3383977000
syr,1962,4097988100
syr,1963,4585709100
syr,1964,5116868100
syr,1965,5079998100
syr,1966,5047001200
syr,1967,5515002000
syr,1968,5967999100
syr,1969,6863000200
syr,1970,6800000000
syr,1971,8013000000
syr,1972,9228000000
syr,1973,9861000000
syr,1974,15845000000
syr,1975,20597000000
syr,1976,24725000000
syr,1977,27013000000
syr,1978,32389000000
syr,1979,38974000000
syr,1980,51270000000
syr,1981,65777000000
syr,1982,68788000000
syr,1983,73291000000
syr,1984,75342000000
syr,1985,83225000000
syr,1986,99933000000
syr,1987,127712000000
syr,1988,186047000000
syr,1989,208892000000
syr,1990,268328000000
syr,1991,311564000000
syr,1992,371630000000
syr,1993,413755000000
syr,1994,506101000000
syr,1995,570975000000
syr,1996,690857000000
syr,1997,745569000000
syr,1998,790444000000
syr,1999,819092000000
syr,2000,904623000000
syr,2001,974008000000
syr,2002,1016519000000
syr,2003,1074163000000
syr,2004,1266891000000
syr,2005,1506438000000
syr,2006,1726404000000
syr,2007,2020838000000
syr,2008,2448060000000
syr,2009,2520705000000
syr,2010,2834517000000
syr,2011,3252720000000
syr,2012,3024842000000
syr,2013,2937560710400
syr,2014,3612014850500
syr,2015,4732655728900
syr,2016,6117032876200
syr,2017,8317173292300
syr,2018,9588166584500
syr,2019,11904318000000
tca,2000,319443000
tca,2001,358744800
tca,2002,366707910
tca,2003,409753640
tca,2004,485598810
tca,2005,578645760
tca,2006,721891470
tca,2007,773489740
tca,2008,862683630
tca,2009,703175750
tca,2010,686787810
tca,2011,728789570
tca,2012,727161000
tca,2013,754238000
tca,2014,841070000
tca,2015,942070000
tca,2016,1032452000
tca,2017,1022365000
tca,2018,1113178000
tca,2019,1197415000
tca,2020,924583000
tcd,1960,76888948700
tcd,1961,81910825000
tcd,1962,87625703400
tcd,1963,91088994300
tcd,1964,96111304700
tcd,1965,102172349300
tcd,1966,106328379900
tcd,1967,110657697300
tcd,1968,112389443600
tcd,1969,122606666900
tcd,1970,129706798100
tcd,1971,138192244700
tcd,1972,147543915400
tcd,1973,144253764000
tcd,1974,157067689800
tcd,1975,185295384400
tcd,1976,206941871500
tcd,1977,229799066200
tcd,1978,251362603500
tcd,1979,213639856200
tcd,1980,218252288200
tcd,1981,238291516900
tcd,1982,274179153200
tcd,1983,317205391500
tcd,1984,401608503700
tcd,1985,464119958600
tcd,1986,369795226000
tcd,1987,349652306300
tcd,1988,441588964700
tcd,1989,457357831700
tcd,1990,473361073600
tcd,1991,529553593800
tcd,1992,498109648900
tcd,1993,414337973300
tcd,1994,655051577700
tcd,1995,721728639500
tcd,1996,822241422600
tcd,1997,901587995300
tcd,1998,1029344630700
tcd,1999,944897144000
tcd,2000,986128585300
tcd,2001,1253017742400
tcd,2002,1385349274600
tcd,2003,1590551400000
tcd,2004,2332340000000
tcd,2005,3505903000000
tcd,2006,3880944000000
tcd,2007,4140247589300
tcd,2008,4635650285500
tcd,2009,4369368423300
tcd,2010,5278516425000
tcd,2011,5736183821300
tcd,2012,6314235440000
tcd,2013,6397746000000
tcd,2014,6883356000000
tcd,2015,6474000000000
tcd,2016,5984000000000
tcd,2017,5806796500000
tcd,2018,6242756000000
tcd,2019,6629554456200
tcd,2020,6233065000000
tgo,1960,29700010000
tgo,1961,31000010800
tgo,1962,32400011300
tgo,1963,35100016600
tgo,1964,40700014600
tgo,1965,45899989000
tgo,1966,53100011500
tgo,1967,57000001500
tgo,1968,59899990000
tgo,1969,69599887400
tgo,1970,70199926800
tgo,1971,78899970000
tgo,1972,84600029200
tgo,1973,90599981100
