geo,time,dc_dac_bell_cd
mwi,2013,12100000.38147
mwi,2014,8300000.19073
mwi,2015,9489999.77112
mwi,2016,3519999.98093
mwi,2017,8720000.26703
mwi,2018,7630000.11444
mwi,2019,7320000.17166
mys,1966,9999.99978
mys,1967,19999.99955
mys,1968,90000.00358
mys,1969,70000.0003
mys,1970,140000.0006
mys,1971,59999.99866
mys,1972,170000.00179
mys,1973,689999.99762
mys,1974,889999.98569
mys,1975,1990000.00954
mys,1976,2230000.01907
mys,1977,2150000.09537
mys,1978,1200000.04768
mys,1979,2640000.1049
mys,1980,2200000.04768
mys,1981,1519999.98093
mys,1982,1059999.94278
mys,1983,610000.01431
mys,1984,419999.98689
mys,1985,400000.00596
mys,1986,360000.01431
mys,1987,239999.99464
mys,1988,170000.00179
mys,1989,70000.0003
mys,1990,649999.97616
mys,1991,19999.99955
mys,1992,379999.99523
mys,1993,560000.00238
mys,1994,400000.00596
mys,1995,100000.00149
mys,1997,19999.99955
mys,1998,100000.00149
mys,1999,19999.99955
mys,2003,90000.00358
mys,2004,59999.99866
mys,2005,200000.00298
mys,2006,90000.00358
mys,2014,9999.99978
mys,2015,9999.99978
mys,2018,9999.99978
nam,1985,39999.99911
nam,1990,59999.99866
nam,1991,119999.99732
nam,1992,360000.01431
nam,1993,370000.00477
nam,1994,610000.01431
nam,1995,2500000
nam,1996,2420000.07629
nam,1997,949999.98808
nam,1998,959999.97854
nam,1999,310000.00238
nam,2000,479999.98927
nam,2001,340000.00358
nam,2002,569999.99285
nam,2003,1750000
nam,2004,1110000.01431
nam,2005,600000.02384
nam,2006,509999.99046
nam,2007,589999.97377
nam,2008,449999.98808
nam,2009,720000.02861
nam,2010,569999.99285
nam,2011,800000.01192
nam,2012,850000.02384
nam,2013,730000.01907
nam,2014,200000.00298
nam,2015,79999.99821
nam,2016,50000.00075
nam,2017,19999.99955
nam,2018,29999.99933
nam,2019,29999.99933
ncl,1980,50000.00075
ncl,1982,39999.99911
ncl,1990,9999.99978
ncl,1995,9999.99978
ncl,1998,9999.99978
ner,1967,29999.99933
ner,1968,29999.99933
ner,1969,50000.00075
ner,1970,90000.00358
ner,1971,170000.00179
ner,1972,239999.99464
ner,1973,1379999.99523
ner,1974,3359999.8951
ner,1975,1179999.94755
ner,1976,2849999.90463
ner,1977,2160000.08583
ner,1978,3759999.99046
ner,1979,6630000.11444
ner,1980,10140000.34332
ner,1981,12159999.84741
ner,1982,3490000.00954
ner,1983,3869999.88556
ner,1984,2619999.88556
ner,1985,7639999.86649
ner,1986,7050000.19073
ner,1987,5400000.09537
ner,1988,6369999.88556
ner,1989,4829999.92371
ner,1990,4610000.13351
ner,1991,3230000.01907
ner,1992,4710000.03815
ner,1993,6179999.82834
ner,1994,2380000.11444
ner,1995,8060000.41962
ner,1996,7210000.03815
ner,1997,3869999.88556
ner,1998,4530000.20981
ner,1999,9220000.26703
ner,2000,9819999.69482
ner,2001,12720000.26703
ner,2002,4139999.86649
ner,2003,10550000.19073
ner,2004,8670000.07629
ner,2005,15210000.03815
ner,2006,18920000.07629
ner,2007,15880000.11444
ner,2008,21879999.16077
ner,2009,26319999.69482
ner,2010,34810001.37329
ner,2011,23590000.15259
ner,2012,17629999.16077
ner,2013,25010000.22888
ner,2014,17379999.16077
ner,2015,17129999.16077
ner,2016,21989999.77112
ner,2017,20620000.83923
ner,2018,22350000.38147
ner,2019,19860000.61035
nga,1966,79999.99821
nga,1967,109999.9994
nga,1968,59999.99866
nga,1969,90000.00358
nga,1970,50000.00075
nga,1971,39999.99911
nga,1972,9999.99978
nga,1973,109999.9994
nga,1974,170000.00179
nga,1975,319999.99285
nga,1976,389999.98569
nga,1977,100000.00149
nga,1978,550000.01192
nga,1979,540000.02146
nga,1980,529999.97139
nga,1981,310000.00238
nga,1982,310000.00238
nga,1983,219999.99881
nga,1984,180000.00715
nga,1985,250000
nga,1986,519999.98093
nga,1987,419999.98689
nga,1988,409999.99642
nga,1989,9999.99978
nga,1990,790000.02146
nga,1991,280000.00119
nga,1992,720000.02861
nga,1993,759999.99046
nga,1994,709999.97854
nga,1995,519999.98093
nga,1996,349999.99404
nga,1997,560000.00238
nga,1998,349999.99404
nga,1999,370000.00477
nga,2000,259999.99046
nga,2001,449999.98808
nga,2002,419999.98689
nga,2003,670000.01669
nga,2004,1159999.96662
nga,2005,142009994.50684
nga,2006,197369995.11719
nga,2007,899999.97616
nga,2008,3700000.04768
nga,2009,280000.00119
nga,2010,289999.99166
nga,2011,39999.99911
nga,2012,19999.99955
nga,2013,19999.99955
nga,2014,150000.00596
nga,2015,340000.00358
nga,2016,3549999.95232
nga,2017,10850000.38147
nga,2018,5179999.82834
nga,2019,5909999.84741
nic,1973,59999.99866
nic,1974,39999.99911
nic,1975,59999.99866
nic,1976,70000.0003
nic,1979,910000.02623
nic,1980,259999.99046
nic,1981,750000
nic,1982,600000.02384
nic,1983,509999.99046
nic,1984,430000.00715
nic,1985,540000.02146
nic,1986,649999.97616
nic,1987,790000.02146
nic,1988,1200000.04768
nic,1989,889999.98569
nic,1990,1679999.94755
nic,1991,2440000.05722
nic,1992,2750000
nic,1993,2819999.93324
nic,1994,2400000.09537
nic,1995,3349999.90463
nic,1996,2880000.11444
nic,1997,3009999.99046
nic,1998,2730000.01907
nic,1999,4489999.77112
nic,2000,3109999.8951
nic,2001,1860000.01431
nic,2002,2000000
nic,2003,1940000.05722
nic,2004,3240000.00954
nic,2005,4920000.07629
nic,2006,5630000.11444
nic,2007,2900000.09537
nic,2008,9920000.07629
nic,2009,3660000.08583
nic,2010,3480000.01907
nic,2011,3970000.02861
nic,2012,3519999.98093
nic,2013,3779999.97139
nic,2014,2799999.95232
nic,2015,2150000.09537
nic,2016,2450000.04768
nic,2017,2140000.1049
nic,2018,2430000.06676
nic,2019,2079999.92371
npl,1975,9999.99978
npl,1976,9999.99978
npl,1977,70000.0003
npl,1978,9999.99978
npl,1979,50000.00075
npl,1980,70000.0003
npl,1981,29999.99933
npl,1982,70000.0003
npl,1983,9999.99978
npl,1984,9999.99978
npl,1985,70000.0003
npl,1986,5699999.80927
npl,1987,349999.99404
npl,1988,100000.00149
npl,1989,540000.02146
npl,1990,109999.9994
npl,1991,70000.0003
npl,1992,59999.99866
npl,1993,150000.00596
npl,1994,3119999.88556
npl,1995,189999.99762
npl,1996,70000.0003
npl,1997,-419999.98689
npl,1998,-219999.99881
npl,1999,2029999.97139
npl,2000,-189999.99762
npl,2001,2309999.94278
npl,2002,-90000.00358
npl,2003,1870000.00477
npl,2004,-550000.01192
npl,2005,-330000.01311
npl,2006,610000.01431
npl,2007,800000.01192
npl,2008,2150000.09537
npl,2009,740000.00954
npl,2010,1129999.99523
npl,2011,430000.00715
npl,2012,490000.00954
npl,2013,-310000.00238
npl,2014,219999.99881
npl,2015,980000.01907
npl,2016,319999.99285
npl,2017,529999.97139
npl,2018,910000.02623
npl,2019,289999.99166
omn,1990,9999.99978
omn,1991,39999.99911
omn,1992,9999.99978
omn,1995,19999.99955
omn,2003,12500000
pak,1966,29999.99933
pak,1967,550000.01192
pak,1968,1049999.95232
pak,1969,1440000.05722
pak,1970,2099999.90463
pak,1971,2200000.04768
pak,1972,479999.98927
pak,1973,5239999.77112
pak,1974,5829999.92371
pak,1975,4260000.22888
pak,1976,4199999.80927
pak,1977,90000.00358
pak,1978,4760000.22888
pak,1979,5150000.09537
pak,1980,5019999.98093
pak,1981,-200000.00298
pak,1982,-239999.99464
pak,1983,-389999.98569
pak,1984,6369999.88556
pak,1985,-200000.00298
pak,1986,-1009999.99046
pak,1987,300000.01192
pak,1988,-1649999.97616
pak,1989,-1690000.05722
pak,1990,550000.01192
pak,1991,3730000.01907
pak,1992,-620000.00477
pak,1993,-1570000.05245
pak,1994,6860000.13351
pak,1995,-2710000.03815
pak,1996,-5480000.01907
pak,1997,-2329999.92371
pak,1998,79999.99821
pak,1999,79999.99821
pak,2000,70000.0003
pak,2001,70000.0003
pak,2002,819999.99285
pak,2003,59999.99866
pak,2004,59999.99866
pak,2005,1019999.98093
pak,2006,4989999.77112
pak,2007,1190000.05722
pak,2008,529999.97139
pak,2009,2680000.06676
pak,2010,14710000.03815
pak,2011,14180000.30518
pak,2012,1009999.99046
pak,2013,2690000.05722
pak,2014,419999.98689
pak,2015,9999.99978
pak,2016,0
pak,2017,0
pak,2018,19999.99955
pak,2019,0
pan,1967,9999.99978
pan,1968,19999.99955
pan,1973,19999.99955
pan,1974,39999.99911
pan,1975,59999.99866
pan,1976,119999.99732
pan,1977,90000.00358
pan,1978,70000.0003
pan,1979,90000.00358
pan,1980,59999.99866
pan,1981,90000.00358
pan,1982,90000.00358
pan,1983,39999.99911
pan,1984,79999.99821
pan,1985,29999.99933
pan,1986,29999.99933
pan,1987,59999.99866
pan,1988,39999.99911
pan,1989,59999.99866
pan,1990,70000.0003
pan,1991,29999.99933
pan,1992,189999.99762
pan,1993,150000.00596
pan,1994,50000.00075
pan,1995,109999.9994
pan,1996,109999.9994
pan,1997,29999.99933
pan,1998,50000.00075
pan,1999,170000.00179
pan,2000,119999.99732
pan,2001,129999.99523
pan,2002,59999.99866
pan,2003,100000.00149
pan,2004,109999.9994
pan,2005,100000.00149
pan,2006,159999.99642
pan,2007,70000.0003
pan,2011,9999.99978
pan,2018,29999.99933
pan,2019,29999.99933
per,1965,270000.01073
per,1966,409999.99642
per,1967,409999.99642
per,1968,289999.99166
per,1969,389999.98569
per,1970,730000.01907
per,1971,720000.02861
per,1972,949999.98808
per,1973,1799999.95232
per,1974,2299999.95232
per,1975,4750000
per,1976,4570000.17166
per,1977,2819999.93324
per,1978,3759999.99046
per,1979,3750000
per,1980,4599999.90463
per,1981,4869999.88556
per,1982,1539999.96185
per,1983,3390000.1049
per,1984,1700000.04768
per,1985,1759999.99046
per,1986,2970000.02861
per,1987,3519999.98093
per,1988,4059999.94278
per,1989,2200000.04768
per,1990,3839999.91417
per,1991,2660000.08583
per,1992,3819999.93324
per,1993,3440000.05722
per,1994,2819999.93324
per,1995,4690000.05722
per,1996,2069999.93324
per,1997,3220000.02861
per,1998,3750000
per,1999,3420000.07629
per,2000,2769999.98093
per,2001,2299999.95232
per,2002,6349999.90463
per,2003,6449999.80927
per,2004,9579999.92371
per,2005,15960000.03815
per,2006,16819999.69482
per,2007,15439999.58038
per,2008,29809999.46594
per,2009,21790000.91553
per,2010,15630000.11444
per,2011,16829999.92371
per,2012,15239999.77112
per,2013,17819999.69482
per,2014,23069999.69482
per,2015,15060000.41962
per,2016,16180000.30518
per,2017,14109999.65668
per,2018,13939999.58038
per,2019,8229999.54224
phl,1967,9999.99978
phl,1968,9999.99978
phl,1970,19999.99955
phl,1971,1049999.95232
phl,1972,9999.99978
phl,1973,2029999.97139
phl,1974,1440000.05722
phl,1975,230000.00417
phl,1976,3059999.94278
phl,1977,1789999.96185
phl,1978,860000.01431
phl,1979,219999.99881
phl,1980,17190000.53406
phl,1981,1840000.03338
phl,1982,7469999.79019
phl,1983,2740000.00954
phl,1984,3240000.00954
phl,1985,1340000.03338
phl,1986,769999.98093
phl,1987,959999.97854
phl,1988,1379999.99523
phl,1989,1649999.97616
phl,1990,4940000.05722
phl,1991,3440000.05722
phl,1992,5329999.92371
phl,1993,7500000
phl,1994,2859999.8951
phl,1995,1519999.98093
phl,1996,7059999.94278
phl,1997,2099999.90463
phl,1998,5539999.96185
phl,1999,6130000.11444
phl,2000,5840000.15259
phl,2001,6900000.09537
phl,2002,4480000.01907
phl,2003,4429999.82834
phl,2004,12760000.22888
phl,2005,5840000.15259
phl,2006,6280000.20981
phl,2007,4010000.22888
phl,2008,4019999.98093
phl,2009,5300000.19073
phl,2010,4139999.86649
phl,2011,4900000.09537
phl,2012,5139999.86649
phl,2013,6070000.17166
phl,2014,8060000.41962
phl,2015,4809999.94278
phl,2016,4599999.90463
phl,2017,3140000.1049
phl,2018,4909999.84741
phl,2019,4590000.15259
plw,2017,150000.00596
plw,2018,19999.99955
png,1975,29999.99933
png,1977,39999.99911
png,1981,9999.99978
png,1983,70000.0003
png,1984,189999.99762
png,1985,129999.99523
png,1986,39999.99911
png,1987,129999.99523
png,1988,100000.00149
png,1989,109999.9994
png,1990,189999.99762
png,1991,119999.99732
png,1992,310000.00238
png,1993,289999.99166
png,1994,9999.99978
png,1995,9999.99978
png,1996,29999.99933
png,1997,59999.99866
png,1998,50000.00075
png,1999,9999.99978
png,2000,9999.99978
png,2001,9999.99978
png,2002,19999.99955
png,2004,9999.99978
png,2005,9999.99978
png,2011,9999.99978
png,2015,0
png,2016,0
png,2017,0
png,2018,0
png,2019,0
pol,1990,2369999.88556
pol,1991,157899993.89648
pol,1992,11899999.61853
pol,1993,2299999.95232
pol,1994,310000.00238
pol,1995,430000.00715
pol,1996,670000.01669
pol,1997,1350000.02384
pol,1998,39999.99911
pol,1999,400000.00596
pol,2000,389999.98569
pol,2001,370000.00477
pol,2002,479999.98927
pol,2003,839999.97377
pol,2004,720000.02861
prk,1986,70000.0003
prk,1987,9999.99978
prk,1988,90000.00358
prk,1989,9999.99978
prk,1990,9999.99978
prk,1991,230000.00417
prk,1992,9999.99978
prk,1993,100000.00149
prk,1994,19999.99955
prk,1995,9999.99978
prk,1996,9999.99978
prk,1997,9999.99978
prk,1998,9999.99978
prk,1999,9999.99978
prk,2000,9999.99978
prk,2001,9999.99978
prk,2002,9999.99978
prk,2008,419999.98689
prk,2009,430000.00715
prk,2010,370000.00477
prk,2011,340000.00358
prk,2012,319999.99285
prk,2013,379999.99523
prk,2015,0
pry,1967,29999.99933
pry,1968,39999.99911
pry,1969,29999.99933
pry,1970,39999.99911
pry,1971,39999.99911
pry,1972,9999.99978
pry,1973,39999.99911
pry,1974,70000.0003
pry,1975,90000.00358
pry,1976,189999.99762
pry,1977,29999.99933
pry,1978,259999.99046
pry,1979,70000.0003
pry,1980,79999.99821
pry,1981,300000.01192
pry,1982,209999.99344
pry,1983,159999.99642
pry,1984,300000.01192
pry,1985,140000.0006
pry,1986,180000.00715
pry,1987,79999.99821
pry,1988,180000.00715
pry,1989,159999.99642
pry,1990,409999.99642
pry,1991,119999.99732
pry,1992,219999.99881
pry,1993,90000.00358
pry,1994,379999.99523
pry,1995,250000
pry,1996,280000.00119
pry,1997,259999.99046
pry,1998,239999.99464
pry,1999,200000.00298
pry,2000,19999.99955
pry,2001,79999.99821
pry,2002,59999.99866
pry,2003,29999.99933
pry,2004,140000.0006
pry,2005,29999.99933
pry,2006,19999.99955
pry,2007,39999.99911
pry,2008,289999.99166
pry,2009,9999.99978
pry,2010,19999.99955
pry,2011,19999.99955
pry,2015,0
pry,2016,29999.99933
pry,2017,9999.99978
pry,2018,0
pry,2019,0
pse,1995,5599999.90463
pse,1996,1559999.94278
pse,1997,2650000.09537
pse,1998,4590000.15259
pse,1999,5840000.15259
pse,2000,6309999.94278
pse,2001,4010000.22888
pse,2002,9409999.84741
pse,2004,13210000.03815
pse,2005,16909999.84741
pse,2006,15750000
pse,2007,19739999.77112
pse,2008,30329999.92371
pse,2009,22719999.31335
pse,2010,24329999.92371
pse,2011,30010000.22888
pse,2012,33450000.76294
pse,2013,33540000.91553
pse,2014,20659999.84741
pse,2015,24229999.54224
pse,2016,34759998.32153
pse,2017,23719999.31335
pse,2018,25079999.92371
pse,2019,22340000.15259
rou,1990,330000.01311
rou,1993,600000.02384
rou,1994,170000.00179
rou,1995,529999.97139
rou,1996,2019999.98093
rou,1997,2759999.99046
rou,1998,9999.99978
rou,1999,920000.01669
rou,2000,490000.00954
rou,2001,529999.97139
rou,2002,790000.02146
rou,2003,1019999.98093
rou,2004,1480000.01907
rus,1992,17700000.76294
rus,1994,19999.99955
rus,1995,860000.01431
rus,1996,670000.01669
rus,1997,1139999.98569
rus,1998,379999.99523
rus,1999,170000.00179
rus,2000,1480000.01907
rus,2001,239999.99464
rus,2002,340000.00358
rus,2003,100000.00149
rus,2004,90000.00358
rwa,1960,7500000
rwa,1961,6699999.80927
rwa,1962,8550000.19073
rwa,1963,6309999.94278
rwa,1964,4650000.09537
rwa,1965,4670000.07629
rwa,1966,5760000.22888
rwa,1967,7610000.13351
rwa,1968,7570000.17166
rwa,1969,9609999.65668
rwa,1970,11159999.84741
rwa,1971,12659999.84741
rwa,1972,14810000.41962
rwa,1973,17129999.16077
rwa,1974,16329999.92371
rwa,1975,25639999.38965
rwa,1976,26260000.22888
rwa,1977,28579999.92371
rwa,1978,36310001.37329
rwa,1979,35479999.54224
rwa,1980,36200000.76294
rwa,1981,28870000.83923
rwa,1982,26260000.22888
rwa,1983,20159999.84741
rwa,1984,20590000.15259
rwa,1985,20219999.31335
rwa,1986,24629999.16077
rwa,1987,33490001.67847
rwa,1988,29049999.23706
rwa,1989,26709999.08447
rwa,1990,43389999.38965
rwa,1991,55799999.23706
rwa,1992,45490001.67847
rwa,1993,36659999.84741
rwa,1994,28950000.76294
rwa,1995,13869999.88556
rwa,1996,31290000.91553
rwa,1997,20950000.76294
rwa,1998,23030000.68665
rwa,1999,20909999.84741
rwa,2000,15920000.07629
rwa,2001,11439999.58038
rwa,2002,21489999.77112
rwa,2003,20670000.07629
rwa,2004,18809999.46594
rwa,2005,27250000
rwa,2006,36080001.83105
rwa,2007,42520000.45776
rwa,2008,65239997.86377
rwa,2009,82190002.44141
rwa,2010,70319999.69482
rwa,2011,76519996.64307
rwa,2012,53500000
rwa,2013,47580001.83105
rwa,2014,42189998.62671
rwa,2015,35880001.06812
rwa,2016,26299999.23706
rwa,2017,40619998.93188
rwa,2018,41860000.61035
rwa,2019,41840000.15259
sau,1972,19999.99955
sau,1973,39999.99911
sau,1984,50000.00075
sau,1986,9999.99978
sau,1995,9999.99978
sau,2003,-209999.99344
sdn,1970,170000.00179
sdn,1972,259999.99046
sdn,1973,59999.99866
sdn,1974,39999.99911
sdn,1975,59999.99866
sdn,1976,70000.0003
sdn,1977,200000.00298
sdn,1978,519999.98093
sdn,1979,1240000.00954
sdn,1980,2009999.99046
sdn,1981,3910000.08583
sdn,1982,2079999.92371
sdn,1983,1210000.03815
sdn,1984,899999.97616
sdn,1985,3950000.04768
sdn,1986,1330000.04292
sdn,1987,2470000.02861
sdn,1988,910000.02623
sdn,1989,730000.01907
sdn,1990,829999.98331
sdn,1991,689999.99762
sdn,1992,519999.98093
sdn,1993,4369999.88556
sdn,1994,660000.02623
sdn,1995,170000.00179
sdn,1996,29999.99933
sdn,1997,409999.99642
sdn,1998,1009999.99046
sdn,1999,1159999.96662
sdn,2000,379999.99523
sdn,2002,1950000.04768
sdn,2003,200000.00298
sdn,2004,1110000.01431
sdn,2005,3089999.91417
sdn,2006,2269999.98093
sdn,2007,7739999.77112
sdn,2008,2700000.04768
sdn,2009,3180000.06676
sdn,2010,13479999.54224
sdn,2011,7829999.92371
sdn,2012,9999.99978
sdn,2013,9999.99978
sdn,2014,910000.02623
sdn,2015,3960000.03815
sdn,2016,779999.97139
sdn,2017,239999.99464
sdn,2018,19999.99955
sdn,2019,9999.99978
sen,1967,129999.99523
sen,1968,100000.00149
sen,1969,230000.00417
sen,1970,389999.98569
sen,1971,460000.00834
sen,1972,500000
sen,1973,1230000.01907
sen,1974,1620000.00477
sen,1975,1909999.96662
sen,1976,2299999.95232
sen,1977,3529999.97139
sen,1978,4949999.80927
sen,1979,7699999.80927
sen,1980,6389999.86649
sen,1981,5539999.96185
sen,1982,7059999.94278
sen,1983,4769999.98093
sen,1984,4579999.92371
sen,1985,5130000.11444
sen,1986,5010000.22888
sen,1987,5789999.96185
sen,1988,6360000.13351
sen,1989,8380000.11444
sen,1990,10069999.69482
sen,1991,6389999.86649
sen,1992,6530000.20981
sen,1993,6639999.86649
sen,1994,7659999.84741
sen,1995,7969999.79019
sen,1996,10180000.30518
sen,1997,7730000.01907
sen,1998,10880000.11444
sen,1999,9159999.84741
sen,2000,5710000.03815
sen,2001,7190000.05722
sen,2002,7480000.01907
sen,2003,15039999.96185
sen,2004,12189999.58038
sen,2005,16799999.23706
sen,2006,22799999.23706
sen,2007,22750000
sen,2008,20909999.84741
sen,2009,19299999.23706
sen,2010,17739999.77112
sen,2011,23979999.54224
sen,2012,17670000.07629
sen,2013,23870000.83923
sen,2014,19299999.23706
sen,2015,17840000.15259
sen,2016,20299999.23706
sen,2017,14600000.38147
sen,2018,10630000.11444
sen,2019,10100000.38147
sgp,1967,59999.99866
sgp,1968,9999.99978
sgp,1980,39999.99911
sgp,1981,39999.99911
sgp,1982,19999.99955
sgp,1983,9999.99978
sgp,1984,9999.99978
sgp,1993,9999.99978
sgp,1995,19999.99955
sgp,1996,9999.99978
sgp,1997,9999.99978
sgp,1998,9999.99978
sgp,1999,9999.99978
sgp,2000,9999.99978
sgp,2001,9999.99978
sgp,2002,9999.99978
slb,1988,100000.00149
sle,1977,19999.99955
sle,1978,39999.99911
sle,1979,39999.99911
sle,1980,50000.00075
sle,1981,29999.99933
sle,1982,39999.99911
sle,1984,100000.00149
sle,1985,9999.99978
sle,1986,90000.00358
sle,1987,79999.99821
sle,1988,90000.00358
sle,1989,39999.99911
sle,1990,50000.00075
sle,1991,119999.99732
sle,1992,9999.99978
sle,1993,29999.99933
sle,1994,5420000.07629
sle,1995,79999.99821
sle,1996,1409999.96662
sle,1997,280000.00119
sle,1998,129999.99523
sle,1999,39999.99911
sle,2000,5500000
sle,2001,6949999.80927
sle,2002,9199999.80927
sle,2003,7949999.80927
sle,2004,39999.99911
sle,2006,1549999.95232
sle,2007,13689999.58038
sle,2008,109999.9994
sle,2009,629999.99523
sle,2010,109999.9994
sle,2011,9999.99978
sle,2012,9999.99978
sle,2013,9999.99978
sle,2014,1370000.00477
sle,2015,1440000.05722
sle,2016,1440000.05722
sle,2017,9999.99978
slv,1967,29999.99933
slv,1968,39999.99911
slv,1969,39999.99911
slv,1973,59999.99866
slv,1974,79999.99821
slv,1975,39999.99911
slv,1976,70000.0003
slv,1977,50000.00075
slv,1978,79999.99821
slv,1979,159999.99642
slv,1980,150000.00596
slv,1981,300000.01192
slv,1982,180000.00715
slv,1983,90000.00358
slv,1984,129999.99523
slv,1985,150000.00596
slv,1986,360000.01431
slv,1987,3619999.88556
slv,1988,680000.00715
slv,1989,209999.99344
slv,1990,910000.02623
slv,1991,920000.01669
slv,1992,779999.97139
slv,1993,1830000.04292
slv,1994,1669999.95708
slv,1995,1750000
slv,1996,1759999.99046
slv,1997,1350000.02384
slv,1998,620000.00477
slv,1999,759999.99046
slv,2000,620000.00477
slv,2001,3019999.98093
slv,2002,1379999.99523
slv,2003,1110000.01431
slv,2004,2319999.93324
slv,2005,3319999.93324
slv,2006,1549999.95232
slv,2007,1350000.02384
slv,2008,1620000.00477
slv,2009,1129999.99523
slv,2010,810000.00238
slv,2011,1250000
slv,2012,1080000.04292
slv,2013,1299999.95232
slv,2014,2250000
slv,2015,1700000.04768
slv,2016,1629999.99523
slv,2017,1870000.00477
slv,2018,2049999.95232
slv,2019,2039999.96185
som,1969,19999.99955
som,1970,19999.99955
som,1971,19999.99955
som,1972,39999.99911
som,1973,29999.99933
som,1974,9999.99978
som,1975,419999.98689
som,1976,610000.01431
som,1977,29999.99933
som,1978,39999.99911
som,1979,349999.99404
som,1980,360000.01431
som,1981,250000
som,1982,370000.00477
som,1983,59999.99866
som,1984,180000.00715
som,1985,2210000.03815
som,1986,1009999.99046
som,1987,4190000.05722
som,1988,270000.01073
som,1989,300000.01192
som,1990,8010000.22888
som,1991,1419999.95708
som,1992,7639999.86649
som,1993,6610000.13351
som,1994,19999.99955
som,1995,270000.01073
som,1996,1299999.95232
som,1997,50000.00075
som,1998,1110000.01431
som,2006,1379999.99523
som,2007,2779999.97139
som,2008,2559999.94278
som,2009,3480000.01907
som,2010,5690000.05722
som,2011,7460000.03815
som,2012,1120000.00477
som,2013,29999.99933
som,2014,19999.99955
som,2015,289999.99166
som,2016,119999.99732
som,2017,4719999.79019
som,2018,29999.99933
som,2019,2269999.98093
srb,1994,509999.99046
srb,1998,129999.99523
srb,1999,3339999.91417
srb,2000,6750000
srb,2001,4860000.13351
srb,2002,51909999.84741
srb,2003,4030000.20981
srb,2004,769999.98093
srb,2005,1529999.97139
srb,2006,21610000.61035
srb,2007,560000.00238
srb,2008,5190000.05722
srb,2009,500000
srb,2010,879999.99523
srb,2011,1200000.04768
srb,2012,660000.02623
srb,2013,230000.00417
srb,2014,259999.99046
srb,2015,19999.99955
srb,2016,109999.9994
srb,2017,50000.00075
srb,2018,39999.99911
srb,2019,29999.99933
ssd,2011,6820000.17166
ssd,2012,2339999.91417
ssd,2013,6199999.80927
ssd,2014,5730000.01907
ssd,2015,4360000.13351
ssd,2016,10689999.58038
ssd,2017,10680000.30518
ssd,2018,6949999.80927
ssd,2019,4320000.17166
stp,1975,39999.99911
stp,1976,59999.99866
stp,1977,119999.99732
stp,1979,29999.99933
stp,1982,59999.99866
stp,1986,19999.99955
stp,1988,70000.0003
stp,1989,1019999.98093
stp,1990,29999.99933
stp,1991,9999.99978
stp,1992,9999.99978
stp,1993,9999.99978
stp,1995,9999.99978
stp,1996,9999.99978
stp,1997,9999.99978
stp,2003,-150000.00596
stp,2006,-189999.99762
stp,2008,1409999.96662
sur,1975,39999.99911
sur,1976,50000.00075
sur,1977,9999.99978
sur,1978,39999.99911
sur,1979,90000.00358
sur,1980,500000
sur,1981,519999.98093
sur,1982,740000.00954
sur,1983,750000
sur,1984,759999.99046
sur,1985,850000.02384
sur,1986,1759999.99046
sur,1987,1169999.95708
sur,1988,1350000.02384
sur,1989,1250000
sur,1990,4829999.92371
sur,1991,3019999.98093
sur,1992,3829999.92371
sur,1993,2470000.02861
sur,1994,3089999.91417
sur,1995,2910000.08583
sur,1996,3329999.92371
sur,1997,2529999.97139
sur,1998,4269999.98093
sur,1999,4969999.79019
sur,2000,1809999.94278
sur,2001,870000.00477
sur,2002,769999.98093
sur,2003,1320000.05245
sur,2004,990000.00954
sur,2005,1179999.94755
sur,2006,1289999.96185
sur,2007,540000.02146
sur,2008,1620000.00477
sur,2009,2009999.99046
sur,2010,2240000.00954
sur,2011,2210000.03815
sur,2012,2410000.08583
sur,2013,1679999.94755
sur,2014,1909999.96662
sur,2015,1320000.05245
sur,2016,1649999.97616
sur,2017,1509999.99046
sur,2018,1120000.00477
sur,2019,1029999.97139
svk,1992,899999.97616
svk,1994,59999.99866
svk,1995,189999.99762
svk,1996,550000.01192
svk,1997,319999.99285
svk,1999,270000.01073
svk,2000,189999.99762
svk,2001,250000
svk,2002,250000
svk,2003,289999.99166
svk,2004,250000
svn,1995,39999.99911
svn,1996,129999.99523
svn,1997,519999.98093
svn,2000,19999.99955
svn,2002,9999.99978
svn,2004,39999.99911
swz,1970,9999.99978
swz,1971,9999.99978
swz,1972,29999.99933
swz,1973,9999.99978
swz,1974,19999.99955
swz,1976,19999.99955
swz,1977,29999.99933
swz,1978,39999.99911
swz,1979,70000.0003
swz,1980,39999.99911
swz,1982,109999.9994
swz,1984,189999.99762
swz,1985,90000.00358
swz,1986,620000.00477
swz,1987,340000.00358
swz,1989,419999.98689
swz,1990,9999.99978
swz,1991,540000.02146
swz,1992,699999.98808
swz,1993,360000.01431
swz,1994,289999.99166
swz,1995,340000.00358
swz,1996,90000.00358
swz,1997,29999.99933
swz,1998,29999.99933
swz,1999,109999.9994
swz,2000,29999.99933
swz,2007,180000.00715
swz,2008,19999.99955
swz,2015,0
swz,2016,0
swz,2017,0
syc,1978,39999.99911
syc,1979,90000.00358
syc,1980,209999.99344
syc,1981,140000.0006
syc,1982,189999.99762
syc,1983,70000.0003
syc,1984,810000.00238
syc,1985,219999.99881
syc,1986,2539999.96185
syc,1987,879999.99523
syc,1988,560000.00238
syc,1989,419999.98689
syc,1990,5170000.07629
syc,1991,750000
syc,1992,860000.01431
