geo,time,dc_dac_gbrl_cd
kor,1990,90000.00358
kor,1995,239999.99464
kos,2009,11770000.45776
kos,2010,9489999.77112
kos,2011,12189999.58038
kos,2012,16309999.46594
kos,2013,9270000.45776
kos,2014,9609999.65668
kos,2015,7159999.84741
kos,2016,4719999.79019
kos,2017,4190000.05722
kos,2018,4170000.07629
kos,2019,8489999.77112
lao,1960,39999.99911
lao,1961,129999.99523
lao,1962,100000.00149
lao,1963,1139999.98569
lao,1964,3500000
lao,1965,3980000.01907
lao,1966,4889999.86649
lao,1967,4360000.13351
lao,1968,3119999.88556
lao,1969,2869999.88556
lao,1970,2220000.02861
lao,1971,2160000.08583
lao,1972,2190000.05722
lao,1973,2170000.07629
lao,1974,1990000.00954
lao,1975,1909999.96662
lao,1976,189999.99762
lao,1977,79999.99821
lao,1978,1750000
lao,1979,59999.99866
lao,1980,29999.99933
lao,1981,159999.99642
lao,1983,-9999.99978
lao,1986,9999.99978
lao,1987,109999.9994
lao,1988,180000.00715
lao,1989,9999.99978
lao,1990,39999.99911
lao,1991,70000.0003
lao,1992,50000.00075
lao,1993,289999.99166
lao,1994,300000.01192
lao,1995,1490000.00954
lao,1996,920000.01669
lao,1997,1110000.01431
lao,1998,810000.00238
lao,1999,889999.98569
lao,2000,2119999.88556
lao,2001,1090000.03338
lao,2002,1039999.96185
lao,2003,540000.02146
lao,2004,529999.97139
lao,2005,239999.99464
lao,2006,280000.00119
lao,2007,1669999.95708
lao,2008,310000.00238
lao,2009,300000.01192
lao,2010,59999.99866
lao,2011,1610000.01431
lao,2012,1470000.02861
lao,2013,1480000.01907
lao,2014,2420000.07629
lao,2015,3569999.93324
lao,2016,1350000.02384
lao,2017,839999.97377
lao,2018,779999.97139
lao,2019,1450000.04768
lbn,1964,19999.99955
lbn,1965,50000.00075
lbn,1966,39999.99911
lbn,1967,50000.00075
lbn,1968,9999.99978
lbn,1969,29999.99933
lbn,1970,39999.99911
lbn,1971,50000.00075
lbn,1972,90000.00358
lbn,1973,90000.00358
lbn,1974,70000.0003
lbn,1975,109999.9994
lbn,1976,70000.0003
lbn,1977,209999.99344
lbn,1978,639999.98569
lbn,1979,689999.99762
lbn,1980,129999.99523
lbn,1981,289999.99166
lbn,1982,2509999.99046
lbn,1983,29999.99933
lbn,1984,50000.00075
lbn,1985,39999.99911
lbn,1986,19999.99955
lbn,1987,19999.99955
lbn,1988,39999.99911
lbn,1990,270000.01073
lbn,1991,209999.99344
lbn,1992,469999.99881
lbn,1993,389999.98569
lbn,1994,469999.99881
lbn,1995,250000
lbn,1996,810000.00238
lbn,1997,479999.98927
lbn,1998,189999.99762
lbn,1999,370000.00477
lbn,2000,889999.98569
lbn,2001,360000.01431
lbn,2002,209999.99344
lbn,2003,289999.99166
lbn,2004,289999.99166
lbn,2005,550000.01192
lbn,2006,6920000.07629
lbn,2007,7519999.98093
lbn,2008,1039999.96185
lbn,2009,5400000.09537
lbn,2010,3960000.03815
lbn,2011,2640000.1049
lbn,2012,6860000.13351
lbn,2013,12560000.41962
lbn,2014,42819999.69482
lbn,2015,152080001.83105
lbn,2016,167389999.38965
lbn,2017,148320007.32422
lbn,2018,128690002.44141
lbn,2019,189789993.28613
lbr,1964,39999.99911
lbr,1965,360000.01431
lbr,1966,289999.99166
lbr,1967,119999.99732
lbr,1968,70000.0003
lbr,1969,109999.9994
lbr,1970,70000.0003
lbr,1971,109999.9994
lbr,1972,90000.00358
lbr,1973,230000.00417
lbr,1974,90000.00358
lbr,1975,150000.00596
lbr,1976,349999.99404
lbr,1977,319999.99285
lbr,1978,310000.00238
lbr,1979,970000.02861
lbr,1980,750000
lbr,1981,3460000.03815
lbr,1982,1710000.03815
lbr,1983,4329999.92371
lbr,1984,2049999.95232
lbr,1985,1259999.99046
lbr,1986,1330000.04292
lbr,1987,1500000
lbr,1988,1529999.97139
lbr,1989,1009999.99046
lbr,1990,1009999.99046
lbr,1991,1629999.99523
lbr,1992,620000.00477
lbr,1993,1889999.98569
lbr,1994,2069999.93324
lbr,1995,1700000.04768
lbr,1996,7219999.79019
lbr,1997,4260000.22888
lbr,1998,779999.97139
lbr,1999,1080000.04292
lbr,2000,3279999.97139
lbr,2001,1169999.95708
lbr,2002,2849999.90463
lbr,2003,7630000.11444
lbr,2004,16459999.08447
lbr,2005,7539999.96185
lbr,2006,15270000.45776
lbr,2007,12359999.65668
lbr,2008,32400001.52588
lbr,2009,33400001.52588
lbr,2010,25579999.92371
lbr,2011,31510000.22888
lbr,2012,13659999.84741
lbr,2013,13640000.34332
lbr,2014,9539999.96185
lbr,2015,16299999.23706
lbr,2016,2109999.8951
lbr,2017,4030000.20981
lbr,2018,810000.00238
lbr,2019,11909999.84741
lby,1960,9100000.38147
lby,1961,9100000.38147
lby,1962,9100000.38147
lby,1963,9250000
lby,1964,9109999.65668
lby,1965,2279999.97139
lby,1966,9999.99978
lby,1967,19999.99955
lby,1968,19999.99955
lby,1969,50000.00075
lby,1970,9999.99978
lby,1971,9999.99978
lby,1972,9999.99978
lby,2007,289999.99166
lby,2008,1139999.98569
lby,2009,1860000.01431
lby,2010,1580000.04292
lby,2011,16870000.83923
lby,2012,15680000.30518
lby,2013,24700000.76294
lby,2014,47189998.62671
lby,2015,15939999.58038
lby,2016,19370000.83923
lby,2017,18959999.08447
lby,2018,17559999.46594
lby,2019,20959999.08447
lca,1974,4179999.82834
lca,1975,5599999.90463
lca,1976,3829999.92371
lca,1977,769999.98093
lca,1978,790000.02146
lca,1979,1509999.99046
lca,1980,2109999.8951
lca,1981,2970000.02861
lca,1982,1659999.96662
lca,1983,2930000.06676
lca,1984,400000.00596
lca,1985,689999.99762
lca,1986,779999.97139
lca,1987,1830000.04292
lca,1988,1500000
lca,1989,5449999.80927
lca,1990,3230000.01907
lca,1991,610000.01431
lca,1992,1500000
lca,1993,3690000.05722
lca,1994,4699999.80927
lca,1995,1019999.98093
lca,1996,-1000000
lca,1997,2220000.02861
lca,1998,-8220000.26703
lca,1999,-400000.00596
lca,2000,-209999.99344
lca,2001,-500000
lca,2002,-660000.02623
lca,2003,200000.00298
lca,2004,-27579999.92371
lca,2005,159999.99642
lca,2007,39999.99911
lca,2008,70000.0003
lca,2009,9999.99978
lca,2010,19999.99955
lca,2011,370000.00477
lca,2012,250000
lca,2013,159999.99642
lca,2014,310000.00238
lca,2015,270000.01073
lca,2016,59999.99866
lca,2017,150000.00596
lca,2018,100000.00149
lca,2019,720000.02861
lka,1962,2079999.92371
lka,1963,2039999.96185
lka,1964,1379999.99523
lka,1965,-250000
lka,1966,6579999.92371
lka,1967,11020000.45776
lka,1968,8640000.34332
lka,1969,10189999.58038
lka,1970,10319999.69482
lka,1971,13829999.92371
lka,1972,8300000.19073
lka,1973,3950000.04768
lka,1974,2079999.92371
lka,1975,4139999.86649
lka,1976,8090000.15259
lka,1977,5090000.15259
lka,1978,14869999.88556
lka,1979,25979999.54224
lka,1980,73250000
lka,1981,50400001.52588
lka,1982,55479999.54224
lka,1983,42299999.23706
lka,1984,28389999.38965
lka,1985,12260000.22888
lka,1986,17299999.23706
lka,1987,16290000.91553
lka,1988,30409999.84741
lka,1989,30899999.61853
lka,1990,21329999.92371
lka,1991,20559999.46594
lka,1992,16260000.22888
lka,1993,11720000.26703
lka,1994,12369999.88556
lka,1995,13550000.19073
lka,1996,12100000.38147
lka,1997,17440000.53406
lka,1998,13600000.38147
lka,1999,9319999.69482
lka,2000,9880000.11444
lka,2001,15020000.45776
lka,2002,7679999.82834
lka,2003,9270000.45776
lka,2004,16819999.69482
lka,2005,13720000.26703
lka,2006,6860000.13351
lka,2007,11500000
lka,2008,1750000
lka,2009,18149999.61853
lka,2010,-8500000
lka,2011,4219999.79019
lka,2012,8649999.61853
lka,2013,14470000.26703
lka,2014,8619999.88556
lka,2015,37610000.61035
lka,2016,7409999.84741
lka,2017,7320000.17166
lka,2018,11260000.22888
lka,2019,11350000.38147
lso,1960,1509999.99046
lso,1961,4099999.90463
lso,1962,5699999.80927
lso,1963,5420000.07629
lso,1964,5400000.09537
lso,1965,8859999.65668
lso,1966,10789999.96185
lso,1967,10979999.54224
lso,1968,10329999.92371
lso,1969,8880000.11444
lso,1970,1519999.98093
lso,1971,7389999.86649
lso,1972,5960000.03815
lso,1973,4500000
lso,1974,5880000.11444
lso,1975,8670000.07629
lso,1976,3720000.02861
lso,1977,3779999.97139
lso,1978,9939999.58038
lso,1979,13970000.26703
lso,1980,10100000.38147
lso,1981,10539999.96185
lso,1982,6539999.96185
lso,1983,7070000.17166
lso,1984,6949999.80927
lso,1985,3049999.95232
lso,1986,5500000
lso,1987,6360000.13351
lso,1988,8689999.58038
lso,1989,9829999.92371
lso,1990,10279999.73297
lso,1991,12600000.38147
lso,1992,10750000
lso,1993,9710000.03815
lso,1994,7409999.84741
lso,1995,9729999.54224
lso,1996,7949999.80927
lso,1997,7429999.82834
lso,1998,8739999.77112
lso,1999,4380000.11444
lso,2000,4500000
lso,2001,4110000.13351
lso,2002,1730000.01907
lso,2003,5130000.11444
lso,2004,7239999.77112
lso,2005,7630000.11444
lso,2006,7579999.92371
lso,2007,8069999.69482
lso,2008,7909999.84741
lso,2009,8159999.84741
lso,2010,4820000.17166
lso,2011,1850000.02384
lso,2012,4960000.03815
lso,2013,4260000.22888
lso,2014,340000.00358
lso,2015,660000.02623
lso,2016,7679999.82834
lso,2017,460000.00834
lso,2018,349999.99404
lso,2019,319999.99285
ltu,1991,9999.99978
ltu,1992,280000.00119
ltu,1993,1440000.05722
ltu,1994,1679999.94755
ltu,1995,1460000.03815
ltu,1996,1299999.95232
ltu,1997,1340000.03338
ltu,1998,490000.00954
ltu,1999,449999.98808
ltu,2000,259999.99046
ltu,2001,180000.00715
ltu,2002,119999.99732
ltu,2003,100000.00149
lva,1992,59999.99866
lva,1993,740000.00954
lva,1994,1289999.96185
lva,1995,1230000.01907
lva,1996,1279999.97139
lva,1997,1120000.00477
lva,1998,759999.99046
lva,1999,289999.99166
lva,2000,379999.99523
lva,2001,100000.00149
lva,2002,109999.9994
lva,2003,100000.00149
mar,1960,29999.99933
mar,1961,29999.99933
mar,1964,79999.99821
mar,1966,9999.99978
mar,1967,19999.99955
mar,1968,100000.00149
mar,1969,70000.0003
mar,1970,39999.99911
mar,1971,50000.00075
mar,1972,59999.99866
mar,1973,50000.00075
mar,1974,39999.99911
mar,1975,59999.99866
mar,1976,59999.99866
mar,1977,79999.99821
mar,1978,59999.99866
mar,1979,70000.0003
mar,1980,159999.99642
mar,1981,25190000.53406
mar,1982,6610000.13351
mar,1983,150000.00596
mar,1984,280000.00119
mar,1985,119999.99732
mar,1986,230000.00417
mar,1987,300000.01192
mar,1988,1169999.95708
mar,1989,759999.99046
mar,1990,18659999.84741
mar,1991,1480000.01907
mar,1992,5909999.84741
mar,1993,1179999.94755
mar,1994,15189999.58038
mar,1995,949999.98808
mar,1996,469999.99881
mar,1997,579999.98331
mar,1998,540000.02146
mar,1999,419999.98689
mar,2000,230000.00417
mar,2001,189999.99762
mar,2004,129999.99523
mar,2007,340000.00358
mar,2008,6679999.82834
mar,2009,4760000.22888
mar,2010,3220000.02861
mar,2011,4380000.11444
mar,2012,8619999.88556
mar,2013,5989999.77112
mar,2014,13119999.88556
mar,2015,5460000.03815
mar,2016,4260000.22888
mar,2017,7349999.90463
mar,2018,7039999.96185
mar,2019,12319999.69482
mda,1993,39999.99911
mda,1994,209999.99344
mda,1995,430000.00715
mda,1996,800000.01192
mda,1997,970000.02861
mda,1998,1580000.04292
mda,1999,1070000.05245
mda,2000,1110000.01431
mda,2001,2529999.97139
mda,2002,3319999.93324
mda,2003,5309999.94278
mda,2004,4860000.13351
mda,2005,2960000.03815
mda,2006,3420000.07629
mda,2007,6800000.19073
mda,2008,6099999.90463
mda,2009,3220000.02861
mda,2010,14460000.03815
mda,2011,2430000.06676
mda,2012,1870000.00477
mda,2013,1679999.94755
mda,2014,2410000.08583
mda,2015,1970000.02861
mda,2016,280000.00119
mda,2017,280000.00119
mda,2018,300000.01192
mda,2019,1080000.04292
mdg,1964,9999.99978
mdg,1966,9999.99978
mdg,1967,19999.99955
mdg,1968,119999.99732
mdg,1969,100000.00149
mdg,1970,150000.00596
mdg,1971,119999.99732
mdg,1972,119999.99732
mdg,1973,150000.00596
mdg,1974,270000.01073
mdg,1975,79999.99821
mdg,1976,100000.00149
mdg,1977,209999.99344
mdg,1978,319999.99285
mdg,1979,209999.99344
mdg,1980,1259999.99046
mdg,1981,610000.01431
mdg,1982,980000.01907
mdg,1983,300000.01192
mdg,1984,490000.00954
mdg,1985,610000.01431
mdg,1986,750000
mdg,1987,899999.97616
mdg,1988,769999.98093
mdg,1989,519999.98093
mdg,1990,1080000.04292
mdg,1991,1200000.04768
mdg,1992,1169999.95708
mdg,1993,1509999.99046
mdg,1994,1190000.05722
mdg,1995,1320000.05245
mdg,1996,980000.01907
mdg,1997,1179999.94755
mdg,1998,879999.99523
mdg,1999,860000.01431
mdg,2000,2119999.88556
mdg,2001,2500000
mdg,2002,709999.97854
mdg,2003,5059999.94278
mdg,2004,27469999.31335
mdg,2005,13449999.80927
mdg,2006,5119999.88556
mdg,2007,1279999.97139
mdg,2008,2420000.07629
mdg,2009,1299999.95232
mdg,2010,-289999.99166
mdg,2011,810000.00238
mdg,2012,2849999.90463
mdg,2013,569999.99285
mdg,2014,-330000.01311
mdg,2015,2039999.96185
mdg,2016,870000.00477
mdg,2017,2789999.96185
mdg,2018,3150000.09537
mdg,2019,4059999.94278
mdv,1960,19999.99955
mdv,1961,239999.99464
mdv,1962,449999.98808
mdv,1963,259999.99046
mdv,1964,250000
mdv,1965,79999.99821
mdv,1966,379999.99523
mdv,1967,270000.01073
mdv,1968,70000.0003
mdv,1969,19999.99955
mdv,1970,59999.99866
mdv,1971,629999.99523
mdv,1972,310000.00238
mdv,1973,239999.99464
mdv,1974,59999.99866
mdv,1975,119999.99732
mdv,1976,189999.99762
mdv,1977,270000.01073
mdv,1978,100000.00149
mdv,1979,59999.99866
mdv,1980,209999.99344
mdv,1981,939999.99762
mdv,1982,550000.01192
mdv,1983,759999.99046
mdv,1984,340000.00358
mdv,1985,779999.97139
mdv,1986,689999.99762
mdv,1987,1149999.97616
mdv,1988,1539999.96185
mdv,1989,980000.01907
mdv,1990,1409999.96662
mdv,1991,1419999.95708
mdv,1992,1039999.96185
mdv,1993,939999.99762
mdv,1994,730000.01907
mdv,1995,1220000.02861
mdv,1996,670000.01669
mdv,1997,409999.99642
mdv,1998,439999.99762
mdv,1999,500000
mdv,2000,490000.00954
mdv,2001,340000.00358
mdv,2002,389999.98569
mdv,2003,340000.00358
mdv,2004,370000.00477
mdv,2005,1840000.03338
mdv,2007,90000.00358
mdv,2008,100000.00149
mdv,2009,379999.99523
mdv,2010,259999.99046
mdv,2011,270000.01073
mdv,2012,349999.99404
mdv,2013,239999.99464
mdv,2014,-90000.00358
mdv,2015,280000.00119
mdv,2016,189999.99762
mdv,2017,300000.01192
mdv,2018,379999.99523
mdv,2019,810000.00238
mex,1964,19999.99955
mex,1965,59999.99866
mex,1966,200000.00298
mex,1967,90000.00358
mex,1968,129999.99523
mex,1969,180000.00715
mex,1970,239999.99464
mex,1971,189999.99762
mex,1972,330000.01311
mex,1973,709999.97854
mex,1974,949999.98808
mex,1975,1629999.99523
mex,1976,1139999.98569
mex,1977,1480000.01907
mex,1978,1590000.03338
mex,1979,2519999.98093
mex,1980,3670000.07629
mex,1981,2970000.02861
mex,1982,60099998.47412
mex,1983,4289999.96185
mex,1984,689999.99762
mex,1985,1000000
mex,1986,1179999.94755
mex,1987,1029999.97139
mex,1988,2230000.01907
mex,1989,2109999.8951
mex,1990,1960000.03815
mex,1991,2400000.09537
mex,1992,3180000.06676
mex,1993,3519999.98093
mex,1994,5239999.77112
mex,1995,4409999.84741
mex,1996,5730000.01907
mex,1997,5460000.03815
mex,1998,6880000.11444
mex,1999,5369999.88556
mex,2000,5659999.84741
mex,2001,1299999.95232
mex,2002,2599999.90463
mex,2003,-3640000.1049
mex,2004,150000.00596
mex,2005,-9670000.07629
mex,2007,2299999.95232
mex,2008,6750000
mex,2009,11640000.34332
mex,2010,9409999.84741
mex,2011,5760000.22888
mex,2012,5889999.86649
mex,2013,8949999.80927
mex,2014,-1580000.04292
mex,2015,19750000
mex,2016,15470000.26703
mex,2017,17110000.61035
mex,2018,22159999.84741
mex,2019,31209999.08447
mhl,2011,9999.99978
mhl,2012,9999.99978
mhl,2013,0
mhl,2017,310000.00238
mhl,2018,79999.99821
mhl,2019,109999.9994
mkd,1995,860000.01431
mkd,1996,1149999.97616
mkd,1997,949999.98808
mkd,1998,879999.99523
mkd,1999,12149999.61853
mkd,2000,8510000.22888
mkd,2001,7349999.90463
mkd,2002,7639999.86649
mkd,2003,2170000.07629
mkd,2004,2990000.00954
mkd,2005,2779999.97139
mkd,2006,629999.99523
mkd,2007,1929999.94755
mkd,2008,2140000.1049
mkd,2009,1950000.04768
mkd,2010,1149999.97616
mkd,2011,990000.00954
mkd,2012,2180000.06676
mkd,2013,3009999.99046
mkd,2014,3519999.98093
mkd,2015,3279999.97139
mkd,2016,2480000.01907
mkd,2017,2519999.98093
mkd,2018,3960000.03815
mkd,2019,5320000.17166
mli,1965,70000.0003
mli,1966,79999.99821
mli,1967,9999.99978
mli,1970,9999.99978
mli,1971,19999.99955
mli,1972,180000.00715
mli,1973,79999.99821
mli,1974,1740000.00954
mli,1975,3670000.07629
mli,1976,829999.98331
mli,1977,460000.00834
mli,1978,280000.00119
mli,1979,1039999.96185
mli,1980,540000.02146
mli,1981,569999.99285
mli,1982,189999.99762
mli,1983,289999.99166
mli,1984,709999.97854
mli,1985,959999.97854
mli,1986,1740000.00954
mli,1987,1610000.01431
mli,1988,2130000.11444
mli,1989,1899999.97616
mli,1990,1740000.00954
mli,1991,2599999.90463
mli,1992,2259999.99046
mli,1993,1649999.97616
mli,1994,1480000.01907
mli,1995,1690000.05722
mli,1996,13869999.88556
mli,1997,1490000.00954
mli,1998,1320000.05245
mli,1999,1200000.04768
mli,2000,1000000
mli,2001,1139999.98569
mli,2002,6840000.15259
mli,2003,209999.99344
mli,2004,370000.00477
mli,2005,1309999.94278
mli,2006,4119999.88556
mli,2007,-439999.99762
mli,2009,29999.99933
mli,2010,50000.00075
mli,2011,9999.99978
mli,2012,649999.97616
mli,2013,1610000.01431
mli,2014,3460000.03815
mli,2015,-9479999.54224
mli,2016,3390000.1049
mli,2017,3450000.04768
mli,2018,8359999.65668
mli,2019,6630000.11444
mlt,1960,12319999.69482
mlt,1961,9770000.45776
mlt,1962,8760000.22888
mlt,1963,16940000.53406
mlt,1964,19040000.91553
mlt,1965,15859999.65668
mlt,1966,17069999.69482
mlt,1967,15550000.19073
mlt,1968,16040000.91553
mlt,1969,9300000.19073
mlt,1970,17290000.91553
mlt,1971,9140000.34332
mlt,1972,7130000.11444
mlt,1973,10869999.88556
mlt,1974,7760000.22888
mlt,1975,7309999.94278
mlt,1976,6269999.98093
mlt,1977,6050000.19073
mlt,1978,6960000.03815
mlt,1979,300000.01192
mlt,1981,70000.0003
mlt,1982,-50000.00075
mlt,1983,-90000.00358
mlt,1984,-180000.00715
mlt,1985,-189999.99762
mlt,1986,-259999.99046
mlt,1987,-319999.99285
mlt,1988,-330000.01311
mlt,1989,-90000.00358
mlt,1990,-50000.00075
mlt,1991,289999.99166
mlt,1992,430000.00715
mlt,1993,2069999.93324
mlt,1994,159999.99642
mlt,1995,289999.99166
mlt,1996,189999.99762
mlt,1997,-79999.99821
mlt,1998,259999.99046
mlt,1999,180000.00715
mlt,2000,170000.00179
mlt,2001,170000.00179
mlt,2002,90000.00358
mmr,1962,140000.0006
mmr,1963,259999.99046
mmr,1964,370000.00477
mmr,1965,360000.01431
mmr,1966,340000.00358
mmr,1967,419999.98689
mmr,1968,340000.00358
mmr,1969,560000.00238
mmr,1970,629999.99523
mmr,1971,649999.97616
mmr,1972,720000.02861
mmr,1973,810000.00238
mmr,1974,1539999.96185
mmr,1975,1049999.95232
mmr,1976,1470000.02861
mmr,1977,4309999.94278
mmr,1978,2640000.1049
mmr,1979,5960000.03815
mmr,1980,15109999.65668
mmr,1981,10810000.41962
mmr,1982,5980000.01907
mmr,1983,2730000.01907
mmr,1984,1100000.02384
mmr,1985,1269999.98093
mmr,1986,4320000.17166
mmr,1987,7659999.84741
mmr,1988,3960000.03815
mmr,1989,1149999.97616
mmr,1990,159999.99642
mmr,1991,50000.00075
mmr,1992,90000.00358
mmr,1993,259999.99046
mmr,1994,620000.00477
mmr,1995,439999.99762
mmr,1996,419999.98689
mmr,1997,509999.99046
mmr,1998,600000.02384
mmr,1999,1149999.97616
mmr,2000,1039999.96185
mmr,2001,1690000.05722
mmr,2002,6449999.80927
mmr,2003,11090000.15259
mmr,2004,11979999.54224
mmr,2005,10579999.92371
mmr,2006,13470000.26703
mmr,2007,17969999.31335
mmr,2008,82349998.47412
mmr,2009,53139999.38965
mmr,2010,44169998.16895
mmr,2011,62200000.76294
mmr,2012,48060001.37329
mmr,2013,155820007.32422
mmr,2014,120639999.38965
mmr,2015,174020004.27246
mmr,2016,144289993.28613
mmr,2017,155690002.44141
mmr,2018,133740005.49316
mmr,2019,144240005.49316
mne,2007,289999.99166
mne,2008,740000.00954
mne,2009,460000.00834
mne,2010,209999.99344
mne,2011,330000.01311
mne,2012,769999.98093
mne,2013,839999.97377
mne,2014,829999.98331
mne,2015,1539999.96185
mne,2016,790000.02146
mne,2017,1340000.03338
mne,2018,1350000.02384
mne,2019,4860000.13351
mng,1990,9999.99978
mng,1992,70000.0003
mng,1993,1190000.05722
mng,1994,1429999.94755
mng,1995,1539999.96185
mng,1996,540000.02146
mng,1997,670000.01669
mng,1998,699999.98808
mng,1999,680000.00715
mng,2000,750000
mng,2001,2089999.91417
mng,2002,569999.99285
mng,2003,560000.00238
mng,2004,349999.99404
mng,2005,270000.01073
mng,2006,439999.99762
mng,2007,1169999.95708
mng,2008,1179999.94755
mng,2009,709999.97854
mng,2010,829999.98331
mng,2011,180000.00715
mng,2012,4650000.09537
mng,2013,670000.01669
mng,2014,730000.01907
mng,2015,970000.02861
mng,2016,490000.00954
mng,2017,579999.98331
mng,2018,1720000.02861
mng,2019,2259999.99046
moz,1966,910000.02623
moz,1975,59999.99866
moz,1976,29999.99933
moz,1977,5059999.94278
moz,1978,11199999.80927
moz,1979,13510000.22888
moz,1980,10770000.45776
moz,1981,10909999.84741
moz,1982,3359999.8951
moz,1983,2440000.05722
moz,1984,5250000
moz,1985,9409999.84741
moz,1986,9060000.41962
moz,1987,35310001.37329
moz,1988,52119998.93188
moz,1989,34720001.2207
moz,1990,43169998.16895
moz,1991,37610000.61035
moz,1992,40689998.62671
moz,1993,47040000.91553
moz,1994,38720001.2207
moz,1995,35560001.37329
moz,1996,35389999.38965
moz,1997,72480003.35693
moz,1998,52950000.76294
moz,1999,49430000.30518
moz,2000,82660003.66211
moz,2001,185149993.89648
moz,2002,47979999.54224
moz,2003,63369998.93188
moz,2004,65919998.16895
moz,2005,80839996.33789
moz,2006,99360000.61035
moz,2007,115690002.44141
moz,2008,197880004.88281
moz,2009,54889999.38965
moz,2010,104419998.16894
moz,2011,186399993.89648
moz,2012,129600006.10352
moz,2013,123099998.47412
moz,2014,138240005.49316
moz,2015,77129997.25342
moz,2016,73589996.33789
moz,2017,74069999.69482
moz,2018,94559997.55859
moz,2019,132190002.44141
mrt,1964,70000.0003
mrt,1972,79999.99821
mrt,1973,50000.00075
mrt,1975,19999.99955
mrt,1976,19999.99955
mrt,1977,29999.99933
mrt,1978,1009999.99046
mrt,1979,-90000.00358
mrt,1980,100000.00149
mrt,1981,750000
mrt,1982,79999.99821
mrt,1983,1559999.94278
mrt,1984,519999.98093
mrt,1985,1149999.97616
mrt,1986,310000.00238
mrt,1987,289999.99166
mrt,1988,330000.01311
mrt,1989,250000
mrt,1990,119999.99732
mrt,1991,500000
mrt,1992,209999.99344
mrt,1993,200000.00298
mrt,1994,779999.97139
mrt,1995,1169999.95708
mrt,1996,529999.97139
mrt,1997,419999.98689
mrt,1998,720000.02861
mrt,1999,319999.99285
mrt,2000,990000.00954
mrt,2001,1029999.97139
mrt,2002,19370000.83923
mrt,2003,1629999.99523
mrt,2004,509999.99046
mrt,2006,980000.01907
mrt,2007,70000.0003
mrt,2009,779999.97139
mrt,2011,1450000.04768
mrt,2012,340000.00358
mrt,2013,180000.00715
mrt,2014,939999.99762
mrt,2015,180000.00715
mrt,2017,79999.99821
mrt,2018,50000.00075
mrt,2019,19999.99955
mus,1960,439999.99762
mus,1961,5360000.13351
mus,1962,4090000.15259
mus,1963,5539999.96185
mus,1964,1879999.99523
mus,1965,1669999.95708
mus,1966,3779999.97139
mus,1967,4519999.98093
mus,1968,9109999.65668
mus,1969,4239999.77112
mus,1970,3720000.02861
mus,1971,3710000.03815
mus,1972,2400000.09537
mus,1973,3630000.11444
mus,1974,4489999.77112
mus,1975,3789999.96185
mus,1976,2059999.94278
mus,1977,1590000.03338
mus,1978,1309999.94278
mus,1979,2819999.93324
mus,1980,3670000.07629
mus,1981,4000000
mus,1982,949999.98808
mus,1983,560000.00238
mus,1984,-270000.01073
mus,1985,939999.99762
mus,1986,5909999.84741
mus,1987,5769999.98093
mus,1988,2180000.06676
mus,1989,2700000.04768
mus,1990,1820000.05245
mus,1991,829999.98331
mus,1992,1529999.97139
mus,1993,699999.98808
mus,1994,379999.99523
mus,1995,1820000.05245
mus,1996,829999.98331
mus,1997,1409999.96662
mus,1998,1710000.03815
mus,1999,529999.97139
mus,2000,730000.01907
mus,2001,2309999.94278
mus,2002,239999.99464
mus,2003,-1210000.03815
mus,2004,159999.99642
mus,2005,-800000.01192
mus,2006,-109999.9994
mus,2007,109999.9994
mus,2008,600000.02384
mus,2009,20760000.22888
mus,2010,5530000.20981
mus,2011,13539999.96185
mus,2012,29999.99933
mus,2013,509999.99046
mus,2014,1230000.01907
mus,2015,1190000.05722
mus,2016,259999.99046
mus,2017,409999.99642
mus,2018,680000.00715
mus,2019,2559999.94278
mwi,1960,4159999.84741
mwi,1961,8229999.54224
mwi,1962,11579999.92371
mwi,1963,16440000.53406
mwi,1964,30219999.31335
mwi,1965,30440000.53406
mwi,1966,24659999.84741
mwi,1967,23069999.69482
mwi,1968,18110000.61035
mwi,1969,16059999.46594
mwi,1970,17229999.54224
mwi,1971,13550000.19073
mwi,1972,18950000.76294
mwi,1973,14800000.19073
mwi,1974,16629999.16077
mwi,1975,21260000.22888
mwi,1976,21569999.69482
mwi,1977,19149999.61853
mwi,1978,20200000.76294
mwi,1979,33180000.30518
mwi,1980,25350000.38147
mwi,1981,24940000.53406
mwi,1982,20180000.30518
mwi,1983,15069999.69482
mwi,1984,14340000.15259
mwi,1985,13850000.38147
mwi,1986,11510000.22888
mwi,1987,31649999.61853
mwi,1988,53069999.69482
mwi,1989,51790000.91553
mwi,1990,50689998.62671
mwi,1991,50470001.2207
mwi,1992,39459999.08447
mwi,1993,21250000
mwi,1994,55849998.47412
mwi,1995,47650001.52588
mwi,1996,83550003.05176
mwi,1997,28379999.16077
mwi,1998,56650001.52588
mwi,1999,77269996.64307
mwi,2000,96889999.38965
mwi,2001,63939998.62671
mwi,2002,50189998.62671
mwi,2003,106349998.47412
mwi,2004,119500000
mwi,2005,101959999.08447
mwi,2006,170940002.44141
mwi,2007,133720001.2207
mwi,2008,146850006.10352
mwi,2009,111699996.94824
mwi,2010,148029998.7793
mwi,2011,104059997.55859
mwi,2012,196910003.66211
mwi,2013,177139999.38965
mwi,2014,99559997.55859
mwi,2015,130729995.72754
mwi,2016,138639999.38965
mwi,2017,115330001.83106
mwi,2018,112160003.66211
mwi,2019,103860000.61035
mys,1960,11939999.58038
