geo,time,dt_oda_odat_gn_zs
png,2000,8.32571
png,2001,7.27337
png,2002,7.34052
png,2003,7.1201
png,2004,7.3659
png,2005,5.92786
png,2006,3.63435
png,2007,3.7242
png,2008,2.77887
png,2009,3.76634
png,2010,3.90125
png,2011,3.78836
png,2012,3.31849
png,2013,3.36431
png,2014,2.55123
png,2015,2.77285
png,2016,2.58938
png,2017,2.38909
png,2018,3.36421
png,2019,2.81496
pry,1995,1.48553
pry,1996,0.77312
pry,1997,0.89737
pry,1998,0.71298
pry,1999,0.91386
pry,2000,1.03577
pry,2001,0.90974
pry,2002,1.00012
pry,2003,1.001
pry,2004,0.41415
pry,2005,0.67946
pry,2006,0.56976
pry,2007,0.71558
pry,2008,0.58945
pry,2009,0.75983
pry,2010,0.43337
pry,2011,0.24558
pry,2012,0.32831
pry,2013,0.35223
pry,2014,0.16039
pry,2015,0.17268
pry,2016,0.25558
pry,2017,0.37857
pry,2018,0.42315
pry,2019,0.35318
pse,1994,14.72177
pse,1995,13.81051
pse,1996,14.40819
pse,1997,14.3228
pse,1998,12.79787
pse,1999,11.55323
pse,2000,14.2039
pse,2001,23.07794
pse,2002,25.74006
pse,2003,24.73093
pse,2004,24.02749
pse,2005,18.5528
pse,2006,23.57085
pse,2007,26.9634
pse,2008,30.94679
pse,2009,32.81197
pse,2010,24.43982
pse,2011,20.39897
pse,2012,15.35378
pse,2013,17.73212
pse,2014,16.07932
pse,2015,11.93646
pse,2016,13.88154
pse,2017,11.76086
pse,2018,12.04428
pse,2019,11.0804
pyf,1966,6.23205
pyf,1967,6.85116
pyf,1968,7.01876
pyf,1969,7.61081
pyf,1970,7.78236
pyf,1971,6.63153
pyf,1972,8.43657
pyf,1973,11.67525
pyf,1974,6.78146
pyf,1975,10.39229
pyf,1976,10.60378
pyf,1977,10.49303
pyf,1978,9.01476
pyf,1979,11.84496
pyf,1980,11.70648
pyf,1981,11.45962
pyf,1982,13.46483
pyf,1983,13.30943
pyf,1984,12.47578
pyf,1985,11.41099
pyf,1986,10.75813
pyf,1987,11.57912
pyf,1988,12.3231
pyf,1989,10.94725
pyf,1990,8.16231
pyf,1991,9.53275
pyf,1992,9.1841
pyf,1993,9.02642
pyf,1994,10.44525
pyf,1995,11.32314
pyf,1996,10.21747
pyf,1997,10.29951
pyf,1998,9.81071
pyf,1999,9.25727
qat,1970,0.02085
qat,1971,0.02811
qat,1972,0.04471
qat,1973,0.04353
qat,1974,0.02162
qat,1975,0.03204
qat,1976,0.04176
qat,1977,0.0265
qat,1978,0.00385
qat,1979,0.00329
qat,1980,0.00645
qat,1981,0.00924
qat,1982,0.01056
qat,1983,0.01516
qat,1984,0.0188
qat,1985,0.02767
qat,1986,0.0414
qat,1987,0.04776
qat,1988,0.02887
qat,1989,0.07463
qat,1990,0.03917
qat,1991,0.04066
qat,1992,0.03711
qat,1993,0.05119
qat,1994,0.04243
qat,1995,0.04466
rwa,1960,6.32773
rwa,1961,5.88524
rwa,1962,8.848
rwa,1963,5.25
rwa,1964,5.56923
rwa,1965,5.49059
rwa,1966,9.56429
rwa,1967,8.4169
rwa,1968,9.33798
rwa,1969,9.35347
rwa,1970,9.88182
rwa,1971,11.27147
rwa,1972,12.20403
rwa,1973,13.47326
rwa,1974,15.21555
rwa,1975,15.89389
rwa,1976,12.41929
rwa,1977,12.78258
rwa,1978,13.78787
rwa,1979,13.30247
rwa,1980,12.26437
rwa,1981,10.82522
rwa,1982,10.59429
rwa,1983,10.0235
rwa,1984,10.24732
rwa,1985,10.34725
rwa,1986,10.60132
rwa,1987,11.15069
rwa,1988,10.28302
rwa,1989,9.42031
rwa,1990,11.34327
rwa,1991,18.89716
rwa,1992,17.28427
rwa,1993,18.09054
rwa,1994,94.94603
rwa,1995,53.48063
rwa,1996,34.00428
rwa,1997,12.51895
rwa,1998,17.77234
rwa,1999,17.4016
rwa,2000,15.66435
rwa,2001,15.68025
rwa,2002,18.48099
rwa,2003,15.94837
rwa,2004,20.97284
rwa,2005,19.71441
rwa,2006,18.40927
rwa,2007,19.25623
rwa,2008,18.20038
rwa,2009,16.58077
rwa,2010,17.01969
rwa,2011,18.51181
rwa,2012,11.64131
rwa,2013,14.13738
rwa,2014,12.85376
rwa,2015,12.99365
rwa,2016,13.6116
rwa,2017,13.73999
rwa,2018,12.04896
rwa,2019,11.90148
sau,1960,0.56718
sau,1961,-0.01219
sau,1962,-0.59549
sau,1963,-0.14187
sau,1964,-0.02144
sau,1965,0.01568
sau,1966,0.01238
sau,1967,0.01594
sau,1968,0.01411
sau,1969,0.03567
sau,1970,0.03346
sau,1971,0.0334
sau,1972,0.02981
sau,1973,0.0242
sau,1974,0.00883
sau,1975,0.00668
sau,1976,0.00276
sau,1977,0.00901
sau,1978,0.00777
sau,1979,0.00984
sau,1980,0.008
sau,1981,0.01409
sau,1982,0.02971
sau,1983,0.03098
sau,1984,0.02795
sau,1985,0.02399
sau,1986,0.03093
sau,1987,0.02231
sau,1988,0.01909
sau,1989,0.01299
sau,1990,0.012
sau,1991,0.01023
sau,1992,0.03593
sau,1993,0.02144
sau,1994,0.0123
sau,1995,0.01167
sau,1996,0.00887
sau,1997,0.00083
sau,1998,0.0112
sau,1999,0.01352
sau,2000,0.01153
sau,2001,0.00705
sau,2002,0.00879
sau,2003,0.00637
sau,2004,0.00777
sau,2005,0.00758
sau,2006,0.00638
sau,2007,-0.03103
sdn,1960,2.0997
sdn,1961,1.01339
sdn,1962,0.63737
sdn,1963,0.97025
sdn,1964,1.2471
sdn,1965,1.75367
sdn,1966,2.18862
sdn,1967,0.79745
sdn,1968,1.66609
sdn,1969,0.41796
sdn,1970,0.32172
sdn,1971,0.33776
sdn,1972,2.22803
sdn,1973,1.04883
sdn,1974,4.59996
sdn,1975,5.3073
sdn,1976,3.79195
sdn,1977,3.53361
sdn,1978,4.96052
sdn,1979,7.75728
sdn,1980,9.06623
sdn,1981,6.54543
sdn,1982,8.25878
sdn,1983,11.89638
sdn,1984,6.59487
sdn,1985,9.37264
sdn,1986,6.12776
sdn,1987,4.55702
sdn,1988,6.28094
sdn,1989,5.11055
sdn,1990,7.43506
sdn,1991,8.86686
sdn,1992,8.65945
sdn,1993,5.58123
sdn,1994,3.43261
sdn,1995,1.83782
sdn,1996,2.51822
sdn,1997,1.2256
sdn,1998,1.9408
sdn,1999,2.40931
sdn,2000,1.93539
sdn,2001,1.27057
sdn,2002,1.75701
sdn,2003,3.02753
sdn,2004,3.8953
sdn,2005,5.39689
sdn,2006,4.73622
sdn,2007,3.70817
sdn,2008,4.15153
sdn,2009,4.69667
sdn,2010,3.69707
sdn,2011,3.40064
sdn,2012,3.84496
sdn,2013,3.74735
sdn,2014,1.80091
sdn,2015,1.91778
sdn,2016,1.9373
sdn,2017,2.17603
sdn,2018,3.31878
sdn,2019,6.62166
sen,1968,3.79854
sen,1969,4.47344
sen,1970,3.31478
sen,1971,4.0239
sen,1972,3.01439
sen,1973,4.30219
sen,1974,6.74152
sen,1975,5.0605
sen,1976,4.20292
sen,1977,4.15056
sen,1978,6.6317
sen,1979,7.58561
sen,1980,5.92058
sen,1981,9.9047
sen,1982,7.30104
sen,1983,9.41655
sen,1984,10.77514
sen,1985,7.86815
sen,1986,11.10064
sen,1987,10.56169
sen,1988,9.67305
sen,1989,11.53629
sen,1990,11.28316
sen,1991,8.888
sen,1992,8.67305
sen,1993,6.87095
sen,1994,12.98912
sen,1995,10.57024
sen,1996,8.84689
sen,1997,7.11175
sen,1998,7.78454
sen,1999,8.24577
sen,2000,7.29691
sen,2001,6.58762
sen,2002,6.44939
sen,2003,5.28311
sen,2004,10.67782
sen,2005,6.42295
sen,2006,7.47231
sen,2007,6.21633
sen,2008,6.342
sen,2009,6.37222
sen,2010,5.86306
sen,2011,6.01514
sen,2012,6.19705
sen,2013,5.34787
sen,2014,5.7091
sen,2015,5.00139
sen,2016,3.94362
sen,2017,4.44982
sen,2018,4.43663
sen,2019,6.37442
sgp,1960,-0.03205
sgp,1961,0.00128
sgp,1962,0.1211
sgp,1963,0.06598
sgp,1964,0.04878
sgp,1965,0.22663
sgp,1966,0.20864
sgp,1967,0.58189
sgp,1968,0.31701
sgp,1969,0.90663
sgp,1970,1.47761
sgp,1971,1.36783
sgp,1972,1.09773
sgp,1973,0.69762
sgp,1974,0.41013
sgp,1975,0.206
sgp,1976,0.17496
sgp,1977,0.18815
sgp,1978,0.08841
sgp,1979,0.0596
sgp,1980,0.12307
sgp,1981,0.16377
sgp,1982,0.13474
sgp,1983,0.08398
sgp,1984,0.20556
sgp,1985,0.12131
sgp,1986,0.15861
sgp,1987,0.11516
sgp,1988,0.08827
sgp,1989,0.31384
sgp,1990,-0.00486
sgp,1991,0.01735
sgp,1992,0.03823
sgp,1993,0.03985
sgp,1994,0.02285
sgp,1995,0.01884
slb,1972,45.32969
slb,1973,30.73456
slb,1974,21.02446
slb,1975,45.06606
slb,1976,36.53057
slb,1977,27.42072
slb,1978,38.26102
slb,1979,24.99381
slb,1980,24.40738
slb,1981,14.59736
slb,1982,14.28351
slb,1983,14.81432
slb,1984,10.65679
slb,1985,11.88354
slb,1986,19.51864
slb,1987,35.62537
slb,1988,31.01178
slb,1989,27.6961
slb,1990,19.86458
slb,1991,16.85143
slb,1992,17.10566
slb,1993,17.99459
slb,1994,11.72392
slb,1995,10.33656
slb,1996,8.49001
slb,1997,8.06696
slb,1998,6.36522
slb,1999,8.50611
slb,2000,16.44824
slb,2001,14.45026
slb,2002,7.72438
slb,2003,17.74317
slb,2004,30.40456
slb,2005,41.1248
slb,2006,38.04951
slb,2007,40.43022
slb,2008,34.84543
slb,2009,30.2582
slb,2010,41.4565
slb,2011,33.59067
slb,2012,26.90887
slb,2013,22.49342
slb,2014,15.1879
slb,2015,14.81298
slb,2016,13.13913
slb,2017,12.84677
slb,2018,12.5842
slb,2019,14.41195
sle,1964,2.69408
sle,1965,4.86039
sle,1966,2.71371
sle,1967,2.13972
sle,1968,3.23086
sle,1969,2.13944
sle,1970,1.55763
sle,1971,2.53521
sle,1972,2.22978
sle,1973,2.49302
sle,1974,1.62443
sle,1975,2.49599
sle,1976,2.24056
sle,1977,3.78441
sle,1978,4.2565
sle,1979,4.89989
sle,1980,8.45875
sle,1981,5.48487
sle,1982,6.42914
sle,1983,6.72636
sle,1984,5.47516
sle,1985,7.70273
sle,1986,20.08234
sle,1987,9.84784
sle,1988,10.17149
sle,1989,11.15339
sle,1990,10.2304
sle,1991,14.35122
sle,1992,21.9822
sle,1993,28.48599
sle,1994,34.28156
sle,1995,25.9347
sle,1996,20.07396
sle,1997,14.16825
sle,1998,16.71536
sle,1999,11.43154
sle,2000,29.31997
sle,2001,31.47091
sle,2002,31.32577
sle,2003,24.81344
sle,2004,26.56172
sle,2005,21.08411
sle,2006,20.58374
sle,2007,24.3132
sle,2008,14.04651
sle,2009,16.78406
sle,2010,17.5832
sle,2011,14.60982
sle,2012,11.20658
sle,2013,9.17698
sle,2014,18.66835
sle,2015,22.74886
sle,2016,21.15543
sle,2017,14.90982
sle,2018,13.3732
sle,2019,14.77301
slv,1965,1.66797
slv,1966,2.27302
slv,1967,1.50343
slv,1968,1.08018
slv,1969,1.22115
slv,1970,1.25432
slv,1971,0.88815
slv,1972,1.27014
slv,1973,0.86381
slv,1974,0.58794
slv,1975,0.9155
slv,1976,0.74231
slv,1977,0.88814
slv,1978,1.09472
slv,1979,1.08583
slv,1980,2.41135
slv,1981,3.54369
slv,1982,5.69695
slv,1983,7.40926
slv,1984,6.74199
slv,1985,8.83579
slv,1986,8.99816
slv,1987,10.98912
slv,1988,9.76094
slv,1989,8.96185
slv,1990,7.00416
slv,1991,5.32765
slv,1992,6.35762
slv,1993,5.19357
slv,1994,3.60309
slv,1995,3.16325
slv,1996,2.89563
slv,1997,2.64396
slv,1998,1.74008
slv,1999,1.79911
slv,2000,1.66877
slv,2001,2.10496
slv,2002,2.02143
slv,2003,1.64904
slv,2004,1.78896
slv,2005,1.53783
slv,2006,1.14533
slv,2007,0.64951
slv,2008,1.38261
slv,2009,1.71551
slv,2010,1.68858
slv,2011,1.51224
slv,2012,1.07192
slv,2013,0.8054
slv,2014,0.45491
slv,2015,0.40141
slv,2016,0.56208
slv,2017,0.64269
slv,2018,1.03231
slv,2019,1.19581
som,1960,11.91587
som,1961,12.12861
som,1962,11.69002
som,1963,14.0877
som,1964,9.48805
som,1965,11.77275
som,1966,19.57702
som,1967,5.31001
som,1968,11.15695
som,1969,10.78736
som,1970,8.55373
som,1971,9.24414
som,1972,7.12411
som,1973,10.01895
som,1974,17.23593
som,1975,23.25805
som,1976,12.51084
som,1977,47.22268
som,1978,46.64242
som,1979,46.25326
som,1980,79.6318
som,1981,55.04959
som,1982,62.17212
som,1983,46.85706
som,1984,46.69856
som,1985,42.3867
som,1986,58.0076
som,1987,61.29121
som,1988,44.15529
som,1989,41.30235
som,1990,61.65773
som,2013,23.21587
som,2014,22.22264
som,2015,23.77284
som,2016,21.52247
som,2017,31.57086
som,2018,27.08083
som,2019,28.96421
srb,1997,0.37877
srb,1998,0.5559
srb,1999,3.64568
srb,2000,16.49699
srb,2001,10.05802
srb,2002,12.22555
srb,2003,5.8642
srb,2004,4.47315
srb,2005,3.90526
srb,2006,4.92568
srb,2007,2.01422
srb,2008,1.92296
srb,2009,1.40045
srb,2010,1.61557
srb,2011,2.91243
srb,2012,2.59647
srb,2013,1.67767
srb,2014,0.81061
srb,2015,0.82631
srb,2016,1.64729
srb,2017,4.08557
srb,2018,2.22624
srb,2019,1.17093
ssd,2011,5.09734
ssd,2012,10.32774
ssd,2013,8.03578
ssd,2014,16.43036
ssd,2015,15.9162
stp,2001,52.44348
stp,2002,31.88342
stp,2003,38.01433
stp,2004,30.20996
stp,2005,24.49021
stp,2006,15.81533
stp,2007,33.24417
stp,2008,25.16105
stp,2009,16.24219
stp,2010,25.44578
stp,2011,31.63285
stp,2012,20.61086
stp,2013,17.73091
stp,2014,11.74817
stp,2015,15.53789
stp,2016,13.57776
stp,2017,10.74459
stp,2018,11.21852
stp,2019,12.06081
sur,1960,11.21424
sur,1961,12.54093
sur,1962,10.67938
sur,1963,18.58491
sur,1964,14.35613
sur,1965,13.60595
sur,1966,2.37565
sur,1967,2.22096
sur,1968,9.85651
sur,1969,9.2893
sur,1970,12.19618
sur,1971,12.06229
sur,1972,14.31883
sur,1973,10.9785
sur,1974,13.80363
sur,1975,11.60742
sur,1976,21.98852
sur,1977,14.96587
sur,1978,9.35253
sur,1979,12.79246
sur,1980,10.52085
sur,1981,10.72293
sur,1982,10.98861
sur,1983,0.43732
sur,1984,0.58463
sur,1985,1.0882
sur,1986,1.50366
sur,1987,1.90984
sur,1988,1.83174
sur,1989,9.38356
sur,1990,15.7741
sur,1991,9.69738
sur,1992,19.77622
sur,1993,18.5215
sur,1994,10.00346
sur,1995,11.14075
sur,1996,12.69974
sur,1997,8.37732
sur,1998,5.35546
sur,1999,3.98138
sur,2000,3.87147
sur,2001,3.26342
sur,2002,1.17403
sur,2003,0.9094
sur,2004,1.74571
sur,2005,2.44611
sur,2006,2.45074
sur,2007,5.12302
sur,2008,2.81479
sur,2009,3.98226
sur,2010,2.36416
sur,2011,1.83479
sur,2012,0.84282
sur,2013,0.61462
sur,2014,0.25898
sur,2015,0.31254
sur,2016,0.52459
sur,2017,0.62952
sur,2018,0.39294
sur,2019,0.65446
svn,1995,0.24484
svn,1996,0.38119
svn,1997,0.46556
svn,1998,0.17981
svn,1999,0.13683
svn,2000,0.30044
svn,2001,0.60194
svn,2002,0.22659
swz,1960,28.53073
swz,1961,31.27666
swz,1962,17.44037
swz,1963,14.1087
swz,1964,23.10823
swz,1965,25.5203
swz,1966,15.59678
swz,1967,14.52917
swz,1968,11.22675
swz,1969,10.66006
swz,1970,6.15776
swz,1971,1.66288
swz,1972,6.61599
swz,1973,5.44876
swz,1974,6.21492
swz,1990,4.56922
swz,1991,4.31686
swz,1992,4.09418
swz,1993,3.85801
swz,1994,4.11899
swz,1995,3.24525
swz,1996,1.90508
swz,1997,1.53331
swz,1998,2.1398
swz,1999,1.78222
swz,2000,0.74084
swz,2001,1.77224
swz,2002,1.54372
swz,2003,1.58606
swz,2004,0.79057
swz,2005,1.39166
swz,2006,1.05223
swz,2007,1.4434
swz,2008,2.12868
swz,2009,1.59122
swz,2010,2.1635
swz,2011,2.7404
swz,2012,1.96053
swz,2013,2.67695
swz,2014,2.03903
swz,2015,2.37286
swz,2016,4.08877
swz,2017,3.59335
swz,2018,2.79162
swz,2019,1.81558
syc,1960,9.18963
syc,1961,8.658
syc,1962,3.88888
syc,1963,4.61759
syc,1964,6.13175
syc,1965,9.97424
syc,1966,5.67764
syc,1967,13.51849
syc,1968,15.35578
syc,1969,7.87544
syc,1970,21.89539
syc,1971,35.38317
syc,1972,28.55952
syc,1973,21.74192
syc,1974,19.85607
syc,1975,15.70748
syc,1976,15.69483
syc,1977,17.95437
syc,1978,20.45137
syc,1979,21.22992
syc,1980,15.13846
syc,1981,11.02949
syc,1982,12.57966
syc,1983,10.8037
syc,1984,10.33156
syc,1985,13.52376
syc,1986,14.31529
syc,1987,10.26337
syc,1988,7.73525
syc,1989,6.74671
syc,1990,10.00475
syc,1991,6.25474
syc,1992,4.58322
syc,1993,4.26285
syc,1994,2.70828
syc,1995,2.69962
syc,1996,3.94641
syc,1997,3.12328
syc,1998,4.14533
syc,1999,2.22695
syc,2000,4.04632
syc,2001,2.21717
syc,2002,9.20241
syc,2003,1.41691
syc,2004,1.25242
syc,2005,1.85163
syc,2006,1.33526
syc,2007,0.63182
syc,2008,0.84295
syc,2009,2.92414
syc,2010,5.87623
syc,2011,2.39683
syc,2012,3.47391
syc,2013,2.17796
syc,2014,0.95185
syc,2015,0.52388
syc,2016,0.44023
syc,2017,1.14767
syr,2000,0.21815
syr,2001,0.19319
syr,2002,0.0758
syr,2003,0.1355
syr,2004,0.10213
syr,2005,0.05795
syr,2006,0.01391
syr,2007,0.04961
syr,2008,0.07704
syr,2009,0.09632
syr,2010,0.0555
syr,2011,0.55947
syr,2012,4.06398
syr,2013,18.68663
syr,2014,20.43602
syr,2015,31.01135
syr,2016,74.79417
syr,2017,67.15791
syr,2018,48.2984
syr,2019,46.73224
tcd,1960,0.00963
tcd,1961,0.98522
tcd,1962,1.55846
tcd,1963,1.50894
tcd,1964,4.25281
tcd,1965,4.41842
tcd,1966,4.42562
tcd,1967,4.38711
tcd,1968,4.77719
tcd,1969,5.01131
tcd,1970,4.7312
tcd,1971,6.02659
tcd,1972,5.22506
tcd,1973,6.95593
tcd,1974,11.95448
tcd,1975,7.6505
tcd,1976,6.9638
tcd,1977,8.66748
tcd,1978,10.99702
tcd,1979,8.45665
tcd,1980,3.37072
tcd,1981,6.81887
tcd,1982,7.70767
tcd,1983,10.57595
tcd,1984,12.22112
tcd,1985,17.42419
tcd,1986,15.13757
tcd,1987,17.50518
tcd,1988,17.7431
tcd,1989,17.59311
tcd,1990,18.04891
tcd,1991,13.99264
tcd,1992,12.55918
tcd,1993,15.702
tcd,1994,18.11395
tcd,1995,16.31207
tcd,1996,18.51939
tcd,1997,14.91783
tcd,1998,10.00163
tcd,1999,12.25857
tcd,2000,9.57917
tcd,2001,11.17103
tcd,2002,11.83543
tcd,2003,11.03077
tcd,2004,8.90978
tcd,2005,6.87078
tcd,2006,4.67656
tcd,2007,4.93902
tcd,2008,5.06372
tcd,2009,6.27074
tcd,2010,4.75311
tcd,2011,3.86011
tcd,2012,3.93721
tcd,2013,3.71564
tcd,2014,2.93875
tcd,2015,5.71089
tcd,2016,6.30023
tcd,2017,6.57561
tcd,2018,7.90211
tcd,2019,6.34638
tgo,1960,0.09117
tgo,1961,2.34063
tgo,1962,3.42249
tgo,1963,4.52749
tgo,1964,8.82569
tgo,1965,7.35276
tgo,1966,5.64879
tgo,1967,6.18467
tgo,1968,7.99132
tgo,1969,6.65441
tgo,1970,6.79422
tgo,1971,6.8314
tgo,1972,6.58609
tgo,1973,6.55789
tgo,1974,6.88613
tgo,1975,6.80792
tgo,1976,6.95398
tgo,1977,8.36261
tgo,1978,12.67503
tgo,1979,12.58311
tgo,1980,8.24891
tgo,1981,6.79826
tgo,1982,9.76489
tgo,1983,15.36722
tgo,1984,15.93295
tgo,1985,15.28514
tgo,1986,16.72519
tgo,1987,10.10229
tgo,1988,15.43855
tgo,1989,15.15853
tgo,1990,16.16078
tgo,1991,12.67999
tgo,1992,13.3552
tgo,1993,7.93746
tgo,1994,13.3867
tgo,1995,15.12733
tgo,1996,10.79882
tgo,1997,8.51195
tgo,1998,8.21378
tgo,1999,4.65052
tgo,2000,4.75994
tgo,2001,3.17194
tgo,2002,3.03459
tgo,2003,2.39398
tgo,2004,2.92539
tgo,2005,3.6777
tgo,2006,3.45024
tgo,2007,4.65333
tgo,2008,9.97841
tgo,2009,14.71694
tgo,2010,11.84333
tgo,2011,13.2086
tgo,2012,6.31766
tgo,2013,5.20646
tgo,2014,4.56467
tgo,2015,4.61575
tgo,2016,2.76944
tgo,2017,5.38945
tgo,2018,4.16404
tgo,2019,5.68338
tha,1960,1.58986
tha,1961,0.96935
tha,1962,1.14769
tha,1963,1.02839
tha,1964,0.82062
tha,1965,1.11928
tha,1966,0.83973
tha,1967,1.06663
tha,1968,1.06898
tha,1969,1.0185
tha,1970,1.04268
tha,1971,0.85072
tha,1972,0.65836
tha,1973,0.56315
tha,1974,0.5173
tha,1975,0.56784
tha,1976,0.99043
tha,1977,0.66444
tha,1978,1.07337
tha,1979,1.43509
tha,1980,1.29629
tha,1981,1.17981
tha,1982,1.06464
tha,1983,1.05264
tha,1984,1.09217
tha,1985,1.16837
tha,1986,1.0697
tha,1987,0.9246
tha,1988,0.8704
tha,1989,0.95842
tha,1990,0.94219
tha,1991,0.73745
tha,1992,0.67782
tha,1993,0.45919
tha,1994,0.40105
tha,1995,0.50382
tha,1996,0.46599
tha,1997,0.42886
tha,1998,0.64051
tha,1999,0.82741
tha,2000,0.56551
tha,2001,0.24317
tha,2002,0.22982
tha,2003,-0.64262
tha,2004,0.03136
tha,2005,-0.09101
tha,2006,-0.10031
tha,2007,-0.12096
tha,2008,-0.21923
tha,2009,-0.01141
tha,2010,-0.00623
tha,2011,-0.03706
tha,2012,-0.03463
tha,2013,0.00732
tha,2014,0.09175
tha,2015,0.01542
tha,2016,0.05782
tha,2017,0.0574
tha,2018,-0.08699
tha,2019,-0.06452
tjk,1992,0.549
tjk,1993,1.57841
tjk,1994,5.0884
tjk,1995,5.50342
tjk,1996,10.66204
tjk,1997,9.57043
tjk,1998,12.47618
tjk,1999,10.65475
tjk,2000,13.55786
tjk,2001,15.78902
tjk,2002,13.11026
tjk,2003,8.97643
tjk,2004,11.34029
tjk,2005,8.50856
tjk,2006,5.97613
tjk,2007,4.15317
tjk,2008,3.52156
tjk,2009,5.00976
tjk,2010,5.56624
tjk,2011,3.39237
tjk,2012,4.04566
tjk,2013,3.51442
tjk,2014,3.15554
tjk,2015,4.4116
tjk,2016,4.45113
tjk,2017,3.79971
tjk,2018,4.48875
tjk,2019,3.80594
tkm,1993,0.97103
tkm,1994,1.00207
tkm,1995,1.22769
tkm,1996,0.98661
tkm,1997,0.82134
tkm,1998,1.04346
tkm,1999,1.03682
tkm,2000,1.30271
tkm,2001,2.18467
tkm,2002,1.01643
tkm,2003,0.48885
tkm,2004,0.80281
tkm,2005,0.38521
tkm,2006,0.42598
tkm,2007,0.23391
tkm,2008,0.09937
tkm,2009,0.21437
tkm,2010,0.21171
tkm,2011,0.15458
tkm,2012,0.1183
tkm,2013,0.10036
tkm,2014,0.08706
tkm,2015,0.06809
tkm,2016,0.0915
tkm,2017,0.07741
tkm,2018,0.0524
tkm,2019,0.0582
tls,2000,44.86956
tls,2001,30.67902
tls,2002,28.84003
tls,2003,26.43813
tls,2004,23.67065
tls,2005,21.84831
tls,2006,16.07473
tls,2007,14.21562
tls,2008,8.31462
tls,2009,8.41671
tls,2010,8.72015
tls,2011,6.01884
tls,2012,6.56861
tls,2013,6.22797
tls,2014,7.47684
tls,2015,7.60191
tls,2016,10.02864
tls,2017,10.13645
tls,2018,9.17321
tls,2019,8.63906
ton,1981,26.11069
ton,1982,26.41352
ton,1983,27.48532
ton,1984,22.03936
ton,1985,20.30193
ton,1986,19.46034
ton,1987,24.17748
ton,1988,15.1431
ton,1989,20.61381
ton,1990,23.30375
ton,1991,12.69733
ton,1992,15.91904
ton,1993,20.36401
ton,1994,14.31979
ton,1995,15.07398
ton,1996,12.90986
ton,1997,11.66568
ton,1998,10.07606
ton,1999,9.39363
ton,2000,7.91528
ton,2001,11.35364
ton,2002,9.67429
ton,2003,10.95914
ton,2004,8.71768
ton,2005,12.59377
ton,2006,7.58551
ton,2007,10.56123
ton,2008,7.32105
ton,2009,11.43818
ton,2010,17.50902
ton,2011,20.76248
ton,2012,16.13379
ton,2013,17.55406
ton,2014,18.13012
ton,2015,15.49189
ton,2016,19.53977
ton,2017,18.22449
ton,2018,16.91402
ton,2019,19.49735
tto,1961,0.01544
tto,1962,0.09945
tto,1963,1.69852
tto,1964,1.68986
tto,1965,2.20482
tto,1966,1.3795
tto,1967,0.79182
tto,1968,0.66614
tto,1969,0.92573
tto,1970,0.71093
tto,1971,0.48083
tto,1972,0.29133
tto,1973,0.18409
tto,1974,0.18671
tto,1975,0.18565
tto,1976,0.15929
tto,1977,0.0713
tto,1978,0.09184
tto,1979,0.07659
tto,1980,0.06469
tto,1981,-0.04602
tto,1982,0.06018
tto,1983,0.07756
tto,1984,0.06869
tto,1985,0.1033
tto,1986,0.43206
tto,1987,0.81117
tto,1988,0.14947
tto,1989,0.13002
tto,1990,0.36479
tto,1991,-0.03843
tto,1992,0.1176
tto,1993,0.03292
tto,1994,0.44431
tto,1995,0.47802
tto,1996,0.28786
tto,1997,0.62503
tto,1998,0.25533
tto,1999,0.42018
tto,2000,-0.02073
tto,2001,-0.07459
tto,2002,-0.11057
tto,2003,-0.02955
tto,2004,-0.0118
tto,2005,-0.01587
tto,2006,0.07058
tto,2007,0.09902
tto,2008,0.03487
tto,2009,0.0369
tto,2010,0.02059
tun,1965,9.40552
tun,1966,8.16732
tun,1967,8.53578
tun,1968,6.1695
tun,1969,9.37772
tun,1970,8.17641
tun,1971,6.53502
tun,1972,5.24278
tun,1973,5.13459
tun,1974,5.09396
tun,1975,5.11032
tun,1976,5.04746
tun,1977,5.03192
tun,1978,5.39786
tun,1979,3.03174
tun,1980,2.84567
tun,1981,2.98862
tun,1982,2.64485
tun,1983,2.50854
tun,1984,2.20107
tun,1985,1.9907
tun,1986,2.56221
tun,1987,2.97778
tun,1988,3.27999
tun,1989,2.90837
tun,1990,3.30355
tun,1991,2.83159
tun,1992,2.62688
tun,1993,1.77711
tun,1994,0.7175
tun,1995,0.43899
tun,1996,0.6839
tun,1997,0.98355
tun,1998,0.72051
tun,1999,1.14871
tun,2000,1.08542
tun,2001,1.73355
tun,2002,0.98065
tun,2003,1.14331
tun,2004,1.11566
tun,2005,1.20336
tun,2006,1.33202
tun,2007,0.88513
tun,2008,0.89407
tun,2009,1.19442
tun,2010,1.2464
tun,2011,2.01301
tun,2012,2.25106
tun,2013,1.53286
tun,2014,1.89983
tun,2015,1.11581
tun,2016,1.49806
tun,2017,1.98339
tun,2018,1.95789
tun,2019,2.45469
tur,1967,1.26931
tur,1968,1.00298
tur,1969,0.8889
tur,1970,1.03359
tur,1971,1.2591
tur,1972,1.14475
tur,1973,0.32403
tur,1974,0.14169
tur,1975,0.13153
tur,1976,0.24721
tur,1977,0.15944
tur,1978,0.27139
tur,1979,0.65984
tur,1980,1.40817
tur,1981,1.04447
tur,1982,1.02683
tur,1983,0.59101
tur,1984,0.41117
tur,1985,0.2742
tur,1986,0.46033
