income_groups,time,income_mountain_50bracket_shape_for_log
upper_middle_income,1905,"7285,7163,6500,5482,4502,3912,4185,5812,9356,16256,26888,40600,56420,75874,108571,175003,307565,564794,1047442,1977912,3688579,6530885,10344939,14586524,17634423,18481863,17197006,14324613,10648126,7102777,4246088,2374277,1326303,738854,423212,247437,145667,87129,53768,34238,22269,14762,9953,6801,4667,3180,2143,1417,916,579"
upper_middle_income,1906,"7638,7674,7205,6266,5171,4350,4367,5876,9046,15319,25428,39022,54964,73860,102652,160531,277421,510732,955963,1828789,3450316,6178573,9962172,14360114,17775245,18998643,18122328,15637133,12061451,8378204,5200251,2953370,1645467,914807,516418,299565,174638,102828,62005,38678,24723,16085,10690,7221,4915,3354,2281,1526,1004,649"
upper_middle_income,1907,"7999,8028,7524,6531,5365,4549,4515,6081,9337,15811,26253,40286,56844,76566,106849,167543,289676,530409,986083,1869876,3496701,6225046,10038781,14530421,18062831,19361964,18472734,15937393,12267006,8501049,5272564,2999234,1676715,936733,532504,311755,183274,108575,65533,40735,25810,16601,10889,7258,4870,3283,2203,1461,953,612"
upper_middle_income,1908,"8411,8258,7490,6333,5130,4424,4852,7126,11448,19428,31431,46727,64323,86112,122945,197528,345961,630731,1173445,2217680,4124116,7215218,11368408,15988476,19245945,20024073,18511583,15268011,11231193,7430085,4423181,2475130,1389288,785551,463258,281147,171076,104603,64742,40522,25444,16147,10348,6715,4391,2853,1846,1188,756,479"
upper_middle_income,1909,"8798,8804,8205,7086,5776,5041,5046,7405,11650,19675,32204,48778,68412,92145,128834,199996,339308,605758,1106596,2066329,3814919,6707408,10692204,15262795,18640412,19778034,18820386,16125036,12368594,8550572,5288731,3017286,1697324,958809,557534,337200,204711,124813,76623,47739,29820,18771,11931,7704,4979,3228,2080,1330,844,530"
upper_middle_income,1910,"9169,9139,8467,7272,5900,5320,5392,8215,12934,21729,35272,53131,74419,100236,139934,215155,360417,631893,1135438,2086058,3805364,6660605,10654473,15361895,18992882,20358912,19374286,16510968,12543795,8573611,5249685,2981309,1675918,947992,555606,339977,209123,129166,80287,50411,31640,20002,12745,8253,5349,3467,2231,1423,901,566"
upper_middle_income,1911,"9535,9526,8851,7623,6285,5756,5892,8594,13259,22033,35640,53683,75091,100513,138798,210964,351694,615834,1106919,2038967,3728221,6558073,10560562,15356038,19163089,20673760,19754987,16941562,12914563,8853494,5440189,3096330,1741011,984929,575933,352325,216660,133773,83162,52232,32787,20730,13200,8542,5536,3591,2310,1472,930,582"
upper_middle_income,1912,"9900,9942,9313,8072,6689,6057,6466,8616,13058,21529,34977,53071,74506,99690,136785,206376,343395,603308,1087300,2006500,3665147,6439919,10390696,15207129,19103791,20753021,20011915,17396205,13427011,9311169,5771548,3295483,1851802,1048182,610588,372050,228501,140737,87304,54852,34464,21808,13950,9037,5882,3845,2488,1597,1014,636"
upper_middle_income,1913,"10246,10314,9693,8424,7016,6317,6715,8501,12746,21143,34782,53253,74873,99830,136179,205241,344010,609045,1101858,2038012,3728796,6591350,10768055,15955613,20381615,22299596,21454409,18639089,14358778,9924604,6146207,3507185,1966307,1111520,643982,390163,239140,147409,91921,58329,37122,23851,15498,10174,6717,4441,2899,1873,1194,752"
upper_middle_income,1914,"10652,10468,9502,8052,6719,6436,7225,9977,15355,25399,40769,60831,84569,113612,159830,247630,419941,734358,1304382,2340693,4157857,7112842,11257484,16238538,20302959,21845867,20546002,17306956,12874958,8536908,5087111,2852462,1603781,908808,535419,327491,200908,124754,78796,50378,32480,21087,13850,9190,6128,4039,2630,1690,1066,665"
upper_middle_income,1915,"10999,10817,9833,8332,6922,6584,7253,9609,14566,24061,38859,58424,81660,109651,153463,236619,402198,705554,1252928,2243278,3983160,6815654,10853075,15860004,20392550,22379653,21233068,18002211,13417200,8878924,5285449,2957207,1657670,938521,552090,337881,207303,128731,81206,51864,33395,21634,14182,9393,6259,4122,2686,1727,1093,685"
upper_middle_income,1916,"11383,11476,10819,9432,7953,7190,7565,9395,13818,22671,37343,57593,81752,109509,148652,221006,366000,638724,1130236,2034285,3636954,6327052,10352812,15631935,20716771,23282370,22751226,19999534,15532980,10747828,6634809,3753772,2080548,1165408,668738,403531,246811,152093,94931,60426,38577,24846,16182,10639,7033,4653,3038,1959,1247,781"
upper_middle_income,1917,"11826,11803,10961,9444,7920,7242,7622,9645,14388,23838,39152,59827,84049,111504,151347,226601,378689,663490,1178805,2130354,3824631,6653774,10826920,16213486,21363186,23911303,23170086,20081294,15326346,10379754,6273389,3509768,1943351,1087351,627544,380481,232073,143074,89439,56960,36385,23405,15240,10027,6623,4359,2829,1815,1146,715"
upper_middle_income,1918,"12203,12355,11729,10285,8690,7641,7722,9236,13405,22051,36679,56899,80582,106752,142270,208747,344586,603616,1075394,1958821,3557319,6290861,10427249,15941859,21203424,23739321,23260385,20595847,16130425,11263337,7016316,3977701,2194319,1223969,697327,419273,256453,157416,97799,62036,39514,25412,16514,10807,7112,4682,3034,1941,1222,757"
upper_middle_income,1919,"12752,12911,12252,10757,9110,7921,8005,9896,14651,24151,39736,60788,85204,113028,152675,228724,379456,663147,1178479,2134786,3831794,6674241,10845890,16130640,20246407,21914345,21475819,19113268,15173890,10755642,6744001,3829996,2113473,1178109,673086,407152,250450,154375,96318,61403,39273,25354,16508,10810,7104,4663,3007,1912,1195,734"
upper_middle_income,1920,"12365,12150,11028,9067,6885,5453,5366,7024,10954,18398,30189,45866,64162,84609,111966,159740,250700,415878,702896,1222070,2153745,3764289,6178603,9190752,12414840,15150245,16584555,15937701,13330222,9671752,6081695,3448466,1903223,1061160,609715,371157,228282,140928,88220,56414,36098,23276,15149,9925,6528,4286,2767,1763,1102,678"
upper_middle_income,1921,"12832,12473,11172,9209,7382,6556,7165,9685,14552,23080,35896,52555,72402,96348,132368,196723,315450,522447,880730,1522271,2660348,4580459,7434889,10992540,14449454,16853110,17666495,16324418,13183628,9257207,5665691,3160853,1733313,957648,550796,335988,205938,127126,79893,51252,33026,21437,14046,9273,6131,4029,2609,1662,1039,640"
upper_middle_income,1922,"14183,14281,13484,11976,10674,10228,11220,14182,20304,31380,48486,70997,97585,130260,181797,282035,476517,835344,1489166,2696371,4789544,8167280,13051292,19090646,23618975,25025343,23836100,20580351,15932887,11023824,6735824,3752641,2047077,1126286,640710,386855,236989,146157,91970,59115,38141,24801,16267,10745,7117,4691,3046,1945,1216,749"
upper_middle_income,1923,"14921,15402,15026,13660,12267,11414,11961,14289,19703,29760,46258,69182,97483,132251,182899,275863,452960,780836,1371476,2456744,4338891,7430777,12043883,18192068,23199534,25151232,24538804,21961930,17724823,12852569,8208048,4663080,2513899,1365822,753324,443463,270415,165372,102869,65493,42058,27117,17627,11523,7588,4992,3256,2096,1326,826"
upper_middle_income,1924,"15352,15858,15472,14039,12548,11626,12078,14390,19841,29989,46748,70126,99126,134503,185285,277180,452233,773128,1341193,2373006,4168187,7133843,11599215,17718656,23122672,25577559,25169396,22690460,18364391,13340900,8525306,4828711,2587266,1397069,764250,446951,271291,165279,102562,65225,41821,26867,17412,11339,7453,4889,3188,2054,1300,808"
upper_middle_income,1925,"15327,15791,15373,13900,12331,11408,11841,14117,19416,29304,45765,68789,97168,130882,177811,261879,423374,720195,1244361,2199977,3880160,6679038,10906577,16835651,22480004,25397980,25354802,23174673,18884712,13746687,8788917,4965785,2650478,1425623,775806,451362,272739,165405,102216,64809,41426,26495,17083,11071,7246,4738,3079,1978,1250,778"
upper_middle_income,1926,"16192,16923,16661,15272,13547,12368,12444,14526,19966,30362,47794,72171,101915,137192,186298,274489,443491,755126,1310421,2328178,4124232,7120301,11651289,18046883,24142497,27255744,27116152,24789151,20370593,15039956,9793528,5609872,2990594,1598266,859690,491921,295709,178585,109664,69165,44117,28185,18105,11703,7633,4986,3239,2085,1317,821"
upper_middle_income,1927,"16640,17338,17021,15531,13671,12403,12372,14301,19424,29375,46352,70357,99780,133881,179615,260613,418703,711934,1229008,2171168,3844376,6668979,11057289,17431435,24166495,28102454,28208004,25827834,21118008,15445908,9995388,5686405,3018414,1608659,863528,493510,295814,178084,109328,69152,44264,28340,18263,11848,7773,5113,3348,2168,1381,866"
upper_middle_income,1928,"17164,17866,17580,16427,18868,24163,31025,41209,56149,78192,110602,155234,213498,287743,390139,547541,805523,1222581,1906903,3125629,5279870,8965520,14695527,22457478,30081248,34238395,33568586,29731750,23523684,16769745,10728702,6087498,3251642,1752964,957354,555977,336016,202139,123402,77795,49905,32185,20909,13644,8966,5885,3826,2456,1547,957"
upper_middle_income,1929,"17472,18405,18283,17172,18009,23213,29269,38362,51879,71892,101736,143252,197385,265881,358031,498976,731289,1110908,1736076,2860523,4886813,8391572,13929320,21687127,29743190,34330125,34040291,30629656,24633818,17839170,11626672,6701019,3596021,1940079,1057190,609540,368687,221667,134456,84060,53742,34606,22414,14622,9600,6315,4108,2641,1669,1033"
upper_middle_income,1930,"18316,18761,18167,16678,18236,23352,29886,40076,55084,77444,109993,153919,209526,278775,373985,524065,774044,1178679,1846933,3065933,5288520,9167668,15243332,23474791,31692562,35961932,34990842,30493701,23448200,16147304,9990211,5533412,2941776,1587704,875921,515495,310567,185910,113166,71447,45713,29472,19126,12481,8192,5372,3469,2210,1382,849"
upper_middle_income,1931,"18951,19070,17919,15624,12888,10951,10515,12688,18362,29856,48137,71723,97513,124724,163309,239372,389458,663254,1156835,2111500,3924366,7111523,11976454,18540456,24727625,27989445,27688846,24529972,19074255,13164437,8014783,4356028,2291374,1209907,658392,382586,224801,132899,81347,51844,33179,21207,13631,8876,5830,3843,2504,1613,1025,645"
upper_middle_income,1932,"19331,18756,16819,14287,11962,10781,12123,16633,25160,39762,60120,84039,109380,138352,188088,287576,474442,798402,1375618,2483688,4558537,8166547,13645093,21055227,28211880,31263239,29389430,24272492,17374491,10927205,6118441,3153922,1617775,835732,459805,261782,149243,87073,53567,33879,21351,13374,8402,5332,3442,2211,1412,899,566,353"
upper_middle_income,1933,"19647,18813,16678,14032,11708,10953,12619,17279,26395,41629,62240,85602,110047,138490,189897,291756,483414,813982,1405051,2538097,4625528,8259735,13817714,21427305,29097817,32366850,30224126,24680229,17334164,10619438,5837752,2986024,1505927,761563,405332,219234,118697,66932,40925,26287,17045,11009,7160,4733,3177,2139,1421,928,593,372"
upper_middle_income,1934,"20165,19711,17828,15245,12706,11402,12630,16632,24518,38455,58365,82197,107833,135996,181854,272640,445249,750374,1285816,2297779,4136472,7307791,12417657,19668487,27764058,32082787,31048129,26313372,19226908,12188770,6883936,3560505,1806008,907115,474661,256232,137113,74997,44271,27645,17486,11004,6973,4495,2960,1963,1287,829,520,320"
upper_middle_income,1935,"20687,20723,19408,17068,14619,12872,12811,15218,20806,31404,47842,68601,91042,114114,146084,211739,342343,584172,1011092,1824622,3408566,6313821,11332360,18816637,27554718,32758083,32648341,28455677,21721311,14557214,8594047,4497454,2251690,1111900,555727,292948,152713,79557,44856,27284,17098,10695,6793,4412,2941,1980,1327,872,559,348"
upper_middle_income,1936,"20990,21408,20580,18433,15970,14270,15684,18747,24993,35725,52763,75371,101103,129256,166382,236967,368011,597833,1023681,1911788,3831826,7724996,15247710,27220984,39215675,44917245,43426308,36668532,27306142,18121721,10745391,5624430,2772956,1362628,659834,336653,174699,89654,48662,28995,17899,11125,6972,4492,2962,1982,1324,875,560,349"
upper_middle_income,1937,"21202,21983,21608,20171,21270,25277,32904,43970,59848,82275,114631,157966,212354,279310,368379,506934,729776,1075292,1654162,2768914,5022861,9438304,17801490,31281016,45382039,52376876,50811037,43065801,32181784,21509571,12978533,6946454,3438247,1692033,815026,410234,214369,110016,57901,33670,20865,13025,8185,5173,3315,2129,1360,851,523,312"
upper_middle_income,1938,"21876,22300,21476,19740,20668,24349,31519,41713,57083,79358,111204,152887,203658,264749,346777,478862,695926,1032768,1592736,2683689,4934584,9346883,17652068,31038851,46063995,54018916,52692777,44366859,32401807,20892504,12110105,6282090,3074304,1511195,740428,381616,199718,102613,54469,31713,19336,11917,7447,4697,3018,1936,1235,773,474,281"
upper_middle_income,1939,"22185,22917,22426,20601,20249,23108,27499,35316,47833,66671,94445,131302,175820,227645,293610,400315,584623,879022,1364912,2306487,4290728,8259989,15824515,28352004,44183871,54161319,54415508,47246024,35500778,23423798,13909722,7385579,3631921,1790141,875670,448028,236018,121980,63650,36105,21704,13230,8199,5163,3302,2131,1368,870,541,326"
upper_middle_income,1940,"22353,23544,23364,21751,19646,17497,16205,16692,19905,26701,39873,59690,84111,109576,135831,178833,266404,425795,715630,1316304,2691072,5617266,11399945,21609950,35749858,46136286,48663830,44143239,35013305,24393559,15127628,8222842,4032133,1937641,902045,422881,206064,98276,47139,25333,15051,9039,5523,3504,2344,1637,1179,860,628,459"
upper_middle_income,1941,"21972,23998,24334,23212,20938,18318,15954,14758,15752,20039,30037,47909,72654,100222,127045,159444,221346,340847,563534,1015832,2031081,4290172,8947185,17652737,30484772,41653731,46769726,44835830,37786072,27852509,18320759,10525407,5326390,2547885,1193308,542218,259731,124978,58863,29595,16916,10148,6278,4111,2851,2080,1559,1189,909,690"
upper_middle_income,1942,"21498,24231,24942,24155,21701,18571,15364,13034,12866,16240,25100,42193,66509,93572,117556,140726,184946,279895,461265,826010,1636952,3456459,7286400,14682816,26634530,38107640,44275132,44031147,38700381,30153271,20854083,12647886,6660992,3220661,1522396,690337,325075,158518,74710,35446,18517,10281,5745,3300,1974,1225,785,515,342,224"
upper_middle_income,1943,"21062,24437,25713,25338,23349,20283,16847,13964,12947,15250,22545,37855,60974,87823,111837,132718,168001,247623,405415,728080,1449414,3085232,6567384,13373869,24881668,36616702,43429533,44231000,39940698,32123396,22988031,14454086,7871311,3852010,1811812,811539,367012,176734,82438,37718,18881,10543,6119,3653,2294,1479,982,656,443,294"
upper_middle_income,1944,"20865,24774,26580,26582,25152,22463,19330,16511,15482,17800,25463,41368,66253,96790,127173,158814,212142,326210,545142,972657,1860332,3702125,7361909,14229326,26033032,38014103,44568957,45184955,41530119,34055596,25034797,16284233,9107003,4531024,2115444,934238,406941,194813,91953,42035,20592,11378,6706,4005,2460,1540,967,620,395,254"
upper_middle_income,1945,"21944,25730,27313,27098,25202,21966,18339,15318,14181,16579,24466,40655,64967,93820,122136,150903,192655,277339,470213,924327,1963238,4280063,9226577,18119396,28694696,37056604,41191033,40749593,37243966,30932231,22965307,14851738,8231148,4044178,1879321,830168,365268,172195,76766,32398,14930,7907,4413,2515,1504,938,600,387,249,159"
upper_middle_income,1946,"24045,27289,28406,28075,26215,23649,21436,20256,21140,25426,35451,54403,82074,114780,147517,183247,243784,367347,603502,1060388,1986181,3891008,7567587,13932171,23225782,31858438,37035662,38247845,35624139,29174237,20749748,12701922,6705661,3213637,1488878,656754,301278,141556,61646,27024,13887,7744,4172,2192,1189,679,413,255,158,100"
upper_middle_income,1947,"25118,28107,28965,28272,25973,23120,20551,19351,20725,25863,37024,56610,83368,112957,140773,171848,230198,350260,575612,1016748,1940611,3899049,7744339,14491359,24532178,33688776,38912406,39747046,36402370,29164446,20419847,12296398,6389264,3023045,1368961,591660,271674,127889,56057,25377,13660,7932,4437,2384,1314,737,432,253,147,85"
upper_middle_income,1948,"25346,28666,29705,29416,27415,24767,22516,21616,23479,29400,41559,62967,93899,133666,185155,259946,381981,574840,858704,1337453,2250503,4099835,7701443,14102207,24115434,33811584,39505702,40692574,37674682,30655259,21671166,13186482,6932487,3306771,1521927,667011,305028,142915,61791,26955,14009,7920,4295,2233,1192,673,407,248,152,90"
upper_middle_income,1949,"26474,29502,30332,29835,28309,27000,27767,31289,39480,53795,76826,112060,160451,222795,304444,423254,613250,910347,1351876,2078502,3377498,5898765,10715401,18828139,30244823,41349435,47117129,46676675,41262525,32095291,21956317,13069126,6770828,3224550,1487780,667753,320685,156363,71300,33837,18926,11458,6873,4068,2457,1512,944,581,354,211"
upper_middle_income,1950,"25370,29044,30355,30220,28935,27591,27522,29918,36557,49097,69559,101809,146856,205595,281129,391917,569715,855403,1276253,1950733,3152648,5468111,9960655,17744323,29039794,40165997,46138348,46073423,41621924,33248619,23596091,14572705,7768002,3734967,1720189,757268,351654,172910,78883,34910,17667,10289,6359,3973,2499,1561,968,591,351,207"
upper_middle_income,1951,"25063,29314,31116,31236,30116,28796,28505,30709,36690,48348,67432,97824,141007,197808,269682,373504,540155,814773,1227538,1883058,3046352,5246816,9534367,17227858,28736001,40254065,46774126,47252339,43270290,35250761,25660662,16412569,9000853,4379314,2030667,902530,411673,201176,91782,39367,18874,10768,6639,4187,2675,1715,1100,697,435,270"
upper_middle_income,1952,"25405,29936,31964,32184,31168,29828,29342,31203,36785,47988,66587,96332,139030,196413,273289,389912,575618,871180,1335485,2167365,3823865,7203607,14249882,27004045,42187386,53867230,58114685,55009647,47777120,37839364,27317517,17486603,9648943,4716258,2179055,963163,432925,210324,95534,40168,18598,10384,6346,3970,2523,1607,1025,643,402,246"
upper_middle_income,1953,"25526,30406,32726,33086,32023,30291,29296,30275,34914,45054,62350,90363,131288,186318,259429,369744,548350,835197,1276146,2036573,3535187,6550470,12845333,24819067,40522087,53682515,59115733,56734534,49849656,40035861,29200078,18752402,10427642,5148725,2388332,1056206,468196,225468,101975,41802,18439,9826,5757,3497,2153,1344,843,523,317,189"
upper_middle_income,1954,"26653,31426,33521,33663,32211,29933,28484,29059,33790,45199,65813,100069,149696,213125,294718,422175,655161,1093017,1873449,3203136,5632654,10393988,18444796,31452663,48292315,62691117,67781269,63666941,54344689,42348122,29994540,18897858,10340283,5049396,2331651,1022808,454310,220475,100559,42031,19051,10302,6121,3753,2324,1454,903,557,335,195"
upper_middle_income,1955,"26313,31692,34346,34784,33561,31102,29107,29040,32765,42821,61698,93501,140980,202396,279858,397781,621902,1063476,1866773,3180068,5471177,9763365,17017531,28556593,45184809,61332442,68602885,66160452,57556663,45584142,32870389,21167429,11867556,5882947,2729567,1209967,529000,252085,115346,47238,20000,10238,5891,3541,2170,1350,848,528,323,193"
upper_middle_income,1956,"27026,32565,35315,35848,34556,32027,29883,29788,33577,43868,63245,96031,145224,209545,293888,433457,725698,1315661,2329632,3870117,6413309,10938704,18611312,30432634,46849664,62900560,70941158,69289517,60716041,47830214,34236447,22065706,12389377,6106164,2814710,1241221,538503,255686,117068,48040,20232,10417,6127,3759,2362,1494,950,598,375,228"
upper_middle_income,1957,"27732,33428,36245,36743,35290,32634,30271,29882,33433,43468,62668,95397,144531,208288,289328,418887,693549,1259416,2236475,3717488,6127522,10355750,17762346,29325318,46261508,63876921,73404099,72062059,63499856,50152924,35732438,22821362,12756173,6277383,2894794,1278062,555030,264073,121508,49953,20780,10345,5815,3438,2091,1295,808,501,312,188"
upper_middle_income,1958,"29171,34733,37290,37544,35704,32773,30152,29780,33513,43901,63553,97032,146625,210170,288235,408934,664444,1200911,2143559,3566901,5872550,9930635,17227638,28781362,46193184,64818875,75528853,74697991,65835275,51455031,36085291,22700138,12476744,6047429,2769992,1212723,526993,251343,114054,46467,19488,9854,5610,3347,2063,1278,803,501,310,187"
upper_middle_income,1959,"28509,34829,38105,38785,37406,34556,31774,30739,33569,42697,60842,92273,140417,204131,284475,408716,669659,1218367,2168041,3601721,5873171,9703368,16533083,27493848,44100440,63262725,75456180,75604998,67701116,54310616,39052810,25108505,14174939,7003668,3221221,1425593,611791,285765,130827,52566,20546,9635,5201,3010,1802,1104,690,433,271,163"
upper_middle_income,1960,"28970,35539,38960,39617,38141,35059,31882,30338,32661,41218,58721,89322,136417,198918,275629,388024,616109,1112610,2009297,3368697,5476731,9040466,15391565,25723282,41523935,61266041,76382906,78889307,71611356,58108667,41691065,26657500,15033469,7412269,3394759,1502267,641412,297742,136708,55176,21340,9807,5180,2962,1776,1090,685,435,275,170"
upper_middle_income,1961,"29530,36391,40305,41983,42551,43509,46898,54182,66678,84537,108995,145780,205141,293680,414200,596876,949053,1697665,3126844,5370466,8999855,15116230,24965899,39246077,57169772,76215612,88529120,88057577,78190896,62734150,44467385,28268802,15919103,7831765,3561932,1565825,662532,306449,141865,58249,22808,10487,5576,3205,1920,1178,727,455,284,172"
upper_middle_income,1962,"28842,36259,40998,43251,44169,44950,47935,54858,67285,85921,112145,151882,220088,349517,598030,1069281,1843943,2980276,4560363,6769671,10187624,15901696,25083507,38966092,56824121,76706991,90309825,91205491,81628152,66527764,48003708,31023375,17820417,8961355,4126739,1850316,796080,368027,174938,75107,30589,14095,7319,4029,2280,1321,785,476,294,180"
upper_middle_income,1963,"28617,36488,41593,44127,45499,46479,49563,56913,70296,90806,119479,160905,228414,352643,594116,1060188,1865573,3074460,4749967,7036684,10449935,15945931,24568755,37903600,55656485,76132974,91472577,94260807,85123795,70057269,50994959,33279732,19341945,9830117,4540159,2045500,882352,406668,196104,86400,35998,16814,8888,4966,2856,1685,1004,612,375,224"
upper_middle_income,1964,"27632,36140,41687,44405,45650,46047,48280,54962,68478,90776,122433,165950,234586,378939,736593,1621078,3347905,6010207,9648056,14149072,20293441,29263264,41899013,58385888,76918801,94664391,106477975,106277868,94372402,77568344,56941721,37496488,22095244,11472414,5369096,2436329,1056095,477727,229458,101909,41948,18713,9543,5199,2943,1711,1005,605,369,218"
upper_middle_income,1965,"1193,1855,2793,4602,7570,12604,21265,34757,53847,78560,107365,140824,186678,286490,564741,1305740,2863834,5343935,8785690,13050590,18760001,27106573,38977134,54578785,71927995,87128149,95493404,90112393,70967835,49121611,28907171,14683616,6931403,3233792,1498884,724092,361440,185631,99893,55155,29580,15076,7760,4189,2385,1390,815,485,296,181"
upper_middle_income,1966,"1253,1967,2954,4809,7958,13090,21795,35498,55538,82266,114791,153378,205370,308365,584218,1305297,2897070,5582063,9532023,14853770,22135309,32536682,46331525,61940412,78201301,92460877,101106668,96228916,76585577,53466440,31994622,16489195,7842565,3676912,1717517,831893,416621,214455,115728,64195,34889,17973,9287,4982,2824,1643,958,570,342,201"
upper_middle_income,1967,"1568,2419,3528,5472,8776,13982,22586,36181,56451,83938,118054,158253,209504,300151,537457,1152917,2591462,5122259,8936932,14168983,21266354,31414900,45189465,61085568,78465800,94821347,106173119,102849071,82963507,58023526,35029041,18161954,8648722,4042625,1892824,917675,458845,234639,126090,70085,38384,19948,10346,5577,3210,1909,1152,711,446,273"
upper_middle_income,1968,"1512,2370,3443,5214,8218,12951,20603,32947,51838,78313,112329,153233,204424,288789,499578,1046660,2353068,4725395,8352458,13387462,20202482,30046709,44020551,61541536,81483003,99930595,112580008,110211343,91010222,64455114,39822895,21007884,10071242,4693729,2181668,1049319,522221,264185,139543,76460,41722,21665,11046,5825,3282,1928,1144,694,428,265"
upper_middle_income,1969,"1442,2302,3390,5122,7694,11989,18970,30240,48638,76787,118628,181596,276602,438781,802956,1639078,3435938,6697522,11558228,17778572,25351558,35216133,48559162,64780191,82810815,99982063,113074131,113965402,98033632,71444799,45469201,24665279,11997502,5600794,2605682,1246117,618979,310186,160864,86864,47415,24708,12377,6359,3479,2010,1177,706,431,265"
upper_middle_income,1970,"1002,1682,2584,4137,6495,10538,17177,27752,45275,72689,113907,176954,272864,432799,780824,1577056,3293009,6514267,11509924,18077233,26111850,36204086,49612580,66311879,84860626,102701680,116648602,119584987,105370759,78156058,50674056,28134876,13892659,6540277,3064263,1469340,733610,368248,190132,102548,56117,29520,14759,7520,4051,2318,1357,813,495,303"
upper_middle_income,1971,"920,1596,2456,3890,5995,9556,15623,25274,41591,67578,107064,168097,261115,413372,739462,1488234,3096465,6180431,11045633,17503684,25464179,35380092,48545075,65153743,83995319,103212634,119029881,123829054,110591247,83091664,54602057,30818644,15380000,7255855,3399828,1621866,805015,403467,206961,111426,61156,32254,16003,7986,4177,2341,1347,800,487,301"
upper_middle_income,1972,"844,1507,2349,3713,5628,8681,13941,22080,35946,58510,93477,148922,236557,381168,688560,1405516,2959941,5958705,10853179,17520754,25751444,35562843,47991354,63389910,80951039,100156289,116754210,122693346,110777489,84728171,56555217,32698680,16661480,7921211,3721764,1775196,881556,443672,225503,119652,65198,34315,16837,8182,4140,2242,1259,730,435,263"
upper_middle_income,1973,"769,1427,2286,3672,5649,8636,13790,21898,35642,58387,93989,149575,237157,377340,658405,1300220,2680160,5308969,9677763,15707905,23428938,32993050,45395588,61304087,78558399,95878770,109441824,111958078,98147323,72845478,46698856,26276461,13399304,6537264,3205171,1625527,845887,433965,227224,126705,71102,37527,18180,8533,4069,2065,1087,583,312,165"
upper_middle_income,1974,"774,1434,2282,3649,5705,8685,13627,21224,33729,53865,84836,133153,210753,337625,592942,1191492,2514784,5094440,9532176,15867405,23972463,33736555,45749219,60881886,76974347,92932578,105153167,105834825,89810793,64029055,39703531,21905650,11241513,5622986,2811054,1450029,751657,372025,180357,90554,47316,25612,14062,7556,4022,2111,1097,570,302,152"
upper_middle_income,1975,"2143,3646,5643,8549,13005,19862,30330,46984,74032,121485,202098,343977,607203,1054981,1865031,3295484,5807551,9855572,15866739,23636929,32889117,43379414,55240375,69419370,84128918,98557022,110175116,110625711,94263270,67183949,41762125,23216175,12101871,6156056,3127868,1636856,864500,439648,220314,113980,61249,33964,18975,10535,5797,3136,1669,876,447,184"
upper_middle_income,1976,"1971,3420,5355,8029,12128,18222,27642,42120,65804,106698,178105,300575,533478,939000,1674452,3022495,5411490,9350174,15320327,23373775,33395541,44993161,57530013,71995286,87261552,102669343,115315915,114924505,96188912,67887597,41405811,22624658,11790527,6102748,3172928,1706228,925498,480349,245430,127274,68264,37612,20865,11588,6295,3405,1789,920,460,195"
upper_middle_income,1977,"1870,3462,5482,8182,12183,18124,27359,41456,64561,104072,173704,292789,519924,922220,1658892,3039796,5520193,9643405,16045035,25069574,36633094,49755788,63127523,77508343,91905778,106001349,118386482,119596826,101722415,72945812,45190893,24922911,13026215,6749017,3506201,1876798,1019326,530105,269613,138348,73550,40075,22035,12163,6563,3540,1860,959,480,214"
upper_middle_income,1978,"1963,3675,5876,8774,12996,19278,29062,43935,68055,108123,177993,294961,514586,907020,1623989,2985246,5460358,9653935,16289751,25870943,38255230,52581808,67326336,82394189,96253054,107613269,116771387,116581278,98403635,69706495,43400731,24265893,12886540,6752904,3544131,1891954,1024947,532614,272309,142007,77278,42276,23305,12821,6948,3772,2000,1042,525,240"
upper_middle_income,1979,"1815,3678,5804,8533,12530,18454,28227,43428,68662,109869,181433,299125,511406,891651,1576336,2889898,5303328,9479535,16107115,25794573,38344587,52894332,68139459,83342389,96677096,106090817,111540362,107211597,88610831,62622970,38959776,22098605,12134535,6559388,3553995,1937800,1071748,568093,292247,151984,82314,44926,24875,13697,7446,4078,2158,1133,570,267"
upper_middle_income,1980,"1675,4167,6675,9840,14285,20493,30325,45053,68973,106981,172796,281871,474191,828766,1465670,2701745,5024513,9148568,15776709,25627519,38509799,53630145,69525814,85066805,98976220,109586845,117840371,117478275,99764346,71837456,45709834,26069390,14040830,7431627,3924192,2102137,1150046,605828,309878,160504,86687,47273,26113,14386,7851,4317,2297,1215,618,298"
upper_middle_income,1981,"2688,4730,7447,10793,15564,22347,32987,49258,75597,118824,194385,320132,549985,962951,1712707,3123338,5722491,10276647,17422862,27839572,41431462,56930115,72513742,87789330,102014928,113050530,120875239,118187761,98235163,69952740,44247663,24959708,13387003,7051703,3707564,1975259,1078654,564954,289167,149138,80413,43636,24069,13219,7176,3895,2045,1059,524,248"
upper_middle_income,1982,"2808,4941,7753,11192,15916,22422,32043,46105,68306,104544,171177,288912,518460,948833,1747392,3251710,5980925,10672711,17912380,28249498,41683802,56750935,71563529,85675495,98493512,106640513,109686253,102110601,79718168,53614947,33080497,18797489,10304355,5600919,3063874,1703563,954483,521387,281486,152892,84274,46407,25934,14462,8114,4620,2606,1459,790,411"
