country,time,int_refg_in
tkm,2020,20
tkm,2021,20
tls,1999,0
tls,2000,0
tls,2001,6
tls,2002,5
tls,2003,12
tls,2004,8
tls,2005,8
tls,2006,0
tls,2007,0
tls,2008,12
tls,2009,5
tls,2010,0
tls,2011,0
tls,2012,0
tls,2013,0
tls,2014,0
tls,2015,0
tls,2016,0
tls,2017,0
tls,2018,0
tls,2019,0
tls,2020,0
tls,2021,0
ton,1996,0
ton,1997,0
ton,1998,0
ton,1999,0
ton,2000,0
ton,2001,0
ton,2002,0
ton,2003,0
ton,2004,0
ton,2005,0
ton,2006,0
ton,2007,0
ton,2008,0
ton,2009,0
ton,2010,0
ton,2011,0
ton,2012,0
ton,2013,0
ton,2014,0
ton,2015,0
ton,2016,0
ton,2017,0
ton,2018,0
ton,2019,0
ton,2020,0
ton,2021,0
tto,1994,0
tto,1995,0
tto,1996,0
tto,1997,0
tto,1998,0
tto,1999,0
tto,2000,0
tto,2001,0
tto,2002,0
tto,2003,0
tto,2004,0
tto,2005,0
tto,2006,0
tto,2007,111
tto,2008,129
tto,2009,233
tto,2010,116
tto,2011,20
tto,2012,13
tto,2013,48
tto,2014,156
tto,2015,192
tto,2016,306
tto,2017,2257
tto,2018,42564
tto,2019,27336
tto,2020,27768
tto,2021,29210
tun,1951,2000
tun,1952,0
tun,1953,0
tun,1954,2000
tun,1955,0
tun,1956,0
tun,1957,0
tun,1958,1000
tun,1959,1000
tun,1960,1000
tun,1961,1000
tun,1962,1000
tun,1963,1000
tun,1964,1000
tun,1965,500
tun,1966,0
tun,1967,0
tun,1968,1000
tun,1969,0
tun,1970,0
tun,1971,100
tun,1972,0
tun,1973,70
tun,1974,0
tun,1975,0
tun,1976,0
tun,1977,0
tun,1978,0
tun,1979,0
tun,1980,0
tun,1981,0
tun,1982,0
tun,1983,0
tun,1984,0
tun,1985,0
tun,1986,0
tun,1987,0
tun,1988,0
tun,1989,0
tun,1990,30
tun,1991,130
tun,1992,111
tun,1993,99
tun,1994,11
tun,1995,195
tun,1996,172
tun,1997,497
tun,1998,525
tun,1999,444
tun,2000,433
tun,2001,109
tun,2002,103
tun,2003,93
tun,2004,88
tun,2005,109
tun,2006,151
tun,2007,145
tun,2008,135
tun,2009,118
tun,2010,110
tun,2011,4629
tun,2012,1768
tun,2013,1078
tun,2014,1118
tun,2015,739
tun,2016,676
tun,2017,762
tun,2018,1311
tun,2019,3367
tun,2020,6280
tun,2021,8461
tur,1951,2700
tur,1952,2000
tur,1953,2000
tur,1954,2500
tur,1955,2200
tur,1956,2100
tur,1957,2200
tur,1958,2150
tur,1959,2150
tur,1960,2200
tur,1961,2300
tur,1962,2300
tur,1963,2300
tur,1964,2300
tur,1965,2000
tur,1966,1900
tur,1967,1850
tur,1968,1980
tur,1969,1400
tur,1970,1170
tur,1971,1150
tur,1972,1160
tur,1973,1160
tur,1974,1060
tur,1975,1060
tur,1976,1060
tur,1977,1050
tur,1978,1070
tur,1979,1060
tur,1980,6100
tur,1981,1180
tur,1982,1670
tur,1983,1320
tur,1984,2600
tur,1985,1790
tur,1986,1920
tur,1987,2200
tur,1988,4450
tur,1989,33067
tur,1990,28000
tur,1991,30462
tur,1992,28477
tur,1993,23267
tur,1994,24927
tur,1995,12841
tur,1996,8166
tur,1997,2448
tur,1998,2529
tur,1999,2810
tur,2000,8296
tur,2001,7634
tur,2002,5879
tur,2003,5936
tur,2004,6958
tur,2005,7265
tur,2006,8826
tur,2007,12107
tur,2008,18197
tur,2009,16308
tur,2010,16724
tur,2011,25393
tur,2012,290848
tur,2013,662379
tur,2014,1693722
tur,2015,2753716
tur,2016,3115345
tur,2017,3789188
tur,2018,3993387
tur,2019,3907788
tur,2020,3974550
tur,2021,4019019
tuv,1995,0
tuv,1996,0
tuv,1997,0
tuv,1998,0
tuv,1999,0
tuv,2000,0
tuv,2001,0
tuv,2002,0
tuv,2003,0
tuv,2004,0
tuv,2005,0
tuv,2006,0
tuv,2007,0
tuv,2008,0
tuv,2009,0
tuv,2010,0
tuv,2011,0
tuv,2012,0
tza,1961,12000
tza,1962,12000
tza,1963,12000
tza,1964,25000
tza,1965,29000
tza,1966,33950
tza,1967,39800
tza,1968,46000
tza,1969,54550
tza,1970,71500
tza,1971,71240
tza,1972,165000
tza,1973,180860
tza,1974,193190
tza,1975,171160
tza,1976,154000
tza,1977,164610
tza,1978,160960
tza,1979,160820
tza,1980,159610
tza,1981,164180
tza,1982,158960
tza,1983,180100
tza,1984,179910
tza,1985,214480
tza,1986,223500
tza,1987,266200
tza,1988,265154
tza,1989,265128
tza,1990,265184
tza,1991,288103
tza,1992,292148
tza,1993,564520
tza,1994,883250
tza,1995,829671
tza,1996,498732
tza,1997,570367
tza,1998,543881
tza,1999,622203
tza,2000,702280
tza,2001,668226
tza,2002,689538
tza,2003,649931
tza,2004,602249
tza,2005,549125
tza,2006,485671
tza,2007,435939
tza,2008,322163
tza,2009,119574
tza,2010,110532
tza,2011,131950
tza,2012,101542
tza,2013,102506
tza,2014,89375
tza,2015,213995
tza,2016,290037
tza,2017,352700
tza,2018,317981
tza,2019,274199
tza,2020,263393
tza,2021,230464
uga,1961,52000
uga,1962,52000
uga,1963,59000
uga,1964,113000
uga,1965,137400
uga,1966,156000
uga,1967,162760
uga,1968,175730
uga,1969,177260
uga,1970,179800
uga,1971,180920
uga,1972,166560
uga,1973,113900
uga,1974,118510
uga,1975,112630
uga,1976,112930
uga,1977,113570
uga,1978,113680
uga,1979,112680
uga,1980,113000
uga,1981,113000
uga,1982,113000
uga,1983,132970
uga,1984,151000
uga,1985,151000
uga,1986,144060
uga,1987,88670
uga,1988,103102
uga,1989,129961
uga,1990,145718
uga,1991,162521
uga,1992,196290
uga,1993,286500
uga,1994,286500
uga,1995,229348
uga,1996,264294
uga,1997,188512
uga,1998,204543
uga,1999,218191
uga,2000,239088
uga,2001,200364
uga,2002,217845
uga,2003,231627
uga,2004,252283
uga,2005,259058
uga,2006,277815
uga,2007,234732
uga,2008,171380
uga,2009,138891
uga,2010,156602
uga,2011,162891
uga,2012,225933
uga,2013,244764
uga,2014,420971
uga,2015,512955
uga,2016,982697
uga,2017,1395130
uga,2018,1190915
uga,2019,1381262
uga,2020,1446369
uga,2021,1498437
ukr,1992,0
ukr,1993,0
ukr,1994,5193
ukr,1995,5193
ukr,1996,3585
ukr,1997,4566
ukr,1998,6101
ukr,1999,2687
ukr,2000,3002
ukr,2001,3129
ukr,2002,3340
ukr,2003,3725
ukr,2004,4245
ukr,2005,3925
ukr,2006,3424
ukr,2007,8555
ukr,2008,8489
ukr,2009,9351
ukr,2010,5965
ukr,2011,6757
ukr,2012,7852
ukr,2013,8414
ukr,2014,9095
ukr,2015,9740
ukr,2016,9828
ukr,2017,9451
ukr,2018,8995
ukr,2019,4566
ukr,2020,4608
ukr,2021,4931
ury,1970,1500
ury,1971,1500
ury,1972,1500
ury,1973,0
ury,1974,1250
ury,1975,0
ury,1976,0
ury,1977,2000
ury,1978,2000
ury,1979,2000
ury,1980,1700
ury,1981,1700
ury,1982,60
ury,1983,150
ury,1984,0
ury,1985,110
ury,1986,70
ury,1987,110
ury,1988,110
ury,1989,110
ury,1990,87
ury,1991,81
ury,1992,90
ury,1993,131
ury,1994,116
ury,1995,121
ury,1996,130
ury,1997,134
ury,1998,163
ury,1999,83
ury,2000,74
ury,2001,86
ury,2002,97
ury,2003,89
ury,2004,92
ury,2005,114
ury,2006,139
ury,2007,159
ury,2008,166
ury,2009,194
ury,2010,214
ury,2011,214
ury,2012,210
ury,2013,228
ury,2014,305
ury,2015,361
ury,2016,651
ury,2017,2423
ury,2018,18388
ury,2019,28602
ury,2020,25358
ury,2021,26760
usa,1951,350000
usa,1952,500000
usa,1953,500000
usa,1954,500000
usa,1955,500000
usa,1956,500000
usa,1957,500000
usa,1958,500000
usa,1959,500000
usa,1960,500000
usa,1961,500000
usa,1962,500000
usa,1963,500000
usa,1964,500000
usa,1965,510000
usa,1966,500000
usa,1967,480000
usa,1968,498000
usa,1969,500000
usa,1970,500000
usa,1971,530000
usa,1972,530000
usa,1973,530000
usa,1974,530000
usa,1975,530000
usa,1976,500000
usa,1977,684700
usa,1978,734000
usa,1979,734000
usa,1980,403684
usa,1981,537375
usa,1982,620257
usa,1983,655532
usa,1984,626909
usa,1985,492806
usa,1986,398633
usa,1987,365726
usa,1988,377769
usa,1989,411496
usa,1990,464887
usa,1991,513885
usa,1992,579938
usa,1993,623056
usa,1994,631046
usa,1995,623279
usa,1996,607005
usa,1997,563813
usa,1998,533951
usa,1999,521134
usa,2000,894512
usa,2001,911700
usa,2002,880531
usa,2003,803396
usa,2004,684521
usa,2005,549036
usa,2006,967683
usa,2007,365071
usa,2008,348736
usa,2009,339211
usa,2010,270837
usa,2011,276452
usa,2012,280952
usa,2013,347970
usa,2014,455029
usa,2015,559375
usa,2016,712827
usa,2017,929854
usa,2018,1032234
usa,2019,1189323
usa,2020,1338842
usa,2021,1585093
uzb,1993,8000
uzb,1994,8000
uzb,1995,2623
uzb,1996,2894
uzb,1997,3150
uzb,1998,1070
uzb,1999,1015
uzb,2000,39592
uzb,2001,40914
uzb,2002,46008
uzb,2003,45650
uzb,2004,44927
uzb,2005,44531
uzb,2006,1415
uzb,2007,1052
uzb,2008,819
uzb,2009,556
uzb,2010,309
uzb,2011,216
uzb,2012,178
uzb,2013,143
uzb,2014,123
uzb,2015,106
uzb,2016,26
uzb,2017,20
uzb,2018,13
uzb,2019,13
uzb,2020,13
uzb,2021,13
vct,1994,0
vct,1995,0
vct,1996,0
vct,1997,0
vct,1998,0
vct,1999,0
vct,2000,0
vct,2001,0
vct,2002,0
vct,2003,0
vct,2004,0
vct,2005,0
vct,2006,0
vct,2007,0
vct,2008,0
vct,2009,0
vct,2010,0
vct,2011,0
vct,2012,0
vct,2013,0
vct,2014,0
vct,2015,0
vct,2016,0
vct,2017,0
vct,2018,0
vct,2019,38
vct,2020,14
vct,2021,14
ven,1969,15000
ven,1970,15000
ven,1971,15000
ven,1972,14700
ven,1973,15400
ven,1974,14350
ven,1975,0
ven,1976,0
ven,1977,16000
ven,1978,16000
ven,1979,16000
ven,1980,17800
ven,1981,17000
ven,1982,850
ven,1983,1100
ven,1984,1420
ven,1985,1890
ven,1986,1800
ven,1987,1900
ven,1988,2007
ven,1989,2118
ven,1990,1750
ven,1991,1720
ven,1992,1990
ven,1993,2225
ven,1994,2172
ven,1995,1612
ven,1996,1591
ven,1997,290
ven,1998,157
ven,1999,186
ven,2000,202
ven,2001,365
ven,2002,1070
ven,2003,2344
ven,2004,4142
ven,2005,6315
ven,2006,8466
ven,2007,210492
ven,2008,213088
ven,2009,215667
ven,2010,217388
ven,2011,219369
ven,2012,204535
ven,2013,205388
ven,2014,174001
ven,2015,173962
ven,2016,172947
ven,2017,123708
ven,2018,67425
ven,2019,67798
ven,2020,68373
ven,2021,68659
vnm,1964,0
vnm,1965,0
vnm,1966,0
vnm,1967,0
vnm,1968,0
vnm,1969,0
vnm,1970,0
vnm,1971,57000
vnm,1972,55000
vnm,1973,35000
vnm,1974,0
vnm,1975,0
vnm,1976,0
vnm,1977,60000
vnm,1978,150000
vnm,1979,35000
vnm,1980,33000
vnm,1981,30000
vnm,1982,25960
vnm,1983,21070
vnm,1984,21000
vnm,1985,25000
vnm,1986,27200
vnm,1987,25000
vnm,1988,27000
vnm,1989,23060
vnm,1990,21150
vnm,1991,20148
vnm,1992,16263
vnm,1993,5084
vnm,1994,5000
vnm,1995,34400
vnm,1996,34400
vnm,1997,15000
vnm,1998,15000
vnm,1999,15000
vnm,2000,15945
vnm,2001,15945
vnm,2002,15945
vnm,2003,15360
vnm,2004,2360
vnm,2005,2357
vnm,2006,2357
vnm,2007,2357
vnm,2008,2357
vnm,2009,2357
vnm,2010,1928
vnm,2011,990
vnm,2012,0
vnm,2013,0
vnm,2014,0
vnm,2015,0
vnm,2016,0
vnm,2017,0
vnm,2018,0
vnm,2019,0
vnm,2020,0
vnm,2021,0
vut,2008,5
vut,2009,5
vut,2010,5
vut,2011,0
vut,2012,0
vut,2013,0
vut,2014,0
vut,2015,0
vut,2016,0
vut,2017,0
vut,2018,0
vut,2019,0
vut,2020,0
vut,2021,5
wsm,2001,0
wsm,2002,0
wsm,2003,0
wsm,2004,0
wsm,2005,0
wsm,2006,0
wsm,2007,0
wsm,2008,0
wsm,2009,0
wsm,2010,0
wsm,2011,0
wsm,2012,0
wsm,2013,0
wsm,2014,0
wsm,2015,5
wsm,2016,5
wsm,2017,5
wsm,2018,5
wsm,2019,0
wsm,2020,0
wsm,2021,0
yem,1977,50
yem,1978,15050
yem,1979,15360
yem,1980,15550
yem,1981,1030
yem,1982,1400
yem,1983,3680
yem,1984,4280
yem,1985,5000
yem,1986,105000
yem,1987,73000
yem,1988,78157
yem,1989,80130
yem,1990,2938
yem,1991,29977
yem,1992,59680
yem,1993,54450
yem,1994,48305
yem,1995,53453
yem,1996,53546
yem,1997,40965
yem,1998,61380
yem,1999,60477
yem,2000,61949
yem,2001,71821
yem,2002,84886
yem,2003,62492
yem,2004,67651
yem,2005,82729
yem,2006,96652
yem,2007,118071
yem,2008,140992
yem,2009,172206
yem,2010,192635
yem,2011,220606
yem,2012,243650
yem,2013,249471
yem,2014,266304
yem,2015,277020
yem,2016,278866
yem,2017,280676
yem,2018,273164
yem,2019,279828
yem,2020,177599
yem,2021,140789
zaf,1966,0
zaf,1967,0
zaf,1968,0
zaf,1969,0
zaf,1970,0
zaf,1971,0
zaf,1972,0
zaf,1973,0
zaf,1974,0
zaf,1975,0
zaf,1976,0
zaf,1977,0
zaf,1978,0
zaf,1979,0
zaf,1980,0
zaf,1981,0
zaf,1982,0
zaf,1983,0
zaf,1984,0
zaf,1985,0
zaf,1986,0
zaf,1987,0
zaf,1988,0
zaf,1989,0
zaf,1990,0
zaf,1991,0
zaf,1992,0
zaf,1993,250000
zaf,1994,91894
zaf,1995,101408
zaf,1996,22645
zaf,1997,6816
zaf,1998,8387
zaf,1999,14539
zaf,2000,30197
zaf,2001,30007
zaf,2002,75783
zaf,2003,110641
zaf,2004,142899
zaf,2005,169811
zaf,2006,166193
zaf,2007,207596
zaf,2008,270666
zaf,2009,357766
zaf,2010,229601
zaf,2011,277240
zaf,2012,295645
zaf,2013,303207
zaf,2014,576091
zaf,2015,1217656
zaf,2016,309293
zaf,2017,280027
zaf,2018,273478
zaf,2019,266630
zaf,2020,250190
zaf,2021,250190
zmb,1965,5000
zmb,1966,6290
zmb,1967,10710
zmb,1968,13190
zmb,1969,12640
zmb,1970,16000
zmb,1971,17000
zmb,1972,25000
zmb,1973,37310
zmb,1974,40430
zmb,1975,36050
zmb,1976,34070
zmb,1977,64900
zmb,1978,79140
zmb,1979,57790
zmb,1980,36410
zmb,1981,40560
zmb,1982,89110
zmb,1983,103000
zmb,1984,96480
zmb,1985,103780
zmb,1986,138270
zmb,1987,144100
zmb,1988,143568
zmb,1989,137180
zmb,1990,138049
zmb,1991,140676
zmb,1992,142104
zmb,1993,141126
zmb,1994,141126
zmb,1995,129965
zmb,1996,131139
zmb,1997,165072
zmb,1998,168564
zmb,1999,206386
zmb,2000,251201
zmb,2001,284673
zmb,2002,247710
zmb,2003,226877
zmb,2004,173993
zmb,2005,155864
zmb,2006,120468
zmb,2007,112956
zmb,2008,83540
zmb,2009,56862
zmb,2010,48177
zmb,2011,46645
zmb,2012,26837
zmb,2013,25801
zmb,2014,27740
zmb,2015,28842
zmb,2016,32656
zmb,2017,45941
zmb,2018,53177
zmb,2019,62599
zmb,2020,70363
zmb,2021,75416
zwe,1975,0
zwe,1976,0
zwe,1977,0
zwe,1978,0
zwe,1979,0
zwe,1980,50
zwe,1981,5100
zwe,1982,20200
zwe,1983,50390
zwe,1984,50500
zwe,1985,62800
zwe,1986,65180
zwe,1987,123610
zwe,1988,174483
zwe,1989,175350
zwe,1990,190950
zwe,1991,197627
zwe,1992,237713
zwe,1993,100476
zwe,1994,2194
zwe,1995,515
zwe,1996,594
zwe,1997,800
zwe,1998,1656
zwe,1999,2071
zwe,2000,4189
zwe,2001,9474
zwe,2002,9973
zwe,2003,13274
zwe,2004,6875
zwe,2005,13968
zwe,2006,3815
zwe,2007,4530
zwe,2008,3990
zwe,2009,4620
zwe,2010,4846
zwe,2011,5333
zwe,2012,4786
zwe,2013,6866
zwe,2014,6718
zwe,2015,7200
zwe,2016,8371
zwe,2017,15958
zwe,2018,18002
zwe,2019,20488
zwe,2020,21190
zwe,2021,21568
