country,time,ilevels3_wb
mne,1990,Middle income
mne,1991,Middle income
mne,1992,Middle income
mne,1993,Middle income
mne,1994,Middle income
mne,1995,Middle income
mne,1996,Middle income
mne,1997,Middle income
mne,1998,Middle income
mne,1999,Middle income
mne,2000,Middle income
mne,2001,Middle income
mne,2002,Middle income
mne,2003,Middle income
mne,2004,Middle income
mne,2005,Middle income
mne,2006,Middle income
mne,2007,Middle income
mne,2008,Middle income
mne,2009,Middle income
mne,2010,Middle income
mne,2011,Middle income
mne,2012,Middle income
mne,2013,Middle income
mne,2014,Middle income
mne,2015,Middle income
mne,2016,Middle income
mne,2017,Middle income
mne,2018,Middle income
mne,2019,Middle income
mne,2020,Middle income
mng,1987,Middle income
mng,1988,Middle income
mng,1989,Middle income
mng,1990,Middle income
mng,1991,Middle income
mng,1992,Middle income
mng,1993,Low income
mng,1994,Low income
mng,1995,Low income
mng,1996,Low income
mng,1997,Low income
mng,1998,Low income
mng,1999,Low income
mng,2000,Low income
mng,2001,Low income
mng,2002,Low income
mng,2003,Low income
mng,2004,Low income
mng,2005,Low income
mng,2006,Low income
mng,2007,Middle income
mng,2008,Middle income
mng,2009,Middle income
mng,2010,Middle income
mng,2011,Middle income
mng,2012,Middle income
mng,2013,Middle income
mng,2014,Middle income
mng,2015,Middle income
mng,2016,Middle income
mng,2017,Middle income
mng,2018,Middle income
mng,2019,Middle income
mng,2020,Middle income
moz,1987,Low income
moz,1988,Low income
moz,1989,Low income
moz,1990,Low income
moz,1991,Low income
moz,1992,Low income
moz,1993,Low income
moz,1994,Low income
moz,1995,Low income
moz,1996,Low income
moz,1997,Low income
moz,1998,Low income
moz,1999,Low income
moz,2000,Low income
moz,2001,Low income
moz,2002,Low income
moz,2003,Low income
moz,2004,Low income
moz,2005,Low income
moz,2006,Low income
moz,2007,Low income
moz,2008,Low income
moz,2009,Low income
moz,2010,Low income
moz,2011,Low income
moz,2012,Low income
moz,2013,Low income
moz,2014,Low income
moz,2015,Low income
moz,2016,Low income
moz,2017,Low income
moz,2018,Low income
moz,2019,Low income
moz,2020,Low income
mrt,1987,Low income
mrt,1988,Low income
mrt,1989,Low income
mrt,1990,Low income
mrt,1991,Low income
mrt,1992,Low income
mrt,1993,Low income
mrt,1994,Low income
mrt,1995,Low income
mrt,1996,Low income
mrt,1997,Low income
mrt,1998,Low income
mrt,1999,Low income
mrt,2000,Low income
mrt,2001,Low income
mrt,2002,Low income
mrt,2003,Low income
mrt,2004,Low income
mrt,2005,Low income
mrt,2006,Low income
mrt,2007,Low income
mrt,2008,Low income
mrt,2009,Low income
mrt,2010,Middle income
mrt,2011,Low income
mrt,2012,Middle income
mrt,2013,Middle income
mrt,2014,Middle income
mrt,2015,Middle income
mrt,2016,Middle income
mrt,2017,Middle income
mrt,2018,Middle income
mrt,2019,Middle income
mrt,2020,Middle income
mus,1987,Middle income
mus,1988,Middle income
mus,1989,Middle income
mus,1990,Middle income
mus,1991,Middle income
mus,1992,Middle income
mus,1993,Middle income
mus,1994,Middle income
mus,1995,Middle income
mus,1996,Middle income
mus,1997,Middle income
mus,1998,Middle income
mus,1999,Middle income
mus,2000,Middle income
mus,2001,Middle income
mus,2002,Middle income
mus,2003,Middle income
mus,2004,Middle income
mus,2005,Middle income
mus,2006,Middle income
mus,2007,Middle income
mus,2008,Middle income
mus,2009,Middle income
mus,2010,Middle income
mus,2011,Middle income
mus,2012,Middle income
mus,2013,Middle income
mus,2014,Middle income
mus,2015,Middle income
mus,2016,Middle income
mus,2017,Middle income
mus,2018,Middle income
mus,2019,High income
mus,2020,Middle income
mwi,1987,Low income
mwi,1988,Low income
mwi,1989,Low income
mwi,1990,Low income
mwi,1991,Low income
mwi,1992,Low income
mwi,1993,Low income
mwi,1994,Low income
mwi,1995,Low income
mwi,1996,Low income
mwi,1997,Low income
mwi,1998,Low income
mwi,1999,Low income
mwi,2000,Low income
mwi,2001,Low income
mwi,2002,Low income
mwi,2003,Low income
mwi,2004,Low income
mwi,2005,Low income
mwi,2006,Low income
mwi,2007,Low income
mwi,2008,Low income
mwi,2009,Low income
mwi,2010,Low income
mwi,2011,Low income
mwi,2012,Low income
mwi,2013,Low income
mwi,2014,Low income
mwi,2015,Low income
mwi,2016,Low income
mwi,2017,Low income
mwi,2018,Low income
mwi,2019,Low income
mwi,2020,Low income
mys,1987,Middle income
mys,1988,Middle income
mys,1989,Middle income
mys,1990,Middle income
mys,1991,Middle income
mys,1992,Middle income
mys,1993,Middle income
mys,1994,Middle income
mys,1995,Middle income
mys,1996,Middle income
mys,1997,Middle income
mys,1998,Middle income
mys,1999,Middle income
mys,2000,Middle income
mys,2001,Middle income
mys,2002,Middle income
mys,2003,Middle income
mys,2004,Middle income
mys,2005,Middle income
mys,2006,Middle income
mys,2007,Middle income
mys,2008,Middle income
mys,2009,Middle income
mys,2010,Middle income
mys,2011,Middle income
mys,2012,Middle income
mys,2013,Middle income
mys,2014,Middle income
mys,2015,Middle income
mys,2016,Middle income
mys,2017,Middle income
mys,2018,Middle income
mys,2019,Middle income
mys,2020,Middle income
nam,1987,Middle income
nam,1988,Middle income
nam,1989,Middle income
nam,1990,Middle income
nam,1991,Middle income
nam,1992,Middle income
nam,1993,Middle income
nam,1994,Middle income
nam,1995,Middle income
nam,1996,Middle income
nam,1997,Middle income
nam,1998,Middle income
nam,1999,Middle income
nam,2000,Middle income
nam,2001,Middle income
nam,2002,Middle income
nam,2003,Middle income
nam,2004,Middle income
nam,2005,Middle income
nam,2006,Middle income
nam,2007,Middle income
nam,2008,Middle income
nam,2009,Middle income
nam,2010,Middle income
nam,2011,Middle income
nam,2012,Middle income
nam,2013,Middle income
nam,2014,Middle income
nam,2015,Middle income
nam,2016,Middle income
nam,2017,Middle income
nam,2018,Middle income
nam,2019,Middle income
nam,2020,Middle income
ner,1987,Low income
ner,1988,Low income
ner,1989,Low income
ner,1990,Low income
ner,1991,Low income
ner,1992,Low income
ner,1993,Low income
ner,1994,Low income
ner,1995,Low income
ner,1996,Low income
ner,1997,Low income
ner,1998,Low income
ner,1999,Low income
ner,2000,Low income
ner,2001,Low income
ner,2002,Low income
ner,2003,Low income
ner,2004,Low income
ner,2005,Low income
ner,2006,Low income
ner,2007,Low income
ner,2008,Low income
ner,2009,Low income
ner,2010,Low income
ner,2011,Low income
ner,2012,Low income
ner,2013,Low income
ner,2014,Low income
ner,2015,Low income
ner,2016,Low income
ner,2017,Low income
ner,2018,Low income
ner,2019,Low income
ner,2020,Low income
nga,1987,Low income
nga,1988,Low income
nga,1989,Low income
nga,1990,Low income
nga,1991,Low income
nga,1992,Low income
nga,1993,Low income
nga,1994,Low income
nga,1995,Low income
nga,1996,Low income
nga,1997,Low income
nga,1998,Low income
nga,1999,Low income
nga,2000,Low income
nga,2001,Low income
nga,2002,Low income
nga,2003,Low income
nga,2004,Low income
nga,2005,Low income
nga,2006,Low income
nga,2007,Low income
nga,2008,Middle income
nga,2009,Middle income
nga,2010,Middle income
nga,2011,Middle income
nga,2012,Middle income
nga,2013,Middle income
nga,2014,Middle income
nga,2015,Middle income
nga,2016,Middle income
nga,2017,Middle income
nga,2018,Middle income
nga,2019,Middle income
nga,2020,Middle income
nic,1987,Middle income
nic,1988,Middle income
nic,1989,Middle income
nic,1990,Middle income
nic,1991,Low income
nic,1992,Low income
nic,1993,Low income
nic,1994,Low income
nic,1995,Low income
nic,1996,Low income
nic,1997,Low income
nic,1998,Low income
nic,1999,Low income
nic,2000,Low income
nic,2001,Low income
nic,2002,Low income
nic,2003,Low income
nic,2004,Low income
nic,2005,Middle income
nic,2006,Middle income
nic,2007,Middle income
nic,2008,Middle income
nic,2009,Middle income
nic,2010,Middle income
nic,2011,Middle income
nic,2012,Middle income
nic,2013,Middle income
nic,2014,Middle income
nic,2015,Middle income
nic,2016,Middle income
nic,2017,Middle income
nic,2018,Middle income
nic,2019,Middle income
nic,2020,Middle income
nld,1987,High income
nld,1988,High income
nld,1989,High income
nld,1990,High income
nld,1991,High income
nld,1992,High income
nld,1993,High income
nld,1994,High income
nld,1995,High income
nld,1996,High income
nld,1997,High income
nld,1998,High income
nld,1999,High income
nld,2000,High income
nld,2001,High income
nld,2002,High income
nld,2003,High income
nld,2004,High income
nld,2005,High income
nld,2006,High income
nld,2007,High income
nld,2008,High income
nld,2009,High income
nld,2010,High income
nld,2011,High income
nld,2012,High income
nld,2013,High income
nld,2014,High income
nld,2015,High income
nld,2016,High income
nld,2017,High income
nld,2018,High income
nld,2019,High income
nld,2020,High income
nor,1987,High income
nor,1988,High income
nor,1989,High income
nor,1990,High income
nor,1991,High income
nor,1992,High income
nor,1993,High income
nor,1994,High income
nor,1995,High income
nor,1996,High income
nor,1997,High income
nor,1998,High income
nor,1999,High income
nor,2000,High income
nor,2001,High income
nor,2002,High income
nor,2003,High income
nor,2004,High income
nor,2005,High income
nor,2006,High income
nor,2007,High income
nor,2008,High income
nor,2009,High income
nor,2010,High income
nor,2011,High income
nor,2012,High income
nor,2013,High income
nor,2014,High income
nor,2015,High income
nor,2016,High income
nor,2017,High income
nor,2018,High income
nor,2019,High income
nor,2020,High income
npl,1987,Low income
npl,1988,Low income
npl,1989,Low income
npl,1990,Low income
npl,1991,Low income
npl,1992,Low income
npl,1993,Low income
npl,1994,Low income
npl,1995,Low income
npl,1996,Low income
npl,1997,Low income
npl,1998,Low income
npl,1999,Low income
npl,2000,Low income
npl,2001,Low income
npl,2002,Low income
npl,2003,Low income
npl,2004,Low income
npl,2005,Low income
npl,2006,Low income
npl,2007,Low income
npl,2008,Low income
npl,2009,Low income
npl,2010,Low income
npl,2011,Low income
npl,2012,Low income
npl,2013,Low income
npl,2014,Low income
npl,2015,Low income
npl,2016,Low income
npl,2017,Low income
npl,2018,Low income
npl,2019,Middle income
npl,2020,Middle income
nru,1987,High income
nru,1988,High income
nru,1989,High income
nru,1990,High income
nru,1991,High income
nru,1992,High income
nru,1993,High income
nru,1994,High income
nru,1995,High income
nru,1996,High income
nru,1997,High income
nru,1998,High income
nru,1999,High income
nru,2000,High income
nru,2001,High income
nru,2002,High income
nru,2003,High income
nru,2004,High income
nru,2005,High income
nru,2006,High income
nru,2007,High income
nru,2008,High income
nru,2009,High income
nru,2010,High income
nru,2011,High income
nru,2012,High income
nru,2013,High income
nru,2014,High income
nru,2015,High income
nru,2016,Middle income
nru,2017,Middle income
nru,2018,Middle income
nru,2019,High income
nru,2020,High income
nzl,1987,High income
nzl,1988,High income
nzl,1989,High income
nzl,1990,High income
nzl,1991,High income
nzl,1992,High income
nzl,1993,High income
nzl,1994,High income
nzl,1995,High income
nzl,1996,High income
nzl,1997,High income
nzl,1998,High income
nzl,1999,High income
nzl,2000,High income
nzl,2001,High income
nzl,2002,High income
nzl,2003,High income
nzl,2004,High income
nzl,2005,High income
nzl,2006,High income
nzl,2007,High income
nzl,2008,High income
nzl,2009,High income
nzl,2010,High income
nzl,2011,High income
nzl,2012,High income
nzl,2013,High income
nzl,2014,High income
nzl,2015,High income
nzl,2016,High income
nzl,2017,High income
nzl,2018,High income
nzl,2019,High income
nzl,2020,High income
omn,1987,Middle income
omn,1988,Middle income
omn,1989,Middle income
omn,1990,Middle income
omn,1991,Middle income
omn,1992,Middle income
omn,1993,Middle income
omn,1994,Middle income
omn,1995,Middle income
omn,1996,Middle income
omn,1997,Middle income
omn,1998,Middle income
omn,1999,Middle income
omn,2000,Middle income
omn,2001,Middle income
omn,2002,Middle income
omn,2003,Middle income
omn,2004,Middle income
omn,2005,Middle income
omn,2006,Middle income
omn,2007,High income
omn,2008,High income
omn,2009,High income
omn,2010,High income
omn,2011,High income
omn,2012,High income
omn,2013,High income
omn,2014,High income
omn,2015,High income
omn,2016,High income
omn,2017,High income
omn,2018,High income
omn,2019,High income
omn,2020,High income
pak,1987,Low income
pak,1988,Low income
pak,1989,Low income
pak,1990,Low income
pak,1991,Low income
pak,1992,Low income
pak,1993,Low income
pak,1994,Low income
pak,1995,Low income
pak,1996,Low income
pak,1997,Low income
pak,1998,Low income
pak,1999,Low income
pak,2000,Low income
pak,2001,Low income
pak,2002,Low income
pak,2003,Low income
pak,2004,Low income
pak,2005,Low income
pak,2006,Low income
pak,2007,Low income
pak,2008,Middle income
pak,2009,Middle income
pak,2010,Middle income
pak,2011,Middle income
pak,2012,Middle income
pak,2013,Middle income
pak,2014,Middle income
pak,2015,Middle income
pak,2016,Middle income
pak,2017,Middle income
pak,2018,Middle income
pak,2019,Middle income
pak,2020,Middle income
pan,1987,Middle income
pan,1988,Middle income
pan,1989,Middle income
pan,1990,Middle income
pan,1991,Middle income
pan,1992,Middle income
pan,1993,Middle income
pan,1994,Middle income
pan,1995,Middle income
pan,1996,Middle income
pan,1997,Middle income
pan,1998,Middle income
pan,1999,Middle income
pan,2000,Middle income
pan,2001,Middle income
pan,2002,Middle income
pan,2003,Middle income
pan,2004,Middle income
pan,2005,Middle income
pan,2006,Middle income
pan,2007,Middle income
pan,2008,Middle income
pan,2009,Middle income
pan,2010,Middle income
pan,2011,Middle income
pan,2012,Middle income
pan,2013,Middle income
pan,2014,Middle income
pan,2015,Middle income
pan,2016,Middle income
pan,2017,High income
pan,2018,High income
pan,2019,High income
pan,2020,Middle income
per,1987,Middle income
per,1988,Middle income
per,1989,Middle income
per,1990,Middle income
per,1991,Middle income
per,1992,Middle income
per,1993,Middle income
per,1994,Middle income
per,1995,Middle income
per,1996,Middle income
per,1997,Middle income
per,1998,Middle income
per,1999,Middle income
per,2000,Middle income
per,2001,Middle income
per,2002,Middle income
per,2003,Middle income
per,2004,Middle income
per,2005,Middle income
per,2006,Middle income
per,2007,Middle income
per,2008,Middle income
per,2009,Middle income
per,2010,Middle income
per,2011,Middle income
per,2012,Middle income
per,2013,Middle income
per,2014,Middle income
per,2015,Middle income
per,2016,Middle income
per,2017,Middle income
per,2018,Middle income
per,2019,Middle income
per,2020,Middle income
phl,1987,Middle income
phl,1988,Middle income
phl,1989,Middle income
phl,1990,Middle income
phl,1991,Middle income
phl,1992,Middle income
phl,1993,Middle income
phl,1994,Middle income
phl,1995,Middle income
phl,1996,Middle income
phl,1997,Middle income
phl,1998,Middle income
phl,1999,Middle income
phl,2000,Middle income
phl,2001,Middle income
phl,2002,Middle income
phl,2003,Middle income
phl,2004,Middle income
phl,2005,Middle income
phl,2006,Middle income
phl,2007,Middle income
phl,2008,Middle income
phl,2009,Middle income
phl,2010,Middle income
phl,2011,Middle income
phl,2012,Middle income
phl,2013,Middle income
phl,2014,Middle income
phl,2015,Middle income
phl,2016,Middle income
phl,2017,Middle income
phl,2018,Middle income
phl,2019,Middle income
phl,2020,Middle income
plw,1987,Middle income
plw,1988,Middle income
plw,1989,Middle income
plw,1990,Middle income
plw,1991,Middle income
plw,1992,Middle income
plw,1993,Middle income
plw,1994,Middle income
plw,1995,Middle income
plw,1996,Middle income
plw,1997,Middle income
plw,1998,Middle income
plw,1999,Middle income
plw,2000,Middle income
plw,2001,Middle income
plw,2002,Middle income
plw,2003,Middle income
plw,2004,Middle income
plw,2005,Middle income
plw,2006,Middle income
plw,2007,Middle income
plw,2008,Middle income
plw,2009,Middle income
plw,2010,Middle income
plw,2011,Middle income
plw,2012,Middle income
plw,2013,Middle income
plw,2014,Middle income
plw,2015,Middle income
plw,2016,High income
plw,2017,High income
plw,2018,High income
plw,2019,High income
plw,2020,High income
png,1987,Middle income
png,1988,Middle income
png,1989,Middle income
png,1990,Middle income
png,1991,Middle income
png,1992,Middle income
png,1993,Middle income
png,1994,Middle income
png,1995,Middle income
png,1996,Middle income
png,1997,Middle income
png,1998,Middle income
png,1999,Middle income
png,2000,Middle income
png,2001,Low income
png,2002,Low income
png,2003,Low income
png,2004,Low income
png,2005,Low income
png,2006,Low income
png,2007,Low income
png,2008,Middle income
png,2009,Middle income
png,2010,Middle income
png,2011,Middle income
png,2012,Middle income
png,2013,Middle income
png,2014,Middle income
png,2015,Middle income
png,2016,Middle income
png,2017,Middle income
png,2018,Middle income
png,2019,Middle income
png,2020,Middle income
pol,1987,Middle income
pol,1988,Middle income
pol,1989,Middle income
pol,1990,Middle income
pol,1991,Middle income
pol,1992,Middle income
pol,1993,Middle income
pol,1994,Middle income
pol,1995,Middle income
pol,1996,Middle income
pol,1997,Middle income
pol,1998,Middle income
pol,1999,Middle income
pol,2000,Middle income
pol,2001,Middle income
pol,2002,Middle income
pol,2003,Middle income
pol,2004,Middle income
pol,2005,Middle income
pol,2006,Middle income
pol,2007,Middle income
pol,2008,Middle income
pol,2009,High income
pol,2010,High income
pol,2011,High income
pol,2012,High income
pol,2013,High income
pol,2014,High income
pol,2015,High income
pol,2016,High income
pol,2017,High income
pol,2018,High income
pol,2019,High income
pol,2020,High income
prk,1987,Middle income
prk,1988,Middle income
prk,1989,Middle income
prk,1990,Middle income
prk,1991,Middle income
prk,1992,Middle income
prk,1993,Middle income
prk,1994,Middle income
prk,1995,Middle income
prk,1996,Middle income
prk,1997,Middle income
prk,1998,Low income
prk,1999,Low income
prk,2000,Low income
prk,2001,Low income
prk,2002,Low income
prk,2003,Low income
prk,2004,Low income
prk,2005,Low income
prk,2006,Low income
prk,2007,Low income
prk,2008,Low income
prk,2009,Low income
prk,2010,Low income
prk,2011,Low income
prk,2012,Low income
prk,2013,Low income
prk,2014,Low income
prk,2015,Low income
prk,2016,Low income
prk,2017,Low income
prk,2018,Low income
prk,2019,Low income
prk,2020,Low income
prt,1987,Middle income
prt,1988,Middle income
prt,1989,Middle income
prt,1990,Middle income
prt,1991,Middle income
prt,1992,Middle income
prt,1993,Middle income
prt,1994,High income
prt,1995,High income
prt,1996,High income
prt,1997,High income
prt,1998,High income
prt,1999,High income
prt,2000,High income
prt,2001,High income
prt,2002,High income
prt,2003,High income
prt,2004,High income
prt,2005,High income
prt,2006,High income
prt,2007,High income
prt,2008,High income
prt,2009,High income
prt,2010,High income
prt,2011,High income
prt,2012,High income
prt,2013,High income
prt,2014,High income
prt,2015,High income
prt,2016,High income
prt,2017,High income
prt,2018,High income
prt,2019,High income
prt,2020,High income
pry,1987,Middle income
pry,1988,Middle income
pry,1989,Middle income
pry,1990,Middle income
pry,1991,Middle income
pry,1992,Middle income
pry,1993,Middle income
pry,1994,Middle income
pry,1995,Middle income
pry,1996,Middle income
pry,1997,Middle income
pry,1998,Middle income
pry,1999,Middle income
pry,2000,Middle income
pry,2001,Middle income
pry,2002,Middle income
pry,2003,Middle income
pry,2004,Middle income
pry,2005,Middle income
pry,2006,Middle income
pry,2007,Middle income
pry,2008,Middle income
pry,2009,Middle income
pry,2010,Middle income
pry,2011,Middle income
pry,2012,Middle income
pry,2013,Middle income
pry,2014,Middle income
pry,2015,Middle income
pry,2016,Middle income
pry,2017,Middle income
pry,2018,Middle income
pry,2019,Middle income
pry,2020,Middle income
pse,1987,Middle income
pse,1988,Middle income
pse,1989,Middle income
pse,1990,Middle income
pse,1991,Middle income
pse,1992,Middle income
pse,1993,Middle income
pse,1994,Middle income
pse,1995,Middle income
pse,1996,Middle income
pse,1997,Middle income
pse,1998,Middle income
pse,1999,Middle income
pse,2000,Middle income
pse,2001,Middle income
pse,2002,Middle income
pse,2003,Middle income
pse,2004,Middle income
pse,2005,Middle income
pse,2006,Middle income
pse,2007,Middle income
pse,2008,Middle income
pse,2009,Middle income
pse,2010,Middle income
pse,2011,Middle income
pse,2012,Middle income
pse,2013,Middle income
pse,2014,Middle income
pse,2015,Middle income
pse,2016,Middle income
pse,2017,Middle income
pse,2018,Middle income
pse,2019,Middle income
pse,2020,Middle income
qat,1987,High income
qat,1988,High income
qat,1989,High income
qat,1990,High income
qat,1991,High income
qat,1992,High income
qat,1993,High income
qat,1994,High income
qat,1995,High income
qat,1996,High income
qat,1997,High income
qat,1998,High income
qat,1999,High income
qat,2000,High income
qat,2001,High income
qat,2002,High income
qat,2003,High income
qat,2004,High income
qat,2005,High income
qat,2006,High income
qat,2007,High income
qat,2008,High income
qat,2009,High income
qat,2010,High income
qat,2011,High income
qat,2012,High income
qat,2013,High income
qat,2014,High income
qat,2015,High income
qat,2016,High income
qat,2017,High income
qat,2018,High income
qat,2019,High income
qat,2020,High income
rou,1987,Middle income
rou,1988,Middle income
rou,1989,Middle income
rou,1990,Middle income
rou,1991,Middle income
rou,1992,Middle income
rou,1993,Middle income
rou,1994,Middle income
rou,1995,Middle income
rou,1996,Middle income
rou,1997,Middle income
rou,1998,Middle income
rou,1999,Middle income
rou,2000,Middle income
rou,2001,Middle income
rou,2002,Middle income
rou,2003,Middle income
rou,2004,Middle income
rou,2005,Middle income
rou,2006,Middle income
rou,2007,Middle income
rou,2008,Middle income
rou,2009,Middle income
rou,2010,Middle income
rou,2011,Middle income
rou,2012,Middle income
rou,2013,Middle income
rou,2014,Middle income
rou,2015,Middle income
rou,2016,Middle income
rou,2017,Middle income
rou,2018,Middle income
rou,2019,High income
rou,2020,Middle income
rus,1987,Middle income
rus,1988,Middle income
rus,1989,Middle income
rus,1990,Middle income
rus,1991,Middle income
rus,1992,Middle income
rus,1993,Middle income
rus,1994,Middle income
rus,1995,Middle income
rus,1996,Middle income
rus,1997,Middle income
rus,1998,Middle income
rus,1999,Middle income
rus,2000,Middle income
rus,2001,Middle income
rus,2002,Middle income
rus,2003,Middle income
rus,2004,Middle income
rus,2005,Middle income
rus,2006,Middle income
rus,2007,Middle income
rus,2008,Middle income
rus,2009,Middle income
rus,2010,Middle income
rus,2011,Middle income
rus,2012,High income
rus,2013,High income
rus,2014,High income
rus,2015,Middle income
rus,2016,Middle income
rus,2017,Middle income
rus,2018,Middle income
rus,2019,Middle income
rus,2020,Middle income
rwa,1987,Low income
rwa,1988,Low income
rwa,1989,Low income
rwa,1990,Low income
rwa,1991,Low income
rwa,1992,Low income
rwa,1993,Low income
rwa,1994,Low income
rwa,1995,Low income
rwa,1996,Low income
rwa,1997,Low income
rwa,1998,Low income
rwa,1999,Low income
rwa,2000,Low income
rwa,2001,Low income
rwa,2002,Low income
rwa,2003,Low income
rwa,2004,Low income
rwa,2005,Low income
rwa,2006,Low income
rwa,2007,Low income
rwa,2008,Low income
rwa,2009,Low income
rwa,2010,Low income
rwa,2011,Low income
rwa,2012,Low income
rwa,2013,Low income
rwa,2014,Low income
rwa,2015,Low income
rwa,2016,Low income
rwa,2017,Low income
rwa,2018,Low income
rwa,2019,Low income
rwa,2020,Low income
sau,1987,High income
sau,1988,High income
sau,1989,High income
sau,1990,Middle income
sau,1991,Middle income
sau,1992,Middle income
sau,1993,Middle income
sau,1994,Middle income
sau,1995,Middle income
sau,1996,Middle income
sau,1997,Middle income
sau,1998,Middle income
sau,1999,Middle income
sau,2000,Middle income
sau,2001,Middle income
sau,2002,Middle income
sau,2003,Middle income
sau,2004,High income
sau,2005,High income
sau,2006,High income
sau,2007,High income
sau,2008,High income
sau,2009,High income
sau,2010,High income
sau,2011,High income
sau,2012,High income
sau,2013,High income
sau,2014,High income
sau,2015,High income
sau,2016,High income
sau,2017,High income
sau,2018,High income
sau,2019,High income
sau,2020,High income
sdn,1987,Low income
sdn,1988,Low income
sdn,1989,Low income
sdn,1990,Low income
sdn,1991,Low income
sdn,1992,Low income
sdn,1993,Low income
sdn,1994,Low income
sdn,1995,Low income
sdn,1996,Low income
sdn,1997,Low income
sdn,1998,Low income
sdn,1999,Low income
sdn,2000,Low income
sdn,2001,Low income
sdn,2002,Low income
sdn,2003,Low income
sdn,2004,Low income
sdn,2005,Low income
sdn,2006,Low income
sdn,2007,Middle income
sdn,2008,Middle income
sdn,2009,Middle income
sdn,2010,Middle income
sdn,2011,Middle income
sdn,2012,Middle income
sdn,2013,Middle income
sdn,2014,Middle income
sdn,2015,Middle income
sdn,2016,Middle income
sdn,2017,Middle income
sdn,2018,Middle income
sdn,2019,Low income
sdn,2020,Low income
sen,1987,Middle income
sen,1988,Middle income
sen,1989,Middle income
sen,1990,Middle income
sen,1991,Middle income
sen,1992,Middle income
sen,1993,Middle income
sen,1994,Low income
sen,1995,Low income
sen,1996,Low income
sen,1997,Low income
sen,1998,Low income
sen,1999,Low income
sen,2000,Low income
sen,2001,Low income
sen,2002,Low income
sen,2003,Low income
sen,2004,Low income
sen,2005,Low income
sen,2006,Low income
sen,2007,Low income
sen,2008,Low income
sen,2009,Middle income
sen,2010,Middle income
sen,2011,Middle income
sen,2012,Middle income
sen,2013,Middle income
sen,2014,Middle income
sen,2015,Low income
sen,2016,Low income
sen,2017,Low income
sen,2018,Middle income
sen,2019,Middle income
sen,2020,Middle income
sgp,1987,High income
sgp,1988,High income
sgp,1989,High income
sgp,1990,High income
sgp,1991,High income
sgp,1992,High income
sgp,1993,High income
sgp,1994,High income
sgp,1995,High income
sgp,1996,High income
sgp,1997,High income
sgp,1998,High income
sgp,1999,High income
sgp,2000,High income
sgp,2001,High income
sgp,2002,High income
sgp,2003,High income
sgp,2004,High income
sgp,2005,High income
sgp,2006,High income
sgp,2007,High income
sgp,2008,High income
sgp,2009,High income
sgp,2010,High income
sgp,2011,High income
sgp,2012,High income
sgp,2013,High income
sgp,2014,High income
sgp,2015,High income
sgp,2016,High income
sgp,2017,High income
sgp,2018,High income
sgp,2019,High income
sgp,2020,High income
slb,1987,Low income
slb,1988,Middle income
slb,1989,Low income
slb,1990,Low income
slb,1991,Low income
slb,1992,Middle income
slb,1993,Middle income
slb,1994,Middle income
slb,1995,Middle income
slb,1996,Middle income
slb,1997,Middle income
slb,1998,Low income
slb,1999,Low income
slb,2000,Low income
slb,2001,Low income
slb,2002,Low income
slb,2003,Low income
slb,2004,Low income
slb,2005,Low income
slb,2006,Low income
slb,2007,Low income
slb,2008,Middle income
slb,2009,Low income
slb,2010,Middle income
slb,2011,Middle income
slb,2012,Middle income
slb,2013,Middle income
slb,2014,Middle income
slb,2015,Middle income
slb,2016,Middle income
slb,2017,Middle income
slb,2018,Middle income
slb,2019,Middle income
slb,2020,Middle income
sle,1987,Low income
sle,1988,Low income
sle,1989,Low income
sle,1990,Low income
sle,1991,Low income
sle,1992,Low income
sle,1993,Low income
sle,1994,Low income
sle,1995,Low income
sle,1996,Low income
sle,1997,Low income
sle,1998,Low income
sle,1999,Low income
sle,2000,Low income
sle,2001,Low income
sle,2002,Low income
sle,2003,Low income
sle,2004,Low income
sle,2005,Low income
sle,2006,Low income
sle,2007,Low income
sle,2008,Low income
sle,2009,Low income
sle,2010,Low income
sle,2011,Low income
sle,2012,Low income
sle,2013,Low income
sle,2014,Low income
sle,2015,Low income
sle,2016,Low income
sle,2017,Low income
sle,2018,Low income
sle,2019,Low income
sle,2020,Low income
slv,1987,Middle income
slv,1988,Middle income
slv,1989,Middle income
slv,1990,Middle income
slv,1991,Middle income
slv,1992,Middle income
slv,1993,Middle income
slv,1994,Middle income
slv,1995,Middle income
slv,1996,Middle income
slv,1997,Middle income
slv,1998,Middle income
slv,1999,Middle income
slv,2000,Middle income
slv,2001,Middle income
slv,2002,Middle income
slv,2003,Middle income
slv,2004,Middle income
slv,2005,Middle income
slv,2006,Middle income
slv,2007,Middle income
slv,2008,Middle income
slv,2009,Middle income
slv,2010,Middle income
slv,2011,Middle income
slv,2012,Middle income
slv,2013,Middle income
slv,2014,Middle income
slv,2015,Middle income
slv,2016,Middle income
slv,2017,Middle income
slv,2018,Middle income
slv,2019,Middle income
slv,2020,Middle income
smr,1987,High income
smr,1988,High income
smr,1989,High income
smr,1990,High income
smr,1991,High income
smr,1992,High income
smr,1993,High income
smr,1994,High income
smr,1995,High income
smr,1996,High income
smr,1997,High income
smr,1998,High income
smr,1999,High income
smr,2000,High income
smr,2001,High income
smr,2002,High income
smr,2003,High income
smr,2004,High income
smr,2005,High income
smr,2006,High income
smr,2007,High income
smr,2008,High income
smr,2009,High income
smr,2010,High income
smr,2011,High income
smr,2012,High income
smr,2013,High income
smr,2014,High income
